time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss
49715,3480,750.5888951899999,6,100.0,348000,0.9910430908203125,0.00073,344999,-380.0302429199219,0.02769402042031288,-1.619400978088379
49862,3490,749.37949185,6,100.0,349000,0.8008547425270081,0.00073,345999,-380.09332275390625,0.02757851406931877,0.23574712872505188
50009,3500,749.6443291200001,6,100.0,350000,0.576849639415741,0.00073,346999,-380.1705017089844,0.027108918875455856,-0.45635586977005005
50154,3510,749.47098805,6,100.0,351000,0.8589813113212585,0.00073,347999,-379.9945068359375,0.027596700936555862,-0.14634177088737488
50301,3520,748.93479628,6,100.0,352000,1.506650447845459,0.00073,348999,-378.72613525390625,0.0265376977622509,1.4250417947769165
50448,3530,744.6463351100001,6,100.0,353000,0.8681740760803223,0.00073,349999,-380.4388427734375,0.027216466143727303,0.15756280720233917
50595,3540,745.1749269100001,6,100.0,354000,0.8208440542221069,0.00073,350999,-379.75390625,0.025517664849758148,1.0983822345733643
50743,3550,745.0260601199999,6,100.0,355000,0.7506181001663208,0.00073,351999,-380.3581237792969,0.026143154129385948,0.42814359068870544
50888,3560,744.43147092,6,100.0,356000,0.6931261420249939,0.00073,352999,-380.64239501953125,0.025569729506969452,-1.196223497390747
51036,3570,743.8605454299999,6,100.0,357000,1.2409298419952393,0.00073,353999,-380.648681640625,0.025040598586201668,0.2831209599971771
51184,3580,746.1175772199999,6,100.0,358000,1.0229642391204834,0.00073,354999,-380.8128967285156,0.025524673983454704,0.436771035194397
51331,3590,745.9779004999999,6,100.0,359000,0.5254104137420654,0.00073,355999,-380.8905334472656,0.02525491453707218,-0.8085537552833557
51479,3600,745.51429157,6,100.0,360000,0.7745860815048218,0.00073,356999,-381.1880187988281,0.023934148252010345,-0.11354190111160278
51627,3610,745.2306241699999,6,100.0,361000,0.5847319960594177,0.00073,357999,-381.39556884765625,0.027139130979776382,-0.9731031656265259
51776,3620,746.0379617399999,6,100.0,362000,0.5845468044281006,0.00073,358999,-381.26611328125,0.024366816505789757,-1.4360322952270508
51922,3630,750.1221238199998,6,100.0,363000,0.7980566024780273,0.00073,359999,-381.6883239746094,0.026251276955008507,-1.595091462135315
52070,3640,750.6904501099999,6,100.0,364000,0.6787750720977783,0.00073,360999,-381.3017578125,0.022693045437335968,-0.5623179078102112
52217,3650,748.3684108100002,6,100.0,365000,0.7599128484725952,0.00073,361999,-381.2905578613281,0.022664928808808327,-0.22281214594841003
52365,3660,749.8558190899998,6,100.0,366000,0.5741814374923706,0.00073,362999,-381.267333984375,0.02327786199748516,1.8936266899108887
52511,3670,749.0095682599999,6,100.0,367000,0.7038675546646118,0.00073,363999,-381.9603576660156,0.023689474910497665,0.414150208234787
52658,3680,746.8946551700001,6,100.0,368000,0.9008342623710632,0.00073,364999,-381.4542541503906,0.02418566681444645,-0.9742195010185242
52805,3690,747.7788505399999,6,100.0,369000,2.9344558715820312,0.00073,365999,-381.1548767089844,0.0228485856205225,0.25433847308158875
52952,3700,747.8191894300002,6,100.0,370000,0.5465340614318848,0.00073,366999,-382.1059265136719,0.02266959846019745,0.3172144889831543
53097,3710,745.0972073799999,6,100.0,371000,0.6922227144241333,0.00073,367999,-382.01715087890625,0.02225669100880623,0.7465287446975708
53244,3720,745.2559630900001,6,100.0,372000,1.179652452468872,0.00073,368999,-382.2320251464844,0.023950496688485146,0.2924608290195465
53391,3730,743.4252577400001,6,100.0,373000,0.5226259231567383,0.00073,369999,-382.224609375,0.022738777101039886,0.6979345083236694
53538,3740,742.8585936699998,6,100.0,374000,0.7559057474136353,0.00073,370999,-382.239013671875,0.02300000935792923,0.08145252615213394
53687,3750,743.92040471,6,100.0,375000,0.5273268222808838,0.00073,371999,-381.2206726074219,0.02221357636153698,-0.13027149438858032
53834,3760,742.57609113,6,100.0,376000,0.6156336665153503,0.00073,372999,-382.1651611328125,0.0235214252024889,-0.7188110947608948
53982,3770,743.8484238799999,6,100.0,377000,0.8610180020332336,0.00073,373999,-382.57916259765625,0.022710837423801422,-0.39555883407592773
54129,3780,747.27974437,6,100.0,378000,0.7058556079864502,0.00073,374999,-382.3894958496094,0.022043529897928238,-1.852084755897522
54277,3790,746.65443059,6,100.0,379000,0.8347134590148926,0.00073,375999,-381.8933410644531,0.02265137992799282,-0.16441886126995087
54425,3800,746.87123115,6,100.0,380000,1.004104495048523,0.00073,376999,-381.21038818359375,0.022695763036608696,0.5786488056182861
54572,3810,750.0303625699999,6,100.0,381000,2.0661423206329346,0.00073,377999,-383.3583984375,0.02120085619390011,-0.37977975606918335
54721,3820,749.8340718300001,6,100.0,382000,0.5504108667373657,0.00073,378999,-382.2915954589844,0.022483188658952713,0.33185091614723206
54869,3830,752.0901309000002,6,100.0,383000,0.569942057132721,0.00073,379999,-382.46893310546875,0.02167494036257267,-0.5016173124313354
55016,3840,747.5774964699999,6,100.0,384000,0.3257599174976349,0.00073,380999,-382.6361083984375,0.02305639535188675,-0.10558028519153595
55166,3850,748.49491769,6,100.0,385000,0.817453145980835,0.00073,381999,-382.3226623535156,0.020970990881323814,-0.7861332297325134
55312,3860,749.4747732999999,6,100.0,386000,0.5107290148735046,0.00073,382999,-383.041015625,0.02059696987271309,0.4735426902770996
55461,3870,744.3733429599998,6,100.0,387000,0.565149188041687,0.00073,383999,-382.13555908203125,0.02003965899348259,-0.3328324556350708
55609,3880,744.38038448,6,100.0,388000,0.4198794364929199,0.00073,384999,-383.11932373046875,0.020961947739124298,0.5242019891738892
55756,3890,740.0881794299999,6,100.0,389000,1.963964581489563,0.00073,385999,-382.6189880371094,0.021177081391215324,2.2731213569641113
55903,3900,740.3868812800001,6,100.0,390000,0.5183578133583069,0.00073,386999,-382.1622314453125,0.021962255239486694,-1.7828770875930786
56049,3910,740.0337092599999,6,100.0,391000,0.958240270614624,0.00073,387999,-382.3670654296875,0.022313430905342102,1.0673171281814575
56196,3920,739.3300305399998,6,100.0,392000,0.4992612302303314,0.00073,388999,-382.7337341308594,0.021180519834160805,0.37084418535232544
56345,3930,739.5371313600001,6,100.0,393000,0.7692008018493652,0.00073,389999,-382.02301025390625,0.020783018320798874,-0.2497785985469818
56493,3940,741.37121613,6,100.0,394000,0.5641310811042786,0.00073,390999,-381.97869873046875,0.02197062037885189,0.3721618354320526
56641,3950,741.40824106,6,100.0,395000,0.4177727699279785,0.00073,391999,-382.5212097167969,0.021258927881717682,0.5195938944816589
56788,3960,736.7285842900002,6,100.0,396000,0.47348690032958984,0.00073,392999,-382.6871643066406,0.020870942622423172,-0.4060611426830292
56935,3970,740.3981301400001,6,100.0,397000,0.8841012716293335,0.00073,393999,-382.6274719238281,0.02167494036257267,-1.159966230392456
57082,3980,740.33640591,6,100.0,398000,0.5938647985458374,0.00073,394999,-382.27667236328125,0.020205019041895866,0.3984863758087158
57229,3990,746.1630596900002,6,100.0,399000,0.27845966815948486,0.00073,395999,-383.58038330078125,0.02122775837779045,-0.9235432147979736
57375,4000,746.6898329599999,6,100.0,400000,0.3374309539794922,0.00073,396999,-382.9877624511719,0.021810835227370262,0.5468136072158813
57523,4010,746.7449224999999,6,100.0,401000,1.0856008529663086,0.00073,397999,-383.7292175292969,0.02103133127093315,0.11131469160318375
57671,4020,747.4117966399998,6,100.0,402000,0.5330311059951782,0.00073,398999,-383.16961669921875,0.0200808048248291,0.8445952534675598
57820,4030,747.1256437699998,6,100.0,403000,0.4400562644004822,0.00073,399999,-383.53564453125,0.02123742178082466,-1.196326494216919
57969,4040,750.28306928,6,100.0,404000,0.6262669563293457,0.00073,400999,-382.62933349609375,0.021585986018180847,-1.7687097787857056
58119,4050,751.2485221700001,6,100.0,405000,0.8007462024688721,0.00073,401999,-382.302001953125,0.020844601094722748,-0.47883525490760803
58267,4060,754.7746873,6,100.0,406000,0.613059401512146,0.00073,402999,-383.1964111328125,0.018820567056536674,1.3167418241500854
58416,4070,754.2921063,6,100.0,407000,0.6085598468780518,0.00073,403999,-382.6039733886719,0.02021431364119053,0.6133013367652893
58564,4080,752.9157633799998,6,100.0,408000,0.6461268067359924,0.00073,404999,-382.9608154296875,0.02076306752860546,0.22230157256126404
58713,4090,752.7265681,6,100.0,409000,0.4550422430038452,0.00073,405999,-383.669189453125,0.02124352939426899,0.33997613191604614
58863,4100,750.52678823,6,100.0,410000,0.5522862672805786,0.00073,406999,-383.14447021484375,0.02109333872795105,-0.8596412539482117
59012,4110,751.21546447,6,100.0,411000,0.5291743278503418,0.00073,407999,-383.3558044433594,0.02055000513792038,0.005328372120857239
59160,4120,750.7434448800002,6,100.0,412000,0.4400107264518738,0.00073,408999,-383.87579345703125,0.021194512024521828,0.3035399615764618
59310,4130,752.1542330200001,6,100.0,413000,0.7646749019622803,0.00073,409999,-383.362060546875,0.020622044801712036,0.317752480506897
59458,4140,752.2079320799999,6,100.0,414000,0.6418569087982178,0.00073,410999,-383.37548828125,0.020157773047685623,0.951621949672699
59609,4150,751.6839572800001,6,100.0,415000,0.7768223285675049,0.00073,411999,-382.91082763671875,0.020404741168022156,3.9812533855438232
59759,4160,753.00539771,6,100.0,416000,0.7751237154006958,0.00073,412999,-382.8551940917969,0.019092023372650146,0.5425394177436829
59908,4170,754.6422059299999,6,100.0,417000,0.4356553554534912,0.00073,413999,-383.94873046875,0.0204016026109457,0.30034804344177246
60057,4180,756.40817886,6,100.0,418000,0.5242327451705933,0.00073,414999,-383.93951416015625,0.019358351826667786,0.8697959184646606
60207,4190,754.7487780900003,6,100.0,419000,0.6538925766944885,0.00073,415999,-382.9568786621094,0.020377349108457565,0.33755919337272644
60355,4200,756.2943514499999,6,100.0,420000,0.4287051260471344,0.00073,416999,-384.0316467285156,0.020002735778689384,0.12630823254585266
60505,4210,756.6801279199999,6,100.0,421000,0.5715058445930481,0.00073,417999,-384.0924072265625,0.019059764221310616,0.9807233214378357
60654,4220,757.3794024099999,6,100.0,422000,0.44380486011505127,0.00073,418999,-383.50750732421875,0.01936575211584568,1.34886634349823
60803,4230,755.30763235,6,100.0,423000,0.4088306427001953,0.00073,419999,-384.3704528808594,0.0199392382055521,0.08764627575874329
60951,4240,755.8346789300001,6,100.0,424000,0.3121381402015686,0.00073,420999,-383.91680908203125,0.019751986488699913,-1.3441437482833862
61100,4250,755.4700439599999,6,100.0,425000,0.3310631215572357,0.00073,421999,-384.3558349609375,0.02038717083632946,-0.6247745752334595
61249,4260,755.0431894899999,6,100.0,426000,0.44029051065444946,0.00073,422999,-383.6591796875,0.018725812435150146,1.6123262643814087
61398,4270,755.0282615600001,6,100.0,427000,0.619494616985321,0.00073,423999,-384.4216613769531,0.019397104158997536,-0.030636034905910492
61548,4280,755.5070371099999,6,100.0,428000,0.47295352816581726,0.00073,424999,-384.4017639160156,0.020124461501836777,0.15446174144744873
61699,4290,757.2895684999999,6,100.0,429000,0.6037150621414185,0.00073,425999,-384.6709899902344,0.018833836540579796,-0.38231539726257324
61850,4300,757.9870751500001,6,100.0,430000,0.6230022311210632,0.00073,426999,-384.0628967285156,0.01972978562116623,0.7850902080535889
62001,4310,758.4750114299998,6,100.0,431000,0.4290754497051239,0.00073,427999,-385.1590881347656,0.01893930323421955,0.831964910030365
62151,4320,757.5933332300001,6,100.0,432000,0.3218386173248291,0.00073,428999,-384.03436279296875,0.0191747285425663,-1.2629590034484863
62302,4330,758.9137284100001,6,100.0,433000,0.3061489462852478,0.00073,429999,-384.5578918457031,0.01949937455356121,0.4052896797657013
62452,4340,758.69931931,6,100.0,434000,0.7031158208847046,0.00073,430999,-384.3932189941406,0.019061613827943802,0.04638718068599701
62600,4350,758.8049016,6,100.0,435000,0.4518423080444336,0.00073,431999,-384.41943359375,0.019378438591957092,-0.2381455898284912
62750,4360,759.0866096799999,6,100.0,436000,0.507789671421051,0.00073,432999,-384.66082763671875,0.018100036308169365,-0.9275524616241455
62900,4370,757.5049969800001,6,100.0,437000,0.5443217158317566,0.00073,433999,-384.37945556640625,0.01854441687464714,-0.6574918031692505
63050,4380,756.8602867700001,6,100.0,438000,0.5345582962036133,0.00073,434999,-383.72857666015625,0.019193727523088455,2.94063401222229
63199,4390,756.7253080300001,6,100.0,439000,0.28052765130996704,0.00073,435999,-384.5508117675781,0.018143251538276672,-0.23266716301441193
63348,4400,755.8715414499999,6,100.0,440000,0.3910072445869446,0.00073,436999,-385.15399169921875,0.019512418657541275,-0.5183295011520386
63495,4410,755.10812123,6,100.0,441000,0.29579222202301025,0.00073,437999,-384.66943359375,0.017287077382206917,0.6189178824424744
63644,4420,755.92985762,6,100.0,442000,0.36289340257644653,0.00073,438999,-384.34674072265625,0.01817888580262661,0.8829225301742554
63794,4430,753.7890796500001,6,100.0,443000,0.4612456262111664,0.00073,439999,-384.3059997558594,0.018476814031600952,0.7846775650978088
63944,4440,753.90833641,6,100.0,444000,0.995287299156189,0.00073,440999,-383.9854431152344,0.018002565950155258,1.4182641506195068
64096,4450,753.55202599,6,100.0,445000,0.4842819273471832,0.00073,441999,-385.05072021484375,0.018258871510624886,0.5276904702186584
64244,4460,753.88756892,6,100.0,446000,0.5773295164108276,0.00073,442999,-384.58642578125,0.01735391840338707,-0.2506411075592041
64393,4470,755.8763026400001,6,100.0,447000,0.486533522605896,0.00073,443999,-385.4557189941406,0.01801065355539322,-0.8508672118186951
64543,4480,752.9299458000002,6,100.0,448000,0.21797198057174683,0.00073,444999,-385.509765625,0.017959557473659515,-1.4146926403045654
64695,4490,752.08815843,6,100.0,449000,0.298059344291687,0.00073,445999,-384.75469970703125,0.01624930463731289,-0.73980712890625
64844,4500,752.2866903000001,6,100.0,450000,0.4460175633430481,0.00073,446999,-384.3880615234375,0.01863211765885353,-0.19556227326393127
64995,4510,749.85273426,6,100.0,451000,0.27312642335891724,0.00073,447999,-385.3096008300781,0.018636515364050865,-0.3872546851634979
65146,4520,749.2348073499998,6,100.0,452000,0.41562706232070923,0.00073,448999,-384.5797424316406,0.01769242249429226,0.07146891206502914
65298,4530,751.12859404,6,100.0,453000,0.5102017521858215,0.00073,449999,-385.1965637207031,0.016693763434886932,-0.6662729978561401
65448,4540,751.5147616,6,100.0,454000,0.5633065700531006,0.00073,450999,-384.50372314453125,0.01762675680220127,1.3283708095550537
65600,4550,751.7106043200001,6,100.0,455000,0.30930012464523315,0.00073,451999,-385.9559326171875,0.016621308401226997,-0.42840278148651123
65751,4560,750.9973767800001,6,100.0,456000,0.41335317492485046,0.00073,452999,-385.161376953125,0.017242927104234695,-0.10908275842666626
65904,4570,750.6685770800002,6,100.0,457000,0.425503671169281,0.00073,453999,-385.1395263671875,0.017467472702264786,1.1690223217010498
66055,4580,753.86221418,6,100.0,458000,0.5309430360794067,0.00073,454999,-384.29608154296875,0.016432130709290504,0.20317338407039642
66206,4590,751.0254971,6,100.0,459000,0.45747941732406616,0.00073,455999,-384.885009765625,0.01693873666226864,-0.23015663027763367
66356,4600,750.5309070999999,6,100.0,460000,0.40339571237564087,0.00073,456999,-385.0780029296875,0.016816770657896996,0.2248920351266861
66508,4610,752.1385129899999,6,100.0,461000,0.578256368637085,0.00073,457999,-385.1070861816406,0.01793777570128441,0.41415882110595703
66661,4620,752.74179706,6,100.0,462000,0.3627208471298218,0.00073,458999,-385.05029296875,0.018882498145103455,0.017056018114089966
66813,4630,752.7095328600001,6,100.0,463000,0.3709968328475952,0.00073,459999,-384.99481201171875,0.0183669775724411,0.6976113319396973
66966,4640,751.4629598399999,6,100.0,464000,0.3009603023529053,0.00073,460999,-385.4604187011719,0.01822008192539215,-1.3143362998962402
67119,4650,750.3444671300002,6,100.0,465000,0.32323896884918213,0.00073,461999,-384.6775207519531,0.01697530783712864,1.7442190647125244
67271,4660,750.7397000900002,6,100.0,466000,0.4148823618888855,0.00073,462999,-385.2221374511719,0.017312081530690193,-0.27567216753959656
67423,4670,750.4059201300001,6,100.0,467000,0.3949010670185089,0.00073,463999,-385.144287109375,0.017411790788173676,-1.3431944847106934
67574,4680,750.28843577,6,100.0,468000,0.48226964473724365,0.00073,464999,-385.1542663574219,0.016973406076431274,0.20032137632369995
67726,4690,754.3340678499999,6,100.0,469000,0.2435709685087204,0.00073,465999,-384.99432373046875,0.01688762940466404,0.503889799118042
67877,4700,754.2784921199999,6,100.0,470000,0.35494667291641235,0.00073,466999,-385.2916564941406,0.01768161915242672,-0.7325515151023865
68030,4710,755.4326684800002,6,100.0,471000,0.26199737191200256,0.00073,467999,-385.068603515625,0.017114264890551567,0.3849208950996399
68181,4720,753.40743676,6,100.0,472000,0.3724604845046997,0.00073,468999,-384.7035827636719,0.016866890713572502,-0.9297653436660767
68333,4730,753.9516837300002,6,100.0,473000,0.7547292709350586,0.00073,469999,-385.82598876953125,0.01723754219710827,0.6142956614494324
68485,4740,753.2588432000001,6,100.0,474000,0.36756500601768494,0.00073,470999,-385.8326110839844,0.01708647608757019,0.5466082096099854
68638,4750,754.9180055299998,6,100.0,475000,0.4461458921432495,0.00073,471999,-385.2509460449219,0.01702994480729103,0.21910054981708527
68788,4760,754.64730082,6,100.0,476000,0.4051404595375061,0.00073,472999,-385.89190673828125,0.017722582444548607,-0.6610972881317139
68939,4770,749.88311439,6,100.0,477000,0.5657413005828857,0.00073,473999,-385.22821044921875,0.017477096989750862,0.3370004892349243
69090,4780,749.6295028599999,6,100.0,478000,0.2984519600868225,0.00073,474999,-385.25714111328125,0.01702960394322872,-0.500320315361023
69242,4790,748.5462017300003,6,100.0,479000,0.28120678663253784,0.00073,475999,-385.3769226074219,0.0173318050801754,0.5308783650398254
69392,4800,749.4193335100001,6,100.0,480000,0.27309924364089966,0.00073,476999,-385.5103759765625,0.017223574221134186,-0.05587506294250488
69544,4810,749.46874032,6,100.0,481000,0.37613463401794434,0.00073,477999,-385.0648498535156,0.016285257413983345,-0.5394200086593628
69697,4820,750.3602045700001,6,100.0,482000,1.0844433307647705,0.00073,478999,-385.01690673828125,0.01726452261209488,0.9851808547973633
69850,4830,748.3762160300003,6,100.0,483000,0.633242130279541,0.00073,479999,-384.6676025390625,0.017031170427799225,0.8072412014007568
70003,4840,749.6850023999998,6,100.0,484000,0.31009411811828613,0.00073,480999,-385.41998291015625,0.016951333731412888,0.00958191230893135
70155,4850,749.5432431099999,6,100.0,485000,0.649406909942627,0.00073,481999,-383.9310607910156,0.016602693125605583,1.9147369861602783
70307,4860,749.9960663499999,6,100.0,486000,0.4106515944004059,0.00073,482999,-385.0475158691406,0.016153594478964806,0.14102354645729065
70459,4870,754.2022524000001,6,100.0,487000,0.3115534782409668,0.00073,483999,-385.6723937988281,0.017107436433434486,0.12875422835350037
70613,4880,747.6137362800001,6,100.0,488000,1.37003493309021,0.00073,484999,-384.95111083984375,0.017980234697461128,0.00626663863658905
70765,4890,742.1110287100001,6,100.0,489000,2.4887044429779053,0.00073,485999,-384.64227294921875,0.02034289948642254,-1.1291762590408325
70918,4900,741.1347804699998,6,100.0,490000,0.6151924729347229,0.00073,486999,-384.8055419921875,0.018774911761283875,-1.010873556137085
71070,4910,741.33701477,6,100.0,491000,0.5429317355155945,0.00073,487999,-383.89422607421875,0.019295992329716682,0.22913385927677155
71225,4920,742.2479307499999,6,100.0,492000,0.6327451467514038,0.00073,488999,-385.31695556640625,0.017385557293891907,-0.6761232018470764
71382,4930,735.7875592900001,6,100.0,493000,1.594377040863037,0.00073,489999,-384.1119384765625,0.021037815138697624,0.22418832778930664
71535,4940,734.6073075400001,6,100.0,494000,0.40154802799224854,0.00073,490999,-385.1080017089844,0.021269096061587334,2.125589609146118
71688,4950,733.3185941500001,6,100.0,495000,0.5535176396369934,0.00073,491999,-384.3662414550781,0.01941283419728279,-1.4308712482452393
71843,4960,732.31237761,6,100.0,496000,0.6110209226608276,0.00073,492999,-384.29095458984375,0.01847611367702484,0.65461266040802
71998,4970,732.5016789199998,6,100.0,497000,0.6212673187255859,0.00073,493999,-384.8800048828125,0.01908760890364647,0.07038384675979614
72152,4980,735.99560514,6,100.0,498000,0.35667282342910767,0.00073,494999,-384.9212341308594,0.019997065886855125,-0.07674446702003479
72306,4990,742.19267821,6,100.0,499000,0.46053749322891235,0.00073,495999,-384.8764343261719,0.019210085272789,-0.47336244583129883
72460,5000,742.3114370899999,6,100.0,500000,0.666236400604248,0.00073,496999,-384.7011413574219,0.020121848210692406,-1.3218806982040405
72613,5010,741.0582323599999,6,100.0,501000,2.5037951469421387,0.00073,497999,-384.3763427734375,0.019620131701231003,0.2048208862543106
72764,5020,740.5721906800001,6,100.0,502000,0.38516271114349365,0.00073,498999,-384.6203918457031,0.01974579133093357,-0.5305363535881042
72918,5030,748.4113777,6,100.0,503000,0.5288836359977722,0.00073,499999,-383.9919738769531,0.018709667026996613,0.47694647312164307
73072,5040,749.2623978799999,6,100.0,504000,0.6427978873252869,0.00073,500999,-384.3434143066406,0.018697988241910934,0.7498246431350708
73226,5050,750.56304046,6,100.0,505000,0.8154877424240112,0.00073,501999,-384.7752685546875,0.019253864884376526,-1.078453779220581
73380,5060,751.2579528299997,6,100.0,506000,0.5611024498939514,0.00073,502999,-385.22509765625,0.018772177398204803,0.787520706653595
73532,5070,751.5756169099998,6,100.0,507000,0.6975471377372742,0.00073,503999,-384.4745178222656,0.01997661404311657,0.45342060923576355
73686,5080,753.34845002,6,100.0,508000,0.46712395548820496,0.00073,504999,-384.31884765625,0.019687261432409286,0.8163524270057678
73839,5090,752.9820998000001,6,100.0,509000,0.4935224652290344,0.00073,505999,-384.86273193359375,0.018284417688846588,2.6139450073242188
73994,5100,753.09008998,6,100.0,510000,0.46035319566726685,0.00073,506999,-384.58758544921875,0.01954175904393196,0.014593802392482758
74149,5110,753.9236225600001,6,100.0,511000,0.5978549718856812,0.00073,507999,-384.696044921875,0.01848078891634941,0.8775933980941772
74302,5120,752.8796447199999,6,100.0,512000,0.5375521183013916,0.00073,508999,-385.20953369140625,0.019341347739100456,-1.2525615692138672
74458,5130,751.6710509999998,6,100.0,513000,0.273075670003891,0.00073,509999,-384.67425537109375,0.01790601946413517,-0.5768502354621887
74612,5140,752.5881834699998,6,100.0,514000,0.6174652576446533,0.00073,510999,-384.75299072265625,0.018797431141138077,-0.4726470708847046
74766,5150,752.3143200899998,6,100.0,515000,0.6028165817260742,0.00073,511999,-384.620849609375,0.017968380823731422,0.46192383766174316
74919,5160,751.1481261600001,6,100.0,516000,0.3965266942977905,0.00073,512999,-385.26507568359375,0.018077077344059944,-0.1380232274532318
75074,5170,752.3451403600001,6,100.0,517000,0.4026746153831482,0.00073,513999,-385.48907470703125,0.01819952018558979,-1.0130571126937866
75228,5180,754.2694241799999,6,100.0,518000,0.3867725729942322,0.00073,514999,-385.77935791015625,0.019244829192757607,0.5231879353523254
75382,5190,754.2579571699998,6,100.0,519000,0.5073745250701904,0.00073,515999,-384.4344482421875,0.01870179921388626,-0.06326714158058167
75535,5200,754.79459491,6,100.0,520000,0.3525284230709076,0.00073,516999,-385.58795166015625,0.019181134179234505,-0.7548245191574097
75687,5210,755.21985387,6,100.0,521000,0.696919858455658,0.00073,517999,-384.6714782714844,0.019287018105387688,-2.928614377975464
75839,5220,757.4152251099999,6,100.0,522000,0.7572029829025269,0.00073,518999,-383.8773498535156,0.01950659602880478,0.07202327251434326
75993,5230,758.84125877,6,100.0,523000,0.5041391849517822,0.00073,519999,-385.31793212890625,0.018870148807764053,1.2110989093780518
76147,5240,757.63035166,6,100.0,524000,0.38590753078460693,0.00073,520999,-384.5711975097656,0.019107760861516,-0.7969380021095276
76301,5250,758.2502993,6,100.0,525000,0.6574572324752808,0.00073,521999,-384.1048889160156,0.019237296655774117,0.12229703366756439
76455,5260,758.5800202300001,6,100.0,526000,0.5243632793426514,0.00073,522999,-384.4248046875,0.019127998501062393,-0.3718686103820801
76609,5270,757.59846576,6,100.0,527000,0.5406835675239563,0.00073,523999,-384.13104248046875,0.017762888222932816,0.7050762176513672
76765,5280,756.7540921699998,6,100.0,528000,0.6706624031066895,0.00073,524999,-384.2104187011719,0.018717318773269653,0.16956311464309692
76920,5290,756.69777041,6,100.0,529000,0.34181731939315796,0.00073,525999,-384.32720947265625,0.016872191801667213,0.39349886775016785
77076,5300,755.7864143099999,6,100.0,530000,0.530512273311615,0.00073,526999,-384.1570129394531,0.017008107155561447,-0.1518440544605255
77232,5310,755.8927183,6,100.0,531000,0.41103431582450867,0.00073,527999,-385.83416748046875,0.018026599660515785,0.3363022208213806
77388,5320,755.67385791,6,100.0,532000,0.42178627848625183,0.00073,528999,-384.6370544433594,0.01701246201992035,0.28851714730262756
77545,5330,755.18744538,6,100.0,533000,0.2874661087989807,0.00073,529999,-386.2242736816406,0.018459241837263107,-0.6308248043060303
77703,5340,756.0010643499998,6,100.0,534000,0.7303993701934814,0.00073,530999,-385.647705078125,0.019156645983457565,-1.0990753173828125
77860,5350,755.8172308800001,6,100.0,535000,0.771695613861084,0.00073,531999,-384.6545715332031,0.01879761926829815,-0.4230780005455017
78019,5360,756.86497227,6,100.0,536000,0.3504096269607544,0.00073,532999,-385.9659729003906,0.01855444721877575,-0.646705687046051
78176,5370,757.44518527,6,100.0,537000,0.31482386589050293,0.00073,533999,-385.54022216796875,0.01858866587281227,-0.6355723142623901
78331,5380,758.2042987599999,6,100.0,538000,0.510523796081543,0.00073,534999,-384.8043518066406,0.017317553982138634,0.08670787513256073
78489,5390,758.6125617899997,6,100.0,539000,0.33384644985198975,0.00073,535999,-385.4184875488281,0.0169301126152277,-0.18672111630439758
78648,5400,758.1815504600002,6,100.0,540000,0.4171205163002014,0.00073,536999,-385.18035888671875,0.018147196620702744,-0.7833945751190186
78808,5410,757.42173798,6,100.0,541000,0.3279537856578827,0.00073,537999,-385.375732421875,0.01779099740087986,-0.7587388753890991
78967,5420,757.3133484099999,6,100.0,542000,0.3013724386692047,0.00073,538999,-385.2591247558594,0.020285241305828094,-1.4477051496505737
79125,5430,757.4294608299999,6,100.0,543000,0.5382111072540283,0.00073,539999,-385.0946044921875,0.0187620110809803,-0.7083817720413208
79283,5440,756.80465402,6,100.0,544000,0.5355454683303833,0.00073,540999,-384.6617431640625,0.018068674951791763,0.5490445494651794
79441,5450,756.75923378,6,100.0,545000,0.2456015646457672,0.00073,541999,-385.19317626953125,0.018711335957050323,0.1210092306137085
79597,5460,756.4577808699999,6,100.0,546000,0.9210752248764038,0.00073,542999,-385.28802490234375,0.017821477726101875,-1.8159149885177612
79756,5470,756.9767470400001,6,100.0,547000,0.26564839482307434,0.00073,543999,-385.8669128417969,0.01804077997803688,-1.0282795429229736
79914,5480,755.9822238800001,6,100.0,548000,0.47344833612442017,0.00073,544999,-384.7803649902344,0.01844424568116665,-0.33344781398773193
80073,5490,755.4777605900001,6,100.0,549000,0.7276760339736938,0.00073,545999,-384.4596862792969,0.018832538276910782,-0.7792826294898987
80232,5500,754.93197084,6,100.0,550000,0.3068988621234894,0.00073,546999,-385.5999755859375,0.01793781854212284,0.7324810028076172
80391,5510,755.6454601100002,6,100.0,551000,0.22288817167282104,0.00073,547999,-385.9699401855469,0.019340185448527336,-0.4078623950481415
80549,5520,755.8617207400001,6,100.0,552000,0.3052549362182617,0.00073,548999,-385.20489501953125,0.017668411135673523,-1.6585532426834106
80708,5530,756.51853501,6,100.0,553000,0.41007086634635925,0.00073,549999,-385.925537109375,0.01766457036137581,0.9920482039451599
80867,5540,756.83972222,6,100.0,554000,0.6051924228668213,0.00073,550999,-385.2050476074219,0.01843648962676525,-0.2406373769044876
81025,5550,756.8566002000001,6,100.0,555000,0.2937873899936676,0.00073,551999,-384.8995361328125,0.01862240582704544,0.6214012503623962
81184,5560,757.09693233,6,100.0,556000,0.298137903213501,0.00073,552999,-385.6911315917969,0.018110940232872963,-2.7966389656066895
