rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,time/fps,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/n_updates
2279.57183559,50.0,824536,116554,17400,7,0.00073,409.99493408203125,-1.777440071105957,0.23216620087623596,-2176.730712890625,821535
2281.7552674699996,50.0,825036,116629,17410,7,0.00073,400.2439880371094,2.8578665256500244,0.22867974638938904,-2163.2158203125,822035
2289.4849688199997,50.0,825536,116703,17420,7,0.00073,401.824951171875,-3.7056350708007812,0.2346629947423935,-2224.6640625,822535
2279.39787875,50.0,826036,116778,17430,7,0.00073,533.736083984375,4.185634613037109,0.23812922835350037,-2192.27197265625,823035
2240.56471492,50.0,826536,116853,17440,7,0.00073,499.3602294921875,-1.450218915939331,0.2482842057943344,-2225.392578125,823535
2157.34118101,50.0,827036,116929,17450,7,0.00073,490.91107177734375,-0.032855674624443054,0.2679402530193329,-2278.60205078125,824035
1928.4269416299999,50.0,827536,117007,17460,7,0.00073,488.9381103515625,-2.8058910369873047,0.29074132442474365,-2308.104736328125,824535
1698.3924911499998,50.0,828036,117081,17470,7,0.00073,494.61761474609375,-1.1585619449615479,0.28883907198905945,-2340.473388671875,825035
1563.7289328299996,50.0,828536,117156,17480,7,0.00073,496.82391357421875,0.5040008425712585,0.27741187810897827,-2318.31103515625,825535
1555.6547559500002,50.0,829036,117231,17490,7,0.00073,554.491943359375,-0.5133036375045776,0.2973284423351288,-2345.919921875,826035
1363.13204631,49.7,829506,117302,17500,7,0.00073,808.6282958984375,-1.2990854978561401,0.2989421486854553,-2342.230712890625,826505
1133.54973382,49.7,830006,117376,17510,7,0.00073,703.067626953125,-0.054980307817459106,0.27413973212242126,-2301.275390625,827005
904.4166409200002,49.59,830495,117448,17520,7,0.00073,1933.9307861328125,0.308121919631958,0.23896564543247223,-2248.10595703125,827494
688.24295745,48.48,830884,117506,17530,7,0.00073,1156.938720703125,11.188953399658203,0.26947641372680664,-2260.740234375,827883
496.37363188,44.93,831029,117526,17540,7,0.00073,1091.578857421875,7.077855110168457,0.33356332778930664,-2319.16259765625,828028
347.76832955000003,41.86,831222,117555,17550,7,0.00073,1048.9437255859375,2.540940523147583,0.353292852640152,-2349.00048828125,828221
345.8168247599999,39.46,831482,117593,17560,7,0.00073,1751.0284423828125,0.5753926634788513,0.34913745522499084,-2314.563720703125,828481
347.6455594000001,38.49,831885,117652,17570,7,0.00073,733.9208984375,-0.39282840490341187,0.31573036313056946,-2242.21728515625,828884
263.65588737999997,38.38,832374,117724,17580,7,0.00073,579.8842163085938,-2.394120216369629,0.279072105884552,-2211.94384765625,829373
41.368712050000006,37.55,832791,117786,17590,7,0.00073,597.2607421875,2.2286581993103027,0.2588905394077301,-2126.0546875,829790
75.25082388999999,37.85,833291,117860,17600,7,0.00073,686.6776123046875,0.8312758207321167,0.2559109628200531,-2114.328125,830290
300.66626807999995,37.85,833791,117933,17610,7,0.00073,551.34912109375,-0.9670156240463257,0.25421956181526184,-2080.250732421875,830790
524.17976029,37.96,834291,118006,17620,7,0.00073,808.3170166015625,2.8140549659729004,0.2479562759399414,-2051.199462890625,831290
749.6558292999999,39.07,834791,118079,17630,7,0.00073,552.30224609375,2.212737560272217,0.25552108883857727,-2082.99755859375,831790
978.4757371999999,42.62,835291,118152,17640,7,0.00073,385.87811279296875,-2.652473211288452,0.25460508465766907,-2145.82275390625,832290
1024.53757569,45.69,835791,118224,17650,7,0.00073,473.5267333984375,-0.3334587812423706,0.2548001706600189,-2098.39404296875,832790
1025.8821361,48.09,836291,118298,17660,7,0.00073,1739.2454833984375,-1.2107055187225342,0.2496827393770218,-2120.621337890625,833290
1025.4975553099998,49.06,836791,118370,17670,7,0.00073,379.7579345703125,0.9942384958267212,0.24464727938175201,-2043.522216796875,833790
1243.52522505,49.16,837290,118442,17680,7,0.00073,531.55029296875,2.940627336502075,0.24485771358013153,-2063.531982421875,834289
1462.7721683200004,49.99,837790,118514,17690,7,0.00073,557.1866455078125,-0.795333743095398,0.24550680816173553,-2034.425537109375,834789
1607.2348446300002,49.99,838290,118586,17700,7,0.00073,584.93798828125,2.187701940536499,0.24799871444702148,-2082.34130859375,835289
1602.3859403800002,49.94,838785,118657,17710,7,0.00073,675.3450927734375,3.7065281867980957,0.25975850224494934,-2092.44091796875,835784
1464.3996270199998,49.94,839285,118729,17720,7,0.00073,606.54443359375,-1.494248390197754,0.2776152193546295,-2135.41748046875,836284
1238.90447079,49.94,839785,118801,17730,7,0.00073,519.8435668945312,-1.5907255411148071,0.2736748158931732,-2162.549560546875,836784
1010.87132415,49.94,840285,118872,17740,7,0.00073,569.922607421875,3.2265472412109375,0.2646172046661377,-2141.04052734375,837284
1012.3073627000001,49.94,840785,118943,17750,7,0.00073,740.6177978515625,-0.10659046471118927,0.29281824827194214,-2175.324462890625,837784
1058.6961166600001,49.92,841283,119013,17760,7,0.00073,817.80078125,0.22783184051513672,0.30245283246040344,-2212.901123046875,838282
1057.49856943,49.92,841783,119085,17770,7,0.00073,761.9085693359375,-1.4729160070419312,0.28159287571907043,-2200.375732421875,838782
833.7642748,49.79,842269,119154,17780,7,0.00073,552.0345458984375,-1.6810969114303589,0.2562788724899292,-2161.55224609375,839268
770.4201309500002,49.77,842767,119225,17790,7,0.00073,716.6845092773438,-0.6537123322486877,0.24580901861190796,-2102.52685546875,839766
766.08876616,49.77,843267,119295,17800,7,0.00073,454.71661376953125,-1.8534605503082275,0.25187015533447266,-2183.60302734375,840266
759.2588362700001,49.82,843767,119367,17810,7,0.00073,492.1773681640625,-1.9670997858047485,0.2651486396789551,-2164.517822265625,840766
888.02610095,49.8,844265,119438,17820,7,0.00073,3377.39599609375,0.4971514046192169,0.27445536851882935,-2172.68310546875,841264
1065.02676489,49.56,844741,119505,17830,7,0.00073,1034.724853515625,4.035782337188721,0.27809038758277893,-2208.271484375,841740
1236.46535974,49.33,845218,119572,17840,7,0.00073,418.2785949707031,-2.099656105041504,0.2741616368293762,-2219.134765625,842217
1393.9644476299998,49.33,845718,119643,17850,7,0.00073,695.36767578125,0.24237275123596191,0.2695043385028839,-2184.1474609375,842717
1568.0091072700004,49.35,846218,119714,17860,7,0.00073,378.0367431640625,-2.0199239253997803,0.2540147006511688,-2238.371337890625,843217
1792.8023177000002,49.35,846718,119786,17870,7,0.00073,892.821533203125,-0.5166284441947937,0.23938623070716858,-2175.052001953125,843717
2014.96938016,49.49,847218,119856,17880,7,0.00073,381.519287109375,-3.3555245399475098,0.24108082056045532,-2258.543701171875,844217
2085.40673576,49.51,847718,119926,17890,7,0.00073,436.4186706542969,1.675313115119934,0.24560053646564484,-2184.894287109375,844717
2092.56077571,49.51,848218,119998,17900,7,0.00073,469.24517822265625,-0.02522103488445282,0.23700232803821564,-2109.6826171875,845217
2102.3502140100004,49.51,848718,120070,17910,7,0.00073,400.15277099609375,-2.061694622039795,0.2440270185470581,-2177.969970703125,845717
2114.17340314,49.53,849218,120141,17920,7,0.00073,560.564208984375,1.0478901863098145,0.23152053356170654,-2141.89501953125,846217
2159.0760123,49.77,849718,120212,17930,7,0.00073,487.662109375,0.15648582577705383,0.2270796298980713,-2079.158203125,846717
2214.44106035,50.0,850218,120282,17940,7,0.00073,401.83770751953125,-0.11356568336486816,0.23012425005435944,-2123.304931640625,847217
2232.08256135,50.0,850718,120353,17950,7,0.00073,431.38116455078125,0.7358723878860474,0.2306387573480606,-2042.15869140625,847717
2238.60536408,50.0,851218,120424,17960,7,0.00073,529.6387939453125,0.9060748219490051,0.23853491246700287,-2112.024658203125,848217
2204.02645633,50.0,851718,120495,17970,7,0.00073,654.51708984375,1.4723570346832275,0.23927359282970428,-2121.790771484375,848717
2207.63105108,50.0,852218,120565,17980,7,0.00073,545.472412109375,-2.3297574520111084,0.241862490773201,-2124.06005859375,849217
2079.16125315,50.0,852718,120636,17990,7,0.00073,501.57464599609375,1.3505491018295288,0.23421616852283478,-2095.68994140625,849717
1974.9160252600004,49.97,853215,120705,18000,7,0.00073,474.8974609375,1.434775710105896,0.24963313341140747,-2085.80029296875,850214
1794.31816682,49.88,853706,120774,18010,7,0.00073,485.0964660644531,1.4867708683013916,0.2460595667362213,-2072.978759765625,850705
1657.2115869,49.8,854198,120843,18020,7,0.00073,591.9306030273438,1.419067621231079,0.2398320436477661,-2062.543701171875,851197
1654.0788029099997,49.8,854698,120913,18030,7,0.00073,573.2130737304688,0.6271564960479736,0.2375389188528061,-2053.257080078125,851697
1652.0773912299999,49.8,855198,120983,18040,7,0.00073,397.42364501953125,-0.8002340793609619,0.2311265766620636,-2109.18505859375,852197
1650.1763285999998,49.8,855698,121054,18050,7,0.00073,623.2039794921875,3.277026414871216,0.22942213714122772,-2053.369873046875,852697
1638.5269274500001,49.8,856198,121124,18060,7,0.00073,576.0802001953125,0.025972455739974976,0.23326903581619263,-2117.12548828125,853197
1670.1480545499999,49.8,856698,121194,18070,7,0.00073,392.53253173828125,-1.4516479969024658,0.2329549640417099,-2093.510498046875,853697
1665.8003536,49.8,857198,121263,18080,7,0.00073,781.315673828125,-0.750767171382904,0.22935838997364044,-2114.41796875,854197
1785.2963816200001,49.8,857698,121332,18090,7,0.00073,624.8806762695312,2.916558265686035,0.23252788186073303,-2089.2568359375,854697
1901.46013462,49.83,858198,121403,18100,7,0.00073,595.498046875,1.0409321784973145,0.23008154332637787,-2133.603271484375,855197
1924.33217533,49.92,858698,121473,18110,7,0.00073,405.1630859375,-2.2268428802490234,0.24558809399604797,-2195.105224609375,855697
1833.7377873700002,50.0,859198,121543,18120,7,0.00073,456.74163818359375,-2.117523670196533,0.24879848957061768,-2213.36767578125,856197
1615.47184279,50.0,859698,121614,18130,7,0.00073,535.4130859375,1.389031171798706,0.24126125872135162,-2192.119873046875,856697
1407.3974447399999,50.0,860198,121684,18140,7,0.00073,532.9443359375,-2.458936929702759,0.2578238844871521,-2219.112548828125,857197
1384.80402203,50.0,860698,121755,18150,7,0.00073,535.3263549804688,-0.12030428647994995,0.26601943373680115,-2234.1328125,857697
1392.83601095,50.0,861198,121825,18160,7,0.00073,760.415771484375,-2.515272617340088,0.27284178137779236,-2221.9697265625,858197
1386.3241536399998,50.0,861698,121895,18170,7,0.00073,1146.364990234375,1.1351865530014038,0.2591277062892914,-2161.908203125,858697
1378.6799214300001,50.0,862198,121965,18180,7,0.00073,586.23486328125,-2.2091238498687744,0.2535037398338318,-2163.978271484375,859197
1385.07517133,50.0,862698,122035,18190,7,0.00073,565.879150390625,1.4187573194503784,0.25009632110595703,-2130.579833984375,859697
1383.01948586,50.0,863198,122105,18200,7,0.00073,382.63665771484375,-3.618197441101074,0.24567939341068268,-2172.3232421875,860197
1545.7568883600002,50.0,863698,122175,18210,7,0.00073,375.4781188964844,0.5675272941589355,0.25008365511894226,-2117.55078125,860697
1747.84653167,50.0,864198,122245,18220,7,0.00073,460.3404541015625,-1.203861117362976,0.25611841678619385,-2133.25341796875,861197
1746.7196830100002,50.0,864698,122317,18230,7,0.00073,440.22113037109375,0.027868464589118958,0.25568529963493347,-2157.13037109375,861697
1727.60004438,50.0,865198,122390,18240,7,0.00073,658.3123779296875,0.860862135887146,0.26134446263313293,-2179.586181640625,862197
1529.18700877,50.0,865698,122463,18250,7,0.00073,475.9454345703125,-0.8081076741218567,0.26584193110466003,-2154.1318359375,862697
1304.57426087,50.0,866198,122532,18260,7,0.00073,3790.8515625,-0.8620058298110962,0.24733681976795197,-2148.08935546875,863197
1179.5409342399998,50.0,866698,122602,18270,7,0.00073,543.1888427734375,-1.006384253501892,0.2547079920768738,-2133.0322265625,863697
1023.1212751800001,49.93,867191,122672,18280,7,0.00073,570.1778564453125,2.694714069366455,0.29007235169410706,-2171.42236328125,864190
919.4904812300001,49.75,867673,122740,18290,7,0.00073,964.309326171875,2.0035109519958496,0.2893742322921753,-2161.92236328125,864672
910.1637619400001,49.75,868173,122811,18300,7,0.00073,594.7951049804688,-2.3861653804779053,0.3171120882034302,-2255.902099609375,865172
876.32325035,49.75,868673,122881,18310,7,0.00073,666.3594360351562,-0.07563146948814392,0.30858707427978516,-2268.59423828125,865672
875.20912289,49.75,869173,122951,18320,7,0.00073,642.953857421875,2.3394393920898438,0.3025844395160675,-2221.06201171875,866172
1099.2679859399998,49.75,869673,123021,18330,7,0.00073,548.65478515625,-0.911884069442749,0.2988882064819336,-2233.512451171875,866672
1326.2161473899998,49.75,870173,123091,18340,7,0.00073,597.072265625,0.4799979627132416,0.2670464515686035,-2247.8828125,867172
1555.9503441999998,49.75,870673,123161,18350,7,0.00073,707.38525390625,0.8927949070930481,0.25848013162612915,-2124.410400390625,867672
1785.6388056100006,49.75,871173,123231,18360,7,0.00073,461.39306640625,-0.741870641708374,0.24370776116847992,-2142.586669921875,868172
1923.52565897,49.75,871673,123300,18370,7,0.00073,2996.2509765625,2.4463181495666504,0.24499353766441345,-2081.280029296875,868672
2094.7877418099997,49.82,872173,123370,18380,7,0.00073,508.518798828125,0.12482962012290955,0.23975032567977905,-2124.59814453125,869172
2196.15505059,50.0,872673,123439,18390,7,0.00073,555.6231689453125,0.4118245244026184,0.23765133321285248,-2123.98779296875,869672
2207.01668541,50.0,873173,123509,18400,7,0.00073,557.1484985351562,1.5462526082992554,0.2408035397529602,-2132.125244140625,870172
2236.7356526599997,50.0,873673,123579,18410,7,0.00073,500.0565185546875,1.3411896228790283,0.2601264715194702,-2173.12109375,870672
2160.9474660700002,50.0,874173,123648,18420,7,0.00073,610.3895874023438,-0.5989102125167847,0.2553410530090332,-2136.930908203125,871172
1936.44269917,50.0,874673,123718,18430,7,0.00073,606.4326782226562,-0.7015502452850342,0.25311926007270813,-2183.67919921875,871672
1708.80250497,50.0,875173,123788,18440,7,0.00073,966.263427734375,1.9293699264526367,0.25924137234687805,-2130.87353515625,872172
1477.3740035800004,50.0,875673,123858,18450,7,0.00073,454.75103759765625,2.389691114425659,0.25583142042160034,-2176.104736328125,872672
1264.73239756,50.0,876173,123927,18460,7,0.00073,1734.3282470703125,2.739183187484741,0.25747784972190857,-2141.8818359375,873172
1263.6481442100003,50.0,876673,123997,18470,7,0.00073,438.9060363769531,-0.3198235034942627,0.2420339435338974,-2170.67138671875,873672
1262.5281567900001,50.0,877173,124067,18480,7,0.00073,492.19818115234375,0.5773428678512573,0.24124687910079956,-2167.75830078125,874172
1269.3716299,50.0,877673,124138,18490,7,0.00073,471.8568420410156,-1.298566460609436,0.2366379201412201,-2171.58984375,874672
1265.3115633399998,50.0,878173,124208,18500,7,0.00073,454.272216796875,1.6036365032196045,0.2299230694770813,-2161.76123046875,875172
1264.2824391899999,50.0,878673,124277,18510,7,0.00073,538.9340209960938,-0.1004059910774231,0.2280680388212204,-2125.183349609375,875672
1360.1326388799998,50.0,879173,124347,18520,7,0.00073,522.8272094726562,-2.2075726985931396,0.23245516419410706,-2190.833251953125,876172
1511.32394776,49.77,879650,124414,18530,7,0.00073,915.8365478515625,2.743906021118164,0.24794042110443115,-2178.0263671875,876649
1539.93637345,49.63,880136,124482,18540,7,0.00073,448.1005859375,-1.049115538597107,0.25855720043182373,-2200.212890625,877135
1726.74875629,49.62,880635,124552,18550,7,0.00073,606.17626953125,-2.2850136756896973,0.25122061371803284,-2201.257080078125,877634
1938.93411019,49.62,881135,124622,18560,7,0.00073,488.9813232421875,-2.6525371074676514,0.2547730505466461,-2229.6025390625,878134
1940.5807835199998,49.62,881635,124692,18570,7,0.00073,833.0040893554688,2.3286311626434326,0.2630595564842224,-2215.764404296875,878634
1941.36209474,49.62,882135,124763,18580,7,0.00073,884.357177734375,0.8378360271453857,0.2712061405181885,-2326.48779296875,879134
1754.4467494199998,49.62,882635,124834,18590,7,0.00073,820.4121704101562,-2.602003812789917,0.32978081703186035,-2443.95751953125,879634
1525.42547571,49.62,883135,124905,18600,7,0.00073,1204.8880615234375,0.10252073407173157,0.3656773567199707,-2588.41845703125,880134
1299.4851853500002,49.62,883635,124976,18610,7,0.00073,1184.2529296875,1.5875288248062134,0.3874679207801819,-2695.2587890625,880634
1076.96085047,49.62,884135,125048,18620,7,0.00073,839.4586791992188,-0.16811640560626984,0.38822802901268005,-2779.414306640625,881134
1031.14455904,49.85,884635,125120,18630,7,0.00073,760.318115234375,-1.8928816318511963,0.38143008947372437,-2773.3583984375,881634
1224.16907554,49.99,885135,125191,18640,7,0.00073,841.9119873046875,1.189261555671692,0.35396337509155273,-2725.39111328125,882134
1268.3487831500001,50.0,885635,125262,18650,7,0.00073,654.2174072265625,-1.3767004013061523,0.32589879631996155,-2601.4345703125,882634
1264.7459627599999,50.0,886135,125332,18660,7,0.00073,845.2512817382812,-1.1211447715759277,0.2986508011817932,-2540.2392578125,883134
1263.43738324,50.0,886635,125403,18670,7,0.00073,658.06982421875,-1.2308157682418823,0.28403475880622864,-2509.296875,883634
1256.17156038,50.0,887135,125475,18680,7,0.00073,830.8609619140625,-0.4219793677330017,0.28503870964050293,-2497.956298828125,884134
1302.94021732,50.0,887635,125547,18690,7,0.00073,1057.04931640625,-0.3478337526321411,0.30582359433174133,-2479.19189453125,884634
1305.52640996,48.73,888008,125600,18700,7,0.00073,1374.6123046875,-0.16050225496292114,0.296085923910141,-2464.8759765625,885007
1307.6418056600003,48.73,888508,125671,18710,7,0.00073,4368.6728515625,0.8087995052337646,0.28415173292160034,-2467.53173828125,885507
1309.5101603899998,48.73,889008,125742,18720,7,0.00073,709.7078857421875,-2.77310848236084,0.2704411745071411,-2462.525634765625,886007
1205.36184143,48.73,889508,125813,18730,7,0.00073,713.6212768554688,-1.8847453594207764,0.26802706718444824,-2399.99853515625,886507
985.8800365700001,48.73,890008,125883,18740,7,0.00073,724.9564208984375,-2.8300933837890625,0.25468382239341736,-2376.08740234375,887007
773.9210680399999,48.71,890506,125953,18750,7,0.00073,968.36181640625,-0.45972171425819397,0.27667367458343506,-2412.639892578125,887505
545.93239166,48.71,891006,126025,18760,7,0.00073,1839.9013671875,3.0156047344207764,0.28501495718955994,-2436.17822265625,888005
316.38172968,48.71,891506,126095,18770,7,0.00073,673.4732666015625,-0.32105812430381775,0.282865434885025,-2477.690185546875,888505
93.77901686999999,48.66,892001,126165,18780,7,0.00073,711.4254150390625,-0.14220741391181946,0.26441916823387146,-2409.6318359375,889000
2.7678417400000006,48.66,892501,126236,18790,7,0.00073,679.241943359375,-0.2904213070869446,0.26453712582588196,-2388.45166015625,889500
22.683460229999994,49.93,893001,126307,18800,7,0.00073,695.0489501953125,3.7192046642303467,0.2612256109714508,-2354.5478515625,890000
234.97391317,49.93,893501,126377,18810,7,0.00073,573.8014526367188,1.418953776359558,0.2504778206348419,-2317.74462890625,890500
455.4601060699999,49.93,894001,126448,18820,7,0.00073,364.6836242675781,-3.240236759185791,0.24312461912631989,-2352.127685546875,891000
682.2109816899999,49.93,894501,126519,18830,7,0.00073,578.2483520507812,-1.1565322875976562,0.23999787867069244,-2328.963623046875,891500
907.3038497100001,49.93,895001,126589,18840,7,0.00073,567.3751220703125,-0.1499166488647461,0.2363600730895996,-2304.187255859375,892000
1115.25802956,49.95,895501,126661,18850,7,0.00073,582.6566772460938,0.26171326637268066,0.24232055246829987,-2308.740966796875,892500
1341.9628666500003,49.95,896001,126731,18860,7,0.00073,390.76959228515625,-1.0167641639709473,0.24011199176311493,-2340.01708984375,893000
1566.9533598500004,49.95,896501,126803,18870,7,0.00073,455.0411376953125,-0.5093817710876465,0.24271069467067719,-2330.600341796875,893500
1796.0966198700003,50.0,897001,126875,18880,7,0.00073,493.494140625,0.8704103827476501,0.2522139847278595,-2321.878173828125,894000
2014.1388421200004,50.0,897501,126947,18890,7,0.00073,457.693359375,-1.8724563121795654,0.25053149461746216,-2348.507080078125,894500
2114.41619472,50.0,898001,127018,18900,7,0.00073,618.3787841796875,1.457242727279663,0.2580953538417816,-2322.111083984375,895000
2103.94854268,50.0,898501,127089,18910,7,0.00073,463.636962890625,3.2811601161956787,0.2523602545261383,-2317.183837890625,895500
2111.0438293400007,50.0,899001,127161,18920,7,0.00073,461.7828063964844,1.0187394618988037,0.2518346607685089,-2356.206298828125,896000
2113.12892293,50.0,899501,127233,18930,7,0.00073,625.8145751953125,2.563182830810547,0.24437816441059113,-2342.08740234375,896500
2117.77077739,50.0,900001,127304,18940,7,0.00073,714.1039428710938,-0.7992234826087952,0.24294792115688324,-2349.7724609375,897000
2118.86741079,50.0,900501,127375,18950,7,0.00073,624.785400390625,-0.0605674684047699,0.2499151974916458,-2348.05908203125,897500
2024.8486813100003,48.94,900895,127431,18960,7,0.00073,534.4508666992188,-1.885459542274475,0.25399866700172424,-2366.309326171875,897894
1802.35719238,48.66,901367,127499,18970,7,0.00073,404.21533203125,-5.473817825317383,0.245515838265419,-2398.07080078125,898366
1583.9025335000001,48.47,901848,127568,18980,7,0.00073,445.34832763671875,1.3414092063903809,0.24878722429275513,-2303.209716796875,898847
1389.79151545,48.01,902302,127633,18990,7,0.00073,610.9485473632812,1.0034149885177612,0.2459269016981125,-2281.6884765625,899301
1313.73285821,47.94,902795,127703,19000,7,0.00073,511.21026611328125,0.4149916470050812,0.24512651562690735,-2309.931640625,899794
1336.2807388700003,47.94,903295,127774,19010,7,0.00073,1217.1103515625,-1.572677493095398,0.24643386900424957,-2273.446533203125,900294
1337.7851900599999,47.94,903795,127845,19020,7,0.00073,484.019287109375,3.3611230850219727,0.23901085555553436,-2238.228515625,900794
1338.7085640300002,47.94,904295,127916,19030,7,0.00073,522.093017578125,2.2271616458892822,0.22987797856330872,-2194.197265625,901294
1338.66132043,47.94,904795,127986,19040,7,0.00073,499.3753967285156,1.3637464046478271,0.23278212547302246,-2212.076416015625,901794
1340.2612163000001,47.94,905295,128058,19050,7,0.00073,630.9069213867188,0.6321130394935608,0.22635062038898468,-2218.986083984375,902294
1437.6814160200001,49.0,905795,128130,19060,7,0.00073,394.22119140625,-2.402104377746582,0.2301793396472931,-2261.79345703125,902794
1666.57023858,49.28,906295,128202,19070,7,0.00073,869.044921875,-0.08654434978961945,0.24765445291996002,-2308.748779296875,903294
1884.3456083600001,49.47,906795,128274,19080,7,0.00073,595.1593627929688,2.4730353355407715,0.24126847088336945,-2259.024658203125,903794
1976.00435485,49.93,907295,128344,19090,7,0.00073,432.2700500488281,1.7439489364624023,0.253193736076355,-2289.632568359375,904294
1931.6812559700002,50.0,907795,128416,19100,7,0.00073,567.4451904296875,-0.7386789917945862,0.244171604514122,-2298.2734375,904794
1794.9682634399996,49.91,908286,128486,19110,7,0.00073,571.935791015625,3.95607852935791,0.25385257601737976,-2257.154052734375,905285
1729.54825012,49.89,908784,128557,19120,7,0.00073,646.6498413085938,-1.6344821453094482,0.2536780536174774,-2302.559326171875,905783
1700.01346574,49.89,909284,128629,19130,7,0.00073,438.71588134765625,-1.1874207258224487,0.24999290704727173,-2272.26904296875,906283
1621.1126146000001,49.72,909767,128698,19140,7,0.00073,473.93194580078125,-0.03452703356742859,0.25064295530319214,-2254.702392578125,906766
1490.0869698899996,48.88,910183,128758,19150,7,0.00073,490.6893310546875,1.6850743293762207,0.2480519711971283,-2245.21630859375,907182
1472.4898097100001,48.88,910683,128830,19160,7,0.00073,582.6779174804688,0.1837829351425171,0.24710051715373993,-2242.961181640625,907682
1452.5761473399998,48.88,911183,128901,19170,7,0.00073,512.3695068359375,-1.3133924007415771,0.24628500640392303,-2265.2177734375,908182
1440.18232965,48.88,911683,128971,19180,7,0.00073,600.5855712890625,2.3060622215270996,0.24688999354839325,-2301.34619140625,908682
1554.2403243600002,48.88,912183,129042,19190,7,0.00073,518.8560180664062,-1.7871379852294922,0.25186100602149963,-2338.54443359375,909182
1775.2877011299997,48.88,912683,129112,19200,7,0.00073,391.9007568359375,1.9487687349319458,0.2615230679512024,-2270.46044921875,909682
1915.21362849,48.97,913183,129182,19210,7,0.00073,629.6083374023438,3.266035556793213,0.25242599844932556,-2265.016845703125,910182
1956.8804317799995,48.99,913683,129253,19220,7,0.00073,374.6939697265625,1.1674704551696777,0.2617082893848419,-2292.64208984375,910682
1757.10924543,48.47,914131,129316,19230,7,0.00073,449.05712890625,-1.7780392169952393,0.2672525942325592,-2331.280029296875,911130
1607.75210909,48.64,914631,129386,19240,7,0.00073,955.334228515625,-0.9161167740821838,0.24649161100387573,-2284.597900390625,911630
1511.4638711599996,49.48,915131,129456,19250,7,0.00073,548.1444091796875,-0.014304935932159424,0.2491409331560135,-2305.691650390625,912130
1409.46339979,49.48,915631,129527,19260,7,0.00073,496.2611083984375,0.9559531807899475,0.25697001814842224,-2356.556640625,912630
1220.7242954900003,48.69,916052,129588,19270,7,0.00073,4927.8349609375,-1.3537720441818237,0.2762557566165924,-2306.358154296875,913051
1004.48500851,48.65,916548,129658,19280,7,0.00073,562.9561767578125,-2.1650326251983643,0.2680186629295349,-2349.397705078125,913547
775.88567448,48.65,917048,129728,19290,7,0.00073,834.457275390625,0.3509390950202942,0.28954023122787476,-2360.793701171875,914047
554.57025495,48.65,917548,129799,19300,7,0.00073,615.2056274414062,1.8259055614471436,0.2604040205478668,-2325.700927734375,914547
327.32076474,48.65,918048,129870,19310,7,0.00073,572.1890258789062,1.4051638841629028,0.24631577730178833,-2340.25244140625,915047
230.00000537,48.65,918548,129941,19320,7,0.00073,579.298583984375,0.8340342044830322,0.2626551389694214,-2326.989501953125,915547
413.85935569999987,49.17,919048,130012,19330,7,0.00073,641.3023071289062,0.01778307557106018,0.2703561782836914,-2390.27978515625,916047
529.5902510300001,49.17,919548,130083,19340,7,0.00073,553.4266967773438,1.004549264907837,0.28717267513275146,-2408.245849609375,916547
716.5083865,49.17,920048,130154,19350,7,0.00073,629.8619384765625,-0.2514103651046753,0.2939307987689972,-2397.022705078125,917047
830.5711334,49.17,920548,130225,19360,7,0.00073,1524.3948974609375,-1.862567663192749,0.2862444221973419,-2403.979736328125,917547
1037.0979647699999,49.96,921048,130297,19370,7,0.00073,869.0283203125,2.25188946723938,0.2699333429336548,-2341.432373046875,918047
1259.2274982299998,50.0,921548,130367,19380,7,0.00073,558.1083984375,-2.1036570072174072,0.2674756944179535,-2400.3544921875,918547
1455.5197239400002,49.99,922047,130439,19390,7,0.00073,726.3109130859375,1.1592613458633423,0.27699336409568787,-2371.79541015625,919046
1563.7091181399999,49.99,922547,130510,19400,7,0.00073,1367.8154296875,2.233297348022461,0.4298285245895386,-2456.7666015625,919546
1638.5637908500003,49.13,922961,130569,19410,7,0.00073,1254.61572265625,-0.23338323831558228,0.5065370798110962,-2657.37158203125,919960
1609.5459396000003,48.89,923437,130635,19420,7,0.00073,1167.5439453125,-2.7712249755859375,0.4710632860660553,-2726.224853515625,920436
1586.4555726799997,48.84,923932,130705,19430,7,0.00073,1302.607421875,-0.7529678344726562,0.41946902871131897,-2832.076904296875,920931
1683.73070714,48.84,924432,130777,19440,7,0.00073,1335.1357421875,-1.8486144542694092,0.3679288923740387,-2739.78662109375,921431
1707.4219555500001,48.8,924928,130847,19450,7,0.00073,1080.332763671875,1.5208144187927246,0.32887333631515503,-2580.710693359375,921927
1693.8703543599997,48.65,925413,130915,19460,7,0.00073,774.7623291015625,-0.14582042396068573,0.31183940172195435,-2585.62109375,922412
1668.92395396,48.63,925911,130987,19470,7,0.00073,787.81396484375,0.09388715028762817,0.30887290835380554,-2548.1083984375,922910
1667.61548214,48.63,926411,131057,19480,7,0.00073,1097.778076171875,2.4409563541412354,0.33173856139183044,-2477.700927734375,923410
1684.5958015299998,48.64,926911,131127,19490,7,0.00073,2167.360595703125,0.7583188414573669,0.32145997881889343,-2548.463134765625,923910
1576.6671335199997,47.81,927328,131186,19500,7,0.00073,964.9154663085938,-0.1397477686405182,0.31582391262054443,-2468.93408203125,924327
