time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
33860,-2.66798853,15.53,536648,6,77247,0.00073,1.9309805631637573,0.00029110274044796824,533647,-0.09651684761047363,0.0036876709200441837
33870,-2.66878173,15.55,536802,6,77270,0.00073,1.8940232992172241,0.00030298950150609016,533801,-8.735832214355469,0.0028545185923576355
33880,-2.6803112100000006,15.58,536957,6,77293,0.00073,1.910378098487854,0.0002907259913627058,533956,-5.13672399520874,0.004548412282019854
33890,-2.67491388,15.52,537108,6,77316,0.00073,1.910875916481018,0.00029201421421021223,534107,5.1661176681518555,0.004173328168690205
33900,-2.6593148,15.55,537267,6,77339,0.00073,1.9135655164718628,0.0002836348721757531,534266,14.666191101074219,0.0052855913527309895
33910,-2.68253948,15.58,537422,6,77361,0.00073,1.8845330476760864,0.00028027856023982167,534421,1.388110876083374,0.0052495780400931835
33920,-2.6536384400000004,15.54,537573,6,77383,0.00073,1.8348137140274048,0.0002892753982450813,534572,-8.245532989501953,0.0027297628112137318
33930,-2.64235898,15.51,537726,6,77405,0.00073,1.8221423625946045,0.00030230660922825336,534725,-17.191696166992188,0.0025346495676785707
33940,-2.64455526,15.47,537880,6,77428,0.00073,1.8705064058303833,0.00029950012685731053,534879,0.14846348762512207,0.0024177958257496357
33950,-2.64103162,15.47,538037,6,77451,0.00073,1.8627158403396606,0.00029664160683751106,535036,-26.058547973632812,0.0018371406476944685
33960,-2.62702604,15.44,538192,6,77474,0.00073,1.8829525709152222,0.0002880160172935575,535191,6.651642322540283,0.005274337250739336
33970,-2.62504416,15.44,538346,6,77497,0.00073,1.9016636610031128,0.0002877705846913159,535345,27.189538955688477,0.004323444329202175
33980,-2.61700443,15.45,538502,6,77520,0.00073,1.905374526977539,0.00028912813286297023,535501,12.961389541625977,0.003005668520927429
33990,-2.6153607599999993,15.48,538656,6,77542,0.00073,1.8788214921951294,0.00029920152155682445,535655,10.98145580291748,0.002014574594795704
34000,-2.61363683,15.44,538811,6,77565,0.00073,1.8540211915969849,0.00029573828214779496,535810,2.3666422367095947,0.003934215754270554
34010,-2.5992157900000006,15.46,538968,6,77588,0.00073,1.8760719299316406,0.0002808005374390632,535967,0.6459355354309082,0.0036336155608296394
34020,-2.6046191300000006,15.54,539127,6,77611,0.00073,1.8712949752807617,0.0002762305084615946,536126,15.889230728149414,0.0035136109218001366
34030,-2.58992129,15.57,539283,6,77634,0.00073,1.8543457984924316,0.0002827239513862878,536282,-10.144882202148438,0.002962226513773203
34040,-2.61072416,15.64,539444,6,77658,0.00073,1.887488603591919,0.0002896870137192309,536443,2.7581324577331543,0.0035919123329222202
34050,-2.6056340000000002,15.64,539601,6,77681,0.00073,1.8827576637268066,0.000287485308945179,536600,-13.551094055175781,0.0023973467759788036
34060,-2.60088801,15.67,539759,6,77704,0.00073,1.8527483940124512,0.0002857763029169291,536758,-12.781278610229492,0.00329428818076849
34070,-2.61034986,15.69,539915,6,77727,0.00073,1.8522727489471436,0.0002821079979185015,536914,-10.354578971862793,0.002819798421114683
34080,-2.6129644400000003,15.69,540071,6,77749,0.00073,1.8534266948699951,0.000287829025182873,537070,14.337515830993652,0.004103382583707571
34090,-2.62962541,15.75,540231,6,77772,0.00073,1.883971095085144,0.00028710419428534806,537230,-5.399078845977783,0.0045563108287751675
34100,-2.7881884400000003,16.05,540416,6,77799,0.00073,1.835181713104248,0.000358992867404595,537415,68.5983657836914,0.004443136043846607
34110,-3.3218618699999998,16.67,540635,6,77830,0.00073,1.8896116018295288,0.0003815223171841353,537634,-21.494373321533203,0.0034303886350244284
34120,-3.54897548,17.03,540830,6,77858,0.00073,1.8989341259002686,0.0003363740397617221,537829,-38.00470733642578,0.002551297191530466
34130,-3.5786369600000008,17.06,540989,6,77881,0.00073,1.8892487287521362,0.0003112957638222724,537988,-15.488414764404297,0.002697393298149109
34140,-3.583706849999999,17.06,541150,6,77905,0.00073,1.866828441619873,0.000296734127914533,538149,-19.474468231201172,0.002803109586238861
34150,-3.5951656599999997,17.08,541309,6,77928,0.00073,1.881616234779358,0.00029370642732828856,538308,6.5555267333984375,0.0036381741520017385
34160,-3.6020567199999993,17.1,541469,6,77951,0.00073,1.8816033601760864,0.00029321835609152913,538468,2.6365432739257812,0.0025498897302895784
34170,-3.601042509999999,17.12,541627,6,77975,0.00073,1.848648190498352,0.0002985738683491945,538626,-4.140550136566162,0.004016939550638199
34180,-3.5977188199999994,17.12,541783,6,77997,0.00073,1.849400281906128,0.0002984759339597076,538782,-0.6025981903076172,0.0034613111056387424
34190,-3.5820931000000003,17.11,541942,6,78020,0.00073,1.8995578289031982,0.00030203774804249406,538941,-5.101790904998779,0.003567658830434084
34200,-3.42697192,16.88,542104,6,78043,0.00073,1.903389811515808,0.00030235882150009274,539103,9.466486930847168,0.00453292578458786
34210,-2.90864487,16.3,542265,6,78067,0.00073,1.9164924621582031,0.00030453994986601174,539264,5.162087917327881,0.004669986665248871
34220,-2.6887574200000013,15.97,542427,6,78090,0.00073,1.9070886373519897,0.00029758602613583207,539426,-8.725893020629883,0.003263561986386776
34230,-2.6703159999999997,15.99,542588,6,78114,0.00073,1.8969745635986328,0.0002960602578241378,539587,2.8402957916259766,0.004455490969121456
34240,-2.6508429499999995,15.92,542742,6,78135,0.00073,1.787892460823059,0.0002994193055201322,539741,-13.4672269821167,0.0028120307251811028
34250,-2.6403605399999996,15.88,542897,6,78157,0.00073,1.8885092735290527,0.0003082408511545509,539896,-1.6921181678771973,0.002769088838249445
34260,-2.64055789,15.84,543053,6,78180,0.00073,1.8451142311096191,0.0003098944143857807,540052,2.2595129013061523,0.0033712261356413364
34270,-2.65364349,15.86,543213,6,78203,0.00073,1.9099068641662598,0.00030273100128397346,540212,23.343769073486328,0.004114008974283934
34280,-2.6608133400000002,15.85,543368,6,78224,0.00073,1.8710362911224365,0.00030888442415744066,540367,-6.824550151824951,0.004015407059341669
34290,-2.675684779999999,15.78,543520,6,78246,0.00073,1.8892130851745605,0.0003045568009838462,540519,-3.676485061645508,0.0037261280231177807
34300,-2.6762672599999995,15.69,543673,6,78268,0.00073,1.8341090679168701,0.0002958008844871074,540672,-7.044431686401367,0.0032977676019072533
34310,-2.65527305,15.61,543826,6,78290,0.00073,1.9268676042556763,0.0002928631438408047,540825,-11.70921516418457,0.004487716592848301
34320,-2.6516874900000005,15.53,543980,6,78312,0.00073,1.8775451183319092,0.00028543799999170005,540979,-2.7605772018432617,0.0032699229195713997
34330,-2.67288896,15.5,544138,6,78334,0.00073,1.852942943572998,0.00028369194478727877,541137,-24.189361572265625,0.0031896699219942093
34340,-2.675312000000001,15.5,544292,6,78356,0.00073,1.8655941486358643,0.00028483380447141826,541291,2.3311767578125,0.0028906031511723995
34350,-2.67342211,15.48,544445,6,78378,0.00073,1.8158200979232788,0.0002841227105818689,541444,-1.7402002811431885,0.004463332239538431
34360,-2.6936911600000006,15.48,544601,6,78400,0.00073,1.8787713050842285,0.0002892271149903536,541600,0.4629397392272949,0.005609012208878994
34370,-2.7006735600000003,15.44,544757,6,78422,0.00073,1.8828840255737305,0.00029820165946148336,541756,-5.071558952331543,0.013833043165504932
34380,-2.6960931899999996,15.42,544910,6,78444,0.00073,1.859999656677246,0.0002897373051382601,541909,-0.7964308857917786,0.0031821932643651962
34390,-2.7041199000000007,15.45,545065,6,78467,0.00073,1.856128215789795,0.0002887632872443646,542064,-11.912714004516602,0.004056575242429972
34400,-2.69455003,15.44,545217,6,78489,0.00073,1.8667936325073242,0.0002898094244301319,542216,-30.31574821472168,0.002449310850352049
34410,-2.6989195599999993,15.43,545369,6,78511,0.00073,1.912855625152588,0.00028979452326893806,542368,6.8200860023498535,0.004113201517611742
34420,-2.71420162,15.5,545530,6,78535,0.00073,1.8545653820037842,0.0002957010583486408,542529,-22.01775550842285,0.004594750236719847
34430,-2.7034113599999996,15.5,545688,6,78557,0.00073,1.9005212783813477,0.0002932256320491433,542687,9.708200454711914,0.002829315373674035
34440,-2.70235919,15.52,545844,6,78580,0.00073,1.7773252725601196,0.0002817076747305691,542843,-22.88094711303711,0.0030216891318559647
34450,-2.71291465,15.55,546000,6,78603,0.00073,1.9128639698028564,0.0002857951039914042,542999,14.09893798828125,0.005302654579281807
34460,-2.7132694600000002,15.57,546158,6,78626,0.00073,1.9043675661087036,0.0002971844223793596,543157,22.624595642089844,0.0031418991275131702
34470,-2.6983882400000003,15.58,546315,6,78650,0.00073,1.8464657068252563,0.0002959052799269557,543314,10.866373062133789,0.003479480044916272
34480,-2.7247912000000007,15.65,546475,6,78678,0.00073,1.8548128604888916,0.00028905534418299794,543474,-23.79787826538086,0.0033367490395903587
34490,-2.7170192400000004,15.66,546631,6,78706,0.00073,1.9366663694381714,0.00029725584317930043,543630,6.760224342346191,0.003447054885327816
34500,-2.7374805700000007,15.72,546789,6,78734,0.00073,1.8836522102355957,0.0002964897430501878,543788,8.548784255981445,0.0031564850360155106
34510,-2.7559790900000003,15.78,546947,6,78757,0.00073,1.8864946365356445,0.0003043677716050297,543946,-31.4263973236084,0.0030753808096051216
34520,-2.7673369600000006,15.77,547107,6,78781,0.00073,1.9011917114257812,0.0003002116282004863,544106,10.424169540405273,0.0038992157205939293
34530,-2.764868999999999,15.76,547264,6,78804,0.00073,1.883250117301941,0.0002969948691315949,544263,-13.858388900756836,0.00456775538623333
34540,-2.7727982999999994,15.79,547423,6,78828,0.00073,1.9129384756088257,0.0002988447668030858,544422,3.005112648010254,0.003156376536935568
34550,-2.7723244499999997,15.85,547585,6,78851,0.00073,1.8770843744277954,0.00029699120204895735,544584,7.999654769897461,0.004615649580955505
34560,-2.7588072899999996,15.84,547742,6,78874,0.00073,1.910172462463379,0.0003005866310559213,544741,-8.123886108398438,0.002318437211215496
34570,-2.74706358,15.81,547896,6,78896,0.00073,1.8566571474075317,0.0002960444544441998,544895,-1.976055383682251,0.0033791312016546726
34580,-2.72276077,15.74,548049,6,78919,0.00073,1.8469284772872925,0.00029402479412965477,545048,-12.927119255065918,0.0029223805759102106
34590,-2.7167941099999995,15.76,548207,6,78941,0.00073,1.8151178359985352,0.0002992126392200589,545206,9.749898910522461,0.0049890922382473946
34600,-2.7113807100000007,15.74,548363,6,78965,0.00073,1.9027215242385864,0.0002977381809614599,545362,0.9344086647033691,0.0036441602278500795
34610,-2.70334919,15.75,548522,6,78988,0.00073,1.91087806224823,0.0003018698771484196,545521,5.273441314697266,0.004207321908324957
34620,-2.7041935699999997,15.76,548683,6,79012,0.00073,1.8365052938461304,0.0003042458847630769,545682,-5.390650749206543,0.004142965190112591
34630,-2.7100277500000005,15.78,548842,6,79035,0.00073,1.8848134279251099,0.000309325143462047,545841,-9.592098236083984,0.0029038614593446255
34640,-2.7297907299999995,15.81,549004,6,79059,0.00073,1.9049053192138672,0.00030485494062304497,546003,14.379926681518555,0.00451043201610446
34650,-2.74578759,15.78,549163,6,79082,0.00073,1.9050068855285645,0.00030026515014469624,546162,-7.193155288696289,0.004318702965974808
34660,-2.89574227,15.96,549338,6,79108,0.00073,1.8519248962402344,0.00031478534219786525,546337,6.705000400543213,0.0036579116713255644
34670,-3.3713193500000007,16.22,549518,6,79135,0.00073,1.847098708152771,0.0003382197755854577,546517,-0.4193596839904785,0.0033280965872108936
34680,-3.68585857,16.62,549711,6,79163,0.00073,1.8377021551132202,0.0003366359160281718,546710,-10.870909690856934,0.005325824022293091
34690,-3.9083693400000006,16.83,549890,6,79191,0.00073,1.938021183013916,0.00033173654810525477,546889,9.679788589477539,0.0043797362595796585
34700,-3.898962599999999,16.78,550041,6,79214,0.00073,1.8468639850616455,0.00030052298097871244,547040,-23.82036590576172,0.0034031542018055916
34710,-3.8906230899999996,16.75,550197,6,79237,0.00073,1.8637303113937378,0.00029444711981341243,547196,-4.106323719024658,0.0034322161227464676
34720,-3.8713176300000005,16.67,550350,6,79260,0.00073,1.896065354347229,0.0002978824486490339,547349,-5.388911247253418,0.003304512472823262
34730,-3.86221954,16.63,550505,6,79283,0.00073,1.8974202871322632,0.0002918992249760777,547504,3.8101139068603516,0.0027496605180203915
34740,-3.82679285,16.55,550659,6,79305,0.00073,1.8721051216125488,0.0002981470606755465,547658,-0.5301979780197144,0.0036620323080569506
34750,-3.80011594,16.47,550810,6,79328,0.00073,1.8853802680969238,0.0003100555040873587,547809,3.0811879634857178,0.0036985971964895725
34760,-3.6360497000000005,16.23,550961,6,79350,0.00073,1.8949567079544067,0.00030496661202050745,547960,-13.619185447692871,0.002878874074667692
34770,-3.15104597,15.92,551110,6,79372,0.00073,1.844160556793213,0.0002978912671096623,548109,-9.566886901855469,0.0027717971242964268
34780,-2.82922077,15.51,551262,6,79395,0.00073,1.90911066532135,0.000294157478492707,548261,19.42327880859375,0.0030160346068441868
34790,-2.60540167,15.24,551414,6,79417,0.00073,1.8555926084518433,0.000303044420434162,548413,-13.204376220703125,0.002431731903925538
34800,-2.63149986,15.26,551567,6,79440,0.00073,1.8747217655181885,0.00030482964939437807,548566,-4.637949466705322,0.0037265336140990257
34810,-2.6361355300000002,15.16,551713,6,79461,0.00073,1.889633297920227,0.0003045806079171598,548712,17.40823745727539,0.003887973725795746
34820,-2.63780926,15.15,551865,6,79483,0.00073,1.8376502990722656,0.00030659729964099824,548864,16.27766227722168,0.004319585394114256
34830,-2.6482568000000004,15.14,552019,6,79505,0.00073,1.9060943126678467,0.000306417845422402,549018,-4.9206156730651855,0.0030623595230281353
34840,-2.6646876700000006,15.16,552175,6,79528,0.00073,1.8347502946853638,0.00029945699498057365,549174,2.8079276084899902,0.003947824239730835
34850,-2.69936982,15.24,552334,6,79552,0.00073,1.853416085243225,0.00030436806264333427,549333,10.11499309539795,0.002582376357167959
34860,-2.699056840000001,15.3,552491,6,79575,0.00073,1.866744875907898,0.0002886545262299478,549490,-6.894191741943359,0.0049444930627942085
34870,-2.71943942,15.33,552643,6,79597,0.00073,1.8458930253982544,0.0002919434627983719,549642,-20.897533416748047,0.0038440884090960026
34880,-2.72813067,15.32,552794,6,79619,0.00073,1.8117170333862305,0.0003079414600506425,549793,-17.673587799072266,0.002169322455301881
34890,-2.7393961999999994,15.3,552944,6,79640,0.00073,1.88605797290802,0.00030927942134439945,549943,-12.176324844360352,0.0031072914134711027
34900,-2.70797982,15.28,553095,6,79663,0.00073,1.8962807655334473,0.00029813568107783794,550094,-6.844399929046631,0.005777951329946518
34910,-2.7172867,15.37,553250,6,79685,0.00073,1.849831223487854,0.0002981988072860986,550249,15.6387300491333,0.0038432457949966192
34920,-2.7242297299999993,15.42,553407,6,79708,0.00073,1.7686256170272827,0.00030570972012355924,550406,-14.486509323120117,0.003276203293353319
34930,-2.7119530899999997,15.48,553567,6,79732,0.00073,1.8721891641616821,0.0003155319136567414,550566,16.536949157714844,0.006518287118524313
34940,-2.76488785,15.51,553726,6,79755,0.00073,1.8448597192764282,0.00032025945256464183,550725,-16.109954833984375,0.003898452967405319
34950,-3.02857651,15.75,553909,6,79781,0.00073,1.7516084909439087,0.00038364672218449414,550908,16.23400115966797,0.006557372864335775
34960,-3.21901039,16.12,554103,6,79809,0.00073,1.7555975914001465,0.0004602072585839778,551102,11.210487365722656,0.005814122501760721
34970,-3.35071912,16.48,554291,6,79836,0.00073,1.892870306968689,0.0004133344045840204,551290,-14.515130043029785,0.0033770203590393066
34980,-3.4044262200000004,16.66,554460,6,79861,0.00073,1.9657161235809326,0.0003601862699724734,551459,-11.685757637023926,0.0047166901640594006
34990,-3.4146677700000003,16.73,554617,6,79884,0.00073,1.8462738990783691,0.00032547564478591084,551616,-37.13239288330078,0.002332651289179921
35000,-3.42486459,16.72,554767,6,79906,0.00073,1.8702787160873413,0.0003107781521975994,551766,-11.513550758361816,0.004172957502305508
35010,-3.4393274399999996,16.69,554919,6,79928,0.00073,1.9058783054351807,0.00029930626624263823,551918,-14.418259620666504,0.003243118291720748
35020,-3.4376337599999998,16.66,555073,6,79950,0.00073,1.8913545608520508,0.0002976848045364022,552072,13.249359130859375,0.0029850327409803867
35030,-3.4272237899999998,16.58,555225,6,79973,0.00073,1.8557382822036743,0.0002954710216727108,552224,0.8762059211730957,0.003131474833935499
35040,-3.37655487,16.54,555380,6,79996,0.00073,1.8252246379852295,0.0002934552903752774,552379,-15.705284118652344,0.0024214256554841995
35050,-3.08165924,16.22,555531,6,80018,0.00073,1.8928680419921875,0.0002964526938740164,552530,2.086557149887085,0.0031858966685831547
35060,-2.89257956,15.82,555685,6,80040,0.00073,1.9240005016326904,0.00029744612402282655,552684,30.677473068237305,0.004660864360630512
35070,-2.754001910000001,15.46,555837,6,80062,0.00073,1.9267586469650269,0.00030272986623458564,552836,1.7368414402008057,0.0028409678488969803
35080,-2.70561805,15.29,555989,6,80084,0.00073,1.8764238357543945,0.0002990754146594554,552988,-0.7119318246841431,0.002861077431589365
35090,-2.67623491,15.22,556139,6,80106,0.00073,1.881798267364502,0.0003001368895638734,553138,8.580793380737305,0.0035250436048954725
35100,-2.6577550199999997,15.21,556288,6,80129,0.00073,1.8565220832824707,0.0003038953000213951,553287,-7.533936977386475,0.0035327610094100237
35110,-2.62787802,15.18,556437,6,80151,0.00073,1.8642077445983887,0.00030938885174691677,553436,-0.5250494480133057,0.0030017253011465073
35120,-2.61243896,15.14,556587,6,80173,0.00073,1.90291166305542,0.00030390688334591687,553586,9.417152404785156,0.00359948817640543
35130,-2.6263684499999997,15.13,556738,6,80195,0.00073,1.8776450157165527,0.00030635762959718704,553737,8.7575044631958,0.004473254084587097
35140,-2.6125372700000002,15.09,556889,6,80217,0.00073,1.937251091003418,0.0003039813891518861,553888,9.382611274719238,0.006599302403628826
35150,-2.6070674299999994,15.09,557040,6,80240,0.00073,1.876021146774292,0.0003066280041821301,554039,-12.940204620361328,0.0033486383035779
35160,-2.6116913800000003,15.07,557192,6,80262,0.00073,1.8731849193572998,0.00030926053295843303,554191,1.5214715003967285,0.003979936242103577
35170,-2.61604898,15.05,557342,6,80285,0.00073,1.8453214168548584,0.0003168064577039331,554341,4.508883476257324,0.0034180106595158577
35180,-2.6007215799999996,15.03,557492,6,80308,0.00073,1.8303300142288208,0.0003163813380524516,554491,-21.545673370361328,0.003407704411074519
35190,-2.61123606,15.05,557644,6,80331,0.00073,1.840464472770691,0.00030311293085105717,554643,0.7498595714569092,0.0035810433328151703
35200,-2.63676156,15.08,557796,6,80353,0.00073,1.8623892068862915,0.00030090814107097685,554795,-16.010578155517578,0.0028963061049580574
35210,-2.6487187700000003,15.11,557948,6,80376,0.00073,1.875220537185669,0.0003047598875127733,554947,-3.1281189918518066,0.0024383431300520897
35220,-2.6707494499999997,15.15,558102,6,80399,0.00073,1.8484392166137695,0.0003044043551199138,555101,-8.826335906982422,0.003434420097619295
35230,-2.66078761,15.15,558253,6,80421,0.00073,1.8840566873550415,0.0003028055070899427,555252,-1.3470213413238525,0.0031949724070727825
35240,-2.6573340400000003,15.15,558404,6,80446,0.00073,1.85240638256073,0.0003067713405471295,555403,-42.02513885498047,0.002540426794439554
35250,-2.6747889500000004,15.17,558557,6,80469,0.00073,1.8787782192230225,0.0003018816641997546,555556,-31.431901931762695,0.0035000876523554325
35260,-2.6690540499999997,15.15,558707,6,80492,0.00073,1.832500696182251,0.0002982588193845004,555706,-3.1636507511138916,0.004230529069900513
35270,-2.66928807,15.17,558859,6,80516,0.00073,1.863006591796875,0.00030777117353864014,555858,-22.464557647705078,0.0022895410656929016
35280,-2.6840571,15.2,559012,6,80539,0.00073,1.831687092781067,0.0003109957615379244,556011,-6.705694675445557,0.0036371955648064613
35290,-2.68305705,15.19,559163,6,80562,0.00073,1.8649531602859497,0.0003163439396303147,556162,1.4897921085357666,0.0034265436697751284
35300,-2.6686557,15.2,559316,6,80585,0.00073,1.9451568126678467,0.00032192713115364313,556315,23.05006980895996,0.004818584769964218
35310,-2.66415238,15.22,559470,6,80609,0.00073,1.8493927717208862,0.0003242327074985951,556469,8.026251792907715,0.0033642067573964596
35320,-2.65672484,15.24,559626,6,80633,0.00073,1.8542004823684692,0.00032038104836829007,556625,-14.595605850219727,0.003535754047334194
35330,-2.6823170900000006,15.27,559780,6,80656,0.00073,1.8016891479492188,0.00033370513119734824,556779,-25.86836814880371,0.0035277437418699265
35340,-3.00555536,15.51,559955,6,80682,0.00073,1.8510812520980835,0.0003694904735311866,556954,11.779382705688477,0.0037754664663225412
35350,-3.1534112499999996,15.75,560132,6,80708,0.00073,1.8344351053237915,0.00036264705704525113,557131,-10.615619659423828,0.0031486130319535732
35360,-3.23946246,15.81,560288,6,80732,0.00073,1.9106377363204956,0.0003339734976179898,557287,-16.796831130981445,0.003686639480292797
35370,-3.2918252999999997,15.81,560440,6,80754,0.00073,1.9017889499664307,0.0003126539522781968,557439,-0.3595627546310425,0.0031858449801802635
35380,-3.3218097699999998,15.79,560591,6,80777,0.00073,1.9147498607635498,0.0003007515042554587,557590,-20.912065505981445,0.003751792712137103
35390,-3.3481016699999997,15.87,560750,6,80801,0.00073,1.8672077655792236,0.0003065133932977915,557749,10.681197166442871,0.0028163811657577753
35400,-3.35915149,15.92,560908,6,80825,0.00073,1.8681862354278564,0.00031246853177435696,557907,-14.527606010437012,0.0024024629965424538
35410,-3.3589666400000002,15.94,561064,6,80848,0.00073,1.8750815391540527,0.00032129467581398785,558063,-13.54680061340332,0.0021183593198657036
35420,-3.36962722,15.97,561223,6,80872,0.00073,1.8614163398742676,0.000329672999214381,558222,8.12733268737793,0.0059324405156075954
35430,-3.3546080200000006,15.99,561379,6,80896,0.00073,1.894829511642456,0.00032843032386153936,558378,4.033389091491699,0.0026098485104739666
35440,-3.0298233000000003,15.78,561533,6,80918,0.00073,1.8835338354110718,0.0003226204717066139,558532,10.940258026123047,0.0020324739161878824
35450,-2.87923358,15.6,561692,6,80942,0.00073,1.901222825050354,0.0003158877952955663,558691,10.83602523803711,0.004275819286704063
35460,-2.80172873,15.64,561852,6,80965,0.00073,1.8778080940246582,0.0003027494822163135,558851,4.4327006340026855,0.003920101560652256
35470,-2.7836065299999997,15.74,562014,6,80989,0.00073,1.8466746807098389,0.0003099857422057539,559013,-2.4083003997802734,0.003035908564925194
35480,-2.7846143999999993,15.79,562170,6,81013,0.00073,1.9177205562591553,0.00030780493398196995,559169,2.867302894592285,0.003702391404658556
35490,-2.76927971,15.75,562325,6,81037,0.00073,1.9496968984603882,0.0003149448020849377,559324,20.925403594970703,0.003055172972381115
35500,-2.77838392,15.77,562485,6,81060,0.00073,1.9014326333999634,0.00031229693558998406,559484,9.94976806640625,0.002755221677944064
35510,-2.7692566800000007,15.81,562645,6,81084,0.00073,1.845327377319336,0.0003011332009918988,559644,-16.14443588256836,0.003024843754246831
35520,-2.76375759,15.79,562802,6,81107,0.00073,1.923515796661377,0.00029380337218753994,559801,15.40001106262207,0.0037983697839081287
35530,-2.7640166399999995,15.8,562959,6,81131,0.00073,1.8992483615875244,0.00029276765417307615,559958,23.76764488220215,0.003217133227735758
35540,-2.76846731,15.78,563111,6,81154,0.00073,1.8684393167495728,0.0003015778202097863,560110,-20.700298309326172,0.0025596225168555975
35550,-2.7589455000000003,15.67,563259,6,81176,0.00073,1.897414207458496,0.00029359638574533165,560258,9.88619327545166,0.002643345855176449
35560,-2.7430223400000004,15.57,563409,6,81199,0.00073,1.8570339679718018,0.00029111801995895803,560408,-8.848770141601562,0.001929065678268671
35570,-2.7066031100000005,15.5,563564,6,81222,0.00073,1.8743948936462402,0.00028995928005315363,560563,-7.6259565353393555,0.0036781178787350655
35580,-2.6586598500000003,15.45,563715,6,81245,0.00073,1.8849953413009644,0.0002892635529860854,560714,-6.534058570861816,0.004638595040887594
35590,-2.6728312200000004,15.52,563877,6,81269,0.00073,1.8502614498138428,0.0002892869815696031,560876,14.82530403137207,0.0038487135898321867
35600,-2.7506863800000003,15.69,564054,6,81296,0.00073,1.7688446044921875,0.0003861403383780271,561053,117.56232452392578,0.007703155279159546
35610,-2.8930352599999996,15.82,564227,6,81322,0.00073,1.743180513381958,0.000467323639895767,561226,-5.153448104858398,0.0056325457990169525
35620,-3.0945992699999993,16.01,564403,6,81349,0.00073,1.7675257921218872,0.0004289535863790661,561402,-43.90184783935547,0.009036103263497353
35630,-3.1827188599999987,16.33,564592,6,81377,0.00073,1.8944028615951538,0.0003839089476969093,561591,-42.626304626464844,0.0031555048190057278
35640,-3.20109971,16.5,564761,6,81403,0.00073,1.8961410522460938,0.00034207478165626526,561760,-20.348228454589844,0.0038468430284410715
35650,-3.22369277,16.66,564925,6,81427,0.00073,1.9374582767486572,0.0003142802161164582,561924,13.379495620727539,0.0035764032509177923
35660,-3.25974369,16.78,565087,6,81451,0.00073,1.866944432258606,0.000305238354485482,562086,3.495438575744629,0.004455640912055969
35670,-3.26544856,16.8,565244,6,81474,0.00073,1.865233063697815,0.00030257890466600657,562243,-1.0106635093688965,0.005128293298184872
35680,-3.2813885199999997,16.88,565403,6,81498,0.00073,1.8220388889312744,0.00029822412761859596,562402,-13.930909156799316,0.0023341821506619453
35690,-3.24770187,16.79,565556,6,81521,0.00073,1.860742449760437,0.0002952831273432821,562555,-1.76082181930542,0.0032104961574077606
35700,-3.14146904,16.58,565712,6,81545,0.00073,1.8838917016983032,0.0002909889444708824,562711,8.349187850952148,0.004186643753200769
35710,-3.01060331,16.39,565866,6,81568,0.00073,1.8504838943481445,0.00028978261980228126,562865,-28.252843856811523,0.0023679882287979126
35720,-2.7772148500000005,16.15,566018,6,81591,0.00073,1.8307597637176514,0.00028523418586701155,563017,-14.367725372314453,0.004231546074151993
35730,-2.6712438699999996,15.78,566170,6,81614,0.00073,1.8990100622177124,0.0002861935936380178,563169,4.618283748626709,0.0030989027582108974
35740,-2.6529703999999996,15.64,566325,6,81637,0.00073,1.8453065156936646,0.0002954541123472154,563324,-25.156726837158203,0.003039481583982706
35750,-2.6359723500000003,15.54,566479,6,81661,0.00073,1.8640393018722534,0.0002914552460424602,563478,-15.653922080993652,0.002960838843137026
35760,-2.6060859599999997,15.47,566634,6,81684,0.00073,1.8662716150283813,0.00029753748094663024,563633,2.8577280044555664,0.0031751866918057203
35770,-2.5869704699999994,15.43,566787,6,81707,0.00073,1.857001781463623,0.0002936453965958208,563786,7.5411763191223145,0.002752845175564289
35780,-2.5684339700000005,15.38,566941,6,81731,0.00073,1.895427942276001,0.00029534086934290826,563940,-15.063365936279297,0.004669374320656061
35790,-2.57491035,15.38,567094,6,81755,0.00073,1.9092028141021729,0.0002913346397690475,564093,20.22161102294922,0.003935317508876324
35800,-2.57057094,15.33,567245,6,81778,0.00073,1.877475380897522,0.0002980756980832666,564244,10.183639526367188,0.0036854734644293785
35810,-2.55408535,15.28,567394,6,81800,0.00073,1.9311423301696777,0.0002957568794954568,564393,20.157901763916016,0.0025017140433192253
35820,-2.57891709,15.28,567546,6,81822,0.00073,1.886418104171753,0.0003061409224756062,564545,3.5355417728424072,0.003761523636057973
35830,-2.57980422,15.29,567699,6,81845,0.00073,1.8758171796798706,0.00030699375201947987,564698,10.080850601196289,0.0026379430200904608
35840,-2.58142515,15.24,567849,6,81868,0.00073,1.9048552513122559,0.00030043988954275846,564848,-2.2160515785217285,0.0033861761912703514
35850,-2.5834986200000003,15.24,568003,6,81892,0.00073,1.8425949811935425,0.0002936140226665884,565002,-2.4656429290771484,0.0050271134823560715
35860,-2.59948143,15.23,568157,6,81915,0.00073,1.8555113077163696,0.00029968583839945495,565156,-7.904174327850342,0.00398694071918726
35870,-2.6099760199999995,15.25,568312,6,81938,0.00073,1.81196928024292,0.0002894746430683881,565311,-21.56610107421875,0.00281449593603611
