time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/n_updates,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss,train/ent_coef_loss
3520,443.74831206999994,100.0,7,351701,49651,348700,0.00073,0.07385268807411194,14.122550964355469,-206.96620178222656,0.6404170989990234
3530,440.15302971000006,100.0,7,352701,49795,349700,0.00073,0.07416140288114548,11.59508228302002,-205.33544921875,0.1671764850616455
3540,453.58621215000005,100.0,7,353701,49940,350700,0.00073,0.07547375559806824,14.014439582824707,-205.7680206298828,0.31241530179977417
3550,469.53967292999994,100.0,7,354701,50089,351700,0.00073,0.0754731073975563,12.85366439819336,-184.3508758544922,-1.9210700988769531
3560,463.48581351,100.0,7,355701,50232,352700,0.00073,0.07253248989582062,10.930710792541504,-197.09548950195312,0.3253976106643677
3570,471.20833781,100.0,7,356701,50377,353700,0.00073,0.07434849441051483,11.851640701293945,-211.84326171875,0.9326310157775879
3580,462.52130550000004,100.0,7,357701,50521,354700,0.00073,0.07301004976034164,12.889009475708008,-213.32225036621094,0.3452984690666199
3590,425.90826393000003,100.0,7,358701,50665,355700,0.00073,0.07637839764356613,12.364486694335938,-200.14508056640625,0.13811686635017395
3600,431.63498245000005,100.0,7,359701,50811,356700,0.00073,0.07565910369157791,13.375077247619629,-196.64247131347656,0.9474897980690002
3610,438.43836911,100.0,7,360701,50957,357700,0.00073,0.07723378390073776,13.458243370056152,-205.4517059326172,0.4853973090648651
3620,418.69937337000005,100.0,7,361701,51104,358700,0.00073,0.07717357575893402,11.94130802154541,-195.34828186035156,1.2756505012512207
3630,417.43706724000003,100.0,7,362701,51249,359700,0.00073,0.07356637716293335,12.092202186584473,-194.06451416015625,0.46968188881874084
3640,417.23336585000004,100.0,7,363701,51395,360700,0.00073,0.07211779803037643,11.305078506469727,-189.2604217529297,0.4152398705482483
3650,404.24893928999995,100.0,7,364701,51541,361700,0.00073,0.07205963879823685,13.467155456542969,-190.01878356933594,-0.6121092438697815
3660,426.9268153000001,100.0,7,365701,51684,362700,0.00073,0.07020099461078644,10.550493240356445,-206.22381591796875,0.05089300870895386
3670,425.89773309999987,100.0,7,366701,51829,363700,0.00073,0.073843814432621,15.42711067199707,-203.76510620117188,-0.07812021672725677
3680,439.51885816999993,100.0,7,367701,51974,364700,0.00073,0.07091890275478363,21.024011611938477,-213.50772094726562,1.0597084760665894
3690,448.8369166,99.25,7,368626,52112,365625,0.00073,0.07009979337453842,12.671144485473633,-214.22335815429688,0.6756847500801086
3700,448.05970448999994,98.7,7,369571,52251,366570,0.00073,0.07423072308301926,13.468008041381836,-209.95468139648438,0.6092155575752258
3710,455.74346146000005,98.7,7,370571,52396,367570,0.00073,0.07109799981117249,12.788715362548828,-206.6654052734375,0.8662821054458618
3720,449.22930762000004,98.7,7,371571,52541,368570,0.00073,0.0724489837884903,13.845354080200195,-210.06515502929688,1.486023187637329
3730,431.3054114799999,98.7,7,372571,52686,369570,0.00073,0.07192443311214447,15.312763214111328,-211.98667907714844,-0.012143686413764954
3740,416.19692899999995,98.7,7,373571,52831,370570,0.00073,0.07387963682413101,14.054667472839355,-213.922119140625,0.8388720750808716
3750,411.31726549,98.7,7,374571,52975,371570,0.00073,0.07340965420007706,12.110109329223633,-200.68565368652344,0.4660381078720093
3760,402.33732542000007,98.7,7,375571,53118,372570,0.00073,0.07488419860601425,12.747620582580566,-196.02072143554688,-0.7508378028869629
3770,393.74365482,98.7,7,376571,53262,373570,0.00073,0.07131882756948471,17.371898651123047,-198.32858276367188,0.8826025724411011
3780,384.34738964999997,98.7,7,377571,53407,374570,0.00073,0.07509101927280426,12.40731430053711,-192.49819946289062,-0.2496621310710907
3790,400.8615336,99.45,7,378571,53553,375570,0.00073,0.07666843384504318,11.204439163208008,-216.24688720703125,0.2968705892562866
3800,426.72870895,100.0,7,379571,53698,376570,0.00073,0.07475318014621735,10.34613037109375,-199.31277465820312,-0.5217289924621582
3810,417.09895324999997,100.0,7,380571,53845,377570,0.00073,0.07418953627347946,13.332931518554688,-202.99551391601562,-0.09112050384283066
3820,420.58542357999994,100.0,7,381571,53991,378570,0.00073,0.07347828149795532,10.901937484741211,-213.61700439453125,-0.7102018594741821
3830,429.43083612999993,100.0,7,382571,54137,379570,0.00073,0.07244209200143814,12.347850799560547,-201.2401123046875,0.24866971373558044
3840,437.75932677000014,100.0,7,383571,54283,380570,0.00073,0.07186923921108246,11.53226089477539,-206.247802734375,-0.9698094129562378
3850,449.3407384500001,100.0,7,384571,54429,381570,0.00073,0.07204844057559967,14.275079727172852,-198.24215698242188,0.9809266328811646
3860,430.21132183000003,100.0,7,385571,54575,382570,0.00073,0.07306262105703354,8.971487045288086,-192.27316284179688,0.028024807572364807
3870,429.52450777999996,100.0,7,386571,54721,383570,0.00073,0.07451095432043076,15.979018211364746,-192.2091064453125,0.2810822129249573
3880,426.36785525999994,100.0,7,387571,54867,384570,0.00073,0.0734541043639183,13.76123046875,-210.3931884765625,-0.9369107484817505
3890,428.82959159000006,100.0,7,388571,55012,385570,0.00073,0.07398311793804169,15.456487655639648,-212.54608154296875,1.1008939743041992
3900,401.39949852999996,100.0,7,389571,55157,386570,0.00073,0.0735885351896286,16.65256690979004,-194.50245666503906,0.10022139549255371
3910,404.40329125999995,100.0,7,390571,55302,387570,0.00073,0.07233282178640366,13.74288558959961,-193.1409912109375,-0.8276509046554565
3920,402.21569567000006,100.0,7,391571,55450,388570,0.00073,0.07384192943572998,7.741724491119385,-218.3851776123047,0.4375181794166565
3930,405.6467045300001,100.0,7,392571,55596,389570,0.00073,0.07142141461372375,9.31507682800293,-216.63111877441406,-0.6283583641052246
3940,411.0626733399999,100.0,7,393571,55741,390570,0.00073,0.07158360630273819,10.876808166503906,-216.75167846679688,1.1817060708999634
3950,410.37558486,100.0,7,394571,55887,391570,0.00073,0.0725473165512085,11.913570404052734,-203.75491333007812,-0.02839764952659607
3960,420.1153447500001,100.0,7,395571,56034,392570,0.00073,0.07054445892572403,14.63892936706543,-197.40286254882812,-0.292522132396698
3970,436.87806854999997,100.0,7,396571,56179,393570,0.00073,0.0732613354921341,13.70621395111084,-207.1852264404297,-0.3745703101158142
3980,434.45912382999995,100.0,7,397571,56325,394570,0.00073,0.07271837443113327,10.652462005615234,-218.15965270996094,-0.11249194294214249
3990,434.83530768,100.0,7,398571,56469,395570,0.00073,0.0710877999663353,9.274578094482422,-200.05796813964844,-1.4914507865905762
4000,441.90314993,100.0,7,399571,56614,396570,0.00073,0.07496445626020432,13.80382251739502,-202.65060424804688,-0.39967185258865356
4010,439.12191271000006,100.0,7,400571,56759,397570,0.00073,0.07260602712631226,17.84626007080078,-193.283447265625,0.05629473924636841
4020,448.62065686,100.0,7,401571,56905,398570,0.00073,0.07194724678993225,11.090646743774414,-200.2757110595703,-0.019851207733154297
4030,436.89953248,100.0,7,402571,57051,399570,0.00073,0.0690440833568573,13.219199180603027,-205.928466796875,0.375516802072525
4040,424.87419251000006,100.0,7,403571,57197,400570,0.00073,0.0715348944067955,11.330381393432617,-200.25958251953125,-0.4713454246520996
4050,426.77421473000004,100.0,7,404571,57342,401570,0.00073,0.06802042573690414,13.304800033569336,-201.45318603515625,0.881340503692627
4060,439.33884773000005,100.0,7,405571,57487,402570,0.00073,0.07088230550289154,11.03315544128418,-219.05697631835938,0.14788511395454407
4070,430.92265298,100.0,7,406571,57634,403570,0.00073,0.0685880184173584,14.936273574829102,-217.8026885986328,0.8335224986076355
4080,417.77682008000005,100.0,7,407571,57780,404570,0.00073,0.06958790868520737,10.117918014526367,-198.34339904785156,1.2301805019378662
4090,402.57928645,100.0,7,408571,57931,405570,0.00073,0.07101701945066452,15.030056953430176,-189.45233154296875,-1.3366074562072754
4100,418.23785276,100.0,7,409571,58076,406570,0.00073,0.07064425200223923,12.897237777709961,-205.41786193847656,-0.2757185697555542
4110,405.52461369,100.0,7,410571,58223,407570,0.00073,0.07017930597066879,14.018389701843262,-209.88705444335938,0.28736430406570435
4120,415.20066044,100.0,7,411571,58369,408570,0.00073,0.07087821513414383,15.783443450927734,-207.26290893554688,0.8533897399902344
4130,437.25268399999993,100.0,7,412571,58513,409570,0.00073,0.07172469794750214,9.62944507598877,-206.61773681640625,-0.10833355784416199
4140,457.26303085,100.0,7,413571,58660,410570,0.00073,0.07114320248365402,10.35903549194336,-209.98284912109375,-0.09549024701118469
4150,445.27279498999997,100.0,7,414571,58804,411570,0.00073,0.07271887362003326,14.196401596069336,-214.8018798828125,0.10100269317626953
4160,446.39086024999995,100.0,7,415571,58950,412570,0.00073,0.07215467840433121,9.828559875488281,-217.5908966064453,0.36325305700302124
4170,455.5112854700001,100.0,7,416571,59100,413570,0.00073,0.07368960976600647,10.976823806762695,-207.66482543945312,0.2907053232192993
4180,470.81028719,100.0,7,417571,59247,414570,0.00073,0.0734739825129509,11.040491104125977,-205.98931884765625,-0.002515271306037903
4190,466.06671509000006,100.0,7,418571,59392,415570,0.00073,0.06907600909471512,10.966975212097168,-210.08079528808594,0.788913369178772
4200,451.84840484,100.0,7,419571,59537,416570,0.00073,0.070814348757267,8.652012825012207,-211.8450927734375,-1.0158843994140625
4210,467.85012867000006,100.0,7,420571,59682,417570,0.00073,0.07405464351177216,27.39632225036621,-212.6889190673828,0.3885349631309509
4220,467.2120694900001,100.0,7,421571,59830,418570,0.00073,0.07106465101242065,11.05556583404541,-218.2980194091797,0.7195146083831787
4230,456.8473298900001,100.0,7,422571,59974,419570,0.00073,0.0724206417798996,14.67140007019043,-204.6719512939453,0.39257967472076416
4240,437.8475659299999,100.0,7,423571,60120,420570,0.00073,0.07132773846387863,9.53219223022461,-216.19082641601562,0.9634050726890564
4250,453.86558401,100.0,7,424571,60266,421570,0.00073,0.07225371152162552,12.661300659179688,-218.37179565429688,-0.9465528726577759
4260,448.8378921399999,100.0,7,425571,60411,422570,0.00073,0.07143568247556686,10.172769546508789,-215.99163818359375,0.6244082450866699
4270,446.17097324,100.0,7,426571,60558,423570,0.00073,0.07328607141971588,11.490866661071777,-217.86257934570312,-0.5503336787223816
4280,446.36378399,100.0,7,427571,60706,424570,0.00073,0.06951751559972763,9.647356033325195,-215.02584838867188,0.1938382387161255
4290,445.18142408,100.0,7,428571,60855,425570,0.00073,0.06979604065418243,11.989547729492188,-212.5644989013672,-0.1394319236278534
4300,445.08339652999996,100.0,7,429571,61000,426570,0.00073,0.0697154775261879,9.39122486114502,-211.3195343017578,-0.6714067459106445
4310,460.42322857999994,100.0,7,430571,61146,427570,0.00073,0.06904763728380203,11.690921783447266,-216.21014404296875,-0.184341698884964
4320,467.2454323999999,100.0,7,431571,61290,428570,0.00073,0.07051122933626175,15.446743965148926,-227.683349609375,-0.8230979442596436
4330,473.55118871999997,100.0,7,432571,61436,429570,0.00073,0.0702015832066536,9.061439514160156,-221.02476501464844,0.9343080520629883
4340,490.33258532,100.0,7,433571,61585,430570,0.00073,0.07143343985080719,9.059996604919434,-214.55726623535156,-0.15770703554153442
4350,492.83698475000006,100.0,7,434571,61732,431570,0.00073,0.0710037499666214,8.799726486206055,-219.51882934570312,-0.2598152756690979
4360,500.0594082900001,100.0,7,435571,61879,432570,0.00073,0.0725538358092308,10.46842098236084,-226.07936096191406,-0.4762411117553711
4370,490.86752278,100.0,7,436571,62026,433570,0.00073,0.07051204144954681,10.800617218017578,-203.73495483398438,0.32981038093566895
4380,478.50067147000004,100.0,7,437571,62172,434570,0.00073,0.06799193471670151,14.290821075439453,-200.62765502929688,0.21981367468833923
4390,504.27497747999996,100.0,7,438571,62318,435570,0.00073,0.07241038233041763,10.056371688842773,-232.06163024902344,-0.6383126974105835
4400,498.24958709,100.0,7,439571,62464,436570,0.00073,0.07091741263866425,14.447515487670898,-205.86810302734375,0.16722732782363892
4410,466.94391234999995,100.0,7,440571,62611,437570,0.00073,0.0719846859574318,11.975521087646484,-214.77047729492188,1.0411628484725952
4420,446.66648592999996,100.0,7,441571,62757,438570,0.00073,0.07296042144298553,9.545258522033691,-215.16232299804688,0.47695812582969666
4430,448.77765955,100.0,7,442571,62902,439570,0.00073,0.0742163211107254,23.091873168945312,-225.01931762695312,-0.4290214478969574
4440,420.5604205799999,100.0,7,443571,63047,440570,0.00073,0.0721140205860138,11.374064445495605,-232.7031707763672,-0.4797447919845581
4450,427.71702002000006,100.0,7,444571,63195,441570,0.00073,0.07086452841758728,10.197932243347168,-209.96400451660156,0.16037334501743317
4460,403.81339669,100.0,7,445571,63343,442570,0.00073,0.06898590177297592,11.57870864868164,-203.38165283203125,1.1310030221939087
4470,399.7077875199999,100.0,7,446571,63490,443570,0.00073,0.07250998169183731,9.296975135803223,-209.37374877929688,0.29677945375442505
4480,397.08778473999996,100.0,7,447571,63637,444570,0.00073,0.07122290134429932,10.37449836730957,-208.81663513183594,0.6232209205627441
4490,392.53735337,100.0,7,448571,63785,445570,0.00073,0.06916408985853195,12.451044082641602,-215.91244506835938,0.9158691763877869
4500,407.0906054299999,100.0,7,449571,63932,446570,0.00073,0.07131171971559525,11.403560638427734,-212.81399536132812,-0.6028957366943359
4510,420.20489970999995,100.0,7,450571,64078,447570,0.00073,0.07273832708597183,10.937206268310547,-214.47352600097656,1.1645758152008057
4520,439.8313867800001,100.0,7,451571,64226,448570,0.00073,0.07141819596290588,9.96621322631836,-224.6467742919922,-0.7365182042121887
4530,437.17204477,100.0,7,452571,64373,449570,0.00073,0.07231097668409348,10.310211181640625,-221.22726440429688,0.1825803518295288
4540,455.53106894999996,100.0,7,453571,64524,450570,0.00073,0.07158077508211136,11.123210906982422,-219.97125244140625,1.4434106349945068
4550,449.06198166,100.0,7,454571,64672,451570,0.00073,0.07288317382335663,10.143121719360352,-215.9591064453125,0.5646346807479858
4560,458.72298236,100.0,7,455571,64820,452570,0.00073,0.07137856632471085,11.070991516113281,-222.6727752685547,0.07444404065608978
4570,472.29077373,100.0,7,456571,64975,453570,0.00073,0.07083074748516083,12.354303359985352,-220.89808654785156,0.6184627413749695
4580,479.64766192,100.0,7,457571,65123,454570,0.00073,0.07164406031370163,12.198223114013672,-210.51597595214844,-0.16158005595207214
4590,469.17007931,100.0,7,458571,65271,455570,0.00073,0.07196848839521408,12.302436828613281,-196.810791015625,-0.2998921573162079
4600,458.43862319999994,100.0,7,459571,65418,456570,0.00073,0.07014171779155731,9.365456581115723,-215.39208984375,-1.7984071969985962
4610,447.5281557,100.0,7,460571,65566,457570,0.00073,0.07167353481054306,13.767176628112793,-212.20619201660156,-1.0023422241210938
4620,444.1948936700001,100.0,7,461571,65714,458570,0.00073,0.07142563909292221,10.126697540283203,-220.23545837402344,-0.1411256492137909
4630,442.28860042,100.0,7,462571,65861,459570,0.00073,0.07428086549043655,11.47183609008789,-223.92185974121094,0.8770008087158203
4640,451.6039250899999,100.0,7,463571,66009,460570,0.00073,0.0726645216345787,10.213669776916504,-218.32803344726562,0.40076199173927307
4650,451.55662168999993,100.0,7,464571,66156,461570,0.00073,0.07161469012498856,15.86001968383789,-222.78736877441406,1.0831718444824219
4660,461.59048584000004,100.0,7,465571,66304,462570,0.00073,0.07290825247764587,10.838850975036621,-219.28720092773438,0.3159776031970978
4670,450.53216222,100.0,7,466571,66455,463570,0.00073,0.07457861304283142,11.048042297363281,-206.626708984375,0.12452249228954315
4680,470.82276447,100.0,7,467571,66603,464570,0.00073,0.07423236966133118,9.775365829467773,-233.2422637939453,0.6192495822906494
4690,466.01951687,100.0,7,468571,66752,465570,0.00073,0.07244602590799332,11.155136108398438,-198.35255432128906,0.041756682097911835
4700,467.49512749,100.0,7,469571,66901,466570,0.00073,0.07225965708494186,12.044082641601562,-233.544677734375,-0.9483296275138855
4710,487.96441345,100.0,7,470571,67051,467570,0.00073,0.0699145495891571,10.80434799194336,-201.8706817626953,-0.5549690127372742
4720,479.69995180999996,100.0,7,471571,67200,468570,0.00073,0.07153017073869705,10.991397857666016,-208.61300659179688,0.6167664527893066
4730,486.77001382000003,100.0,7,472571,67347,469570,0.00073,0.0702466145157814,10.988190650939941,-226.28903198242188,0.5205820202827454
4740,479.2836725899999,100.0,7,473571,67495,470570,0.00073,0.07184921205043793,9.44102954864502,-201.83944702148438,-0.308289498090744
4750,473.22803698,100.0,7,474571,67643,471570,0.00073,0.06928546726703644,10.503070831298828,-217.62979125976562,-0.1800900548696518
4760,467.28322185999997,100.0,7,475571,67792,472570,0.00073,0.07072336971759796,10.180919647216797,-224.5965576171875,0.10917943716049194
4770,470.29055611,100.0,7,476571,67941,473570,0.00073,0.07096514105796814,12.43319320678711,-220.77679443359375,-0.24439920485019684
4780,463.69234471,100.0,7,477571,68087,474570,0.00073,0.07172859460115433,10.710105895996094,-247.79832458496094,-0.09511488676071167
4790,439.46000429,100.0,7,478571,68235,475570,0.00073,0.07137458771467209,9.434574127197266,-220.61785888671875,-0.07512253522872925
4800,436.26367736,100.0,7,479571,68382,476570,0.00073,0.07243043184280396,10.966434478759766,-210.9271240234375,-0.3492015302181244
4810,418.8387403499999,100.0,7,480571,68532,477570,0.00073,0.07144352048635483,10.957489967346191,-218.0507049560547,-0.28581559658050537
4820,407.28446450999996,100.0,7,481571,68680,478570,0.00073,0.0740993469953537,11.880712509155273,-208.68399047851562,0.09834601730108261
4830,403.7584238500001,100.0,7,482571,68827,479570,0.00073,0.07456936687231064,8.964653015136719,-218.05284118652344,0.845179557800293
4840,407.03735580999995,100.0,7,483571,68975,480570,0.00073,0.07282580435276031,12.873990058898926,-204.9755859375,-0.0876799076795578
4850,419.08414432000006,100.0,7,484571,69126,481570,0.00073,0.07267142087221146,8.225234985351562,-227.91336059570312,0.5765296220779419
4860,418.36196327,100.0,7,485571,69278,482570,0.00073,0.07242359220981598,9.608579635620117,-221.76651000976562,-0.3101157248020172
4870,423.59545074,100.0,7,486571,69426,483570,0.00073,0.07349122315645218,10.592754364013672,-216.56527709960938,-0.26924872398376465
4880,405.8890692,100.0,7,487571,69574,484570,0.00073,0.07588165253400803,12.926345825195312,-225.31639099121094,0.2865118980407715
4890,418.1341699900001,100.0,7,488571,69723,485570,0.00073,0.08280964940786362,7.680912971496582,-246.66810607910156,-0.2181588113307953
4900,417.42630274,100.0,7,489571,69875,486570,0.00073,0.08088760077953339,9.372856140136719,-235.0693817138672,0.6581529378890991
4910,434.76817042000005,100.0,7,490571,70025,487570,0.00073,0.08227869868278503,11.656068801879883,-220.90599060058594,-0.19440427422523499
4920,420.4947931700001,100.0,7,491571,70175,488570,0.00073,0.07809792459011078,10.58779525756836,-219.37051391601562,-0.6982090473175049
4930,400.44202006000006,100.0,7,492571,70324,489570,0.00073,0.07454712688922882,11.559791564941406,-219.0004425048828,0.4773540198802948
4940,383.8584339000001,100.0,7,493571,70473,490570,0.00073,0.07347436994314194,10.694474220275879,-209.81756591796875,0.08530823886394501
4950,366.23913595000005,100.0,7,494571,70623,491570,0.00073,0.07478588819503784,9.478044509887695,-213.31556701660156,-1.25590980052948
4960,366.8193110999999,100.0,7,495571,70771,492570,0.00073,0.07208690792322159,12.198174476623535,-219.7413787841797,-0.2612493634223938
4970,355.65747225,100.0,7,496571,70921,493570,0.00073,0.07423454523086548,9.585952758789062,-207.52197265625,0.9254899024963379
4980,359.83689174,100.0,7,497571,71069,494570,0.00073,0.07121282070875168,11.204290390014648,-222.5938262939453,0.3398008942604065
4990,361.70177868999997,100.0,7,498571,71220,495570,0.00073,0.07235006988048553,9.915956497192383,-221.41070556640625,-0.7716899514198303
5000,352.74852817,100.0,6,499571,71370,496570,0.00073,0.07401293516159058,9.613677978515625,-232.4170379638672,-0.20475387573242188
5010,348.68665327,100.0,6,500571,71520,497570,0.00073,0.07258741557598114,12.896810531616211,-229.91860961914062,1.695415735244751
5020,350.26468567000006,100.0,6,501571,71669,498570,0.00073,0.07307644933462143,10.298582077026367,-202.49676513671875,0.07441283017396927
5030,363.34728624,100.0,6,502571,71818,499570,0.00073,0.0721125602722168,8.986499786376953,-218.87161254882812,0.5037462115287781
5040,361.88303692,100.0,6,503571,71970,500570,0.00073,0.07234672456979752,8.059612274169922,-209.12387084960938,0.07643172889947891
5050,372.86386066000006,100.0,6,504571,72119,501570,0.00073,0.06992428749799728,10.950413703918457,-220.18194580078125,0.7490860819816589
5060,358.35829264999995,100.0,6,505571,72268,502570,0.00073,0.07167071849107742,9.496350288391113,-225.98130798339844,-0.4952802360057831
5070,369.39979745000005,100.0,6,506571,72422,503570,0.00073,0.07064329087734222,11.249019622802734,-220.1031036376953,0.877208948135376
5080,368.68618702,100.0,6,507571,72574,504570,0.00073,0.07076486200094223,10.022918701171875,-204.6217803955078,-0.6129105091094971
5090,397.1985065199999,100.0,6,508571,72724,505570,0.00073,0.07246413081884384,11.95648193359375,-218.63204956054688,0.8837525248527527
5100,407.3045268999999,100.0,6,509571,72874,506570,0.00073,0.0718640685081482,10.004536628723145,-217.16943359375,-0.7494491934776306
5110,407.76250387000005,100.0,6,510571,73024,507570,0.00073,0.074286550283432,7.775670528411865,-208.38136291503906,-1.002861738204956
5120,431.77659182,100.0,6,511571,73176,508570,0.00073,0.06957793980836868,11.104921340942383,-220.9047393798828,-0.2132989466190338
5130,432.94246984,100.0,6,512571,73327,509570,0.00073,0.07211653143167496,8.123964309692383,-234.93511962890625,-0.7518457770347595
5140,442.39976231,100.0,6,513571,73478,510570,0.00073,0.06788219511508942,8.076499938964844,-218.95440673828125,-0.35608816146850586
5150,424.7241787800001,100.0,6,514571,73627,511570,0.00073,0.07125160843133926,11.127466201782227,-227.11053466796875,0.4828488826751709
5160,432.39366456999994,100.0,6,515571,73778,512570,0.00073,0.07106337696313858,12.002227783203125,-231.1210479736328,1.6190608739852905
5170,442.54593007999995,100.0,6,516571,73928,513570,0.00073,0.07028421014547348,9.840522766113281,-231.8568115234375,0.026718422770500183
5180,464.30620018999997,100.0,6,517571,74077,514570,0.00073,0.07161016762256622,11.428257942199707,-217.12765502929688,0.22225630283355713
5190,461.10435570999994,100.0,6,518571,74227,515570,0.00073,0.07157285511493683,8.640521049499512,-224.9957733154297,0.9771400690078735
5200,472.92354734000014,100.0,6,519571,74376,516570,0.00073,0.07165123522281647,9.084731101989746,-225.7545623779297,-0.6345726251602173
5210,478.54565079,100.0,6,520571,74525,517570,0.00073,0.07016920298337936,9.17142105102539,-233.79327392578125,-0.19090023636817932
5220,470.85722768000005,100.0,6,521571,74674,518570,0.00073,0.06987437605857849,8.669675827026367,-222.03526306152344,0.7224673628807068
5230,484.72264821000005,100.0,6,522571,74822,519570,0.00073,0.06883333623409271,10.258659362792969,-221.96038818359375,2.1479244232177734
5240,494.6342448700001,100.0,6,523571,74972,520570,0.00073,0.06961457431316376,10.134647369384766,-225.87698364257812,-0.42688456177711487
5250,509.95992327,100.0,6,524571,75125,521570,0.00073,0.06971888244152069,9.694659233093262,-215.84425354003906,0.7398310899734497
5260,513.62461675,100.0,6,525571,75278,522570,0.00073,0.07018677145242691,9.37846565246582,-213.42684936523438,-0.2818804383277893
5270,490.95980315,100.0,6,526571,75430,523570,0.00073,0.06972004473209381,11.583988189697266,-205.67762756347656,0.31152933835983276
5280,487.08732572,100.0,6,527571,75580,524570,0.00073,0.06953156739473343,7.518752098083496,-240.00643920898438,-0.017947301268577576
5290,478.6384052199999,100.0,6,528571,75734,525570,0.00073,0.0685509592294693,7.762184143066406,-212.85791015625,-0.25777339935302734
5300,453.89424053999994,100.0,6,529571,75889,526570,0.00073,0.06857887655496597,9.704980850219727,-221.4932403564453,-0.3601146638393402
5310,447.88516132999996,100.0,6,530571,76041,527570,0.00073,0.07037544250488281,8.07883358001709,-219.1339111328125,-0.9774963855743408
5320,455.56498309,100.0,6,531571,76195,528570,0.00073,0.06700671464204788,9.799407958984375,-231.181884765625,0.8765544891357422
5330,425.71576905000006,100.0,6,532571,76349,529570,0.00073,0.06761400401592255,12.1069974899292,-214.9853515625,0.4494783878326416
5340,425.75752129,100.0,6,533571,76504,530570,0.00073,0.07062660157680511,7.108301162719727,-229.2087860107422,1.2148711681365967
5350,433.81080377,100.0,6,534571,76660,531570,0.00073,0.06739160418510437,9.053688049316406,-209.49484252929688,-0.25116023421287537
5360,429.86112125,100.0,6,535571,76816,532570,0.00073,0.07021510601043701,8.983171463012695,-232.70448303222656,-1.0004197359085083
5370,443.96047207000004,100.0,6,536571,76973,533570,0.00073,0.07032271474599838,9.472846984863281,-209.2261962890625,-0.5547834634780884
5380,444.03715703,100.0,6,537571,77129,534570,0.00073,0.07292066514492035,11.346416473388672,-212.6083526611328,-1.0519441366195679
5390,446.91847147,100.0,6,538571,77285,535570,0.00073,0.07103310525417328,9.934893608093262,-216.89695739746094,-0.571134626865387
5400,459.07985361000004,100.0,6,539571,77440,536570,0.00073,0.07063037157058716,9.877399444580078,-217.26992797851562,-0.1834828406572342
5410,454.9290305100001,100.0,6,540571,77594,537570,0.00073,0.07268155366182327,9.322933197021484,-233.77809143066406,0.3901083469390869
5420,446.58925518999996,100.0,6,541571,77748,538570,0.00073,0.07145605981349945,8.558923721313477,-220.0678253173828,-0.5492118000984192
5430,468.92140919999997,100.0,6,542571,77902,539570,0.00073,0.0703287348151207,9.553436279296875,-213.8264923095703,1.0991742610931396
5440,454.23080110999996,100.0,6,543571,78057,540570,0.00073,0.06769605726003647,9.141106605529785,-221.4598388671875,1.2790751457214355
5450,437.00365751,100.0,6,544571,78214,541570,0.00073,0.07348064333200455,12.286994934082031,-237.33447265625,0.15937937796115875
5460,432.1246776,100.0,6,545571,78370,542570,0.00073,0.07437942922115326,13.694385528564453,-218.32086181640625,0.8918147087097168
5470,428.14388800999996,100.0,6,546571,78527,543570,0.00073,0.0723322406411171,9.920568466186523,-221.81211853027344,-0.5529344081878662
5480,416.0911913600001,100.0,6,547571,78684,544570,0.00073,0.07149305194616318,11.76449203491211,-227.1664581298828,-0.19499483704566956
5490,401.53698163999996,100.0,6,548571,78840,545570,0.00073,0.0708257257938385,8.532037734985352,-234.7643585205078,1.2133686542510986
5500,419.2980257,100.0,6,549571,78998,546570,0.00073,0.07570531964302063,8.854792594909668,-215.5222930908203,0.24107694625854492
5510,423.0460548399999,100.0,6,550571,79157,547570,0.00073,0.07239065319299698,13.297297477722168,-226.48797607421875,-0.8247498869895935
5520,421.19829895000004,100.0,6,551571,79314,548570,0.00073,0.07195644080638885,13.840344429016113,-214.02276611328125,1.1851081848144531
5530,420.46322011999996,100.0,6,552571,79468,549570,0.00073,0.07019003480672836,7.352768898010254,-222.5880126953125,0.28391939401626587
5540,439.4368254399999,100.0,6,553571,79621,550570,0.00073,0.07148177176713943,10.165977478027344,-225.66629028320312,-0.3759964406490326
5550,454.78735455000003,100.0,6,554571,79776,551570,0.00073,0.06938362121582031,9.09253215789795,-232.64443969726562,-1.0709669589996338
5560,477.32726759999997,100.0,6,555571,79931,552570,0.00073,0.06776624172925949,14.057578086853027,-231.1131591796875,0.791957676410675
5570,487.1801561099999,100.0,6,556571,80085,553570,0.00073,0.06631174683570862,9.498546600341797,-228.06639099121094,-0.2837235927581787
5580,490.84247192999993,100.0,6,557571,80241,554570,0.00073,0.06925076991319656,8.686088562011719,-219.66500854492188,-0.2846291661262512
5590,503.09881535,100.0,6,558571,80396,555570,0.00073,0.06896395981311798,10.622340202331543,-228.03778076171875,-0.05128274857997894
5600,500.6633354399999,100.0,6,559571,80550,556570,0.00073,0.06880130618810654,8.058774948120117,-213.18145751953125,0.17095963656902313
5610,503.90833582,100.0,6,560571,80706,557570,0.00073,0.06574735790491104,8.381767272949219,-220.32696533203125,-0.41847801208496094
5620,485.95996835000005,100.0,6,561571,80861,558570,0.00073,0.06699153035879135,7.112306594848633,-214.58116149902344,-0.03725999593734741
5630,489.78216921,100.0,6,562571,81017,559570,0.00073,0.06784296035766602,7.7116193771362305,-222.9161376953125,-0.5900582671165466
