rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/critic_loss,train/n_updates
-2.54206265,66540,135571,938838,6,13.2,0.00073,24.666234970092773,0.0003368420875631273,1.9060354232788086,0.004655273165553808,935837
-2.5353820400000004,66550,135590,938970,6,13.17,0.00073,14.279455184936523,0.0003428999916650355,1.8707926273345947,0.004618274513632059,935969
-2.5146713199999997,66560,135608,939100,6,13.15,0.00073,-23.528926849365234,0.0003388937911950052,1.8355849981307983,0.0028432682156562805,936099
-2.5106403299999998,66570,135626,939230,6,13.15,0.00073,3.575622081756592,0.0003412824880797416,1.8881155252456665,0.00390033982694149,936229
-2.52733311,66580,135645,939362,6,13.16,0.00073,-4.524893760681152,0.00033992293174378574,1.8529866933822632,0.004191402345895767,936361
-2.5253916100000002,66590,135663,939492,6,13.16,0.00073,1.3169283866882324,0.0003434070968069136,1.8772388696670532,0.0020914922934025526,936491
-2.51229647,66600,135682,939623,6,13.15,0.00073,-0.7026340961456299,0.0003438929561525583,1.8600022792816162,0.004759334493428469,936622
-2.5063194099999997,66610,135701,939753,6,13.14,0.00073,-18.08831787109375,0.0003464039182290435,1.8732035160064697,0.002751699648797512,936752
-2.50429933,66620,135720,939885,6,13.14,0.00073,-12.296730995178223,0.0003402344591449946,1.8471574783325195,0.0034548304975032806,936884
-2.4866269200000004,66630,135739,940016,6,13.11,0.00073,13.896098136901855,0.0003346449520904571,1.8617470264434814,0.003931163344532251,937015
-2.4712859,66640,135757,940147,6,13.09,0.00073,2.660179853439331,0.0003322332922834903,1.8912556171417236,0.00280148908495903,937146
-2.4598007999999996,66650,135776,940278,6,13.08,0.00073,-4.044179916381836,0.0003379184927325696,1.8342006206512451,0.00344773568212986,937277
-2.45854929,66660,135794,940408,6,13.08,0.00073,-18.13577651977539,0.00033170016831718385,1.7958160638809204,0.003304531564936042,937407
-2.4808351699999998,66670,135813,940540,6,13.1,0.00073,-19.03353500366211,0.000328555004671216,1.7746533155441284,0.00413745641708374,937539
-2.47260226,66680,135831,940672,6,13.1,0.00073,-24.802528381347656,0.000325674976920709,1.79408860206604,0.0032717797439545393,937671
-2.46993088,66690,135850,940802,6,13.1,0.00073,21.052412033081055,0.00031986722024157643,1.8757611513137817,0.003441398497670889,937801
-2.4681543299999995,66700,135869,940933,6,13.1,0.00073,-2.9248619079589844,0.0003296566428616643,1.827544927597046,0.003617738140746951,937932
-2.46752819,66710,135887,941063,6,13.1,0.00073,-8.397222518920898,0.0003373392391949892,1.8268001079559326,0.0038142914418131113,938062
-2.45927658,66720,135906,941194,6,13.09,0.00073,-1.849461555480957,0.0003484085318632424,1.8652546405792236,0.005561341531574726,938193
-2.45895304,66730,135925,941325,6,13.09,0.00073,1.9767241477966309,0.00033936096588149667,1.8587183952331543,0.0037809323985129595,938324
-2.4516259799999998,66740,135943,941455,6,13.08,0.00073,15.268866539001465,0.0003359042457304895,1.8527653217315674,0.004431074485182762,938454
-2.45172881,66750,135962,941587,6,13.09,0.00073,24.430675506591797,0.00034307106398046017,1.8445488214492798,0.0058164652436971664,938586
-2.45066623,66760,135981,941717,6,13.09,0.00073,8.205674171447754,0.0003451358643360436,1.9071269035339355,0.004854392260313034,938716
-2.43993597,66770,136001,941848,6,13.08,0.00073,11.517351150512695,0.00034090547706000507,1.8783831596374512,0.003390873782336712,938847
-2.45240642,66780,136019,941980,6,13.08,0.00073,-6.874387264251709,0.0003338770184200257,1.8509223461151123,0.0048272376880049706,938979
-2.45970869,66790,136037,942110,6,13.08,0.00073,3.096652030944824,0.00033309910213574767,1.837539553642273,0.004964473191648722,939109
-2.45809218,66800,136056,942241,6,13.08,0.00073,10.085932731628418,0.0003384585725143552,1.816771388053894,0.003338337643072009,939240
-2.46664365,66810,136074,942372,6,13.09,0.00073,24.682844161987305,0.0003391099162399769,1.8906787633895874,0.003135508392006159,939371
-2.47190207,66820,136093,942503,6,13.09,0.00073,0.5622885227203369,0.00032775726867839694,1.8836463689804077,0.0038022815715521574,939502
-2.4629165900000003,66830,136112,942633,6,13.08,0.00073,-31.17458724975586,0.00032586450106464326,1.7789547443389893,0.002971410285681486,939632
-2.47125599,66840,136130,942764,6,13.09,0.00073,1.4952011108398438,0.00033762294333428144,1.842553734779358,0.004352540709078312,939763
-2.47203896,66850,136148,942895,6,13.08,0.00073,-8.640786170959473,0.0003377821994945407,1.7890077829360962,0.003355457680299878,939894
-2.48806462,66860,136167,943027,6,13.1,0.00073,11.89778995513916,0.0003495355776976794,1.8946994543075562,0.0033233948051929474,940026
-2.48660698,66870,136186,943158,6,13.1,0.00073,-5.219552040100098,0.00034638395300135016,1.8480284214019775,0.0029294751584529877,940157
-2.4853100199999996,66880,136204,943290,6,13.1,0.00073,-10.053413391113281,0.00034230013261549175,1.8390047550201416,0.003467721398919821,940289
-2.5054622899999996,66890,136222,943422,6,13.12,0.00073,13.234471321105957,0.0003421345027163625,1.9073721170425415,0.003368350910022855,940421
-2.52802759,66900,136241,943555,6,13.14,0.00073,-7.691137790679932,0.00034405189217068255,1.8257725238800049,0.00469116261228919,940554
-2.5463079,66910,136260,943688,6,13.16,0.00073,16.136140823364258,0.00034637947101145983,1.8867708444595337,0.0044183447025716305,940687
-2.5318889799999997,66920,136278,943818,6,13.15,0.00073,4.184046268463135,0.000341026607202366,1.8554695844650269,0.0034949788823723793,940817
-2.54162531,66930,136296,943949,6,13.16,0.00073,0.36579009890556335,0.0003385074669495225,1.8445253372192383,0.005077827721834183,940948
-2.55047695,66940,136315,944081,6,13.17,0.00073,-11.47073745727539,0.00034071924164891243,1.8232269287109375,0.004352113232016563,941080
-2.53927872,66950,136334,944211,6,13.16,0.00073,-27.171058654785156,0.00034654882620088756,1.803929328918457,0.003554913215339184,941210
-2.5325077400000002,66960,136353,944342,6,13.15,0.00073,-9.934375762939453,0.00033895488013513386,1.8590731620788574,0.002348773181438446,941341
-2.52977948,66970,136371,944472,6,13.14,0.00073,1.0010324716567993,0.0003455108089838177,1.8653311729431152,0.005339660681784153,941471
-2.51727573,66980,136390,944603,6,13.13,0.00073,-3.41837477684021,0.0003469987423159182,1.8196895122528076,0.004363412503153086,941602
-2.5105009199999997,66990,136408,944735,6,13.13,0.00073,-18.59286117553711,0.00034126281389035285,1.7921591997146606,0.003924830816686153,941734
-2.49639132,67000,136427,944867,6,13.12,0.00073,10.72709846496582,0.0003204922832082957,1.8892793655395508,0.005148780532181263,941866
-2.4688599,67010,136445,944997,6,13.09,0.00073,-18.178564071655273,0.00031915571889840066,1.7938655614852905,0.0028516880702227354,941996
-2.49607248,67020,136464,945130,6,13.12,0.00073,24.868896484375,0.00032246700720861554,1.8823381662368774,0.005213230848312378,942129
-2.52738177,67030,136483,945264,6,13.15,0.00073,0.06418514251708984,0.00033923800219781697,1.8903498649597168,0.0030281341169029474,942263
-2.5224775000000004,67040,136501,945395,6,13.14,0.00073,13.924696922302246,0.0003428545605856925,1.8447527885437012,0.003781770821660757,942394
-2.5332448700000003,67050,136520,945526,6,13.15,0.00073,-4.990767478942871,0.0003535300202202052,1.780754566192627,0.0038911118172109127,942525
-2.53348044,67060,136539,945657,6,13.15,0.00073,-2.8425378799438477,0.00035918617504648864,1.8797824382781982,0.00279326643794775,942656
-2.5357785,67070,136557,945787,6,13.15,0.00073,20.16077423095703,0.00035539583768695593,1.9170634746551514,0.004655919969081879,942786
-2.54226754,67080,136576,945918,6,13.15,0.00073,22.972213745117188,0.00036430571344681084,1.888293743133545,0.003857289208099246,942917
-2.53585963,67090,136594,946049,6,13.14,0.00073,16.14127540588379,0.00037146691465750337,1.7965549230575562,0.008583497256040573,943048
-2.9330626399999993,67100,136617,946213,6,13.46,0.00073,226.7400360107422,0.0005384767428040504,0.7437639832496643,0.03664080798625946,943212
-3.6874237100000005,67110,136648,946427,6,14.3,0.00073,200.48651123046875,0.0006990928086452186,0.13668201863765717,0.03516066074371338,943426
-4.46663831,67120,136683,946673,6,15.43,0.00073,182.440185546875,0.0008912344928830862,-0.11863015592098236,0.0367201492190361,943672
-5.091467120000001,67130,136720,946937,6,16.73,0.00073,117.72552490234375,0.0010743227321654558,0.18478712439537048,0.030267633497714996,943936
-5.780877469999999,67140,136752,947164,6,17.69,0.00073,29.162731170654297,0.001172185642644763,0.7613115310668945,0.023230602964758873,944163
-6.27228366,67150,136789,947422,6,18.96,0.00073,-7.537503242492676,0.00118987075984478,1.3985891342163086,0.02414620667695999,944421
-6.634765339999999,67160,136823,947666,6,20.09,0.00073,-71.20597076416016,0.001098155160434544,1.7474563121795654,0.012321002781391144,944665
-7.055902039999999,67170,136860,947923,6,21.36,0.00073,-50.98112487792969,0.000996083253994584,1.8295947313308716,0.014814445748925209,944922
-7.34700176,67180,136886,948104,6,21.86,0.00073,-57.707191467285156,0.0009438369888812304,1.7367664575576782,0.01082778349518776,945103
-7.474016050000001,67190,136905,948243,6,21.94,0.00073,-20.997920989990234,0.0009146119118668139,1.7474145889282227,0.013158738613128662,945242
-7.16475598,67200,136926,948387,6,21.74,0.00073,-32.445709228515625,0.0008907713927328587,1.6365551948547363,0.012260070070624352,945386
-6.490976279999999,67210,136946,948531,6,21.04,0.00073,-11.040700912475586,0.0008690747781656682,1.7825803756713867,0.010568249970674515,945530
-5.76928464,67220,136966,948676,6,20.03,0.00073,-38.55208969116211,0.0008403543033637106,1.6560781002044678,0.01587088778614998,945675
-5.173262679999999,67230,136986,948821,6,18.84,0.00073,-8.120537757873535,0.0008057078812271357,1.787567138671875,0.009632661007344723,945820
-4.53479883,67240,137007,948965,6,18.01,0.00073,-18.599533081054688,0.000765548727940768,1.810068964958191,0.0080519774928689,945964
-4.1047148600000005,67250,137028,949113,6,16.91,0.00073,-18.549633026123047,0.0007228702888824046,1.8833056688308716,0.007545149885118008,946112
-3.8195245500000006,67260,137049,949260,6,15.94,0.00073,-42.94257354736328,0.0006855959654785693,1.866816759109497,0.007482497021555901,946259
-3.48647139,67270,137070,949409,6,14.86,0.00073,-26.338769912719727,0.0006453206879086792,1.9391398429870605,0.011275396682322025,946408
-3.26563606,67280,137090,949551,6,14.47,0.00073,-10.034035682678223,0.0006187706021592021,1.8829268217086792,0.008524826727807522,946550
-3.21366338,67290,137110,949697,6,14.54,0.00073,-10.105175018310547,0.0005979785928502679,1.8914872407913208,0.0061109610833227634,946696
-3.18752813,67300,137131,949840,6,14.53,0.00073,-22.011396408081055,0.000583039247430861,1.8461782932281494,0.005516044795513153,946839
-3.1590192999999998,67310,137150,949978,6,14.47,0.00073,-10.916108131408691,0.0005633914261125028,1.9259605407714844,0.006256401538848877,946977
-3.12399962,67320,137170,950114,6,14.38,0.00073,-25.161067962646484,0.0005384412943385541,1.8920718431472778,0.005447660572826862,947113
-3.11505039,67330,137190,950255,6,14.34,0.00073,-30.139379501342773,0.0005162860616110265,1.8981075286865234,0.004960167687386274,947254
-3.0860659600000004,67340,137209,950393,6,14.28,0.00073,-3.035090208053589,0.0005010627792216837,1.8888704776763916,0.007509392686188221,947392
-3.0420472400000005,67350,137228,950527,6,14.14,0.00073,35.12900924682617,0.0004913450684398413,1.973955750465393,0.010945187881588936,947526
-2.97760301,67360,137246,950657,6,13.97,0.00073,-0.9865967035293579,0.0004925907705910504,1.9154186248779297,0.008267123252153397,947656
-2.897012370000001,67370,137264,950788,6,13.79,0.00073,12.363568305969238,0.0004916614852845669,1.9699965715408325,0.00775772612541914,947787
-2.8346836200000007,67380,137283,950918,6,13.67,0.00073,-7.124053478240967,0.0004896480240859091,1.9390325546264648,0.004881221801042557,947917
-2.77863175,67390,137301,951050,6,13.53,0.00073,-3.1513924598693848,0.00048145049368031323,1.9519329071044922,0.008646519854664803,948049
-2.7196058699999996,67400,137320,951181,6,13.41,0.00073,-11.396624565124512,0.0004685611347667873,1.8967092037200928,0.006858697161078453,948180
-2.702534569999999,67410,137339,951314,6,13.36,0.00073,-16.516956329345703,0.00045397464418783784,1.9353375434875488,0.004655105993151665,948313
-2.67598984,67420,137357,951446,6,13.32,0.00073,-17.497495651245117,0.00043763467692770064,1.8699641227722168,0.006719525903463364,948445
-2.62417198,67430,137375,951576,6,13.21,0.00073,-10.709580421447754,0.0004193696950096637,1.9011229276657104,0.00406351312994957,948575
-2.6032771299999995,67440,137394,951707,6,13.14,0.00073,-14.468708038330078,0.00040759137482382357,1.8934698104858398,0.008200062438845634,948706
-2.5929268000000003,67450,137413,951839,6,13.12,0.00073,22.30228042602539,0.00040038657607510686,1.8694729804992676,0.006010798737406731,948838
-2.5795417300000003,67460,137432,951971,6,13.14,0.00073,-8.506505966186523,0.00039156246930360794,1.8699619770050049,0.006030532531440258,948970
-2.59690284,67470,137451,952105,6,13.17,0.00073,0.6170109510421753,0.0003894447290804237,1.9242819547653198,0.004110405687242746,949104
-2.5978373900000005,67480,137470,952238,6,13.2,0.00073,-5.961341381072998,0.00039543595630675554,1.9063005447387695,0.0037938784807920456,949237
-2.6023048899999996,67490,137489,952372,6,13.22,0.00073,-4.024943828582764,0.0003974844585172832,1.8578596115112305,0.003328258404508233,949371
-2.5951828599999995,67500,137507,952503,6,13.22,0.00073,-10.903794288635254,0.0004017304163426161,1.8402659893035889,0.004328937269747257,949502
-2.5740505000000002,67510,137526,952635,6,13.21,0.00073,9.202301979064941,0.0004007813986390829,1.8717752695083618,0.0043763467110693455,949634
-2.56345394,67520,137544,952766,6,13.2,0.00073,4.7812113761901855,0.0004044925735797733,1.9009110927581787,0.004131007008254528,949765
-2.5691005800000006,67530,137563,952898,6,13.22,0.00073,-19.016868591308594,0.0003994068247266114,1.8187602758407593,0.0032428160775452852,949897
-2.5705136800000004,67540,137582,953029,6,13.22,0.00073,3.626631736755371,0.00039470125921070576,1.8882546424865723,0.005853590555489063,950028
-2.57568562,67550,137600,953163,6,13.24,0.00073,8.112521171569824,0.0003840829012915492,1.9141738414764404,0.00471845269203186,950162
-2.5799497199999997,67560,137619,953294,6,13.23,0.00073,3.1117050647735596,0.000386065396014601,1.841011881828308,0.005520777776837349,950293
-2.5704105499999996,67570,137638,953426,6,13.21,0.00073,10.14030647277832,0.00038193914224393666,1.9703590869903564,0.007638444192707539,950425
-2.5734453199999994,67580,137657,953558,6,13.2,0.00073,21.033397674560547,0.0003881038574036211,1.8823926448822021,0.004285372793674469,950557
-2.56287554,67590,137675,953690,6,13.18,0.00073,-16.63756561279297,0.00039022305281832814,1.875018835067749,0.004154958762228489,950689
-2.56314077,67600,137694,953821,6,13.18,0.00073,-0.39726710319519043,0.00038500045775435865,1.8677310943603516,0.0036389350425451994,950820
-2.55569248,67610,137713,953951,6,13.16,0.00073,-14.205068588256836,0.0003804981824941933,1.8878045082092285,0.0038201594725251198,950950
-2.5583061600000003,67620,137731,954082,6,13.16,0.00073,25.853195190429688,0.0003846264735329896,1.9388567209243774,0.004181311000138521,951081
-2.5575914,67630,137750,954213,6,13.15,0.00073,-7.688307762145996,0.00038812385173514485,1.9112170934677124,0.0040931436233222485,951212
-2.55059397,67640,137768,954342,6,13.13,0.00073,-16.54180145263672,0.00038340091123245656,1.815555453300476,0.005028977058827877,951341
-2.5456238499999997,67650,137786,954473,6,13.1,0.00073,-12.522092819213867,0.0003833844675682485,1.85693359375,0.004592937417328358,951472
-2.53900155,67660,137805,954603,6,13.09,0.00073,-6.9891886711120605,0.0003905096964444965,1.913904070854187,0.004481588955968618,951602
-2.5172434200000002,67670,137824,954733,6,13.07,0.00073,-6.71666145324707,0.00039319490315392613,1.8111155033111572,0.004033722449094057,951732
-2.50538728,67680,137843,954865,6,13.07,0.00073,-3.7826361656188965,0.0003932235995307565,1.855586051940918,0.004297517240047455,951864
-2.48119857,67690,137861,954995,6,13.05,0.00073,-4.847645282745361,0.0003843535087071359,1.874234676361084,0.004445958882570267,951994
-2.4838936499999997,67700,137880,955126,6,13.05,0.00073,6.572680473327637,0.000379235134460032,1.8723170757293701,0.0030581443570554256,952125
-2.4886860299999998,67710,137898,955257,6,13.06,0.00073,4.5668439865112305,0.00037180804065428674,1.8678394556045532,0.00839835125952959,952256
-2.4790555899999998,67720,137916,955388,6,13.06,0.00073,-12.183815002441406,0.0003721329849213362,1.8936707973480225,0.00286349980160594,952387
-2.48677673,67730,137935,955520,6,13.07,0.00073,10.647796630859375,0.0003673631581477821,1.862959384918213,0.007587085478007793,952519
-2.51606933,67740,137955,955654,6,13.12,0.00073,0.9727261066436768,0.0003774994984269142,1.8673006296157837,0.005101692862808704,952653
-2.5022837900000003,67750,137973,955784,6,13.11,0.00073,5.260103225708008,0.00037375016836449504,1.8711507320404053,0.0033866832964122295,952783
-2.51036506,67760,137992,955915,6,13.12,0.00073,3.0092477798461914,0.0003578366886358708,1.8468157052993774,0.00487365759909153,952914
-2.5135262700000003,67770,138010,956045,6,13.12,0.00073,21.96857261657715,0.00036392893525771797,1.8986408710479736,0.00375459436327219,953044
-2.5073980899999997,67780,138029,956176,6,13.11,0.00073,4.320369243621826,0.00036372040631249547,1.9326870441436768,0.0045065972954034805,953175
-2.52633535,67790,138047,956307,6,13.12,0.00073,9.879491806030273,0.0003767769376281649,1.8998539447784424,0.004718031734228134,953306
-2.52493339,67800,138065,956438,6,13.12,0.00073,-3.5503902435302734,0.00038555858191102743,1.8576700687408447,0.002724600490182638,953437
-2.51961447,67810,138083,956568,6,13.11,0.00073,-0.3216792941093445,0.0003910342347808182,1.8743399381637573,0.004809548147022724,953567
-2.52996228,67820,138102,956699,6,13.11,0.00073,-10.513666152954102,0.00037782653816975653,1.8452489376068115,0.003673835191875696,953698
-2.51809554,67830,138121,956830,6,13.1,0.00073,5.04189395904541,0.00036516503314487636,1.8622618913650513,0.005413864739239216,953829
-2.50151123,67840,138140,956963,6,13.09,0.00073,-6.701788902282715,0.0003735274658538401,1.854145884513855,0.0028276927769184113,953962
-2.51484212,67850,138159,957096,6,13.12,0.00073,0.46175384521484375,0.0003741010732483119,1.8393757343292236,0.0034355996176600456,954095
-2.5210243599999997,67860,138178,957230,6,13.15,0.00073,-14.993685722351074,0.00037760139093734324,1.8397905826568604,0.005337894428521395,954229
-2.55904814,67870,138197,957364,6,13.19,0.00073,-0.35978221893310547,0.0003790610353462398,1.8622344732284546,0.004544527735561132,954363
-2.5768978199999997,67880,138215,957497,6,13.21,0.00073,-0.9172253608703613,0.000372662500012666,1.8973050117492676,0.00582636334002018,954496
-2.57793766,67890,138234,957629,6,13.22,0.00073,-15.383710861206055,0.00037206095294095576,1.8297574520111084,0.007740320637822151,954628
-2.586619180000001,67900,138252,957761,6,13.23,0.00073,-6.805207252502441,0.00038126533036120236,1.8224257230758667,0.004542498849332333,954760
-2.60745748,67910,138271,957894,6,13.26,0.00073,-11.119034767150879,0.00039020463009364903,1.8530268669128418,0.003621851559728384,954893
-2.60939164,67920,138290,958026,6,13.27,0.00073,22.032878875732422,0.0003789468028116971,1.897515892982483,0.006913121789693832,955025
-2.6116671499999997,67930,138309,958158,6,13.28,0.00073,23.282455444335938,0.00038464152021333575,1.9083456993103027,0.004986574407666922,955157
-2.60838478,67940,138328,958291,6,13.28,0.00073,-6.4552483558654785,0.00038044864777475595,1.8611286878585815,0.0037475302815437317,955290
-2.6180419799999997,67950,138347,958424,6,13.28,0.00073,-20.108064651489258,0.000373151502572,1.8510212898254395,0.006144445389509201,955423
-2.6047813300000002,67960,138365,958555,6,13.25,0.00073,-22.09037971496582,0.0003702412359416485,1.8402444124221802,0.004868227057158947,955554
-2.5815984600000004,67970,138384,958688,6,13.24,0.00073,25.145893096923828,0.000364542385796085,1.9520936012268066,0.005503309890627861,955687
-2.5704390500000005,67980,138402,958820,6,13.23,0.00073,-4.756418228149414,0.0003666026459541172,1.8269929885864258,0.0035511478781700134,955819
-2.5717880999999996,67990,138421,958952,6,13.23,0.00073,20.442232131958008,0.0003706252609845251,1.9115310907363892,0.005119762383401394,955951
-2.5753227200000004,68000,138440,959085,6,13.24,0.00073,-11.841915130615234,0.0003688797587528825,1.832911729812622,0.003494997275993228,956084
-2.5461267299999992,68010,138458,959215,6,13.21,0.00073,-1.1759319305419922,0.0003655009204521775,1.8797109127044678,0.0058433739468455315,956214
-2.53469393,68020,138476,959346,6,13.2,0.00073,-21.578495025634766,0.00037125847302377224,1.7982962131500244,0.003024384845048189,956345
-2.54895496,68030,138496,959480,6,13.22,0.00073,-3.68514347076416,0.00036447736783884466,1.9118702411651611,0.003601130796596408,956479
-2.54139132,68040,138515,959611,6,13.2,0.00073,-5.636778354644775,0.0003594068402890116,1.8195616006851196,0.00657927431166172,956610
-2.5293797800000006,68050,138533,959742,6,13.18,0.00073,5.620589256286621,0.0003578017058316618,1.8787411451339722,0.007309204898774624,956741
-2.53088714,68060,138552,959873,6,13.18,0.00073,-9.336121559143066,0.00036073042429052293,1.8091909885406494,0.00410085404291749,956872
-2.5228357299999997,68070,138570,960003,6,13.15,0.00073,-3.8887429237365723,0.0003573878784663975,1.8659865856170654,0.004488420207053423,957002
-2.5158716,68080,138588,960133,6,13.13,0.00073,11.956146240234375,0.0003576998715288937,1.8838071823120117,0.0037318395916372538,957132
-2.49875703,68090,138606,960263,6,13.11,0.00073,-4.785833835601807,0.00035116943763569,1.8245940208435059,0.004228782374411821,957262
-2.4945325299999994,68100,138625,960395,6,13.1,0.00073,-5.820539474487305,0.0003561670600902289,1.8869816064834595,0.0033156261779367924,957394
-2.50538323,68110,138643,960525,6,13.1,0.00073,3.952754497528076,0.0003490555682219565,1.8917783498764038,0.005307018756866455,957524
-2.5047755799999996,68120,138661,960655,6,13.09,0.00073,4.183167457580566,0.00035483448300510645,1.8958065509796143,0.003110026242211461,957654
-2.47822285,68130,138679,960785,6,13.05,0.00073,-16.645803451538086,0.0003572396235540509,1.8727754354476929,0.00270941318012774,957784
-2.4767991200000004,68140,138698,960916,6,13.05,0.00073,-4.4724531173706055,0.0003511704271659255,1.8303455114364624,0.0027202065102756023,957915
-2.47041639,68150,138717,961047,6,13.05,0.00073,20.499107360839844,0.00033355652703903615,1.8698400259017944,0.006558530032634735,958046
-2.47304968,68160,138735,961178,6,13.05,0.00073,7.403805732727051,0.0003368668258190155,1.831717848777771,0.003812392707914114,958177
-2.47069673,68170,138753,961309,6,13.06,0.00073,-10.486686706542969,0.000344612926710397,1.8368545770645142,0.004511991515755653,958308
-2.5058771099999997,68180,138773,961444,6,13.11,0.00073,-4.459484577178955,0.00034597027115523815,1.8640673160552979,0.00391138531267643,958443
-2.52735504,68190,138791,961577,6,13.14,0.00073,29.354511260986328,0.00034695572685450315,1.8581119775772095,0.0033927797339856625,958576
-2.50181074,68200,138810,961707,6,13.12,0.00073,0.444316029548645,0.000351057416992262,1.84370756149292,0.003163959365338087,958706
-2.5378275,68210,138829,961842,6,13.17,0.00073,7.632496356964111,0.0003594400768633932,1.8550755977630615,0.003827792126685381,958841
-2.53578078,68220,138847,961972,6,13.17,0.00073,-21.32535171508789,0.00035901236697100103,1.850108027458191,0.002219544257968664,958971
-2.5595631200000004,68230,138866,962105,6,13.2,0.00073,-7.814754962921143,0.00034516697633080184,1.849735140800476,0.003945675678551197,959104
-2.57038933,68240,138885,962237,6,13.21,0.00073,7.133002758026123,0.0003458897699601948,1.8732393980026245,0.0033370591700077057,959236
-2.5789861099999998,68250,138903,962369,6,13.22,0.00073,19.574811935424805,0.00035761375329457223,1.920130729675293,0.003802607534453273,959368
-2.5799016500000005,68260,138922,962501,6,13.23,0.00073,0.18487966060638428,0.0003533031849656254,1.8752578496932983,0.0026751640252768993,959500
-2.60985903,68270,138941,962635,6,13.26,0.00073,-8.032621383666992,0.0003468189388513565,1.829479694366455,0.0037677278742194176,959634
-2.59603516,68280,138960,962768,6,13.24,0.00073,7.305257797241211,0.00034634166513569653,1.8698936700820923,0.004237058572471142,959767
-2.58488736,68290,138979,962900,6,13.23,0.00073,-31.950286865234375,0.0003445772745180875,1.7674974203109741,0.0032413811422884464,959899
-2.60534909,68300,138997,963032,6,13.25,0.00073,-16.276050567626953,0.0003488961374387145,1.794433355331421,0.004918226040899754,960031
-2.5946230200000002,68310,139016,963166,6,13.24,0.00073,1.815582275390625,0.0003563187492545694,1.8921459913253784,0.004961661994457245,960165
-2.60932279,68320,139035,963298,6,13.26,0.00073,-10.892860412597656,0.0003544942301232368,1.8471183776855469,0.004977960139513016,960297
-2.62963688,68330,139054,963433,6,13.28,0.00073,-22.372873306274414,0.0003551571280695498,1.833310604095459,0.0044060563668608665,960432
-2.6294455200000004,68340,139073,963565,6,13.28,0.00073,-24.707632064819336,0.00035532229230739176,1.8093358278274536,0.002851204015314579,960564
-2.61047323,68350,139091,963695,6,13.26,0.00073,-2.9220590591430664,0.00035158731043338776,1.8292421102523804,0.006183311343193054,960694
-2.62433629,68360,139110,963828,6,13.27,0.00073,4.233339309692383,0.0003569785912986845,1.8868284225463867,0.0054053207859396935,960827
-2.61837871,68370,139130,963962,6,13.27,0.00073,8.40742301940918,0.00034094840520992875,1.8851354122161865,0.0051770638674497604,960961
-2.6166166200000003,68380,139149,964095,6,13.27,0.00073,-8.989960670471191,0.00033929251367226243,1.8436851501464844,0.0022061916533857584,961094
-2.6365604999999994,68390,139168,964229,6,13.29,0.00073,2.3606247901916504,0.00034313209471292794,1.835489273071289,0.0030870726332068443,961228
-2.6337540800000006,68400,139186,964360,6,13.28,0.00073,3.982649326324463,0.0003448254428803921,1.8207933902740479,0.004964263644069433,961359
-2.5973902599999996,68410,139205,964490,6,13.24,0.00073,9.553176879882812,0.0003415872633922845,1.8912991285324097,0.0042604729533195496,961489
-2.59128984,68420,139223,964621,6,13.23,0.00073,-5.338315010070801,0.00034900629543699324,1.8783857822418213,0.004172006621956825,961620
-2.5499312899999995,68430,139242,964751,6,13.18,0.00073,12.55527114868164,0.00034676320501603186,1.8672713041305542,0.004210914019495249,961750
-2.54786227,68440,139261,964883,6,13.18,0.00073,-1.5719307661056519,0.00034976081224158406,1.848794937133789,0.003445119597017765,961882
-2.5780615,68450,139279,965016,6,13.21,0.00073,11.295538902282715,0.0003485509369056672,1.9242669343948364,0.004593723453581333,962015
-2.5640688,68460,139298,965148,6,13.2,0.00073,15.855035781860352,0.0003331413317937404,1.9028465747833252,0.004239531233906746,962147
-2.5322665,68470,139317,965279,6,13.17,0.00073,4.874157428741455,0.00033589304075576365,1.836134672164917,0.002593565732240677,962278
-2.5297091700000003,68480,139336,965412,6,13.17,0.00073,-7.621438980102539,0.000345543579896912,1.8347293138504028,0.003116531064733863,962411
-2.50582755,68490,139354,965543,6,13.14,0.00073,11.06059455871582,0.00034247137955389917,1.8690004348754883,0.0058205826207995415,962542
-2.49856759,68500,139373,965674,6,13.14,0.00073,-16.177757263183594,0.0003356400702614337,1.7984743118286133,0.004059365950524807,962673
-2.51397102,68510,139391,965805,6,13.15,0.00073,18.880756378173828,0.000342824641847983,1.849911093711853,0.007629234343767166,962804
-2.52868634,68520,139410,965938,6,13.17,0.00073,-5.100237846374512,0.0003415804239921272,1.8089227676391602,0.0023492928594350815,962937
-2.53826924,68530,139429,966069,6,13.18,0.00073,2.131251573562622,0.0003420022258069366,1.8365379571914673,0.0035400683991611004,963068
-2.53762589,68540,139448,966201,6,13.18,0.00073,13.514755249023438,0.00034348847111687064,1.8799071311950684,0.003672199323773384,963200
-2.51805195,68550,139466,966332,6,13.16,0.00073,-8.336456298828125,0.00034175245673395693,1.8287975788116455,0.00505052600055933,963331
-2.51687,68560,139484,966463,6,13.15,0.00073,7.4363884925842285,0.0003516027354635298,1.8523046970367432,0.004049939103424549,963462
-2.5335175599999995,68570,139503,966595,6,13.16,0.00073,-31.713172912597656,0.0003535514115355909,1.830297827720642,0.0030575506389141083,963594
