rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/critic_loss,train/ent_coef,train/n_updates
-197.19537442,108419,100.0,776000,7,7760,0.00073,6.4916229248046875,58.854610443115234,0.613492488861084,0.005977197550237179,772999
-200.59704886000003,108567,100.0,777000,7,7770,0.00073,-2.8511407375335693,59.99243927001953,0.6701144576072693,0.00602822657674551,773999
-200.22915904,108716,100.0,778000,7,7780,0.00073,-5.718711853027344,60.479393005371094,0.7024929523468018,0.006042403168976307,774999
-201.93742783,108864,100.0,779000,7,7790,0.00073,-3.923905611038208,59.67842102050781,0.771831214427948,0.006080428138375282,775999
-202.08380798000005,109013,100.0,780000,7,7800,0.00073,-0.21265876293182373,63.06918716430664,0.8316939473152161,0.006086943205446005,776999
-199.71852615,109162,100.0,781000,7,7810,0.00073,2.2391324043273926,59.09328842163086,0.8096446394920349,0.0061326948925852776,777999
-201.72609967,109311,100.0,782000,7,7820,0.00073,-1.5349582433700562,59.051639556884766,0.6783807277679443,0.006011322606354952,778999
-202.03009015,109459,100.0,783000,7,7830,0.00073,3.2753546237945557,57.734703063964844,0.6131175756454468,0.005983998998999596,779999
-202.75457978999995,109607,100.0,784000,7,7840,0.00073,-6.432966232299805,58.60713195800781,0.633880078792572,0.0061729359440505505,780999
-203.80304199999995,109757,100.0,785000,7,7850,0.00073,2.2456510066986084,58.77692794799805,0.5859103798866272,0.006009135860949755,781999
-205.99701745,109912,100.0,786000,7,7860,0.00073,-1.9264352321624756,57.04882049560547,0.7208655476570129,0.005832363851368427,782999
-205.70455429999998,110061,100.0,787000,7,7870,0.00073,5.916945457458496,59.031368255615234,0.7168774604797363,0.005914599169045687,783999
-206.67081290000002,110210,100.0,788000,7,7880,0.00073,-4.523256778717041,60.906864166259766,0.6520534753799438,0.006055018864572048,784999
-204.75271279000003,110358,100.0,789000,7,7890,0.00073,4.472169876098633,61.27373504638672,0.6074373722076416,0.006063119973987341,785999
-205.41276025,110507,100.0,790000,7,7900,0.00073,-5.299628257751465,61.45681381225586,0.5198115110397339,0.005997322034090757,786999
-206.61091689999998,110657,100.0,791000,7,7910,0.00073,11.12536907196045,59.45833206176758,0.6557173728942871,0.0059694815427064896,787999
-206.27066296,110807,100.0,792000,7,7920,0.00073,-4.204707145690918,61.363525390625,0.4744560718536377,0.006056199781596661,788999
-204.58230574,110956,100.0,793000,7,7930,0.00073,-1.3114778995513916,61.444461822509766,0.6244343519210815,0.005941569339483976,789999
-203.45729766999997,111105,100.0,794000,7,7940,0.00073,3.8138365745544434,61.358238220214844,0.6619649529457092,0.00597447669133544,790999
-201.35377856,111252,100.0,795000,7,7950,0.00073,5.874992847442627,60.74435806274414,0.653290867805481,0.006016851868480444,791999
-200.25287629,111400,100.0,796000,7,7960,0.00073,-15.995004653930664,62.29413604736328,0.5212630033493042,0.005910429637879133,792999
-201.15937617000003,111550,100.0,797000,7,7970,0.00073,-7.247920513153076,62.54466247558594,0.5389427542686462,0.0056892517022788525,793999
-200.89112396000002,111699,100.0,798000,7,7980,0.00073,11.617711067199707,62.94674301147461,0.6155688762664795,0.005596954841166735,794999
-203.18202193000002,111848,100.0,799000,7,7990,0.00073,-0.6692001819610596,62.49658203125,0.5269908905029297,0.0058319163508713245,795999
-202.32371747000002,111995,100.0,800000,7,8000,0.00073,-2.859266519546509,59.897727966308594,0.7376785278320312,0.0057509480975568295,796999
-202.5517365,112142,100.0,801000,7,8010,0.00073,16.69669532775879,61.52202606201172,0.5225640535354614,0.005760337226092815,797999
-201.86750237,112292,100.0,802000,7,8020,0.00073,6.9930338859558105,61.59244155883789,0.5191692113876343,0.005692250095307827,798999
-202.95960326999997,112441,100.0,803000,7,8030,0.00073,-0.9385879039764404,63.278106689453125,0.5662740468978882,0.005704713985323906,799999
-203.63406516999999,112591,100.0,804000,7,8040,0.00073,-4.771190166473389,63.6424560546875,0.6218575239181519,0.0057064443826675415,800999
-203.36958835000001,112740,100.0,805000,7,8050,0.00073,-2.7138853073120117,64.60970306396484,0.5729507803916931,0.005676626227796078,801999
-200.73734272999994,112890,100.0,806000,7,8060,0.00073,-0.4130057096481323,62.42421340942383,0.5048014521598816,0.005663824267685413,802999
-201.19218822,113039,100.0,807000,7,8070,0.00073,10.949891090393066,63.25481414794922,0.6067153811454773,0.005629207007586956,803999
-201.45743447999993,113187,100.0,808000,7,8080,0.00073,-9.813589096069336,63.049434661865234,0.5208617448806763,0.0055860127322375774,804999
-199.91601753999998,113335,100.0,809000,7,8090,0.00073,4.536916255950928,62.15569305419922,0.5698954463005066,0.005605627316981554,805999
-199.03048102,113483,100.0,810000,7,8100,0.00073,1.7536016702651978,60.36384963989258,0.5310111045837402,0.005850622430443764,806999
-198.20004359999996,113630,100.0,811000,7,8110,0.00073,-6.285670280456543,61.70360565185547,0.4547193646430969,0.005751932971179485,807999
-197.33259768000005,113781,100.0,812000,7,8120,0.00073,-11.246740341186523,64.34214782714844,0.6647211909294128,0.005778824910521507,808999
-196.88629131000005,113930,100.0,813000,7,8130,0.00073,-0.17432260513305664,62.30042266845703,0.6194285154342651,0.005925244186073542,809999
-197.48795098000002,114079,100.0,814000,7,8140,0.00073,-15.824260711669922,61.52436065673828,0.5865397453308105,0.005629491526633501,810999
-197.0886566,114228,100.0,815000,7,8150,0.00073,-13.534310340881348,65.42044830322266,0.44330334663391113,0.005777384154498577,811999
-199.1264407,114379,100.0,816000,7,8160,0.00073,-6.241438388824463,62.75904083251953,0.5863216519355774,0.005743138026446104,812999
-197.86261008000002,114528,100.0,817000,7,8170,0.00073,-1.3664453029632568,61.107452392578125,0.7047191858291626,0.005825162399560213,813999
-197.16984777999997,114678,100.0,818000,7,8180,0.00073,-4.598669528961182,61.853668212890625,0.6444785594940186,0.0058306120336055756,814999
-196.80467848999996,114834,100.0,819000,7,8190,0.00073,-6.368715286254883,60.114585876464844,0.6217865943908691,0.005863120313733816,815999
-199.03217071,114983,100.0,820000,7,8200,0.00073,0.08390869200229645,61.84373474121094,0.6012676954269409,0.005969592835754156,816999
-198.61637749999997,115133,100.0,821000,7,8210,0.00073,-6.82699728012085,57.99631118774414,0.5879307985305786,0.005930270068347454,817999
-197.92810738,115280,100.0,822000,7,8220,0.00073,3.1916391849517822,59.938255310058594,0.7514705657958984,0.005900762043893337,818999
-197.37565998000002,115426,100.0,823000,7,8230,0.00073,-5.270650863647461,62.79551696777344,0.6634029150009155,0.005844507832080126,819999
-197.62032943000003,115575,100.0,824000,7,8240,0.00073,-9.955184936523438,61.84303665161133,0.5826025605201721,0.006002763751894236,820999
-197.70764969000004,115730,100.0,825000,7,8250,0.00073,-7.188042163848877,63.19609451293945,0.5899722576141357,0.0059258234687149525,821999
-197.61562873000003,115879,100.0,826000,7,8260,0.00073,9.209558486938477,62.42276382446289,0.5436537265777588,0.005787014961242676,822999
-197.66300947,116028,100.0,827000,7,8270,0.00073,1.9536250829696655,62.96529769897461,0.5572904348373413,0.00582719873636961,823999
-197.05962199000004,116178,100.0,828000,7,8280,0.00073,7.267949104309082,61.285911560058594,0.5478497743606567,0.005889012478291988,824999
-196.51368281999999,116325,100.0,829000,7,8290,0.00073,8.874996185302734,61.541282653808594,0.5879009366035461,0.005866327788680792,825999
-194.83562691999998,116473,100.0,830000,7,8300,0.00073,-7.6080827713012695,62.3727912902832,0.5864616632461548,0.005707587115466595,826999
-197.35737943,116620,100.0,831000,7,8310,0.00073,2.9524288177490234,59.91104507446289,0.595024049282074,0.0056550158187747,827999
-197.17661118000004,116766,100.0,832000,7,8320,0.00073,-1.2370270490646362,62.49089431762695,0.6026846170425415,0.005623028613626957,828999
-199.09232645000003,116911,100.0,833000,7,8330,0.00073,-6.703319549560547,62.18506622314453,0.5770233869552612,0.0057028671726584435,829999
-199.98082766000005,117055,100.0,834000,7,8340,0.00073,2.6341166496276855,60.483070373535156,0.5930322408676147,0.005710323341190815,830999
-201.79293974000004,117198,100.0,835000,7,8350,0.00073,4.564979553222656,59.51643753051758,0.5619162321090698,0.005731117445975542,831999
-202.59287308000003,117341,100.0,836000,7,8360,0.00073,18.60540199279785,63.8621940612793,0.5656002759933472,0.005718072410672903,832999
-202.60752146000002,117485,100.0,837000,7,8370,0.00073,0.11639547348022461,61.53106689453125,0.5035718679428101,0.005696100182831287,833999
-203.50938185999996,117627,100.0,838000,7,8380,0.00073,-1.1014347076416016,64.21023559570312,0.5112205147743225,0.0057478914968669415,834999
-204.69558019000004,117770,100.0,839000,7,8390,0.00073,-4.859397888183594,62.72087860107422,0.5655251741409302,0.0058239600621163845,835999
-205.68214415,117912,100.0,840000,7,8400,0.00073,0.2715573310852051,60.33564758300781,0.5643426179885864,0.005616533104330301,836999
-204.24176903,118055,100.0,841000,7,8410,0.00073,4.362115859985352,63.719234466552734,0.5213621258735657,0.0055619776248931885,837999
-203.17056650999996,118197,100.0,842000,7,8420,0.00073,5.166375160217285,63.13859939575195,0.6709409952163696,0.005569010507315397,838999
-202.22258651,118340,100.0,843000,7,8430,0.00073,4.194375991821289,61.84165573120117,0.6285358667373657,0.005613724235445261,839999
-199.66595517999997,118481,100.0,844000,7,8440,0.00073,1.7510287761688232,62.891815185546875,0.44315558671951294,0.005573492031544447,840999
-198.43549930999998,118622,100.0,845000,7,8450,0.00073,-5.287740707397461,61.70717239379883,0.5948992967605591,0.005638453643769026,841999
-197.61047953999997,118762,100.0,846000,7,8460,0.00073,-12.294849395751953,62.32714080810547,0.6347444653511047,0.005695233587175608,842999
-198.89732277000002,118902,100.0,847000,7,8470,0.00073,-10.640674591064453,62.01878356933594,0.5399442911148071,0.005755892023444176,843999
-198.35851508000005,119046,100.0,848000,7,8480,0.00073,5.268049240112305,61.18406295776367,0.5877548456192017,0.005678231827914715,844999
-197.80090004,119184,100.0,849000,7,8490,0.00073,0.8124254941940308,64.75491333007812,0.4826382100582123,0.005568343680351973,845999
-198.71068846999998,119322,100.0,850000,7,8500,0.00073,2.4071288108825684,62.106361389160156,0.5343242883682251,0.005333635490387678,846999
-198.49686651000005,119461,100.0,851000,7,8510,0.00073,-2.3069515228271484,63.75425720214844,0.5277122855186462,0.005511488299816847,847999
-201.27304124,119600,100.0,852000,7,8520,0.00073,4.002235412597656,61.77782440185547,0.5699570178985596,0.005538946483284235,848999
-202.05535778,119740,100.0,853000,7,8530,0.00073,-3.2770113945007324,63.61446762084961,0.6157025098800659,0.005445913877338171,849999
-202.23178413999997,119879,100.0,854000,7,8540,0.00073,5.091352462768555,63.66670227050781,0.6559399366378784,0.005424612667411566,850999
-203.63161596,120018,100.0,855000,7,8550,0.00073,-5.929959297180176,64.18737030029297,0.5083985924720764,0.005373497027903795,851999
-203.53266079999997,120158,100.0,856000,7,8560,0.00073,-14.351460456848145,64.88236999511719,0.5681628584861755,0.005489883478730917,852999
-201.01779297999997,120305,100.0,857000,7,8570,0.00073,0.7463963031768799,62.720218658447266,0.5372447967529297,0.0055470578372478485,853999
-201.97244143000003,120466,100.0,858000,7,8580,0.00073,5.347742557525635,62.761802673339844,0.5865960717201233,0.005341054406017065,854999
-201.57191926,120605,100.0,859000,7,8590,0.00073,-6.815776824951172,63.75006103515625,0.5373135805130005,0.005435383878648281,855999
-199.55492722,120745,100.0,860000,7,8600,0.00073,2.8549764156341553,63.39007568359375,0.6109791994094849,0.005525769200176001,856999
-200.50730960999996,120885,100.0,861000,7,8610,0.00073,-6.9935455322265625,63.123008728027344,0.559615969657898,0.005349036771804094,857999
-200.29228722,121025,100.0,862000,7,8620,0.00073,3.223864793777466,64.45606994628906,0.520451545715332,0.005534067749977112,858999
-199.20964396,121164,100.0,863000,7,8630,0.00073,4.3109331130981445,62.94914245605469,0.5008561611175537,0.0058129760436713696,859999
-199.70360581999998,121303,100.0,864000,7,8640,0.00073,-10.16826057434082,64.3633041381836,0.5315310955047607,0.00568357901647687,860999
-197.43953163000003,121441,100.0,865000,7,8650,0.00073,2.609957218170166,63.97452926635742,0.5605284571647644,0.005612549372017384,861999
-198.50432433000003,121581,100.0,866000,7,8660,0.00073,-9.98801040649414,65.7034912109375,0.6680261492729187,0.005753063131123781,862999
-195.96194231,121723,100.0,867000,7,8670,0.00073,-2.4496636390686035,61.879486083984375,0.5691143274307251,0.005637501832097769,863999
-193.89237132000005,121864,100.0,868000,7,8680,0.00073,1.1267763376235962,63.317527770996094,0.5661371946334839,0.0057328068651258945,864999
-193.62171756,122004,100.0,869000,7,8690,0.00073,-3.3193209171295166,62.49772262573242,0.6036381721496582,0.005597182083874941,865999
-194.29516381999997,122143,100.0,870000,7,8700,0.00073,-0.22306108474731445,62.43874740600586,0.6086530685424805,0.005416429601609707,866999
-193.98498411,122286,100.0,871000,7,8710,0.00073,-1.0750120878219604,63.15458297729492,0.47955459356307983,0.00559314526617527,867999
-194.70467084,122429,100.0,872000,7,8720,0.00073,10.675652503967285,63.86585235595703,0.5744184255599976,0.005633344873785973,868999
-196.87804685,122570,100.0,873000,7,8730,0.00073,1.4129260778427124,64.66694641113281,0.48087313771247864,0.005560331046581268,869999
-198.20801463000004,122711,100.0,874000,7,8740,0.00073,-4.596132278442383,65.47128295898438,0.4581206440925598,0.005781611427664757,870999
-199.95840202,122854,100.0,875000,7,8750,0.00073,2.9827022552490234,62.71709060668945,0.5260404348373413,0.005636561196297407,871999
-199.05778253999995,122995,100.0,876000,7,8760,0.00073,8.459818840026855,63.681182861328125,0.6750839948654175,0.0054551404900848866,872999
-202.16208203,123136,100.0,877000,7,8770,0.00073,-0.22006499767303467,62.229515075683594,0.5465008020401001,0.005644460674375296,873999
-203.57620599999998,123278,100.0,878000,7,8780,0.00073,7.7372727394104,61.77646255493164,0.5394538640975952,0.005771890748292208,874999
-201.73866627999996,123419,100.0,879000,7,8790,0.00073,-5.901062488555908,63.790740966796875,0.5602875351905823,0.005759842693805695,875999
-201.88557001999993,123561,100.0,880000,7,8800,0.00073,-0.3380051851272583,62.201507568359375,0.5210259556770325,0.005698001943528652,876999
-200.43222830000002,123702,100.0,881000,7,8810,0.00073,0.8447694778442383,62.11168670654297,0.5106495022773743,0.0056280046701431274,877999
-198.59383523,123845,100.0,882000,7,8820,0.00073,-6.05296516418457,64.7354507446289,0.6529033184051514,0.005769422277808189,878999
-197.02344569000002,123985,100.0,883000,7,8830,0.00073,-6.0113139152526855,62.152442932128906,0.5856208801269531,0.0059858085587620735,879999
-194.63402657999998,124127,100.0,884000,7,8840,0.00073,12.580572128295898,61.89471435546875,0.717644214630127,0.005935664754360914,880999
-194.64187652999996,124268,100.0,885000,7,8850,0.00073,2.148446798324585,59.521663665771484,0.6511380076408386,0.005984718445688486,881999
-195.19803487999997,124407,100.0,886000,7,8860,0.00073,10.364242553710938,59.41188430786133,0.6069581508636475,0.0059663369320333,882999
-194.0050021,124548,100.0,887000,7,8870,0.00073,12.302223205566406,59.914154052734375,0.6400116682052612,0.006074510049074888,883999
-193.90129461999993,124690,100.0,888000,7,8880,0.00073,8.574324607849121,59.40974044799805,0.6357969045639038,0.006096813827753067,884999
-196.79564610999998,124831,100.0,889000,7,8890,0.00073,9.812341690063477,56.302268981933594,0.612985372543335,0.0062208883464336395,885999
-197.25546795999998,124972,100.0,890000,7,8900,0.00073,5.377627372741699,59.80473709106445,0.7212884426116943,0.00610324228182435,886999
-198.27604314,125110,100.0,891000,7,8910,0.00073,7.383805274963379,60.59755325317383,0.6528698205947876,0.006012174300849438,887999
-201.07263058,125250,100.0,892000,7,8920,0.00073,5.289327144622803,58.13331604003906,0.7042731046676636,0.005997393745929003,888999
-201.42110056,125390,100.0,893000,7,8930,0.00073,-2.5220248699188232,57.92757797241211,0.5038889646530151,0.006075393874198198,889999
-202.11001080000003,125530,100.0,894000,7,8940,0.00073,3.2402281761169434,59.78578186035156,0.6391974687576294,0.006121660117059946,890999
-201.42725358000007,125669,100.0,895000,7,8950,0.00073,6.347028732299805,61.096221923828125,0.6473290920257568,0.005913618020713329,891999
-200.94802321999998,125807,100.0,896000,7,8960,0.00073,-5.16195011138916,60.40471649169922,0.791494607925415,0.0060368794947862625,892999
-203.62437949999995,125945,100.0,897000,7,8970,0.00073,6.7843546867370605,61.15353775024414,0.6570358872413635,0.005976581946015358,893999
-204.43206388000002,126084,100.0,898000,7,8980,0.00073,-8.58531665802002,60.08208465576172,0.7059649229049683,0.006003201939165592,894999
-204.82668651000003,126224,100.0,899000,7,8990,0.00073,-14.349312782287598,59.947513580322266,0.625999927520752,0.005988920573145151,895999
-204.32220808,126363,100.0,900000,7,9000,0.00073,4.646483421325684,60.34246826171875,0.5586735010147095,0.006070161238312721,896999
-204.61924652999997,126503,100.0,901000,7,9010,0.00073,0.4914354681968689,61.36450958251953,0.6501883864402771,0.005905375815927982,897999
-202.22920979,126643,100.0,902000,7,9020,0.00073,6.301624298095703,61.01564025878906,0.5558310747146606,0.005837759003043175,898999
-201.71553236,126783,100.0,903000,7,9030,0.00073,1.6721274852752686,60.76890563964844,0.55363529920578,0.005760603584349155,899999
-203.75460531999994,126924,100.0,904000,7,9040,0.00073,6.7613654136657715,60.12813186645508,0.5819786787033081,0.005881124641746283,900999
-204.47142007,127063,100.0,905000,7,9050,0.00073,5.617321968078613,62.95268249511719,0.5913132429122925,0.0059440345503389835,901999
-204.30166272000002,127204,100.0,906000,7,9060,0.00073,-1.4689289331436157,61.46543502807617,0.5723085999488831,0.005850792862474918,902999
-202.56812244,127344,100.0,907000,7,9070,0.00073,2.08211612701416,61.708274841308594,0.5940513610839844,0.005780150648206472,903999
-202.46451254,127484,100.0,908000,7,9080,0.00073,-1.0150288343429565,61.865631103515625,0.5127597451210022,0.006008396856486797,904999
-201.16346534999997,127625,100.0,909000,7,9090,0.00073,7.851593971252441,60.64280700683594,0.5722888708114624,0.005801810417324305,905999
-201.72791775000002,127766,100.0,910000,7,9100,0.00073,-0.4344094395637512,58.22539520263672,0.6002470254898071,0.005776147358119488,906999
-202.83364607999997,127905,100.0,911000,7,9110,0.00073,-1.0970354080200195,60.381622314453125,0.49726009368896484,0.005795774515718222,907999
-203.06103195,128044,100.0,912000,7,9120,0.00073,-6.210348129272461,61.1584358215332,0.47753340005874634,0.006082187872380018,908999
-203.02674357,128184,100.0,913000,7,9130,0.00073,-0.5388038158416748,62.26348876953125,0.5798102617263794,0.005788888782262802,909999
-200.3436339,128323,100.0,914000,7,9140,0.00073,-4.936147689819336,61.74878692626953,0.5585730075836182,0.005589359439909458,910999
-199.92917393999997,128462,100.0,915000,7,9150,0.00073,-1.736687421798706,63.043434143066406,0.5331869721412659,0.005696504842489958,911999
-197.67668347000003,128603,100.0,916000,7,9160,0.00073,-3.5785441398620605,61.53728485107422,0.5320690870285034,0.005905110854655504,912999
-198.49026378,128743,100.0,917000,7,9170,0.00073,-1.936315655708313,65.26606750488281,0.5267367362976074,0.005923139862716198,913999
-199.03794786000003,128883,100.0,918000,7,9180,0.00073,6.921654224395752,60.588104248046875,0.5269449949264526,0.005922764074057341,914999
-199.93681039,129022,100.0,919000,7,9190,0.00073,-1.3915263414382935,64.58943939208984,0.5167357325553894,0.005871944595128298,915999
-200.10502595000003,129162,100.0,920000,7,9200,0.00073,-5.528857231140137,63.5434684753418,0.5657354593276978,0.0058929226361215115,916999
-199.01093408999998,129303,100.0,921000,7,9210,0.00073,-1.4665210247039795,63.66758728027344,0.5938693284988403,0.005965739954262972,917999
-200.16089815000004,129442,100.0,922000,7,9220,0.00073,3.3137459754943848,63.82185363769531,0.6508128046989441,0.006039062049239874,918999
-199.60865711999998,129582,100.0,923000,7,9230,0.00073,-7.646934986114502,63.29637908935547,0.6491631269454956,0.005969145800918341,919999
-199.46093611999996,129722,100.0,924000,7,9240,0.00073,1.6167194843292236,62.06698226928711,0.6545305252075195,0.005887620151042938,920999
-200.80919378000007,129863,100.0,925000,7,9250,0.00073,14.926733016967773,63.907958984375,0.5625921487808228,0.0057652778923511505,921999
-201.70605867000003,130003,100.0,926000,7,9260,0.00073,-3.4960505962371826,64.57784271240234,0.5088254809379578,0.005566283594816923,922999
-202.74146276000002,130144,100.0,927000,7,9270,0.00073,-3.1292312145233154,63.198089599609375,0.4801408052444458,0.0058713648468256,923999
-202.40045019999997,130284,100.0,928000,7,9280,0.00073,12.186920166015625,61.82672119140625,0.45323845744132996,0.005902349483221769,924999
-203.76205152,130425,100.0,929000,7,9290,0.00073,-7.40677547454834,65.67452239990234,0.5742552280426025,0.005772201810032129,925999
-204.66035824999994,130565,100.0,930000,7,9300,0.00073,-8.303934097290039,63.286834716796875,0.552975058555603,0.0057729450054466724,926999
-203.94080530000002,130704,100.0,931000,7,9310,0.00073,15.904870986938477,64.84139251708984,0.5566282272338867,0.005747392773628235,927999
-202.52744610999997,130844,100.0,932000,7,9320,0.00073,-6.501717567443848,61.843482971191406,0.6722151637077332,0.005912690423429012,928999
-202.99631356999998,130985,100.0,933000,7,9330,0.00073,7.869388580322266,61.939552307128906,0.5514707565307617,0.00580226443707943,929999
-203.3554094,131127,100.0,934000,7,9340,0.00073,-2.5833990573883057,61.935218811035156,0.48584961891174316,0.005807058420032263,930999
-203.77875039999998,131268,100.0,935000,7,9350,0.00073,-0.7443739771842957,64.95156860351562,0.5652288198471069,0.005762208253145218,931999
-205.65724096000002,131408,100.0,936000,7,9360,0.00073,1.8327783346176147,63.41478729248047,0.5543177127838135,0.005992811173200607,932999
-204.82559057999998,131548,100.0,937000,7,9370,0.00073,-0.1292586326599121,61.25966262817383,0.5711287260055542,0.005900731310248375,933999
-203.09349460000004,131688,100.0,938000,7,9380,0.00073,-8.711523056030273,63.628719329833984,0.5468531847000122,0.005883208476006985,934999
-199.78820334000002,131827,100.0,939000,7,9390,0.00073,-5.511539936065674,64.49182891845703,0.5241972208023071,0.0058930604718625546,935999
-198.69159115000002,131967,100.0,940000,7,9400,0.00073,-2.1679739952087402,64.27134704589844,0.5959129333496094,0.005818605422973633,936999
-199.88089996,132106,100.0,941000,7,9410,0.00073,-0.005244135856628418,65.33734130859375,0.46442314982414246,0.005899991374462843,937999
-199.75735492,132246,100.0,942000,7,9420,0.00073,1.502354383468628,64.25279235839844,0.5083444714546204,0.005633076187223196,938999
-199.19770961999996,132386,100.0,943000,7,9430,0.00073,5.46630334854126,63.721012115478516,0.4957565665245056,0.005771549418568611,939999
-199.66029855000005,132526,100.0,944000,7,9440,0.00073,-9.171124458312988,63.67280578613281,0.6426213979721069,0.005736528430134058,940999
-197.92649090999998,132666,100.0,945000,7,9450,0.00073,-6.763772487640381,65.14033508300781,0.5723552703857422,0.005760941654443741,941999
-197.65840161999998,132807,100.0,946000,7,9460,0.00073,1.551201581954956,64.51892852783203,0.4842739701271057,0.005797311197966337,942999
-197.41642371999998,132947,100.0,947000,7,9470,0.00073,-2.643745183944702,63.32115173339844,0.6237778663635254,0.005685590207576752,943999
-198.39580603,133088,100.0,948000,7,9480,0.00073,-0.7848209738731384,63.06694030761719,0.45460009574890137,0.005711720325052738,944999
-199.36228451,133231,100.0,949000,7,9490,0.00073,1.3670732975006104,63.039939880371094,0.5739253163337708,0.005939144641160965,945999
-198.42318135000002,133372,100.0,950000,7,9500,0.00073,6.2324042320251465,61.77009963989258,0.5072411298751831,0.005795481614768505,946999
-198.00928933,133515,100.0,951000,7,9510,0.00073,0.849560022354126,63.83640670776367,0.4934006929397583,0.005811332259327173,947999
-197.32566856999995,133658,100.0,952000,7,9520,0.00073,8.429910659790039,64.20298767089844,0.5005605816841125,0.005768022034317255,948999
-196.11986976,133800,100.0,953000,7,9530,0.00073,-0.8107403516769409,64.1795883178711,0.4994227886199951,0.005656118970364332,949999
-195.49809005,133942,100.0,954000,7,9540,0.00073,-11.240442276000977,64.52839660644531,0.49506235122680664,0.005834703333675861,950999
-195.09326979999997,134084,100.0,955000,7,9550,0.00073,-0.801048994064331,63.823402404785156,0.5650844573974609,0.005777290090918541,951999
-195.82918193000006,134227,100.0,956000,7,9560,0.00073,2.9351003170013428,60.09185791015625,0.6471067667007446,0.005782152060419321,952999
-196.22572986,134366,100.0,957000,7,9570,0.00073,6.279728412628174,65.22925567626953,0.5569465160369873,0.005623071454465389,953999
-195.51261234,134508,100.0,958000,7,9580,0.00073,0.41625940799713135,63.644989013671875,0.5704469680786133,0.005701018497347832,954999
-197.45451988000002,134653,100.0,959000,7,9590,0.00073,-8.637925148010254,62.76667785644531,0.584434986114502,0.005775092169642448,955999
-197.04499024,134806,100.0,960000,7,9600,0.00073,-5.578585624694824,62.972129821777344,0.53360915184021,0.005909231957048178,956999
-196.23066924,134955,100.0,961000,7,9610,0.00073,1.9642484188079834,65.17837524414062,0.5038243532180786,0.005827274173498154,957999
-197.35290571000004,135096,100.0,962000,7,9620,0.00073,6.183884620666504,61.32208251953125,0.5146650671958923,0.005659488495439291,958999
-198.27228952000002,135236,100.0,963000,7,9630,0.00073,4.846465110778809,62.322303771972656,0.4941088855266571,0.005748804192990065,959999
-199.95732210999998,135374,100.0,964000,7,9640,0.00073,-1.41624116897583,63.34504699707031,0.5244142413139343,0.005624101497232914,960999
-200.13551402000004,135515,100.0,965000,7,9650,0.00073,0.8811537027359009,64.14830780029297,0.5672115087509155,0.0056107002310454845,961999
-198.76988008,135656,100.0,966000,7,9660,0.00073,-8.41783618927002,64.92726135253906,0.42325884103775024,0.0057694390416145325,962999
-198.6762199,135794,100.0,967000,7,9670,0.00073,-8.343530654907227,64.69841766357422,0.4963266849517822,0.0055903964675962925,963999
-198.54011285999997,135933,100.0,968000,7,9680,0.00073,-4.027881622314453,63.86895751953125,0.47566646337509155,0.0056718564592301846,964999
-198.34339466999998,136081,100.0,969000,7,9690,0.00073,10.443008422851562,62.26757049560547,0.4690325856208801,0.005630530416965485,965999
-199.65112213999998,136223,100.0,970000,7,9700,0.00073,4.654930591583252,63.385108947753906,0.4605444669723511,0.0055359890684485435,966999
-198.8222215,136362,100.0,971000,7,9710,0.00073,6.336129665374756,65.40059661865234,0.4643544554710388,0.005463569890707731,967999
-200.44465442,136501,100.0,972000,7,9720,0.00073,-8.083518028259277,67.3020248413086,0.4240962266921997,0.0055340491235256195,968999
-201.19391078999996,136642,100.0,973000,7,9730,0.00073,4.856240749359131,65.36514282226562,0.43738317489624023,0.005481700878590345,969999
-199.69255059,136782,100.0,974000,7,9740,0.00073,-5.3894877433776855,66.92322540283203,0.49113237857818604,0.0056119258515536785,970999
-198.66933497,136922,100.0,975000,7,9750,0.00073,-7.721487998962402,66.73397827148438,0.4882521629333496,0.0056035323068499565,971999
-198.94687890999998,137062,100.0,976000,7,9760,0.00073,-2.3969602584838867,65.09309387207031,0.5257733464241028,0.005788748152554035,972999
-199.28294091999996,137201,100.0,977000,7,9770,0.00073,-3.6380860805511475,64.21633911132812,0.4431934654712677,0.0055026281625032425,973999
-199.31775083000005,137341,100.0,978000,7,9780,0.00073,-4.721851348876953,65.34072875976562,0.47594186663627625,0.005414590705186129,974999
-197.13256515,137481,100.0,979000,7,9790,0.00073,-0.6803314685821533,65.52985382080078,0.49340391159057617,0.005579714197665453,975999
-197.00746247999996,137622,100.0,980000,7,9800,0.00073,2.045961618423462,66.76934814453125,0.5874230861663818,0.005565630737692118,976999
-199.98207341,137761,100.0,981000,7,9810,0.00073,-3.348881721496582,66.61319732666016,0.3844722509384155,0.005570056848227978,977999
-198.25753908999997,137899,100.0,982000,7,9820,0.00073,-1.1052809953689575,63.101707458496094,0.3844431936740875,0.0056193191558122635,978999
-199.48521058000003,138039,100.0,983000,7,9830,0.00073,-2.9440269470214844,66.1330337524414,0.5784674882888794,0.005562277510762215,979999
-200.22323129999998,138179,100.0,984000,7,9840,0.00073,0.0684441328048706,62.576683044433594,0.5755324363708496,0.005645491648465395,980999
