rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/fps,train/ent_coef,train/actor_loss,train/n_updates,train/critic_loss,train/ent_coef_loss,train/learning_rate
754.90832164,754000,112187,7540,100.0,6,0.026218989863991737,-382.8331298828125,750999,0.5034602880477905,-0.03695671260356903,0.00073
755.6248012700003,755000,112336,7550,100.0,6,0.026768846437335014,-382.5935363769531,751999,0.6498820781707764,0.014935076236724854,0.00073
754.89430511,756000,112486,7560,100.0,6,0.028616774827241898,-383.2645263671875,752999,0.3865894675254822,0.1503583937883377,0.00073
755.74808471,757000,112636,7570,100.0,6,0.026794495061039925,-383.0596923828125,753999,0.455708384513855,0.15772020816802979,0.00073
755.5236896900001,758000,112785,7580,100.0,6,0.027378886938095093,-383.63616943359375,754999,0.9466845989227295,0.6609712839126587,0.00073
755.6115723800001,759000,112936,7590,100.0,6,0.026054218411445618,-384.42169189453125,755999,0.22108636796474457,0.09026893973350525,0.00073
756.7864817999999,760000,113086,7600,100.0,6,0.026711098849773407,-383.24267578125,756999,0.8490094542503357,0.08828398585319519,0.00073
755.8917681,761000,113236,7610,100.0,6,0.028853420168161392,-384.0552673339844,757999,0.32252782583236694,-0.3248520493507385,0.00073
758.38414305,762000,113385,7620,100.0,6,0.026601804420351982,-383.62884521484375,758999,0.38173243403434753,0.047569841146469116,0.00073
758.9603523000002,763000,113536,7630,100.0,6,0.027778929099440575,-381.7052001953125,759999,0.6642643213272095,0.787514865398407,0.00073
758.15718117,764000,113685,7640,100.0,6,0.02593955770134926,-383.0757751464844,760999,0.5521345138549805,-0.2887674570083618,0.00073
758.50397178,765000,113835,7650,100.0,6,0.028165321797132492,-383.1989440917969,761999,0.1612456738948822,0.3169817328453064,0.00073
758.9558995200001,766000,113983,7660,100.0,6,0.029127001762390137,-383.4211730957031,762999,0.5935413837432861,-0.8521487712860107,0.00073
758.3986400800002,767000,114133,7670,100.0,6,0.028117062523961067,-383.57958984375,763999,0.2944971024990082,-0.4311271905899048,0.00073
758.3754990900002,768000,114281,7680,100.0,6,0.02767321467399597,-382.9769287109375,764999,0.7130571007728577,0.9806951284408569,0.00073
758.1175075899998,769000,114430,7690,100.0,6,0.02904229238629341,-382.14971923828125,765999,0.4711703956127167,0.32059794664382935,0.00073
757.3286152799999,770000,114578,7700,100.0,6,0.028580358251929283,-382.8648376464844,766999,0.8767729997634888,0.7413089871406555,0.00073
757.69101151,771000,114727,7710,100.0,6,0.028093494474887848,-383.1634521484375,767999,1.1526280641555786,0.01943790353834629,0.00073
750.81800705,772000,114875,7720,100.0,6,0.0325218141078949,-382.6316833496094,768999,0.5698004961013794,0.4166733920574188,0.00073
750.0761476299999,773000,115025,7730,100.0,6,0.025675516575574875,-383.41778564453125,769999,0.21782612800598145,-0.012050777673721313,0.00073
748.9517044,774000,115174,7740,100.0,6,0.029809148982167244,-383.58905029296875,770999,0.4037014842033386,-1.7828584909439087,0.00073
748.5407686199999,775000,115322,7750,100.0,6,0.035713568329811096,-382.7850646972656,771999,0.30533042550086975,0.3575451374053955,0.00073
747.4972131800001,776000,115474,7760,100.0,6,0.030865829437971115,-382.26788330078125,772999,0.3071663975715637,0.00836142897605896,0.00073
747.12691565,777000,115623,7770,100.0,6,0.02819635719060898,-382.050537109375,773999,0.7590590715408325,-1.1024422645568848,0.00073
746.5010612000001,778000,115772,7780,100.0,6,0.028429334983229637,-383.0227355957031,774999,0.497086763381958,0.09877265244722366,0.00073
747.07754074,779000,115922,7790,100.0,6,0.030586933717131615,-383.35394287109375,775999,0.3974379897117615,0.6088472604751587,0.00073
747.46590019,780000,116070,7800,100.0,6,0.031189342960715294,-382.36724853515625,776999,0.5308516621589661,0.9080517292022705,0.00073
746.7407998,781000,116219,7810,100.0,6,0.03155800327658653,-382.4166259765625,777999,0.24935883283615112,1.859420895576477,0.00073
755.7027224499997,782000,116367,7820,100.0,6,0.03394545242190361,-382.9353942871094,778999,0.28741103410720825,-0.9687567353248596,0.00073
755.3567006799999,783000,116516,7830,100.0,6,0.028319107368588448,-381.7359619140625,779999,0.4997195601463318,0.45711562037467957,0.00073
755.93659675,784000,116663,7840,100.0,6,0.027434905990958214,-382.58087158203125,780999,1.824608564376831,-0.03497886657714844,0.00073
755.39006968,785000,116813,7850,100.0,6,0.030351711437106133,-383.72808837890625,781999,0.41469258069992065,-0.3614572286605835,0.00073
756.2234898700001,786000,116961,7860,100.0,6,0.028911512345075607,-382.7558898925781,782999,0.4076616168022156,1.9123003482818604,0.00073
754.9965328700002,787000,117115,7870,100.0,6,0.03040643222630024,-383.7732238769531,783999,0.3440597951412201,-0.2835484743118286,0.00073
756.0953938499999,788000,117265,7880,100.0,6,0.026541538536548615,-382.7793884277344,784999,0.4711158573627472,-0.9116915464401245,0.00073
756.4156218200001,789000,117416,7890,100.0,6,0.029137592762708664,-383.26824951171875,785999,0.4412462115287781,-0.11617861688137054,0.00073
756.2620650399997,790000,117565,7900,100.0,6,0.029220573604106903,-382.4531555175781,786999,0.5834754705429077,-0.6381105184555054,0.00073
756.0569994699997,791000,117713,7910,100.0,6,0.02876511588692665,-383.7416687011719,787999,0.361433744430542,-1.0784577131271362,0.00073
755.7684622199998,792000,117862,7920,100.0,6,0.02816719003021717,-383.515380859375,788999,0.2490389496088028,0.8063258528709412,0.00073
756.32994331,793000,118010,7930,100.0,6,0.02613799460232258,-383.5457763671875,789999,0.3330827057361603,-0.21932770311832428,0.00073
756.83244361,794000,118155,7940,100.0,6,0.027207545936107635,-383.8573913574219,790999,0.22371116280555725,-1.4802331924438477,0.00073
756.80463837,795000,118304,7950,100.0,6,0.027929719537496567,-383.2290954589844,791999,0.4187591075897217,1.1179810762405396,0.00073
757.07282222,796000,118450,7960,100.0,6,0.030399741604924202,-383.59771728515625,792999,0.38696831464767456,-0.31680771708488464,0.00073
758.61361248,797000,118598,7970,100.0,6,0.030779577791690826,-383.3323059082031,793999,0.31723421812057495,-0.09590546786785126,0.00073
758.52319904,798000,118746,7980,100.0,6,0.028174711391329765,-383.60382080078125,794999,0.2917836010456085,-0.9464637637138367,0.00073
757.9009021399999,799000,118894,7990,100.0,6,0.029634883627295494,-383.15234375,795999,0.4901849627494812,-0.9002824425697327,0.00073
758.3245920200002,800000,119043,8000,100.0,6,0.028338147327303886,-383.3874816894531,796999,0.5347155332565308,-0.09713717550039291,0.00073
759.74498326,801000,119190,8010,100.0,6,0.028758177533745766,-383.5343017578125,797999,0.26903390884399414,-0.6178716421127319,0.00073
759.5919912799999,802000,119338,8020,100.0,6,0.02724427916109562,-383.39080810546875,798999,0.28752923011779785,0.08180125802755356,0.00073
759.13038211,803000,119487,8030,100.0,6,0.026573849841952324,-383.425048828125,799999,0.3207385540008545,1.0014506578445435,0.00073
755.4714335900001,804000,119636,8040,100.0,6,0.031119827181100845,-384.1216735839844,800999,0.4655739367008209,-1.4310173988342285,0.00073
755.83516379,805000,119783,8050,100.0,6,0.029953964054584503,-383.31671142578125,801999,0.3216601610183716,-0.0885317474603653,0.00073
755.3300346000001,806000,119929,8060,100.0,6,0.02836027555167675,-382.28790283203125,802999,0.7410809993743896,0.15008756518363953,0.00073
753.9684764199999,807000,120076,8070,100.0,6,0.03057669661939144,-382.9991455078125,803999,0.6780747175216675,0.9558520317077637,0.00073
754.0749298699999,808000,120224,8080,100.0,6,0.025900661945343018,-382.00457763671875,804999,1.3624391555786133,2.081629514694214,0.00073
754.93860575,809000,120371,8090,100.0,6,0.02686726115643978,-382.8494567871094,805999,9.43684196472168,-0.6228573322296143,0.00073
753.04326508,810000,120519,8100,100.0,6,0.027768731117248535,-382.3510437011719,806999,0.4118390381336212,0.1748446226119995,0.00073
749.9164594800001,811000,120667,8110,100.0,6,0.027654338628053665,-383.53558349609375,807999,0.41879355907440186,0.05779719352722168,0.00073
749.94282064,812000,120814,8120,100.0,6,0.027309514582157135,-383.68499755859375,808999,0.3878527879714966,-0.3669746518135071,0.00073
749.9134828900001,813000,120962,8130,100.0,6,0.031311146914958954,-383.6239013671875,809999,0.2815582752227783,-1.661679744720459,0.00073
753.9343562099998,814000,121114,8140,100.0,6,0.026653099805116653,-383.7542724609375,810999,0.5239202380180359,1.0391886234283447,0.00073
751.8393042299999,815000,121276,8150,100.0,6,0.028321687132120132,-382.9702453613281,811999,0.37878262996673584,0.4720432758331299,0.00073
752.3961159699998,816000,121430,8160,100.0,6,0.02911996655166149,-383.2777099609375,812999,0.3437018096446991,0.17042718827724457,0.00073
753.3922069499998,817000,121583,8170,100.0,6,0.02800050750374794,-382.8858642578125,813999,0.4697822332382202,0.8024886250495911,0.00073
753.98400818,818000,121734,8180,100.0,6,0.027274059131741524,-383.10430908203125,814999,0.3721070885658264,-0.10800975561141968,0.00073
753.5985656999998,819000,121885,8190,100.0,6,0.03136320784687996,-383.34332275390625,815999,0.5759117603302002,-0.28761032223701477,0.00073
755.6039349,820000,122034,8200,100.0,6,0.028125736862421036,-383.39385986328125,816999,0.33293232321739197,-1.5564546585083008,0.00073
758.5640729600001,821000,122181,8210,100.0,6,0.027979345992207527,-382.6376037597656,817999,0.6247904300689697,-1.5282223224639893,0.00073
758.24425136,822000,122331,8220,100.0,6,0.027175260707736015,-382.8961486816406,818999,0.5829595327377319,0.3399716317653656,0.00073
758.33999884,823000,122479,8230,100.0,6,0.028457077220082283,-382.6509704589844,819999,0.7295887470245361,-0.44611263275146484,0.00073
757.82022882,824000,122627,8240,100.0,6,0.026298178359866142,-383.8695373535156,820999,0.292023241519928,-0.18149569630622864,0.00073
759.4524091699999,825000,122773,8250,100.0,6,0.029348021373152733,-383.17529296875,821999,0.5380005240440369,0.0020996443927288055,0.00073
759.2997431,826000,122922,8260,100.0,6,0.029422979801893234,-384.09783935546875,822999,0.28462809324264526,1.0445235967636108,0.00073
757.10673419,827000,123071,8270,100.0,6,0.027785440906882286,-383.870849609375,823999,0.3358299136161804,-1.2666106224060059,0.00073
757.3568548599999,828000,123219,8280,100.0,6,0.027247799560427666,-382.8741760253906,824999,0.5047135353088379,1.4471951723098755,0.00073
757.69758424,829000,123367,8290,100.0,6,0.029081780463457108,-384.2419738769531,825999,0.4206218123435974,-0.3985210955142975,0.00073
757.3408719099998,830000,123517,8300,100.0,6,0.031657624989748,-383.29498291015625,826999,0.6922152638435364,0.1822516769170761,0.00073
757.0536294000001,831000,123663,8310,100.0,6,0.030673427507281303,-383.3194274902344,827999,0.4448413550853729,0.9698261618614197,0.00073
757.2187358800002,832000,123812,8320,100.0,6,0.029888896271586418,-382.6814880371094,828999,0.6314509510993958,-0.26611605286598206,0.00073
757.4015414999999,833000,123974,8330,100.0,6,0.028282111510634422,-383.5574645996094,829999,0.29426640272140503,-0.2726033926010132,0.00073
758.02499472,834000,124133,8340,100.0,6,0.03235001116991043,-383.1631164550781,830999,0.31316447257995605,0.022409573197364807,0.00073
758.39199238,835000,124284,8350,100.0,6,0.029481282457709312,-383.8797912597656,831999,0.23748457431793213,1.4759498834609985,0.00073
758.6571067399999,836000,124437,8360,100.0,6,0.030649449676275253,-383.47344970703125,832999,0.31693944334983826,0.2481672465801239,0.00073
761.3747851000002,837000,124588,8370,100.0,6,0.030669858679175377,-383.76422119140625,833999,0.35025283694267273,-0.5886131525039673,0.00073
760.7980579000001,838000,124738,8380,100.0,6,0.028962545096874237,-383.45672607421875,834999,0.4986170530319214,-0.3876688480377197,0.00073
760.37417317,839000,124888,8390,100.0,6,0.0328114777803421,-383.1782531738281,835999,0.5416250228881836,-0.07966814935207367,0.00073
760.5181792100001,840000,125039,8400,100.0,6,0.030821729451417923,-382.9766845703125,836999,0.5380684733390808,0.7412239909172058,0.00073
760.2861723699998,841000,125189,8410,100.0,6,0.028229067102074623,-382.07464599609375,837999,1.5778834819793701,-0.01738281175494194,0.00073
761.6652228799998,842000,125337,8420,100.0,6,0.026493709534406662,-383.5445861816406,838999,0.3253348469734192,-0.1302659511566162,0.00073
761.5265147200001,843000,125486,8430,100.0,6,0.029660599306225777,-384.01580810546875,839999,0.29199934005737305,-0.5473009943962097,0.00073
760.5286842799999,844000,125634,8440,100.0,6,0.02736331708729267,-383.1575927734375,840999,0.6048872470855713,0.7636638879776001,0.00073
760.6068272499998,845000,125783,8450,100.0,6,0.03350390866398811,-382.9538879394531,841999,0.2999994158744812,0.3627277612686157,0.00073
759.9590808500001,846000,125930,8460,100.0,6,0.029199473559856415,-383.45526123046875,842999,0.3620794415473938,0.05110001564025879,0.00073
760.07833376,847000,126078,8470,100.0,6,0.02682231180369854,-382.9385986328125,843999,0.8275275230407715,2.1673121452331543,0.00073
759.86712583,848000,126226,8480,100.0,6,0.0285281203687191,-383.11956787109375,844999,0.4558681845664978,-1.2432526350021362,0.00073
758.9624016000001,849000,126373,8490,100.0,6,0.028516309335827827,-383.400146484375,845999,0.27908653020858765,-1.1257799863815308,0.00073
758.93930853,850000,126519,8500,100.0,6,0.02838771417737007,-384.0074157714844,846999,0.31000953912734985,-0.0910739004611969,0.00073
759.2871844599999,851000,126666,8510,100.0,6,0.02789483405649662,-383.7178039550781,847999,0.4942183792591095,0.46904245018959045,0.00073
757.7209509499996,852000,126812,8520,100.0,6,0.027757538482546806,-383.2887878417969,848999,1.143240213394165,0.29544347524642944,0.00073
757.4967810099998,853000,126960,8530,100.0,6,0.029744040220975876,-383.45361328125,849999,0.35680830478668213,0.6597537994384766,0.00073
756.7330381300001,854000,127107,8540,100.0,6,0.028699258342385292,-384.080322265625,850999,0.5802834630012512,0.41888055205345154,0.00073
756.9360152000002,855000,127254,8550,100.0,6,0.029909633100032806,-383.1632080078125,851999,0.3526623845100403,-0.5646759867668152,0.00073
755.1248423899998,856000,127402,8560,100.0,6,0.029960764572024345,-383.1189270019531,852999,0.4405556321144104,-0.5963693857192993,0.00073
754.57942899,857000,127551,8570,100.0,6,0.028337255120277405,-383.5458679199219,853999,0.49676281213760376,0.9190659523010254,0.00073
754.4827979199997,858000,127698,8580,100.0,6,0.029369091615080833,-383.24493408203125,854999,0.3199200928211212,-0.47353023290634155,0.00073
756.2532339200001,859000,127844,8590,100.0,6,0.029969487339258194,-383.2972412109375,855999,0.33296680450439453,0.40552645921707153,0.00073
756.2969494299999,860000,127992,8600,100.0,6,0.028417611494660378,-383.838623046875,856999,0.48947083950042725,0.18495146930217743,0.00073
755.2740116399999,861000,128140,8610,100.0,6,0.026256892830133438,-382.9736633300781,857999,0.24068135023117065,1.750680923461914,0.00073
755.8176296699999,862000,128287,8620,100.0,6,0.027328500524163246,-383.19268798828125,858999,0.32674139738082886,-0.3980127274990082,0.00073
756.0431223300002,863000,128435,8630,100.0,6,0.02738671377301216,-383.8297119140625,859999,0.31700870394706726,-0.8142770528793335,0.00073
757.3382131600001,864000,128582,8640,100.0,6,0.02669527195394039,-383.3131408691406,860999,0.5658437013626099,0.5089579820632935,0.00073
757.0843943599998,865000,128729,8650,100.0,6,0.028537094593048096,-383.099853515625,861999,2.0432510375976562,0.43079715967178345,0.00073
759.8829018500002,866000,128876,8660,100.0,6,0.027880985289812088,-383.7195129394531,862999,0.39545178413391113,0.2206110805273056,0.00073
759.4026431000001,867000,129023,8670,100.0,6,0.030243590474128723,-383.4294738769531,863999,0.2642272710800171,-0.6163763403892517,0.00073
759.64550259,868000,129171,8680,100.0,6,0.027635283768177032,-383.80474853515625,864999,0.3544013500213623,0.4711405634880066,0.00073
758.9006435499997,869000,129318,8690,100.0,6,0.025853853672742844,-384.02142333984375,865999,0.3744319677352905,0.8505704998970032,0.00073
758.90423744,870000,129466,8700,100.0,6,0.026197543367743492,-384.05035400390625,866999,0.2809773087501526,-0.16951799392700195,0.00073
758.9951190299997,871000,129614,8710,100.0,6,0.02877846546471119,-384.3778991699219,867999,0.20019209384918213,-0.4254969358444214,0.00073
759.1963647700001,872000,129760,8720,100.0,6,0.028378978371620178,-384.1903991699219,868999,0.28787800669670105,-0.3821626901626587,0.00073
759.3141468500002,873000,129907,8730,100.0,6,0.025793928653001785,-381.89599609375,869999,2.5733065605163574,1.1806496381759644,0.00073
759.2652696900001,874000,130055,8740,100.0,6,0.026782896369695663,-384.8747863769531,870999,0.2050670087337494,-0.5089186429977417,0.00073
759.7401890999998,875000,130204,8750,100.0,6,0.02536586858332157,-382.6754150390625,871999,0.7582528591156006,1.3872096538543701,0.00073
759.3939503200002,876000,130352,8760,100.0,6,0.027093224227428436,-384.2295227050781,872999,0.2880294919013977,-0.00887945294380188,0.00073
760.7208261499999,877000,130500,8770,100.0,6,0.028170675039291382,-383.772216796875,873999,0.28134042024612427,1.3967714309692383,0.00073
760.8602509,878000,130646,8780,100.0,6,0.02913966402411461,-384.6106872558594,874999,0.3443840742111206,-0.33180198073387146,0.00073
761.3501624400001,879000,130793,8790,100.0,6,0.02815733291208744,-383.84527587890625,875999,0.5645033121109009,0.37493598461151123,0.00073
761.3401338399999,880000,130941,8800,100.0,6,0.02818327769637108,-383.6016845703125,876999,0.27452728152275085,0.1879313439130783,0.00073
761.89348906,881000,131088,8810,100.0,6,0.027968354523181915,-383.5968017578125,877999,0.26770585775375366,0.2171427607536316,0.00073
761.06215622,882000,131237,8820,100.0,6,0.026228105649352074,-383.61761474609375,878999,0.4299006462097168,0.6957492232322693,0.00073
761.3670697400001,883000,131384,8830,100.0,6,0.028583137318491936,-382.9172668457031,879999,0.6596912741661072,1.1945288181304932,0.00073
761.8113141299999,884000,131530,8840,100.0,6,0.02768169529736042,-384.21026611328125,880999,0.27743881940841675,0.25877028703689575,0.00073
761.6759924699999,885000,131678,8850,100.0,6,0.026870669797062874,-384.2772521972656,881999,0.24001257121562958,-0.7899821996688843,0.00073
761.69308203,886000,131826,8860,100.0,6,0.028116760775446892,-384.5351867675781,882999,0.3694579303264618,-0.2401139885187149,0.00073
760.4011406799999,887000,131974,8870,100.0,6,0.026789002120494843,-384.23529052734375,883999,1.2560362815856934,-0.11513146013021469,0.00073
759.12163491,888000,132122,8880,100.0,6,0.027257027104496956,-383.716796875,884999,0.39524298906326294,0.27811163663864136,0.00073
758.5599395599999,889000,132269,8890,100.0,6,0.0272965207695961,-384.0787353515625,885999,0.2877129018306732,0.22046664357185364,0.00073
758.1088808199999,890000,132418,8900,100.0,6,0.027920210734009743,-384.570068359375,886999,0.4437446594238281,-0.3412558436393738,0.00073
758.1589997199999,891000,132565,8910,100.0,6,0.02608310617506504,-384.0379943847656,887999,0.502846360206604,-0.974794328212738,0.00073
759.36300632,892000,132712,8920,100.0,6,0.02640671655535698,-383.6769714355469,888999,0.23716409504413605,-0.39180120825767517,0.00073
759.0830468400002,893000,132859,8930,100.0,6,0.027131231501698494,-384.3988037109375,889999,0.28843486309051514,-0.7116481065750122,0.00073
759.4170857299999,894000,133005,8940,100.0,6,0.026510922238230705,-383.9458312988281,890999,0.318157434463501,-0.17391176521778107,0.00073
758.38060599,895000,133153,8950,100.0,6,0.02728108875453472,-384.650634765625,891999,0.20524929463863373,-0.6774122714996338,0.00073
758.00279675,896000,133300,8960,100.0,6,0.029717445373535156,-384.5948486328125,892999,0.4552868604660034,-1.7608582973480225,0.00073
758.8328846500002,897000,133447,8970,100.0,6,0.028014715760946274,-383.42364501953125,893999,0.32828786969184875,-1.596061110496521,0.00073
760.5571609900002,898000,133593,8980,100.0,6,0.026546329259872437,-383.0404357910156,894999,0.2758779525756836,0.35177260637283325,0.00073
760.26427299,899000,133743,8990,100.0,6,0.026647934690117836,-383.404541015625,895999,0.4168750047683716,0.852544903755188,0.00073
760.78529357,900000,133890,9000,100.0,6,0.025279022753238678,-384.87384033203125,896999,0.20145276188850403,-1.4424289464950562,0.00073
761.5036034699999,901000,134036,9010,100.0,6,0.02699681930243969,-384.24053955078125,897999,0.22007235884666443,-0.7828025221824646,0.00073
761.33147214,902000,134184,9020,100.0,6,0.027370447292923927,-384.8960266113281,898999,0.29671919345855713,-1.3493469953536987,0.00073
761.71306477,903000,134333,9030,100.0,6,0.027831485494971275,-384.0230712890625,899999,0.37629127502441406,0.6625198721885681,0.00073
760.0898386799998,904000,134480,9040,100.0,6,0.027382848784327507,-384.4233703613281,900999,0.20529067516326904,0.45605573058128357,0.00073
760.91249713,905000,134626,9050,100.0,6,0.029322948306798935,-384.21063232421875,901999,0.3597138524055481,-0.3420903980731964,0.00073
760.2716843699999,906000,134772,9060,100.0,6,0.02959776297211647,-383.77099609375,902999,0.5052424073219299,-0.6907694935798645,0.00073
748.5557010399998,907000,134920,9070,100.0,6,0.02725744992494583,-384.2863464355469,903999,0.3401302099227905,-1.1943168640136719,0.00073
748.00273786,908000,135065,9080,100.0,6,0.031771160662174225,-383.2738037109375,904999,0.36479929089546204,0.10415506362915039,0.00073
748.1838995100001,909000,135212,9090,100.0,6,0.02959754504263401,-383.94140625,905999,0.42718780040740967,0.22879734635353088,0.00073
748.30880389,910000,135359,9100,100.0,6,0.028957566246390343,-383.9757385253906,906999,0.3005450367927551,-0.210067480802536,0.00073
748.00585436,911000,135506,9110,100.0,6,0.03107559308409691,-383.4521789550781,907999,0.49496516585350037,0.4556198716163635,0.00073
747.08903546,912000,135654,9120,100.0,6,0.028146613389253616,-382.7099304199219,908999,0.5243796110153198,1.8439691066741943,0.00073
747.52090937,913000,135802,9130,100.0,6,0.030365051701664925,-383.91119384765625,909999,0.39727020263671875,0.8077067732810974,0.00073
748.0856415599999,914000,135950,9140,100.0,6,0.029501644894480705,-383.1783142089844,910999,0.3352759778499603,0.9776716232299805,0.00073
747.26352545,915000,136098,9150,100.0,6,0.02809813618659973,-383.14215087890625,911999,0.6265788078308105,0.5200932025909424,0.00073
748.5989384499999,916000,136244,9160,100.0,6,0.029472799971699715,-383.6371154785156,912999,0.34461483359336853,0.9518511891365051,0.00073
757.6587885099999,917000,136391,9170,100.0,6,0.028113113716244698,-383.491943359375,913999,0.32268959283828735,0.05190207064151764,0.00073
757.83665294,918000,136538,9180,100.0,6,0.032345645129680634,-383.51422119140625,914999,0.3664904236793518,-0.519554615020752,0.00073
757.96115794,919000,136686,9190,100.0,6,0.027505861595273018,-383.3561706542969,915999,0.47016289830207825,0.7412518262863159,0.00073
757.900159,920000,136834,9200,100.0,6,0.026278028264641762,-382.990966796875,916999,0.31514084339141846,-0.008975483477115631,0.00073
757.9400723300001,921000,136983,9210,100.0,6,0.026838483288884163,-383.6242980957031,917999,0.2509152591228485,-1.1010597944259644,0.00073
758.04823758,922000,137131,9220,100.0,6,0.02691805362701416,-383.3802795410156,918999,0.40705588459968567,0.05305051803588867,0.00073
757.3485609200001,923000,137278,9230,100.0,6,0.024259159341454506,-383.9290771484375,919999,0.36069566011428833,0.9574065804481506,0.00073
757.3695831600002,924000,137426,9240,100.0,6,0.028046125546097755,-384.47528076171875,920999,0.23186491429805756,-0.31908297538757324,0.00073
757.95810166,925000,137574,9250,100.0,6,0.02877785451710224,-383.825439453125,921999,0.17841461300849915,-1.033902883529663,0.00073
757.45908647,926000,137723,9260,100.0,6,0.02757957950234413,-384.4690246582031,922999,0.20303529500961304,-0.000971280038356781,0.00073
760.00109241,927000,137869,9270,100.0,6,0.025735167786478996,-383.4771423339844,923999,0.39371025562286377,0.9338838458061218,0.00073
759.7331975100001,928000,138017,9280,100.0,6,0.023546461015939713,-384.2637634277344,924999,0.1922590285539627,-0.12959371507167816,0.00073
759.6594582899999,929000,138168,9290,100.0,6,0.024595070630311966,-384.8018798828125,925999,0.2191230058670044,-0.008228212594985962,0.00073
759.6719920400001,930000,138316,9300,100.0,6,0.02467036060988903,-385.06488037109375,926999,0.26699113845825195,-0.5076233148574829,0.00073
759.2460206799999,931000,138462,9310,100.0,6,0.0265794824808836,-384.2705383300781,927999,0.713464617729187,0.7965015769004822,0.00073
759.1483798600001,932000,138609,9320,100.0,6,0.024505235254764557,-385.0943908691406,928999,0.2088662087917328,-1.4626169204711914,0.00073
759.61874126,933000,138756,9330,100.0,6,0.024368593469262123,-385.0970458984375,929999,0.3028128743171692,0.12242340296506882,0.00073
759.62244544,934000,138904,9340,100.0,6,0.02570081688463688,-384.2239990234375,930999,0.5014674067497253,0.09296539425849915,0.00073
759.6176399999999,935000,139050,9350,100.0,6,0.025611333549022675,-384.7427978515625,931999,0.21168360114097595,0.6677594184875488,0.00073
759.5554035199999,936000,139197,9360,100.0,6,0.027129201218485832,-384.26708984375,932999,0.4260993003845215,0.8694257140159607,0.00073
759.42263716,937000,139344,9370,100.0,6,0.02720124088227749,-384.685791015625,933999,0.23730620741844177,0.48342275619506836,0.00073
760.4836028999998,938000,139491,9380,100.0,6,0.02623102441430092,-384.9755554199219,934999,0.2560405731201172,-0.5012965202331543,0.00073
760.1272441499999,939000,139638,9390,100.0,6,0.0258096344769001,-383.977783203125,935999,0.5525631904602051,0.049775052815675735,0.00073
760.6649162499999,940000,139784,9400,100.0,6,0.024489816278219223,-383.902587890625,936999,0.32281261682510376,0.7538702487945557,0.00073
760.8052936600001,941000,139930,9410,100.0,6,0.02365613542497158,-384.83599853515625,937999,0.1779114156961441,-0.953261137008667,0.00073
761.35475172,942000,140078,9420,100.0,6,0.027467859908938408,-384.0660095214844,938999,0.2799395024776459,0.5030579566955566,0.00073
760.6949805200001,943000,140225,9430,100.0,6,0.025598911568522453,-384.3308410644531,939999,0.2643737494945526,0.22118502855300903,0.00073
760.4422055999999,944000,140372,9440,100.0,6,0.02542773447930813,-385.0,940999,0.2193101942539215,-0.9375663995742798,0.00073
759.8744498899999,945000,140519,9450,100.0,6,0.02378230169415474,-385.32135009765625,941999,0.20213106274604797,1.0440603494644165,0.00073
759.2061972900001,946000,140666,9460,100.0,6,0.024546664208173752,-385.3946228027344,942999,0.28004190325737,-0.2711368203163147,0.00073
758.7610227499998,947000,140813,9470,100.0,6,0.026850789785385132,-384.68194580078125,943999,0.32652416825294495,0.6316417455673218,0.00073
757.8180333299999,948000,140960,9480,100.0,6,0.02535536140203476,-384.71307373046875,944999,0.28932976722717285,1.717995285987854,0.00073
758.4057613299999,949000,141107,9490,100.0,6,0.02426096983253956,-385.2540283203125,945999,0.20974713563919067,0.2986997365951538,0.00073
757.7745614399998,950000,141254,9500,100.0,6,0.023803090676665306,-384.9779052734375,946999,0.30353087186813354,0.34601426124572754,0.00073
757.5452662800001,951000,141401,9510,100.0,6,0.024535616859793663,-385.2423400878906,947999,0.24896058440208435,-0.5198831558227539,0.00073
756.10873074,952000,141548,9520,100.0,6,0.023902788758277893,-384.7604064941406,948999,0.3613213896751404,-0.3274884819984436,0.00073
756.96725167,953000,141695,9530,100.0,6,0.023492824286222458,-385.3639221191406,949999,0.19777905941009521,0.5544164776802063,0.00073
757.0394494799999,954000,141842,9540,100.0,6,0.023376112803816795,-384.2383728027344,950999,0.26155003905296326,0.5201076865196228,0.00073
757.1564483299999,955000,141990,9550,100.0,6,0.022741781547665596,-385.1179504394531,951999,0.2760060429573059,0.8973445892333984,0.00073
757.9913008799999,956000,142137,9560,100.0,6,0.02402632310986519,-385.4395446777344,952999,0.2542926073074341,-0.445956826210022,0.00073
758.6592117299998,957000,142286,9570,100.0,6,0.023616034537553787,-384.8468017578125,953999,0.35849881172180176,1.1408921480178833,0.00073
755.29651041,958000,142433,9580,100.0,6,0.024584418162703514,-384.76385498046875,954999,0.3441133499145508,0.7877604365348816,0.00073
754.57001757,959000,142580,9590,100.0,6,0.023688673973083496,-384.36187744140625,955999,0.21864160895347595,-0.2733432650566101,0.00073
753.5225919000001,960000,142728,9600,100.0,6,0.025245029479265213,-385.7626953125,956999,0.2816486954689026,-0.6875108480453491,0.00073
753.4142454899999,961000,142876,9610,100.0,6,0.025624435395002365,-385.40069580078125,957999,0.3156449794769287,-1.3002079725265503,0.00073
751.4756969900002,962000,143025,9620,100.0,6,0.027154963463544846,-385.302978515625,958999,0.08920536935329437,-0.8845475912094116,0.00073
