time/fps,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
7,-118.07593486,17600,50.0,866113,120499,-9.184999465942383,0.00073,0.018780341371893883,863112,11.307027816772461,81.8298110961914
7,-119.16577403,17610,49.93,866606,120568,-7.722090244293213,0.00073,0.019008591771125793,863605,11.513510704040527,88.9364242553711
7,-119.89775691000001,17620,49.93,867106,120638,2.2233972549438477,0.00073,0.018590983003377914,864105,11.035619735717773,83.55755615234375
7,-128.37694778000002,17630,49.9,867603,120706,0.5569140911102295,0.00073,0.018958503380417824,864602,9.975788116455078,86.8343505859375
7,-127.20830624,17640,49.9,868103,120776,4.793269634246826,0.00073,0.019099412485957146,865102,14.2821626663208,82.38066864013672
7,-126.23737973000001,17650,49.9,868603,120844,-3.7774198055267334,0.00073,0.01958419755101204,865602,11.102556228637695,87.93775177001953
7,-124.86574041000002,17660,49.9,869103,120913,-4.066272258758545,0.00073,0.020232250913977623,866102,12.812240600585938,82.78302001953125
7,-124.82824935000001,17670,49.9,869603,120982,3.259185552597046,0.00073,0.02058991976082325,866602,12.058595657348633,84.86665344238281
7,-122.20857934000001,17680,49.9,870103,121051,-0.36207854747772217,0.00073,0.020809052512049675,867102,10.059181213378906,84.2753677368164
7,-124.18181351000001,17690,49.9,870603,121121,-0.6808153986930847,0.00073,0.020655885338783264,867602,34.683841705322266,82.34416961669922
7,-122.36321602999999,17700,49.9,871103,121192,-3.748203754425049,0.00073,0.020358599722385406,868102,13.728446960449219,86.49186706542969
7,-122.34548444000002,17710,49.97,871603,121262,-4.623400688171387,0.00073,0.0204362403601408,868602,11.544963836669922,88.21251678466797
7,-121.94769627000001,17720,49.97,872103,121332,-2.3357489109039307,0.00073,0.020267991349101067,869102,11.732059478759766,78.81126403808594
7,-114.04302212,17730,50.0,872603,121406,-0.10223221778869629,0.00073,0.020572779700160027,869602,11.862531661987305,82.73379516601562
7,-112.53816178000001,17740,50.0,873103,121476,3.776041269302368,0.00073,0.020414797589182854,870102,13.788854598999023,84.01263427734375
7,-114.10565896000001,17750,50.0,873603,121547,-9.086045265197754,0.00073,0.02008233591914177,870602,11.356454849243164,82.76055145263672
7,-114.21276393000002,17760,50.0,874103,121616,-4.733982086181641,0.00073,0.020230865105986595,871102,11.651813507080078,86.91333770751953
7,-116.86246005999999,17770,49.98,874601,121686,-5.817638397216797,0.00073,0.0201888307929039,871600,12.611433029174805,83.45003509521484
7,-121.09207499,17780,49.94,875097,121754,-6.548713207244873,0.00073,0.020088206976652145,872096,11.352575302124023,86.62500762939453
7,-118.12337312,17790,49.94,875597,121824,0.23279082775115967,0.00073,0.01977286860346794,872596,12.4189453125,84.78863525390625
7,-119.37192549999997,17800,49.94,876097,121895,-5.045947074890137,0.00073,0.01967473328113556,873096,11.736896514892578,78.09375
7,-117.05752826,17810,49.94,876597,121965,-1.9362742900848389,0.00073,0.019627828150987625,873596,14.66011905670166,83.78849792480469
7,-117.88226656,17820,49.94,877097,122036,1.5226656198501587,0.00073,0.019773991778492928,874096,10.944841384887695,84.35597229003906
7,-118.94484801,17830,49.94,877597,122107,2.1112728118896484,0.00073,0.019560977816581726,874596,11.090555191040039,81.34446716308594
7,-119.74233335999999,17840,49.94,878097,122178,7.155783176422119,0.00073,0.020083222538232803,875096,12.629545211791992,80.99267578125
7,-118.78743909,17850,49.94,878597,122248,14.844210624694824,0.00073,0.019645554944872856,875596,12.71772575378418,83.87777709960938
7,-117.59697200999999,17860,49.94,879097,122319,-0.5502922534942627,0.00073,0.019705655053257942,876096,11.724327087402344,84.28739929199219
7,-114.25297160000002,17870,49.96,879597,122390,-7.661724090576172,0.00073,0.02010374143719673,876596,10.833547592163086,82.54108428955078
7,-112.30052314000001,17880,50.0,880097,122461,2.238004446029663,0.00073,0.01981988735496998,877096,9.92696762084961,82.4084243774414
7,-113.08934096999998,17890,50.0,880597,122531,-5.0462846755981445,0.00073,0.019989192485809326,877596,9.842533111572266,79.94338989257812
7,-112.36675922999997,17900,50.0,881097,122601,-0.9832322597503662,0.00073,0.01964292675256729,878096,12.59885025024414,77.29969024658203
7,-116.77159408999998,17910,50.0,881597,122670,-7.173572540283203,0.00073,0.02074349857866764,878596,13.128374099731445,77.5438003540039
7,-115.72398817999999,17920,50.0,882097,122740,-5.65541934967041,0.00073,0.020628230646252632,879096,12.969186782836914,80.20069885253906
7,-113.14080589,17930,50.0,882597,122810,0.28762710094451904,0.00073,0.020199455320835114,879596,11.038312911987305,77.48855590820312
7,-114.17377992,17940,50.0,883097,122880,9.581295013427734,0.00073,0.020498858764767647,880096,13.339559555053711,76.06000518798828
7,-113.55468813000002,17950,50.0,883597,122950,-4.2466206550598145,0.00073,0.019953927025198936,880596,11.543231964111328,82.86466979980469
7,-114.77272519,17960,50.0,884097,123020,-3.7065157890319824,0.00073,0.020021969452500343,881096,11.872812271118164,84.58589172363281
7,-117.94880144999999,17970,49.94,884591,123090,0.0897294282913208,0.00073,0.019526831805706024,881590,20.90790557861328,77.1072998046875
7,-117.92115918000002,17980,49.94,885091,123161,-8.040839195251465,0.00073,0.019385764375329018,882090,8.933454513549805,80.38775634765625
7,-119.47035525999998,17990,49.94,885591,123230,-2.176591396331787,0.00073,0.018831657245755196,882590,13.736642837524414,80.51148223876953
7,-119.7426436,18000,49.94,886091,123299,-2.4036388397216797,0.00073,0.018683811649680138,883090,11.389110565185547,77.94456481933594
7,-116.11831252999998,18010,49.94,886591,123368,0.5423344969749451,0.00073,0.019040493294596672,883590,11.412696838378906,79.63682556152344
7,-115.67393606,18020,49.94,887091,123439,5.490976810455322,0.00073,0.019652580842375755,884090,10.06373405456543,86.40408325195312
7,-115.87538733,18030,49.94,887591,123511,2.004816770553589,0.00073,0.019092628732323647,884590,13.097262382507324,76.85968017578125
7,-115.02743478999999,18040,49.94,888091,123581,-2.5519261360168457,0.00073,0.019360193982720375,885090,11.170297622680664,84.61505126953125
7,-114.9509376,18050,49.94,888591,123650,-3.303317070007324,0.00073,0.0192023366689682,885590,10.150774002075195,80.31159973144531
7,-114.42121520999999,18060,49.94,889091,123721,3.384842872619629,0.00073,0.019144948571920395,886090,10.241312980651855,78.47378540039062
7,-115.13902881999998,18070,50.0,889591,123792,4.361625671386719,0.00073,0.018815219402313232,886590,10.258827209472656,89.41627502441406
7,-115.29916942,18080,50.0,890091,123863,-0.38296353816986084,0.00073,0.019148705527186394,887090,10.745203018188477,85.56990051269531
7,-114.18313897999998,18090,50.0,890591,123933,-4.607280254364014,0.00073,0.019427159801125526,887590,13.966297149658203,78.19611358642578
7,-113.34141565000002,18100,50.0,891091,124004,3.311676263809204,0.00073,0.019038377329707146,888090,11.697253227233887,75.0718765258789
7,-114.23240719000002,18110,50.0,891591,124073,-4.320228576660156,0.00073,0.01934436708688736,888590,21.618816375732422,83.4515380859375
7,-114.92338256,18120,50.0,892091,124142,-8.356660842895508,0.00073,0.01968739740550518,889090,13.63670539855957,81.40269470214844
7,-117.22726465999999,18130,50.0,892591,124212,2.8136277198791504,0.00073,0.019108504056930542,889590,10.96860122680664,86.69310760498047
7,-117.76677652999999,18140,50.0,893091,124281,-0.16220492124557495,0.00073,0.0191885344684124,890090,12.120292663574219,86.82877349853516
7,-118.11219575000001,18150,50.0,893591,124351,-2.34553599357605,0.00073,0.01855289563536644,890590,10.85865592956543,78.1005859375
7,-122.77076869000001,18160,50.0,894091,124420,3.7963948249816895,0.00073,0.01866321638226509,891090,8.916755676269531,87.86886596679688
7,-118.69238836000001,18170,50.0,894591,124489,-6.018011093139648,0.00073,0.018602725118398666,891590,10.636415481567383,83.5001220703125
7,-115.15520378,18180,50.0,895091,124557,-4.517380714416504,0.00073,0.017815599218010902,892090,9.280387878417969,79.14836120605469
7,-114.94115106000001,18190,50.0,895591,124627,3.496019124984741,0.00073,0.01797313615679741,892590,13.627191543579102,81.72563171386719
7,-115.11092218999998,18200,50.0,896091,124696,-12.924259185791016,0.00073,0.018471846356987953,893090,9.336217880249023,89.33026885986328
7,-114.55821073000001,18210,50.0,896591,124766,-5.439866065979004,0.00073,0.018292300403118134,893590,8.67414379119873,80.68284606933594
7,-115.64186323,18220,50.0,897091,124835,4.3194580078125,0.00073,0.017939213663339615,894090,9.18478012084961,81.19560241699219
7,-115.30441388999998,18230,50.0,897591,124903,-0.8282824158668518,0.00073,0.018341870978474617,894590,8.338096618652344,89.15496826171875
7,-114.81878659,18240,50.0,898091,124973,-0.7956414222717285,0.00073,0.018331851810216904,895090,14.822305679321289,86.2281723022461
7,-115.32380966000001,18250,50.0,898591,125041,0.33573436737060547,0.00073,0.018362151458859444,895590,10.080642700195312,76.1915283203125
7,-109.62840237,18260,50.0,899091,125112,-0.32946181297302246,0.00073,0.018640892580151558,896090,10.080196380615234,86.0234375
7,-111.95297478,18270,50.0,899591,125180,3.1971120834350586,0.00073,0.018596887588500977,896590,10.457683563232422,79.13172149658203
7,-115.45279709,18280,50.0,900091,125249,2.2637381553649902,0.00073,0.018412183970212936,897090,9.04930305480957,84.00650024414062
7,-117.2963725,18290,50.0,900591,125319,-3.3955979347229004,0.00073,0.01864345744252205,897590,8.960829734802246,82.3243637084961
7,-118.15335464,18300,50.0,901091,125389,-6.556790351867676,0.00073,0.018623115494847298,898090,15.152373313903809,87.05664825439453
7,-117.07288544000001,18310,50.0,901591,125458,0.11723589897155762,0.00073,0.018410785123705864,898590,10.059187889099121,88.09843444824219
7,-116.47369083999997,18320,50.0,902091,125527,0.6038053035736084,0.00073,0.018595756962895393,899090,9.98236083984375,79.61286163330078
7,-114.69270639999999,18330,50.0,902591,125598,-0.2609838545322418,0.00073,0.018206577748060226,899590,8.566852569580078,85.31546783447266
7,-116.81689843000002,18340,50.0,903091,125666,-11.195148468017578,0.00073,0.017695477232336998,900090,9.062112808227539,87.64714050292969
7,-114.82007612999998,18350,50.0,903591,125737,-1.358315110206604,0.00073,0.017829518765211105,900590,8.79835319519043,86.82778930664062
7,-117.33762786000001,18360,50.0,904091,125805,4.143397808074951,0.00073,0.018024073913693428,901090,10.715471267700195,89.86935424804688
7,-115.53827584999999,18370,50.0,904591,125874,3.2206382751464844,0.00073,0.017210250720381737,901590,10.027046203613281,79.25538635253906
7,-114.28312668000001,18380,50.0,905091,125942,-6.175782203674316,0.00073,0.018201880156993866,902090,8.571063041687012,86.3189697265625
7,-112.04211631,18390,50.0,905591,126011,-0.7378845810890198,0.00073,0.01797531358897686,902590,8.846630096435547,79.34192657470703
7,-111.52504727000002,18400,50.0,906091,126082,-4.443975925445557,0.00073,0.01771046780049801,903090,10.077108383178711,80.98546600341797
7,-112.60037866999997,18410,50.0,906591,126153,-0.1060301661491394,0.00073,0.01782713085412979,903590,10.134783744812012,83.61695098876953
7,-113.32945376000002,18420,50.0,907091,126224,1.598770260810852,0.00073,0.01800994947552681,904090,15.771926879882812,79.97904205322266
7,-119.09580831000001,18430,49.93,907584,126295,-0.852845311164856,0.00073,0.01767924055457115,904583,10.528827667236328,77.59123229980469
7,-119.79571239999997,18440,49.93,908084,126366,-4.698582649230957,0.00073,0.018523193895816803,905083,10.406633377075195,78.4461898803711
7,-124.47327296000002,18450,49.84,908575,126435,5.039869785308838,0.00073,0.017844121903181076,905574,11.521368026733398,80.37882232666016
7,-122.42865871000002,18460,49.84,909075,126504,0.34914207458496094,0.00073,0.018074532970786095,906074,14.520709991455078,79.15663146972656
7,-126.44166688000001,18470,49.83,909574,126575,-5.127997398376465,0.00073,0.01844347082078457,906573,11.915224075317383,84.08505249023438
7,-125.44602682,18480,49.83,910074,126647,0.3900110721588135,0.00073,0.018711041659116745,907073,8.139883995056152,86.78410339355469
7,-126.95285189000002,18490,49.83,910574,126717,8.061760902404785,0.00073,0.01854674704372883,907573,12.251415252685547,89.32431030273438
7,-126.90027748000003,18500,49.83,911074,126787,-5.109033584594727,0.00073,0.017850829288363457,908073,15.698198318481445,84.22245025634766
7,-127.32770818,18510,49.83,911574,126859,3.8735203742980957,0.00073,0.01851300336420536,908573,10.983777046203613,78.78489685058594
7,-126.74106220000002,18520,49.83,912074,126928,-1.5226788520812988,0.00073,0.018563833087682724,909073,11.966846466064453,84.55960845947266
7,-122.23777832000002,18530,49.9,912574,126997,-1.2824394702911377,0.00073,0.01806083507835865,909573,10.16191577911377,87.28839874267578
7,-121.63943946000003,18540,49.9,913074,127064,13.085099220275879,0.00073,0.018286770209670067,910073,10.908239364624023,85.80435943603516
7,-117.92124906,18550,49.99,913574,127133,-3.9110610485076904,0.00073,0.01891973428428173,910573,8.650845527648926,86.48966217041016
7,-118.23131262000001,18560,49.99,914074,127201,-14.133247375488281,0.00073,0.01839098520576954,911073,9.519022941589355,82.48971557617188
7,-116.29498394999999,18570,49.96,914570,127268,8.629327774047852,0.00073,0.018674125894904137,911569,11.529356002807617,82.76872253417969
7,-118.03105208,18580,49.96,915070,127335,10.846290588378906,0.00073,0.018876928836107254,912069,11.618782043457031,87.24423217773438
7,-119.95018969,18590,49.96,915570,127402,2.0980324745178223,0.00073,0.018616359680891037,912569,10.261754035949707,81.19711303710938
7,-119.22378647000001,18600,49.96,916070,127469,9.777250289916992,0.00073,0.019014272838830948,913069,10.430341720581055,85.36459350585938
7,-117.1049963,18610,49.96,916570,127536,-3.5261154174804688,0.00073,0.018778223544359207,913569,10.406652450561523,84.72057342529297
7,-116.15046945,18620,49.96,917070,127604,-4.737419128417969,0.00073,0.01907322369515896,914069,10.927976608276367,84.13129425048828
7,-120.09235885999999,18630,49.8,917554,127669,3.5896854400634766,0.00073,0.01885242946445942,914553,14.998956680297852,83.41771697998047
7,-118.30887895,18640,49.8,918054,127735,0.15584778785705566,0.00073,0.019967952743172646,915053,12.423063278198242,80.03671264648438
7,-120.55527086000001,18650,49.8,918554,127801,0.44495105743408203,0.00073,0.019205451011657715,915553,10.448707580566406,84.33134460449219
7,-121.08238838000001,18660,49.8,919054,127868,14.120393753051758,0.00073,0.019733889028429985,916053,14.144346237182617,83.86853790283203
7,-120.39957037999999,18670,49.84,919554,127935,-1.8124511241912842,0.00073,0.019462954252958298,916553,10.472675323486328,78.77678680419922
7,-121.3789078,18680,49.84,920054,128002,-1.8490517139434814,0.00073,0.020302319899201393,917053,9.046329498291016,77.05428314208984
7,-118.50352156,18690,49.84,920554,128070,2.8240132331848145,0.00073,0.019458292052149773,917553,13.722107887268066,88.45514678955078
7,-118.28487704999999,18700,49.84,921054,128137,-1.7674267292022705,0.00073,0.020242175087332726,918053,11.019464492797852,79.50932312011719
7,-120.55356157000001,18710,49.84,921554,128204,2.978564739227295,0.00073,0.02046123705804348,918553,11.714051246643066,82.32205200195312
7,-125.20054615999999,18720,49.84,922054,128270,7.019373893737793,0.00073,0.02063095197081566,919053,10.828783988952637,77.86628723144531
7,-122.92927924,18730,50.0,922554,128337,-9.75062370300293,0.00073,0.020090237259864807,919553,10.871734619140625,75.76668548583984
7,-125.39879384999999,18740,50.0,923054,128403,2.3499701023101807,0.00073,0.02054935321211815,920053,11.30860710144043,75.96514892578125
7,-124.00228857999998,18750,50.0,923554,128470,-5.51597785949707,0.00073,0.020428655669093132,920553,12.064250946044922,74.2625961303711
7,-124.18648307999997,18760,50.0,924054,128537,1.1103401184082031,0.00073,0.020220767706632614,921053,12.645315170288086,83.78392791748047
7,-123.35394749000001,18770,50.0,924554,128606,-1.8182895183563232,0.00073,0.02094391919672489,921553,12.509001731872559,74.86415100097656
7,-124.09790757,18780,50.0,925054,128673,-4.789588928222656,0.00073,0.022386742755770683,922053,12.473756790161133,73.08039855957031
7,-124.17447205,18790,50.0,925554,128740,-0.7397621870040894,0.00073,0.021919967606663704,922553,14.85055923461914,72.5816650390625
7,-126.51544246000002,18800,49.98,926052,128806,2.6457631587982178,0.00073,0.022220615297555923,923051,14.416146278381348,76.52008819580078
7,-124.35852668,18810,49.98,926552,128873,-8.990408897399902,0.00073,0.022566363215446472,923551,16.77768325805664,73.60157012939453
7,-122.82632136000002,18820,49.98,927052,128940,0.6406974792480469,0.00073,0.021793307736516,924051,13.977221488952637,77.28526306152344
7,-121.8203626,18830,49.98,927552,129007,5.988338947296143,0.00073,0.021406836807727814,924551,13.635743141174316,77.39832305908203
7,-119.94854866999998,18840,49.98,928052,129073,0.05031353235244751,0.00073,0.02144574746489525,925051,12.95711898803711,75.40673828125
7,-120.06465176000002,18850,49.98,928552,129140,-2.1344969272613525,0.00073,0.020845679566264153,925551,12.637168884277344,75.67201232910156
7,-119.67595504,18860,49.98,929052,129206,-0.32747727632522583,0.00073,0.020625043660402298,926051,12.15225601196289,79.11044311523438
7,-120.03876962,18870,49.98,929552,129273,1.768337607383728,0.00073,0.020291896536946297,926551,18.975341796875,81.78726196289062
7,-120.16079237999999,18880,49.93,930047,129340,7.221592903137207,0.00073,0.020791571587324142,927046,17.386266708374023,77.83509063720703
7,-120.83982712000002,18890,49.89,930543,129407,1.7145333290100098,0.00073,0.020486947149038315,927542,17.835437774658203,74.16014099121094
7,-118.39873329,18900,49.91,931043,129473,0.32126402854919434,0.00073,0.02024567872285843,928042,12.435749053955078,79.30815124511719
7,-121.92855978,18910,49.8,931532,129540,-0.028887629508972168,0.00073,0.019816972315311432,928531,12.826662063598633,82.7093505859375
7,-122.49642237999998,18920,49.71,932023,129605,6.787693500518799,0.00073,0.020083701238036156,929022,12.762691497802734,83.70840454101562
7,-122.68964907,18930,49.71,932523,129672,-8.326526641845703,0.00073,0.020326532423496246,929522,13.402715682983398,75.67747497558594
7,-121.95262474,18940,49.71,933023,129740,2.517519474029541,0.00073,0.02037988044321537,930022,12.025957107543945,73.44871520996094
7,-122.47306403,18950,49.71,933523,129806,-4.0836286544799805,0.00073,0.020457811653614044,930522,12.183664321899414,81.23721313476562
7,-122.82810297,18960,49.71,934023,129875,6.977208137512207,0.00073,0.02055705152451992,931022,14.11349868774414,84.52861785888672
7,-127.26286381,18970,49.71,934523,129942,-2.913519859313965,0.00073,0.019710123538970947,931522,11.317649841308594,80.97480773925781
7,-125.47490431,18980,49.76,935023,130010,-10.437610626220703,0.00073,0.01965916156768799,932022,11.895563125610352,81.98147583007812
7,-124.74431330999998,18990,49.8,935523,130077,-9.354134559631348,0.00073,0.019515633583068848,932522,11.800329208374023,82.42090606689453
7,-128.93005290999997,19000,49.8,936023,130143,-8.387200355529785,0.00073,0.019783006981015205,933022,10.961078643798828,81.78519439697266
7,-126.65825391,19010,49.91,936523,130209,3.756748676300049,0.00073,0.01932613179087639,933522,11.378392219543457,77.55646514892578
7,-123.30440342999998,19020,50.0,937023,130276,-0.6704457998275757,0.00073,0.019904207438230515,934022,11.702104568481445,82.68992614746094
7,-122.33646001999999,19030,50.0,937523,130343,-1.2747606039047241,0.00073,0.019768282771110535,934522,12.872467041015625,80.75575256347656
7,-122.06445504999999,19040,50.0,938023,130410,3.0571882724761963,0.00073,0.019100815057754517,935022,13.146712303161621,85.7125015258789
7,-122.05262156999999,19050,50.0,938523,130478,6.757584095001221,0.00073,0.019312046468257904,935522,13.359715461730957,87.72315216064453
7,-126.98723990999999,19060,50.0,939023,130546,-4.927596569061279,0.00073,0.020246664062142372,936022,13.41779899597168,88.98751831054688
7,-123.76550354999999,19070,50.0,939523,130613,0.4164468050003052,0.00073,0.01986871100962162,936522,16.338428497314453,78.83489227294922
7,-126.27237001999998,19080,50.0,940023,130680,15.67314338684082,0.00073,0.019807511940598488,937022,32.12004852294922,98.83868408203125
7,-126.21745241999997,19090,50.0,940523,130747,4.341157913208008,0.00073,0.020672276616096497,937522,28.023235321044922,81.83853149414062
7,-122.32315273,19100,50.0,941023,130813,14.092098236083984,0.00073,0.020362503826618195,938022,11.620928764343262,86.33755493164062
7,-123.16229701000002,19110,50.0,941523,130880,0.16856908798217773,0.00073,0.02064700238406658,938522,11.446371078491211,85.53606414794922
7,-123.36872097999999,19120,50.0,942023,130947,-3.7003533840179443,0.00073,0.020820729434490204,939022,12.344587326049805,85.90354919433594
7,-123.6909624,19130,50.0,942523,131015,-8.526611328125,0.00073,0.020651379600167274,939522,11.551870346069336,81.02507019042969
7,-125.06591264999999,19140,50.0,943023,131082,11.688602447509766,0.00073,0.02065073326230049,940022,13.053238868713379,76.98770904541016
7,-125.56854960999998,19150,49.9,943513,131147,-3.93843412399292,0.00073,0.021329475566744804,940512,14.015913009643555,80.63456726074219
7,-123.22066713999999,19160,49.9,944013,131214,-3.159789800643921,0.00073,0.021611861884593964,941012,13.932341575622559,83.19559478759766
7,-126.79979608999999,19170,49.88,944511,131283,-1.5078169107437134,0.00073,0.021839648485183716,941510,13.611310005187988,81.24256896972656
7,-124.76702132,19180,49.88,945011,131348,4.465057849884033,0.00073,0.022181563079357147,942010,13.115091323852539,78.30880737304688
7,-126.3141568,19190,49.88,945511,131415,-3.1302452087402344,0.00073,0.0223989300429821,942510,11.406728744506836,80.13340759277344
7,-129.07864745,19200,49.88,946011,131482,13.54466724395752,0.00073,0.02178211882710457,943010,14.922903060913086,85.69441223144531
7,-130.52360856,19210,49.88,946511,131552,-8.823016166687012,0.00073,0.022022664546966553,943510,11.260955810546875,75.38533020019531
7,-130.73755451,19220,49.88,947011,131624,11.32966423034668,0.00073,0.022140134125947952,944010,15.972332000732422,78.44055938720703
7,-131.80711653,19230,49.88,947511,131696,4.74273681640625,0.00073,0.02192830480635166,944510,13.664722442626953,82.8641357421875
7,-132.36907564,19240,49.88,948011,131767,2.785264492034912,0.00073,0.021969100460410118,945010,14.841443061828613,78.05501556396484
7,-132.81045381,19250,49.94,948507,131836,-3.8363847732543945,0.00073,0.021974999457597733,945506,13.308732986450195,76.4845962524414
7,-128.8237484,19260,49.94,949007,131907,4.23051118850708,0.00073,0.02139936573803425,946006,12.076056480407715,78.93572235107422
7,-126.22107992000002,19270,49.96,949507,131978,-11.054115295410156,0.00073,0.02079607918858528,946506,13.234854698181152,81.13056945800781
7,-124.38000418000001,19280,49.96,950007,132048,-0.7332979440689087,0.00073,0.021005118265748024,947006,14.711005210876465,81.31599426269531
7,-123.07228334,19290,49.96,950507,132118,-0.3054874539375305,0.00073,0.021157197654247284,947506,12.818300247192383,80.25896453857422
7,-121.33466794,19300,49.96,951007,132188,3.9712419509887695,0.00073,0.020971575751900673,948006,14.483793258666992,80.73892974853516
7,-118.96022921000002,19310,49.85,951496,132258,-2.45116925239563,0.00073,0.02163456194102764,948495,15.487627029418945,85.87828063964844
7,-121.67543394,19320,49.85,951996,132329,2.806258201599121,0.00073,0.021330436691641808,948995,13.452958106994629,82.27306365966797
7,-121.76175596000002,19330,49.85,952496,132399,-3.1238861083984375,0.00073,0.02134651318192482,949495,13.815170288085938,76.36394500732422
7,-120.00707169000003,19340,49.85,952996,132469,-2.5790743827819824,0.00073,0.021052436903119087,949995,13.826388359069824,84.15608978271484
7,-117.27492335000002,19350,49.89,953496,132540,-8.173369407653809,0.00073,0.021399321034550667,950495,12.949888229370117,85.04306030273438
7,-121.56490905999999,19360,49.89,953996,132612,-5.129139423370361,0.00073,0.0219099298119545,950995,14.180477142333984,84.77424621582031
7,-120.28712290000001,19370,49.89,954496,132682,2.2837061882019043,0.00073,0.02126016467809677,951495,11.807060241699219,84.71053314208984
7,-119.8999493,19380,49.89,954996,132756,-8.958038330078125,0.00073,0.021423108875751495,951995,10.055998802185059,77.60749816894531
7,-122.20530081999999,19390,49.89,955496,132826,-10.164695739746094,0.00073,0.021410129964351654,952495,12.876298904418945,84.15805053710938
7,-120.15762799999999,19400,49.89,955996,132897,-0.12416732311248779,0.00073,0.02107737585902214,952995,13.427080154418945,82.29676818847656
7,-120.27071583999998,19410,50.0,956496,132968,-1.3678185939788818,0.00073,0.02089344710111618,953495,11.611577987670898,82.22593688964844
7,-120.62905763,19420,49.97,956993,133038,2.956784248352051,0.00073,0.020302223041653633,953992,13.433197975158691,79.27069854736328
7,-120.46502953000001,19430,49.97,957493,133110,2.6703999042510986,0.00073,0.020624512806534767,954492,11.748067855834961,82.24252319335938
7,-123.71880692999999,19440,49.97,957993,133180,-0.22585856914520264,0.00073,0.02075955830514431,954992,14.848388671875,74.01835632324219
7,-126.23340103000001,19450,49.97,958493,133251,-6.189192771911621,0.00073,0.021487122401595116,955492,12.938871383666992,80.93217468261719
7,-125.64187127999999,19460,49.97,958993,133322,0.8102726936340332,0.00073,0.02247234620153904,955992,14.723634719848633,82.75186920166016
7,-125.93729205,19470,49.97,959493,133392,-1.4227346181869507,0.00073,0.022255316376686096,956492,15.352011680603027,80.58512878417969
7,-126.26158070999998,19480,49.97,959993,133463,6.273336887359619,0.00073,0.022815009579062462,956992,17.21933364868164,83.98672485351562
7,-124.48995505,19490,49.97,960493,133534,6.254123687744141,0.00073,0.02216704562306404,957492,13.898565292358398,81.3582763671875
7,-126.29066064999998,19500,49.97,960993,133603,10.03277587890625,0.00073,0.0217825286090374,957992,14.458831787109375,79.03271484375
7,-126.68131090000001,19510,49.97,961493,133674,-2.181164503097534,0.00073,0.021752651780843735,958492,11.28647232055664,79.50605773925781
7,-124.4141869,19520,50.0,961993,133746,-3.892915964126587,0.00073,0.021729212254285812,958992,15.699055671691895,80.07154083251953
7,-124.99165312,19530,50.0,962493,133817,-2.758981704711914,0.00073,0.021144555881619453,959492,12.090023040771484,81.15916442871094
7,-123.90850371,19540,50.0,962993,133888,5.6685895919799805,0.00073,0.020837178453803062,959992,11.524147033691406,83.13468933105469
7,-121.86252594000001,19550,50.0,963493,133960,2.726999044418335,0.00073,0.021262317895889282,960492,12.315984725952148,87.77667236328125
7,-120.09862430999999,19560,50.0,963993,134030,-0.6592117547988892,0.00073,0.02081078477203846,960992,10.860773086547852,82.06139373779297
7,-120.67132043,19570,49.98,964491,134101,7.463517189025879,0.00073,0.020795214921236038,961490,15.460725784301758,87.17031860351562
7,-122.69446311999998,19580,49.98,964991,134171,-8.56458854675293,0.00073,0.020404400303959846,961990,13.600761413574219,84.15740203857422
7,-123.46249682,19590,49.95,965488,134245,-1.5337400436401367,0.00073,0.020560605451464653,962487,12.422887802124023,81.98682403564453
7,-124.74723540999999,19600,49.94,965987,134338,7.843623161315918,0.00073,0.02105807326734066,962986,12.628843307495117,88.13705444335938
7,-125.89282681000003,19610,49.87,966480,134408,-0.19518744945526123,0.00073,0.021366138011217117,963479,12.652498245239258,84.59036254882812
7,-125.58946803,19620,49.87,966980,134479,2.3290488719940186,0.00073,0.021132374182343483,963979,12.049948692321777,81.38127899169922
7,-124.49728684999998,19630,49.87,967480,134549,-1.5281400680541992,0.00073,0.020611166954040527,964479,12.265114784240723,77.1588363647461
7,-127.51528552000002,19640,49.68,967961,134618,-1.6580790281295776,0.00073,0.021504567936062813,964960,10.227128982543945,78.82182312011719
7,-130.75645970999997,19650,49.61,968454,134688,-0.396134614944458,0.00073,0.021314352750778198,965453,15.016534805297852,84.29444122314453
7,-129.74817938,19660,49.61,968954,134758,-3.0026588439941406,0.00073,0.021772855892777443,965953,12.696313858032227,82.99192810058594
7,-128.27347358,19670,49.63,969454,134830,-11.782320022583008,0.00073,0.021670429036021233,966453,11.586301803588867,78.75740051269531
7,-128.52582144,19680,49.63,969954,134901,-1.4846444129943848,0.00073,0.02121371403336525,966953,13.167228698730469,87.4508056640625
7,-128.65072532,19690,49.66,970454,134972,-5.838024139404297,0.00073,0.02153528481721878,967453,13.063390731811523,80.18925476074219
7,-128.83633963999998,19700,49.67,970954,135042,5.688452243804932,0.00073,0.021492086350917816,967953,13.612003326416016,84.29779052734375
7,-131.76663098,19710,49.69,971449,135113,7.928247928619385,0.00073,0.021645834669470787,968448,14.511716842651367,80.02336120605469
7,-130.8921806,19720,49.69,971949,135183,6.630095958709717,0.00073,0.02226055972278118,968948,12.814727783203125,82.63056182861328
