time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/ep_len_mean,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/learning_rate
7,773642,-204.90180012999997,108406,17400,40.42,19.975412368774414,94.08352661132812,1.876577377319336,0.023413803428411484,770641,0.00073
7,774102,-203.34565539,108475,17410,40.66,15.86486530303955,94.58209228515625,0.995355486869812,0.023807235062122345,771101,0.00073
7,774510,-200.1176056,108537,17420,41.1,15.03158187866211,95.22268676757812,-0.9413179159164429,0.023567786440253258,771509,0.00073
7,774879,-195.87193841999994,108592,17430,40.79,17.009368896484375,93.0484619140625,-0.3562225103378296,0.023518811911344528,771878,0.00073
7,775345,-197.44965413000003,108662,17440,41.76,18.744735717773438,88.50250244140625,9.391014099121094,0.023545781150460243,772344,0.00073
7,775680,-194.57808467000007,108713,17450,41.69,18.755720138549805,94.85053253173828,5.827188014984131,0.02292311005294323,772679,0.00073
7,776128,-194.49022437000002,108779,17460,42.18,19.004863739013672,92.3519515991211,2.7258214950561523,0.023381520062685013,773127,0.00073
7,776531,-190.26731429,108840,17470,41.59,14.18997859954834,100.40254211425781,7.757699012756348,0.0228316280990839,773530,0.00073
7,776964,-192.63677658000003,108905,17480,41.58,20.18269157409668,99.84882354736328,0.40567994117736816,0.023282546550035477,773963,0.00073
7,777370,-192.84184345000003,108965,17490,41.3,17.845701217651367,94.62950134277344,7.218965530395508,0.02202703431248665,774369,0.00073
7,777762,-193.69478209000002,109023,17500,41.2,16.476985931396484,94.4261703491211,-5.392414093017578,0.02316981926560402,774761,0.00073
7,778162,-193.46407562000005,109083,17510,40.6,18.298072814941406,98.38146209716797,2.6169028282165527,0.023473257198929787,775161,0.00073
7,778632,-193.30569077,109156,17520,41.22,19.558517456054688,94.52433776855469,7.236794471740723,0.02255781553685665,775631,0.00073
7,779066,-194.02284147999998,109224,17530,41.87,14.45789623260498,101.79339599609375,-2.8886914253234863,0.02270832471549511,776065,0.00073
7,779474,-189.14759472999998,109286,17540,41.29,15.536191940307617,106.76881408691406,-3.464869976043701,0.022779176011681557,776473,0.00073
7,779907,-188.54091828,109349,17550,42.27,16.75204086303711,99.11929321289062,-2.645435094833374,0.022659849375486374,776906,0.00073
7,780379,-185.44005605999996,109419,17560,42.51,17.2825927734375,95.83885955810547,-1.6537232398986816,0.023526152595877647,777378,0.00073
7,780816,-185.20394801999998,109484,17570,42.85,17.43754005432129,98.275146484375,-5.04022216796875,0.023129837587475777,777815,0.00073
7,781191,-185.55712447,109538,17580,42.27,21.08190155029297,92.74247741699219,8.309285163879395,0.024141721427440643,778190,0.00073
7,781626,-183.47922488999995,109601,17590,42.56,18.24036407470703,88.37637329101562,-4.798553466796875,0.02377196028828621,778625,0.00073
7,782063,-181.12268576999998,109665,17600,43.01,18.891803741455078,100.37322998046875,-2.9990193843841553,0.02349606156349182,779062,0.00073
7,782442,-184.11781772000003,109720,17610,42.8,22.731874465942383,104.67404174804688,3.3192381858825684,0.02305464632809162,779441,0.00073
7,782741,-185.72504254,109764,17620,41.09,16.823108673095703,93.37449645996094,-1.081301212310791,0.023233678191900253,779740,0.00073
7,783175,-186.74693629999993,109828,17630,41.09,16.547170639038086,95.72797393798828,-1.533081293106079,0.023502493277192116,780174,0.00073
7,783611,-190.05187901000002,109892,17640,41.37,17.380268096923828,103.46170806884766,-6.316980361938477,0.022813502699136734,780610,0.00073
7,784013,-189.65594316,109950,17650,41.06,20.398529052734375,92.24862670898438,-3.893319606781006,0.023001840338110924,781012,0.00073
7,784418,-190.34466957999996,110012,17660,40.39,16.671207427978516,95.00750732421875,-6.7750935554504395,0.023182036355137825,781417,0.00073
7,784788,-192.14816819,110067,17670,39.72,15.415008544921875,95.2622299194336,-0.14099274575710297,0.0237897802144289,781787,0.00073
7,785254,-189.32818078,110135,17680,40.63,18.843204498291016,101.29750061035156,-1.33634614944458,0.02317151054739952,782253,0.00073
7,785654,-190.40472239000002,110194,17690,40.28,18.7598934173584,101.43556213378906,-0.7782554626464844,0.023104330524802208,782653,0.00073
7,786024,-191.66109233,110248,17700,39.61,16.615341186523438,104.6711196899414,-13.687255859375,0.02375977300107479,783023,0.00073
7,786425,-188.57773095000002,110308,17710,39.83,15.267520904541016,93.8347396850586,-1.2021543979644775,0.02345224656164646,783424,0.00073
7,786857,-183.32965671,110371,17720,41.16,17.25978660583496,92.95948028564453,6.579829692840576,0.022832423448562622,783856,0.00073
7,787322,-184.22772299,110439,17730,41.47,19.282974243164062,96.50016784667969,-3.494856357574463,0.023473212495446205,784321,0.00073
7,787756,-182.36156732999999,110503,17740,41.45,19.42258071899414,97.48372650146484,-0.16885173320770264,0.023720405995845795,784755,0.00073
7,788223,-182.86668224000002,110571,17750,42.1,18.70500946044922,91.90058898925781,3.164736747741699,0.022766057401895523,785222,0.00073
7,788600,-186.09023037999995,110627,17760,41.82,16.52114486694336,89.29133605957031,7.507798194885254,0.02256596088409424,785599,0.00073
7,788968,-186.32304643,110680,17770,41.8,17.55703353881836,92.53678131103516,-2.6108298301696777,0.023074591532349586,785967,0.00073
7,789403,-188.67725382,110744,17780,41.49,16.12909507751465,90.64573669433594,7.011985778808594,0.023460572585463524,786402,0.00073
7,789849,-191.09462686999998,110809,17790,41.95,17.146251678466797,93.86050415039062,-7.916480541229248,0.02354600466787815,786848,0.00073
7,790319,-187.19183887000003,110880,17800,42.95,15.114053726196289,89.19727325439453,6.088124752044678,0.022458795458078384,787318,0.00073
7,790716,-187.78106064,110938,17810,42.91,18.384586334228516,103.42768859863281,0.6050665378570557,0.022622274234890938,787715,0.00073
7,791146,-194.06587688,111002,17820,42.89,18.57225799560547,95.22372436523438,-6.346573352813721,0.02311074174940586,788145,0.00073
7,791578,-192.38343403999997,111065,17830,42.56,18.079971313476562,99.42117309570312,3.0228610038757324,0.022192729637026787,788577,0.00073
7,792047,-191.55673182999996,111134,17840,42.91,17.040935516357422,91.76036071777344,2.645975112915039,0.022828368470072746,789046,0.00073
7,792390,-191.28983046000005,111185,17850,41.67,17.318038940429688,96.75804901123047,4.610570430755615,0.02232266776263714,789389,0.00073
7,792794,-187.78995286,111244,17860,41.94,14.222620010375977,95.12162780761719,0.597307562828064,0.022652503103017807,789793,0.00073
7,793196,-187.5397257,111303,17870,42.28,16.07667350769043,101.4001693725586,-4.496737957000732,0.02255220152437687,790195,0.00073
7,793599,-186.67861398999997,111362,17880,41.96,16.132314682006836,98.89559936523438,1.8385388851165771,0.022587981075048447,790598,0.00073
7,794006,-186.86474929999997,111421,17890,41.57,17.581995010375977,94.58987426757812,3.500270128250122,0.022522831335663795,791005,0.00073
7,794281,-190.8706052,111461,17900,39.62,19.74823570251465,105.38274383544922,-5.4655656814575195,0.022749464958906174,791280,0.00073
7,794721,-192.29315205999995,111527,17910,40.05,23.365894317626953,97.6273193359375,8.72187614440918,0.02208847925066948,791720,0.00073
7,795132,-189.70468791,111588,17920,39.86,17.86463165283203,103.59371185302734,0.6141541004180908,0.022583166137337685,792131,0.00073
7,795531,-188.77822774,111647,17930,39.53,16.31795883178711,105.02189636230469,5.022913455963135,0.021847642958164215,792530,0.00073
7,795935,-191.2395864,111706,17940,38.88,14.012252807617188,103.11985778808594,-7.596146106719971,0.022221261635422707,792934,0.00073
7,796376,-193.1355577,111770,17950,39.86,15.261823654174805,106.9568862915039,3.35542893409729,0.021910404786467552,793375,0.00073
7,796701,-195.98374276,111818,17960,39.07,14.753007888793945,99.16043853759766,-4.33377742767334,0.022120285779237747,793700,0.00073
7,797099,-194.69625717,111876,17970,39.03,14.614540100097656,100.1427001953125,-1.3339663743972778,0.02262214571237564,794098,0.00073
7,797472,-196.32620276999998,111931,17980,38.73,18.083328247070312,95.31423950195312,-3.8465352058410645,0.02227482944726944,794471,0.00073
7,797871,-191.59542687,111990,17990,38.65,15.235353469848633,102.42720031738281,-8.591933250427246,0.02268615923821926,794870,0.00073
7,798305,-191.43714714,112054,18000,40.24,18.317169189453125,104.34709167480469,5.667105197906494,0.023102203384041786,795304,0.00073
7,798708,-191.72198249000002,112113,18010,39.87,18.46581268310547,100.10235595703125,-3.864293336868286,0.022262582555413246,795707,0.00073
7,799176,-191.39007999999998,112180,18020,40.44,18.184093475341797,101.29497528076172,6.789605140686035,0.02257899008691311,796175,0.00073
7,799613,-189.85987642999996,112243,18030,40.82,18.95854949951172,103.2015380859375,-5.522802829742432,0.022311966866254807,796612,0.00073
7,799987,-188.91639358,112298,18040,40.52,18.31406021118164,101.2491683959961,0.9239463806152344,0.02281167544424534,796986,0.00073
7,800455,-187.95263412000003,112366,18050,40.79,15.422979354858398,102.6558609008789,-9.130504608154297,0.022836817428469658,797454,0.00073
7,800821,-186.43054732999997,112420,18060,41.2,14.486149787902832,103.8246841430664,-9.358355522155762,0.021960144862532616,797820,0.00073
7,801190,-188.96237822,112474,18070,40.91,17.029361724853516,100.90931701660156,0.668431282043457,0.022573336958885193,798189,0.00073
7,801561,-189.56815107999998,112528,18080,40.89,19.306243896484375,96.34675598144531,-3.6633620262145996,0.02283768728375435,798560,0.00073
7,801998,-192.61257422999998,112591,18090,41.27,17.804744720458984,98.51918029785156,-7.103446960449219,0.022457852959632874,798997,0.00073
7,802465,-188.23698433,112659,18100,41.6,18.131601333618164,100.32962036132812,-5.039320945739746,0.022474421188235283,799464,0.00073
7,802872,-186.65779543,112718,18110,41.64,15.315400123596191,98.20777893066406,-11.385404586791992,0.022070540115237236,799871,0.00073
7,803203,-190.77422409,112766,18120,40.27,15.757726669311523,107.7251968383789,-8.04342269897461,0.02289414033293724,800202,0.00073
7,803580,-196.30239690000002,112822,18130,39.67,17.930450439453125,106.95756530761719,-7.804686069488525,0.022368287667632103,800579,0.00073
7,803957,-196.23546637000004,112877,18140,39.7,22.79541015625,99.80934143066406,-2.2988812923431396,0.024197403341531754,800956,0.00073
7,804295,-198.58107180000002,112927,18150,38.4,18.84467315673828,97.43960571289062,3.4809184074401855,0.023086389526724815,801294,0.00073
7,804697,-199.84317219000005,112986,18160,38.76,22.656476974487305,106.68282318115234,-0.8013818264007568,0.02340235561132431,801696,0.00073
7,805134,-198.29041768000002,113050,18170,39.44,23.882572174072266,93.14051818847656,-0.6822454929351807,0.02288585528731346,802133,0.00073
7,805475,-199.36927328000002,113100,18180,39.14,17.025300979614258,97.26771545410156,6.540921688079834,0.0234068650752306,802474,0.00073
7,805885,-199.03625498999997,113161,18190,38.87,16.9597225189209,100.08905792236328,-6.3717451095581055,0.023403560742735863,802884,0.00073
7,806294,-203.85403761999999,113224,18200,38.29,15.764917373657227,106.80271911621094,-4.379831790924072,0.023745037615299225,803293,0.00073
7,806668,-205.31525693000003,113282,18210,37.96,16.31511878967285,93.14703369140625,3.374690532684326,0.02380462922155857,803667,0.00073
7,807034,-202.03182665999998,113339,18220,38.31,18.509952545166016,107.23759460449219,-5.243579387664795,0.022699523717164993,804033,0.00073
7,807434,-199.95753539,113400,18230,38.54,23.14139747619629,91.25566101074219,5.115370750427246,0.023225730285048485,804433,0.00073
7,807838,-199.91014576999999,113460,18240,38.81,18.02719497680664,98.88866424560547,3.4699177742004395,0.02403678558766842,804837,0.00073
7,808174,-198.70376582,113511,18250,38.79,24.214920043945312,91.87108612060547,2.788717746734619,0.02361362613737583,805173,0.00073
7,808577,-197.11552724999993,113573,18260,38.8,16.354578018188477,107.82967376708984,-3.6349077224731445,0.02344108745455742,805576,0.00073
7,809044,-196.42267821000002,113645,18270,39.1,18.0904541015625,92.32015991210938,4.10416316986084,0.023110609501600266,806043,0.00073
7,809455,-195.63627936999998,113708,18280,39.8,19.878646850585938,95.42205047607422,9.710872650146484,0.023533832281827927,806454,0.00073
7,809830,-193.52667774000003,113765,18290,39.45,19.096912384033203,105.09332275390625,0.823471188545227,0.02282300777733326,806829,0.00073
7,810202,-192.88812529000003,113822,18300,39.08,23.11902618408203,93.17552947998047,-0.7139542698860168,0.023170243948698044,807201,0.00073
7,810702,-191.83539412,113897,18310,40.34,18.486713409423828,104.84619140625,-4.2422404289245605,0.02367507666349411,807701,0.00073
7,811109,-191.4652868,113960,18320,40.75,14.51213264465332,92.94241333007812,-6.265429496765137,0.023500297218561172,808108,0.00073
7,811512,-191.85305480000002,114021,18330,40.78,17.190765380859375,100.36863708496094,-10.868760108947754,0.024099579080939293,808511,0.00073
7,811882,-190.06614631999997,114077,18340,40.44,19.451398849487305,91.29618072509766,5.3611321449279785,0.023356102406978607,808881,0.00073
7,812289,-188.68511080999997,114139,18350,41.15,18.01372528076172,99.92208862304688,-1.5974702835083008,0.02453860081732273,809288,0.00073
7,812723,-187.48916563,114205,18360,41.46,18.2794189453125,92.64825439453125,-11.505386352539062,0.024250954389572144,809722,0.00073
7,813124,-189.49913068999996,114267,18370,40.8,18.675445556640625,92.44949340820312,1.3087527751922607,0.02381398342549801,810123,0.00073
7,813533,-185.62332424,114329,18380,40.78,17.459564208984375,99.32422637939453,-8.576131820678711,0.023316459730267525,810532,0.00073
7,814004,-187.77987081999999,114400,18390,41.74,16.84476089477539,86.04825592041016,13.533463478088379,0.023779267445206642,811003,0.00073
7,814472,-187.88050936000002,114471,18400,42.7,20.51177215576172,107.4285888671875,6.694584369659424,0.023796169087290764,811471,0.00073
7,814906,-187.04393096,114537,18410,42.04,19.853900909423828,91.41596984863281,9.270328521728516,0.023255107924342155,811905,0.00073
7,815307,-185.69506460000005,114601,18420,41.98,18.101301193237305,96.49972534179688,10.969491004943848,0.02287842519581318,812306,0.00073
7,815679,-187.48441389000004,114658,18430,41.67,17.973583221435547,94.28854370117188,0.8727281093597412,0.023098794743418694,812678,0.00073
7,816076,-190.37676431000003,114718,18440,41.94,16.534812927246094,95.86528015136719,1.5505599975585938,0.02308562956750393,813075,0.00073
7,816511,-192.42524407000002,114784,18450,42.22,15.32245922088623,100.78021240234375,3.7162833213806152,0.022693613544106483,813510,0.00073
7,816917,-195.37357753,114846,18460,41.94,18.537944793701172,93.04781341552734,7.351264476776123,0.022512147203087807,813916,0.00073
7,817319,-193.77718950000005,114908,18470,41.95,19.749021530151367,93.78369903564453,-5.239847660064697,0.023091822862625122,814318,0.00073
7,817787,-193.86957326000004,114980,18480,42.54,19.09856414794922,94.60812377929688,-8.672898292541504,0.022321593016386032,814786,0.00073
7,818192,-196.24804268999998,115041,18490,41.88,20.554800033569336,100.38569641113281,11.784775733947754,0.022306270897388458,815191,0.00073
7,818590,-194.33190811999998,115102,18500,41.18,16.890716552734375,92.5032958984375,-2.2524142265319824,0.022448237985372543,815589,0.00073
7,818987,-194.73701731,115163,18510,40.81,18.480613708496094,99.0323257446289,2.480508804321289,0.02225244604051113,815986,0.00073
7,819390,-195.92784438,115226,18520,40.83,15.089727401733398,103.01367950439453,-1.1103723049163818,0.02243019826710224,816389,0.00073
7,819821,-192.55634049,115292,18530,41.42,16.928253173828125,96.60891723632812,-3.308939218521118,0.02204529196023941,816820,0.00073
7,820253,-189.26373779999997,115357,18540,41.77,13.122493743896484,102.85772705078125,1.6413228511810303,0.022681931033730507,817252,0.00073
7,820652,-186.33623743999996,115418,18550,41.41,15.558992385864258,98.21122741699219,0.7834365963935852,0.022528888657689095,817651,0.00073
7,821091,-183.32732204,115486,18560,41.74,15.211236953735352,100.55093383789062,-12.504070281982422,0.022006839513778687,818090,0.00073
7,821494,-181.63215560000003,115547,18570,41.75,15.14204216003418,97.94096374511719,-6.599447250366211,0.02294132672250271,818493,0.00073
7,821917,-182.53885252,115613,18580,41.3,17.237865447998047,92.38516235351562,6.787169456481934,0.02256222628057003,818916,0.00073
7,822316,-181.20528665,115676,18590,41.24,18.283416748046875,96.13638305664062,7.012722015380859,0.022010140120983124,819315,0.00073
7,822681,-184.01982213999997,115733,18600,40.91,17.36741065979004,99.77903747558594,-0.9206900596618652,0.022568952292203903,819680,0.00073
7,823081,-184.75975897,115794,18610,40.94,16.86804962158203,103.88560485839844,1.6670687198638916,0.022535275667905807,820080,0.00073
7,823483,-182.31351847999997,115854,18620,40.93,14.43809700012207,106.19094848632812,4.813605308532715,0.022173166275024414,820482,0.00073
7,823821,-181.15906801,115905,18630,40.0,14.503274917602539,107.44951629638672,-2.612962484359741,0.022359879687428474,820820,0.00073
7,824189,-180.13529340000002,115961,18640,39.36,16.782726287841797,100.62359619140625,-10.419666290283203,0.022862672805786133,821188,0.00073
7,824631,-181.65839991999997,116026,18650,39.79,16.32543182373047,95.79995727539062,6.467555046081543,0.022868037223815918,821630,0.00073
7,825001,-183.34939597999997,116084,18660,39.1,16.880916595458984,104.0684585571289,-3.404775857925415,0.022879663854837418,822000,0.00073
7,825437,-183.96971746,116150,18670,39.43,16.565670013427734,100.64789581298828,7.436401844024658,0.0222979336977005,822436,0.00073
7,825905,-181.30330905,116223,18680,39.88,19.58124542236328,105.51383972167969,-4.575680732727051,0.02281319908797741,822904,0.00073
7,826248,-182.55830169999993,116276,18690,39.32,16.007400512695312,104.9141616821289,-1.7584688663482666,0.02212955243885517,823247,0.00073
7,826585,-182.13499527999997,116327,18700,39.04,16.18061065673828,98.06768035888672,-1.8797929286956787,0.02235921286046505,823584,0.00073
7,827018,-181.41235373,116392,18710,39.37,19.461463928222656,105.49073028564453,3.977635383605957,0.022513924166560173,824017,0.00073
7,827392,-185.56270039999998,116449,18720,39.09,19.062515258789062,105.45458984375,-1.0294259786605835,0.02298196405172348,824391,0.00073
7,827858,-186.85679591,116520,18730,40.37,16.247425079345703,99.46705627441406,0.6467392444610596,0.02291412651538849,824857,0.00073
7,828130,-190.1834866,116561,18740,39.41,19.912948608398438,98.5868148803711,11.337419509887695,0.023037685081362724,825129,0.00073
7,828528,-189.68041952,116621,18750,38.97,18.7537841796875,99.30815887451172,-2.9066061973571777,0.02223183959722519,825527,0.00073
7,828806,-191.07301621,116662,18760,38.05,18.974102020263672,94.9227523803711,-3.1576876640319824,0.022721290588378906,825805,0.00073
7,829174,-192.29200228000002,116718,18770,37.37,20.03213119506836,100.0342025756836,-8.807846069335938,0.022760044783353806,826173,0.00073
7,829545,-197.48431158000002,116775,18780,36.4,16.262065887451172,104.54924011230469,-7.675356388092041,0.022860754281282425,826544,0.00073
7,829951,-194.21002021999996,116837,18790,37.03,18.598222732543945,91.9635009765625,3.0594065189361572,0.022583171725273132,826950,0.00073
7,830385,-194.69450366,116902,18800,38.0,20.197174072265625,101.33586120605469,4.824478626251221,0.02339261583983898,827384,0.00073
7,830726,-195.35811905999998,116953,18810,37.08,16.786861419677734,113.60600280761719,-9.452932357788086,0.022898588329553604,827725,0.00073
7,831131,-193.04907515,117014,18820,37.39,17.283084869384766,98.16300964355469,-1.9963757991790771,0.02222438156604767,828130,0.00073
7,831555,-193.31446689999996,117077,18830,36.97,20.897817611694336,100.1978759765625,-0.21021735668182373,0.0226701982319355,828554,0.00073
7,831959,-192.36138474000003,117136,18840,38.29,17.55531120300293,96.70325469970703,-4.199985504150391,0.022732283920049667,828958,0.00073
7,832365,-194.77865783,117197,18850,38.37,16.51940155029297,93.63871765136719,3.9931459426879883,0.022067392244935036,829364,0.00073
7,832765,-196.28137689,117256,18860,39.59,16.554180145263672,104.58377075195312,-2.4161906242370605,0.022402670234441757,829764,0.00073
7,833166,-195.79795016,117316,18870,39.92,18.505882263183594,103.72539520263672,-3.4807701110839844,0.02249479666352272,830165,0.00073
7,833568,-192.29109992000002,117375,18880,40.23,20.552703857421875,102.96437072753906,2.6051437854766846,0.02153838612139225,830567,0.00073
7,833976,-196.76453684,117436,18890,40.25,16.300800323486328,109.20130157470703,2.691617727279663,0.022590242326259613,830975,0.00073
7,834413,-195.73349369000005,117500,18900,40.28,18.657644271850586,103.80245971679688,10.550982475280762,0.022136248648166656,831412,0.00073
7,834849,-193.50852376999995,117565,18910,41.23,15.38034439086914,99.09691619873047,-0.7145997285842896,0.02266051433980465,831848,0.00073
7,835222,-193.93543234,117622,18920,40.91,15.02424430847168,99.22520446777344,0.5816158056259155,0.023306578397750854,832221,0.00073
7,835633,-195.34656829,117683,18930,40.78,23.401947021484375,99.52192687988281,4.844123363494873,0.02216886356472969,832632,0.00073
7,836033,-198.10660750000005,117741,18940,40.74,16.14246368408203,96.27146911621094,2.628999948501587,0.022245004773139954,833032,0.00073
7,836441,-195.66438892999997,117801,18950,40.76,19.55365753173828,111.6256332397461,-4.8844146728515625,0.022940900176763535,833440,0.00073
7,836851,-192.45316538,117861,18960,40.86,14.429389953613281,103.6065673828125,0.2310953140258789,0.02352171018719673,833850,0.00073
7,837291,-192.77477426000004,117926,18970,41.25,16.818973541259766,101.72195434570312,-2.908637762069702,0.022290965542197227,834290,0.00073
7,837694,-193.67028410999998,117986,18980,41.26,18.50754165649414,90.1673812866211,5.471580505371094,0.022363899275660515,834693,0.00073
7,838131,-189.33636687999999,118050,18990,41.55,17.43467903137207,93.1783676147461,-2.7302584648132324,0.022327644750475883,835130,0.00073
7,838501,-188.51064844,118105,19000,40.88,16.86060333251953,102.4631118774414,-3.7245826721191406,0.022476820275187492,835500,0.00073
7,838971,-190.15042853,118174,19010,41.22,15.100642204284668,106.53345489501953,-6.436165809631348,0.022411981597542763,835970,0.00073
7,839313,-189.56380101000002,118224,19020,40.91,18.173357009887695,106.35234832763672,4.050833702087402,0.02237303927540779,836312,0.00073
7,839747,-186.31804695,118287,19030,41.14,19.056331634521484,101.24937438964844,2.84745454788208,0.02259606122970581,836746,0.00073
7,840084,-185.73004657,118337,19040,40.51,16.277545928955078,102.93707275390625,-2.652116537094116,0.022258659824728966,837083,0.00073
7,840460,-186.43252516000004,118392,19050,40.19,13.434394836425781,97.71040344238281,3.3684186935424805,0.022241715341806412,837459,0.00073
7,840858,-189.10670618,118451,19060,40.07,13.812543869018555,92.97731018066406,-5.003597259521484,0.022493772208690643,837857,0.00073
7,841217,-191.69920009,118503,19070,39.26,18.23035430908203,110.98751068115234,0.22383978962898254,0.021823184564709663,838216,0.00073
7,841593,-194.35970845999998,118558,19080,38.99,15.488037109375,110.23323059082031,8.308804512023926,0.022942153736948967,838592,0.00073
7,841934,-197.95494724000002,118608,19090,38.03,17.532896041870117,100.3650894165039,-4.2064714431762695,0.022356919944286346,838933,0.00073
7,842335,-196.90847665000004,118666,19100,38.34,18.054248809814453,104.90789794921875,-6.518284797668457,0.022361403331160545,839334,0.00073
7,842710,-198.79562643000006,118720,19110,37.39,19.702478408813477,102.42805480957031,-4.725529193878174,0.02232435531914234,839709,0.00073
7,843146,-199.04997029000003,118784,19120,38.33,19.34168243408203,107.51095581054688,-5.002275466918945,0.022820917889475822,840145,0.00073
7,843552,-199.48892300999995,118843,19130,38.05,17.843788146972656,101.39739990234375,3.164422035217285,0.023207230493426323,840551,0.00073
7,843938,-196.98184214,118900,19140,38.54,16.306724548339844,104.73674011230469,-1.9414113759994507,0.022766156122088432,840937,0.00073
7,844272,-197.55372914,118948,19150,38.12,15.44084358215332,100.36083984375,-0.9290966987609863,0.022673966363072395,841271,0.00073
7,844648,-196.50661214000004,119002,19160,37.9,18.994836807250977,110.14238739013672,-8.445064544677734,0.022911040112376213,841647,0.00073
7,844910,-196.12108120000002,119040,19170,36.93,19.13473892211914,111.04462432861328,-3.938014030456543,0.02347220480442047,841909,0.00073
7,845330,-194.71032875000003,119102,19180,37.37,18.03019142150879,105.50633239746094,-4.1996588706970215,0.023337088525295258,842329,0.00073
7,845729,-190.41899539999997,119160,19190,37.95,15.606809616088867,109.53277587890625,10.86442756652832,0.022609656676650047,842728,0.00073
7,846130,-191.37137586,119219,19200,37.95,15.62167739868164,107.95294952392578,8.94938850402832,0.022791273891925812,843129,0.00073
7,846563,-186.40355685000003,119281,19210,38.53,17.262279510498047,107.02131652832031,-0.2634401321411133,0.021816130727529526,843562,0.00073
7,847030,-186.79301316000002,119348,19220,38.84,17.933265686035156,101.38057708740234,-7.7840142250061035,0.022856654599308968,844029,0.00073
7,847432,-186.36419943,119406,19230,38.8,16.834339141845703,104.67459869384766,-7.84766149520874,0.022348463535308838,844431,0.00073
7,847795,-186.27352740999996,119458,19240,38.57,16.150798797607422,100.53787231445312,-5.454559326171875,0.02210346795618534,844794,0.00073
7,848229,-186.67619638,119520,19250,39.57,16.810420989990234,104.07228088378906,4.457514762878418,0.022565007209777832,845228,0.00073
7,848696,-185.36967564000003,119588,19260,40.48,16.489803314208984,100.50892639160156,-7.590182304382324,0.022467782720923424,845695,0.00073
7,849099,-183.76497207,119646,19270,41.89,15.220529556274414,99.08360290527344,-3.272625684738159,0.022198593243956566,846098,0.00073
7,849565,-181.58800537999997,119714,19280,42.35,18.7412052154541,101.7835922241211,2.1822257041931152,0.02215338684618473,846564,0.00073
7,849964,-183.90393630000003,119771,19290,42.35,19.576190948486328,101.50593566894531,-12.846041679382324,0.02281620167195797,846963,0.00073
7,850257,-185.79271824,119813,19300,41.27,15.542287826538086,90.69837188720703,3.7216849327087402,0.022826986387372017,847256,0.00073
7,850572,-191.57274460999997,119857,19310,40.09,15.200693130493164,103.60711669921875,8.47474193572998,0.02261829376220703,847571,0.00073
7,850943,-189.32415186000003,119911,19320,39.13,17.67743682861328,104.21929931640625,-2.8864548206329346,0.022864755243062973,847942,0.00073
7,851341,-189.99852600999995,119965,19330,39.09,22.392087936401367,104.18561553955078,-4.389045238494873,0.022830240428447723,848340,0.00073
7,851802,-190.89803793999997,120029,19340,40.07,18.797632217407227,104.36072540283203,4.235107421875,0.0229240283370018,848801,0.00073
7,852234,-192.24205179,120088,19350,40.05,18.444664001464844,106.11457824707031,6.858926296234131,0.022246791049838066,849233,0.00073
7,852570,-192.33598546000002,120134,19360,38.74,18.862056732177734,109.3946304321289,-14.945745468139648,0.022699495777487755,849569,0.00073
7,852941,-190.69473393,120185,19370,38.42,15.602346420288086,99.63037109375,-2.7675588130950928,0.022475888952612877,849940,0.00073
7,853341,-193.40052828999995,120240,19380,37.76,16.837596893310547,100.84112548828125,-3.8225746154785156,0.023162594065070152,850340,0.00073
7,853808,-192.85609951999996,120304,19390,38.44,25.7808780670166,94.93962860107422,1.894935131072998,0.023112842813134193,850807,0.00073
7,854214,-191.86761258,120360,19400,39.57,18.61972999572754,105.58201599121094,-1.142650842666626,0.022662239149212837,851213,0.00073
7,854647,-186.43751946,120419,19410,40.75,17.781085968017578,101.86954498291016,-5.027229309082031,0.02315123751759529,851646,0.00073
7,855118,-187.10064510999996,120484,19420,41.75,18.618419647216797,101.85179138183594,1.6282293796539307,0.023232853040099144,852117,0.00073
7,855523,-185.79762568999996,120540,19430,41.82,15.014762878417969,105.62227630615234,-4.935762882232666,0.022687772288918495,852522,0.00073
7,855990,-185.34653693,120604,19440,41.88,16.029827117919922,97.09954833984375,6.268448829650879,0.02259988524019718,852989,0.00073
7,856361,-180.39534005999997,120656,19450,41.27,14.152496337890625,108.48450469970703,1.359072208404541,0.022246219217777252,853360,0.00073
7,856727,-179.76458309,120707,19460,41.57,19.36087989807129,100.46258544921875,10.631024360656738,0.023186536505818367,853726,0.00073
7,857163,-178.57883009,120768,19470,42.22,17.398067474365234,113.61967468261719,-1.9982390403747559,0.022169718518853188,854162,0.00073
7,857571,-180.59281927,120824,19480,42.3,18.38317108154297,100.07542419433594,3.0827784538269043,0.022162897512316704,854570,0.00073
7,857940,-180.94198886999996,120875,19490,41.32,20.59823226928711,96.65281677246094,-2.049048900604248,0.023308217525482178,854939,0.00073
7,858261,-181.62646264000003,120919,19500,40.47,21.719696044921875,107.89968872070312,-6.820115089416504,0.02284962683916092,855260,0.00073
7,858665,-189.07595898,120975,19510,40.18,17.757667541503906,99.62419891357422,5.624621391296387,0.022909341380000114,855664,0.00073
7,859098,-189.11060819000005,121035,19520,39.8,16.449731826782227,105.63926696777344,-1.8708529472351074,0.022966649383306503,856097,0.00073
