time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates
772000,7720,111691,100.0,782.8278865900002,6,0.0026132971979677677,0.00073,0.5736795663833618,0.008099454455077648,-398.8700866699219,768999
773000,7730,111837,100.0,782.7839373000002,6,0.0026415649335831404,0.00073,0.3699597120285034,0.04769317805767059,-398.7308349609375,769999
774000,7740,111983,100.0,782.7437519199999,6,0.002158630406484008,0.00073,-0.011349856853485107,0.030665896832942963,-398.775634765625,770999
775000,7750,112129,100.0,782.70614329,6,0.0030155207496136427,0.00073,2.784308910369873,0.03338131681084633,-398.8284912109375,771999
776000,7760,112274,100.0,782.7450672900002,6,0.0020234710536897182,0.00073,-2.141766309738159,0.030306845903396606,-398.706787109375,772999
777000,7770,112419,100.0,782.7858945000002,6,0.002024346264079213,0.00073,0.11189265549182892,0.01495448686182499,-398.6739196777344,773999
778000,7780,112564,100.0,782.8265051000001,6,0.0018993456615135074,0.00073,2.1136393547058105,0.0840144231915474,-398.65863037109375,774999
779000,7790,112709,100.0,782.82886455,6,0.002009020885452628,0.00073,-1.9502966403961182,0.14993742108345032,-398.9541320800781,775999
780000,7800,112854,100.0,782.8677468799999,6,0.0021542878821492195,0.00073,-5.997326374053955,0.020363155752420425,-398.9693603515625,776999
781000,7810,113000,100.0,782.7889972400001,6,0.002250159624963999,0.00073,0.9288090467453003,0.06691047549247742,-398.73553466796875,777999
782000,7820,113146,100.0,782.7107058199998,6,0.0018871997017413378,0.00073,-0.34472912549972534,0.04507681727409363,-398.91351318359375,778999
783000,7830,113292,100.0,782.7512121300001,6,0.0023321458138525486,0.00073,-3.406248092651367,0.0398426279425621,-398.92724609375,779999
784000,7840,113438,100.0,782.7927171899998,6,0.0025394102558493614,0.00073,-1.09215247631073,0.039250925183296204,-398.7077941894531,780999
785000,7850,113584,100.0,782.9928710499998,6,0.0029069744050502777,0.00073,-6.23585319519043,0.04774089902639389,-398.8176574707031,781999
786000,7860,113729,100.0,782.9949173299999,6,0.0030512704979628325,0.00073,0.305530846118927,0.04248476028442383,-398.6894226074219,782999
787000,7870,113875,100.0,782.9536092200001,6,0.002391703426837921,0.00073,-1.056137204170227,0.029950235038995743,-398.775634765625,783999
788000,7880,114021,100.0,782.9921935499999,6,0.0021876308601349592,0.00073,4.487956523895264,0.02751784212887287,-398.4950866699219,784999
789000,7890,114166,100.0,783.0309238300001,6,0.0023281846661120653,0.00073,-2.561802864074707,0.10627511143684387,-398.9841613769531,785999
790000,7900,114311,100.0,782.9533575699998,6,0.00327253807336092,0.00073,0.7994968295097351,0.026428882032632828,-399.0293884277344,786999
791000,7910,114456,100.0,783.11429916,6,0.0027876205276697874,0.00073,1.1765849590301514,0.10737766325473785,-398.5243835449219,787999
792000,7920,114601,100.0,783.1141414900001,6,0.0023974559735506773,0.00073,0.1592250019311905,0.1523122489452362,-398.520751953125,788999
793000,7930,114745,100.0,783.07497997,6,0.0020579437259584665,0.00073,0.09047764539718628,0.0560164675116539,-398.96856689453125,789999
794000,7940,114891,100.0,783.0727897900001,6,0.0027303302194923162,0.00073,0.11272048950195312,0.017230065539479256,-398.6203308105469,790999
795000,7950,115038,100.0,783.0295836399999,6,0.0026843473315238953,0.00073,-3.329982280731201,0.0079093798995018,-398.95281982421875,791999
796000,7960,115186,100.0,783.0300945700001,6,0.0025321180000901222,0.00073,4.273726940155029,0.07940499484539032,-398.51263427734375,792999
797000,7970,115335,100.0,782.8699898300001,6,0.00192032300401479,0.00073,2.7230329513549805,0.023008106276392937,-398.6867370605469,793999
798000,7980,115484,100.0,782.8701556699999,6,0.0026602933648973703,0.00073,0.9101409912109375,0.06435632705688477,-398.71337890625,794999
799000,7990,115634,100.0,782.87091268,6,0.0023787477985024452,0.00073,0.6163549423217773,0.03198329731822014,-398.8116149902344,795999
800000,8000,115782,100.0,782.9489846499999,6,0.0023709330707788467,0.00073,0.0019472837448120117,0.03729557245969772,-398.76666259765625,796999
801000,8010,115929,100.0,782.8638762500002,6,0.0030311206355690956,0.00073,-1.443415641784668,0.1562061905860901,-398.4547119140625,797999
802000,8020,116077,100.0,782.90345481,6,0.0019705321174114943,0.00073,-3.0792319774627686,0.032765839248895645,-398.8140869140625,798999
803000,8030,116227,100.0,782.9033000900001,6,0.002324816770851612,0.00073,7.325274467468262,0.05252768099308014,-398.7766418457031,799999
804000,8040,116378,100.0,782.86457358,6,0.0032329054083675146,0.00073,-3.9102606773376465,0.053716473281383514,-398.9338684082031,800999
805000,8050,116527,100.0,782.8218505600001,6,0.0031977740582078695,0.00073,3.7440602779388428,0.05712759494781494,-398.6874694824219,801999
806000,8060,116676,100.0,782.8184597099998,6,0.0024330527521669865,0.00073,-4.085051536560059,0.04940595477819443,-398.72967529296875,802999
807000,8070,116825,100.0,783.0145817099999,6,0.0035442730877548456,0.00073,-1.025922179222107,0.060600996017456055,-398.9363708496094,803999
808000,8080,116974,100.0,782.9764726100001,6,0.0033645923249423504,0.00073,0.012637853622436523,0.02715713530778885,-398.6839294433594,804999
809000,8090,117123,100.0,782.97278559,6,0.0026108247693628073,0.00073,0.32627737522125244,0.2007262110710144,-398.711181640625,805999
810000,8100,117270,100.0,782.9724089599999,6,0.002036822261288762,0.00073,0.7641075253486633,0.03483308106660843,-398.5185546875,806999
811000,8110,117417,100.0,782.9339308699999,6,0.002921470906585455,0.00073,5.8867082595825195,0.07313472032546997,-398.5276794433594,807999
812000,8120,117565,100.0,783.0160348800002,6,0.0022878560703247786,0.00073,-2.412142515182495,0.013300677761435509,-398.8855285644531,808999
813000,8130,117714,100.0,783.0180965899999,6,0.003778667189180851,0.00073,0.890385091304779,0.14189738035202026,-398.9541015625,809999
814000,8140,117863,100.0,783.0603889900001,6,0.002464214339852333,0.00073,-3.967672824859619,0.07408686727285385,-398.9087219238281,810999
815000,8150,118011,100.0,783.1049414600001,6,0.002123448997735977,0.00073,0.6930392980575562,0.052361443638801575,-398.7953186035156,811999
816000,8160,118159,100.0,783.1484929900001,6,0.0025377566926181316,0.00073,0.6004074811935425,0.043562814593315125,-398.49652099609375,812999
817000,8170,118310,100.0,783.1096358499998,6,0.004591829609125853,0.00073,2.6454038619995117,0.01181657612323761,-398.6756286621094,813999
818000,8180,118468,100.0,783.1074816600001,6,0.0029970258474349976,0.00073,-0.2094653844833374,0.07837872952222824,-398.595458984375,814999
819000,8190,118621,100.0,783.1091088,6,0.002821928821504116,0.00073,3.219967842102051,0.05491218715906143,-398.5501708984375,815999
820000,8200,118776,100.0,783.1105562099999,6,0.0025809775106608868,0.00073,0.09162712097167969,0.16578754782676697,-398.512451171875,816999
821000,8210,118926,100.0,783.15349269,6,0.0018392812926322222,0.00073,0.7810244560241699,0.07101837545633316,-398.78955078125,817999
822000,8220,119073,100.0,783.1511863699998,6,0.00275643402710557,0.00073,-3.3063998222351074,0.016432836651802063,-398.8021240234375,818999
823000,8230,119222,100.0,783.1925400099999,6,0.002310128416866064,0.00073,3.46671462059021,0.02272506058216095,-398.7277526855469,819999
824000,8240,119370,100.0,783.1925173500001,6,0.0025893389247357845,0.00073,0.11547666788101196,0.00899334717541933,-398.5575866699219,820999
825000,8250,119519,100.0,783.19032219,6,0.004156492650508881,0.00073,-0.4417915344238281,0.0359913669526577,-398.6949157714844,821999
826000,8260,119665,100.0,783.1883847,6,0.0026980589609593153,0.00073,0.4643981456756592,0.028995027765631676,-398.7474365234375,822999
827000,8270,119812,100.0,783.1940704100001,6,0.002073646290227771,0.00073,3.822166919708252,0.018029075115919113,-398.7030944824219,823999
828000,8280,119959,100.0,783.2361258,6,0.0037003017496317625,0.00073,0.023542404174804688,0.03719579055905342,-398.860107421875,824999
829000,8290,120107,100.0,783.23918479,6,0.00305406516417861,0.00073,-1.3773237466812134,0.02737700380384922,-398.6767272949219,825999
830000,8300,120256,100.0,783.2421362000001,6,0.0028691121842712164,0.00073,-2.4506638050079346,0.30042028427124023,-398.39404296875,826999
831000,8310,120404,100.0,783.32353736,6,0.0027989086229354143,0.00073,3.105351686477661,0.14894095063209534,-398.59716796875,827999
832000,8320,120549,100.0,783.3242670400001,6,0.0027230517007410526,0.00073,-3.576596260070801,0.33240532875061035,-398.3546447753906,828999
833000,8330,120695,100.0,783.3207806,6,0.0027067300397902727,0.00073,3.4779834747314453,0.15190550684928894,-398.16143798828125,829999
834000,8340,120843,100.0,783.3197927599998,6,0.0019512064754962921,0.00073,-5.693549156188965,0.0180706437677145,-398.97515869140625,830999
835000,8350,120991,100.0,783.3596623200001,6,0.0031737422104924917,0.00073,0.6226145029067993,0.015156891196966171,-398.7521667480469,831999
836000,8360,121137,100.0,783.3597506599998,6,0.0026029562577605247,0.00073,1.4021987915039062,0.030377885326743126,-398.8784484863281,832999
837000,8370,121284,100.0,783.3959852000002,6,0.0029514534398913383,0.00073,0.646706223487854,0.0961916595697403,-398.843017578125,833999
838000,8380,121430,100.0,783.35611318,6,0.0026817936450242996,0.00073,0.5400331020355225,0.03634653985500336,-398.83746337890625,834999
839000,8390,121577,100.0,783.2722251599998,6,0.0019086815882474184,0.00073,5.2022576332092285,0.017237525433301926,-398.618896484375,835999
840000,8400,121726,100.0,783.2312370600001,6,0.0019016447477042675,0.00073,-1.0985759496688843,0.018549971282482147,-398.7096862792969,836999
841000,8410,121874,100.0,783.1497648200001,6,0.002320750616490841,0.00073,5.838127613067627,0.04817204922437668,-398.83966064453125,837999
842000,8420,122021,100.0,783.1505514900001,6,0.0023273255210369825,0.00073,-0.8426441550254822,0.027856238186359406,-398.74407958984375,838999
843000,8430,122168,100.0,783.1483255900001,6,0.0029614977538585663,0.00073,-1.349738359451294,0.006431685760617256,-398.6341552734375,839999
844000,8440,122313,100.0,783.1075006400002,6,0.002112056128680706,0.00073,-1.4093866348266602,0.05438660830259323,-398.8575439453125,840999
845000,8450,122461,100.0,782.9883217700001,6,0.001590543775819242,0.00073,0.5116233229637146,0.06733965873718262,-398.7588195800781,841999
846000,8460,122610,100.0,782.9905617899999,6,0.0022890290711075068,0.00073,-1.7788814306259155,0.030504010617733,-398.8973388671875,842999
847000,8470,122757,100.0,782.9898511799998,6,0.0021646220702677965,0.00073,-2.0794363021850586,0.03263524919748306,-398.7396545410156,843999
848000,8480,122904,100.0,783.0258305900002,6,0.003079902147874236,0.00073,1.1375612020492554,0.10715076327323914,-398.8345031738281,844999
849000,8490,123050,100.0,783.10683947,6,0.0023683805484324694,0.00073,3.613111972808838,0.11406661570072174,-398.6042785644531,845999
850000,8500,123195,100.0,783.14450605,6,0.00249659875407815,0.00073,0.14733517169952393,0.049086280167102814,-399.005615234375,846999
851000,8510,123343,100.0,783.0636005299998,6,0.002393753733485937,0.00073,-0.24579229950904846,0.02999485284090042,-398.86834716796875,847999
852000,8520,123490,100.0,782.53932641,6,0.002044273540377617,0.00073,-0.9539412260055542,0.053200799971818924,-398.69140625,848999
853000,8530,123638,100.0,782.54260376,6,0.0020069191232323647,0.00073,0.8252699375152588,0.07311901450157166,-398.63336181640625,849999
854000,8540,123784,100.0,782.5405486399999,6,0.002178800757974386,0.00073,1.2815033197402954,0.029529791325330734,-399.13916015625,850999
855000,8550,123930,100.0,782.6606878199999,6,0.003670000471174717,0.00073,-1.0641648769378662,0.021882295608520508,-398.6142883300781,851999
856000,8560,124077,100.0,782.61745796,6,0.003260553814470768,0.00073,4.060312271118164,0.03137826919555664,-398.7472839355469,852999
857000,8570,124224,100.0,782.57874636,6,0.0027074734680354595,0.00073,-0.6553339958190918,0.03591856732964516,-398.69219970703125,853999
858000,8580,124371,100.0,782.5827995000001,6,0.0022473062854260206,0.00073,-0.061079442501068115,0.08300372958183289,-398.63812255859375,854999
859000,8590,124517,100.0,782.5817277300001,6,0.0018064856994897127,0.00073,-1.1327916383743286,0.015431871637701988,-398.7457580566406,855999
860000,8600,124664,100.0,782.5412804,6,0.00228646001778543,0.00073,-4.044955730438232,0.02916596084833145,-398.9834899902344,856999
861000,8610,124813,100.0,782.46005258,6,0.0016589825972914696,0.00073,-1.3612163066864014,0.04574599862098694,-398.7471618652344,857999
862000,8620,124967,100.0,782.7009204300001,6,0.0029629950877279043,0.00073,-2.797241449356079,0.07483094930648804,-398.84735107421875,858999
863000,8630,125115,100.0,782.2571216399999,6,0.0019222651608288288,0.00073,-0.2790939211845398,0.01945461705327034,-398.90673828125,859999
864000,8640,125262,100.0,782.2584986000002,6,0.0017002064269036055,0.00073,3.283722162246704,0.07531827688217163,-398.8333740234375,860999
865000,8650,125410,100.0,782.22220193,6,0.00225082621909678,0.00073,0.6608877182006836,0.055278051644563675,-398.7645568847656,861999
866000,8660,125556,100.0,782.26398036,6,0.002690577879548073,0.00073,0.18280845880508423,0.07322096079587936,-398.6134033203125,862999
867000,8670,125704,100.0,782.30398435,6,0.0018328629666939378,0.00073,-2.191599130630493,0.00804612785577774,-398.6331787109375,863999
868000,8680,125852,100.0,782.2210772500001,6,0.0020484928973019123,0.00073,2.1435296535491943,0.037183284759521484,-398.802001953125,864999
869000,8690,126001,100.0,782.1813619400001,6,0.0022233708295971155,0.00073,-1.859605073928833,0.04531530290842056,-398.63397216796875,865999
870000,8700,126147,100.0,782.1391705300001,6,0.0029402340296655893,0.00073,-1.049267292022705,0.03480562940239906,-398.70208740234375,866999
871000,8710,126295,100.0,782.3801158900001,6,0.0019836986903101206,0.00073,0.9759764075279236,0.036571159958839417,-398.761474609375,867999
872000,8720,126440,100.0,782.5809120799998,6,0.002940085483714938,0.00073,0.9655295610427856,0.21899721026420593,-398.6610412597656,868999
873000,8730,126586,100.0,783.0253827800001,6,0.0023067931178957224,0.00073,-1.0544636249542236,0.03674005717039108,-398.64019775390625,869999
874000,8740,126733,100.0,783.0228233299999,6,0.0022560451179742813,0.00073,-1.5329508781433105,0.021262427791953087,-398.67645263671875,870999
875000,8750,126881,100.0,783.0592604400001,6,0.0020790856797248125,0.00073,-3.4208695888519287,0.02096257358789444,-398.9076232910156,871999
876000,8760,127028,100.0,783.0583594500001,6,0.00176841055508703,0.00073,-2.724522113800049,0.07257932424545288,-398.6671142578125,872999
877000,8770,127177,100.0,783.0192445600001,6,0.0021866161841899157,0.00073,6.593061447143555,0.07090874016284943,-398.5723571777344,873999
878000,8780,127325,100.0,783.10132198,6,0.0021019889973104,0.00073,4.873494625091553,0.01066859345883131,-398.68780517578125,874999
879000,8790,127473,100.0,783.14225898,6,0.0017520777182653546,0.00073,4.206122875213623,0.02056196704506874,-398.97894287109375,875999
880000,8800,127620,100.0,783.2255580500001,6,0.002407209947705269,0.00073,-3.4398353099823,0.07523256540298462,-398.9875183105469,876999
881000,8810,127768,100.0,783.186022,6,0.002552964724600315,0.00073,0.2362315058708191,0.08668836951255798,-398.7197570800781,877999
882000,8820,127916,100.0,783.2683367999998,6,0.002449675230309367,0.00073,2.4155848026275635,0.02195996418595314,-398.84814453125,878999
883000,8830,128064,100.0,783.1872983099998,6,0.002838185988366604,0.00073,0.4438961148262024,0.0411379300057888,-398.90203857421875,879999
884000,8840,128212,100.0,783.1900790300001,6,0.0024630348198115826,0.00073,4.101603984832764,0.03290088474750519,-398.6446838378906,880999
885000,8850,128358,100.0,783.1889459999999,6,0.0024101571179926395,0.00073,-2.8282909393310547,0.0261178407818079,-398.88226318359375,881999
886000,8860,128505,100.0,783.1860937900002,6,0.004203424789011478,0.00073,1.581781029701233,0.1585262417793274,-398.615234375,882999
887000,8870,128650,100.0,783.0999013099998,6,0.003972197882831097,0.00073,3.424678325653076,0.030048653483390808,-398.6710205078125,883999
888000,8880,128796,100.0,782.9354092299999,6,0.0028979009948670864,0.00073,0.8662412762641907,0.03933143988251686,-398.7054748535156,884999
889000,8890,128942,100.0,782.93539313,6,0.003917572554200888,0.00073,-3.7980172634124756,0.09732255339622498,-398.5936279296875,885999
890000,8900,129089,100.0,782.8926978200001,6,0.0028691315092146397,0.00073,-3.1096692085266113,0.06761392951011658,-398.6055603027344,886999
891000,8910,129236,100.0,782.85323886,6,0.0021766347344964743,0.00073,1.247875452041626,0.04307401552796364,-398.62713623046875,887999
892000,8920,129384,100.0,782.77033181,6,0.0026001909282058477,0.00073,2.8644819259643555,0.022776007652282715,-398.6352844238281,888999
893000,8930,129529,100.0,782.8061788700002,6,0.0036286916583776474,0.00073,3.038386821746826,0.13130713999271393,-398.3562316894531,889999
894000,8940,129676,100.0,782.7260796900002,6,0.002524180803447962,0.00073,0.3596380352973938,0.024541392922401428,-398.3753356933594,890999
895000,8950,129822,100.0,782.7285728899999,6,0.0028697471134364605,0.00073,1.9327625036239624,0.02252649888396263,-398.72747802734375,891999
896000,8960,129972,100.0,782.7314613699999,6,0.002921275794506073,0.00073,-5.465091228485107,0.06614986807107925,-398.6158142089844,892999
897000,8970,130118,100.0,782.65760729,6,0.0033511968795210123,0.00073,-4.22334098815918,0.010847716592252254,-398.92242431640625,893999
898000,8980,130264,100.0,782.7398427200002,6,0.00202338513918221,0.00073,-3.767617702484131,0.01887773722410202,-398.7169189453125,894999
899000,8990,130410,100.0,782.73952328,6,0.0021325438283383846,0.00073,3.1680209636688232,0.025237038731575012,-398.65069580078125,895999
900000,9000,130554,100.0,782.7001843300001,6,0.0021208159159868956,0.00073,-2.257108211517334,0.023676808923482895,-398.6694030761719,896999
901000,9010,130700,100.0,782.7370309400001,6,0.0020537390373647213,0.00073,-0.4455640912055969,0.034139666706323624,-398.69964599609375,897999
902000,9020,130846,100.0,782.8187178799999,6,0.0020077547524124384,0.00073,2.1782119274139404,0.04579012840986252,-398.6719665527344,898999
903000,9030,130993,100.0,782.7401246900001,6,0.00279117189347744,0.00073,-1.1783173084259033,0.0175069160759449,-398.8150329589844,899999
904000,9040,131138,100.0,782.7395767200002,6,0.0023167405743151903,0.00073,-3.916170120239258,0.07922733575105667,-399.0842590332031,900999
905000,9050,131284,100.0,782.6997322100001,6,0.0021642979700118303,0.00073,-2.2075955867767334,0.03194542974233627,-398.3904724121094,901999
906000,9060,131434,100.0,782.6195999,6,0.0024485914036631584,0.00073,-0.6566638946533203,0.030637430027127266,-398.9383850097656,902999
907000,9070,131579,100.0,782.8219464300001,6,0.0020346944220364094,0.00073,5.626628398895264,0.09839794039726257,-398.4449462890625,903999
908000,9080,131725,100.0,782.9061146500001,6,0.002661100123077631,0.00073,-3.4159302711486816,0.06916908174753189,-398.7397155761719,904999
909000,9090,131870,100.0,782.86697759,6,0.0019223146373406053,0.00073,0.8201613426208496,0.11218591034412384,-398.8793640136719,905999
910000,9100,132019,100.0,782.9089688999999,6,0.0019136026967316866,0.00073,2.061832904815674,0.06382568925619125,-398.7670593261719,906999
911000,9110,132166,100.0,782.8722567200001,6,0.0021876893006265163,0.00073,-2.358520984649658,0.020816974341869354,-399.00830078125,907999
912000,9120,132314,100.0,782.8752751399999,6,0.001842465135268867,0.00073,-0.2457808405160904,0.029435787349939346,-398.7719421386719,908999
913000,9130,132462,100.0,783.0012328899998,6,0.00219397502951324,0.00073,-1.86016845703125,0.12989449501037598,-398.815185546875,909999
914000,9140,132611,100.0,783.12361265,6,0.0017948171589523554,0.00073,-4.042613506317139,0.015572015196084976,-398.8482360839844,910999
915000,9150,132756,100.0,783.1639721800001,6,0.0015472607919946313,0.00073,-2.3744897842407227,0.009085988625884056,-398.774169921875,911999
916000,9160,132904,100.0,783.1654564700001,6,0.002575619611889124,0.00073,7.587769985198975,0.4239817261695862,-398.6804504394531,912999
917000,9170,133049,100.0,782.9648943799999,6,0.004024906549602747,0.00073,-1.8954460620880127,0.04097125679254532,-398.80352783203125,913999
918000,9180,133197,100.0,782.96264196,6,0.002154436893761158,0.00073,-3.909607410430908,0.043980151414871216,-398.86016845703125,914999
919000,9190,133344,100.0,783.0039059,6,0.00171992729883641,0.00073,3.672851324081421,0.06875681132078171,-398.9137268066406,915999
920000,9200,133490,100.0,782.92560467,6,0.002468264428898692,0.00073,-5.484705448150635,0.02995099127292633,-399.0744934082031,916999
921000,9210,133636,100.0,782.8404937,6,0.002952559618279338,0.00073,-1.273963212966919,0.0127139613032341,-398.830810546875,917999
922000,9220,133783,100.0,782.7554208300003,6,0.0022204553242772818,0.00073,-3.6054000854492188,0.05792186036705971,-398.6833801269531,918999
923000,9230,133929,100.0,782.5933541000003,6,0.0022331757936626673,0.00073,0.15040141344070435,0.05364315211772919,-398.8006896972656,919999
924000,9240,134076,100.0,782.5540533799999,6,0.0017824843525886536,0.00073,-4.688317775726318,0.0689159482717514,-398.7342529296875,920999
925000,9250,134223,100.0,782.39121093,6,0.0027858703397214413,0.00073,15.936875343322754,0.1766287386417389,-398.6413879394531,921999
926000,9260,134371,100.0,782.18724917,6,0.004963659215718508,0.00073,-2.8183846473693848,0.07396699488162994,-398.68896484375,922999
927000,9270,134519,100.0,782.2264673999999,6,0.00309563591144979,0.00073,-2.0770630836486816,0.05546950548887253,-398.6565856933594,923999
928000,9280,134666,100.0,782.06596989,6,0.0021811220794916153,0.00073,-3.1268439292907715,0.04358046129345894,-398.70111083984375,924999
929000,9290,134817,100.0,782.02038049,6,0.003275840077549219,0.00073,5.9464521408081055,0.02414386346936226,-398.7779846191406,925999
930000,9300,134965,100.0,782.0199367000001,6,0.003405430121347308,0.00073,-3.683907985687256,0.008172964677214622,-398.8197937011719,926999
931000,9310,135112,100.0,782.1439848200002,6,0.0030128962825983763,0.00073,0.6802301406860352,0.046794742345809937,-398.5915832519531,927999
932000,9320,135258,100.0,782.14670073,6,0.0032811069395393133,0.00073,-2.928647518157959,0.028030099347233772,-398.79132080078125,928999
933000,9330,135405,100.0,782.26796801,6,0.0023564836010336876,0.00073,-2.442660331726074,0.09602633118629456,-398.4804382324219,929999
934000,9340,135554,100.0,782.3052861900001,6,0.0024691426660865545,0.00073,2.327085018157959,0.049450233578681946,-398.9769592285156,930999
935000,9350,135703,100.0,782.42546066,6,0.0025363496970385313,0.00073,-0.3188408315181732,0.06910115480422974,-398.6920166015625,931999
936000,9360,135851,100.0,782.62848588,6,0.0035160710103809834,0.00073,-2.639019250869751,0.23423632979393005,-398.89666748046875,932999
937000,9370,136000,100.0,782.74793272,6,0.0027129182126373053,0.00073,-0.3460582494735718,0.06844963878393173,-398.6109924316406,933999
938000,9380,136149,100.0,782.90932724,6,0.002327007008716464,0.00073,-2.0854363441467285,0.014712636359035969,-398.7245788574219,934999
939000,9390,136298,100.0,782.95534969,6,0.0022846804931759834,0.00073,-2.665614604949951,0.03368375450372696,-398.9543762207031,935999
940000,9400,136446,100.0,782.74545878,6,0.005028463900089264,0.00073,-1.1667969226837158,0.0793163925409317,-398.68939208984375,936999
941000,9410,136595,100.0,782.6994386000001,6,0.0033674766309559345,0.00073,-0.6325979232788086,0.041544847190380096,-398.31414794921875,937999
942000,9420,136743,100.0,782.7794319200001,6,0.002318204613402486,0.00073,-2.770482301712036,0.05748796463012695,-398.7738342285156,938999
943000,9430,136894,100.0,782.7786777300003,6,0.0019788211211562157,0.00073,4.148251533508301,0.044864073395729065,-398.5995788574219,939999
944000,9440,137043,100.0,782.7800638199999,6,0.002234779065474868,0.00073,1.6436786651611328,0.011040370911359787,-398.7879333496094,940999
945000,9450,137191,100.0,782.7427811800001,6,0.0021551139652729034,0.00073,0.442380428314209,0.7303977012634277,-399.0157775878906,941999
946000,9460,137344,100.0,782.7856626199999,6,0.0023272866383194923,0.00073,-3.563302516937256,0.022481495514512062,-399.0367736816406,942999
947000,9470,137493,100.0,782.62833911,6,0.0023767398670315742,0.00073,-1.5532472133636475,0.02908313274383545,-398.97601318359375,943999
948000,9480,137641,100.0,782.46764993,6,0.0020020599476993084,0.00073,-3.1189870834350586,0.009626340121030807,-398.819580078125,944999
949000,9490,137792,100.0,782.4696451499999,6,0.002335968893021345,0.00073,0.9837378263473511,0.0413181334733963,-398.6448059082031,945999
950000,9500,137940,100.0,782.72149957,6,0.002373231342062354,0.00073,-0.7239140868186951,0.014633838087320328,-398.72711181640625,946999
951000,9510,138089,100.0,782.7287987000001,6,0.0022890912368893623,0.00073,-3.491243362426758,0.013993063010275364,-398.82891845703125,947999
952000,9520,138237,100.0,782.7314881,6,0.001788745867088437,0.00073,-2.0279717445373535,0.07112817466259003,-398.7548828125,948999
953000,9530,138384,100.0,782.7719498599998,6,0.0019866577349603176,0.00073,-2.1457431316375732,0.04701778292655945,-398.77410888671875,949999
954000,9540,138532,100.0,782.73334858,6,0.0021474615205079317,0.00073,-0.7846746444702148,0.0552978552877903,-398.6133728027344,950999
955000,9550,138680,100.0,782.7747086800002,6,0.003101791488006711,0.00073,0.234824538230896,0.010922864079475403,-398.8349914550781,951999
956000,9560,138830,100.0,782.8130097200001,6,0.002587694674730301,0.00073,-0.5370121002197266,0.07166845351457596,-398.8937072753906,952999
957000,9570,138979,100.0,782.9711401200001,6,0.002878243802115321,0.00073,-2.4680685997009277,0.042125046253204346,-398.7762451171875,953999
958000,9580,139129,100.0,783.0920972,6,0.002241338137537241,0.00073,-3.9879961013793945,0.02870253287255764,-398.9097900390625,954999
959000,9590,139278,100.0,782.5639558800001,6,0.0031712008640170097,0.00073,4.013719081878662,0.008088666945695877,-398.73260498046875,955999
960000,9600,139424,100.0,781.3874000699999,6,0.007529913913458586,0.00073,-1.779330849647522,0.07664977014064789,-398.4306640625,956999
961000,9610,139572,100.0,781.2590667799999,6,0.005880025215446949,0.00073,-2.238309860229492,0.22166791558265686,-397.9670104980469,957999
962000,9620,139723,100.0,778.1539327299998,6,0.00909159705042839,0.00073,5.82776403427124,0.02971547096967697,-398.2805480957031,958999
963000,9630,139873,100.0,776.6590499899999,6,0.010378450155258179,0.00073,-2.9715633392333984,0.23637068271636963,-398.3135986328125,959999
964000,9640,140023,100.0,776.44914455,6,0.005492692813277245,0.00073,-2.767958402633667,0.054191358387470245,-398.3554382324219,960999
965000,9650,140172,100.0,776.4013219400002,6,0.004082523286342621,0.00073,2.8141651153564453,0.07509439438581467,-398.22930908203125,961999
966000,9660,140321,100.0,776.2773727600002,6,0.0036863379646092653,0.00073,-0.09791597723960876,0.1566999852657318,-398.0672912597656,962999
967000,9670,140469,100.0,776.2745626699999,6,0.003626494901254773,0.00073,-3.270569086074829,0.07976354658603668,-398.28863525390625,963999
968000,9680,140619,100.0,776.2715474100002,6,0.004683427046984434,0.00073,-2.728705644607544,0.09319707751274109,-398.3786926269531,964999
969000,9690,140771,100.0,776.5397634099999,6,0.00661452068015933,0.00073,0.2609231472015381,0.3449450433254242,-398.1293640136719,965999
970000,9700,140920,100.0,775.6045290799999,6,0.012927312403917313,0.00073,3.0711779594421387,0.141414612531662,-398.86376953125,966999
971000,9710,141073,100.0,775.68809859,6,0.006121505051851273,0.00073,-3.367387294769287,0.11021935194730759,-398.24609375,967999
972000,9720,141226,100.0,778.7495731299999,6,0.003821524791419506,0.00073,0.93016517162323,0.03896100074052811,-398.48419189453125,968999
973000,9730,141378,100.0,780.24239381,6,0.003932329826056957,0.00073,-5.430011749267578,0.01627931371331215,-398.63555908203125,969999
974000,9740,141528,100.0,780.49185355,6,0.00412033312022686,0.00073,7.936654090881348,0.06699028611183167,-398.110107421875,970999
975000,9750,141676,100.0,780.4936388500001,6,0.005492234602570534,0.00073,-3.3939504623413086,0.023587513715028763,-398.63995361328125,971999
976000,9760,141825,100.0,780.57335314,6,0.003512072842568159,0.00073,-0.5457935333251953,0.21446073055267334,-398.4356689453125,972999
977000,9770,141973,100.0,780.5363081400001,6,0.0029777311719954014,0.00073,2.3866729736328125,0.04766859486699104,-398.5106201171875,973999
978000,9780,142122,100.0,780.4996680699999,6,0.003354341723024845,0.00073,4.4047040939331055,0.06368323415517807,-398.3533935546875,974999
