time/time_elapsed,time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/n_updates
160675,6,1116615,66920,16.38,-2.4766362,0.00073,1.5686895847320557,0.00344078429043293,5.3866682052612305,0.0003465551126282662,1113614
160698,6,1116776,66930,16.31,-2.46433621,0.00073,1.655738115310669,0.003172168042510748,20.199275970458984,0.00034607635461725295,1113775
160721,6,1116940,66940,16.25,-2.46315247,0.00073,1.605185866355896,0.007227183319628239,-4.010775566101074,0.00034864386543631554,1113939
160744,6,1117104,66950,16.24,-2.4827560099999997,0.00073,1.6134326457977295,0.0030053395312279463,-12.17212200164795,0.0003419384593144059,1114103
160767,6,1117267,66960,16.24,-2.4960755700000004,0.00073,1.6415197849273682,0.0025994929019361734,7.041534423828125,0.0003385001909919083,1114266
160790,6,1117429,66970,16.24,-2.49004579,0.00073,1.6294548511505127,0.004110479727387428,9.9747314453125,0.00034154686727561057,1114428
160813,6,1117594,66980,16.28,-2.50096972,0.00073,1.6460230350494385,0.0028255218639969826,-6.144435405731201,0.0003441002918407321,1114593
160837,6,1117759,66990,16.3,-2.50583882,0.00073,1.721720814704895,0.002367261331528425,12.75072956085205,0.000344009546097368,1114758
160860,6,1117921,67000,16.3,-2.5170426,0.00073,1.5929458141326904,0.004579494707286358,-7.744524955749512,0.00033298632479272783,1114920
160882,6,1118081,67010,16.28,-2.49366772,0.00073,1.6365725994110107,0.0037896856665611267,14.852387428283691,0.00032995323999784887,1115080
160905,6,1118242,67020,16.27,-2.48524909,0.00073,1.6673840284347534,0.0022238788660615683,4.3571648597717285,0.0003299818781670183,1115241
160928,6,1118405,67030,16.29,-2.49875711,0.00073,1.5701305866241455,0.0025330695789307356,-28.93198013305664,0.000325077649904415,1115404
160951,6,1118566,67040,16.26,-2.4826254899999998,0.00073,1.612662672996521,0.004057679791003466,4.736184120178223,0.0003234834293834865,1115565
160974,6,1118729,67050,16.25,-2.4707106899999998,0.00073,1.6168315410614014,0.005868363194167614,6.278167247772217,0.00033024066942743957,1115728
160997,6,1118894,67060,16.27,-2.4669858300000005,0.00073,1.5818002223968506,0.0022316062822937965,-23.64242935180664,0.00032689477666281164,1115893
161020,6,1119056,67070,16.27,-2.46729443,0.00073,1.6619620323181152,0.0027232044376432896,3.779299736022949,0.0003225543478038162,1116055
161043,6,1119219,67080,16.25,-2.45584642,0.00073,1.6817275285720825,0.005242031067609787,13.553169250488281,0.0003198166086804122,1116218
161065,6,1119379,67090,16.2,-2.43242145,0.00073,1.5805473327636719,0.002188221551477909,-11.16454029083252,0.0003258312644902617,1116378
161088,6,1119543,67100,16.22,-2.44227475,0.00073,1.6026886701583862,0.0033806893043220043,-4.379182815551758,0.0003278060466982424,1116542
161111,6,1119704,67110,16.23,-2.4441574399999997,0.00073,1.6605690717697144,0.0038558989763259888,8.415810585021973,0.00032514400663785636,1116703
161133,6,1119864,67120,16.22,-2.438552,0.00073,1.6431339979171753,0.004563533701002598,2.292025566101074,0.00031906383810564876,1116863
161157,6,1120025,67130,16.2,-2.42516951,0.00073,1.6021780967712402,0.0026411577127873898,3.8848824501037598,0.00031527684768661857,1117024
161179,6,1120185,67140,16.19,-2.4121745299999997,0.00073,1.627081274986267,0.004738381132483482,19.802532196044922,0.00031567580299451947,1117184
161201,6,1120345,67150,16.16,-2.38720673,0.00073,1.669864296913147,0.004210122860968113,6.631233215332031,0.0003221700608264655,1117344
161224,6,1120506,67160,16.12,-2.3847654300000003,0.00073,1.6223480701446533,0.0021917540580034256,5.524601459503174,0.00032414152519777417,1117505
161246,6,1120666,67170,16.1,-2.39661024,0.00073,1.6085569858551025,0.0021896897815167904,-6.449254035949707,0.0003247866698075086,1117665
161269,6,1120825,67180,16.06,-2.39507626,0.00073,1.587952733039856,0.0022028530947864056,-0.820475697517395,0.00032287626527249813,1117824
161292,6,1120985,67190,16.06,-2.40935643,0.00073,1.6400744915008545,0.007361182011663914,11.527018547058105,0.00031996791949495673,1117984
161315,6,1121145,67200,16.02,-2.395536559999999,0.00073,1.6318992376327515,0.002308011520653963,15.775890350341797,0.0003085888165514916,1118144
161337,6,1121306,67210,16.02,-2.4080112300000005,0.00073,1.60703444480896,0.0031819487921893597,-5.479337215423584,0.0003071152896154672,1118305
161360,6,1121466,67220,16.02,-2.41030179,0.00073,1.5773413181304932,0.003762952983379364,-8.263668060302734,0.0003062647592741996,1118465
161383,6,1121626,67230,16.01,-2.40341333,0.00073,1.65568208694458,0.0025019007734954357,26.853811264038086,0.0003064952907152474,1118625
161406,6,1121787,67240,16.02,-2.40290585,0.00073,1.6103242635726929,0.0019424636848270893,3.255669593811035,0.00030982584576122463,1118786
161429,6,1121948,67250,16.03,-2.4058151899999998,0.00073,1.6300841569900513,0.004296232480555773,12.38135814666748,0.00030499888816848397,1118947
161452,6,1122110,67260,16.04,-2.40000386,0.00073,1.628501057624817,0.0033193877898156643,21.427852630615234,0.00030939505086280406,1119109
161475,6,1122270,67270,16.04,-2.37581034,0.00073,1.6109867095947266,0.002122370060533285,-14.00414752960205,0.0003095789288636297,1119269
161497,6,1122431,67280,16.06,-2.3813408400000005,0.00073,1.5581437349319458,0.0031564871314913034,7.469094753265381,0.00030620020697824657,1119430
161520,6,1122592,67290,16.07,-2.37648919,0.00073,1.596051812171936,0.002264701994135976,-11.85548210144043,0.0003128409443888813,1119591
161542,6,1122753,67300,16.08,-2.36863011,0.00073,1.5631327629089355,0.0015095084672793746,-30.800188064575195,0.00030892330687493086,1119752
161565,6,1122915,67310,16.09,-2.36312283,0.00073,1.5905256271362305,0.0038018457125872374,-9.78229808807373,0.00030281677027232945,1119914
161588,6,1123075,67320,16.09,-2.35037393,0.00073,1.633479118347168,0.005321483127772808,-1.1337820291519165,0.0003062872274313122,1120074
161611,6,1123236,67330,16.1,-2.3529152599999996,0.00073,1.5905628204345703,0.001715375343337655,-7.606046676635742,0.00030796113424003124,1120235
161634,6,1123397,67340,16.1,-2.35849014,0.00073,1.6146163940429688,0.0031841564923524857,-1.2768566608428955,0.00030929091735742986,1120396
161657,6,1123558,67350,16.1,-2.3584260799999996,0.00073,1.5805193185806274,0.0035917633213102818,-19.488689422607422,0.00030197727028280497,1120557
161681,6,1123718,67360,16.08,-2.3414694,0.00073,1.6107814311981201,0.002926033455878496,-3.16890811920166,0.00029841187642887235,1120717
161705,6,1123880,67370,16.1,-2.35498719,0.00073,1.6512846946716309,0.001948696793988347,-10.210128784179688,0.0002965536550618708,1120879
161731,6,1124041,67380,16.1,-2.35353091,0.00073,1.6256023645401,0.003066001459956169,8.008646011352539,0.00028897900483570993,1121040
161753,6,1124202,67390,16.1,-2.35273564,0.00073,1.5663316249847412,0.0020086397416889668,-22.179174423217773,0.0002976183604914695,1121201
161777,6,1124362,67400,16.09,-2.3541508799999997,0.00073,1.5929855108261108,0.0020632012747228146,-9.726274490356445,0.00028713265783153474,1121361
161799,6,1124524,67410,16.09,-2.3621994799999997,0.00073,1.5651185512542725,0.0033366517163813114,-16.487688064575195,0.0002866902214009315,1121523
161822,6,1124685,67420,16.1,-2.38259527,0.00073,1.565045714378357,0.0014204890467226505,-13.148029327392578,0.00028979312628507614,1121684
161845,6,1124846,67430,16.1,-2.3873827000000003,0.00073,1.6890203952789307,0.00318605313077569,26.726146697998047,0.0002957492833957076,1121845
161868,6,1125007,67440,16.1,-2.3863635299999997,0.00073,1.6237263679504395,0.003927180543541908,-1.5714588165283203,0.0002892825868912041,1122006
161891,6,1125167,67450,16.09,-2.37824478,0.00073,1.59323251247406,0.0022916197776794434,-6.480297088623047,0.00029032203019596636,1122166
161914,6,1125327,67460,16.09,-2.3788994,0.00073,1.6002367734909058,0.0027491911314427853,-4.29306173324585,0.0002914941869676113,1122326
161936,6,1125487,67470,16.07,-2.3675619799999996,0.00073,1.598109245300293,0.004081421066075563,7.492358207702637,0.0002865089918486774,1122486
161959,6,1125647,67480,16.06,-2.3596732499999997,0.00073,1.6280841827392578,0.0025705909356474876,15.799623489379883,0.00028563381056301296,1122646
161982,6,1125807,67490,16.05,-2.34539548,0.00073,1.608203649520874,0.0034542731009423733,-4.293888092041016,0.0002927598252426833,1122806
162004,6,1125967,67500,16.05,-2.3479006699999996,0.00073,1.567223310470581,0.004399181343615055,-8.405261993408203,0.0002886905858758837,1122966
162027,6,1126127,67510,16.03,-2.32143546,0.00073,1.6333351135253906,0.003954252693802118,-3.4166817665100098,0.0002793539024423808,1123126
162050,6,1126290,67520,16.05,-2.31455286,0.00073,1.6082720756530762,0.003080644179135561,11.431035995483398,0.00027959991712123156,1123289
162072,6,1126450,67530,16.04,-2.30418567,0.00073,1.606262445449829,0.003096439875662327,-7.7734527587890625,0.0002829883014783263,1123449
162095,6,1126611,67540,16.04,-2.30249661,0.00073,1.5925120115280151,0.001917368033900857,-14.600911140441895,0.000279717001831159,1123610
162118,6,1126772,67550,16.05,-2.3073792400000004,0.00073,1.5834293365478516,0.0024111587554216385,-15.132473945617676,0.0002790067228488624,1123771
162140,6,1126934,67560,16.07,-2.3177864,0.00073,1.5367292165756226,0.0010065770475193858,4.725696563720703,0.0002725856611505151,1123933
162163,6,1127097,67570,16.1,-2.332938,0.00073,1.6230089664459229,0.00186024175491184,3.672687292098999,0.0002742006035987288,1124096
162186,6,1127257,67580,16.1,-2.32867083,0.00073,1.5706708431243896,0.0017091936897486448,-22.212684631347656,0.00027511842199601233,1124256
162209,6,1127417,67590,16.1,-2.33077182,0.00073,1.5865709781646729,0.0022055217996239662,-13.939571380615234,0.00028194632614031434,1124416
162232,6,1127580,67600,16.13,-2.3408661499999996,0.00073,1.6628696918487549,0.00279509206302464,13.034218788146973,0.0002807228884194046,1124579
162255,6,1127742,67610,16.15,-2.35379055,0.00073,1.6218242645263672,0.0037750620394945145,23.9779109954834,0.0002765478566288948,1124741
162277,6,1127904,67620,16.14,-2.35149693,0.00073,1.5726783275604248,0.0036106351763010025,-11.278421401977539,0.0002827878633979708,1124903
162300,6,1128065,67630,16.15,-2.34975785,0.00073,1.6147044897079468,0.0028617579955607653,12.898723602294922,0.0002790900180116296,1125064
162322,6,1128225,67640,16.14,-2.35269564,0.00073,1.5546480417251587,0.0034242758993059397,-0.405031681060791,0.0002710394037421793,1125224
162345,6,1128386,67650,16.14,-2.35643732,0.00073,1.580152153968811,0.002574061742052436,-9.47534465789795,0.00026488176081329584,1125385
162368,6,1128548,67660,16.14,-2.3565704199999997,0.00073,1.5518426895141602,0.0018476861296221614,1.516489028930664,0.0002669676614459604,1125547
162391,6,1128710,67670,16.13,-2.34654935,0.00073,1.516580581665039,0.0014988958137109876,-14.87739086151123,0.0002748540719039738,1125709
162413,6,1128870,67680,16.13,-2.34885594,0.00073,1.5631600618362427,0.0016290480270981789,7.54963493347168,0.000271207740297541,1125869
162437,6,1129031,67690,16.14,-2.35497801,0.00073,1.5770684480667114,0.002931356430053711,1.375306248664856,0.00027175116701982915,1126030
162459,6,1129191,67700,16.11,-2.33052278,0.00073,1.5975209474563599,0.00220378115773201,-2.1732006072998047,0.0002695764706004411,1126190
162482,6,1129352,67710,16.1,-2.32662435,0.00073,1.553261637687683,0.0029200376011431217,-15.544288635253906,0.000265659939032048,1126351
162505,6,1129516,67720,16.12,-2.3452849000000002,0.00073,1.605101466178894,0.002525599440559745,-0.1343545913696289,0.00027077356935478747,1126515
162529,6,1129680,67730,16.15,-2.3625525400000003,0.00073,1.6903386116027832,0.0021542853210121393,22.44723129272461,0.0002749251143541187,1126679
162551,6,1129841,67740,16.16,-2.35456487,0.00073,1.647226333618164,0.002896931953728199,9.695148468017578,0.00026933569461107254,1126840
162574,6,1130002,67750,16.16,-2.3549825999999996,0.00073,1.5509370565414429,0.0025392062962055206,-22.471426010131836,0.0002666966465767473,1127001
162597,6,1130162,67760,16.14,-2.3453442599999996,0.00073,1.5945448875427246,0.0022514397278428078,-14.140372276306152,0.0002718185423873365,1127161
162619,6,1130322,67770,16.12,-2.3333184499999997,0.00073,1.596464991569519,0.0037251512985676527,24.47311019897461,0.00026628136401996017,1127321
162642,6,1130484,67780,16.14,-2.34684806,0.00073,1.5900059938430786,0.002776206936687231,18.488941192626953,0.0002684550709091127,1127483
162665,6,1130645,67790,16.14,-2.3630746800000004,0.00073,1.5840017795562744,0.003906814847141504,8.78154468536377,0.0002777732443064451,1127644
162688,6,1130806,67800,16.15,-2.3724744200000005,0.00073,1.6280162334442139,0.0038356720469892025,7.159725189208984,0.00028447137447074056,1127805
162711,6,1130966,67810,16.14,-2.3644541699999997,0.00073,1.6191519498825073,0.005724458023905754,18.40462875366211,0.00028035821742378175,1127965
162734,6,1131126,67820,16.1,-2.3395741400000003,0.00073,1.5657402276992798,0.0020640401635318995,-20.040531158447266,0.0002679872268345207,1128125
162757,6,1131287,67830,16.07,-2.32463009,0.00073,1.5550589561462402,0.0031800561118870974,-2.134242534637451,0.0002601779706310481,1128286
162779,6,1131449,67840,16.08,-2.3340233999999995,0.00073,1.589845895767212,0.0015667628031224012,-0.742884635925293,0.00025961309438571334,1128448
162802,6,1131610,67850,16.08,-2.3315032099999997,0.00073,1.6208012104034424,0.0030968929640948772,12.281959533691406,0.0002712004934437573,1128609
162824,6,1131770,67860,16.08,-2.3318111900000007,0.00073,1.656820297241211,0.005011838860809803,15.107752799987793,0.00027185873477719724,1128769
162847,6,1131930,67870,16.08,-2.34934332,0.00073,1.5607596635818481,0.0017513739876449108,-9.206172943115234,0.00026756152510643005,1128929
162869,6,1132091,67880,16.07,-2.3486258299999996,0.00073,1.574474573135376,0.0022372063249349594,2.163193702697754,0.00026929896557703614,1129090
162892,6,1132254,67890,16.09,-2.3511622500000002,0.00073,1.5631275177001953,0.001772152492776513,-17.11827850341797,0.0002736551396083087,1129253
162915,6,1132414,67900,16.08,-2.34773343,0.00073,1.6987614631652832,0.00441509485244751,23.629613876342773,0.0002658325247466564,1129413
162937,6,1132574,67910,16.08,-2.35481953,0.00073,1.5697749853134155,0.001479314174503088,-14.066560745239258,0.0002765515528153628,1129573
162960,6,1132734,67920,16.08,-2.3734447,0.00073,1.6000901460647583,0.004067659378051758,6.998468399047852,0.0002773322630673647,1129733
162983,6,1132895,67930,16.08,-2.3789376199999994,0.00073,1.5798227787017822,0.0024981058668345213,-8.814286231994629,0.00027424163999967277,1129894
163005,6,1133055,67940,16.06,-2.36517806,0.00073,1.6415801048278809,0.0027339132502675056,12.726483345031738,0.0002748967963270843,1130054
163028,6,1133215,67950,16.05,-2.37336677,0.00073,1.577880620956421,0.004382642917335033,8.575444221496582,0.000279662839602679,1130214
163051,6,1133375,67960,16.05,-2.37342173,0.00073,1.6307923793792725,0.003005006816238165,3.496838092803955,0.00028134710737504065,1130374
163074,6,1133535,67970,16.05,-2.3561261300000003,0.00073,1.5821869373321533,0.003789575072005391,26.524267196655273,0.00027752487221732736,1130534
163096,6,1133696,67980,16.05,-2.3504918700000004,0.00073,1.6185613870620728,0.0036546660121530294,16.932565689086914,0.0002718169998843223,1130695
163120,6,1133858,67990,16.04,-2.3416784300000004,0.00073,1.5237430334091187,0.0017849194118753076,0.1721646785736084,0.00027323371614329517,1130857
163143,6,1134018,68000,16.04,-2.36135946,0.00073,1.580824613571167,0.002859331201761961,-8.41949462890625,0.0002696317678783089,1131017
163166,6,1134179,68010,16.05,-2.36149242,0.00073,1.6364576816558838,0.003225808497518301,-9.021368026733398,0.0002682431659195572,1131178
163189,6,1134340,68020,16.06,-2.3492024,0.00073,1.5751736164093018,0.0020315335132181644,-20.304763793945312,0.0002778691705316305,1131339
163212,6,1134501,68030,16.06,-2.3529502699999996,0.00073,1.6024943590164185,0.0037397979758679867,-12.197025299072266,0.00027519030845724046,1131500
163235,6,1134661,68040,16.06,-2.3601528,0.00073,1.6214725971221924,0.001940188929438591,0.6709170341491699,0.00026832838193513453,1131660
163258,6,1134823,68050,16.08,-2.35892578,0.00073,1.605812907218933,0.0027942461892962456,1.4979476928710938,0.00026695162523537874,1131822
163281,6,1134984,68060,16.09,-2.36056082,0.00073,1.627109169960022,0.0013168826699256897,12.733074188232422,0.00027079033316113055,1131983
163304,6,1135145,68070,16.1,-2.36178866,0.00073,1.620018720626831,0.003268253756687045,1.0683972835540771,0.0002753121079877019,1132144
163327,6,1135306,68080,16.1,-2.3616647100000003,0.00073,1.6031755208969116,0.0019641465041786432,5.417277812957764,0.00027287122793495655,1132305
163350,6,1135469,68090,16.11,-2.3693677500000003,0.00073,1.5781892538070679,0.004831905476748943,-21.889179229736328,0.0002643190382514149,1132468
163372,6,1135630,68100,16.12,-2.35476,0.00073,1.576849341392517,0.0018381967674940825,18.840757369995117,0.00025747218751348555,1132629
163394,6,1135790,68110,16.11,-2.3519571,0.00073,1.6179742813110352,0.0032359412871301174,11.68094253540039,0.0002587033377494663,1132789
163417,6,1135951,68120,16.11,-2.3484343099999996,0.00073,1.597002625465393,0.0020956597290933132,2.0534706115722656,0.0002621858147904277,1132950
163439,6,1136112,68130,16.11,-2.34456048,0.00073,1.5627491474151611,0.002993025816977024,11.344503402709961,0.00026819712365977466,1133111
163462,6,1136274,68140,16.13,-2.3494883299999993,0.00073,1.6288714408874512,0.002862961031496525,7.3507304191589355,0.0002746384416241199,1133273
163485,6,1136437,68150,16.14,-2.34829278,0.00073,1.634610652923584,0.0030390052124857903,8.187162399291992,0.00027446431340649724,1133436
163508,6,1136600,68160,16.16,-2.36081256,0.00073,1.642594337463379,0.002299618674442172,-7.985201835632324,0.00026861694641411304,1133599
163531,6,1136764,68170,16.19,-2.38136845,0.00073,1.5979766845703125,0.002371481154114008,-2.3465452194213867,0.0002637394063640386,1133763
163555,6,1136930,68180,16.24,-2.40600165,0.00073,1.5808601379394531,0.0016658622771501541,3.9684767723083496,0.0002642094041220844,1133929
163578,6,1137096,68190,16.27,-2.40041217,0.00073,1.6168601512908936,0.0028251605108380318,1.1640167236328125,0.00026368608814664185,1134095
163601,6,1137259,68200,16.29,-2.4032231200000003,0.00073,1.6289222240447998,0.0032876981422305107,8.41220760345459,0.00026003929087892175,1134258
163623,6,1137420,68210,16.3,-2.4062408599999996,0.00073,1.5858887434005737,0.002549703698605299,-21.73192024230957,0.00025852059479802847,1134419
163647,6,1137584,68220,16.33,-2.42490933,0.00073,1.6143498420715332,0.002548248041421175,24.314558029174805,0.0002595586411189288,1134583
163669,6,1137746,68230,16.34,-2.4353397099999996,0.00073,1.588823914527893,0.0019446228398010135,-9.343304634094238,0.00026399557827971876,1134745
163692,6,1137908,68240,16.34,-2.4423595899999997,0.00073,1.5760130882263184,0.0022498422767966986,5.7509002685546875,0.0002585575566627085,1134907
163715,6,1138075,68250,16.38,-2.47594434,0.00073,1.6403063535690308,0.00210727471858263,18.764251708984375,0.0002629798837006092,1135074
163738,6,1138235,68260,16.35,-2.46007259,0.00073,1.573765754699707,0.0025930057745426893,-6.0566205978393555,0.0002767267287708819,1135234
163760,6,1138397,68270,16.33,-2.4565460399999997,0.00073,1.6410465240478516,0.009495547041296959,-2.724170207977295,0.000267838011495769,1135396
163783,6,1138558,68280,16.28,-2.4316571099999997,0.00073,1.5941716432571411,0.0036130687221884727,6.018023490905762,0.0002613029209896922,1135557
163805,6,1138718,68290,16.22,-2.41346537,0.00073,1.6328125,0.0031112474389374256,22.229793548583984,0.00026371123385615647,1135717
163828,6,1138880,68300,16.21,-2.42138895,0.00073,1.5696767568588257,0.0027555408887565136,7.945998191833496,0.0002608077193144709,1135879
163851,6,1139040,68310,16.2,-2.42085092,0.00073,1.6206345558166504,0.012036735191941261,13.044681549072266,0.00026039095246233046,1136039
163874,6,1139204,68320,16.2,-2.42062816,0.00073,1.5840730667114258,0.004001016262918711,0.047991275787353516,0.0002737799077294767,1136203
163898,6,1139375,68330,16.29,-2.42801845,0.00073,1.4927088022232056,0.05115612596273422,86.92445373535156,0.00029184241429902613,1136374
163920,6,1139535,68340,16.27,-2.71457696,0.00073,1.095829963684082,0.022827550768852234,161.27523803710938,0.00044090222218073905,1136534
163949,6,1139742,68350,16.67,-3.217272639999999,0.00073,0.8397515416145325,0.026883576065301895,61.97824478149414,0.0005697599262930453,1136741
163981,6,1139970,68360,17.35,-3.79283457,0.00073,0.8027088046073914,0.02514493092894554,84.228515625,0.0007055363967083395,1136969
164019,6,1140243,68370,18.46,-4.461883439999999,0.00073,1.1526238918304443,0.011197790503501892,-17.54174041748047,0.0007945873076096177,1137242
164051,6,1140469,68380,19.11,-4.8571690499999995,0.00073,1.4796594381332397,0.007118606939911842,-62.62689971923828,0.0007534191245213151,1137468
164085,6,1140700,68390,19.82,-5.2302719400000015,0.00073,1.5747170448303223,0.004383280873298645,-77.43512725830078,0.0006286764401011169,1137699
164110,6,1140884,68400,20.04,-5.37879365,0.00073,1.6799888610839844,0.005824558902531862,-59.250465393066406,0.0005465484573505819,1137883
164136,6,1141069,68410,20.29,-5.523716409999999,0.00073,1.6345312595367432,0.0041757505387067795,-57.217552185058594,0.00048561449511907995,1138068
164162,6,1141249,68420,20.45,-5.577748629999999,0.00073,1.61773681640625,0.0044651273638010025,-53.599403381347656,0.00044139381498098373,1138248
164185,6,1141417,68430,20.42,-5.58197927,0.00073,1.656463623046875,0.0032660220749676228,-27.891950607299805,0.00040916597936302423,1138416
164208,6,1141577,68440,20.42,-5.3023925400000005,0.00073,1.610426425933838,0.002173245884478092,-37.260986328125,0.0003864332102239132,1138576
164230,6,1141737,68450,19.95,-4.78131146,0.00073,1.6711981296539307,0.006426884792745113,12.265938758850098,0.00036509454366751015,1138736
164253,6,1141898,68460,19.28,-4.22970506,0.00073,1.5803470611572266,0.0028847905341535807,-14.789617538452148,0.00035221283906139433,1138897
164276,6,1142060,68470,18.17,-3.5670268700000003,0.00073,1.6281378269195557,0.004124091938138008,-19.69211196899414,0.00034159785718657076,1139059
164300,6,1142223,68480,17.54,-3.1935908600000005,0.00073,1.5714375972747803,0.005130007863044739,-26.93048667907715,0.000331343209836632,1139222
164323,6,1142386,68490,16.86,-2.842376770000001,0.00073,1.6144514083862305,0.003031644504517317,-3.975234031677246,0.00032365252263844013,1139385
164346,6,1142550,68500,16.66,-2.7039095000000004,0.00073,1.5993455648422241,0.0024059340357780457,-2.8091888427734375,0.0003231602895539254,1139549
164369,6,1142713,68510,16.44,-2.5763222000000003,0.00073,1.6196486949920654,0.00259799649938941,-7.497098922729492,0.0003207004920113832,1139712
164392,6,1142873,68520,16.24,-2.50084294,0.00073,1.590029001235962,0.0026260651648044586,7.366997718811035,0.00031982787186279893,1139872
164415,6,1143038,68530,16.21,-2.51623471,0.00073,1.6591957807540894,0.004127293825149536,4.785165786743164,0.000320604769513011,1140037
164438,6,1143201,68540,16.24,-2.53349869,0.00073,1.6493265628814697,0.0024015172384679317,0.5176386833190918,0.0003174900193698704,1140200
164461,6,1143365,68550,16.28,-2.5816070999999994,0.00073,1.6277397871017456,0.005177075043320656,-1.7329245805740356,0.000318852107739076,1140364
164484,6,1143527,68560,16.29,-2.61988204,0.00073,1.6163233518600464,0.0029804769437760115,6.093231678009033,0.0003147880488540977,1140526
164507,6,1143690,68570,16.3,-2.6567133700000003,0.00073,1.6371409893035889,0.006449775770306587,10.159090042114258,0.00031136671896092594,1140689
164530,6,1143856,68580,16.33,-2.6815759899999994,0.00073,1.5786951780319214,0.0029357606545090675,-9.627971649169922,0.0003075572894886136,1140855
164552,6,1144018,68590,16.32,-2.68804685,0.00073,1.588013768196106,0.00299017783254385,6.4215407371521,0.00030526251066476107,1141017
164575,6,1144178,68600,16.28,-2.67314715,0.00073,1.5623748302459717,0.00214522797614336,-0.8505764007568359,0.00030643303762190044,1141177
164598,6,1144338,68610,16.25,-2.67485101,0.00073,1.5981205701828003,0.003238122211769223,2.8363728523254395,0.00031034721178002656,1141337
164621,6,1144498,68620,16.25,-2.68619437,0.00073,1.5864092111587524,0.0031034578569233418,-9.132667541503906,0.000313449272653088,1141497
164643,6,1144658,68630,16.2,-2.6553416299999997,0.00073,1.5692836046218872,0.0022480615880340338,-6.485415935516357,0.00031341638532467186,1141657
164665,6,1144818,68640,16.17,-2.6375408399999998,0.00073,1.6140578985214233,0.003071173559874296,-15.123068809509277,0.00031900996691547334,1141817
164688,6,1144979,68650,16.14,-2.5870345200000004,0.00073,1.5835527181625366,0.00463307648897171,-19.917781829833984,0.0003133599238935858,1141978
164710,6,1145139,68660,16.12,-2.58080876,0.00073,1.6103280782699585,0.0028883113991469145,-10.088958740234375,0.00031257254886440933,1142138
164733,6,1145299,68670,16.09,-2.54181992,0.00073,1.6050195693969727,0.00356172863394022,0.46970081329345703,0.000301616353681311,1142298
164756,6,1145460,68680,16.04,-2.53124815,0.00073,1.642225742340088,0.0018927971832454205,19.938032150268555,0.00029973272467032075,1142459
164778,6,1145619,68690,16.01,-2.5579584399999997,0.00073,1.5925875902175903,0.005147668067365885,-12.425882339477539,0.00029427840490825474,1142618
164801,6,1145778,68700,16.0,-2.5831309,0.00073,1.5974711179733276,0.0020159839186817408,2.294728994369507,0.00028784386813640594,1142777
164823,6,1145937,68710,15.99,-2.5842931399999998,0.00073,1.650458574295044,0.002408056054264307,4.1564178466796875,0.0002860871609300375,1142936
164846,6,1146097,68720,15.99,-2.57866257,0.00073,1.587112545967102,0.0021186755038797855,-17.296932220458984,0.0002843992260750383,1143096
164868,6,1146257,68730,15.99,-2.57134782,0.00073,1.6529935598373413,0.003254069946706295,21.17271614074707,0.00028280538390390575,1143256
164891,6,1146418,68740,16.0,-2.5617881700000003,0.00073,1.6350408792495728,0.0020566012244671583,-7.836549282073975,0.00028478435706347227,1143417
164914,6,1146578,68750,15.99,-2.55067551,0.00073,1.635576844215393,0.003150081029161811,9.047813415527344,0.00028646228020079434,1143577
164937,6,1146738,68760,15.99,-2.5105665100000003,0.00073,1.671543002128601,0.005087429657578468,33.20093536376953,0.000291480275336653,1143737
164962,6,1146913,68770,16.14,-2.59609828,0.00073,1.5977888107299805,0.0025546960532665253,3.0198943614959717,0.0002922320563811809,1143912
164984,6,1147066,68780,16.06,-2.82570035,0.00073,1.564870834350586,0.002018479397520423,-2.9829864501953125,0.0003278616932220757,1144065
165004,6,1147205,68790,15.86,-2.9648326999999997,0.00073,1.6391241550445557,0.0048469011671841145,7.892201900482178,0.00033633041311986744,1144204
165023,6,1147338,68800,15.6,-3.10127953,0.00073,1.6247512102127075,0.003514440730214119,15.137690544128418,0.0003329361788928509,1144337
165042,6,1147468,68810,15.31,-3.222776,0.00073,1.6268962621688843,0.004235247150063515,-5.866694450378418,0.000320695893606171,1144467
165069,6,1147632,68820,15.35,-3.2918364600000003,0.00073,1.6161062717437744,0.003164767986163497,6.295790672302246,0.00031212394242174923,1144631
165092,6,1147794,68830,15.37,-3.30545837,0.00073,1.6233363151550293,0.0019061809871345758,-17.68260383605957,0.0003038897702936083,1144793
165115,6,1147955,68840,15.37,-3.3058411899999998,0.00073,1.6011251211166382,0.0030539243016391993,3.418443202972412,0.0002992563240695745,1144954
165137,6,1148115,68850,15.37,-3.3064870699999993,0.00073,1.5875802040100098,0.0028374940156936646,11.156402587890625,0.000293138378765434,1145114
165160,6,1148277,68860,15.39,-3.31302692,0.00073,1.6407662630081177,0.0028785073664039373,7.543327331542969,0.00028824189212173223,1145276
165183,6,1148437,68870,15.24,-3.2101190499999994,0.00073,1.586965560913086,0.003432850120589137,-15.25212287902832,0.00029031539452262223,1145436
165206,6,1148599,68880,15.33,-2.96629328,0.00073,1.5882848501205444,0.00348168914206326,-12.361470222473145,0.0002968428307212889,1145598
165229,6,1148761,68890,15.56,-2.7885289300000005,0.00073,1.6541433334350586,0.0049575502052903175,23.13837432861328,0.0002901446132455021,1145760
