time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
6,4160,200.0,135355,828394,2389.6284039899997,-697.0081787109375,0.00073,0.02164267562329769,825393,3.3118269443511963,16.10536003112793
6,4170,200.0,135711,830394,2304.1394702000002,-700.5440063476562,0.00073,0.02223900705575943,827393,5.728719711303711,16.63424301147461
6,4180,200.0,136073,832394,2306.80407655,-696.1407470703125,0.00073,0.02134677767753601,829393,0.5337731838226318,16.10529327392578
6,4190,200.0,136444,834394,2233.8219675000005,-696.8821411132812,0.00073,0.0223393477499485,831393,-3.227220058441162,17.708057403564453
6,4200,200.0,136819,836394,2212.0356935800005,-697.897705078125,0.00073,0.021976979449391365,833393,13.148125648498535,13.678089141845703
6,4210,200.0,137221,838394,2195.4906483299997,-694.8732299804688,0.00073,0.021523555740714073,835393,6.692869186401367,14.84836483001709
6,4220,200.0,137577,840394,2227.244092,-690.8142700195312,0.00073,0.023256588727235794,837393,1.6113009452819824,16.845958709716797
6,4230,200.0,137962,842394,2226.6338387799997,-712.4764404296875,0.00073,0.0212827417999506,839393,-0.1338503360748291,14.387651443481445
6,4240,200.0,138317,844394,2240.16687374,-700.6583251953125,0.00073,0.02238192781805992,841393,12.626006126403809,13.958168029785156
6,4250,200.0,138681,846394,2242.9441496400004,-702.5337524414062,0.00073,0.02295501157641411,843393,-12.302231788635254,19.3762149810791
6,4260,200.0,139032,848394,2211.92907648,-706.7188720703125,0.00073,0.021549532189965248,845393,7.80872106552124,18.263978958129883
6,4270,200.0,139385,850394,2240.7422082099997,-706.6846313476562,0.00073,0.02207701839506626,847393,-1.1486999988555908,14.170003890991211
6,4280,200.0,139739,852394,2250.28392821,-724.0612182617188,0.00073,0.02177436649799347,849393,-4.636409282684326,11.87816047668457
6,4290,200.0,140084,854394,2276.0667308899997,-711.2647705078125,0.00073,0.02159787155687809,851393,-14.870218276977539,26.37462043762207
6,4300,200.0,140407,856394,2258.7607378099997,-713.6835327148438,0.00073,0.02185746282339096,853393,-4.813534736633301,16.627883911132812
6,4310,200.0,140728,858394,2285.1527733899998,-706.5569458007812,0.00073,0.02171899750828743,855393,6.339536190032959,15.880531311035156
6,4320,200.0,141042,860394,2297.6968401100003,-715.0722045898438,0.00073,0.022647233679890633,857393,-11.668346405029297,16.532852172851562
6,4330,200.0,141348,862394,2273.5922676600003,-722.3939819335938,0.00073,0.02258489467203617,859393,-4.787302017211914,26.86880874633789
6,4340,200.0,141648,864394,2259.31873374,-712.9854125976562,0.00073,0.023378577083349228,861393,0.7382863759994507,14.975284576416016
6,4350,200.0,141998,866394,2238.6500949600004,-715.6671752929688,0.00073,0.023496588692069054,863393,-4.453714370727539,16.488101959228516
6,4360,200.0,142371,868394,2301.5870016999997,-708.2478637695312,0.00073,0.023404119536280632,865393,3.548513650894165,16.906909942626953
6,4370,200.0,142739,870394,2343.7503062400006,-727.684814453125,0.00073,0.023198086768388748,867393,-4.544032573699951,13.325714111328125
6,4380,200.0,143094,872394,2285.9173822099997,-702.0057373046875,0.00073,0.024195032194256783,869393,5.523332595825195,20.219112396240234
6,4390,200.0,143453,874394,2295.0564368799996,-712.6358642578125,0.00073,0.02173309214413166,871393,-19.238862991333008,13.677660942077637
6,4400,200.0,143814,876394,2347.8753845399997,-716.6337890625,0.00073,0.021246928721666336,873393,7.473352909088135,14.71653938293457
6,4410,200.0,144162,878394,2307.27595028,-709.1202392578125,0.00073,0.0224385317414999,875393,5.308724880218506,17.01101303100586
6,4420,200.0,144521,880394,2296.17200939,-727.313232421875,0.00073,0.022506743669509888,877393,-10.038796424865723,16.82661247253418
6,4430,200.0,144872,882394,2307.20251474,-725.1215209960938,0.00073,0.022376716136932373,879393,-5.9361186027526855,15.568641662597656
6,4440,200.0,145219,884394,2311.97476139,-725.0509033203125,0.00073,0.022214200347661972,881393,6.655891418457031,15.982254028320312
6,4450,200.0,145611,886394,2301.2080927,-718.4872436523438,0.00073,0.024340495467185974,883393,-5.575204849243164,20.380268096923828
6,4460,200.0,146017,888394,2269.20273938,-716.90966796875,0.00073,0.02300158329308033,885393,-9.727755546569824,15.181800842285156
6,4470,200.0,146379,890394,2295.69834295,-724.3981323242188,0.00073,0.023108985275030136,887393,10.404282569885254,17.334823608398438
6,4480,200.0,146739,892394,2324.6766563300002,-721.644287109375,0.00073,0.02349415235221386,889393,-7.22593879699707,18.561485290527344
6,4490,200.0,147099,894394,2347.17205286,-728.7181396484375,0.00073,0.02247525006532669,891393,-2.751300573348999,18.827672958374023
6,4500,200.0,147460,896394,2314.67476758,-714.6884765625,0.00073,0.023282241076231003,893393,3.5530853271484375,20.865083694458008
6,4510,200.0,147828,898394,2357.1883265500005,-728.0734252929688,0.00073,0.022926470264792442,895393,5.340920448303223,19.94091033935547
6,4520,200.0,148151,900394,2356.92792851,-707.9089965820312,0.00073,0.022838875651359558,897393,0.9052286148071289,19.484071731567383
6,4530,200.0,148455,902394,2347.0190955399994,-707.4268798828125,0.00073,0.0231756754219532,899393,16.420045852661133,18.067758560180664
6,4540,200.0,148760,904394,2319.3673273399995,-715.6795043945312,0.00073,0.022728225216269493,901393,4.9761857986450195,23.937345504760742
6,4550,200.0,149065,906394,2381.39649081,-731.0584716796875,0.00073,0.024951593950390816,903393,7.108487129211426,16.71982192993164
6,4560,200.0,149361,908394,2381.82662245,-713.97607421875,0.00073,0.024200495332479477,905393,7.934647083282471,17.304271697998047
6,4570,200.0,149661,910394,2374.21899591,-722.2443237304688,0.00073,0.02322012186050415,907393,1.373750925064087,27.164966583251953
6,4580,200.0,150016,912394,2395.8952254299998,-741.4121704101562,0.00073,0.02347327396273613,909393,-16.973920822143555,15.95629596710205
6,4590,200.0,150372,914394,2390.88792399,-725.0391845703125,0.00073,0.023321036249399185,911393,-9.477728843688965,17.764102935791016
6,4600,200.0,150683,916394,2339.1373412899998,-730.8084106445312,0.00073,0.02371842786669731,913393,-3.8757290840148926,13.054798126220703
6,4610,200.0,150973,918394,2372.75355381,-729.3568115234375,0.00073,0.022733790799975395,915393,8.035662651062012,15.926782608032227
6,4620,200.0,151263,920394,2385.54225207,-733.1187133789062,0.00073,0.02247866429388523,917393,0.003212571144104004,17.378250122070312
6,4630,200.0,151583,922394,2412.62049287,-723.1292724609375,0.00073,0.021956544369459152,919393,5.073586940765381,17.073387145996094
6,4640,200.0,151901,924394,2458.69402817,-747.9317626953125,0.00073,0.02149045281112194,921393,5.759337425231934,16.039247512817383
6,4650,200.0,152231,926394,2439.9855568899998,-750.6729736328125,0.00073,0.02253544330596924,923393,-1.7210524082183838,18.487213134765625
6,4660,200.0,152553,928394,2400.77681452,-712.894775390625,0.00073,0.022365348413586617,925393,-8.443805694580078,20.335174560546875
6,4670,200.0,152904,930394,2412.22972694,-737.272216796875,0.00073,0.02267426811158657,927393,0.2040572166442871,13.90671443939209
6,4680,200.0,153249,932394,2415.88457148,-735.83349609375,0.00073,0.022086063399910927,929393,-1.7298524379730225,15.542613983154297
6,4690,200.0,153571,934394,2394.4097816400003,-719.9716186523438,0.00073,0.021879704669117928,931393,2.6298904418945312,18.210899353027344
6,4700,200.0,153899,936394,2455.58067381,-738.66943359375,0.00073,0.023172874003648758,933393,-9.292686462402344,15.628340721130371
6,4710,200.0,154239,938394,2456.0243598899997,-742.276123046875,0.00073,0.022515175864100456,935393,-1.8256721496582031,18.807538986206055
6,4720,200.0,154573,940394,2481.45125341,-746.4752807617188,0.00073,0.022626131772994995,937393,3.825331449508667,16.477617263793945
6,4730,200.0,154904,942394,2504.10288308,-738.8690795898438,0.00073,0.02245023474097252,939393,-9.70889949798584,16.419536590576172
6,4740,200.0,155232,944394,2528.98553833,-722.4264526367188,0.00073,0.022044461220502853,941393,2.746006727218628,14.80919361114502
6,4750,200.0,155557,946394,2573.9957442,-742.8128051757812,0.00073,0.022380754351615906,943393,3.632521152496338,17.985254287719727
6,4760,200.0,155863,948394,2615.18716973,-752.6038818359375,0.00073,0.022157074883580208,945393,14.163947105407715,16.650115966796875
6,4770,200.0,156172,950394,2600.70429428,-738.4511108398438,0.00073,0.022363530471920967,947393,7.007222652435303,18.077817916870117
6,4780,200.0,156477,952394,2583.8173892500004,-746.3497924804688,0.00073,0.022469041869044304,949393,-7.983191013336182,13.696694374084473
6,4790,200.0,156782,954394,2591.6809250800006,-756.1300048828125,0.00073,0.022805918008089066,951393,-0.6859052181243896,17.106529235839844
6,4800,200.0,157078,956394,2600.1635734400006,-747.7987670898438,0.00073,0.022247927263379097,953393,6.032330513000488,19.272594451904297
6,4810,200.0,157379,958394,2598.8063459900004,-742.6834106445312,0.00073,0.021815448999404907,955393,1.7132264375686646,19.964107513427734
6,4820,200.0,157725,960394,2549.98011081,-764.1046752929688,0.00073,0.022006750106811523,957393,2.803532600402832,15.16621208190918
6,4830,200.0,158064,962394,2514.3541936300003,-764.5936279296875,0.00073,0.02212434634566307,959393,-7.004266738891602,16.901336669921875
6,4840,200.0,158421,964394,2475.3667144,-765.32470703125,0.00073,0.02282528765499592,961393,0.49491095542907715,12.801065444946289
6,4850,200.0,158781,966394,2450.28764409,-755.8819580078125,0.00073,0.02309172973036766,963393,-3.7664356231689453,17.30734634399414
6,4860,200.0,159156,968394,2455.4041436400003,-760.6607666015625,0.00073,0.022896552458405495,965393,-11.766940116882324,12.066400527954102
6,4870,200.0,159510,970394,2469.49148844,-757.0320434570312,0.00073,0.022817011922597885,967393,-6.528005599975586,18.839645385742188
6,4880,200.0,159855,972394,2462.46101412,-742.8778076171875,0.00073,0.022651996463537216,969393,6.044761657714844,22.989398956298828
6,4890,200.0,160206,974394,2502.97317506,-745.0299682617188,0.00073,0.0233012568205595,971393,-3.0872626304626465,12.410923957824707
6,4900,200.0,160566,976394,2461.29541728,-749.4255981445312,0.00073,0.02364705130457878,973393,0.5503058433532715,17.339412689208984
6,4910,200.0,160924,978394,2372.60850087,-764.7974853515625,0.00073,0.02371487021446228,975393,-3.662994384765625,17.708635330200195
6,4920,200.0,161260,980394,2385.7481127399997,-739.9148559570312,0.00073,0.023014968261122704,977393,-0.9684638977050781,14.411750793457031
6,4930,200.0,161572,982394,2338.8159365200004,-755.1119995117188,0.00073,0.023932674899697304,979393,0.7699563503265381,24.787778854370117
6,4940,200.0,161892,984394,2364.49069045,-737.7260131835938,0.00073,0.024394188076257706,981393,8.902100563049316,14.703067779541016
6,4950,200.0,162209,986394,2299.31244312,-762.5337524414062,0.00073,0.024452319368720055,983393,-0.5610013008117676,18.238170623779297
6,4960,200.0,162538,988394,2292.8109062,-738.2186279296875,0.00073,0.023141277953982353,985393,7.429825782775879,15.650016784667969
6,4970,200.0,162888,990394,2267.98373404,-769.21435546875,0.00073,0.0228131003677845,987393,-11.46422290802002,13.752419471740723
6,4980,200.0,163265,992394,2291.2579383200004,-741.5982666015625,0.00073,0.024104906246066093,989393,-7.047585487365723,17.241552352905273
6,4990,200.0,163587,994394,2309.37383945,-760.1471557617188,0.00073,0.02298711985349655,991393,5.662301063537598,16.942934036254883
6,5000,200.0,163902,996394,2397.8779167000002,-750.4183959960938,0.00073,0.022141607478260994,993393,7.748599052429199,20.444194793701172
6,5010,200.0,164221,998394,2461.0063025100003,-751.0941772460938,0.00073,0.023348791524767876,995393,20.959823608398438,20.387298583984375
6,5020,200.0,164549,1000394,2498.71312789,-758.416015625,0.00073,0.02277064509689808,997393,-3.4868297576904297,19.719650268554688
6,5030,200.0,164860,1002394,2508.64717129,-759.7484741210938,0.00073,0.023700501769781113,999393,9.863943099975586,18.11028289794922
6,5040,200.0,165164,1004394,2523.330932550001,-778.6314697265625,0.00073,0.022634640336036682,1001393,-0.803699254989624,13.722796440124512
6,5050,200.0,165513,1006394,2544.37310932,-776.8111572265625,0.00073,0.022738197818398476,1003393,2.611081600189209,16.37136459350586
6,5060,200.0,165862,1008394,2560.99918623,-757.280029296875,0.00073,0.022371679544448853,1005393,16.3547306060791,17.80453109741211
6,5070,200.0,166195,1010394,2578.93404499,-759.9336547851562,0.00073,0.02228916808962822,1007393,-4.333048343658447,15.205491065979004
6,5080,200.0,166549,1012394,2578.56676083,-780.8735961914062,0.00073,0.021933920681476593,1009393,0.4600909948348999,16.030040740966797
6,5090,200.0,166907,1014394,2545.36771593,-792.3741455078125,0.00073,0.022949762642383575,1011393,4.526474952697754,14.073980331420898
6,5100,200.0,167268,1016394,2461.2942839199995,-776.4692993164062,0.00073,0.02260446734726429,1013393,8.665266036987305,16.286725997924805
6,5110,200.0,167625,1018394,2426.40296201,-775.00341796875,0.00073,0.023292340338230133,1015393,2.342609405517578,17.843984603881836
6,5120,200.0,167973,1020394,2434.8420469400003,-747.4338989257812,0.00073,0.023365488275885582,1017393,-1.3893604278564453,19.56147003173828
6,5130,200.0,168331,1022394,2486.4836840099997,-766.889404296875,0.00073,0.024085018783807755,1019393,-9.019451141357422,13.304604530334473
6,5140,200.0,168693,1024394,2458.29746863,-764.6454467773438,0.00073,0.023591183125972748,1021393,-1.8748447895050049,21.284137725830078
6,5150,200.0,169051,1026394,2466.0674203199997,-777.1495361328125,0.00073,0.023377100005745888,1023393,3.0348384380340576,14.896503448486328
6,5160,200.0,169398,1028394,2470.0728308199996,-797.2484741210938,0.00073,0.023254897445440292,1025393,-3.151461124420166,15.053106307983398
6,5170,200.0,169744,1030394,2440.55248385,-782.2845458984375,0.00073,0.023622877895832062,1027393,3.237741231918335,14.58247184753418
6,5180,200.0,170077,1032394,2363.34503683,-764.9677124023438,0.00073,0.023132959380745888,1029393,4.025533199310303,16.04430389404297
6,5190,200.0,170412,1034394,2372.60430542,-771.0948486328125,0.00073,0.023067770525813103,1031393,-2.6415464878082275,16.006383895874023
6,5200,200.0,170747,1036394,2398.8874685200003,-775.552978515625,0.00073,0.024168990552425385,1033393,-0.2981374263763428,20.714237213134766
6,5210,200.0,171075,1038394,2490.93929076,-784.2383422851562,0.00073,0.023930005729198456,1035393,-1.1924355030059814,18.642642974853516
6,5220,200.0,171368,1040394,2454.64577768,-791.7985229492188,0.00073,0.02392905205488205,1037393,-4.643550872802734,12.083854675292969
6,5230,200.0,171666,1042394,2417.2396003,-756.2793579101562,0.00073,0.02339642494916916,1039393,2.5844759941101074,18.6696834564209
6,5240,200.0,171962,1044394,2437.48201962,-781.4989013671875,0.00073,0.024045439437031746,1041393,-0.8503265380859375,14.280052185058594
6,5250,200.0,172262,1046394,2462.94500754,-772.9015502929688,0.00073,0.024399399757385254,1043393,-5.616788864135742,21.15692138671875
6,5260,200.0,172555,1048394,2451.46979123,-790.494873046875,0.00073,0.02349381521344185,1045393,-4.731204986572266,13.926188468933105
6,5270,200.0,172843,1050394,2438.9017268000002,-784.3811645507812,0.00073,0.023569364100694656,1047393,-9.133476257324219,17.65623664855957
6,5280,200.0,173149,1052394,2501.4376604400004,-780.5274658203125,0.00073,0.023816930130124092,1049393,-1.556520938873291,16.160280227661133
6,5290,200.0,173459,1054394,2472.62290541,-783.9237060546875,0.00073,0.024543311446905136,1051393,-5.044934272766113,18.21207046508789
6,5300,200.0,173787,1056394,2539.96616069,-783.0344848632812,0.00073,0.02446754463016987,1053393,3.980015277862549,21.94264793395996
6,5310,200.0,174112,1058394,2541.3078047100003,-750.2122802734375,0.00073,0.023134056478738785,1055393,8.777244567871094,20.462051391601562
6,5320,200.0,174441,1060394,2499.3636686500004,-769.6005859375,0.00073,0.02448364533483982,1057393,-7.241312026977539,15.506043434143066
6,5330,200.0,174778,1062394,2527.46213258,-778.8734130859375,0.00073,0.024462848901748657,1059393,-1.4313724040985107,20.220813751220703
6,5340,200.0,175111,1064394,2570.4395141399996,-785.834716796875,0.00073,0.0248887799680233,1061393,-2.061074733734131,13.237171173095703
6,5350,200.0,175445,1066394,2502.96194393,-783.6095581054688,0.00073,0.024023154750466347,1063393,-4.571392059326172,18.1905460357666
6,5360,200.0,175769,1068394,2523.71460547,-786.5513305664062,0.00073,0.024413377046585083,1065393,-3.0916664600372314,15.496889114379883
6,5370,200.0,176074,1070394,2521.33447712,-798.6043090820312,0.00073,0.02362237498164177,1067393,9.988118171691895,17.551494598388672
6,5380,200.0,176367,1072394,2476.4596490800004,-793.3200073242188,0.00073,0.024636950343847275,1069393,-4.29171895980835,17.42078399658203
6,5390,200.0,176657,1074394,2513.6263874700003,-782.9166259765625,0.00073,0.024081440642476082,1071393,1.819124698638916,12.373563766479492
6,5400,200.0,176959,1076394,2480.03361094,-771.7515869140625,0.00073,0.02413858473300934,1073393,10.817774772644043,19.175708770751953
6,5410,200.0,177342,1078394,2395.5832237899995,-798.212890625,0.00073,0.02399320714175701,1075393,5.507373809814453,16.08181381225586
6,5420,200.0,177660,1080394,2399.9311039100003,-772.8079833984375,0.00073,0.023680930957198143,1077393,2.3626513481140137,16.805339813232422
6,5430,200.0,177980,1082394,2405.4881343200004,-803.740966796875,0.00073,0.02407420240342617,1079393,-2.028984546661377,16.450756072998047
6,5440,200.0,178303,1084394,2381.31986476,-797.4711303710938,0.00073,0.023842940106987953,1081393,2.1238012313842773,18.180103302001953
6,5450,200.0,178632,1086394,2440.0110071900003,-798.326416015625,0.00073,0.023357534781098366,1083393,9.510160446166992,21.868953704833984
6,5460,200.0,178950,1088394,2451.7101719800003,-780.2073974609375,0.00073,0.02324008196592331,1085393,11.227235794067383,15.928357124328613
6,5470,200.0,179254,1090394,2515.9794841499997,-790.5513916015625,0.00073,0.02486484870314598,1087393,1.1133527755737305,20.395076751708984
6,5480,200.0,179559,1092394,2613.05321433,-782.4080810546875,0.00073,0.025109805166721344,1089393,-2.2999632358551025,14.925782203674316
6,5490,200.0,179871,1094394,2622.05689924,-777.9306030273438,0.00073,0.024155309423804283,1091393,11.536620140075684,21.657325744628906
6,5500,200.0,180169,1096394,2563.90979342,-771.2830810546875,0.00073,0.02509886398911476,1093393,8.458465576171875,18.063152313232422
6,5510,200.0,180463,1098394,2648.5943603600003,-797.7128295898438,0.00073,0.024456551298499107,1095393,-10.11683177947998,13.736712455749512
6,5520,200.0,180766,1100394,2676.12536087,-799.7177734375,0.00073,0.025557881221175194,1097393,-6.266203880310059,17.835975646972656
6,5530,200.0,181105,1102394,2707.4697366300006,-813.0968627929688,0.00073,0.02609131671488285,1099393,5.146121501922607,15.925148010253906
6,5540,200.0,181435,1104394,2668.7735061,-810.8715209960938,0.00073,0.02515714429318905,1101393,-2.016695976257324,15.924110412597656
6,5550,200.0,181758,1106394,2682.50377178,-801.9158935546875,0.00073,0.02553412690758705,1103393,2.621206760406494,27.883270263671875
6,5560,200.0,182096,1108394,2673.7597596499995,-806.717529296875,0.00073,0.02502967044711113,1105393,-0.049450695514678955,20.695232391357422
6,5570,200.0,182434,1110394,2624.5379027599997,-816.8867797851562,0.00073,0.025621600449085236,1107393,1.8524842262268066,16.467378616333008
6,5580,200.0,182761,1112394,2577.9155669599995,-795.123779296875,0.00073,0.024219319224357605,1109393,-0.8090643882751465,19.007308959960938
6,5590,200.0,183086,1114394,2578.8288543200006,-818.98046875,0.00073,0.02556791342794895,1111393,-4.021492958068848,17.427860260009766
6,5600,200.0,183411,1116394,2575.29042833,-811.0964965820312,0.00073,0.026686228811740875,1113393,6.752049446105957,18.660064697265625
6,5610,200.0,183730,1118394,2510.9010451100003,-799.0272216796875,0.00073,0.026889171451330185,1115393,3.0491271018981934,17.992246627807617
6,5620,200.0,184046,1120394,2497.8264039,-789.888671875,0.00073,0.026990976184606552,1117393,5.00590705871582,15.408576965332031
6,5630,200.0,184365,1122394,2501.16863638,-810.2742919921875,0.00073,0.025856725871562958,1119393,-3.9437711238861084,19.655406951904297
6,5640,200.0,184682,1124394,2436.31585605,-800.4158935546875,0.00073,0.0257664043456316,1121393,1.835886836051941,20.181800842285156
6,5650,200.0,184974,1126394,2331.61209104,-832.1431274414062,0.00073,0.027204815298318863,1123393,-7.311631679534912,22.64957618713379
6,5660,200.0,185266,1128394,2305.27829559,-823.8436279296875,0.00073,0.028854727745056152,1125393,7.136902332305908,16.481990814208984
6,5670,200.0,185554,1130394,2356.2230481600004,-792.4420776367188,0.00073,0.026933981105685234,1127393,-4.441139221191406,18.54643440246582
6,5680,200.0,185840,1132394,2377.4904381899996,-806.5004272460938,0.00073,0.02709392085671425,1129393,10.836695671081543,18.70947265625
6,5690,200.0,186126,1134394,2360.1962730500004,-821.3206787109375,0.00073,0.027318527922034264,1131393,-7.018156051635742,16.344223022460938
6,5700,200.0,186416,1136394,2398.5179913,-803.7840576171875,0.00073,0.02600909024477005,1133393,-3.57204008102417,18.434309005737305
6,5710,200.0,186701,1138394,2400.27178134,-817.5758666992188,0.00073,0.027057228609919548,1135393,-3.8783295154571533,16.49665641784668
6,5720,200.0,186982,1140394,2427.7726712,-800.6477661132812,0.00073,0.02511880360543728,1137393,-1.8063719272613525,29.32573890686035
6,5730,200.0,187265,1142394,2453.21995228,-811.2288818359375,0.00073,0.027174709364771843,1139393,2.1033413410186768,22.24254608154297
6,5740,200.0,187548,1144394,2550.18452592,-809.329833984375,0.00073,0.025847401469945908,1141393,3.095637559890747,17.79395294189453
6,5750,200.0,187832,1146394,2641.5276332300004,-789.74462890625,0.00073,0.025964098051190376,1143393,8.320749282836914,23.087322235107422
6,5760,200.0,188111,1148394,2630.1805773200003,-837.5673828125,0.00073,0.027280086651444435,1145393,-3.2201483249664307,14.086113929748535
6,5770,200.0,188396,1150394,2641.0274620600003,-815.1557006835938,0.00073,0.027644773945212364,1147393,-1.3810495138168335,18.391483306884766
6,5780,200.0,188687,1152394,2664.4625433599995,-834.6791381835938,0.00073,0.02679973468184471,1149393,4.92394495010376,23.105436325073242
6,5790,200.0,188976,1154394,2633.3109739399997,-801.8165283203125,0.00073,0.02663831040263176,1151393,-2.882028579711914,17.439273834228516
6,5800,200.0,189263,1156394,2605.42649468,-828.1285400390625,0.00073,0.026445243507623672,1153393,9.007196426391602,23.380529403686523
6,5810,200.0,189550,1158394,2616.4651685299996,-804.2460327148438,0.00073,0.026756172999739647,1155393,10.743751525878906,27.228586196899414
6,5820,200.0,189839,1160394,2662.47424501,-868.0572509765625,0.00073,0.026868855580687523,1157393,-4.722559928894043,16.084930419921875
6,5830,200.0,190127,1162394,2664.38157566,-821.3507690429688,0.00073,0.026897761970758438,1159393,1.036454200744629,16.60389518737793
6,5840,200.0,190418,1164394,2656.25158867,-828.12548828125,0.00073,0.028051691129803658,1161393,2.09128475189209,16.27348518371582
6,5850,200.0,190705,1166394,2697.9257043,-873.5869140625,0.00073,0.02666059322655201,1163393,-5.337369918823242,16.62314224243164
6,5860,200.0,190992,1168394,2756.2226151100003,-850.675537109375,0.00073,0.027514513581991196,1165393,-9.897690773010254,21.182235717773438
6,5870,200.0,191280,1170394,2757.43342131,-808.1131591796875,0.00073,0.026697218418121338,1167393,3.02903151512146,21.091718673706055
6,5880,200.0,191567,1172394,2729.0601865099998,-808.3485717773438,0.00073,0.027716252952814102,1169393,-3.723690986633301,20.196468353271484
6,5890,200.0,191862,1174394,2764.73127976,-829.330810546875,0.00073,0.027682790532708168,1171393,-7.111278533935547,25.12224578857422
6,5900,200.0,192150,1176394,2775.2955527100007,-803.711669921875,0.00073,0.02708819881081581,1173393,1.782203197479248,22.81163787841797
6,5910,200.0,192438,1178394,2800.46393499,-801.7263793945312,0.00073,0.02783988043665886,1175393,-4.3361077308654785,23.604543685913086
6,5920,200.0,192725,1180394,2790.2233688699994,-835.47314453125,0.00073,0.029066918417811394,1177393,-6.745671272277832,19.32970428466797
6,5930,200.0,193014,1182394,2710.27427998,-844.315673828125,0.00073,0.028129540383815765,1179393,-1.8005428314208984,17.867563247680664
6,5940,200.0,193305,1184394,2653.5249496700003,-815.1195678710938,0.00073,0.027738677337765694,1181393,0.6970658898353577,21.66118621826172
6,5950,200.0,193596,1186394,2625.6283215999997,-822.4661254882812,0.00073,0.027621781453490257,1183393,9.296595573425293,17.05938720703125
6,5960,200.0,193887,1188394,2603.2541238599997,-840.408935546875,0.00073,0.02725646086037159,1185393,-4.086432456970215,20.929119110107422
6,5970,200.0,194177,1190394,2613.84516283,-839.533203125,0.00073,0.028032241389155388,1187393,-4.743078231811523,16.350650787353516
6,5980,200.0,194463,1192394,2625.6802299100004,-859.8779296875,0.00073,0.027511954307556152,1189393,2.02897310256958,15.31936264038086
6,5990,200.0,194743,1194394,2646.2949634899996,-823.2789306640625,0.00073,0.027040468528866768,1191393,-8.175485610961914,19.76016616821289
6,6000,200.0,195025,1196394,2659.8968572400004,-831.1060791015625,0.00073,0.02625313587486744,1193393,0.15452229976654053,14.897425651550293
6,6010,200.0,195312,1198394,2639.8556609900006,-821.7869262695312,0.00073,0.028240444138646126,1195393,3.985297441482544,17.0321044921875
6,6020,200.0,195596,1200394,2579.01313853,-868.6109008789062,0.00073,0.027349267154932022,1197393,-6.905398368835449,17.795291900634766
6,6030,200.0,195877,1202394,2636.3206930899996,-805.6099853515625,0.00073,0.028149358928203583,1199393,0.20008420944213867,18.75303077697754
6,6040,200.0,196157,1204394,2725.5112103499996,-835.431396484375,0.00073,0.027788838371634483,1201393,-11.022553443908691,16.971460342407227
6,6050,200.0,196445,1206394,2694.80128585,-852.5966796875,0.00073,0.027970081195235252,1203393,0.382485032081604,19.905359268188477
6,6060,200.0,196739,1208394,2717.01291133,-870.9829711914062,0.00073,0.029175778850913048,1205393,1.1318330764770508,21.20038604736328
6,6070,200.0,197032,1210394,2699.39760003,-843.5152587890625,0.00073,0.0283858273178339,1207393,-1.708725094795227,17.855037689208984
6,6080,200.0,197323,1212394,2692.0850226899997,-845.398681640625,0.00073,0.02856607921421528,1209393,-1.9340664148330688,21.091033935546875
6,6090,200.0,197611,1214394,2649.67370901,-847.0988159179688,0.00073,0.027908751741051674,1211393,-5.057263374328613,16.055171966552734
6,6100,200.0,197901,1216394,2708.18033987,-844.9063720703125,0.00073,0.028471689671278,1213393,-2.0765955448150635,20.582557678222656
6,6110,200.0,198191,1218394,2663.56129009,-844.2847290039062,0.00073,0.02786167338490486,1215393,-1.753239631652832,18.886363983154297
6,6120,200.0,198489,1220394,2723.9794948299996,-858.8734741210938,0.00073,0.028340566903352737,1217393,-3.1530978679656982,21.139081954956055
6,6130,200.0,198778,1222394,2713.2268690600004,-827.6514892578125,0.00073,0.028488311916589737,1219393,5.090860843658447,22.00002670288086
6,6140,200.0,199067,1224394,2632.4361918900004,-847.6015625,0.00073,0.0289921835064888,1221393,10.553544044494629,19.54372215270996
6,6150,200.0,199361,1226394,2687.9124046100005,-838.73681640625,0.00073,0.0282315444201231,1223393,-3.997960090637207,18.166473388671875
6,6160,200.0,199654,1228394,2646.0516701600004,-847.29296875,0.00073,0.02760007604956627,1225393,-10.56895923614502,18.28409194946289
6,6170,200.0,199948,1230394,2672.2715778200004,-860.7392578125,0.00073,0.028981326147913933,1227393,-4.819943428039551,17.868988037109375
6,6180,200.0,200242,1232394,2652.1337616100004,-840.565185546875,0.00073,0.029302122071385384,1229393,4.6145219802856445,21.321840286254883
6,6190,200.0,200535,1234394,2641.2565978400003,-852.921875,0.00073,0.028064580634236336,1231393,-2.667595148086548,32.10906219482422
6,6200,200.0,200827,1236394,2633.3233051300003,-857.0161743164062,0.00073,0.027581611648201942,1233393,5.990399360656738,24.20656967163086
6,6210,200.0,201128,1238394,2646.73863412,-823.2702026367188,0.00073,0.0283017810434103,1235393,-5.853947162628174,22.46588706970215
6,6220,200.0,201421,1240394,2589.5665010200005,-834.7070922851562,0.00073,0.029612472280859947,1237393,4.641826629638672,20.317602157592773
6,6230,200.0,201716,1242394,2583.58181505,-844.667724609375,0.00073,0.02900449000298977,1239393,-5.943732261657715,14.619950294494629
