rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/actor_loss,train/n_updates,train/ent_coef_loss,train/critic_loss,train/ent_coef
200.0,118382,6,819398,2044.10248265,4120,0.00073,-667.6010131835938,816397,-3.389876127243042,18.481388092041016,0.019504720345139503
200.0,118687,6,821398,2076.8597038999997,4130,0.00073,-669.6943359375,818397,-8.605412483215332,13.908149719238281,0.018859606236219406
200.0,118997,6,823398,2068.80339006,4140,0.00073,-655.7291259765625,820397,6.207737922668457,24.708168029785156,0.019122613593935966
200.0,119303,6,825398,2090.9497386099993,4150,0.00073,-674.5156860351562,822397,-3.4273834228515625,18.656387329101562,0.019607020542025566
200.0,119611,6,827398,2186.92553881,4160,0.00073,-671.9066772460938,824397,-2.1816768646240234,19.168930053710938,0.0200820155441761
200.0,119918,6,829398,2193.1940651399996,4170,0.00073,-647.607421875,826397,21.809722900390625,22.877098083496094,0.019570311531424522
200.0,120229,6,831398,2213.0904153499996,4180,0.00073,-653.6272583007812,828397,12.289453506469727,18.51793670654297,0.01792413927614689
200.0,120541,6,833398,2280.4609084000003,4190,0.00073,-656.0291748046875,830397,4.3525004386901855,21.08920669555664,0.01862001232802868
200.0,120846,6,835398,2255.51542879,4200,0.00073,-668.7224731445312,832397,-7.1584391593933105,17.61072540283203,0.018911773338913918
200.0,121144,6,837398,2283.2752571700003,4210,0.00073,-670.689697265625,834397,9.205547332763672,18.46279525756836,0.018602298572659492
200.0,121443,6,839398,2288.8193683900004,4220,0.00073,-674.4906005859375,836397,-5.359326362609863,15.90945816040039,0.019369367510080338
200.0,121740,6,841398,2308.38260377,4230,0.00073,-667.4434814453125,838397,-3.8951895236968994,16.86819076538086,0.018188996240496635
200.0,122035,6,843398,2205.1495400199997,4240,0.00073,-671.6975708007812,840397,-10.421038627624512,20.54418182373047,0.01900716871023178
200.0,122327,6,845398,2219.77351877,4250,0.00073,-654.2589111328125,842397,18.148357391357422,27.429706573486328,0.018890606239438057
200.0,122622,6,847398,2184.6603803,4260,0.00073,-660.0289306640625,844397,8.64342975616455,22.761234283447266,0.019572457298636436
200.0,122916,6,849398,2128.18197228,4270,0.00073,-663.4649658203125,846397,3.1385750770568848,18.951982498168945,0.018956976011395454
200.0,123209,6,851398,2132.5989096499998,4280,0.00073,-684.9385986328125,848397,-5.688783168792725,14.724838256835938,0.018364764750003815
200.0,123500,6,853398,2078.35553948,4290,0.00073,-667.6956176757812,850397,-9.943325996398926,13.899337768554688,0.01825263909995556
200.0,123794,6,855398,2108.4000400600003,4300,0.00073,-692.6405029296875,852397,-10.37785816192627,16.94926643371582,0.018622422590851784
200.0,124081,6,857398,2088.2909349500005,4310,0.00073,-681.71044921875,854397,-14.5924654006958,15.681985855102539,0.0183560848236084
200.0,124368,6,859398,2079.2663575499996,4320,0.00073,-680.1739501953125,856397,-11.506996154785156,23.775985717773438,0.018879162147641182
200.0,124654,6,861398,2067.126851,4330,0.00073,-671.4434204101562,858397,3.634631633758545,15.01585865020752,0.017821205779910088
200.0,124939,6,863398,2172.8051088800003,4340,0.00073,-672.6756591796875,860397,5.284684658050537,15.861024856567383,0.018031122162938118
200.0,125223,6,865398,2184.012518419999,4350,0.00073,-679.5919799804688,862397,3.9738402366638184,16.431774139404297,0.017487024888396263
200.0,125505,6,867398,2209.87441972,4360,0.00073,-682.7289428710938,864397,-14.914790153503418,17.0150089263916,0.01791580766439438
200.0,125794,6,869398,2265.57886801,4370,0.00073,-685.8783569335938,866397,-14.707399368286133,18.92230224609375,0.01755329966545105
200.0,126083,6,871398,2233.3038468799996,4380,0.00073,-680.1624755859375,868397,-2.4404523372650146,16.345643997192383,0.01843789964914322
200.0,126372,6,873398,2249.91980246,4390,0.00073,-684.0836791992188,870397,-22.61406898498535,13.687129974365234,0.018856147304177284
200.0,126665,6,875398,2254.3865633299997,4400,0.00073,-678.8029174804688,872397,13.574508666992188,17.258708953857422,0.018271081149578094
200.0,126958,6,877398,2279.8515751,4410,0.00073,-678.32470703125,874397,-2.8901615142822266,17.90400505065918,0.018938815221190453
200.0,127250,6,879398,2284.3648951699997,4420,0.00073,-689.7642211914062,876397,3.8465495109558105,17.991371154785156,0.017690414562821388
200.0,127541,6,881398,2257.00575407,4430,0.00073,-685.9854125976562,878397,-11.201879501342773,17.1391544342041,0.01739920862019062
200.0,127833,6,883398,2268.15476364,4440,0.00073,-682.592041015625,880397,2.4269182682037354,16.067628860473633,0.01777046173810959
200.0,128126,6,885398,2267.10679238,4450,0.00073,-671.105224609375,882397,7.878822326660156,14.335104942321777,0.017816651612520218
200.0,128419,6,887398,2276.70252815,4460,0.00073,-705.2257080078125,884397,-10.665549278259277,19.931583404541016,0.01840788684785366
200.0,128711,6,889398,2282.740266,4470,0.00073,-682.3033447265625,886397,-5.525843620300293,16.144081115722656,0.017637602984905243
200.0,129006,6,891398,2326.5946572699995,4480,0.00073,-693.7313842773438,888397,2.9360079765319824,14.35940933227539,0.017854098230600357
200.0,129301,6,893398,2298.82401914,4490,0.00073,-680.0147705078125,890397,12.049842834472656,15.265296936035156,0.01768428273499012
200.0,129591,6,895398,2309.1189171,4500,0.00073,-688.2557983398438,892397,-4.137371063232422,20.648433685302734,0.01713559404015541
200.0,129888,6,897398,2281.9738800699997,4510,0.00073,-699.8828125,894397,-13.845109939575195,16.07854461669922,0.01813015714287758
200.0,130181,6,899398,2299.90304924,4520,0.00073,-697.1569213867188,896397,-18.044912338256836,12.425350189208984,0.017242342233657837
200.0,130481,6,901398,2239.0617161200003,4530,0.00073,-680.4267578125,898397,13.084473609924316,16.28690528869629,0.01769176498055458
200.0,130774,6,903398,2208.7261466100003,4540,0.00073,-683.0172119140625,900397,-9.832157135009766,18.33539581298828,0.017424723133444786
200.0,131070,6,905398,2185.46448792,4550,0.00073,-693.8579711914062,902397,-8.15236759185791,16.582008361816406,0.016546359285712242
200.0,131367,6,907398,2241.85962904,4560,0.00073,-680.6920166015625,904397,8.127864837646484,17.396881103515625,0.017461810261011124
200.0,131654,6,909398,2266.9270819299995,4570,0.00073,-696.7283325195312,906397,-0.3381810188293457,20.1975040435791,0.017306650057435036
200.0,131944,6,911398,2263.9687504900003,4580,0.00073,-711.717529296875,908397,-19.868404388427734,15.785669326782227,0.016604190692305565
200.0,132249,6,913398,2323.8833230600003,4590,0.00073,-692.8519897460938,910397,-9.67265510559082,13.942509651184082,0.016587113961577415
200.0,132539,6,915398,2360.61877614,4600,0.00073,-695.9486083984375,912397,-5.709456443786621,15.853482246398926,0.017039261758327484
200.0,132826,6,917398,2323.9270707600003,4610,0.00073,-696.8773193359375,914397,3.894998550415039,23.03900718688965,0.016948414966464043
200.0,133112,6,919398,2310.78528019,4620,0.00073,-701.9579467773438,916397,-7.628835678100586,14.245787620544434,0.016975073143839836
200.0,133401,6,921398,2391.3567588900005,4630,0.00073,-699.3995361328125,918397,-10.242311477661133,17.212923049926758,0.017281629145145416
200.0,133689,6,923398,2398.7244885699997,4640,0.00073,-684.8565673828125,920397,-3.3833117485046387,18.49481201171875,0.01811087131500244
200.0,133978,6,925398,2396.93731044,4650,0.00073,-694.7845458984375,922397,-1.3195663690567017,22.763778686523438,0.017701130360364914
200.0,134268,6,927398,2341.74535716,4660,0.00073,-707.9400024414062,924397,-3.903080701828003,15.511951446533203,0.01769498735666275
200.0,134557,6,929398,2221.42389168,4670,0.00073,-673.9226684570312,926397,18.81371307373047,22.240894317626953,0.01810513064265251
200.0,134852,6,931398,2165.8620862200005,4680,0.00073,-695.4774780273438,928397,-13.07115650177002,13.45055103302002,0.017891161143779755
200.0,135142,6,933398,2097.3119191799997,4690,0.00073,-694.3368530273438,930397,5.792657852172852,13.619016647338867,0.01802964322268963
200.0,135431,6,935398,2084.1408032599998,4700,0.00073,-692.8441162109375,932397,-5.627862453460693,16.192148208618164,0.018487747758626938
200.0,135722,6,937398,2093.6028538299997,4710,0.00073,-697.5819091796875,934397,0.51213538646698,18.78384017944336,0.017595971003174782
200.0,136011,6,939398,2068.0921902200002,4720,0.00073,-691.4382934570312,936397,7.621384620666504,21.524843215942383,0.01708916388452053
200.0,136303,6,941398,2009.04682482,4730,0.00073,-683.8155517578125,938397,3.868562936782837,20.353485107421875,0.017141053453087807
200.0,136595,6,943398,2023.4423155099998,4740,0.00073,-698.5625610351562,940397,1.4716269969940186,18.393367767333984,0.01637692004442215
200.0,136888,6,945398,2009.9229550999999,4750,0.00073,-685.411376953125,942397,1.0458968877792358,19.9619140625,0.01766105741262436
200.0,137183,6,947398,2005.06788684,4760,0.00073,-680.943115234375,944397,23.506845474243164,20.19454574584961,0.017047574743628502
200.0,137477,6,949398,2099.28407764,4770,0.00073,-702.7120361328125,946397,-6.9777703285217285,16.581201553344727,0.0172430332750082
200.0,137770,6,951398,2130.97209402,4780,0.00073,-689.2139892578125,948397,13.570711135864258,17.633312225341797,0.017942918464541435
200.0,138065,6,953398,2132.6082227099996,4790,0.00073,-700.7211303710938,950397,0.34065818786621094,20.624616622924805,0.0175041351467371
200.0,138354,6,955398,2093.78197466,4800,0.00073,-699.2960815429688,952397,15.572793960571289,18.49740219116211,0.017805976793169975
200.0,138646,6,957398,2128.0227481899997,4810,0.00073,-685.3333129882812,954397,5.141392707824707,17.52098274230957,0.01870572380721569
200.0,138939,6,959398,2129.80695109,4820,0.00073,-701.4853515625,956397,-1.266218900680542,26.748279571533203,0.019101817160844803
200.0,139228,6,961398,2166.6061633699996,4830,0.00073,-682.5341796875,958397,8.644984245300293,22.451282501220703,0.019056938588619232
200.0,139521,6,963398,2188.75535942,4840,0.00073,-691.6901245117188,960397,7.093062400817871,15.16305160522461,0.018173884600400925
200.0,139813,6,965398,2196.7955292700003,4850,0.00073,-702.4739379882812,962397,2.3149895668029785,21.02889633178711,0.017062701284885406
200.0,140105,6,967398,2184.1000530700003,4860,0.00073,-689.6385498046875,964397,3.357964277267456,16.041759490966797,0.01690923236310482
200.0,140393,6,969398,2172.2874491000002,4870,0.00073,-711.9879150390625,966397,-7.069944381713867,17.883920669555664,0.01889972575008869
200.0,140679,6,971398,2221.59700348,4880,0.00073,-707.6630859375,968397,-0.4943575859069824,14.207218170166016,0.0176431555300951
200.0,140960,6,973398,2290.90136596,4890,0.00073,-716.1876220703125,970397,-6.6265716552734375,14.023626327514648,0.017117708921432495
200.0,141254,6,975398,2276.7065786699995,4900,0.00073,-723.5255126953125,972397,-10.439356803894043,17.208354949951172,0.018168097361922264
200.0,141547,6,977398,2218.78910653,4910,0.00073,-711.0942993164062,974397,-7.966923713684082,20.259082794189453,0.018782347440719604
200.0,141844,6,979398,2196.46444534,4920,0.00073,-704.6806640625,976397,18.469907760620117,15.328866958618164,0.01718972995877266
200.0,142141,6,981398,2251.27321597,4930,0.00073,-711.61767578125,978397,-2.0516774654388428,22.650699615478516,0.01868293061852455
200.0,142440,6,983398,2240.1961302699997,4940,0.00073,-704.595458984375,980397,9.51812744140625,17.005691528320312,0.017888925969600677
200.0,142736,6,985398,2247.6736638599996,4950,0.00073,-709.1304321289062,982397,-1.9713435173034668,19.614978790283203,0.0169381070882082
200.0,143030,6,987398,2250.45219587,4960,0.00073,-715.311767578125,984397,-4.550138473510742,16.75579833984375,0.01713830605149269
200.0,143324,6,989398,2265.31277002,4970,0.00073,-702.83544921875,986397,12.106551170349121,15.16662883758545,0.015938464552164078
200.0,143621,6,991398,2248.62085857,4980,0.00073,-713.197021484375,988397,-7.688030242919922,13.49038314819336,0.016937468200922012
200.0,143916,6,993398,2268.95493563,4990,0.00073,-704.377197265625,990397,-2.0229883193969727,20.535079956054688,0.016898108646273613
200.0,144211,6,995398,2294.22601204,5000,0.00073,-705.1195678710938,992397,-2.4772725105285645,17.030994415283203,0.01663692109286785
200.0,144504,6,997398,2324.9670226099997,5010,0.00073,-720.5576782226562,994397,-5.734719276428223,38.315311431884766,0.01619427651166916
200.0,144798,6,999398,2418.0883150699997,5020,0.00073,-702.04443359375,996397,3.0417723655700684,17.2092342376709,0.016870172694325447
200.0,145097,6,1001398,2374.1270777400005,5030,0.00073,-696.9295654296875,998397,2.3648953437805176,17.038990020751953,0.016911208629608154
200.0,145396,6,1003398,2351.6186428700003,5040,0.00073,-702.1802978515625,1000397,9.794231414794922,17.903934478759766,0.016133032739162445
200.0,145694,6,1005398,2347.4021154200004,5050,0.00073,-709.0117797851562,1002397,-4.431515693664551,14.292844772338867,0.0170547217130661
200.0,145991,6,1007398,2396.23656066,5060,0.00073,-717.626220703125,1004397,-15.259419441223145,11.883367538452148,0.01662237010896206
200.0,146283,6,1009398,2372.2576613199994,5070,0.00073,-701.8289794921875,1006397,28.197134017944336,16.67698860168457,0.015982704237103462
200.0,146574,6,1011398,2333.2538232200004,5080,0.00073,-711.0421752929688,1008397,8.209010124206543,23.172626495361328,0.016588972881436348
200.0,146866,6,1013398,2316.9554151,5090,0.00073,-723.5184936523438,1010397,-3.8116707801818848,13.179878234863281,0.017869828268885612
200.0,147157,6,1015398,2313.4780640199997,5100,0.00073,-723.6112670898438,1012397,-8.59697437286377,14.9986572265625,0.01744968257844448
200.0,147448,6,1017398,2298.70018283,5110,0.00073,-715.3203735351562,1014397,-1.6198359727859497,16.200836181640625,0.0180507879704237
200.0,147743,6,1019398,2270.8424620200003,5120,0.00073,-697.2230834960938,1016397,12.001073837280273,19.38485336303711,0.016705971211194992
200.0,148038,6,1021398,2249.25932706,5130,0.00073,-727.7164916992188,1018397,-19.61678123474121,18.814546585083008,0.017488133162260056
200.0,148326,6,1023398,2249.8513665200003,5140,0.00073,-723.7943725585938,1020397,-12.60310173034668,12.054825782775879,0.01758449710905552
200.0,148610,6,1025398,2227.27503338,5150,0.00073,-711.1556396484375,1022397,14.519073486328125,14.077437400817871,0.017047429457306862
200.0,148904,6,1027398,2210.93783112,5160,0.00073,-725.0435180664062,1024397,5.5871124267578125,16.824586868286133,0.01742437295615673
200.0,149199,6,1029398,2169.22349906,5170,0.00073,-729.6676025390625,1026397,-16.015026092529297,12.700589179992676,0.01698528416454792
200.0,149490,6,1031398,2132.6513640400003,5180,0.00073,-716.9765014648438,1028397,-6.667197227478027,27.969703674316406,0.01710626855492592
200.0,149786,6,1033398,2102.6207032400002,5190,0.00073,-722.137451171875,1030397,7.068742752075195,18.744857788085938,0.018144773319363594
200.0,150077,6,1035398,2156.2812673800004,5200,0.00073,-714.3013305664062,1032397,12.942285537719727,14.285951614379883,0.01665838621556759
200.0,150369,6,1037398,2233.24872952,5210,0.00073,-723.5276489257812,1034397,-16.019620895385742,13.310667037963867,0.01690117083489895
200.0,150674,6,1039398,2222.44088258,5220,0.00073,-714.4215698242188,1036397,-12.441352844238281,12.327101707458496,0.016309767961502075
200.0,150966,6,1041398,2282.34613972,5230,0.00073,-716.5916137695312,1038397,-1.4214401245117188,21.010509490966797,0.01585998199880123
200.0,151257,6,1043398,2317.62581917,5240,0.00073,-718.2688598632812,1040397,-3.4707937240600586,15.490623474121094,0.016286475583910942
200.0,151550,6,1045398,2359.22060982,5250,0.00073,-714.7239990234375,1042397,1.0044866800308228,13.957773208618164,0.015572071075439453
200.0,151845,6,1047398,2294.97597872,5260,0.00073,-723.5355224609375,1044397,-15.757575988769531,14.051074981689453,0.016247661784291267
200.0,152142,6,1049398,2350.8440252600003,5270,0.00073,-729.5018920898438,1046397,-8.43232250213623,21.486452102661133,0.015943031758069992
200.0,152436,6,1051398,2424.23366828,5280,0.00073,-728.84375,1048397,5.595832347869873,15.83814525604248,0.015428860671818256
200.0,152730,6,1053398,2420.67328817,5290,0.00073,-729.454345703125,1050397,-5.3740644454956055,19.818729400634766,0.016570046544075012
200.0,153028,6,1055398,2362.19564736,5300,0.00073,-714.6812744140625,1052397,-5.944881439208984,21.975780487060547,0.01654718816280365
200.0,153320,6,1057398,2311.9105721700003,5310,0.00073,-714.8983154296875,1054397,5.834182262420654,20.381757736206055,0.015781691297888756
200.0,153613,6,1059398,2353.3288167399996,5320,0.00073,-717.2393188476562,1056397,6.317294120788574,17.827152252197266,0.016704482957720757
200.0,153904,6,1061398,2286.00827408,5330,0.00073,-727.0751342773438,1058397,0.0012965202331542969,17.940929412841797,0.01835288107395172
200.0,154195,6,1063398,2228.64436733,5340,0.00073,-734.630126953125,1060397,-21.591053009033203,14.288105964660645,0.017678599804639816
200.0,154488,6,1065398,2233.90404815,5350,0.00073,-728.8025512695312,1062397,-15.074289321899414,15.705595970153809,0.017827095463871956
200.0,154778,6,1067398,2291.74683612,5360,0.00073,-723.8202514648438,1064397,-9.332338333129883,17.59659194946289,0.017701923847198486
200.0,155068,6,1069398,2267.49405603,5370,0.00073,-740.2464599609375,1066397,-15.687384605407715,18.77203369140625,0.0168090108782053
200.0,155357,6,1071398,2236.45111556,5380,0.00073,-723.8724975585938,1068397,2.4869980812072754,16.01410484313965,0.01657062955200672
200.0,155650,6,1073398,2241.53971947,5390,0.00073,-722.0020751953125,1070397,-4.526888847351074,17.49176788330078,0.0177156962454319
200.0,155934,6,1075398,2239.8260952799997,5400,0.00073,-721.3880615234375,1072397,17.16433334350586,15.859661102294922,0.017188508063554764
200.0,156217,6,1077398,2241.07599372,5410,0.00073,-727.590576171875,1074397,6.9329986572265625,13.26298713684082,0.0179780051112175
200.0,156502,6,1079398,2249.57806863,5420,0.00073,-737.82373046875,1076397,-10.461459159851074,15.851808547973633,0.01815974712371826
200.0,156794,6,1081398,2268.7733834000005,5430,0.00073,-725.9560546875,1078397,7.44687032699585,16.872028350830078,0.017028409987688065
200.0,157086,6,1083398,2313.53937648,5440,0.00073,-716.857177734375,1080397,4.249549865722656,15.057962417602539,0.017212416976690292
200.0,157376,6,1085398,2296.91226998,5450,0.00073,-725.738037109375,1082397,18.449108123779297,14.479124069213867,0.016278278082609177
200.0,157668,6,1087398,2307.6118816900002,5460,0.00073,-723.0709228515625,1084397,0.0026292800903320312,13.864328384399414,0.016130272299051285
200.0,157963,6,1089398,2319.49851263,5470,0.00073,-730.0210571289062,1086397,-1.8135881423950195,13.848743438720703,0.016002371907234192
200.0,158257,6,1091398,2333.61977517,5480,0.00073,-729.8015747070312,1088397,-11.028780937194824,12.60057544708252,0.015599517151713371
200.0,158552,6,1093398,2319.4430307400003,5490,0.00073,-711.8553466796875,1090397,4.913715839385986,18.04851531982422,0.017329582944512367
200.0,158847,6,1095398,2369.85658166,5500,0.00073,-723.9214477539062,1092397,-3.4136204719543457,18.534378051757812,0.015412580221891403
200.0,159141,6,1097398,2392.48887264,5510,0.00073,-724.4374389648438,1094397,-1.5731436014175415,13.90435791015625,0.015826236456632614
200.0,159434,6,1099398,2279.30590095,5520,0.00073,-721.6148681640625,1096397,-5.902263641357422,18.264562606811523,0.017469430342316628
200.0,159728,6,1101398,2299.44579137,5530,0.00073,-722.628662109375,1098397,-15.777334213256836,15.225976943969727,0.017047712579369545
200.0,160023,6,1103398,2266.35398562,5540,0.00073,-738.9022216796875,1100397,-6.496664047241211,16.838130950927734,0.016779428347945213
200.0,160319,6,1105398,2269.99486644,5550,0.00073,-720.0722045898438,1102397,11.97317123413086,17.494863510131836,0.01676446571946144
200.0,160615,6,1107398,2254.34598063,5560,0.00073,-734.4733276367188,1104397,-15.180685043334961,15.360361099243164,0.017453229054808617
200.0,160913,6,1109398,2266.8713870300003,5570,0.00073,-722.315673828125,1106397,3.922853469848633,11.986257553100586,0.017712309956550598
200.0,161209,6,1111398,2269.1347212,5580,0.00073,-726.0557861328125,1108397,-3.874161958694458,19.868072509765625,0.016940610483288765
200.0,161502,6,1113398,2325.74448807,5590,0.00073,-742.6236572265625,1110397,9.874733924865723,14.888755798339844,0.017154838889837265
200.0,161797,6,1115398,2299.52324128,5600,0.00073,-723.5204467773438,1112397,-2.945889472961426,12.044089317321777,0.018246939405798912
200.0,162088,6,1117398,2286.87402895,5610,0.00073,-741.8753662109375,1114397,-7.666522026062012,9.268957138061523,0.017651721835136414
200.0,162381,6,1119398,2359.65839496,5620,0.00073,-733.241455078125,1116397,4.6714324951171875,18.367698669433594,0.017732083797454834
200.0,162668,6,1121398,2380.7471988999996,5630,0.00073,-736.2938232421875,1118397,-13.867997169494629,19.855777740478516,0.017025325447320938
200.0,162957,6,1123398,2341.94730514,5640,0.00073,-734.77294921875,1120397,-19.227558135986328,15.646053314208984,0.017257962375879288
200.0,163249,6,1125398,2337.33333246,5650,0.00073,-720.274169921875,1122397,18.618282318115234,13.335331916809082,0.015949716791510582
200.0,163539,6,1127398,2250.7106406599996,5660,0.00073,-717.4298706054688,1124397,1.6304996013641357,13.738788604736328,0.01718010939657688
200.0,163832,6,1129398,2229.3826415300005,5670,0.00073,-728.5344848632812,1126397,10.717854499816895,18.628631591796875,0.016377944499254227
200.0,164119,6,1131398,2187.7121088799995,5680,0.00073,-728.8244018554688,1128397,-0.7256801128387451,22.36789894104004,0.015946773812174797
200.0,164413,6,1133398,2165.82641866,5690,0.00073,-733.578857421875,1130397,1.1298161745071411,14.090619087219238,0.0159454345703125
200.0,164712,6,1135398,2157.87092099,5700,0.00073,-727.70703125,1132397,18.707441329956055,17.58426284790039,0.016452781856060028
200.0,165008,6,1137398,2094.22273292,5710,0.00073,-719.3080444335938,1134397,-5.490564823150635,20.209238052368164,0.017414813861250877
200.0,165303,6,1139398,2070.4703153,5720,0.00073,-726.4212646484375,1136397,-12.475576400756836,19.380887985229492,0.016710655763745308
200.0,165599,6,1141398,2035.73819797,5730,0.00073,-746.3272094726562,1138397,-12.31265640258789,13.844529151916504,0.017781175673007965
200.0,165894,6,1143398,2071.98602922,5740,0.00073,-716.662109375,1140397,15.538467407226562,20.7075252532959,0.016789279878139496
200.0,166187,6,1145398,2038.9948246699998,5750,0.00073,-733.5635375976562,1142397,-1.6475400924682617,17.133230209350586,0.017875777557492256
200.0,166484,6,1147398,2095.87257787,5760,0.00073,-716.6458740234375,1144397,16.917755126953125,19.008926391601562,0.016993636265397072
200.0,166778,6,1149398,2125.33405284,5770,0.00073,-722.58740234375,1146397,-9.612504959106445,23.47796058654785,0.01781356893479824
200.0,167075,6,1151398,2189.21467802,5780,0.00073,-743.784912109375,1148397,-6.645449161529541,15.465052604675293,0.018582453951239586
200.0,167371,6,1153398,2182.14389237,5790,0.00073,-731.1002807617188,1150397,-3.168013334274292,14.697721481323242,0.018065951764583588
200.0,167667,6,1155398,2208.34302634,5800,0.00073,-734.3030395507812,1152397,-9.88935661315918,27.992080688476562,0.01811196841299534
200.0,167963,6,1157398,2268.9232787500005,5810,0.00073,-731.1651000976562,1154397,-10.262618064880371,14.276182174682617,0.018840087577700615
200.0,168258,6,1159398,2301.78643045,5820,0.00073,-746.3665771484375,1156397,0.10913264751434326,14.456901550292969,0.018522195518016815
200.0,168555,6,1161398,2329.10119615,5830,0.00073,-733.5680541992188,1158397,-5.388492107391357,18.444753646850586,0.017563747242093086
200.0,168853,6,1163398,2322.45261517,5840,0.00073,-735.014404296875,1160397,2.601332664489746,22.97671890258789,0.01799020916223526
200.0,169154,6,1165398,2326.3025793399997,5850,0.00073,-733.8404541015625,1162397,-9.305614471435547,12.819330215454102,0.017797011882066727
200.0,169452,6,1167398,2379.29222056,5860,0.00073,-738.129150390625,1164397,-13.322163581848145,14.356517791748047,0.018297813832759857
200.0,169752,6,1169398,2354.6862875999996,5870,0.00073,-730.2526245117188,1166397,-2.1287364959716797,15.583367347717285,0.017847653478384018
200.0,170049,6,1171398,2357.9357591800003,5880,0.00073,-739.3895263671875,1168397,-9.0435791015625,16.156919479370117,0.01731961965560913
200.0,170340,6,1173398,2373.2462095799997,5890,0.00073,-758.56591796875,1170397,-2.8700170516967773,18.20792007446289,0.01826612465083599
200.0,170631,6,1175398,2381.82090167,5900,0.00073,-733.443359375,1172397,9.998477935791016,19.468238830566406,0.01780293695628643
200.0,170924,6,1177398,2381.18421627,5910,0.00073,-729.66015625,1174397,5.643000602722168,19.582645416259766,0.01753966137766838
200.0,171214,6,1179398,2413.3508154400006,5920,0.00073,-739.4974975585938,1176397,-1.4816676378250122,15.337203979492188,0.01684708520770073
200.0,171499,6,1181398,2346.9388057,5930,0.00073,-739.4371337890625,1178397,2.1163265705108643,14.522990226745605,0.018620891496539116
200.0,171786,6,1183398,2397.98403347,5940,0.00073,-739.5299682617188,1180397,3.9216930866241455,15.33964729309082,0.01771399937570095
200.0,172078,6,1185398,2426.4220094400002,5950,0.00073,-741.1370849609375,1182397,-6.916280746459961,13.252113342285156,0.017769191414117813
200.0,172373,6,1187398,2416.3427764199996,5960,0.00073,-739.3701782226562,1184397,-8.728238105773926,17.808971405029297,0.019430657848715782
200.0,172667,6,1189398,2418.07998318,5970,0.00073,-736.86962890625,1186397,14.916678428649902,17.062007904052734,0.019243314862251282
200.0,172961,6,1191398,2386.41293425,5980,0.00073,-740.6719360351562,1188397,15.197811126708984,22.79015350341797,0.019047239795327187
200.0,173254,6,1193398,2329.06891943,5990,0.00073,-748.2821655273438,1190397,-18.87743377685547,19.517274856567383,0.018937021493911743
200.0,173548,6,1195398,2281.11576446,6000,0.00073,-735.7440185546875,1192397,3.339601993560791,17.547298431396484,0.018900129944086075
200.0,173843,6,1197398,2277.5528310400005,6010,0.00073,-734.4063720703125,1194397,23.08544921875,25.052391052246094,0.019238915294408798
200.0,174138,6,1199398,2237.91340221,6020,0.00073,-755.7482299804688,1196397,-18.30780601501465,16.930492401123047,0.02096407115459442
200.0,174431,6,1201398,2287.41508086,6030,0.00073,-723.4163818359375,1198397,9.190491676330566,20.820236206054688,0.018536243587732315
200.0,174723,6,1203398,2276.70432341,6040,0.00073,-741.2102661132812,1200397,13.244548797607422,21.572418212890625,0.019730815663933754
200.0,175021,6,1205398,2320.72036816,6050,0.00073,-753.15771484375,1202397,-5.4380292892456055,19.455833435058594,0.021302063018083572
200.0,175319,6,1207398,2345.2890541599995,6060,0.00073,-756.8861694335938,1204397,0.11243295669555664,19.006484985351562,0.019648097455501556
200.0,175618,6,1209398,2420.8243724799995,6070,0.00073,-765.3665771484375,1206397,13.315860748291016,18.575000762939453,0.019898926839232445
200.0,175915,6,1211398,2421.88880582,6080,0.00073,-760.65283203125,1208397,-0.5710060596466064,16.51852035522461,0.020513886585831642
200.0,176209,6,1213398,2466.07443094,6090,0.00073,-762.1729736328125,1210397,-17.796167373657227,16.69749641418457,0.019689232110977173
200.0,176502,6,1215398,2461.5981241000004,6100,0.00073,-746.0670166015625,1212397,-12.568157196044922,18.443450927734375,0.020472293719649315
200.0,176794,6,1217398,2494.46251464,6110,0.00073,-755.0162353515625,1214397,-1.7625972032546997,20.38015365600586,0.019907886162400246
200.0,177089,6,1219398,2513.57917479,6120,0.00073,-757.4573364257812,1216397,1.0871381759643555,17.122955322265625,0.020029479637742043
200.0,177386,6,1221398,2477.42710999,6130,0.00073,-753.0387573242188,1218397,3.976783037185669,21.723278045654297,0.021824682131409645
200.0,177682,6,1223398,2469.31969064,6140,0.00073,-759.519775390625,1220397,2.758599042892456,30.059335708618164,0.021826524287462234
200.0,177977,6,1225398,2476.56655939,6150,0.00073,-762.2857666015625,1222397,-0.6401593089103699,21.157962799072266,0.021264376118779182
200.0,178271,6,1227398,2454.37201001,6160,0.00073,-758.7889404296875,1224397,-5.945405960083008,16.296674728393555,0.02139974944293499
200.0,178564,6,1229398,2452.0031692899997,6170,0.00073,-770.4071655273438,1226397,-5.060242652893066,17.69183349609375,0.02049596607685089
200.0,178857,6,1231398,2494.99025521,6180,0.00073,-748.1710205078125,1228397,-8.477546691894531,19.22916603088379,0.022925280034542084
200.0,179145,6,1233398,2526.86245487,6190,0.00073,-775.1029663085938,1230397,-3.0665574073791504,21.56053352355957,0.02167178876698017
200.0,179431,6,1235398,2591.76690241,6200,0.00073,-749.8880004882812,1232397,11.23365592956543,15.486367225646973,0.0215092021971941
