rollout/ep_rew_mean,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef_loss
-202.80484844999998,767000,5,7670,100.0,132487,0.005872994661331177,763999,61.87368392944336,0.00073,0.6053804755210876,-6.971319675445557
-201.37028242,768000,5,7680,100.0,132686,0.005859788507223129,764999,62.332725524902344,0.00073,0.5513021945953369,9.759063720703125
-201.05272107000005,769000,5,7690,100.0,132907,0.005661709699779749,765999,61.20277404785156,0.00073,0.5913867354393005,-5.103311061859131
-199.15343503000003,770000,5,7700,100.0,133122,0.005547637585550547,766999,63.05895233154297,0.00073,0.5906544923782349,-13.464461326599121
-200.96862583,771000,5,7710,100.0,133334,0.0055539049208164215,767999,64.30924987792969,0.00073,0.6398658752441406,-7.076225280761719
-200.14342153999993,772000,5,7720,100.0,133544,0.005724794697016478,768999,63.777408599853516,0.00073,0.5867483615875244,1.042421579360962
-200.17256387999998,773000,5,7730,100.0,133765,0.005348192527890205,769999,62.508209228515625,0.00073,0.4482758045196533,-6.651403427124023
-200.64645182,774000,5,7740,100.0,133992,0.0057030171155929565,770999,60.91340637207031,0.00073,0.5398554801940918,11.911084175109863
-200.78239286,775000,5,7750,100.0,134221,0.005421206820756197,771999,62.241886138916016,0.00073,0.54353928565979,5.877568244934082
-200.48270986,776000,5,7760,100.0,134445,0.005606373306363821,772999,62.427162170410156,0.00073,0.5688372850418091,-6.989246368408203
-197.95357293,777000,5,7770,100.0,134675,0.005602180492132902,773999,61.76680374145508,0.00073,0.5045856237411499,-2.351743698120117
-196.62011431000008,778000,5,7780,100.0,134898,0.005533624440431595,774999,63.37512969970703,0.00073,0.6090127229690552,9.203987121582031
-196.04678700000005,779000,5,7790,100.0,135124,0.00544485729187727,775999,64.65567779541016,0.00073,0.5722649097442627,-8.26244831085205
-197.00571782999998,780000,5,7800,100.0,135339,0.005452082492411137,776999,59.86000061035156,0.00073,0.5374263525009155,-2.0285911560058594
-193.40363925999998,781000,5,7810,100.0,135496,0.005480250343680382,777999,62.034202575683594,0.00073,0.6030920743942261,1.8341479301452637
-193.97120378,782000,5,7820,100.0,135648,0.0053899334743618965,778999,60.75450134277344,0.00073,0.5227824449539185,1.251295804977417
-192.75627088999997,783000,5,7830,100.0,135799,0.0055257403291761875,779999,63.6192626953125,0.00073,0.5387461185455322,-1.0526591539382935
-191.38107062000003,784000,5,7840,100.0,135951,0.005612313747406006,780999,61.0866584777832,0.00073,0.5589557886123657,5.39218807220459
-191.90866624999995,785000,5,7850,100.0,136104,0.005527537781745195,781999,61.592002868652344,0.00073,0.7002884149551392,2.176870346069336
-192.91266298000002,786000,5,7860,100.0,136253,0.005491836462169886,782999,63.763492584228516,0.00073,0.49319177865982056,4.6864423751831055
-195.1247218,787000,5,7870,100.0,136412,0.005322327371686697,783999,63.66063690185547,0.00073,0.5860836505889893,3.7842912673950195
-196.09994768,788000,5,7880,100.0,136583,0.005690168589353561,784999,61.443695068359375,0.00073,0.5687609910964966,8.099258422851562
-197.15224971999996,789000,5,7890,100.0,136747,0.005583136808127165,785999,62.872276306152344,0.00073,0.5695813894271851,-1.9949058294296265
-197.46694605000002,790000,5,7900,100.0,136906,0.00562571594491601,786999,61.15719985961914,0.00073,0.49996715784072876,5.493566513061523
-200.03207484000004,791000,5,7910,100.0,137067,0.0057604662142694,787999,61.120697021484375,0.00073,0.5568629503250122,-1.8534066677093506
-199.41637682,792000,5,7920,100.0,137245,0.005837967619299889,788999,58.808982849121094,0.00073,0.521795392036438,-5.763909339904785
-199.64069069999996,793000,5,7930,100.0,137448,0.0056886193342506886,789999,62.79080581665039,0.00073,0.6124845743179321,-2.797609329223633
-199.14127343999996,794000,5,7940,100.0,137649,0.0058743334375321865,790999,61.192283630371094,0.00073,0.6235474348068237,4.736438274383545
-199.46020289999993,795000,5,7950,100.0,137836,0.0057539683766663074,791999,60.573585510253906,0.00073,0.7408723831176758,4.797019004821777
-200.86212951999997,796000,5,7960,100.0,137999,0.006079708691686392,792999,63.05145263671875,0.00073,0.6067188382148743,-2.2410571575164795
-199.2783067,797000,5,7970,100.0,138180,0.005871837958693504,793999,61.44676971435547,0.00073,0.6975015997886658,-2.0971083641052246
-197.77478776999996,798000,5,7980,100.0,138374,0.005676561500877142,794999,59.98744583129883,0.00073,0.5437856912612915,2.3749046325683594
-196.45992384000002,799000,5,7990,100.0,138551,0.0057993545196950436,795999,61.93403625488281,0.00073,0.5676499605178833,-9.816539764404297
-195.45786138999995,800000,5,8000,100.0,138730,0.005852782167494297,796999,60.20777130126953,0.00073,0.5612110495567322,1.4110863208770752
-196.0309591,801000,5,8010,100.0,138913,0.006136094219982624,797999,60.77823257446289,0.00073,0.6230680346488953,2.4904046058654785
-195.77236217,802000,5,8020,100.0,139074,0.0063935574144124985,798999,59.394596099853516,0.00073,0.9608052372932434,6.563516616821289
-196.67028268,803000,5,8030,100.0,139238,0.006381936836987734,799999,57.401451110839844,0.00073,0.8032596707344055,-2.4687721729278564
-199.54750258,804000,5,8040,100.0,139405,0.006290137767791748,800999,56.145042419433594,0.00073,0.7042995691299438,1.009856939315796
-200.37610118,805000,5,8050,100.0,139572,0.006238729692995548,801999,56.5660514831543,0.00073,0.7753903269767761,4.218506336212158
-199.95393165000002,806000,5,8060,100.0,139770,0.006193158682435751,802999,59.12334442138672,0.00073,0.7524431347846985,-5.01579475402832
-199.18342135,807000,5,8070,100.0,139962,0.005872638896107674,803999,57.67646408081055,0.00073,0.560919463634491,-3.319246768951416
-202.34337751000004,808000,5,8080,100.0,140176,0.005625729449093342,804999,57.91976547241211,0.00073,0.5941809415817261,4.143514633178711
-202.93630281000003,809000,5,8090,100.0,140359,0.005508779548108578,805999,59.629981994628906,0.00073,0.5615156888961792,8.964710235595703
-205.95918380000003,810000,5,8100,100.0,140537,0.00557955726981163,806999,62.24197006225586,0.00073,0.5012417435646057,-7.043389320373535
-204.84104131999996,811000,5,8110,100.0,140720,0.0055680968798696995,807999,62.12547302246094,0.00073,0.542941689491272,-7.978846073150635
-205.36795482999997,812000,5,8120,100.0,140913,0.0054783690720796585,808999,62.62149429321289,0.00073,0.7019740343093872,-4.417812347412109
-205.11205537,813000,5,8130,100.0,141091,0.005520452279597521,809999,62.61991500854492,0.00073,0.4918161630630493,0.8784544467926025
-202.62876121000005,814000,5,8140,100.0,141266,0.005581725854426622,810999,63.49057388305664,0.00073,0.5099989175796509,9.62111759185791
-202.08112340999998,815000,5,8150,100.0,141447,0.005585078150033951,811999,63.04609680175781,0.00073,0.6051173806190491,-0.36479616165161133
-201.61952248,816000,5,8160,100.0,141632,0.005312605760991573,812999,64.14278411865234,0.00073,0.551356852054596,0.797828197479248
-202.05321709,817000,5,8170,100.0,141818,0.005421377718448639,813999,64.52153015136719,0.00073,0.5168724060058594,-5.921254634857178
-199.79888620999998,818000,5,8180,100.0,142002,0.005312248598784208,814999,63.76436233520508,0.00073,0.6650377511978149,-10.27562141418457
-199.80910407,819000,5,8190,100.0,142189,0.00530167855322361,815999,63.37370300292969,0.00073,0.6006829738616943,3.2418715953826904
-196.76532461000005,820000,5,8200,100.0,142378,0.005609290674328804,816999,61.593013763427734,0.00073,0.5063899755477905,9.433053016662598
-196.79317085999995,821000,5,8210,100.0,142567,0.005484678782522678,817999,61.21143341064453,0.00073,0.605567455291748,-4.12060546875
-196.28737755999995,822000,5,8220,100.0,142754,0.005463377106934786,818999,63.566917419433594,0.00073,0.4216594696044922,-3.1717031002044678
-194.84652945999997,823000,5,8230,100.0,142930,0.005387266166508198,819999,63.479244232177734,0.00073,0.566730260848999,-1.1529043912887573
-193.30040152,824000,5,8240,100.0,143133,0.0057451156899333,820999,61.44962692260742,0.00073,0.46716147661209106,-1.7441681623458862
-192.02946258000003,825000,5,8250,100.0,143299,0.00545824971050024,821999,64.8017578125,0.00073,0.5407819747924805,-1.2269446849822998
-190.88921622000007,826000,5,8260,100.0,143460,0.005514795426279306,822999,63.25374221801758,0.00073,0.6305176019668579,2.4051241874694824
-191.17145134000003,827000,5,8270,100.0,143627,0.005384787917137146,823999,64.81856536865234,0.00073,0.6275138854980469,-6.4300947189331055
-190.9836645,828000,5,8280,100.0,143798,0.0052299196831882,824999,63.628692626953125,0.00073,0.4913668632507324,9.597911834716797
-190.35769704000006,829000,5,8290,100.0,143975,0.00531800976023078,825999,63.052589416503906,0.00073,0.5781422853469849,4.368076801300049
-191.15623819,830000,5,8300,100.0,144144,0.005414771381765604,826999,63.36126708984375,0.00073,0.48185667395591736,-10.809123039245605
-191.35758641,831000,5,8310,100.0,144310,0.005287462379783392,827999,62.162540435791016,0.00073,0.6249116659164429,-2.6884665489196777
-191.44317358,832000,5,8320,100.0,144473,0.00535258324816823,828999,63.20704650878906,0.00073,0.4633590579032898,-2.6664628982543945
-193.40414155000002,833000,5,8330,100.0,144637,0.005209167487919331,829999,63.694610595703125,0.00073,0.5635789632797241,-11.01380443572998
-194.02616394999998,834000,5,8340,100.0,144794,0.0052810246124863625,830999,63.28929901123047,0.00073,0.5029110908508301,8.056499481201172
-193.93043957999998,835000,5,8350,100.0,144954,0.005192779935896397,831999,62.04450988769531,0.00073,0.5382454991340637,-2.500821352005005
-196.93257524,836000,5,8360,100.0,145131,0.005207814276218414,832999,62.17692565917969,0.00073,0.5061913728713989,3.3065361976623535
-195.60350661999996,837000,5,8370,100.0,145319,0.005411395337432623,833999,64.67691040039062,0.00073,0.486758291721344,-1.7691700458526611
-196.12223512999998,838000,5,8380,100.0,145498,0.0051731690764427185,834999,63.8536376953125,0.00073,0.5030182600021362,5.0997209548950195
-196.01943133000003,839000,5,8390,100.0,145676,0.005343940574675798,835999,67.18881225585938,0.00073,0.4303552508354187,3.1126832962036133
-195.75233995999994,840000,5,8400,100.0,145849,0.005385473370552063,836999,63.078941345214844,0.00073,0.49610158801078796,-6.255692481994629
-195.87484031,841000,5,8410,100.0,146023,0.005178139545023441,837999,65.83834838867188,0.00073,0.45710688829421997,-1.2003741264343262
-196.01494961,842000,5,8420,100.0,146199,0.0051934607326984406,838999,63.53730010986328,0.00073,0.4969140291213989,10.481146812438965
-194.44886774,843000,5,8430,100.0,146374,0.005011925473809242,839999,63.908199310302734,0.00073,0.4804672598838806,-1.3373476266860962
-195.10770234,844000,5,8440,100.0,146527,0.005238203331828117,840999,63.13003158569336,0.00073,0.44647112488746643,-0.7104714512825012
-194.33502792000007,845000,5,8450,100.0,146680,0.005305171012878418,841999,65.94660186767578,0.00073,0.4609496295452118,2.2607436180114746
-190.64686234000004,846000,5,8460,100.0,146840,0.005097891204059124,842999,64.3840103149414,0.00073,0.48607462644577026,-12.052935600280762
-192.19711955000002,847000,5,8470,100.0,146998,0.0052705565467476845,843999,64.52075958251953,0.00073,0.49513959884643555,-2.4140329360961914
-193.39826187,848000,5,8480,100.0,147169,0.00513538857921958,844999,64.8924560546875,0.00073,0.393635094165802,2.8989756107330322
-192.75136475,849000,5,8490,100.0,147336,0.005184872075915337,845999,65.06122589111328,0.00073,0.4353056848049164,-7.945085048675537
-192.69298801000002,850000,5,8500,100.0,147510,0.005240946542471647,846999,63.6384391784668,0.00073,0.4417201280593872,6.393178939819336
-193.10185437,851000,5,8510,100.0,147666,0.005323263816535473,847999,60.59976577758789,0.00073,0.4345688819885254,0.9236161112785339
-193.92609918999995,852000,5,8520,100.0,147819,0.005364922806620598,848999,65.5518569946289,0.00073,0.45648258924484253,-3.7588086128234863
-195.4932979,853000,5,8530,100.0,147972,0.005554249510169029,849999,63.976280212402344,0.00073,0.5556238889694214,-0.7825115323066711
-195.74094957999998,854000,5,8540,100.0,148121,0.005565301980823278,850999,61.57988357543945,0.00073,0.4886782765388489,5.34553337097168
-197.62631482,855000,5,8550,100.0,148274,0.005524857901036739,851999,62.05849075317383,0.00073,0.45697468519210815,0.7581233978271484
-199.01985053999994,856000,5,8560,100.0,148440,0.005559018813073635,852999,62.791412353515625,0.00073,0.43012335896492004,4.7973833084106445
-197.16158719000003,857000,5,8570,100.0,148630,0.005556803196668625,853999,63.73843765258789,0.00073,0.5244330167770386,5.582799434661865
-196.54490015000002,858000,5,8580,100.0,148797,0.005512177012860775,854999,61.29035568237305,0.00073,0.5812090039253235,-0.4558127522468567
-198.00799546,859000,5,8590,100.0,148993,0.005556289106607437,855999,61.207698822021484,0.00073,0.4927186369895935,0.3834390640258789
-197.85121655999998,860000,5,8600,100.0,149175,0.005528328474611044,856999,62.20639419555664,0.00073,0.5812878608703613,4.6736273765563965
-198.96918150999997,861000,5,8610,100.0,149361,0.005414306651800871,857999,64.00148010253906,0.00073,0.4682196080684662,2.423496961593628
-199.03685373999997,862000,5,8620,100.0,149542,0.005259176716208458,858999,64.5072250366211,0.00073,0.5661120414733887,1.818776249885559
-197.67630198999998,863000,5,8630,100.0,149753,0.0054528494365513325,859999,64.38276672363281,0.00073,0.49773266911506653,-0.3643101453781128
-196.59070100000005,864000,5,8640,100.0,149970,0.005371875129640102,860999,66.9543685913086,0.00073,0.5635577440261841,-1.3607730865478516
-195.05708314,865000,5,8650,100.0,150179,0.0052932617254555225,861999,62.72697448730469,0.00073,0.4468287527561188,-1.4380064010620117
-194.93861578999997,866000,5,8660,100.0,150383,0.005307212937623262,862999,66.0057144165039,0.00073,0.4834654629230499,11.372551918029785
-197.44936093,867000,5,8670,100.0,150578,0.005391431972384453,863999,64.74874877929688,0.00073,0.551464319229126,1.9552440643310547
-198.26270153,868000,5,8680,100.0,150776,0.005380840040743351,864999,65.93122100830078,0.00073,0.5196516513824463,0.8718256950378418
-198.75644017,869000,5,8690,100.0,150978,0.005546661093831062,865999,62.80358123779297,0.00073,0.7121647000312805,9.68211555480957
-199.23283276,870000,5,8700,100.0,151177,0.005519409663975239,866999,62.11769104003906,0.00073,0.4854122996330261,-1.4358043670654297
-197.98441671999998,871000,5,8710,100.0,151350,0.005473217461258173,867999,64.22856140136719,0.00073,0.48745763301849365,-7.421430587768555
-198.04253094999996,872000,5,8720,100.0,151521,0.005661418195813894,868999,62.88842010498047,0.00073,0.5108323097229004,2.6507160663604736
-198.55918360000004,873000,5,8730,100.0,151691,0.005855838768184185,869999,65.72113037109375,0.00073,0.547416090965271,-10.719677925109863
-199.42550287999998,874000,5,8740,100.0,151867,0.005677490029484034,870999,61.37066650390625,0.00073,0.5008231401443481,3.4931554794311523
-200.34730018000005,875000,5,8750,100.0,152034,0.005621179006993771,871999,60.06269836425781,0.00073,0.6253606677055359,5.926405429840088
-201.66988664999997,876000,5,8760,100.0,152202,0.005845784209668636,872999,61.93169021606445,0.00073,0.5146763324737549,7.079180717468262
-203.05252343999996,877000,5,8770,100.0,152366,0.005799492821097374,873999,60.37963104248047,0.00073,0.560886025428772,-2.668468952178955
-202.56163799,878000,5,8780,100.0,152522,0.006002606358379126,874999,59.325016021728516,0.00073,0.5234411954879761,5.265031814575195
-201.44855331999995,879000,5,8790,100.0,152662,0.005654853768646717,875999,62.07904815673828,0.00073,0.5539044737815857,6.076927661895752
-202.55898548000002,880000,5,8800,100.0,152806,0.0056543066166341305,876999,60.649986267089844,0.00073,0.6253610253334045,0.7074046730995178
-201.90661950999998,881000,5,8810,100.0,152948,0.0058627650141716,877999,61.579750061035156,0.00073,0.6498411893844604,5.598640441894531
-202.03074056999998,882000,5,8820,100.0,153090,0.00569200562313199,878999,62.39531707763672,0.00073,0.6320610642433167,1.728216290473938
-202.50374057000005,883000,5,8830,100.0,153235,0.006017460022121668,879999,60.700557708740234,0.00073,0.5169774293899536,-0.15514057874679565
-201.34086242999993,884000,5,8840,100.0,153379,0.005746984388679266,880999,62.181541442871094,0.00073,0.5803145170211792,1.8039436340332031
-202.16466282000002,885000,5,8850,100.0,153528,0.005903419107198715,881999,62.03191375732422,0.00073,0.724069356918335,-6.728824615478516
-200.65381573,886000,5,8860,100.0,153715,0.005809803027659655,882999,60.33677673339844,0.00073,0.6211308836936951,-1.3420512676239014
-199.09842385999997,887000,5,8870,100.0,153903,0.005915738642215729,883999,61.74235916137695,0.00073,0.6094623804092407,3.6156504154205322
-200.07646398999998,888000,5,8880,100.0,154135,0.005981422960758209,884999,62.6073112487793,0.00073,0.527085542678833,-5.5234527587890625
-200.95011854000003,889000,5,8890,100.0,154382,0.005841663107275963,885999,62.90620422363281,0.00073,0.5657983422279358,-9.344520568847656
-202.19578941,890000,5,8900,100.0,154574,0.0058161308988928795,886999,63.040000915527344,0.00073,0.4785909056663513,-4.92960262298584
-201.88441272,891000,5,8910,100.0,154762,0.00565361650660634,887999,60.53832244873047,0.00073,0.5222917795181274,9.215930938720703
-202.73005112000007,892000,5,8920,100.0,154942,0.005805341526865959,888999,60.45576858520508,0.00073,0.5686982274055481,1.9204260110855103
-202.8703272,893000,5,8930,100.0,155108,0.005731828045099974,889999,61.107845306396484,0.00073,0.6950652599334717,4.387194633483887
-204.0225,894000,5,8940,100.0,155272,0.00567445857450366,890999,61.72059631347656,0.00073,0.5526593327522278,-9.392160415649414
-203.22446933000003,895000,5,8950,100.0,155435,0.005746493581682444,891999,60.521217346191406,0.00073,0.5258572101593018,2.8165433406829834
-202.14233379,896000,5,8960,100.0,155597,0.005711619276553392,892999,63.34172058105469,0.00073,0.47223591804504395,-9.689075469970703
-201.19263658,897000,5,8970,100.0,155766,0.005643483716994524,893999,60.50664138793945,0.00073,0.5683366060256958,5.529815673828125
-199.88765026999997,898000,5,8980,100.0,155946,0.00570639269426465,894999,61.064971923828125,0.00073,0.5174694061279297,4.429110527038574
-199.68200044999995,899000,5,8990,100.0,156120,0.005624903365969658,895999,62.591224670410156,0.00073,0.5426799058914185,-3.5416011810302734
-198.54251597999996,900000,5,9000,100.0,156281,0.0058457255363464355,896999,60.45420837402344,0.00073,0.5524475574493408,-6.507199764251709
-199.89793560000007,901000,5,9010,100.0,156450,0.005780255421996117,897999,60.377197265625,0.00073,0.6173677444458008,14.390077590942383
-198.8092796,902000,5,9020,100.0,156613,0.005760046187788248,898999,62.73621368408203,0.00073,0.5284405946731567,-7.250598430633545
-199.42400873999998,903000,5,9030,100.0,156769,0.005892577115446329,899999,60.26572799682617,0.00073,0.4525286555290222,-7.0961012840271
-199.30621750999998,904000,5,9040,100.0,156960,0.005847841501235962,900999,62.9074821472168,0.00073,0.6640101671218872,1.9073119163513184
-199.84863089,905000,5,9050,100.0,157151,0.005775114521384239,901999,61.87666320800781,0.00073,0.4885081648826599,1.9041883945465088
-201.63513204000006,906000,5,9060,100.0,157353,0.005688522011041641,902999,59.64665222167969,0.00073,0.6280213594436646,2.438014507293701
-201.44134458999997,907000,5,9070,100.0,157542,0.00559435598552227,903999,61.43413543701172,0.00073,0.5959004163742065,-0.39214420318603516
-201.29831637000004,908000,5,9080,100.0,157731,0.005701045505702496,904999,62.42274475097656,0.00073,0.6378378868103027,-3.50911808013916
-200.94007434000002,909000,5,9090,100.0,157897,0.005477690137922764,905999,60.88726806640625,0.00073,0.43583816289901733,0.03852064162492752
-199.55372589,910000,5,9100,100.0,158068,0.005487101152539253,906999,62.762969970703125,0.00073,0.5193683505058289,6.885728359222412
-197.57068504,911000,5,9110,100.0,158243,0.005305001512169838,907999,63.728946685791016,0.00073,0.48204389214515686,-7.234549522399902
-198.14578988000002,912000,5,9120,100.0,158413,0.005260287784039974,908999,63.65000534057617,0.00073,0.4765131175518036,8.132915496826172
-196.65758504999997,913000,5,9130,100.0,158579,0.005387410055845976,909999,63.76213455200195,0.00073,0.43269234895706177,-8.613654136657715
-195.77667713,914000,5,9140,100.0,158745,0.0050984942354261875,910999,60.46338653564453,0.00073,0.5676078796386719,8.634390830993652
-194.87443792,915000,5,9150,100.0,158912,0.005297862458974123,911999,62.053627014160156,0.00073,0.5468913316726685,3.0007731914520264
-192.51674727000002,916000,5,9160,100.0,159081,0.0053988974541425705,912999,64.1151123046875,0.00073,0.4549216032028198,-2.138288974761963
-193.05132484000006,917000,5,9170,100.0,159237,0.005359241273254156,913999,64.3780746459961,0.00073,0.554315447807312,0.5195744633674622
-193.90672392,918000,5,9180,100.0,159387,0.005352267064154148,914999,63.457359313964844,0.00073,0.6079208850860596,1.977973461151123
-194.80776357,919000,5,9190,100.0,159544,0.005227845627814531,915999,65.5288314819336,0.00073,0.5215626955032349,-6.2825117111206055
-195.68498483,920000,5,9200,100.0,159702,0.00543249724432826,916999,64.48216247558594,0.00073,0.5198049545288086,-5.125897407531738
-195.55801024000002,921000,5,9210,100.0,159862,0.005461225751787424,917999,63.60797882080078,0.00073,0.5874806642532349,2.9860177040100098
-194.15077392,922000,5,9220,100.0,160016,0.005532772280275822,918999,62.6817741394043,0.00073,0.5502529740333557,-2.2223944664001465
-194.49129244,923000,5,9230,100.0,160168,0.005560447461903095,919999,63.234619140625,0.00073,0.6541929244995117,4.636561393737793
-195.58923944999998,924000,5,9240,100.0,160324,0.0057276589795947075,920999,62.95380401611328,0.00073,0.45575881004333496,0.4240434169769287
-197.93463835,925000,5,9250,100.0,160475,0.00563853420317173,921999,62.68513107299805,0.00073,0.5266396999359131,7.396536827087402
-198.25647277999997,926000,5,9260,100.0,160628,0.005746518261730671,922999,59.84440231323242,0.00073,0.6096576452255249,0.04670703411102295
-198.72078407000004,927000,5,9270,100.0,160775,0.005918196402490139,923999,60.45269012451172,0.00073,0.6631249189376831,-2.3836617469787598
-198.0734874,928000,5,9280,100.0,160925,0.005598890129476786,924999,63.04582977294922,0.00073,0.5067164897918701,0.2235698699951172
-197.06236638000001,929000,5,9290,100.0,161086,0.005824701394885778,925999,60.38017272949219,0.00073,0.6071817874908447,15.220475196838379
-196.14091074,930000,5,9300,100.0,161259,0.0056786974892020226,926999,62.77877426147461,0.00073,0.5812383890151978,-0.04573160409927368
-195.5829217,931000,5,9310,100.0,161431,0.005751430988311768,927999,61.150657653808594,0.00073,0.570188045501709,3.9929141998291016
-195.13430326000002,932000,5,9320,100.0,161608,0.005682928487658501,928999,61.60663986206055,0.00073,0.5563021302223206,-3.790693759918213
-195.26057013,933000,5,9330,100.0,161797,0.005594335030764341,929999,60.91598892211914,0.00073,0.556902289390564,-1.7394485473632812
-194.99648693999998,934000,5,9340,100.0,161966,0.005648057442158461,930999,61.47671127319336,0.00073,0.5272529125213623,8.839903831481934
-192.85576106,935000,5,9350,100.0,162138,0.005647074896842241,931999,63.549259185791016,0.00073,0.45265084505081177,-9.42782974243164
-194.36979231,936000,5,9360,100.0,162313,0.0054403310641646385,932999,62.54413986206055,0.00073,0.46996957063674927,6.997129440307617
-193.83311897999997,937000,5,9370,100.0,162483,0.005501560401171446,933999,60.36786651611328,0.00073,0.44856274127960205,-5.49361515045166
-194.40150515999997,938000,5,9380,100.0,162663,0.005499816033989191,934999,64.38631439208984,0.00073,0.5237524509429932,1.0711324214935303
-197.56472502,939000,5,9390,100.0,162838,0.0053529865108430386,935999,62.86109924316406,0.00073,0.4976257383823395,10.20714282989502
-197.61176252,940000,5,9400,100.0,163005,0.005501342937350273,936999,63.30628967285156,0.00073,0.566585898399353,-3.159188747406006
-198.45470997,941000,5,9410,100.0,163179,0.005466196686029434,937999,63.92259216308594,0.00073,0.5071710348129272,5.941581726074219
-198.5770362,942000,5,9420,100.0,163352,0.005351100582629442,938999,63.65789794921875,0.00073,0.5033602714538574,-4.519435882568359
-198.10244183000006,943000,5,9430,100.0,163499,0.005516483914107084,939999,63.59599685668945,0.00073,0.5337620377540588,-5.087520599365234
-197.83489871000006,944000,5,9440,100.0,163646,0.005501987878233194,940999,63.958526611328125,0.00073,0.503098726272583,-6.628208160400391
-197.54236633,945000,5,9450,100.0,163790,0.005864356178790331,941999,61.213775634765625,0.00073,0.5122217535972595,-6.408600330352783
-196.96772131,946000,5,9460,100.0,163934,0.0053378562442958355,942999,61.73515319824219,0.00073,0.5040420889854431,-3.793118715286255
-195.31072801000002,947000,5,9470,100.0,164076,0.0054259165190160275,943999,61.93205261230469,0.00073,0.5513533353805542,-8.59715461730957
-194.31728070999998,948000,5,9480,100.0,164219,0.005615884903818369,944999,62.593624114990234,0.00073,0.47890806198120117,-8.256406784057617
-191.57268418000004,949000,5,9490,100.0,164361,0.005433598533272743,945999,63.29987716674805,0.00073,0.4420868158340454,-2.353450298309326
-191.31556072,950000,5,9500,100.0,164512,0.005338678602129221,946999,61.62000274658203,0.00073,0.42822784185409546,1.7336066961288452
-192.09026194999998,951000,5,9510,100.0,164665,0.005507303401827812,947999,62.05510330200195,0.00073,0.46477362513542175,3.524348020553589
-193.73917437999998,952000,5,9520,100.0,164821,0.005511942785233259,948999,63.063018798828125,0.00073,0.4711185693740845,-1.248002529144287
-193.47685433000004,953000,5,9530,100.0,164967,0.005529870744794607,949999,62.265018463134766,0.00073,0.575362503528595,4.190523147583008
-195.07802689,954000,5,9540,100.0,165117,0.005505612585693598,950999,60.87896728515625,0.00073,0.5338055491447449,-5.62830114364624
-196.38592458000002,955000,5,9550,100.0,165266,0.00544957397505641,951999,62.549278259277344,0.00073,0.4816025495529175,-2.1821188926696777
-195.02820520999998,956000,5,9560,100.0,165427,0.005460069514811039,952999,62.999752044677734,0.00073,0.6124920845031738,-12.505996704101562
-196.50822810000003,957000,5,9570,100.0,165600,0.005485097412019968,953999,59.77461624145508,0.00073,0.515427827835083,-2.726694345474243
-197.96423374999998,958000,5,9580,100.0,165774,0.005454295314848423,954999,63.249168395996094,0.00073,0.5328688025474548,0.7856997847557068
-199.69025080000003,959000,5,9590,100.0,165957,0.005281462799757719,955999,63.10596466064453,0.00073,0.44589582085609436,5.462252616882324
-201.10412714999995,960000,5,9600,100.0,166128,0.005462069530040026,956999,62.2817268371582,0.00073,0.4387098550796509,-10.527772903442383
-203.04598725,961000,5,9610,100.0,166300,0.005512639414519072,957999,64.23805236816406,0.00073,0.5819122195243835,-2.8955466747283936
-202.83464465999998,962000,5,9620,100.0,166479,0.00539507856592536,958999,62.40859603881836,0.00073,0.5290212631225586,-3.2390146255493164
-205.08571357,963000,5,9630,100.0,166647,0.0055325450375676155,959999,61.960418701171875,0.00073,0.43020427227020264,10.310627937316895
-203.44576442999994,964000,5,9640,100.0,166810,0.005557343363761902,960999,61.423622131347656,0.00073,0.5762329697608948,-0.5293025970458984
-203.91948848,965000,5,9650,100.0,166970,0.005565989296883345,961999,61.614959716796875,0.00073,0.5614544153213501,0.7557895183563232
-206.78658143,966000,5,9660,100.0,167134,0.005651292856782675,962999,62.50509262084961,0.00073,0.48671847581863403,-0.8441973924636841
-208.34885524,967000,5,9670,100.0,167283,0.005640250165015459,963999,62.459190368652344,0.00073,0.5553277134895325,2.7193031311035156
-209.38968101000003,968000,5,9680,100.0,167443,0.005719269625842571,964999,62.67607498168945,0.00073,0.4888979196548462,0.2902422547340393
-205.98868606999997,969000,5,9690,100.0,167605,0.005523904226720333,965999,63.20213317871094,0.00073,0.6253767013549805,-9.944631576538086
-205.32680941,970000,5,9700,100.0,167765,0.0056620012037456036,966999,62.65350341796875,0.00073,0.4962042570114136,-1.8062423467636108
-204.94212716,971000,5,9710,100.0,167921,0.005669614765793085,967999,62.661415100097656,0.00073,0.4472457766532898,1.8766107559204102
-205.10057018000003,972000,5,9720,100.0,168078,0.005530387628823519,968999,63.221282958984375,0.00073,0.5617699027061462,0.664771318435669
-203.16190234999993,973000,5,9730,100.0,168240,0.00550824636593461,969999,62.66742706298828,0.00073,0.519455075263977,-5.603934288024902
-203.98122155000001,974000,5,9740,100.0,168398,0.005540457088500261,970999,62.07453536987305,0.00073,0.5496740937232971,-2.1821298599243164
-202.77806434000001,975000,5,9750,100.0,168550,0.00548272579908371,971999,64.27269744873047,0.00073,0.6834613680839539,-8.912081718444824
-200.65652559000006,976000,5,9760,100.0,168708,0.005426951218396425,972999,62.78106689453125,0.00073,0.41008853912353516,4.142085075378418
