time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate
656715,6,71.57,96134,9710,309.27535664000004,-359.5964050292969,65.48236083984375,653714,0.04796954244375229,2.959104299545288,0.00073
657465,6,71.57,96257,9720,301.49554094,-350.1725158691406,59.32557678222656,654464,0.04739103838801384,-1.4685839414596558,0.00073
658215,6,71.8,96374,9730,316.57741367,-357.4498291015625,71.95291900634766,655214,0.05003125220537186,-6.552703857421875,0.00073
658965,6,72.16,96485,9740,323.73005198,-347.859375,78.82061767578125,655964,0.05026118457317352,-7.284260272979736,0.00073
659624,6,71.92,96583,9750,309.81078540000004,-350.440673828125,75.45529174804688,656623,0.05180680751800537,6.117496967315674,0.00073
660367,6,72.33,96692,9760,309.96287076,-347.9309387207031,79.54481506347656,657366,0.05051954835653305,-2.2189888954162598,0.00073
661014,6,71.55,96785,9770,312.06667734000007,-350.1564025878906,67.78639221191406,658013,0.053054481744766235,1.2751893997192383,0.00073
661764,6,71.55,96894,9780,307.71677977,-351.42010498046875,68.36444091796875,658763,0.05139966309070587,-1.232774019241333,0.00073
662474,6,71.61,96997,9790,308.02994132,-370.376708984375,77.84280395507812,659473,0.052139852195978165,1.2377612590789795,0.00073
663205,6,71.94,97105,9800,306.18043646,-342.15045166015625,76.83611297607422,660204,0.05044202506542206,2.9965357780456543,0.00073
663917,6,72.02,97209,9810,298.91003808,-356.99267578125,70.12369537353516,660916,0.048565492033958435,0.13441061973571777,0.00073
664629,6,71.64,97320,9820,300.18203615000004,-358.24853515625,52.867977142333984,661628,0.047517210245132446,-3.188037395477295,0.00073
665338,6,71.23,97433,9830,290.66548192000005,-335.6354675292969,73.54841613769531,662337,0.04992758482694626,4.88720703125,0.00073
666012,6,70.47,97533,9840,288.86990624000003,-352.2719421386719,65.32179260253906,663011,0.04864269122481346,-6.2830681800842285,0.00073
666762,6,71.38,97644,9850,313.11460189999997,-350.38238525390625,71.81724548339844,663761,0.049557920545339584,2.397423267364502,0.00073
667512,6,71.45,97753,9860,322.25361012,-337.4864807128906,77.14110565185547,664511,0.04657476395368576,5.560452938079834,0.00073
668225,6,72.11,97858,9870,339.68081977,-343.0054931640625,62.84056854248047,665224,0.04853343963623047,1.9085922241210938,0.00073
668901,6,71.37,97958,9880,348.37251642999996,-343.8492431640625,74.45289611816406,665900,0.04877283796668053,0.40310895442962646,0.00073
669582,6,71.08,98060,9890,341.45182775,-344.7998046875,64.63243865966797,666581,0.048258088529109955,0.7346458435058594,0.00073
670332,6,71.27,98172,9900,350.53714833,-356.1187438964844,57.03899383544922,667331,0.0480320043861866,-4.41091775894165,0.00073
671043,6,71.26,98277,9910,352.02651190000006,-341.750244140625,56.823974609375,668042,0.049333274364471436,4.627209186553955,0.00073
671722,6,70.93,98378,9920,346.75569722,-335.69146728515625,71.66100311279297,668721,0.0485333614051342,-0.49156081676483154,0.00073
672437,6,70.99,98484,9930,341.53847336,-353.3685302734375,83.52587127685547,669436,0.05030222237110138,0.391660213470459,0.00073
673187,6,71.75,98596,9940,358.74390252999996,-337.7333068847656,69.08216857910156,670186,0.048090144991874695,-6.865591526031494,0.00073
673908,6,71.46,98703,9950,363.90781436000003,-352.90411376953125,52.080841064453125,670907,0.04732850566506386,-6.623684883117676,0.00073
674636,6,71.24,98811,9960,348.79198490000005,-346.00994873046875,72.33409118652344,671635,0.04856758937239647,1.0461859703063965,0.00073
675351,6,71.26,98916,9970,337.34055830000005,-341.0126647949219,62.41231918334961,672350,0.04701130837202072,-7.516881465911865,0.00073
676059,6,71.58,99020,9980,331.67885901999995,-345.7432556152344,71.18741607666016,673058,0.04775457829236984,-1.7016310691833496,0.00073
676768,6,71.86,99125,9990,347.9592960499999,-347.47283935546875,71.40422821044922,673767,0.045243460685014725,6.628930568695068,0.00073
677518,6,71.86,99236,10000,344.50140292000003,-347.17584228515625,79.01957702636719,674517,0.04732925072312355,-2.5472512245178223,0.00073
678221,6,71.78,99339,10010,342.46630702000004,-345.4339904785156,62.22218322753906,675220,0.04787334054708481,10.964956283569336,0.00073
678878,6,71.56,99434,10020,342.09522448999996,-347.91339111328125,61.001312255859375,675877,0.04648510739207268,5.482186317443848,0.00073
679554,6,71.17,99533,10030,332.66808648000006,-347.0332336425781,55.70260238647461,676553,0.047944363206624985,-5.690446853637695,0.00073
680304,6,71.17,99652,10040,329.48130757,-360.7994384765625,73.69314575195312,677303,0.048808932304382324,-8.92580509185791,0.00073
681003,6,70.95,99765,10050,314.77732130000004,-346.66522216796875,68.05059814453125,678002,0.04746633768081665,-4.62421989440918,0.00073
681751,6,71.15,99876,10060,312.60455602999997,-347.43304443359375,74.36548614501953,678750,0.04783245176076889,9.172260284423828,0.00073
682473,6,71.22,99983,10070,310.49235928,-331.4102783203125,64.03892517089844,679472,0.04736757650971413,5.445540904998779,0.00073
683187,6,71.28,100088,10080,318.83783248,-358.378173828125,75.23004913330078,680186,0.0461999773979187,-9.712748527526855,0.00073
683905,6,71.37,100192,10090,311.88594278000005,-344.70416259765625,60.248695373535156,680904,0.04608632251620293,9.851009368896484,0.00073
684655,6,71.37,100301,10100,301.59313649,-348.6147766113281,99.11856079101562,681654,0.047656819224357605,2.550565481185913,0.00073
685363,6,71.42,100404,10110,306.57733740000003,-349.7971496582031,48.354522705078125,682362,0.045731306076049805,-7.225751876831055,0.00073
686075,6,71.97,100509,10120,312.21123199,-340.4042663574219,64.56051635742188,683074,0.04575345665216446,0.8844966888427734,0.00073
686766,6,72.12,100611,10130,301.38874094,-345.78662109375,64.87779998779297,683765,0.0468747653067112,-2.1327905654907227,0.00073
687478,6,71.74,100719,10140,280.64584204,-347.2723083496094,52.118309020996094,684477,0.04717385396361351,-0.224326491355896,0.00073
688228,6,72.25,100832,10150,291.32662662,-347.3365478515625,84.5614013671875,685227,0.04502201825380325,-2.2209320068359375,0.00073
688978,6,72.27,100943,10160,302.28942839,-344.32733154296875,67.19549560546875,685977,0.04746176674962044,-9.117849349975586,0.00073
689695,6,72.22,101048,10170,305.5348458,-346.5597839355469,61.48331069946289,686694,0.04667505621910095,-13.898004531860352,0.00073
690326,6,71.39,101141,10180,281.22333883000005,-341.5780029296875,54.714317321777344,687325,0.045808348804712296,-5.039368629455566,0.00073
691040,6,71.35,101245,10190,284.68477289,-332.8575439453125,70.96916198730469,688039,0.047415610402822495,-0.00503772497177124,0.00073
691718,6,70.63,101347,10200,281.16635398,-325.0326843261719,82.77503967285156,688717,0.04516400769352913,14.764729499816895,0.00073
692458,6,70.95,101457,10210,286.33627612,-337.6958312988281,75.42745971679688,689457,0.047252263873815536,-3.3048629760742188,0.00073
693198,6,71.23,101566,10220,293.9781577,-340.66400146484375,82.75682067871094,690197,0.04862105846405029,-0.6007978916168213,0.00073
693900,6,71.34,101669,10230,310.04322328,-350.84918212890625,78.32494354248047,690899,0.04885461926460266,3.337895393371582,0.00073
694650,6,71.72,101780,10240,336.91178041,-339.2540588378906,72.75921630859375,691649,0.04637204483151436,-7.8449811935424805,0.00073
695359,6,71.31,101885,10250,321.71318381,-332.2804870605469,70.64390563964844,692358,0.046964481472969055,9.829604148864746,0.00073
696109,6,71.31,102004,10260,319.00106271,-324.81256103515625,68.63742065429688,693108,0.0469672791659832,-2.0858397483825684,0.00073
696859,6,71.64,102123,10270,331.09486090999997,-351.30615234375,67.345703125,693858,0.04794563353061676,0.04132111370563507,0.00073
697609,6,72.83,102232,10280,362.05868248999997,-343.2823181152344,58.74546813964844,694608,0.04685724526643753,-1.2469710111618042,0.00073
698228,6,71.88,102323,10290,353.56359898000005,-336.6255798339844,65.59237670898438,695227,0.04622053727507591,9.078039169311523,0.00073
698978,6,72.6,102433,10300,363.1441892,-355.9447021484375,75.4920654296875,695977,0.046330634504556656,-1.8363754749298096,0.00073
699697,6,72.39,102539,10310,361.87949961,-348.5750732421875,73.85861206054688,696696,0.048340898007154465,1.383947491645813,0.00073
700406,6,72.08,102643,10320,348.30501462999996,-349.74090576171875,73.55998992919922,697405,0.04584618657827377,4.833182334899902,0.00073
701133,6,72.33,102750,10330,346.17530140999986,-335.4916076660156,92.45429229736328,698132,0.04668544977903366,1.8968651294708252,0.00073
701873,6,72.23,102860,10340,336.28678936999995,-356.2017822265625,57.436248779296875,698872,0.047393061220645905,-10.903892517089844,0.00073
702595,6,72.36,102965,10350,347.97314185999994,-353.1932373046875,49.374755859375,699594,0.04497721791267395,-1.8314788341522217,0.00073
703324,6,72.15,103072,10360,342.47442925,-347.0652770996094,67.05984497070312,700323,0.045162759721279144,-1.4331350326538086,0.00073
704049,6,71.9,103180,10370,334.47351222000003,-352.96917724609375,61.812522888183594,701048,0.045175209641456604,-0.7523112297058105,0.00073
704799,6,71.9,103291,10380,332.49469747,-354.3374328613281,71.87549591064453,701798,0.04727516323328018,1.2875051498413086,0.00073
705549,6,73.21,103402,10390,343.9849181,-356.3286437988281,55.22591018676758,702548,0.04639532044529915,-4.291243076324463,0.00073
706291,6,73.13,103511,10400,349.6687856799999,-347.37139892578125,71.2169418334961,703290,0.04527745023369789,-6.281027793884277,0.00073
707027,6,73.3,103620,10410,335.34620534999993,-360.390380859375,61.594085693359375,704026,0.046811576932668686,-6.278591156005859,0.00073
707768,6,73.62,103729,10420,349.6085409300001,-349.4708557128906,66.18061065673828,704767,0.04594530165195465,4.673773765563965,0.00073
708518,6,73.85,103840,10430,364.69503561,-355.94720458984375,69.76756286621094,705517,0.04617791995406151,-7.281416416168213,0.00073
709198,6,73.25,103942,10440,345.86944023,-352.9188232421875,82.7275390625,706197,0.04678415134549141,-6.558794975280762,0.00073
709948,6,73.53,104053,10450,347.2249043300001,-359.38330078125,60.23404312133789,706947,0.04561556503176689,-0.2874929904937744,0.00073
710698,6,73.74,104164,10460,356.81978297,-360.82025146484375,53.97401809692383,707697,0.04663705825805664,-1.2942070960998535,0.00073
711448,6,73.99,104276,10470,356.45824488,-350.2047424316406,68.70020294189453,708447,0.04640074446797371,8.30931568145752,0.00073
712165,6,73.66,104384,10480,353.58600278,-349.1197509765625,60.39735412597656,709164,0.046406231820583344,0.1319899559020996,0.00073
712915,6,73.66,104494,10490,352.23526888,-363.03387451171875,55.496482849121094,709914,0.04787718877196312,-2.7310051918029785,0.00073
713665,6,73.74,104605,10500,360.7083359600001,-358.5673522949219,55.13722610473633,710664,0.045095544308423996,-1.2816846370697021,0.00073
714400,6,73.73,104713,10510,371.61789935,-347.50299072265625,62.48987579345703,711399,0.04744693264365196,-5.838735580444336,0.00073
715106,6,73.38,104818,10520,351.85337218,-362.1571960449219,52.55044937133789,712105,0.04459480196237564,-0.540921688079834,0.00073
715831,6,73.13,104925,10530,332.87255662,-358.2310791015625,56.99744415283203,712830,0.04560928791761398,-5.703248977661133,0.00073
716539,6,73.41,105030,10540,349.54540137,-344.0032653808594,63.34849166870117,713538,0.04476599022746086,-0.46829575300216675,0.00073
717188,6,72.4,105127,10550,342.69540937000005,-352.90362548828125,64.95067596435547,714187,0.04475456103682518,6.3964338302612305,0.00073
717920,6,72.22,105235,10560,338.78646964,-331.7206115722656,58.51186752319336,714919,0.04232344403862953,5.336003303527832,0.00073
718615,6,71.67,105337,10570,341.74806011999993,-341.95404052734375,69.57949829101562,715614,0.04362717270851135,-11.381631851196289,0.00073
719300,6,71.35,105438,10580,319.91328367,-345.1615905761719,60.82443618774414,716299,0.04512258246541023,7.072279930114746,0.00073
720025,6,71.1,105548,10590,307.52562338999996,-353.5602722167969,41.83997344970703,717024,0.04467719420790672,-3.8133184909820557,0.00073
720706,6,70.41,105650,10600,286.05395544000004,-356.92010498046875,43.65169143676758,717705,0.04463723674416542,-10.248285293579102,0.00073
721445,6,70.45,105761,10610,287.05531951,-354.0990905761719,50.96514892578125,718444,0.0449327677488327,-5.5835771560668945,0.00073
722126,6,70.2,105862,10620,296.31899388999994,-344.2223205566406,70.33987426757812,719125,0.04499544948339462,9.393411636352539,0.00073
722848,6,70.17,105969,10630,301.68525572,-350.0787048339844,51.810821533203125,719847,0.04588574916124344,-1.846038579940796,0.00073
723598,6,70.59,106082,10640,304.98051123000005,-334.00323486328125,74.07575225830078,720597,0.046951886266469955,0.010680079460144043,0.00073
724348,6,71.6,106195,10650,308.59691849,-335.6310729980469,76.03892517089844,721347,0.04825303703546524,7.308314323425293,0.00073
725091,6,71.71,106315,10660,306.26893945,-352.5366516113281,76.87422180175781,722090,0.04610370844602585,12.19449234008789,0.00073
725779,6,71.64,106421,10670,302.4686583999999,-358.57476806640625,60.45402908325195,722778,0.045699264854192734,2.0020132064819336,0.00073
726491,6,71.91,106531,10680,322.57669342,-345.652587890625,57.851661682128906,723490,0.046180013567209244,0.4593799114227295,0.00073
727164,6,71.39,106632,10690,325.90605243,-343.43609619140625,52.94548034667969,724163,0.04677307605743408,2.1590092182159424,0.00073
727840,6,71.34,106735,10700,328.70067040000004,-340.4349365234375,59.19769287109375,724839,0.04714811593294144,-1.5675780773162842,0.00073
728562,6,71.17,106844,10710,329.74800736000003,-349.6743469238281,71.27910614013672,725561,0.048519499599933624,-5.949832439422607,0.00073
729275,6,71.49,106950,10720,338.61681651,-363.6699523925781,53.08586502075195,726274,0.04749685898423195,-10.872031211853027,0.00073
730020,6,71.72,107059,10730,350.6671660500001,-343.45257568359375,70.7287368774414,727019,0.046881068497896194,-4.615511894226074,0.00073
730770,6,71.72,107170,10740,343.00817995000006,-366.7890930175781,45.67498016357422,727769,0.04723989591002464,-6.699382781982422,0.00073
731514,6,71.66,107281,10750,347.43765742999994,-349.24725341796875,62.213409423828125,728513,0.04594472050666809,3.7649691104888916,0.00073
732234,6,71.43,107386,10760,351.50609284000006,-341.6333923339844,70.42050170898438,729233,0.046025097370147705,11.106666564941406,0.00073
732926,6,71.47,107489,10770,339.88282559,-347.2515563964844,72.57646179199219,729925,0.04741056635975838,-4.285724639892578,0.00073
733622,6,71.31,107591,10780,326.22180624,-341.09661865234375,70.4615478515625,730621,0.04579737409949303,6.745782852172852,0.00073
734370,6,72.06,107702,10790,333.74496798,-353.99896240234375,71.38610076904297,731369,0.046819958835840225,-3.9839184284210205,0.00073
735063,6,72.23,107805,10800,313.28950368,-356.137939453125,86.84788513183594,732062,0.04543237388134003,-4.688257217407227,0.00073
735778,6,72.16,107913,10810,313.78336390000004,-350.8074951171875,69.27029418945312,732777,0.045955557376146317,2.1478683948516846,0.00073
736490,6,72.15,108025,10820,308.89660194,-344.3249206542969,79.3484115600586,733489,0.047535013407468796,0.7199239730834961,0.00073
737211,6,71.91,108137,10830,297.17415811,-363.9670104980469,77.11444854736328,734210,0.04756797105073929,2.7056117057800293,0.00073
737884,6,71.14,108241,10840,278.66370284,-347.1128234863281,69.500244140625,734883,0.04980354756116867,-0.40698450803756714,0.00073
738589,6,70.75,108350,10850,283.09231412,-363.13592529296875,68.92213439941406,735588,0.04539301618933678,4.188230991363525,0.00073
739339,6,71.05,108466,10860,286.54974153,-349.14959716796875,67.40213012695312,736338,0.047463394701480865,-6.585812568664551,0.00073
740060,6,71.34,108578,10870,287.70794755,-356.2781982421875,69.49496459960938,737059,0.045032087713479996,8.461102485656738,0.00073
740721,6,70.99,108680,10880,287.65144655999995,-347.9912109375,81.2530517578125,737720,0.04732044041156769,6.832329273223877,0.00073
741471,6,71.01,108794,10890,282.94565872,-355.4066467285156,47.13374328613281,738470,0.04553163796663284,-0.2495172917842865,0.00073
742176,6,71.13,108905,10900,306.80354351,-351.02191162109375,55.229949951171875,739175,0.045989807695150375,-6.894092559814453,0.00073
742820,6,70.42,109003,10910,295.48104486000005,-361.05645751953125,54.057498931884766,739819,0.04618119075894356,4.546059608459473,0.00073
743518,6,70.28,109111,10920,299.66342327,-342.7469787597656,108.08006286621094,740517,0.04579560458660126,15.384212493896484,0.00073
744268,6,70.57,109228,10930,308.83974187999996,-339.86663818359375,62.1926383972168,741267,0.04375961050391197,14.855264663696289,0.00073
745012,6,71.28,109343,10940,332.47769627,-354.1683349609375,61.69923400878906,742011,0.04089849814772606,-7.838497638702393,0.00073
745762,6,71.73,109459,10950,336.32301856,-339.19818115234375,97.37452697753906,742761,0.04226120188832283,-2.829730272293091,0.00073
746479,6,71.4,109570,10960,325.53590319999995,-351.76580810546875,55.092533111572266,743478,0.04440561309456825,-5.421915531158447,0.00073
747158,6,70.98,109675,10970,330.80276993,-349.1460876464844,62.52875518798828,744157,0.044508129358291626,7.034580707550049,0.00073
747816,6,70.95,109778,10980,335.76034961999983,-356.13568115234375,70.76901245117188,744815,0.04407057166099548,5.2687530517578125,0.00073
748517,6,70.46,109887,10990,345.04038236,-351.96722412109375,59.51713943481445,745516,0.04569949209690094,12.826156616210938,0.00073
749267,6,70.91,110010,11000,344.23627995999993,-339.7027587890625,84.5615234375,746266,0.045784842222929,-1.1784234046936035,0.00073
750017,6,71.97,110128,11010,353.53222277000003,-337.09918212890625,58.631813049316406,747016,0.04813355207443237,-1.158233880996704,0.00073
750728,6,72.1,110236,11020,350.26492432,-346.66412353515625,65.33085632324219,747727,0.045971598476171494,4.1167168617248535,0.00073
751436,6,71.68,110345,11030,329.42447166000005,-343.52392578125,59.21378707885742,748435,0.04668289050459862,1.8068238496780396,0.00073
752186,6,71.74,110463,11040,319.65007266,-352.3366394042969,74.67117309570312,749185,0.046345628798007965,2.3847062587738037,0.00073
752936,6,71.74,110582,11050,319.56819468000003,-352.57958984375,59.73887634277344,749935,0.0451928973197937,3.864220380783081,0.00073
753686,6,72.07,110699,11060,330.46059865999996,-352.6190185546875,77.186767578125,750685,0.046912241727113724,-8.234070777893066,0.00073
754406,6,72.48,110810,11070,338.08590412999996,-344.822021484375,58.79506301879883,751405,0.04620559886097908,0.11986446380615234,0.00073
755092,6,72.76,110917,11080,336.61475025,-339.4462585449219,65.13485717773438,752091,0.04545474797487259,-1.7135562896728516,0.00073
755784,6,72.67,111024,11090,315.85120730000006,-347.1277160644531,61.743980407714844,752783,0.04654549062252045,-4.5322465896606445,0.00073
756479,6,72.12,111133,11100,317.04435968,-338.99420166015625,55.013919830322266,753478,0.04574260488152504,-10.977029800415039,0.00073
757126,6,71.09,111234,11110,307.83225913,-348.35980224609375,58.66175079345703,754125,0.04693574830889702,-4.784448623657227,0.00073
757824,6,70.96,111342,11120,304.23527535,-341.091552734375,62.0169792175293,754823,0.04582386091351509,-0.8520603179931641,0.00073
758558,6,71.22,111455,11130,317.13442359000004,-339.8908386230469,75.86811065673828,755557,0.04620929807424545,0.4570125341415405,0.00073
759305,6,71.19,111570,11140,323.0838807,-356.6564025878906,74.24671936035156,756304,0.0478319376707077,0.010941386222839355,0.00073
760045,6,71.09,111685,11150,314.86328638,-358.3827819824219,84.79618835449219,757044,0.04887869954109192,2.735816240310669,0.00073
760701,6,70.15,111789,11160,303.29411095,-344.0426940917969,83.95112609863281,757700,0.04800332710146904,8.239019393920898,0.00073
761451,6,70.45,111904,11170,312.94992566999997,-355.3706970214844,68.86811828613281,758450,0.04883043095469475,2.610670566558838,0.00073
762201,6,71.09,112020,11180,319.69877557,-348.9748229980469,65.31123352050781,759200,0.050351932644844055,5.0912652015686035,0.00073
762853,6,70.69,112122,11190,318.63081850000003,-364.6700744628906,62.0345458984375,759852,0.048765964806079865,-3.3537755012512207,0.00073
763603,6,71.24,112237,11200,325.5351145,-356.1462707519531,66.04485321044922,760602,0.04973672702908516,-5.799594879150391,0.00073
764311,6,71.85,112346,11210,339.52402805,-362.930419921875,73.34236907958984,761310,0.049179013818502426,-1.0306272506713867,0.00073
765003,6,71.79,112453,11220,332.34144643,-356.8572692871094,90.66409301757812,762002,0.04735501855611801,1.3244138956069946,0.00073
765745,6,71.87,112569,11230,331.6569431599999,-372.5172424316406,57.179779052734375,762744,0.05032513290643692,-9.888790130615234,0.00073
766479,6,71.74,112683,11240,335.53922525999997,-356.1033630371094,62.13615417480469,763478,0.04734122380614281,7.799692153930664,0.00073
767229,6,71.84,112800,11250,335.58704076000004,-360.75274658203125,55.30286407470703,764228,0.048323601484298706,6.0166096687316895,0.00073
767976,6,72.75,112915,11260,347.33886610999997,-344.8035583496094,79.57012939453125,764975,0.04757184907793999,16.183427810668945,0.00073
768718,6,72.67,113027,11270,330.76838884999995,-356.8164978027344,70.84840393066406,765717,0.04912242293357849,-0.6404597759246826,0.00073
769468,6,72.67,113141,11280,323.53588058,-360.09967041015625,72.88313293457031,766467,0.04937191680073738,-7.0273919105529785,0.00073
770218,6,73.65,113257,11290,341.00585870999987,-347.6686706542969,74.63253784179688,767217,0.04940984770655632,2.6538262367248535,0.00073
770948,6,73.45,113368,11300,336.25962121,-358.7306823730469,79.80471801757812,767947,0.05115840956568718,-2.300292491912842,0.00073
771698,6,73.87,113482,11310,342.43440438000005,-376.9133605957031,58.034912109375,768697,0.04848494753241539,1.9053982496261597,0.00073
772448,6,74.45,113598,11320,356.79651666999996,-375.5832824707031,66.1955337524414,769447,0.04880624637007713,2.98905611038208,0.00073
773198,6,74.53,113714,11330,376.8929280499999,-361.149169921875,72.86228942871094,770197,0.04927303269505501,5.318397045135498,0.00073
773948,6,74.69,113827,11340,385.08927453,-366.07464599609375,74.37702178955078,770947,0.04863951355218887,11.360673904418945,0.00073
774698,6,74.69,113942,11350,383.08863231000004,-360.4709777832031,75.66316986083984,771697,0.048028796911239624,-3.8355765342712402,0.00073
775424,6,74.48,114054,11360,384.76906863000005,-354.39581298828125,71.34266662597656,772423,0.048397380858659744,-1.1160882711410522,0.00073
776079,6,73.61,114154,11370,375.4514713099998,-356.1026611328125,56.387088775634766,773078,0.04780343547463417,-1.234509825706482,0.00073
776813,6,73.45,114266,11380,380.43187618999997,-360.42742919921875,64.00077819824219,773812,0.047230809926986694,5.560051441192627,0.00073
777540,6,73.22,114378,11390,381.31417650000003,-367.84259033203125,53.23851013183594,774539,0.047514140605926514,-2.7678937911987305,0.00073
778267,6,73.19,114491,11400,381.05043644000006,-351.9742431640625,74.1747817993164,775266,0.04781047999858856,-7.029847621917725,0.00073
778983,6,72.85,114600,11410,368.14739686,-348.9350891113281,60.17755126953125,775982,0.046788591891527176,-7.225849628448486,0.00073
779733,6,72.85,114715,11420,377.2754789899999,-374.67169189453125,47.083457946777344,776732,0.045876048505306244,-2.636209011077881,0.00073
780458,6,72.6,114827,11430,354.80606164,-357.0732727050781,70.60430908203125,777457,0.047229357063770294,3.9684557914733887,0.00073
781173,6,72.25,114940,11440,344.69675546999997,-340.6561584472656,73.34920501708984,778172,0.047882918268442154,2.591303825378418,0.00073
781914,6,72.16,115054,11450,333.23115402999997,-350.0608215332031,71.57979583740234,778913,0.04723856970667839,5.825721263885498,0.00073
782613,6,71.89,115160,11460,321.48318309,-354.9482421875,66.21942138671875,779612,0.04637938365340233,2.7689504623413086,0.00073
783339,6,72.6,115271,11470,337.35747806,-351.1636047363281,63.153297424316406,780338,0.046127479523420334,7.188210487365723,0.00073
784089,6,72.76,115389,11480,349.70574658,-358.4767761230469,59.699501037597656,781088,0.04790883883833885,-14.41777229309082,0.00073
784825,6,72.85,115500,11490,351.83165772,-360.05029296875,65.615966796875,781824,0.04696961119771004,-4.738951683044434,0.00073
785575,6,73.08,115617,11500,351.20839363999994,-358.572998046875,63.68089294433594,782574,0.04806312918663025,0.19433701038360596,0.00073
786325,6,73.42,115731,11510,348.70930057,-364.1891784667969,67.18501281738281,783324,0.04947333410382271,-1.072284460067749,0.00073
787040,6,73.07,115841,11520,332.68902045000004,-357.0127258300781,69.93018341064453,784039,0.050685808062553406,4.405041694641113,0.00073
787790,6,73.32,115955,11530,350.58015012000004,-366.4961853027344,86.64378356933594,784789,0.054069940000772476,1.92415189743042,0.00073
788476,6,73.03,116060,11540,346.23371661000004,-378.4944152832031,60.99321365356445,785475,0.052381012588739395,1.9178521633148193,0.00073
789195,6,72.81,116170,11550,351.48578932000004,-379.6458435058594,123.53236389160156,786194,0.05385342612862587,1.3693138360977173,0.00073
789945,6,73.32,116284,11560,359.59555650000004,-365.9786071777344,90.01106262207031,786944,0.05326971411705017,12.2556791305542,0.00073
790690,6,73.51,116398,11570,351.6330135200001,-389.47784423828125,72.86213684082031,787689,0.05035073310136795,-8.657400131225586,0.00073
791403,6,73.14,116506,11580,328.33922607000005,-366.40203857421875,104.22803497314453,788402,0.05095185339450836,2.027388572692871,0.00073
792153,6,73.28,116618,11590,329.68041723000005,-370.23712158203125,80.23780822753906,789152,0.051240526139736176,4.961732864379883,0.00073
792840,6,72.65,116721,11600,311.97623881,-360.94476318359375,61.515445709228516,789839,0.05105883255600929,1.37958562374115,0.00073
793502,6,71.77,116822,11610,296.0760564099999,-371.0396423339844,84.6619644165039,790501,0.04924558475613594,2.893855094909668,0.00073
794242,6,72.02,116936,11620,301.90876591,-369.21441650390625,75.64567565917969,791241,0.05130248889327049,-1.6739352941513062,0.00073
794925,6,71.35,117042,11630,276.66637241000006,-364.6468505859375,80.07766723632812,791924,0.05195010080933571,0.08899033069610596,0.00073
795643,6,71.67,117155,11640,272.95313596000005,-353.1650390625,69.36994934082031,792642,0.04861700162291527,9.3323974609375,0.00073
796367,6,71.72,117267,11650,273.8301214,-363.7966613769531,71.80602264404297,793366,0.04873931407928467,7.323309898376465,0.00073
797117,6,71.72,117383,11660,275.70918068000003,-357.56988525390625,71.87619018554688,794116,0.04998885467648506,-2.9776763916015625,0.00073
797867,6,71.77,117502,11670,280.17939743000005,-350.283447265625,78.31399536132812,794866,0.047391582280397415,-4.247468948364258,0.00073
798554,6,71.51,117609,11680,283.11257675999997,-372.700927734375,72.56669616699219,795553,0.04946213215589523,-5.162703037261963,0.00073
799304,6,71.51,117724,11690,273.44335582,-360.2049865722656,58.30055236816406,796303,0.04878322407603264,5.243383407592773,0.00073
800022,6,71.82,117836,11700,283.16203695,-360.1871337890625,75.56297302246094,797021,0.047578051686286926,4.4622697830200195,0.00073
800724,6,72.22,117945,11710,297.48079069,-362.7815856933594,59.825138092041016,797723,0.04854843020439148,3.857710123062134,0.00073
801431,6,71.89,118054,11720,298.20466156,-350.2223815917969,85.83807373046875,798430,0.04844247177243233,5.173445224761963,0.00073
802140,6,72.15,118165,11730,304.02181464,-353.28363037109375,59.045494079589844,799139,0.04999483749270439,-10.420304298400879,0.00073
802867,6,72.24,118278,11740,313.10397496,-359.208984375,65.51121520996094,799866,0.04813286289572716,1.9391415119171143,0.00073
803537,6,71.7,118382,11750,320.03414975000004,-366.63287353515625,71.15094757080078,800536,0.04778486117720604,1.7656878232955933,0.00073
804258,6,71.41,118491,11760,319.64645052,-341.3625793457031,63.23046112060547,801257,0.04926279932260513,-0.4977569580078125,0.00073
804949,6,70.82,118596,11770,303.31185433999997,-360.6678771972656,53.56311798095703,801948,0.0484640970826149,-9.636178016662598,0.00073
805699,6,71.45,118711,11780,315.23341834999997,-361.75701904296875,54.950439453125,802698,0.05008180812001228,-7.848816871643066,0.00073
806431,6,71.27,118824,11790,316.71256470000003,-358.8109130859375,98.80632019042969,803430,0.048880089074373245,2.1290102005004883,0.00073
807181,6,71.59,118940,11800,322.94911527,-363.40948486328125,63.84706115722656,804180,0.04723932221531868,6.943682670593262,0.00073
807890,6,71.66,119049,11810,325.44107897000004,-354.1687927246094,62.60280990600586,804889,0.047404125332832336,1.9986650943756104,0.00073
808640,6,72.09,119163,11820,325.15061280000003,-350.560302734375,59.112060546875,805639,0.04636140912771225,-2.506680965423584,0.00073
809363,6,72.23,119272,11830,333.78696074999993,-361.1761169433594,56.67497253417969,806362,0.046129219233989716,1.8584325313568115,0.00073
810107,6,72.4,119385,11840,323.09315644,-359.3112487792969,53.25700378417969,807106,0.047106094658374786,-5.9604315757751465,0.00073
