rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/episodes,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/critic_loss
668.5851852500001,126173,863888,6,49.0,18500,0.00073,-1434.4339599609375,-1.232328176498413,860887,0.18588468432426453,1243.021240234375
661.9336828500001,126242,864359,6,48.71,18510,0.00073,-1265.9112548828125,-2.4618403911590576,861358,0.18171659111976624,1126.662841796875
651.95227023,126316,864853,6,48.91,18520,0.00073,-1426.9976806640625,-4.27098274230957,861852,0.19169096648693085,1519.5037841796875
622.91557309,126391,865353,6,48.91,18530,0.00073,-1472.183837890625,5.704732894897461,862352,0.19023847579956055,1370.722900390625
594.34380314,126455,865788,6,48.35,18540,0.00073,-1383.6922607421875,-1.5050830841064453,862787,0.18598730862140656,2508.762939453125
666.8285301700001,126525,866257,6,48.04,18550,0.00073,-1363.6468505859375,-2.4397430419921875,863256,0.18839041888713837,920.3878173828125
672.63644286,126598,866744,6,47.91,18560,0.00073,-1447.33935546875,-0.7240995168685913,863743,0.1870947778224945,1050.396240234375
684.75330648,126673,867236,6,48.1,18570,0.00073,-1417.042236328125,-2.155719041824341,864235,0.19246114790439606,1014.9334716796875
676.11527666,126748,867721,6,47.95,18580,0.00073,-1387.166748046875,0.47863245010375977,864720,0.19591540098190308,1002.2958984375
718.7367321600001,126822,868216,6,47.9,18590,0.00073,-1320.7353515625,-1.5172584056854248,865215,0.18733260035514832,4300.4296875
765.78502712,126893,868694,6,48.06,18600,0.00073,-1549.81201171875,3.7994749546051025,865693,0.18891756236553192,1582.9344482421875
747.7362148599998,126968,869194,6,48.35,18610,0.00073,-1388.8377685546875,0.9676482677459717,866193,0.18741990625858307,1093.78173828125
700.0839727,127042,869694,6,48.41,18620,0.00073,-1355.818603515625,4.314016819000244,866693,0.1878911405801773,1265.4869384765625
645.3543788100001,127115,870181,6,48.28,18630,0.00073,-1425.3414306640625,1.0316534042358398,867180,0.18318073451519012,1087.6624755859375
661.88335854,127189,870681,6,48.93,18640,0.00073,-1463.427734375,-2.243889808654785,867680,0.19216838479042053,753.94873046875
608.0462053399999,127263,871173,6,49.16,18650,0.00073,-1401.3656005859375,-2.289628267288208,868172,0.18809570372104645,943.9149169921875
637.8820347700001,127338,871673,6,49.29,18660,0.00073,-1394.688720703125,-3.605414867401123,868672,0.19190678000450134,994.1220703125
637.7707111,127413,872173,6,49.37,18670,0.00073,-1513.006591796875,4.679782867431641,869172,0.19845034182071686,975.23876953125
617.2393596500001,127486,872673,6,49.52,18680,0.00073,-1527.01318359375,2.672640323638916,869672,0.20006775856018066,16730.9921875
621.88222765,127559,873167,6,49.51,18690,0.00073,-1456.540283203125,2.5156407356262207,870166,0.1963113397359848,14621.4248046875
645.96493107,127634,873667,6,49.73,18700,0.00073,-1444.797119140625,0.16767430305480957,870666,0.1995309591293335,982.3827514648438
663.1388827600001,127708,874167,6,49.73,18710,0.00073,-1490.70068359375,-5.140627384185791,871166,0.20386946201324463,2919.516357421875
708.08360222,127782,874667,6,49.73,18720,0.00073,-1474.82080078125,2.9590001106262207,871666,0.20474903285503387,1018.442626953125
774.4690295599999,127857,875167,6,49.86,18730,0.00073,-1354.1826171875,-1.510467290878296,872166,0.2028709352016449,1110.3092041015625
785.86395336,127932,875667,6,49.86,18740,0.00073,-1487.3472900390625,-2.6428067684173584,872666,0.2112634927034378,1363.02783203125
828.4289813100003,128007,876167,6,49.94,18750,0.00073,-1350.8447265625,-0.8116979598999023,873166,0.2066076099872589,2952.12841796875
736.19221167,128081,876667,6,49.94,18760,0.00073,-1431.191650390625,-2.206052780151367,873666,0.21514290571212769,2524.9990234375
742.0594806800001,128146,877105,6,49.32,18770,0.00073,-1543.2393798828125,-0.7820044755935669,874104,0.2073129564523697,933.7088623046875
722.3295203099999,128217,877572,6,48.99,18780,0.00073,-1542.3756103515625,-0.8773770332336426,874571,0.20689262449741364,1190.347412109375
666.11804499,128286,878042,6,48.75,18790,0.00073,-1513.0880126953125,-1.03749680519104,875041,0.20456351339817047,1159.586669921875
618.48034701,128360,878542,6,48.75,18800,0.00073,-1526.69482421875,1.4458589553833008,875541,0.201016366481781,1676.05126953125
626.2479392800001,128435,879042,6,48.75,18810,0.00073,-1539.6446533203125,3.2187349796295166,876041,0.1963152289390564,1041.656005859375
666.38322751,128508,879542,6,48.75,18820,0.00073,-1475.80615234375,-0.19427913427352905,876541,0.2020445317029953,835.9638061523438
634.0682764200001,128582,880042,6,48.75,18830,0.00073,-1467.39208984375,-4.587627410888672,877041,0.1970517635345459,1412.54931640625
642.3045571099999,128657,880542,6,48.75,18840,0.00073,-1457.5361328125,-1.9356476068496704,877541,0.1997845321893692,1050.031494140625
678.3503798,128730,881042,6,48.75,18850,0.00073,-1492.509521484375,0.7195236682891846,878041,0.19357401132583618,1018.707763671875
707.42480811,128804,881542,6,48.75,18860,0.00073,-1491.202880859375,0.0009733438491821289,878541,0.19261939823627472,2230.955078125
677.8922173400001,128874,882015,6,49.1,18870,0.00073,-1496.8876953125,1.7855348587036133,879014,0.19182083010673523,1722.8375244140625
709.52890726,128945,882484,6,49.12,18880,0.00073,-1583.227294921875,1.084076166152954,879483,0.18858367204666138,1720.619384765625
686.4696480499999,129022,882984,6,49.42,18890,0.00073,-1395.9588623046875,3.0024900436401367,879983,0.18025898933410645,1107.817626953125
718.8479411000001,129096,883484,6,49.42,18900,0.00073,-1445.685546875,-0.5528020858764648,880483,0.18905119597911835,1057.5467529296875
721.4255816200003,129172,883984,6,49.42,18910,0.00073,-1368.81884765625,-3.926006317138672,880983,0.18563944101333618,658.029052734375
624.9141140700001,129247,884484,6,49.42,18920,0.00073,-1489.5269775390625,1.0369184017181396,881483,0.1821926087141037,1131.903076171875
616.67878031,129316,884955,6,49.13,18930,0.00073,-1414.239501953125,-3.030489444732666,881954,0.18280455470085144,7026.50830078125
557.94163733,129387,885431,6,48.89,18940,0.00073,-1397.8792724609375,3.8259835243225098,882430,0.17857865989208221,1180.8873291015625
475.35121938000003,129456,885899,6,48.57,18950,0.00073,-1533.2008056640625,0.7974108457565308,882898,0.18730930984020233,1562.7310791015625
418.7489485600001,129530,886399,6,48.57,18960,0.00073,-1464.0797119140625,1.0762104988098145,883398,0.18779447674751282,1184.5947265625
460.04756412999996,129603,886899,6,48.84,18970,0.00073,-1330.095458984375,-4.158374786376953,883898,0.18047158420085907,1194.418212890625
495.62682989,129670,887357,6,48.73,18980,0.00073,-1445.359130859375,2.5238912105560303,884356,0.18029530346393585,1395.4754638671875
563.21731684,129742,887857,6,48.73,18990,0.00073,-1492.560791015625,-0.16820406913757324,884856,0.17821991443634033,897.4044189453125
522.11626089,129812,888329,6,48.45,19000,0.00073,-1480.0869140625,-4.934096336364746,885328,0.18108169734477997,1236.9892578125
470.10792621,129880,888797,6,48.13,19010,0.00073,-1448.8179931640625,4.413905620574951,885796,0.17681843042373657,1181.7821044921875
437.432819,129953,889297,6,48.13,19020,0.00073,-1456.9058837890625,-1.0475739240646362,886296,0.18470710515975952,1042.7698974609375
433.44054275999997,130026,889797,6,48.42,19030,0.00073,-1405.41552734375,-2.1332502365112305,886796,0.18674899637699127,21929.234375
457.91292177,130102,890297,6,48.66,19040,0.00073,-1518.5208740234375,2.659905433654785,887296,0.1896681785583496,981.15869140625
481.80691913000004,130176,890797,6,48.98,19050,0.00073,-1532.4276123046875,6.015314102172852,887796,0.18943166732788086,1084.559326171875
477.3163902900001,130250,891297,6,48.98,19060,0.00073,-1308.124267578125,-5.629073143005371,888296,0.18897736072540283,1020.9236450195312
486.80223645,130323,891797,6,48.98,19070,0.00073,-1576.1055908203125,3.0630884170532227,888796,0.19774176180362701,1302.21044921875
437.46547309,130395,892283,6,49.26,19080,0.00073,-1579.069580078125,4.63503360748291,889282,0.19282320141792297,1215.462890625
386.31438262000006,130469,892783,6,49.26,19090,0.00073,-1375.525146484375,-1.5098116397857666,889782,0.20485042035579681,2919.081787109375
370.54903461000004,130543,893283,6,49.54,19100,0.00073,-1521.8267822265625,3.7394871711730957,890282,0.18641866743564606,1149.476318359375
398.64880035999994,130614,893770,6,49.73,19110,0.00073,-1552.47607421875,2.8832459449768066,890769,0.1817120909690857,4345.64892578125
481.4192275600001,130687,894270,6,49.73,19120,0.00073,-1474.241455078125,3.1255171298980713,891269,0.18547949194908142,1069.9791259765625
569.92071286,130760,894770,6,49.73,19130,0.00073,-1527.917236328125,-0.7581863403320312,891769,0.18874287605285645,949.2865600585938
579.68395833,130833,895270,6,49.73,19140,0.00073,-1506.35546875,4.31545877456665,892269,0.18658828735351562,3173.96826171875
629.2938900799999,130907,895770,6,49.73,19150,0.00073,-1445.16650390625,0.9459055662155151,892769,0.17949140071868896,1110.1737060546875
708.8737894099999,130981,896270,6,49.73,19160,0.00073,-1462.308837890625,3.062893867492676,893269,0.1806647926568985,1324.4857177734375
662.85716005,131053,896740,6,49.43,19170,0.00073,-1399.9833984375,-3.5642199516296387,893739,0.1762579381465912,1028.154296875
644.54563018,131128,897240,6,49.57,19180,0.00073,-1351.6015625,-2.403669834136963,894239,0.17966584861278534,1078.2662353515625
691.1873349200001,131202,897740,6,49.57,19190,0.00073,-1340.822998046875,-3.7641284465789795,894739,0.1726892590522766,1036.8665771484375
711.36298594,131276,898240,6,49.57,19200,0.00073,-1404.65234375,0.44156646728515625,895239,0.17455624043941498,1528.6873779296875
715.4479526,131351,898740,6,49.7,19210,0.00073,-1346.7724609375,0.7104203701019287,895739,0.17170783877372742,1312.2039794921875
667.9027251599999,131425,899240,6,49.7,19220,0.00073,-1415.6002197265625,-0.29729586839675903,896239,0.1743018925189972,997.587646484375
629.4357937999999,131499,899740,6,49.7,19230,0.00073,-1471.458984375,0.7870978116989136,896739,0.18369519710540771,1250.66455078125
619.51209896,131573,900240,6,49.7,19240,0.00073,-1368.3779296875,-0.2675521969795227,897239,0.17387603223323822,942.0963134765625
568.86451149,131645,900725,6,49.55,19250,0.00073,-1372.667236328125,2.9017581939697266,897724,0.17144499719142914,805.9468994140625
541.8182396799999,131719,901225,6,49.55,19260,0.00073,-1303.8302001953125,-4.411035537719727,898224,0.17723247408866882,1019.5696411132812
581.7335436899999,131790,901706,6,49.66,19270,0.00073,-1362.0008544921875,0.20855796337127686,898705,0.1739443838596344,1200.778564453125
658.4870868500002,131864,902206,6,49.66,19280,0.00073,-1406.72216796875,-4.322193622589111,899205,0.17924165725708008,1090.2197265625
596.2472216299999,131936,902683,6,49.43,19290,0.00073,-1305.4119873046875,-2.762761116027832,899682,0.17857316136360168,876.785400390625
596.00293177,132012,903183,6,49.43,19300,0.00073,-1427.1905517578125,3.135809898376465,900182,0.17727243900299072,944.6494750976562
580.72672969,132088,903683,6,49.43,19310,0.00073,-1663.22265625,4.185113430023193,900682,0.1837037354707718,978.8422241210938
567.9452059800001,132160,904183,6,49.43,19320,0.00073,-1339.6986083984375,-2.7991273403167725,901182,0.17836743593215942,934.3896484375
557.12523129,132233,904683,6,49.43,19330,0.00073,-1440.0184326171875,2.188189744949341,901682,0.1778467893600464,1087.8515625
599.55555748,132305,905183,6,49.43,19340,0.00073,-1237.0225830078125,-7.6131486892700195,902182,0.17695078253746033,843.32958984375
594.38137238,132377,905683,6,49.58,19350,0.00073,-1477.219970703125,3.834789752960205,902682,0.18563072383403778,6905.22802734375
620.47245806,132449,906183,6,49.58,19360,0.00073,-1351.288330078125,-2.7163400650024414,903182,0.18205402791500092,825.5833740234375
628.07772551,132521,906683,6,49.77,19370,0.00073,-1335.84228515625,-9.498916625976562,903682,0.17935046553611755,901.501708984375
626.8259641300001,132590,907156,6,49.5,19380,0.00073,-1351.9439697265625,-6.26025390625,904155,0.18494813144207,1483.3719482421875
639.60415333,132662,907656,6,49.73,19390,0.00073,-1495.7327880859375,-3.2072842121124268,904655,0.1859406977891922,892.895263671875
619.23042813,132734,908156,6,49.73,19400,0.00073,-1527.2222900390625,4.722245693206787,905155,0.19057518243789673,1135.8779296875
599.89376849,132807,908656,6,49.73,19410,0.00073,-1374.597900390625,-1.5763537883758545,905655,0.18718722462654114,1057.13037109375
676.88779933,132878,909129,6,49.46,19420,0.00073,-1509.66748046875,1.5791147947311401,906128,0.18506555259227753,928.407470703125
644.1868552800001,132952,909629,6,49.46,19430,0.00073,-1380.9451904296875,0.2377171516418457,906628,0.18437370657920837,868.4008178710938
656.0628879799999,133025,910122,6,49.39,19440,0.00073,-1438.1693115234375,-1.8586945533752441,907121,0.1871272623538971,1016.7525634765625
663.1616578800001,133099,910622,6,49.39,19450,0.00073,-1412.6185302734375,-6.560359954833984,907621,0.18267787992954254,1266.6943359375
661.9920913000001,133167,911085,6,49.02,19460,0.00073,-1643.5567626953125,6.888493537902832,908084,0.1869191974401474,1739.719482421875
658.1262902600001,133239,911585,6,49.02,19470,0.00073,-1421.332763671875,-1.924980640411377,908584,0.1887536197900772,834.6428833007812
607.1862339300001,133312,912079,6,49.23,19480,0.00073,-1454.250732421875,-3.946887254714966,909078,0.19174696505069733,852.8460693359375
