time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/ent_coef,train/n_updates,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/actor_loss
783288,115374,474.83259888,7840,6,100.0,0.056639283895492554,780287,6.3768310546875,-0.26776450872421265,0.00073,-238.73744201660156
784288,115524,486.71337553999996,7850,6,100.0,0.0556146465241909,781287,7.6948418617248535,-0.848732590675354,0.00073,-250.84585571289062
785288,115673,492.06011637999995,7860,6,100.0,0.05719553306698799,782287,5.802740573883057,-0.8680798411369324,0.00073,-249.8387908935547
786288,115822,505.95612650000004,7870,6,100.0,0.058116331696510315,783287,11.159375190734863,0.5403560996055603,0.00073,-246.62411499023438
787288,115971,510.48740467999994,7880,6,100.0,0.05838818475604057,784287,8.906980514526367,-0.5263934135437012,0.00073,-257.6236877441406
788288,116119,503.91005597000003,7890,6,100.0,0.05797901749610901,785287,6.673357009887695,-0.2543880045413971,0.00073,-266.291748046875
789288,116268,495.7469996500001,7900,6,100.0,0.05851419270038605,786287,6.27180814743042,-0.5850820541381836,0.00073,-244.62994384765625
790288,116418,490.8746874499999,7910,6,100.0,0.05635497346520424,787287,5.41852331161499,-0.027619168162345886,0.00073,-258.9073791503906
791288,116568,464.84790835,7920,6,100.0,0.057877201586961746,788287,8.317703247070312,0.10435360670089722,0.00073,-249.57920837402344
792288,116720,497.45525266000004,7930,6,100.0,0.0594157800078392,789287,8.160920143127441,1.046545147895813,0.00073,-252.96058654785156
793288,116870,498.4774799300001,7940,6,100.0,0.055960558354854584,790287,8.07287311553955,0.5682424902915955,0.00073,-270.49737548828125
794288,117021,501.14760773999996,7950,6,100.0,0.0581798292696476,791287,5.827390670776367,0.5819827914237976,0.00073,-253.99685668945312
795288,117170,502.15811998,7960,6,100.0,0.061059802770614624,792287,6.070369720458984,-1.045998454093933,0.00073,-253.6561279296875
796288,117318,479.63160134000015,7970,6,100.0,0.05959101393818855,793287,8.800434112548828,0.5921295881271362,0.00073,-265.41021728515625
797288,117467,478.75329419999997,7980,6,100.0,0.05759921297430992,794287,7.284032821655273,-0.24629583954811096,0.00073,-253.2157440185547
798288,117615,468.96863285000006,7990,6,100.0,0.057526323944330215,795287,6.423211097717285,0.3752455711364746,0.00073,-247.18890380859375
799288,117763,472.88555958999996,8000,6,100.0,0.0561489574611187,796287,6.40583610534668,-0.21751415729522705,0.00073,-246.92031860351562
800288,117911,508.14028497,8010,6,100.0,0.05762729048728943,797287,11.359206199645996,-0.8334964513778687,0.00073,-244.50308227539062
801288,118059,530.4831325,8020,6,100.0,0.05609935522079468,798287,7.738428115844727,-0.46059978008270264,0.00073,-253.76768493652344
802288,118207,517.12214074,8030,6,100.0,0.05864649638533592,799287,6.98272705078125,-0.550345242023468,0.00073,-250.5648651123047
803288,118363,522.13215165,8040,6,100.0,0.058421019464731216,800287,7.3832244873046875,0.7753733396530151,0.00073,-251.26785278320312
804288,118522,520.64862093,8050,6,100.0,0.0568280965089798,801287,6.832770824432373,0.32097840309143066,0.00073,-250.13255310058594
805288,118680,514.6623967099999,8060,6,100.0,0.057718675583601,802287,5.510707378387451,-0.2126101553440094,0.00073,-255.6136016845703
806288,118829,530.50158505,8070,6,100.0,0.05625768378376961,803287,7.789406776428223,-0.7338961362838745,0.00073,-236.15658569335938
807288,118977,537.1183648000001,8080,6,100.0,0.05745308846235275,804287,5.13029670715332,0.09356987476348877,0.00073,-264.79656982421875
808288,119126,509.49774610000003,8090,6,100.0,0.05740813910961151,805287,8.581755638122559,-0.27617454528808594,0.00073,-238.80519104003906
809288,119275,511.20278829999995,8100,6,100.0,0.059121645987033844,806287,6.854644775390625,-0.17061278223991394,0.00073,-250.45750427246094
810288,119423,503.00890791999996,8110,6,100.0,0.058770302683115005,807287,5.689877510070801,0.34220924973487854,0.00073,-246.78921508789062
811288,119573,497.21737865999995,8120,6,100.0,0.06066414341330528,808287,7.713967323303223,0.8620740175247192,0.00073,-250.41123962402344
812288,119720,507.4408850600001,8130,6,100.0,0.05774939805269241,809287,5.708261966705322,0.5650907754898071,0.00073,-258.3497314453125
813288,119868,514.6307359099999,8140,6,100.0,0.05817241966724396,810287,6.266099452972412,1.2393810749053955,0.00073,-245.08258056640625
814288,120016,529.9039746999999,8150,6,100.0,0.05920594185590744,811287,7.611882209777832,-0.2564956843852997,0.00073,-253.96697998046875
815288,120165,515.51039504,8160,6,100.0,0.05921616405248642,812287,4.509527206420898,-0.7063289284706116,0.00073,-255.3568572998047
816288,120312,511.39896845999994,8170,6,100.0,0.05789725482463837,813287,7.450356483459473,-0.640918493270874,0.00073,-248.10601806640625
817288,120458,507.66388386,8180,6,100.0,0.055696532130241394,814287,8.482342720031738,0.6161419153213501,0.00073,-257.7666015625
818288,120606,541.83412833,8190,6,100.0,0.05892063304781914,815287,5.538020133972168,-0.4206235408782959,0.00073,-263.1900329589844
819288,120754,545.10152571,8200,6,100.0,0.05815212056040764,816287,7.09976053237915,-0.9160955548286438,0.00073,-242.3046417236328
820288,120904,536.2639595699999,8210,6,100.0,0.055924706161022186,817287,9.16015338897705,0.16392502188682556,0.00073,-253.85214233398438
821288,121053,547.0716123,8220,6,100.0,0.056624431163072586,818287,10.462261199951172,0.34548723697662354,0.00073,-235.5514678955078
822288,121202,539.9369442299999,8230,6,100.0,0.056660447269678116,819287,6.006130218505859,-0.2103784680366516,0.00073,-249.52798461914062
823288,121348,526.44553173,8240,6,100.0,0.055337246507406235,820287,5.290910720825195,-0.3578866422176361,0.00073,-247.18821716308594
824288,121495,514.6843319300001,8250,6,100.0,0.055910974740982056,821287,9.58532428741455,1.265992283821106,0.00073,-248.78138732910156
825288,121642,527.8980547100001,8260,6,100.0,0.05678803473711014,822287,6.116917610168457,1.203072190284729,0.00073,-254.52017211914062
826288,121792,530.4479392600001,8270,6,100.0,0.05583098530769348,823287,5.291961669921875,-0.06792673468589783,0.00073,-250.11050415039062
827288,121939,521.4103834299999,8280,6,100.0,0.055009063333272934,824287,7.559667110443115,0.6110565662384033,0.00073,-261.0728759765625
828288,122086,511.39107733,8290,6,100.0,0.05518771708011627,825287,6.373544692993164,0.6429669260978699,0.00073,-268.3061218261719
829288,122233,504.5965811799999,8300,6,100.0,0.05392901599407196,826287,5.591670989990234,0.7993691563606262,0.00073,-258.75732421875
830288,122380,475.5718238300001,8310,6,100.0,0.05734672769904137,827287,5.620988845825195,-0.5346832275390625,0.00073,-261.51300048828125
831288,122529,469.3434901200001,8320,6,100.0,0.05607450753450394,828287,7.8802080154418945,-0.5553457140922546,0.00073,-252.74952697753906
832288,122677,463.59845729,8330,6,100.0,0.05578122287988663,829287,5.773506164550781,0.33026018738746643,0.00073,-257.8174133300781
833288,122824,451.59494166,8340,6,100.0,0.057323504239320755,830287,13.814361572265625,-0.8467317223548889,0.00073,-249.87791442871094
834288,122971,465.37367827,8350,6,100.0,0.05713113769888878,831287,5.740850448608398,0.37937667965888977,0.00073,-257.16925048828125
835288,123119,486.36408625999997,8360,6,100.0,0.05794466286897659,832287,7.1536078453063965,0.24957354366779327,0.00073,-256.5580139160156
836288,123267,485.11951238000006,8370,6,100.0,0.05699050799012184,833287,6.107421875,-1.094439148902893,0.00073,-238.58731079101562
837288,123414,503.4804846999999,8380,6,100.0,0.05469249561429024,834287,6.284341812133789,0.759717583656311,0.00073,-248.2603759765625
838288,123564,520.6318938899999,8390,6,100.0,0.05559466779232025,835287,5.704692840576172,-0.6230785250663757,0.00073,-238.05535888671875
839288,123713,528.0809210699999,8400,6,100.0,0.056217942386865616,836287,18.253616333007812,0.135486900806427,0.00073,-258.2930603027344
840288,123861,555.23656524,8410,6,100.0,0.05293756723403931,837287,7.472668170928955,0.43025755882263184,0.00073,-251.68898010253906
841288,124011,543.77799213,8420,6,100.0,0.05485415458679199,838287,8.980306625366211,0.3129745125770569,0.00073,-242.6234893798828
842288,124159,539.7638137299999,8430,6,100.0,0.054926130920648575,839287,6.357133865356445,0.0640878975391388,0.00073,-258.0148010253906
843288,124308,555.99790707,8440,6,100.0,0.056334272027015686,840287,5.800992012023926,-0.17933988571166992,0.00073,-255.9569091796875
844288,124455,536.20184023,8450,6,100.0,0.05506781116127968,841287,5.5157365798950195,-0.8838232755661011,0.00073,-247.66336059570312
845288,124603,513.8912832999999,8460,6,100.0,0.05404318496584892,842287,7.138949871063232,0.913804292678833,0.00073,-240.51641845703125
846288,124751,513.73683805,8470,6,100.0,0.055304840207099915,843287,5.097878456115723,-0.5088201761245728,0.00073,-245.97833251953125
847288,124902,510.3355835500001,8480,6,100.0,0.05534613877534866,844287,6.7241315841674805,-0.3717176616191864,0.00073,-249.78688049316406
848288,125050,508.25139974999996,8490,6,100.0,0.057941731065511703,845287,4.713268280029297,-0.015060082077980042,0.00073,-250.3096466064453
849288,125198,510.8710468,8500,6,100.0,0.05523883178830147,846287,6.593870162963867,0.338473379611969,0.00073,-264.0662841796875
850288,125346,508.19300049000003,8510,6,100.0,0.054290495812892914,847287,7.901572227478027,1.143784523010254,0.00073,-240.34576416015625
851288,125493,522.60651132,8520,6,100.0,0.056851256638765335,848287,5.877045631408691,0.5572152733802795,0.00073,-252.4976806640625
852288,125641,532.91119035,8530,6,100.0,0.057196542620658875,849287,4.952503204345703,-0.3917836844921112,0.00073,-250.91506958007812
853288,125790,536.7513043499999,8540,6,100.0,0.055821456015110016,850287,5.598666667938232,0.1416243314743042,0.00073,-257.4598388671875
854288,125942,540.30831676,8550,6,100.0,0.05698036029934883,851287,5.264214515686035,0.527035653591156,0.00073,-260.7022399902344
855288,126093,551.17460896,8560,6,100.0,0.056700434535741806,852287,4.926557540893555,0.001965545117855072,0.00073,-241.3038787841797
856288,126241,542.53424516,8570,6,100.0,0.05786559730768204,853287,5.4410200119018555,-1.459038257598877,0.00073,-253.8741912841797
857288,126388,529.09262779,8580,6,100.0,0.058500856161117554,854287,6.69035005569458,0.1560949683189392,0.00073,-254.49285888671875
858288,126535,514.71589637,8590,6,100.0,0.05740885064005852,855287,4.24621057510376,0.42275938391685486,0.00073,-243.44093322753906
859288,126684,503.77104275,8600,6,100.0,0.05537533760070801,856287,6.353409767150879,-0.43096211552619934,0.00073,-243.16232299804688
860288,126834,483.8444371,8610,6,100.0,0.05550062656402588,857287,6.243191719055176,-0.45086243748664856,0.00073,-240.90318298339844
861288,126983,479.98528237000005,8620,6,100.0,0.056384969502687454,858287,5.57073974609375,1.022423267364502,0.00073,-261.2484436035156
862288,127131,483.97863532,8630,6,100.0,0.05857551097869873,859287,6.120522499084473,0.3579314947128296,0.00073,-253.09573364257812
863288,127280,465.84864788000004,8640,6,100.0,0.05659734085202217,860287,5.04943323135376,-0.7276774048805237,0.00073,-259.89141845703125
864288,127430,467.0044248800001,8650,6,100.0,0.05460667237639427,861287,8.240026473999023,-0.39506587386131287,0.00073,-249.72720336914062
865288,127579,454.54461893,8660,6,100.0,0.053787458688020706,862287,5.0174736976623535,-0.5220017433166504,0.00073,-280.9187316894531
866288,127730,460.95960801,8670,6,100.0,0.05291828513145447,863287,6.813046455383301,0.08689305186271667,0.00073,-248.72105407714844
867288,127879,453.38111552999993,8680,6,100.0,0.055967725813388824,864287,6.054741859436035,-0.8457920551300049,0.00073,-247.77207946777344
868288,128029,448.20662355,8690,6,100.0,0.05422494560480118,865287,5.244202136993408,0.4624369740486145,0.00073,-262.3713073730469
869288,128179,447.8078127,8700,6,100.0,0.05578583851456642,866287,5.7744975090026855,1.4410861730575562,0.00073,-258.64892578125
870288,128329,481.6754393900001,8710,6,100.0,0.06115273758769035,867287,4.857410907745361,-0.7238253951072693,0.00073,-251.1979522705078
871288,128480,495.22457696000004,8720,6,100.0,0.06278041005134583,868287,8.849661827087402,-1.1220216751098633,0.00073,-259.2662353515625
872288,128630,469.17859325000006,8730,6,100.0,0.056923046708106995,869287,7.773791313171387,1.3583989143371582,0.00073,-261.24932861328125
873288,128776,470.07675395999996,8740,6,100.0,0.05630608648061752,870287,7.814879417419434,1.0282455682754517,0.00073,-238.402587890625
874288,128925,471.11546212,8750,6,100.0,0.05918920412659645,871287,9.376441955566406,0.48660707473754883,0.00073,-252.0852813720703
875288,129076,456.26911282000003,8760,6,100.0,0.05805336311459541,872287,6.101391792297363,-0.713180661201477,0.00073,-265.9107666015625
876288,129228,454.3414886500001,8770,6,100.0,0.06253346055746078,873287,7.00275993347168,0.9425639510154724,0.00073,-254.71685791015625
877288,129378,458.12579457999993,8780,6,100.0,0.060709673911333084,874287,5.9131550788879395,0.009018361568450928,0.00073,-257.3241882324219
878288,129525,464.82306782000006,8790,6,100.0,0.06274452805519104,875287,7.244061470031738,0.775749683380127,0.00073,-270.9847717285156
879288,129674,459.54331296000004,8800,6,100.0,0.061561841517686844,876287,7.152076721191406,-0.4604797959327698,0.00073,-247.86390686035156
880288,129822,442.50487715,8810,6,100.0,0.061164386570453644,877287,8.573887825012207,0.3967421054840088,0.00073,-256.2989501953125
881288,129975,427.83331849999996,8820,6,100.0,0.06020796671509743,878287,5.428462505340576,0.5647697448730469,0.00073,-255.4540252685547
882288,130123,452.42223213,8830,6,100.0,0.058349329978227615,879287,6.019284725189209,0.5638654232025146,0.00073,-256.79693603515625
883288,130271,447.49774513000006,8840,6,100.0,0.06016062945127487,880287,7.352717876434326,-0.31033432483673096,0.00073,-251.35606384277344
884288,130418,460.62053515,8850,6,100.0,0.057997722178697586,881287,7.827236175537109,-0.6123417019844055,0.00073,-256.58685302734375
885288,130567,490.95569445999996,8860,6,100.0,0.05926896259188652,882287,7.485812664031982,0.30342599749565125,0.00073,-266.9148864746094
886288,130715,513.1812984200001,8870,6,100.0,0.05764752998948097,883287,6.515620231628418,0.10669434070587158,0.00073,-245.60842895507812
887288,130864,519.9638388999999,8880,6,100.0,0.060815878212451935,884287,5.501431465148926,1.2690931558609009,0.00073,-265.546875
888288,131013,530.83236717,8890,6,100.0,0.05790118873119354,885287,7.142045021057129,-0.12445740401744843,0.00073,-246.99896240234375
889288,131161,535.3788036999999,8900,6,100.0,0.05913550406694412,886287,6.816431999206543,-0.3031654953956604,0.00073,-236.30564880371094
890288,131310,536.55192931,8910,6,100.0,0.0574200339615345,887287,6.6619672775268555,-0.3978302478790283,0.00073,-250.16845703125
891288,131462,554.1926139899999,8920,6,100.0,0.05891361087560654,888287,5.794110298156738,0.18528413772583008,0.00073,-252.5791778564453
892288,131611,563.01450618,8930,6,100.0,0.0605962872505188,889287,7.367676734924316,-0.5699046850204468,0.00073,-252.41342163085938
893288,131760,584.46384532,8940,6,100.0,0.05891623720526695,890287,6.680722236633301,-0.027818161994218826,0.00073,-269.4819641113281
894288,131909,581.0708810099999,8950,6,100.0,0.06094924733042717,891287,5.040464401245117,-0.3751744031906128,0.00073,-259.1665954589844
895288,132060,556.61228419,8960,6,100.0,0.06329785287380219,892287,7.44326114654541,0.8440147638320923,0.00073,-254.93763732910156
896288,132209,537.22373738,8970,6,100.0,0.05966145172715187,893287,6.530823707580566,-1.2442348003387451,0.00073,-241.0150909423828
897288,132358,544.05628729,8980,6,100.0,0.058795150369405746,894287,6.866396903991699,0.0882825255393982,0.00073,-260.96234130859375
898288,132508,547.2683872099999,8990,6,100.0,0.05877407267689705,895287,6.80192756652832,0.4145219027996063,0.00073,-255.84547424316406
899288,132662,535.46726314,9000,6,100.0,0.05617346242070198,896287,6.405882835388184,-0.24705184996128082,0.00073,-258.0753479003906
900288,132814,536.2916888300001,9010,6,100.0,0.05752410367131233,897287,6.512093544006348,-1.1798865795135498,0.00073,-240.5757293701172
901288,132967,525.8277434899999,9020,6,100.0,0.057027846574783325,898287,6.871384620666504,-0.7345170974731445,0.00073,-260.9023132324219
902288,133117,522.4648162599999,9030,6,100.0,0.05581184849143028,899287,7.432989120483398,0.38571596145629883,0.00073,-266.6825256347656
903288,133268,504.28519116999996,9040,6,100.0,0.05792481079697609,900287,13.636042594909668,-2.6616995334625244,0.00073,-252.943115234375
904288,133419,489.88070374999995,9050,6,100.0,0.05767112225294113,901287,9.507896423339844,0.46071866154670715,0.00073,-269.47308349609375
905288,133570,505.06181346,9060,6,100.0,0.057510264217853546,902287,6.892650604248047,-0.613082766532898,0.00073,-245.84559631347656
906288,133720,508.36375853,9070,6,100.0,0.05899500474333763,903287,5.523283004760742,1.8499290943145752,0.00073,-282.5769348144531
907288,133872,497.84604490000004,9080,6,100.0,0.05662614479660988,904287,5.527700424194336,-0.3906218409538269,0.00073,-255.17498779296875
908288,134024,490.49339131,9090,6,100.0,0.05711890757083893,905287,5.7131547927856445,-0.46522367000579834,0.00073,-271.3070068359375
909288,134174,520.4707423000001,9100,6,100.0,0.06109578534960747,906287,5.1733598709106445,-1.1872268915176392,0.00073,-257.5419921875
910288,134324,511.81384936,9110,6,100.0,0.0593424029648304,907287,5.919393062591553,1.7304272651672363,0.00073,-267.88751220703125
911288,134478,503.32644155,9120,6,100.0,0.05842503160238266,908287,6.013761520385742,0.022369757294654846,0.00073,-255.6033477783203
912288,134631,499.66120358000006,9130,6,100.0,0.056228507310152054,909287,6.354841709136963,0.430292546749115,0.00073,-270.918701171875
913288,134781,498.29784257000006,9140,6,100.0,0.05763006582856178,910287,5.63191032409668,1.2952550649642944,0.00073,-256.0828857421875
914288,134932,503.81535306000006,9150,6,100.0,0.055899351835250854,911287,6.925930500030518,1.3422062397003174,0.00073,-270.8354187011719
915288,135083,514.4786189499999,9160,6,100.0,0.0556977279484272,912287,6.9405107498168945,-0.8462532758712769,0.00073,-265.6820983886719
916288,135234,513.15153082,9170,6,100.0,0.056766726076602936,913287,6.071063995361328,0.24237211048603058,0.00073,-252.6370849609375
917288,135384,520.5431662000001,9180,6,100.0,0.05415176972746849,914287,5.352484703063965,-0.46462589502334595,0.00073,-255.19430541992188
918288,135534,530.4195111900001,9190,6,100.0,0.057351693511009216,915287,4.405091285705566,-0.5490758419036865,0.00073,-258.6044921875
919288,135687,519.42903615,9200,6,100.0,0.05593118816614151,916287,9.843172073364258,-1.6198982000350952,0.00073,-252.15869140625
920288,135836,542.72218706,9210,6,100.0,0.055457040667533875,917287,5.257174015045166,1.2397114038467407,0.00073,-250.70004272460938
921288,135986,548.57285944,9220,6,100.0,0.056005608290433884,918287,6.873471260070801,-0.993208646774292,0.00073,-237.71310424804688
922288,136137,537.12114937,9230,6,100.0,0.05601237714290619,919287,5.057804584503174,0.8557655811309814,0.00073,-260.37213134765625
923288,136287,546.66801668,9240,6,100.0,0.055765118449926376,920287,6.770705223083496,-0.3049212098121643,0.00073,-255.2714385986328
924288,136437,555.81894064,9250,6,100.0,0.05599423125386238,921287,7.179927825927734,0.24709868431091309,0.00073,-260.636474609375
925288,136588,554.47250323,9260,6,100.0,0.0537375845015049,922287,4.964241981506348,0.7343320846557617,0.00073,-262.76922607421875
926288,136737,559.9748990700001,9270,6,100.0,0.05599560588598251,923287,5.338428497314453,-0.42480114102363586,0.00073,-259.70709228515625
927288,136887,552.04299016,9280,6,100.0,0.05563134327530861,924287,6.333205699920654,0.0639045238494873,0.00073,-255.53549194335938
928288,137036,531.12995675,9290,6,100.0,0.057432014495134354,925287,5.481189727783203,-0.26480695605278015,0.00073,-269.50421142578125
929288,137190,533.38000407,9300,6,100.0,0.05661078169941902,926287,6.440752029418945,-0.07425102591514587,0.00073,-266.0419006347656
930288,137340,518.1604859700001,9310,6,100.0,0.0562477745115757,927287,5.791844367980957,0.48525726795196533,0.00073,-265.47735595703125
931288,137491,522.2444102,9320,6,100.0,0.0589788481593132,928287,4.489025115966797,0.7401665449142456,0.00073,-267.543701171875
932288,137641,544.59219002,9330,6,100.0,0.05720967426896095,929287,5.835315704345703,0.38244444131851196,0.00073,-255.879150390625
933288,137791,558.8088901899999,9340,6,100.0,0.05703975632786751,930287,6.0460309982299805,-0.45963025093078613,0.00073,-262.86810302734375
934288,137940,534.6441237,9350,6,100.0,0.05926383286714554,931287,4.5991926193237305,0.3208089768886566,0.00073,-257.5471496582031
935288,138089,520.90874535,9360,6,100.0,0.058994654566049576,932287,8.888336181640625,0.47620779275894165,0.00073,-264.9596252441406
936288,138239,512.7506984199999,9370,6,100.0,0.057520318776369095,933287,6.972623825073242,0.2373347282409668,0.00073,-270.02581787109375
937288,138387,507.55256597999994,9380,6,100.0,0.05756464600563049,934287,5.091020584106445,0.21525263786315918,0.00073,-273.4563293457031
938288,138536,524.28045167,9390,6,100.0,0.057983316481113434,935287,6.32612419128418,0.35078248381614685,0.00073,-249.6019744873047
939288,138684,509.75852754000016,9400,6,100.0,0.05653584375977516,936287,7.282763481140137,1.0108168125152588,0.00073,-259.09466552734375
940288,138834,520.1057391500001,9410,6,100.0,0.05858130753040314,937287,7.7034101486206055,0.5775883197784424,0.00073,-247.93418884277344
941288,138983,520.79501182,9420,6,100.0,0.05714209005236626,938287,5.42919921875,1.1697306632995605,0.00073,-262.2808532714844
942288,139131,498.8251085499999,9430,6,100.0,0.05600973218679428,939287,4.222308158874512,-0.2260204553604126,0.00073,-250.84642028808594
943288,139282,482.90755000999997,9440,6,100.0,0.056473683565855026,940287,7.21529483795166,-1.1220842599868774,0.00073,-238.83953857421875
944288,139431,476.7008369200001,9450,6,100.0,0.05667351186275482,941287,6.2430949211120605,-0.6610233187675476,0.00073,-255.0520477294922
945288,139580,482.59906976999997,9460,6,100.0,0.0562804639339447,942287,7.259747505187988,0.7659084796905518,0.00073,-250.17054748535156
946288,139730,506.94518301999994,9470,6,100.0,0.05703676491975784,943287,7.374895095825195,0.3705683946609497,0.00073,-262.2617492675781
947288,139883,527.4156752499999,9480,6,100.0,0.05641584470868111,944287,6.9059038162231445,0.27159467339515686,0.00073,-250.83984375
948288,140033,526.7718299,9490,6,100.0,0.05695018172264099,945287,6.59922981262207,-0.5335156917572021,0.00073,-253.6715087890625
949288,140184,535.3365164900001,9500,6,100.0,0.05449509248137474,946287,5.789250373840332,0.43550392985343933,0.00073,-231.937744140625
950288,140341,525.9308414999999,9510,6,100.0,0.0578923262655735,947287,6.465835094451904,0.1459921896457672,0.00073,-268.33258056640625
951288,140491,514.0215037099999,9520,6,100.0,0.056654028594493866,948287,5.493718147277832,0.3893009424209595,0.00073,-264.65655517578125
952288,140643,516.78053587,9530,6,100.0,0.05684210732579231,949287,6.36191987991333,-1.7857338190078735,0.00073,-260.2889404296875
953288,140795,502.33451190999995,9540,6,100.0,0.05704110488295555,950287,6.942898750305176,0.5408508777618408,0.00073,-258.7629699707031
954288,140944,524.13979082,9550,6,100.0,0.05678130313754082,951287,5.000926971435547,-0.1768331080675125,0.00073,-240.06930541992188
955288,141095,514.6391313699999,9560,6,100.0,0.05701074376702309,952287,7.224472999572754,-0.553621768951416,0.00073,-251.87693786621094
956288,141246,487.26867268999996,9570,6,100.0,0.05523205175995827,953287,9.199195861816406,-1.018731951713562,0.00073,-247.7418212890625
957288,141396,475.137524,9580,6,100.0,0.05666632205247879,954287,6.393439292907715,-0.22096821665763855,0.00073,-254.81088256835938
958288,141545,463.01117073,9590,6,100.0,0.054739199578762054,955287,5.372859001159668,-0.4000386893749237,0.00073,-247.71006774902344
959288,141694,440.59677365000005,9600,6,100.0,0.056382253766059875,956287,6.914640426635742,1.3292129039764404,0.00073,-270.4976806640625
960288,141845,462.87069293000013,9610,6,100.0,0.05318067967891693,957287,5.719297409057617,0.2013053297996521,0.00073,-255.07435607910156
961288,141996,453.53384970999997,9620,6,100.0,0.05474855750799179,958287,8.936956405639648,-0.7047456502914429,0.00073,-259.8365173339844
962288,142147,463.29614029,9630,6,100.0,0.05541050806641579,959287,6.344724655151367,-0.0048443712294101715,0.00073,-272.9893493652344
963288,142297,476.82362377000004,9640,6,100.0,0.05624791979789734,960287,7.506202220916748,0.4727141261100769,0.00073,-265.42218017578125
964288,142447,449.08916193,9650,6,100.0,0.05540762469172478,961287,4.940934181213379,0.3562646806240082,0.00073,-241.82022094726562
965195,142582,449.18282388999995,9660,6,99.07,0.05657970905303955,962194,6.06496524810791,-0.2495686262845993,0.00073,-262.69775390625
966195,142732,471.26260597,9670,6,99.07,0.054861463606357574,963194,7.397830963134766,-0.060263246297836304,0.00073,-264.2395935058594
967195,142880,483.95957735,9680,6,99.07,0.055937107652425766,964194,5.469758987426758,-1.0884363651275635,0.00073,-253.9666748046875
968195,143031,499.1235702899999,9690,6,99.07,0.0565677285194397,965194,5.826294898986816,0.18509981036186218,0.00073,-260.79364013671875
969195,143179,519.74844451,9700,6,99.07,0.05747809261083603,966194,5.629595756530762,1.0712816715240479,0.00073,-254.91932678222656
970195,143329,495.54658187,9710,6,99.07,0.05457744002342224,967194,4.617959022521973,-0.5143185257911682,0.00073,-262.314697265625
971195,143479,514.9394135499999,9720,6,99.07,0.05387077480554581,968194,5.083674907684326,-1.005246877670288,0.00073,-248.1422576904297
972195,143627,500.0677696,9730,6,99.07,0.05446972697973251,969194,9.609784126281738,-0.475079208612442,0.00073,-252.9738311767578
973195,143777,516.9421246899999,9740,6,99.07,0.05205632001161575,970194,4.443591117858887,0.28946250677108765,0.00073,-252.67514038085938
974195,143927,550.04402393,9750,6,99.07,0.055372919887304306,971194,5.880606651306152,1.6372045278549194,0.00073,-260.8462829589844
975195,144076,563.31199114,9760,6,100.0,0.05496480315923691,972194,6.005908012390137,-1.0643857717514038,0.00073,-255.2621612548828
976195,144228,515.26080641,9770,6,100.0,0.05576353892683983,973194,6.547910690307617,0.9859751462936401,0.00073,-257.5316162109375
977195,144381,487.6395590300001,9780,6,100.0,0.05616064742207527,974194,7.222742557525635,0.9858450889587402,0.00073,-262.05303955078125
978195,144532,455.95654106,9790,6,100.0,0.055233802646398544,975194,6.795721054077148,-0.19241969287395477,0.00073,-262.3729553222656
979195,144683,461.6993232700001,9800,6,100.0,0.05395122617483139,976194,6.855485916137695,-0.6459278464317322,0.00073,-256.5446472167969
980195,144832,466.80248423999996,9810,6,100.0,0.05398561805486679,977194,6.411500930786133,-0.541779637336731,0.00073,-258.4313049316406
981195,144982,455.41518926,9820,6,100.0,0.05428213253617287,978194,4.708052635192871,0.5851324200630188,0.00073,-273.51629638671875
982195,145131,476.99749526,9830,6,100.0,0.05490119010210037,979194,6.6015849113464355,-1.8950321674346924,0.00073,-261.8378601074219
983195,145283,481.52103138999996,9840,6,100.0,0.052882805466651917,980194,5.264124870300293,-1.5227395296096802,0.00073,-241.07028198242188
984195,145433,444.19250704,9850,6,100.0,0.052451733499765396,981194,6.468461990356445,1.5937875509262085,0.00073,-264.25347900390625
985195,145584,447.03575423999996,9860,6,100.0,0.05340994521975517,982194,6.917052268981934,-0.04528847336769104,0.00073,-260.23419189453125
986195,145741,480.13980985999996,9870,6,100.0,0.052898772060871124,983194,5.963444709777832,-1.046635627746582,0.00073,-254.4062042236328
987195,145908,513.9477574599999,9880,6,100.0,0.05319887772202492,984194,5.976442337036133,-0.7465682029724121,0.00073,-277.84844970703125
988195,146069,536.27936332,9890,6,100.0,0.05416318401694298,985194,6.143740177154541,-0.307980477809906,0.00073,-252.10931396484375
989195,146218,523.16890541,9900,6,100.0,0.0547378808259964,986194,4.784646987915039,0.22030353546142578,0.00073,-252.80284118652344
990195,146367,516.49277491,9910,6,100.0,0.05350443720817566,987194,5.702045440673828,0.22372378408908844,0.00073,-267.995361328125
991195,146517,537.17124093,9920,6,100.0,0.05339810252189636,988194,4.861534118652344,1.5026764869689941,0.00073,-259.3079528808594
992195,146666,533.0157716599999,9930,6,100.0,0.05389365553855896,989194,6.229447364807129,1.049450397491455,0.00073,-248.62257385253906
993195,146813,533.31790949,9940,6,100.0,0.0533861368894577,990194,5.365259647369385,-0.6478346586227417,0.00073,-240.3817901611328
994195,146961,572.75897435,9950,6,100.0,0.05326417461037636,991194,7.847742557525635,1.2559493780136108,0.00073,-250.5194854736328
