rollout/ep_len_mean,time/time_elapsed,time/episodes,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,train/actor_loss
37.27,113143,18410,767646,6,-174.6529928,4.027214050292969,7.576015472412109,0.015922700986266136,0.00073,764645,121.26603698730469
37.63,113208,18420,768053,6,-172.56040921,0.26213979721069336,8.376623153686523,0.015766963362693787,0.00073,765052,115.6873779296875
36.97,113251,18430,768321,6,-175.07516904,-3.955641984939575,10.295427322387695,0.015976684167981148,0.00073,765320,114.3822250366211
37.26,113314,18440,768723,6,-175.11417829000004,-1.6434664726257324,7.998682022094727,0.01574702188372612,0.00073,765722,122.11576843261719
38.05,113388,18450,769201,6,-175.94195067999996,-7.552239418029785,7.307212829589844,0.01597585529088974,0.00073,766200,118.19425964355469
38.28,113451,18460,769588,6,-177.6316457,-9.519676208496094,7.9699859619140625,0.016257822513580322,0.00073,766587,117.07310485839844
37.97,113509,18470,769964,6,-176.79630202,12.711376190185547,13.27430534362793,0.016661476343870163,0.00073,766963,111.57814025878906
37.96,113568,18480,770334,6,-177.60192375999998,-4.975290298461914,8.103484153747559,0.016277601942420006,0.00073,767333,120.58039855957031
37.31,113628,18490,770703,6,-181.39471642,-5.850846290588379,8.364603042602539,0.01641506515443325,0.00073,767702,122.27639770507812
37.76,113687,18500,771085,6,-178.25073636000002,-3.617069721221924,9.355470657348633,0.016343772411346436,0.00073,768084,116.19932556152344
38.74,113755,18510,771520,6,-177.01066134,-1.5354416370391846,7.557808876037598,0.016353759914636612,0.00073,768519,119.42594909667969
38.72,113818,18520,771925,6,-177.08473861,6.219489097595215,9.01348876953125,0.016975728794932365,0.00073,768924,119.99359893798828
39.58,113873,18530,772279,6,-176.3760049,-1.6282591819763184,7.593192100524902,0.016582636162638664,0.00073,769278,120.25637817382812
39.21,113931,18540,772644,6,-177.87640793000003,3.8464107513427734,7.953432083129883,0.01634466089308262,0.00073,769643,117.3056411743164
38.13,113990,18550,773014,6,-179.14520926,-1.4760487079620361,8.196640014648438,0.016143715009093285,0.00073,770013,121.39179229736328
38.92,114063,18560,773480,6,-175.11492684999996,1.7680147886276245,7.009039878845215,0.016451675444841385,0.00073,770479,116.00934600830078
39.15,114127,18570,773879,6,-173.89200901,-1.7891066074371338,7.2332658767700195,0.016240356490015984,0.00073,770878,116.65418243408203
39.09,114182,18580,774243,6,-176.29163288,3.356274127960205,9.015690803527832,0.016604451462626457,0.00073,771242,120.9572525024414
39.13,114239,18590,774616,6,-173.26213153,-9.490269660949707,17.35745620727539,0.016586685553193092,0.00073,771615,128.6774139404297
39.64,114306,18600,775049,6,-174.99915268,-7.3309526443481445,8.334338188171387,0.01628917083144188,0.00073,772048,122.80464172363281
38.94,114361,18610,775414,6,-175.78737127,-7.2062273025512695,8.232248306274414,0.016719957813620567,0.00073,772413,121.82018280029297
38.23,114412,18620,775748,6,-176.57698617999995,-7.48936128616333,9.520258903503418,0.01695234328508377,0.00073,772747,120.29951477050781
38.2,114466,18630,776099,6,-180.97086456999997,-3.4604110717773438,9.0986967086792,0.017207574099302292,0.00073,773098,118.33415222167969
38.21,114523,18640,776465,6,-180.47722862000003,-5.5166425704956055,7.3994293212890625,0.017031235620379448,0.00073,773464,117.65353393554688
38.52,114587,18650,776866,6,-182.11666869999996,-4.579646110534668,6.931375026702881,0.0168510302901268,0.00073,773865,115.98332214355469
37.6,114645,18660,777240,6,-188.51821115,5.165262699127197,7.804814338684082,0.01655818149447441,0.00073,774239,108.88270568847656
37.27,114700,18670,777606,6,-190.03010132000003,5.693550109863281,53.86780548095703,0.016612062230706215,0.00073,774605,118.86589050292969
37.33,114758,18680,777976,6,-191.55552089,-9.319113731384277,7.354852199554443,0.016322791576385498,0.00073,774975,118.16156768798828
38.29,114830,18690,778445,6,-190.08347825,5.220467567443848,8.75932788848877,0.017005696892738342,0.00073,775444,117.48065948486328
37.72,114887,18700,778821,6,-186.99334109000003,8.419150352478027,7.579145431518555,0.016119346022605896,0.00073,775820,112.66867065429688
36.98,114931,18710,779112,6,-188.31285752999997,-2.618324041366577,7.786961555480957,0.0164322629570961,0.00073,776111,120.28762817382812
37.88,114994,18720,779536,6,-190.67506493000005,-10.044793128967285,7.657839775085449,0.016230439767241478,0.00073,776535,118.3154296875
37.68,115044,18730,779867,6,-182.93892304000002,0.09983241558074951,8.709248542785645,0.016340430825948715,0.00073,776866,115.27655792236328
38.09,115104,18740,780274,6,-181.37209172,2.709885358810425,7.816450595855713,0.01635340042412281,0.00073,777273,117.57424926757812
37.37,115154,18750,780603,6,-180.56436845,-2.3950443267822266,8.50306510925293,0.01668938621878624,0.00073,777602,117.48192596435547
37.3,115209,18760,780970,6,-176.34949313999996,-3.558833360671997,8.063424110412598,0.01630835235118866,0.00073,777969,116.88420867919922
37.33,115265,18770,781339,6,-178.13128652,3.885133743286133,8.31994915008545,0.016576368361711502,0.00073,778338,118.87975311279297
37.33,115320,18780,781709,6,-174.28185696999998,2.6155924797058105,7.834580421447754,0.016126273199915886,0.00073,778708,112.44364929199219
36.97,115384,18790,782142,6,-174.78514904,1.8783228397369385,9.88815975189209,0.016361020505428314,0.00073,779141,112.85333251953125
36.83,115439,18800,782504,6,-178.11575290999997,-5.689886093139648,7.3984222412109375,0.015944644808769226,0.00073,779503,117.32691192626953
37.69,115495,18810,782881,6,-177.50635229,11.031698226928711,7.856758117675781,0.01606380008161068,0.00073,779880,111.9156265258789
36.5,115541,18820,783186,6,-176.7576039,3.876801013946533,7.681727409362793,0.015835868194699287,0.00073,780185,116.16387176513672
36.75,115594,18830,783542,6,-181.20664625,-1.3105932474136353,7.406767845153809,0.016052238643169403,0.00073,780541,118.950927734375
36.35,115651,18840,783909,6,-181.5421923,-5.940573692321777,7.980262756347656,0.01581556908786297,0.00073,780908,119.491943359375
37.67,115725,18850,784370,6,-182.92394184,-7.379865646362305,7.18874979019165,0.015460285358130932,0.00073,781369,118.228759765625
37.75,115783,18860,784745,6,-183.53644657,-5.045828819274902,9.236557960510254,0.01619613729417324,0.00073,781744,120.92138671875
38.06,115848,18870,785145,6,-180.22949731999995,1.832592248916626,8.275880813598633,0.01613326370716095,0.00073,782144,108.69308471679688
37.77,115903,18880,785486,6,-182.12696652000002,1.798710584640503,9.131187438964844,0.016142712906003,0.00073,782485,115.7079086303711
37.78,115973,18890,785920,6,-183.52939940999997,0.40112972259521484,8.16103744506836,0.01621314510703087,0.00073,782919,112.72050476074219
38.15,116037,18900,786319,6,-182.14823003000004,0.3396552801132202,8.200200080871582,0.015872307121753693,0.00073,783318,116.54330444335938
38.6,116105,18910,786741,6,-185.89359839,3.5244884490966797,8.068314552307129,0.016272976994514465,0.00073,783740,118.31411743164062
39.88,116174,18920,787174,6,-187.92179897000003,12.072532653808594,7.476256847381592,0.01601816713809967,0.00073,784173,119.57527923583984
39.99,116232,18930,787541,6,-183.72933103,-6.138495445251465,9.011343955993652,0.01580808125436306,0.00073,784540,117.83167266845703
40.31,116295,18940,787940,6,-184.49132304000003,-0.005308866500854492,8.408670425415039,0.015940440818667412,0.00073,784939,110.87330627441406
38.71,116341,18950,788241,6,-182.61185143,2.365525245666504,8.049907684326172,0.015665972605347633,0.00073,785240,119.16522216796875
38.95,116403,18960,788640,6,-180.35135167000004,5.034335136413574,11.91808032989502,0.01633530482649803,0.00073,785639,115.44096374511719
39.28,116471,18970,789073,6,-179.91147196000003,-0.1509014368057251,9.620584487915039,0.016526425257325172,0.00073,786072,117.14220428466797
39.88,116535,18980,789474,6,-181.29279646999998,2.343782424926758,6.779569625854492,0.016806885600090027,0.00073,786473,115.20899200439453
39.91,116605,18990,789911,6,-184.20332347000004,4.0334272384643555,9.156678199768066,0.016383497044444084,0.00073,786910,115.0350112915039
38.9,116653,19000,790209,6,-184.3233468,-9.186944961547852,9.91989803314209,0.01667553000152111,0.00073,787208,120.08715057373047
38.68,116718,19010,790609,6,-180.83751734999996,2.180441379547119,7.629970550537109,0.01654168963432312,0.00073,787608,112.17040252685547
38.69,116792,19020,791043,6,-177.55113645999998,6.11082649230957,8.224358558654785,0.01652638614177704,0.00073,788042,118.6470947265625
38.37,116846,19030,791378,6,-179.34701416999997,-2.71675705909729,10.945698738098145,0.017181256785988808,0.00073,788377,117.17215728759766
39.06,116922,19040,791846,6,-175.58592649,7.34274959564209,11.496013641357422,0.016597896814346313,0.00073,788845,110.13397216796875
39.37,116974,19050,792178,6,-174.92793521,5.267332077026367,7.586994647979736,0.016982149332761765,0.00073,789177,114.471435546875
38.74,117027,19060,792514,6,-175.38802254,6.35213565826416,9.305279731750488,0.01662035845220089,0.00073,789513,112.61009216308594
38.43,117092,19070,792916,6,-176.96802307,5.835293292999268,9.895872116088867,0.016773084178566933,0.00073,789915,115.14175415039062
38.78,117162,19080,793352,6,-174.51554067,1.654372215270996,9.376801490783691,0.0166885107755661,0.00073,790351,109.98091888427734
37.74,117216,19090,793685,6,-173.00407484,3.7312073707580566,9.944110870361328,0.017000986263155937,0.00073,790684,112.07671356201172
38.78,117282,19100,794087,6,-171.39975277000005,-1.1424871683120728,8.129508972167969,0.01683330535888672,0.00073,791086,114.92210388183594
38.43,117340,19110,794452,6,-171.92554707,-0.5442690849304199,12.199017524719238,0.01721039041876793,0.00073,791451,108.70458984375
37.74,117398,19120,794817,6,-173.32985344999997,0.2535414695739746,8.07046890258789,0.016569169238209724,0.00073,791816,109.4261245727539
39.39,117475,19130,795317,6,-173.77843221999998,5.903276443481445,8.609335899353027,0.016935570165514946,0.00073,792316,110.07157897949219
38.05,117526,19140,795651,6,-178.11632763999998,13.695635795593262,9.481027603149414,0.01693430356681347,0.00073,792650,118.50823974609375
38.05,117576,19150,795983,6,-180.22313952000002,-1.3161168098449707,8.636483192443848,0.016708601266145706,0.00073,792982,114.57465362548828
39.36,117646,19160,796450,6,-176.41746526999998,-2.5616283416748047,9.305686950683594,0.01698184944689274,0.00073,793449,113.63316345214844
40.02,117716,19170,796918,6,-175.89046938000004,-1.6087905168533325,17.24993133544922,0.01654236763715744,0.00073,793917,116.96060180664062
39.35,117772,19180,797287,6,-176.1820097,0.208939790725708,8.648088455200195,0.016862597316503525,0.00073,794286,112.30388641357422
40.1,117833,19190,797695,6,-175.94557915000001,-2.600680112838745,9.042192459106445,0.01641077734529972,0.00073,794694,115.08847045898438
39.11,117879,19200,797998,6,-177.23340317999998,4.405407428741455,7.737431526184082,0.016968946903944016,0.00073,794997,116.394775390625
39.81,117946,19210,798433,6,-177.35604546000002,-1.3150691986083984,9.365944862365723,0.016699401661753654,0.00073,795432,116.12962341308594
39.59,117998,19220,798776,6,-177.13989682000002,-2.9605212211608887,7.75586462020874,0.01746400073170662,0.00073,795775,110.40616607666016
38.56,118058,19230,799173,6,-174.72291581,8.05394458770752,9.630837440490723,0.017002535983920097,0.00073,796172,121.48917388916016
38.87,118114,19240,799538,6,-176.00552680999996,4.340054035186768,9.842880249023438,0.01737961545586586,0.00073,796537,109.57234954833984
38.57,118159,19250,799840,6,-174.90573139,-2.2938640117645264,10.919038772583008,0.016976546496152878,0.00073,796839,111.59366607666016
38.01,118221,19260,800251,6,-179.62222061999992,0.17757588624954224,7.09454345703125,0.01680050790309906,0.00073,797250,111.32433319091797
37.35,118280,19270,800653,6,-180.00820484,-7.465713024139404,9.50672721862793,0.017222220078110695,0.00073,797652,105.76525115966797
38.33,118350,19280,801120,6,-178.78787514000007,-2.291062116622925,7.710788726806641,0.016411567106842995,0.00073,798119,116.26585388183594
38.24,118410,19290,801519,6,-177.19906978999998,4.796504974365234,7.978407859802246,0.016558222472667694,0.00073,798518,102.4291763305664
40.03,118484,19300,802001,6,-177.25703312000005,-5.478888988494873,7.578873634338379,0.016778571531176567,0.00073,799000,112.55682373046875
39.22,118540,19310,802355,6,-179.62689000999998,-0.7741096019744873,8.279436111450195,0.015938494354486465,0.00073,799354,115.33447265625
38.75,118587,19320,802651,6,-179.56463502999998,7.134912967681885,7.969540596008301,0.016535703092813492,0.00073,799650,108.42228698730469
38.43,118646,19330,803016,6,-184.90173997999997,1.1058940887451172,10.706291198730469,0.016986360773444176,0.00073,800015,110.55207061767578
38.77,118709,19340,803415,6,-183.81418432999996,2.8642096519470215,8.655332565307617,0.016098666936159134,0.00073,800414,107.52542877197266
39.47,118768,19350,803787,6,-185.86696077,-6.996334075927734,8.654808044433594,0.016036806628108025,0.00073,800786,111.12237548828125
39.89,118839,19360,804240,6,-184.26621135999997,4.918567657470703,7.9073896408081055,0.016459625214338303,0.00073,801239,109.334228515625
39.89,118905,19370,804642,6,-185.81804558,-9.54589557647705,7.850214004516602,0.016315609216690063,0.00073,801641,110.06937408447266
39.21,118968,19380,805041,6,-186.72296008000004,-2.3174173831939697,6.982105731964111,0.01663588173687458,0.00073,802040,119.6597900390625
39.89,119047,19390,805508,6,-187.00189386000002,6.094653606414795,8.036298751831055,0.0165414996445179,0.00073,802507,114.74918365478516
38.21,119096,19400,805822,6,-188.30911974999998,-8.642210006713867,8.529541969299316,0.0165362861007452,0.00073,802821,111.92601776123047
38.36,119157,19410,806191,6,-183.97880742000004,7.54053258895874,8.939005851745605,0.01585613377392292,0.00073,803190,110.86145782470703
39.44,119221,19420,806595,6,-184.03993317,1.0170091390609741,7.781128883361816,0.01606167107820511,0.00073,803594,109.70306396484375
39.86,119287,19430,807002,6,-179.26244937000004,-2.815537452697754,8.152327537536621,0.01617196761071682,0.00073,804001,105.01254272460938
39.89,119351,19440,807404,6,-179.41879568000002,7.563316345214844,9.310820579528809,0.016336962580680847,0.00073,804403,117.1460952758789
40.77,119423,19450,807864,6,-178.37345277000003,12.92173957824707,14.01170539855957,0.016262132674455643,0.00073,804863,115.13229370117188
39.57,119477,19460,808197,6,-183.98383721,0.0021044015884399414,8.788431167602539,0.016245197504758835,0.00073,805196,114.24342346191406
39.54,119540,19470,808596,6,-183.79818994999997,-3.002488613128662,8.481061935424805,0.01689220406115055,0.00073,805595,112.21390533447266
39.92,119610,19480,809033,6,-185.63296601000002,3.770740509033203,8.014123916625977,0.016820844262838364,0.00073,806032,114.25203704833984
38.64,119665,19490,809372,6,-186.30245958000003,-6.074489593505859,8.02617359161377,0.01652032695710659,0.00073,806371,114.25732421875
40.17,119740,19500,809839,6,-182.26977341000003,-5.330146312713623,7.820845127105713,0.016127610579133034,0.00073,806838,114.55094909667969
40.8,119809,19510,810271,6,-182.6665553,3.091123104095459,8.990373611450195,0.01661297306418419,0.00073,807270,111.08366394042969
40.72,119870,19520,810667,6,-182.08083004999997,-9.172630310058594,8.61166763305664,0.01642940379679203,0.00073,807666,112.91020202636719
39.5,119915,19530,810952,6,-185.55884599,-1.5070518255233765,8.638263702392578,0.016881156712770462,0.00073,807951,120.36746215820312
39.53,119980,19540,811357,6,-183.46893199000002,-6.580373764038086,9.645849227905273,0.016525857150554657,0.00073,808356,114.2818603515625
39.9,120060,19550,811854,6,-183.87805116000004,6.593535900115967,8.12918472290039,0.016996949911117554,0.00073,808853,110.53759002685547
40.35,120119,19560,812232,6,-181.33435268000002,-3.8019769191741943,9.420509338378906,0.017152605578303337,0.00073,809231,110.7707290649414
40.7,120189,19570,812666,6,-181.87836726,-9.50875186920166,10.892857551574707,0.017398113384842873,0.00073,809665,118.01253509521484
40.77,120258,19580,813110,6,-178.03199598999998,0.12601900100708008,9.64025592803955,0.01749473065137863,0.00073,810109,115.81536102294922
41.04,120313,19590,813476,6,-179.59808413,-3.245514392852783,8.221443176269531,0.017704296857118607,0.00073,810475,110.86869049072266
40.79,120381,19600,813918,6,-181.88943758000002,0.7300717830657959,12.900297164916992,0.01746664009988308,0.00073,810917,110.50662231445312
40.17,120437,19610,814288,6,-182.68389252000006,0.8210444450378418,8.361565589904785,0.017671916633844376,0.00073,811287,113.01063537597656
40.19,120498,19620,814686,6,-180.22918719,9.1184720993042,10.937835693359375,0.017024334520101547,0.00073,811685,102.75704193115234
40.54,120547,19630,815006,6,-183.2888134,-8.055061340332031,9.700482368469238,0.01660190150141716,0.00073,812005,122.48069763183594
40.86,120614,19640,815443,6,-183.44890433999998,-3.1182000637054443,9.230781555175781,0.017653927206993103,0.00073,812442,107.75064086914062
39.6,120671,19650,815814,6,-180.21087083999998,-6.068325519561768,7.71153450012207,0.01716027967631817,0.00073,812813,111.64198303222656
39.55,120728,19660,816187,6,-179.57495082999998,3.3961338996887207,8.30975341796875,0.01719462312757969,0.00073,813186,115.9272689819336
38.52,120778,19670,816518,6,-181.29294068,-6.1583757400512695,7.350498676300049,0.01721360720694065,0.00073,813517,107.93621826171875
38.44,120845,19680,816954,6,-184.63026177,-8.915454864501953,9.288403511047363,0.017139818519353867,0.00073,813953,111.43740844726562
38.79,120908,19690,817355,6,-182.55361583,1.6215391159057617,10.524620056152344,0.017174366861581802,0.00073,814354,111.25471496582031
38.07,120965,19700,817725,6,-184.18410944,-4.8807148933410645,11.141597747802734,0.017214320600032806,0.00073,814724,116.83313751220703
38.36,121026,19710,818124,6,-182.98808053999997,8.530265808105469,9.326236724853516,0.01754014566540718,0.00073,815123,108.51915740966797
38.75,121093,19720,818561,6,-183.81943083000004,5.5054216384887695,7.782029628753662,0.01748788356781006,0.00073,815560,104.89807891845703
39.34,121150,19730,818940,6,-179.89232201,-4.261129856109619,8.819857597351074,0.017663871869444847,0.00073,815939,111.31790924072266
37.79,121193,19740,819222,6,-183.49367937,-2.9404048919677734,9.860652923583984,0.0177177581936121,0.00073,816221,116.81704711914062
38.43,121259,19750,819657,6,-185.24369029000002,11.47873306274414,11.795845031738281,0.01802733913064003,0.00073,816656,108.99003601074219
38.41,121314,19760,820028,6,-186.89117812000006,10.888880729675293,9.074703216552734,0.01747819595038891,0.00073,817027,107.91768646240234
39.13,121375,19770,820431,6,-184.00830522000007,4.0168890953063965,9.787759780883789,0.01714494451880455,0.00073,817430,112.42571258544922
38.43,121429,19780,820797,6,-184.33030448999997,6.843767166137695,11.66649055480957,0.016765080392360687,0.00073,817796,111.408203125
37.78,121480,19790,821133,6,-184.46871924000004,-8.734874725341797,9.251327514648438,0.016771869733929634,0.00073,818132,117.39501190185547
38.1,121541,19800,821535,6,-181.11614988999995,-8.485618591308594,9.693025588989258,0.016826219856739044,0.00073,818534,112.1411361694336
38.14,121603,19810,821938,6,-184.58009574,-5.667769908905029,7.612060546875,0.016479186713695526,0.00073,818937,117.12662506103516
38.1,121666,19820,822371,6,-185.14110753,2.486088991165161,9.00861930847168,0.01728939451277256,0.00073,819370,117.13276672363281
38.84,121734,19830,822824,6,-185.79643747000003,-0.4297158718109131,9.807893753051758,0.017796875908970833,0.00073,819823,113.07408142089844
40.36,121801,19840,823258,6,-182.84165296000003,0.9002319574356079,8.733125686645508,0.017537804320454597,0.00073,820257,116.36781311035156
39.1,121850,19850,823567,6,-182.10587302000005,-1.8310705423355103,11.677042007446289,0.016637517139315605,0.00073,820566,115.35223388671875
39.4,121913,19860,823968,6,-180.38229995,14.884153366088867,11.704177856445312,0.016650309786200523,0.00073,820967,107.44454193115234
39.03,121971,19870,824334,6,-180.10766607000002,-16.430639266967773,10.216513633728027,0.01665274053812027,0.00073,821333,114.18515014648438
38.73,122026,19880,824670,6,-181.44791370000002,6.2187180519104,10.703429222106934,0.017337383702397346,0.00073,821669,113.2339096069336
38.24,122073,19890,824957,6,-184.29798975999998,-8.187955856323242,9.303179740905762,0.01720525324344635,0.00073,821956,113.46444702148438
37.94,122134,19900,825329,6,-185.29618623000002,-9.70479965209961,10.021427154541016,0.01745685748755932,0.00073,822328,112.48792266845703
37.96,122198,19910,825734,6,-183.45957679,-6.406827449798584,8.246644973754883,0.01694124937057495,0.00073,822733,113.7862548828125
38.02,122269,19920,826173,6,-185.99090598000004,4.949104309082031,9.121641159057617,0.016694869846105576,0.00073,823172,113.44646453857422
36.21,122311,19930,826445,6,-184.90082783000003,5.09780740737915,9.544519424438477,0.016730045899748802,0.00073,823444,113.48655700683594
35.54,122369,19940,826812,6,-183.77667719000002,-1.3189904689788818,14.469634056091309,0.01784738153219223,0.00073,823811,118.73999786376953
35.87,122423,19950,827154,6,-183.98542313000002,5.296766757965088,9.93799114227295,0.016828931868076324,0.00073,824153,108.48554229736328
35.58,122485,19960,827526,6,-182.61913729,7.510979652404785,9.438029289245605,0.01711617410182953,0.00073,824525,112.58065795898438
36.57,122561,19970,827991,6,-185.26065261,-2.15999698638916,9.033357620239258,0.01751326024532318,0.00073,824990,105.0486068725586
37.23,122627,19980,828393,6,-181.42437621000002,1.073472499847412,8.982117652893066,0.01777772605419159,0.00073,825392,115.26824951171875
39.03,122704,19990,828860,6,-177.58221167,1.5092689990997314,7.952409267425537,0.017666717991232872,0.00073,825859,112.5521469116211
38.99,122764,20000,829228,6,-180.23533518,5.98634147644043,11.595623016357422,0.01772374100983143,0.00073,826227,111.54047393798828
37.74,122808,20010,829508,6,-181.34045460000002,-1.1770284175872803,9.00223445892334,0.017638225108385086,0.00073,826507,117.55794525146484
36.57,122861,20020,829830,6,-182.81366490999997,-2.8852035999298096,10.220115661621094,0.017267346382141113,0.00073,826829,112.38607025146484
37.55,122919,20030,830200,6,-181.98983819,3.3980531692504883,8.383688926696777,0.017333490774035454,0.00073,827199,118.34862518310547
37.3,122974,20040,830542,6,-184.77375615,2.263669013977051,9.078773498535156,0.0174920205026865,0.00073,827541,118.50141906738281
37.23,123026,20050,830877,6,-184.30117946000001,0.04871135950088501,8.144159317016602,0.018402494490146637,0.00073,827876,118.02072143554688
38.14,123100,20060,831340,6,-187.21038155000002,13.787261009216309,10.164029121398926,0.017138617113232613,0.00073,828339,115.1674575805664
36.57,123148,20070,831648,6,-187.92122978,-0.3374044895172119,8.919700622558594,0.017548268660902977,0.00073,828647,105.22540283203125
36.57,123211,20080,832050,6,-190.5036954,8.28415584564209,8.845488548278809,0.017184600234031677,0.00073,829049,114.86734771728516
35.31,123266,20090,832391,6,-191.60218709999998,-9.316484451293945,11.580387115478516,0.016679886728525162,0.00073,829390,113.115966796875
35.7,123332,20100,832798,6,-192.52085088,5.229615688323975,10.267962455749512,0.01736515201628208,0.00073,829797,112.84027862548828
37.0,123397,20110,833208,6,-192.26662796,9.11424446105957,11.38372802734375,0.017743291333317757,0.00073,830207,113.72259521484375
37.79,123461,20120,833609,6,-190.00865241,-5.058277130126953,9.740777015686035,0.016982221975922585,0.00073,830608,117.57286834716797
38.0,123523,20130,834000,6,-190.70815988,-3.311697483062744,11.572388648986816,0.017693612724542618,0.00073,830999,111.7831802368164
38.61,123588,20140,834403,6,-190.30412588,3.095804214477539,10.284490585327148,0.01799902133643627,0.00073,831402,108.70072937011719
39.6,123655,20150,834837,6,-192.75629652,8.797571182250977,9.386663436889648,0.01793193630874157,0.00073,831836,113.07836151123047
38.67,123710,20160,835207,6,-189.8276881,3.6572201251983643,10.280353546142578,0.017845602706074715,0.00073,832206,109.27838134765625
38.95,123761,20170,835543,6,-187.94347864999997,-1.6285929679870605,11.116044998168945,0.017887527123093605,0.00073,832542,113.72029876708984
39.28,123829,20180,835978,6,-186.01636043000002,3.36891508102417,10.18460750579834,0.0180742759257555,0.00073,832977,107.48527526855469
40.52,123901,20190,836443,6,-184.80967437000004,13.157247543334961,11.349832534790039,0.017712334170937538,0.00073,833442,112.81376647949219
40.5,123963,20200,836848,6,-178.94797862,6.135859489440918,10.48509407043457,0.018466386944055557,0.00073,833847,110.48313903808594
40.74,124032,20210,837282,6,-176.40743665,2.295466899871826,9.878150939941406,0.01788199320435524,0.00073,834281,110.41345977783203
40.42,124089,20220,837651,6,-174.75103158000002,-0.7109979391098022,10.371968269348145,0.017563991248607635,0.00073,834650,104.01215362548828
40.9,124157,20230,838090,6,-175.85716323,-9.814457893371582,10.053884506225586,0.01739678531885147,0.00073,835089,111.74148559570312
41.22,124224,20240,838525,6,-173.63936453000002,-4.878484725952148,10.536348342895508,0.01848546788096428,0.00073,835524,110.25306701660156
40.54,124280,20250,838891,6,-172.74297364999998,-10.203207015991211,11.059579849243164,0.017925472930073738,0.00073,835890,117.2732162475586
39.91,124327,20260,839198,6,-174.35015657,5.272213935852051,11.442404747009277,0.018187833949923515,0.00073,836197,106.72228240966797
40.28,124386,20270,839571,6,-173.18462812,2.7501001358032227,9.713607788085938,0.01836511492729187,0.00073,836570,98.69975280761719
39.68,124445,20280,839946,6,-173.79536165,-0.32238292694091797,8.970582008361816,0.0176065806299448,0.00073,836945,110.85359191894531
39.69,124517,20290,840412,6,-173.24420919000005,-10.409585952758789,10.63958740234375,0.018191486597061157,0.00073,837411,111.07620239257812
39.37,124574,20300,840785,6,-176.9341831,0.04894399642944336,8.81594467163086,0.01802266389131546,0.00073,837784,108.84184265136719
38.72,124630,20310,841154,6,-178.38703443999998,-4.00826358795166,7.7509331703186035,0.0181215051561594,0.00073,838153,100.18705749511719
40.03,124707,20320,841654,6,-177.74126466,-7.5519256591796875,9.092888832092285,0.018034011125564575,0.00073,838653,106.05184173583984
39.2,124761,20330,842010,6,-179.32398117999998,0.11619257926940918,8.19640827178955,0.01762317679822445,0.00073,839009,109.43568420410156
38.85,124825,20340,842410,6,-182.21142476,-4.30544376373291,10.579069137573242,0.01825443096458912,0.00073,839409,115.39266204833984
38.92,124882,20350,842783,6,-182.39975999,-5.385746955871582,10.21005630493164,0.017753446474671364,0.00073,839782,109.48013305664062
40.18,124948,20360,843216,6,-180.88236819999997,-4.294439792633057,9.827783584594727,0.018312573432922363,0.00073,840215,119.11932373046875
40.11,125002,20370,843582,6,-181.55118495000002,-9.863921165466309,11.001819610595703,0.018642324954271317,0.00073,840581,119.12390899658203
40.75,125069,20380,844021,6,-182.64807787999996,-0.3996622562408447,10.07390022277832,0.018091313540935516,0.00073,841020,104.33763885498047
39.79,125124,20390,844391,6,-185.64010791,-5.519101142883301,10.628973007202148,0.018414538353681564,0.00073,841390,112.80534362792969
39.08,125169,20400,844693,6,-185.33872656000003,3.520638942718506,10.868253707885742,0.019250959157943726,0.00073,841692,109.3650894165039
38.8,125220,20410,845034,6,-184.47991629000003,4.906996250152588,10.470108032226562,0.01885165646672249,0.00073,842033,106.70060729980469
37.26,125271,20420,845380,6,-187.45433788999998,2.451314926147461,10.869226455688477,0.018678173422813416,0.00073,842379,112.69703674316406
37.41,125328,20430,845751,6,-185.53290649,0.5561823844909668,11.010976791381836,0.01882162131369114,0.00073,842750,105.1317138671875
38.07,125399,20440,846217,6,-182.61015800999996,-0.9027323722839355,8.494962692260742,0.01905294507741928,0.00073,843216,105.76971435546875
38.71,125465,20450,846654,6,-180.16390568,-4.922375202178955,11.77882194519043,0.01918869838118553,0.00073,843653,107.24285888671875
38.08,125521,20460,847024,6,-180.45302815,-2.6492819786071777,9.608528137207031,0.018458766862750053,0.00073,844023,109.99507904052734
38.76,125587,20470,847458,6,-180.16063003999997,2.35351824760437,11.26269817352295,0.019670000299811363,0.00073,844457,107.00353240966797
37.73,125638,20480,847794,6,-183.65166587000004,1.046637773513794,12.2721529006958,0.019499285146594048,0.00073,844793,97.57585144042969
38.1,125700,20490,848201,6,-185.22910106999998,10.156566619873047,16.73724365234375,0.019574852660298347,0.00073,845200,98.04159545898438
38.83,125758,20500,848576,6,-184.58306991,-2.8459792137145996,10.22763729095459,0.019309841096401215,0.00073,845575,102.60599517822266
39.48,125818,20510,848982,6,-186.02944540999997,-3.617992639541626,9.619659423828125,0.01952294446527958,0.00073,845981,105.41620635986328
39.58,125873,20520,849338,6,-186.66970641,3.127519369125366,12.129032135009766,0.019988058134913445,0.00073,846337,107.02040100097656
39.8,125934,20530,849731,6,-188.60276205999998,4.380497932434082,12.004945755004883,0.01958155445754528,0.00073,846730,107.38764953613281
39.67,126004,20540,850184,6,-194.12863323999997,0.6320847272872925,12.758075714111328,0.020246895030140877,0.00073,847183,102.4321060180664
