rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/ent_coef_loss,train/actor_loss
100.0,689.04919681,5,7500,750000,128063,0.00073,0.017034955322742462,2.899552345275879,746999,11.532291412353516,-304.48870849609375
100.0,688.75475381,5,7510,751000,128304,0.00073,0.01881485991179943,3.6125988960266113,747999,-3.7687366008758545,-302.197021484375
100.0,689.2100303100001,5,7520,752000,128533,0.00073,0.01753072254359722,3.768233060836792,748999,2.154475688934326,-308.0709228515625
100.0,689.29348654,5,7530,753000,128712,0.00073,0.01765371672809124,2.695361375808716,749999,-2.984632968902588,-309.241455078125
100.0,691.15234438,5,7540,754000,128881,0.00073,0.017502374947071075,3.816347599029541,750999,-7.694143772125244,-312.6019287109375
100.0,687.8404172,5,7550,755000,129054,0.00073,0.018281644210219383,3.0178451538085938,751999,-6.116103649139404,-308.7447814941406
100.0,687.3336795600001,5,7560,756000,129239,0.00073,0.021920913830399513,7.715492248535156,752999,18.897686004638672,-307.2176818847656
100.0,653.98427841,5,7570,757000,129419,0.00073,0.050728823989629745,23.784658432006836,753999,23.410968780517578,-388.71453857421875
100.0,560.95675698,5,7580,758000,129609,0.00073,0.033402424305677414,8.336071968078613,754999,-14.297449111938477,-411.60986328125
100.0,513.8016760400001,5,7590,759000,129787,0.00073,0.024107957258820534,8.066471099853516,755999,-0.008953332901000977,-386.68414306640625
100.0,449.76674348,5,7600,760000,129954,0.00073,0.025529269129037857,7.855937957763672,756999,-4.5192551612854,-375.0463562011719
100.0,356.84666379000004,5,7610,761000,130122,0.00073,0.024406451731920242,6.286011695861816,757999,-7.205816268920898,-367.5860900878906
100.0,269.01466326,5,7620,762000,130293,0.00073,0.020712507888674736,4.551732063293457,758999,1.7117259502410889,-350.55126953125
100.0,246.52927828000003,5,7630,763000,130484,0.00073,0.019361943006515503,3.7044882774353027,759999,-1.2070226669311523,-345.810546875
100.0,244.62442776,5,7640,764000,130722,0.00073,0.019404662773013115,3.8202641010284424,760999,8.622064590454102,-326.70343017578125
100.0,244.21249463,5,7650,765000,130963,0.00073,0.020033033564686775,3.870368242263794,761999,-17.3732852935791,-323.7835388183594
100.0,244.77187268999995,5,7660,766000,131212,0.00073,0.017971782013773918,3.397463798522949,762999,-11.48781967163086,-315.6336975097656
100.0,278.07716628000003,5,7670,767000,131464,0.00073,0.017702387645840645,5.043197154998779,763999,9.602712631225586,-309.81591796875
100.0,369.59237282999993,5,7680,768000,131750,0.00073,0.017368869855999947,3.715240478515625,764999,2.3248257637023926,-312.3936462402344
100.0,416.72626319000005,5,7690,769000,132018,0.00073,0.017071247100830078,4.106368541717529,765999,4.620857238769531,-308.8909912109375
100.0,480.96895714,5,7700,770000,132288,0.00073,0.016976352781057358,3.034506320953369,766999,6.147418975830078,-309.3468017578125
100.0,574.19551594,5,7710,771000,132492,0.00073,0.016591954976320267,2.510641574859619,767999,-11.970264434814453,-313.484130859375
100.0,662.5590539099999,5,7720,772000,132696,0.00073,0.016341108828783035,5.917722702026367,768999,-7.415273666381836,-304.6500244140625
100.0,684.37933654,5,7730,773000,132931,0.00073,0.01583499275147915,3.084690570831299,769999,-0.7801573276519775,-305.924560546875
100.0,686.3510368299999,5,7740,774000,133171,0.00073,0.01569564826786518,2.583474636077881,770999,-6.626001358032227,-316.6212158203125
100.0,691.0187355400001,5,7750,775000,133397,0.00073,0.01631009392440319,2.5147924423217773,771999,-0.3110119104385376,-305.1460266113281
100.0,689.7963931599999,5,7760,776000,133620,0.00073,0.01604457013309002,3.1236634254455566,772999,14.606657028198242,-304.48797607421875
100.0,689.85315317,5,7770,777000,133842,0.00073,0.015606086701154709,3.352261543273926,773999,4.746090888977051,-316.51300048828125
100.0,691.31968229,5,7780,778000,134066,0.00073,0.015222969464957714,2.87526798248291,774999,18.47328758239746,-310.4305419921875
100.0,690.3660519299998,5,7790,779000,134262,0.00073,0.01590603031218052,2.284515142440796,775999,1.6403250694274902,-309.4728698730469
100.0,690.6200280399999,5,7800,780000,134465,0.00073,0.014544856734573841,2.5237414836883545,776999,-9.317316055297852,-320.34234619140625
100.0,689.8644796599999,5,7810,781000,134670,0.00073,0.01493640523403883,2.4426803588867188,777999,-4.219529628753662,-312.8478698730469
100.0,689.6117756200001,5,7820,782000,134895,0.00073,0.015108241699635983,1.94923996925354,778999,7.6008620262146,-316.72686767578125
100.0,690.3053662399999,5,7830,783000,135100,0.00073,0.014490230940282345,1.937896966934204,779999,3.1986608505249023,-313.74169921875
100.0,690.34883148,5,7840,784000,135292,0.00073,0.01351641770452261,2.163127899169922,780999,13.842536926269531,-314.0477294921875
100.0,690.4672194799999,5,7850,785000,135486,0.00073,0.01375020295381546,2.391242504119873,781999,0.2082834243774414,-319.8638916015625
100.0,691.6903816199998,5,7860,786000,135681,0.00073,0.0140534033998847,1.4380781650543213,782999,-8.66480827331543,-324.9106750488281
100.0,691.5992420500002,5,7870,787000,135904,0.00073,0.013198375701904297,2.5554776191711426,783999,-4.805972576141357,-321.1690979003906
100.0,688.06321379,5,7880,788000,136128,0.00073,0.013223730958998203,2.0927438735961914,784999,-6.74300479888916,-319.4796142578125
100.0,686.8161646300001,5,7890,789000,136318,0.00073,0.014321346767246723,3.715947389602661,785999,13.238083839416504,-316.3193054199219
100.0,685.6993189000002,5,7900,790000,136484,0.00073,0.03014700673520565,18.579999923706055,786999,29.947460174560547,-347.1799621582031
100.0,605.35266519,5,7910,791000,136676,0.00073,0.06900058686733246,21.139928817749023,787999,-12.464003562927246,-482.2113342285156
100.0,545.7090660399999,5,7920,792000,136878,0.00073,0.038804829120635986,8.71956729888916,788999,-22.656064987182617,-478.1631164550781
100.0,508.6662518899999,5,7930,793000,137089,0.00073,0.027927841991186142,5.581640243530273,789999,-5.2070183753967285,-438.1241455078125
100.0,491.98659734,5,7940,794000,137269,0.00073,0.02176021970808506,5.3286237716674805,790999,-8.785995483398438,-412.2700500488281
100.0,479.62307245000005,5,7950,795000,137440,0.00073,0.020590592175722122,4.6874895095825195,791999,-10.09035587310791,-380.889404296875
100.0,468.86589795,5,7960,796000,137590,0.00073,0.025922376662492752,4.415599822998047,792999,-1.4388020038604736,-366.3540954589844
100.0,467.08585982,5,7970,797000,137741,0.00073,0.02190355770289898,5.2088470458984375,793999,-0.0859733521938324,-357.52490234375
100.0,470.3175126300001,5,7980,798000,137891,0.00073,0.01961810700595379,4.461648941040039,794999,-2.238407611846924,-344.29681396484375
100.0,472.46372707,5,7990,799000,138049,0.00073,0.01771320402622223,6.107038497924805,795999,8.7913818359375,-335.16717529296875
100.0,473.4378782399999,5,8000,800000,138217,0.00073,0.01669134385883808,3.4679977893829346,796999,10.94497013092041,-333.6699523925781
100.0,554.3124991700001,5,8010,801000,138373,0.00073,0.01652669347822666,3.970069408416748,797999,8.193788528442383,-322.6070861816406
100.0,613.39676179,5,8020,802000,138601,0.00073,0.015940500423312187,3.1281418800354004,798999,-1.0677402019500732,-327.1836853027344
100.0,650.1145896399998,5,8030,803000,138815,0.00073,0.015690231695771217,2.7144970893859863,799999,-0.026729583740234375,-337.1327209472656
100.0,665.82289477,5,8040,804000,139069,0.00073,0.015252242796123028,2.363405704498291,800999,-0.7412612438201904,-328.9698486328125
100.0,677.898935,5,8050,805000,139315,0.00073,0.015303405933082104,2.291813373565674,801999,-7.836173057556152,-331.283447265625
100.0,688.5102278800001,5,8060,806000,139552,0.00073,0.014590069651603699,2.7177329063415527,802999,-4.2749176025390625,-328.2781982421875
100.0,689.4154304700002,5,8070,807000,139773,0.00073,0.014849227853119373,2.413233518600464,803999,-9.769508361816406,-328.7966613769531
100.0,689.21809549,5,8080,808000,139976,0.00073,0.014531268738210201,2.355381488800049,804999,0.22454798221588135,-331.5778503417969
100.0,689.2746857,5,8090,809000,140205,0.00073,0.013462137430906296,1.9788120985031128,805999,1.134536623954773,-329.2518005371094
100.0,688.9914533999998,5,8100,810000,140448,0.00073,0.012850365601480007,2.511949062347412,806999,0.4114382266998291,-332.1375732421875
100.0,689.1100875099999,5,8110,811000,140702,0.00073,0.013796301558613777,1.7297403812408447,807999,-0.3415110111236572,-335.97027587890625
100.0,689.83016395,5,8120,812000,140958,0.00073,0.012794109992682934,1.92514169216156,808999,-3.5059361457824707,-334.46038818359375
100.0,690.1465200600001,5,8130,813000,141199,0.00073,0.012231625616550446,3.0530900955200195,809999,-4.756195545196533,-332.6692199707031
100.0,690.97233929,5,8140,814000,141448,0.00073,0.011920401826500893,2.924028158187866,810999,-0.6409949064254761,-336.93011474609375
100.0,688.2081790799998,5,8150,815000,141649,0.00073,0.012541224248707294,2.518584966659546,811999,-6.850404262542725,-342.08782958984375
100.0,687.0836530299999,5,8160,816000,141886,0.00073,0.01216316968202591,2.073070526123047,812999,-1.9211761951446533,-342.5120544433594
100.0,687.20392731,5,8170,817000,142121,0.00073,0.013022199273109436,2.387789249420166,813999,18.94847297668457,-333.21502685546875
100.0,687.3600652200001,5,8180,818000,142339,0.00073,0.012617046944797039,2.39064359664917,814999,6.3603925704956055,-336.51776123046875
100.0,685.91798855,5,8190,819000,142561,0.00073,0.012701054103672504,2.0735344886779785,815999,-2.6703245639801025,-334.1469421386719
100.0,685.3237771299999,5,8200,820000,142802,0.00073,0.01154930330812931,2.0216064453125,816999,-12.92087173461914,-340.1482849121094
100.0,683.2526056400001,5,8210,821000,142997,0.00073,0.012811459600925446,2.7233567237854004,817999,9.464288711547852,-332.0047607421875
100.0,678.8428356099998,5,8220,822000,143210,0.00073,0.012246361933648586,1.8893754482269287,818999,-0.39438438415527344,-337.4278869628906
100.0,677.69012569,5,8230,823000,143410,0.00073,0.011944020166993141,5.47026252746582,819999,3.7519326210021973,-337.33111572265625
100.0,676.7383876499999,5,8240,824000,143601,0.00073,0.01770368032157421,8.31812572479248,820999,6.557348728179932,-351.2079162597656
100.0,584.42031842,5,8250,825000,143805,0.00073,0.06132492050528526,26.97039794921875,821999,29.484130859375,-514.0158081054688
100.0,502.0006242899999,5,8260,826000,144022,0.00073,0.05018731579184532,9.624189376831055,822999,-25.72235679626465,-513.8088989257812
100.0,456.55913834000006,5,8270,827000,144192,0.00073,0.027474232017993927,7.708884239196777,823999,-18.913864135742188,-471.8988342285156
100.0,427.1502664200001,5,8280,828000,144359,0.00073,0.0233097355812788,5.065850257873535,824999,5.371025085449219,-440.95452880859375
100.0,407.7313759299999,5,8290,829000,144534,0.00073,0.02047756128013134,3.8351943492889404,825999,-2.573035717010498,-408.1465148925781
100.0,403.69798021,5,8300,830000,144709,0.00073,0.017918258905410767,3.3076577186584473,826999,14.602883338928223,-382.30804443359375
100.0,401.79293598,5,8310,831000,144881,0.00073,0.017031827941536903,4.462347984313965,827999,-11.83056354522705,-369.60174560546875
100.0,403.87362239000004,5,8320,832000,145045,0.00073,0.018218830227851868,5.065352439880371,828999,5.298135757446289,-357.0556335449219
100.0,399.64565791000007,5,8330,833000,145208,0.00073,0.015972990542650223,4.140822410583496,829999,-2.3355658054351807,-353.7684631347656
100.0,384.40128961000005,5,8340,834000,145368,0.00073,0.028296660631895065,24.272682189941406,830999,12.331478118896484,-371.6371154785156
100.0,382.19608242000004,5,8350,835000,145535,0.00073,0.05182047188282013,8.247152328491211,831999,0.6255382895469666,-437.36309814453125
100.0,387.40526002999997,5,8360,836000,145703,0.00073,0.026801522821187973,3.8017287254333496,832999,-11.272208213806152,-417.555908203125
100.0,399.34009223999993,5,8370,837000,145864,0.00073,0.020182400941848755,5.122870922088623,833999,0.0023246407508850098,-392.61639404296875
100.0,402.16669692000005,5,8380,838000,146077,0.00073,0.018618956208229065,7.370018005371094,834999,-1.7582168579101562,-377.6246337890625
100.0,389.8707465100001,5,8390,839000,146278,0.00073,0.01677533984184265,5.849740028381348,835999,11.914510726928711,-355.63720703125
100.0,381.5642400699999,5,8400,840000,146502,0.00073,0.016266949474811554,3.1480183601379395,836999,-14.816521644592285,-358.8839416503906
100.0,380.76804152000005,5,8410,841000,146727,0.00073,0.015783842653036118,2.7661612033843994,837999,-2.3503212928771973,-350.26959228515625
100.0,383.26655795000005,5,8420,842000,146915,0.00073,0.014167705550789833,2.749077796936035,838999,-5.14353609085083,-347.01226806640625
100.0,388.7071340499999,5,8430,843000,147109,0.00073,0.01321218442171812,2.588038444519043,839999,6.167816638946533,-345.3620300292969
100.0,404.7259080099999,5,8440,844000,147335,0.00073,0.01297534629702568,2.4023733139038086,840999,-6.567912578582764,-344.5212707519531
100.0,500.9394571400002,5,8450,845000,147546,0.00073,0.012442797422409058,2.6522183418273926,841999,2.1519784927368164,-338.2944641113281
100.0,576.5062497800001,5,8460,846000,147767,0.00073,0.012125754728913307,2.4226555824279785,842999,-0.9395960569381714,-342.654052734375
100.0,606.60170239,5,8470,847000,147961,0.00073,0.012395250611007214,2.9366295337677,843999,2.352659225463867,-343.533203125
100.0,625.1911890399999,5,8480,848000,148158,0.00073,0.011991688050329685,3.182516098022461,844999,3.3613791465759277,-343.2052001953125
100.0,645.33036837,5,8490,849000,148357,0.00073,0.012017996981739998,2.6404953002929688,845999,10.464861869812012,-343.3006896972656
100.0,586.3465744099999,5,8500,850000,148559,0.00073,0.013042041100561619,2.244112253189087,846999,-5.694154739379883,-342.70428466796875
100.0,574.4924175299999,5,8510,851000,148764,0.00073,0.01262209564447403,5.254543781280518,847999,6.433168411254883,-338.76019287109375
100.0,572.60377472,5,8520,852000,148949,0.00073,0.011883704923093319,2.1525025367736816,848999,15.13851261138916,-334.589599609375
100.0,571.22290551,5,8530,853000,149138,0.00073,0.011179838329553604,3.2753899097442627,849999,-14.81419563293457,-336.01580810546875
100.0,569.74305504,5,8540,854000,149333,0.00073,0.01148392166942358,2.237969160079956,850999,2.742856025695801,-334.2886047363281
100.0,564.60336946,5,8550,855000,149554,0.00073,0.011078025214374065,1.4219210147857666,851999,-14.169944763183594,-342.64813232421875
100.0,567.49457489,5,8560,856000,149751,0.00073,0.01068849302828312,2.3985707759857178,852999,14.573948860168457,-330.6971435546875
100.0,569.53838615,5,8570,857000,149990,0.00073,0.010325559414923191,1.8943496942520142,853999,-0.3550758361816406,-338.4248352050781
100.0,578.01755154,5,8580,858000,150201,0.00073,0.010758786462247372,1.4515814781188965,854999,-4.602361679077148,-336.91949462890625
100.0,591.47589845,5,8590,859000,150406,0.00073,0.009772957302629948,1.3984404802322388,855999,-10.320342063903809,-342.78509521484375
100.0,663.61595304,5,8600,860000,150627,0.00073,0.010097353719174862,2.386593818664551,856999,4.452356815338135,-341.2299499511719
100.0,680.50327223,5,8610,861000,150830,0.00073,0.011841456405818462,2.9061055183410645,857999,-19.246692657470703,-347.220703125
100.0,642.6117439000001,5,8620,862000,151033,0.00073,0.02905450202524662,16.621828079223633,858999,66.9852523803711,-390.00665283203125
100.0,562.1010745,5,8630,863000,151240,0.00073,0.047950148582458496,10.47613525390625,859999,-8.141382217407227,-452.9775085449219
100.0,503.05402086999993,5,8640,864000,151434,0.00073,0.03137489780783653,6.5107421875,860999,-8.565817832946777,-442.8545227050781
100.0,475.09045119,5,8650,865000,151639,0.00073,0.024748358875513077,6.1130499839782715,861999,-5.131905555725098,-413.9913330078125
100.0,445.15265203999996,5,8660,866000,151853,0.00073,0.02065555937588215,4.422638893127441,862999,-16.14693832397461,-408.4098815917969
100.0,432.1330387699999,5,8670,867000,152027,0.00073,0.016934335231781006,3.222139835357666,863999,-2.4530792236328125,-375.9617004394531
100.0,422.03568550000006,5,8680,868000,152190,0.00073,0.016001997515559196,4.028297424316406,864999,0.9656314849853516,-375.6175537109375
100.0,409.71030628,5,8690,869000,152347,0.00073,0.016468653455376625,4.178789138793945,865999,-2.8532776832580566,-358.55523681640625
100.0,393.25851221000005,5,8700,870000,152500,0.00073,0.014762102626264095,3.0225839614868164,866999,4.394927024841309,-356.98992919921875
100.0,391.28419815999985,5,8710,871000,152648,0.00073,0.012412657029926777,3.179128646850586,867999,-0.9843587875366211,-355.6534423828125
100.0,431.17480764,5,8720,872000,152801,0.00073,0.01141104381531477,2.634794235229492,868999,5.535384654998779,-343.8616943359375
100.0,513.3518590299999,5,8730,873000,152965,0.00073,0.011603223159909248,2.314175605773926,869999,-5.459132194519043,-342.32763671875
100.0,574.09496587,5,8740,874000,153118,0.00073,0.01094350777566433,2.0086355209350586,870999,8.499433517456055,-339.0912170410156
100.0,607.92619775,5,8750,875000,153270,0.00073,0.011202389374375343,2.754378318786621,871999,-1.9364043474197388,-345.53204345703125
100.0,637.11926754,5,8760,876000,153420,0.00073,0.0111438212916255,1.739382028579712,872999,-12.279491424560547,-345.5863952636719
100.0,650.8529763299999,5,8770,877000,153569,0.00073,0.010195039212703705,1.9467346668243408,873999,3.5609681606292725,-344.0069580078125
100.0,659.7631031700001,5,8780,878000,153718,0.00073,0.009881903417408466,1.9467207193374634,874999,-18.024227142333984,-347.35504150390625
100.0,667.93503337,5,8790,879000,153897,0.00073,0.010072972625494003,2.54587721824646,875999,4.520514488220215,-341.7003173828125
100.0,679.92201996,5,8800,880000,154087,0.00073,0.009744075126945972,1.6373627185821533,876999,2.6054468154907227,-343.06060791015625
100.0,679.5688824399999,5,8810,881000,154264,0.00073,0.010753913782536983,3.8347201347351074,877999,23.160930633544922,-343.1862487792969
100.0,678.2136178000001,5,8820,882000,154435,0.00073,0.010656523518264294,1.803788423538208,878999,-4.666788101196289,-347.05389404296875
100.0,671.1602317199998,5,8830,883000,154594,0.00073,0.010290326550602913,1.499940276145935,879999,5.298739433288574,-341.3293151855469
100.0,666.3275634800001,5,8840,884000,154745,0.00073,0.009161549620330334,2.4394311904907227,880999,1.1018495559692383,-341.1315002441406
100.0,664.7076811599999,5,8850,885000,154890,0.00073,0.009512994438409805,1.9675211906433105,881999,5.149089336395264,-338.4084777832031
100.0,664.1813079499999,5,8860,886000,155035,0.00073,0.009026491083204746,1.6810481548309326,882999,-1.0994782447814941,-344.2244873046875
100.0,664.5704675299999,5,8870,887000,155179,0.00073,0.009554089978337288,1.4248101711273193,883999,-15.285482406616211,-345.55084228515625
100.0,665.3254585299999,5,8880,888000,155324,0.00073,0.009696917608380318,1.1480381488800049,884999,-17.412933349609375,-347.1835632324219
100.0,667.99877617,5,8890,889000,155469,0.00073,0.009183414280414581,1.220369577407837,885999,-4.52835750579834,-347.2699279785156
100.0,669.2929933400001,5,8900,890000,155654,0.00073,0.008249232545495033,1.2258594036102295,886999,4.642158508300781,-340.835205078125
100.0,670.5486586600001,5,8910,891000,155820,0.00073,0.008335737511515617,1.1307497024536133,887999,-19.650558471679688,-348.3666076660156
100.0,670.54910309,5,8920,892000,155982,0.00073,0.00871999654918909,1.9579675197601318,888999,28.471513748168945,-341.4464111328125
100.0,677.08311393,5,8930,893000,156173,0.00073,0.008604021742939949,3.3204567432403564,889999,14.21621322631836,-344.8589782714844
100.0,682.1772969299999,5,8940,894000,156368,0.00073,0.008030123077332973,1.3178362846374512,890999,-9.774333953857422,-348.02813720703125
100.0,684.5204574200002,5,8950,895000,156534,0.00073,0.00776821281760931,1.03551185131073,891999,6.55401086807251,-343.14251708984375
100.0,685.7885450699999,5,8960,896000,156717,0.00073,0.007293254137039185,1.0757094621658325,892999,-17.27549171447754,-350.5834655761719
100.0,682.2630512800001,5,8970,897000,156911,0.00073,0.007372064050287008,1.011543869972229,893999,8.572566986083984,-344.84173583984375
100.0,681.7775586499998,5,8980,898000,157116,0.00073,0.007669101003557444,1.0022765398025513,894999,-8.574597358703613,-347.2081298828125
100.0,683.0910794300001,5,8990,899000,157300,0.00073,0.007302646525204182,1.0501012802124023,895999,-20.642166137695312,-352.30413818359375
100.0,685.9664876699999,5,9000,900000,157470,0.00073,0.007777037564665079,1.453072428703308,896999,15.041141510009766,-346.6623229980469
100.0,682.59820255,5,9010,901000,157630,0.00073,0.008078067563474178,1.8871347904205322,897999,5.518334865570068,-350.46484375
100.0,677.9556515499999,5,9020,902000,157799,0.00073,0.009100575931370258,1.653649091720581,898999,-14.827844619750977,-353.26580810546875
100.0,675.92548721,5,9030,903000,157967,0.00073,0.0078068505972623825,1.4297943115234375,899999,-25.359249114990234,-350.65142822265625
100.0,672.9021412500001,5,9040,904000,158144,0.00073,0.007416659500449896,1.7620347738265991,900999,-25.025169372558594,-350.7081298828125
100.0,668.58776947,5,9050,905000,158335,0.00073,0.008497919887304306,1.8826630115509033,901999,-2.963505268096924,-346.719970703125
100.0,666.5489640700001,5,9060,906000,158518,0.00073,0.008030260913074017,1.0489683151245117,902999,20.538015365600586,-343.64276123046875
100.0,670.0134871399999,5,9070,907000,158702,0.00073,0.00812632218003273,2.2580409049987793,903999,-2.0292556285858154,-343.6728820800781
100.0,668.3046413,5,9080,908000,158890,0.00073,0.007390457671135664,1.2502431869506836,904999,10.75181770324707,-348.49749755859375
100.0,666.8893400100002,5,9090,909000,159056,0.00073,0.008418089710175991,1.7361488342285156,905999,-2.153388738632202,-348.3459167480469
100.0,664.15465481,5,9100,910000,159238,0.00073,0.007908180356025696,1.58758544921875,906999,1.4919990301132202,-349.8631286621094
100.0,666.3348345500001,5,9110,911000,159404,0.00073,0.007238095160573721,1.1014938354492188,907999,-10.04586410522461,-350.3714904785156
100.0,668.58693085,5,9120,912000,159577,0.00073,0.00809038057923317,0.9210082292556763,908999,-12.549311637878418,-351.7154846191406
100.0,670.61453368,5,9130,913000,159742,0.00073,0.007343239150941372,1.3805134296417236,909999,2.629337787628174,-346.65887451171875
100.0,673.78859625,5,9140,914000,159891,0.00073,0.007448315154761076,1.026172399520874,910999,12.734362602233887,-350.0495910644531
100.0,676.93713896,5,9150,915000,160046,0.00073,0.007447146810591221,1.19893479347229,911999,-5.77229118347168,-346.17266845703125
100.0,678.9139415599999,5,9160,916000,160206,0.00073,0.00728590227663517,1.2731329202651978,912999,-5.7069411277771,-346.77899169921875
100.0,680.0281259900001,5,9170,917000,160363,0.00073,0.006691562011837959,0.9719468355178833,913999,-3.4832217693328857,-349.06768798828125
100.0,680.96737031,5,9180,918000,160513,0.00073,0.00721594737842679,1.0186020135879517,914999,10.197035789489746,-346.2598876953125
100.0,679.15728523,5,9190,919000,160665,0.00073,0.006627329159528017,1.2632231712341309,915999,12.79440975189209,-347.5859375
100.0,677.76416822,5,9200,920000,160822,0.00073,0.007349088788032532,0.9582937955856323,916999,3.8097379207611084,-349.7610778808594
100.0,678.51945476,5,9210,921000,160971,0.00073,0.006416585762053728,1.1310328245162964,917999,14.082136154174805,-349.1772155761719
100.0,682.3011739699999,5,9220,922000,161122,0.00073,0.0069578480906784534,0.9491658806800842,918999,-6.140898704528809,-350.47418212890625
100.0,681.48869786,5,9230,923000,161271,0.00073,0.006647695787250996,1.2892796993255615,919999,-5.308675765991211,-349.1141357421875
100.0,681.5204325299998,5,9240,924000,161425,0.00073,0.007001934573054314,0.8398568630218506,920999,-7.860141277313232,-350.181640625
100.0,681.1407391600001,5,9250,925000,161601,0.00073,0.006603459361940622,1.1290979385375977,921999,-14.432126998901367,-350.1873474121094
100.0,678.1724524,5,9260,926000,161787,0.00073,0.007500811479985714,1.1286224126815796,922999,10.731943130493164,-350.821533203125
100.0,676.25569166,5,9270,927000,161976,0.00073,0.007871356792747974,0.9640223979949951,923999,17.746116638183594,-347.4916076660156
100.0,671.9744655999999,5,9280,928000,162154,0.00073,0.007726866286247969,1.5022666454315186,924999,5.0713791847229,-350.63165283203125
100.0,673.65925923,5,9290,929000,162338,0.00073,0.007625936064869165,1.3770663738250732,925999,-7.210467338562012,-354.53973388671875
100.0,661.4642949900001,5,9300,930000,162560,0.00073,0.00816380139440298,1.1012437343597412,926999,8.059431076049805,-353.5987243652344
100.0,557.32415276,5,9310,931000,162771,0.00073,0.008524210192263126,1.3858044147491455,927999,10.173377990722656,-353.41644287109375
100.0,527.8113627999999,5,9320,932000,162979,0.00073,0.00850731786340475,1.041808009147644,928999,-0.13695383071899414,-353.0211181640625
100.0,521.81626282,5,9330,933000,163210,0.00073,0.007660347502678633,1.1334047317504883,929999,-6.023904800415039,-346.1195068359375
100.0,515.1397600899999,5,9340,934000,163411,0.00073,0.007284228224307299,0.9450686573982239,930999,19.465845108032227,-344.6680603027344
100.0,516.28480482,5,9350,935000,163620,0.00073,0.007051368243992329,1.2029739618301392,931999,-21.802879333496094,-347.71875
100.0,519.4474401499999,5,9360,936000,163797,0.00073,0.007469292264431715,1.2236908674240112,932999,15.733879089355469,-345.92291259765625
100.0,517.36699428,5,9370,937000,163971,0.00073,0.008406885899603367,0.991032600402832,933999,9.555013656616211,-345.5361022949219
100.0,522.60383459,5,9380,938000,164156,0.00073,0.0072802347131073475,1.1503019332885742,934999,4.236896514892578,-347.69744873046875
100.0,523.8463329699999,5,9390,939000,164346,0.00073,0.00704804714769125,1.6918227672576904,935999,24.784866333007812,-343.09039306640625
100.0,540.19388215,5,9400,940000,164544,0.00073,0.006830709986388683,0.7197296023368835,936999,-14.018179893493652,-351.6081237792969
100.0,645.6888844700001,5,9410,941000,164756,0.00073,0.006842419505119324,1.261308193206787,937999,3.6135847568511963,-348.5178527832031
100.0,675.63418304,5,9420,942000,164967,0.00073,0.006672816816717386,0.771396815776825,938999,-15.447014808654785,-350.4892272949219
100.0,683.17395435,5,9430,943000,165163,0.00073,0.006625515408813953,1.0337252616882324,939999,16.223392486572266,-346.0435485839844
100.0,689.8957146299998,5,9440,944000,165339,0.00073,0.0069576590321958065,0.6682460904121399,940999,-17.60335922241211,-351.94305419921875
100.0,689.4410692000002,5,9450,945000,165497,0.00073,0.006784041877835989,0.9702672362327576,941999,19.283843994140625,-349.3735656738281
100.0,689.6725355399999,5,9460,946000,165649,0.00073,0.00621736841276288,0.5559284090995789,942999,-22.569782257080078,-350.5113830566406
100.0,693.7121991199998,5,9470,947000,165802,0.00073,0.0071145594120025635,0.5597426891326904,943999,-13.546377182006836,-352.50213623046875
100.0,693.9009466800001,5,9480,948000,165953,0.00073,0.007010199595242739,1.025700330734253,944999,4.91156005859375,-346.8702392578125
100.0,694.4613675599999,5,9490,949000,166103,0.00073,0.006799506023526192,1.0062978267669678,945999,5.519469261169434,-349.3279724121094
100.0,695.20174862,5,9500,950000,166252,0.00073,0.006049668416380882,0.7451857328414917,946999,-14.599746704101562,-349.2881164550781
100.0,695.6033839800001,5,9510,951000,166403,0.00073,0.006598480045795441,0.6537028551101685,947999,-14.149871826171875,-351.58135986328125
100.0,694.9310007199998,5,9520,952000,166571,0.00073,0.005935540422797203,0.562933087348938,948999,13.950302124023438,-348.7627258300781
100.0,695.0265517,5,9530,953000,166745,0.00073,0.005804065614938736,1.0100486278533936,949999,3.7140297889709473,-345.5423278808594
100.0,695.00867709,5,9540,954000,166922,0.00073,0.005826281849294901,0.5896985530853271,950999,-1.659447193145752,-349.87481689453125
100.0,694.3701493899998,5,9550,955000,167111,0.00073,0.005912918597459793,1.1524817943572998,951999,6.059678554534912,-347.8284912109375
100.0,692.8300008900001,5,9560,956000,167309,0.00073,0.005807050038129091,0.5584158897399902,952999,-3.7376790046691895,-354.00531005859375
100.0,692.9265032,5,9570,957000,167511,0.00073,0.00606403686106205,1.6385431289672852,953999,12.89300537109375,-348.7109375
100.0,692.4101672000002,5,9580,958000,167666,0.00073,0.006234625820070505,0.6444796323776245,954999,-22.823596954345703,-351.0835876464844
100.0,692.06433116,5,9590,959000,167836,0.00073,0.0061606476083397865,0.9217397570610046,955999,25.967655181884766,-345.3531799316406
100.0,692.0080612600001,5,9600,960000,167998,0.00073,0.00595737062394619,0.8220038414001465,956999,17.227848052978516,-345.6835632324219
100.0,692.0249058699999,5,9610,961000,168162,0.00073,0.006271688733249903,0.9100795984268188,957999,18.212221145629883,-347.3901062011719
