time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates
788000,100.0,761.9982064399999,7880,117747,6,0.34732189774513245,-386.2825927734375,0.00073,-0.42959141731262207,0.02142421156167984,784999
789000,100.0,761.4355166099999,7890,117894,6,0.1479213833808899,-386.88134765625,0.00073,-1.396841287612915,0.019409410655498505,785999
790000,100.0,761.3121317800001,7900,118043,6,0.3074929118156433,-386.3147277832031,0.00073,-1.0295900106430054,0.021307768300175667,786999
791000,100.0,761.0209541699999,7910,118191,6,0.3914131224155426,-386.6264343261719,0.00073,0.1189221739768982,0.019901826977729797,787999
792000,100.0,761.9815049200001,7920,118338,6,0.2035139501094818,-386.50732421875,0.00073,-0.4962759017944336,0.020303811877965927,788999
793000,100.0,761.9203562400002,7930,118487,6,0.35132330656051636,-386.8229675292969,0.00073,-0.7969171404838562,0.019548757001757622,789999
794000,100.0,761.97759688,7940,118637,6,0.27225804328918457,-386.90350341796875,0.00073,1.0628578662872314,0.021339919418096542,790999
795000,100.0,761.5933686100001,7950,118787,6,0.44845348596572876,-385.99444580078125,0.00073,0.0031879544258117676,0.019518109038472176,791999
796000,100.0,761.6949118699999,7960,118935,6,0.2790890634059906,-386.67974853515625,0.00073,-1.047598958015442,0.020315442234277725,792999
797000,100.0,762.0463094200001,7970,119082,6,0.3584936261177063,-386.4241638183594,0.00073,-0.0998435989022255,0.020660588517785072,793999
798000,100.0,761.7075255100001,7980,119231,6,0.383430540561676,-385.958251953125,0.00073,0.1375068724155426,0.02157183177769184,794999
799000,100.0,761.5428798699999,7990,119385,6,0.21332930028438568,-387.46026611328125,0.00073,-1.3058173656463623,0.01981193758547306,795999
800000,100.0,761.29555234,8000,119532,6,0.30555295944213867,-386.8931884765625,0.00073,-1.612445592880249,0.020215624943375587,796999
801000,100.0,761.6919501899997,8010,119684,6,0.13231000304222107,-387.3674621582031,0.00073,-1.1067025661468506,0.018953196704387665,797999
802000,100.0,760.00197592,8020,119830,6,0.3762560486793518,-386.4844970703125,0.00073,0.8631826639175415,0.020418263971805573,798999
803000,100.0,756.7467766799999,8030,119978,6,0.40273791551589966,-386.2835693359375,0.00073,0.8578119874000549,0.02044951729476452,799999
804000,100.0,756.8016211099999,8040,120126,6,0.24898988008499146,-387.2288818359375,0.00073,-0.05505770444869995,0.021012309938669205,800999
805000,100.0,756.5803988399998,8050,120275,6,0.22302749752998352,-386.40570068359375,0.00073,0.19074343144893646,0.02071821317076683,801999
806000,100.0,756.09523962,8060,120423,6,0.5308142900466919,-386.94439697265625,0.00073,-0.2814062833786011,0.01966514252126217,802999
807000,100.0,756.0022157299999,8070,120570,6,0.2946740984916687,-386.5758056640625,0.00073,-0.8135613799095154,0.02192971669137478,803999
808000,100.0,755.7610093899999,8080,120719,6,0.41970258951187134,-385.9332275390625,0.00073,0.46005702018737793,0.020143020898103714,804999
809000,100.0,756.01918517,8090,120875,6,0.1531902551651001,-386.6597595214844,0.00073,-0.0645703673362732,0.020291145890951157,805999
810000,100.0,755.6083800099998,8100,121033,6,0.24783948063850403,-386.34033203125,0.00073,-0.5241087675094604,0.02087118662893772,806999
811000,100.0,747.57071284,8110,121188,6,0.44738996028900146,-386.34368896484375,0.00073,0.5263603925704956,0.021369708701968193,807999
812000,100.0,748.6067214,8120,121339,6,0.2743326425552368,-385.7231140136719,0.00073,0.25930267572402954,0.021376485005021095,808999
813000,100.0,752.3625585000002,8130,121489,6,0.32104048132896423,-386.2397766113281,0.00073,-1.2797088623046875,0.021302521228790283,809999
814000,100.0,751.7590202299999,8140,121639,6,0.16802407801151276,-385.9759216308594,0.00073,0.697504997253418,0.021063189953565598,810999
815000,100.0,752.77184903,8150,121791,6,0.5071842670440674,-386.031982421875,0.00073,0.20446918904781342,0.020703250542283058,811999
816000,100.0,746.1538518599998,8160,121941,6,0.7799801230430603,-385.5104064941406,0.00073,-0.5597420334815979,0.022535201162099838,812999
817000,100.0,745.5029185899999,8170,122090,6,0.2756921648979187,-385.8760681152344,0.00073,1.251096248626709,0.025075124576687813,813999
818000,100.0,745.72893803,8180,122239,6,0.48076894879341125,-385.7646484375,0.00073,0.25905704498291016,0.023255158215761185,814999
819000,100.0,744.61719882,8190,122389,6,0.4330349862575531,-385.7073059082031,0.00073,0.014676198363304138,0.023328833281993866,815999
820000,100.0,745.04703595,8200,122538,6,0.33057165145874023,-386.531982421875,0.00073,-0.17380285263061523,0.022063378244638443,816999
821000,100.0,752.26408687,8210,122688,6,1.6373975276947021,-386.27093505859375,0.00073,0.5375378131866455,0.022993555292487144,817999
822000,100.0,752.15875919,8220,122836,6,0.2982695400714874,-385.70281982421875,0.00073,0.7552210092544556,0.022504741325974464,818999
823000,100.0,751.3346724599999,8230,122984,6,0.29532283544540405,-386.0562438964844,0.00073,0.9139605760574341,0.021907689049839973,819999
824000,100.0,751.5490561,8240,123131,6,0.4679158329963684,-385.5040283203125,0.00073,0.8598595857620239,0.023613804951310158,820999
825000,100.0,743.05862698,8250,123279,6,0.27989017963409424,-386.1229553222656,0.00073,-0.3057199716567993,0.02104351297020912,821999
826000,100.0,750.3194566100002,8260,123428,6,0.4204099178314209,-386.40203857421875,0.00073,0.6650111079216003,0.023586010560393333,822999
827000,100.0,751.81070984,8270,123581,6,0.2935692071914673,-385.3739318847656,0.00073,0.4491702914237976,0.02464647963643074,823999
828000,100.0,750.5164166000001,8280,123745,6,0.5047395825386047,-384.95355224609375,0.00073,1.2242670059204102,0.02305764891207218,824999
829000,100.0,750.96592039,8290,123903,6,0.3159136176109314,-386.30364990234375,0.00073,0.44139721989631653,0.023228472098708153,825999
830000,100.0,751.5511842499999,8300,124054,6,0.21555203199386597,-386.1324768066406,0.00073,-0.3360210955142975,0.02127673104405403,826999
831000,100.0,752.10564406,8310,124207,6,0.2564464807510376,-386.0078430175781,0.00073,-0.2114596664905548,0.020575188100337982,827999
832000,100.0,751.5336710099999,8320,124358,6,0.27318236231803894,-386.1040344238281,0.00073,0.4090755879878998,0.02211352437734604,828999
833000,100.0,751.4800407600001,8330,124509,6,0.19024360179901123,-384.9674377441406,0.00073,0.19945824146270752,0.022284312173724174,829999
834000,100.0,749.92527129,8340,124661,6,0.4086535573005676,-386.1625061035156,0.00073,-1.331211805343628,0.021039661020040512,830999
835000,100.0,757.5348688000001,8350,124811,6,0.19794775545597076,-386.7751159667969,0.00073,-2.0278074741363525,0.02060398831963539,831999
836000,100.0,757.2792759799999,8360,124960,6,0.23787711560726166,-386.632080078125,0.00073,-0.44600963592529297,0.019330481067299843,832999
837000,100.0,756.2907302000002,8370,125109,6,0.2948203682899475,-385.80279541015625,0.00073,0.16406413912773132,0.02079049125313759,833999
838000,100.0,757.8052231800002,8380,125259,6,0.2646033763885498,-386.6300354003906,0.00073,-0.565485954284668,0.020706385374069214,834999
839000,100.0,758.3278839400002,8390,125409,6,0.3185705244541168,-386.12884521484375,0.00073,0.767424464225769,0.019279496744275093,835999
840000,100.0,757.0397516799999,8400,125557,6,0.245816171169281,-386.19390869140625,0.00073,0.6075383424758911,0.020624488592147827,836999
841000,100.0,756.1665118800001,8410,125705,6,0.11405350267887115,-386.348388671875,0.00073,0.9189659357070923,0.01988394558429718,837999
842000,100.0,756.50496342,8420,125853,6,0.7480417490005493,-386.1403503417969,0.00073,0.12233783304691315,0.020596405491232872,838999
843000,100.0,756.9760762200001,8430,126002,6,0.32227107882499695,-385.9402770996094,0.00073,1.2445995807647705,0.019560161978006363,839999
844000,100.0,758.2796438500002,8440,126150,6,0.2511674165725708,-386.70233154296875,0.00073,0.5180245637893677,0.021460462361574173,840999
845000,100.0,758.5879417900001,8450,126298,6,0.4462434649467468,-385.6448669433594,0.00073,1.9302394390106201,0.019698746502399445,841999
846000,100.0,758.2382793300001,8460,126448,6,0.3069818913936615,-386.3880920410156,0.00073,-0.46305325627326965,0.019483132287859917,842999
847000,100.0,759.4557471999998,8470,126595,6,0.1678229421377182,-386.9667663574219,0.00073,-1.081246018409729,0.020641805604100227,843999
848000,100.0,758.0254897800002,8480,126743,6,0.27651429176330566,-385.5283508300781,0.00073,0.15360252559185028,0.019935058429837227,844999
849000,100.0,758.31872766,8490,126889,6,0.5326091647148132,-386.29925537109375,0.00073,1.2960293292999268,0.021194007247686386,845999
850000,100.0,758.2316068900001,8500,127036,6,0.27649015188217163,-386.9617919921875,0.00073,0.26888713240623474,0.02090577967464924,846999
851000,100.0,757.65799826,8510,127184,6,0.14763234555721283,-386.6428527832031,0.00073,-0.236539825797081,0.02078423649072647,847999
852000,100.0,757.5519326699999,8520,127332,6,0.21508966386318207,-386.3447570800781,0.00073,-0.17900659143924713,0.019022012129426003,848999
853000,100.0,757.2121694,8530,127482,6,0.2360374927520752,-386.9139404296875,0.00073,1.4635921716690063,0.018810294568538666,849999
854000,100.0,757.6246829399997,8540,127630,6,0.5139926671981812,-386.05401611328125,0.00073,0.16706380248069763,0.020566090941429138,850999
855000,100.0,757.32589664,8550,127778,6,0.25793004035949707,-386.7034606933594,0.00073,0.7989341020584106,0.020244186744093895,851999
856000,100.0,757.07821521,8560,127926,6,0.31835198402404785,-386.166259765625,0.00073,0.22772811353206635,0.021991712972521782,852999
857000,100.0,756.4911316499998,8570,128074,6,0.4661978781223297,-386.6904296875,0.00073,1.3110207319259644,0.020682796835899353,853999
858000,100.0,756.44860693,8580,128221,6,0.20897094905376434,-386.70562744140625,0.00073,-0.6200076937675476,0.018757471814751625,854999
859000,100.0,755.9569632899999,8590,128371,6,0.15069225430488586,-386.42425537109375,0.00073,0.02313995361328125,0.020024465397000313,855999
860000,100.0,756.1599495099998,8600,128518,6,0.19503644108772278,-387.30548095703125,0.00073,0.20504158735275269,0.019299475476145744,856999
861000,100.0,757.8244878500002,8610,128663,6,0.3880082964897156,-386.2042541503906,0.00073,1.050790548324585,0.021519014611840248,857999
862000,100.0,757.85240144,8620,128810,6,0.35676270723342896,-385.84552001953125,0.00073,0.6378363370895386,0.020120691508054733,858999
863000,100.0,757.7447914600002,8630,128956,6,0.33597540855407715,-386.6690673828125,0.00073,-0.5635660886764526,0.019948109984397888,859999
864000,100.0,757.59667667,8640,129105,6,0.35523921251296997,-385.5662841796875,0.00073,2.9896206855773926,0.01849767193198204,860999
865000,100.0,758.0310375699999,8650,129253,6,0.3159653842449188,-387.3148498535156,0.00073,-0.04689054191112518,0.01993033103644848,861999
866000,100.0,758.63207758,8660,129403,6,0.36450064182281494,-386.950927734375,0.00073,-0.21644049882888794,0.020190635696053505,862999
867000,100.0,758.0555919000002,8670,129551,6,0.16692817211151123,-386.7319030761719,0.00073,-0.4848928153514862,0.01881292276084423,863999
868000,100.0,758.36390486,8680,129698,6,0.5237911939620972,-387.2506103515625,0.00073,-1.1071020364761353,0.01827828772366047,864999
869000,100.0,759.1347176000002,8690,129845,6,0.492671400308609,-387.0466613769531,0.00073,-0.2199670523405075,0.01957566849887371,865999
870000,100.0,746.84171733,8700,129993,6,46.72645568847656,-405.8494567871094,0.00073,7.567349433898926,0.05453827232122421,866999
871000,100.0,667.6638870300001,8710,130142,6,19.50655174255371,-448.22491455078125,0.00073,2.68927001953125,0.14146122336387634,867999
872000,100.0,590.98898035,8720,130290,6,7.443538188934326,-446.3006896972656,0.00073,-1.0300121307373047,0.1735398918390274,868999
873000,100.0,534.77413388,8730,130440,6,4.720208168029785,-425.1414794921875,0.00073,0.14933046698570251,0.11865586042404175,869999
874000,100.0,492.51472312,8740,130590,6,3.684386968612671,-414.51513671875,0.00073,-1.1700241565704346,0.10404331237077713,870999
875000,100.0,464.61473534000004,8750,130739,6,3.209972858428955,-403.73760986328125,0.00073,-0.19192782044410706,0.08840339630842209,871999
876000,100.0,460.60969637999995,8760,130887,6,1.6483291387557983,-395.921630859375,0.00073,-1.047040581703186,0.06921806931495667,872999
877000,100.0,447.13233742000006,8770,131035,6,3.117323398590088,-388.77197265625,0.00073,-0.13290289044380188,0.06233002990484238,873999
878000,100.0,445.8363529900001,8780,131182,6,2.2709197998046875,-382.25732421875,0.00073,1.1202316284179688,0.05912356451153755,874999
879000,100.0,442.89623592,8790,131331,6,1.9247734546661377,-381.08270263671875,0.00073,-1.1340078115463257,0.052255675196647644,875999
880000,100.0,455.0621269,8800,131479,6,1.0939511060714722,-380.8052978515625,0.00073,-0.5207964777946472,0.05225450545549393,876999
881000,100.0,533.15428249,8810,131627,6,0.9351568222045898,-378.8832702636719,0.00073,0.35271066427230835,0.0494576022028923,877999
882000,100.0,610.7077517600001,8820,131776,6,1.3381121158599854,-379.621826171875,0.00073,1.6466857194900513,0.046420615166425705,878999
883000,100.0,666.51901344,8830,131923,6,0.9244935512542725,-378.46722412109375,0.00073,0.5149664282798767,0.042688753455877304,879999
884000,100.0,708.6483781599999,8840,132070,6,0.9901959300041199,-377.6856384277344,0.00073,-0.5765659213066101,0.043467987328767776,880999
885000,100.0,728.5543104299999,8850,132218,6,0.9058240652084351,-380.05133056640625,0.00073,-0.3672850728034973,0.03778235986828804,881999
886000,100.0,731.7489048200001,8860,132366,6,1.891566514968872,-379.6767883300781,0.00073,-0.5721138715744019,0.03732024133205414,882999
887000,100.0,745.4220368299998,8870,132514,6,1.0985276699066162,-380.7036437988281,0.00073,-0.29958799481391907,0.034627415239810944,883999
888000,100.0,746.4808475299999,8880,132661,6,1.2070000171661377,-379.7296142578125,0.00073,1.314895510673523,0.03642197698354721,884999
889000,100.0,748.4187527600001,8890,132808,6,0.6606142520904541,-381.2564392089844,0.00073,-0.7038676738739014,0.03476177528500557,885999
890000,100.0,748.3579004000001,8900,132957,6,1.3175394535064697,-381.28997802734375,0.00073,0.8979741930961609,0.03320550546050072,886999
891000,100.0,749.56420781,8910,133104,6,0.6011199951171875,-380.94696044921875,0.00073,0.7711129188537598,0.033661577850580215,887999
892000,100.0,748.0953801499999,8920,133254,6,0.5093849301338196,-382.89862060546875,0.00073,-1.7324256896972656,0.03208070993423462,888999
893000,100.0,744.4218669300001,8930,133404,6,0.7539564371109009,-381.18194580078125,0.00073,0.5672534704208374,0.030781185254454613,889999
894000,100.0,740.2261010400001,8940,133552,6,0.5032141804695129,-383.27301025390625,0.00073,-0.32284075021743774,0.034049343317747116,890999
895000,100.0,747.3806809099999,8950,133700,6,0.8355437517166138,-382.3865051269531,0.00073,-0.3021777272224426,0.031803764402866364,891999
896000,100.0,748.0671024300001,8960,133849,6,11.99006462097168,-382.4588317871094,0.00073,-0.13011163473129272,0.03269048407673836,892999
897000,100.0,746.56562129,8970,133997,6,1.0609054565429688,-382.0312194824219,0.00073,1.6783177852630615,0.031879883259534836,893999
898000,100.0,747.3232538799999,8980,134145,6,0.9433568120002747,-381.4740295410156,0.00073,0.7328593730926514,0.03086990676820278,894999
899000,100.0,747.6094111799998,8990,134295,6,0.4858640730381012,-382.6034240722656,0.00073,-0.3268657922744751,0.03280051052570343,895999
900000,100.0,743.9482725199999,9000,134442,6,1.1812108755111694,-381.2350158691406,0.00073,0.013742133975028992,0.029785456135869026,896999
901000,100.0,742.4450820399999,9010,134588,6,0.8534685373306274,-382.7164611816406,0.00073,-0.4669526219367981,0.03133944422006607,897999
902000,100.0,742.7120192200001,9020,134734,6,0.8650725483894348,-382.0733337402344,0.00073,-0.1148248016834259,0.029928050935268402,898999
903000,100.0,746.50919303,9030,134881,6,0.8511846661567688,-383.20965576171875,0.00073,-0.7259723544120789,0.030270425602793694,899999
904000,100.0,751.31768759,9040,135029,6,0.48558786511421204,-383.7337646484375,0.00073,-0.7815259695053101,0.028744515031576157,900999
905000,100.0,751.6612186899999,9050,135178,6,0.5887037515640259,-383.581298828125,0.00073,1.2346118688583374,0.030138468369841576,901999
906000,100.0,751.0010563799999,9060,135326,6,0.7432007789611816,-383.9095153808594,0.00073,1.2327396869659424,0.03151636943221092,902999
907000,100.0,751.8637586,9070,135475,6,0.7596060037612915,-383.4903259277344,0.00073,-0.3924473822116852,0.029942240566015244,903999
908000,100.0,751.05472634,9080,135623,6,0.5646017789840698,-383.8502197265625,0.00073,0.07856810837984085,0.03192730247974396,904999
909000,100.0,750.6403556899999,9090,135770,6,1.370985984802246,-382.3489685058594,0.00073,0.9763164520263672,0.02933666855096817,905999
910000,100.0,751.53388576,9100,135916,6,1.6439809799194336,-382.595703125,0.00073,1.8560762405395508,0.03114328160881996,906999
911000,100.0,752.80940518,9110,136064,6,1.0906124114990234,-382.9922180175781,0.00073,0.07480581849813461,0.029155034571886063,907999
912000,100.0,751.6630961100001,9120,136214,6,0.9929254651069641,-382.120849609375,0.00073,1.0862394571304321,0.029852284118533134,908999
913000,100.0,749.5776801799999,9130,136362,6,0.5728546380996704,-383.98443603515625,0.00073,-0.3723677396774292,0.029983552172780037,909999
914000,100.0,747.30253762,9140,136509,6,1.0285305976867676,-381.8522033691406,0.00073,0.7978618144989014,0.03181609511375427,910999
915000,100.0,747.14111553,9150,136658,6,1.3736025094985962,-383.9306640625,0.00073,-1.1510505676269531,0.027021566405892372,911999
916000,100.0,748.2852610599999,9160,136806,6,0.5747438073158264,-383.7574462890625,0.00073,-0.4049167037010193,0.028268400579690933,912999
917000,100.0,747.04595049,9170,136954,6,1.1775085926055908,-382.8485107421875,0.00073,0.538851797580719,0.027235329151153564,913999
918000,100.0,747.54547965,9180,137105,6,0.9517360925674438,-383.70404052734375,0.00073,-0.8396720886230469,0.028691787272691727,914999
919000,100.0,748.0118493399999,9190,137253,6,0.9805757999420166,-381.43450927734375,0.00073,1.1140443086624146,0.02819131501019001,915999
920000,100.0,751.79834454,9200,137401,6,0.8299319744110107,-384.0170593261719,0.00073,-0.30166304111480713,0.027435002848505974,916999
921000,100.0,751.86333434,9210,137549,6,0.9985682964324951,-381.9845886230469,0.00073,0.7792835235595703,0.029611414298415184,917999
922000,100.0,752.70838336,9220,137697,6,0.7909688949584961,-382.5736999511719,0.00073,0.8562160730361938,0.02862413041293621,918999
923000,100.0,755.7230034300003,9230,137846,6,0.47314342856407166,-384.2586975097656,0.00073,0.65304034948349,0.03000747412443161,919999
924000,100.0,757.68735803,9240,137993,6,0.7584195137023926,-384.6885681152344,0.00073,-1.5084866285324097,0.030347630381584167,920999
925000,100.0,758.1718009200001,9250,138143,6,1.4163916110992432,-383.69134521484375,0.00073,-0.05192865431308746,0.029089344665408134,921999
926000,100.0,754.2077249299999,9260,138289,6,0.6480647325515747,-382.6740417480469,0.00073,-0.6480932831764221,0.0347818024456501,922999
927000,100.0,756.2789850899999,9270,138437,6,1.0241446495056152,-381.0001220703125,0.00073,0.15533551573753357,0.030248211696743965,923999
928000,100.0,756.4719546299999,9280,138585,6,1.4836171865463257,-381.3556823730469,0.00073,0.9145348072052002,0.028581202030181885,924999
929000,100.0,757.4128322399998,9290,138739,6,0.6476453542709351,-381.6109924316406,0.00073,1.2414499521255493,0.027661658823490143,925999
930000,100.0,757.2623118000001,9300,138886,6,0.590314507484436,-383.8870849609375,0.00073,-0.17741698026657104,0.0259034913033247,926999
931000,100.0,757.34432385,9310,139034,6,0.4723135530948639,-384.01031494140625,0.00073,-0.33233094215393066,0.029115093871951103,927999
932000,100.0,758.4865808799998,9320,139181,6,0.434472918510437,-382.5074768066406,0.00073,1.0289236307144165,0.026835225522518158,928999
933000,100.0,758.3456433399999,9330,139329,6,0.634994387626648,-384.0474853515625,0.00073,-0.4290883541107178,0.026746364310383797,929999
934000,100.0,757.7700069900001,9340,139477,6,0.8671718239784241,-383.7515563964844,0.00073,-0.2973037362098694,0.028263675048947334,930999
935000,100.0,757.7843029600001,9350,139625,6,0.7656766772270203,-384.259521484375,0.00073,-0.23391646146774292,0.030090169981122017,931999
936000,100.0,758.0979955099999,9360,139773,6,0.353821724653244,-384.109375,0.00073,-0.7056194543838501,0.029401514679193497,932999
937000,100.0,758.4016178699999,9370,139922,6,0.39540454745292664,-383.89404296875,0.00073,-0.052787601947784424,0.02716575190424919,933999
938000,100.0,757.2510094099999,9380,140069,6,1.0584077835083008,-383.7040100097656,0.00073,0.5304408669471741,0.027226228266954422,934999
939000,100.0,756.1522857399999,9390,140218,6,0.8695202469825745,-382.77972412109375,0.00073,0.6084706783294678,0.027621010318398476,935999
940000,100.0,755.65317828,9400,140366,6,1.5524306297302246,-382.8674011230469,0.00073,0.9194471836090088,0.03044302761554718,936999
941000,100.0,755.12454646,9410,140513,6,0.598349928855896,-384.24493408203125,0.00073,0.7515701651573181,0.028477737680077553,937999
942000,100.0,753.95177312,9420,140661,6,0.8311514854431152,-382.89208984375,0.00073,0.6148641109466553,0.028961295261979103,938999
943000,100.0,753.33394124,9430,140809,6,0.4489494860172272,-383.9272766113281,0.00073,-0.5731462240219116,0.02550623007118702,939999
944000,100.0,754.2099145899998,9440,140957,6,0.8693277835845947,-382.5074462890625,0.00073,1.3188202381134033,0.026160551235079765,940999
945000,100.0,752.2106322000001,9450,141108,6,0.18980757892131805,-384.4952697753906,0.00073,-0.14600129425525665,0.0255416352301836,941999
946000,100.0,754.2370502899998,9460,141256,6,0.42599910497665405,-384.41912841796875,0.00073,-0.7991408705711365,0.028545809909701347,942999
947000,100.0,746.6315355400001,9470,141405,6,0.4130776524543762,-384.64801025390625,0.00073,-0.18202972412109375,0.026570409536361694,943999
948000,100.0,748.0854922199999,9480,141553,6,0.33231860399246216,-384.29449462890625,0.00073,1.5876084566116333,0.026623200625181198,944999
949000,100.0,748.26214599,9490,141701,6,0.9489401578903198,-383.1263427734375,0.00073,-0.04800805449485779,0.026166532188653946,945999
950000,100.0,748.7242409,9500,141849,6,0.44404327869415283,-383.7322998046875,0.00073,-0.5114677548408508,0.02633552998304367,946999
951000,100.0,748.75788375,9510,141998,6,0.6566957831382751,-381.46319580078125,0.00073,2.072002410888672,0.02574225515127182,947999
952000,100.0,748.85712217,9520,142146,6,0.5539052486419678,-382.2861022949219,0.00073,-0.8299825191497803,0.02528499625623226,948999
953000,100.0,749.2072330799998,9530,142295,6,0.5797394514083862,-383.4518127441406,0.00073,-0.2094854712486267,0.028436459600925446,949999
954000,100.0,748.30012979,9540,142443,6,0.6154121160507202,-382.5733947753906,0.00073,1.3634722232818604,0.02571660652756691,950999
955000,100.0,749.6035867100001,9550,142591,6,1.2832088470458984,-382.86578369140625,0.00073,0.0993361622095108,0.027112092822790146,951999
956000,100.0,750.11156921,9560,142743,6,0.8359683752059937,-384.0942687988281,0.00073,-1.061410903930664,0.026085462421178818,952999
957000,100.0,758.2392197499998,9570,142897,6,0.3425995707511902,-383.74591064453125,0.00073,-0.3084895610809326,0.028412219136953354,953999
958000,100.0,758.08541663,9580,143050,6,0.7534326314926147,-384.2294921875,0.00073,-0.7473354935646057,0.02896612137556076,954999
959000,100.0,758.1802152800003,9590,143201,6,0.3982219099998474,-384.7703552246094,0.00073,0.4372161626815796,0.02533368021249771,955999
960000,100.0,758.3054557800001,9600,143351,6,0.4343155026435852,-384.85076904296875,0.00073,-0.5439392924308777,0.027921415865421295,956999
961000,100.0,757.4478819000001,9610,143500,6,0.6526857614517212,-383.9855651855469,0.00073,0.10039829462766647,0.027669349685311317,957999
962000,100.0,758.49424593,9620,143648,6,0.22570741176605225,-384.5428771972656,0.00073,-0.686705470085144,0.026276424527168274,958999
963000,100.0,758.6519260199999,9630,143799,6,1.3521404266357422,-383.29376220703125,0.00073,0.34226930141448975,0.026335643604397774,959999
964000,100.0,759.3613329299999,9640,143954,6,0.533166229724884,-383.0467224121094,0.00073,0.7128787040710449,0.02890171855688095,960999
965000,100.0,757.9013854200001,9650,144107,6,0.5283041596412659,-384.13104248046875,0.00073,0.04775204882025719,0.026699485257267952,961999
966000,100.0,758.62497303,9660,144261,6,1.5795495510101318,-383.1759948730469,0.00073,0.2634829580783844,0.02719014137983322,962999
967000,100.0,750.5516932400002,9670,144412,6,0.47767895460128784,-384.4227294921875,0.00073,-0.09414803981781006,0.03030533902347088,963999
968000,100.0,750.2011660400002,9680,144565,6,0.5179520845413208,-384.01776123046875,0.00073,1.3300681114196777,0.033873602747917175,964999
969000,100.0,749.3294104400001,9690,144717,6,0.8493251800537109,-383.9630126953125,0.00073,-0.8071352243423462,0.03329619765281677,965999
970000,100.0,748.4846290800001,9700,144872,6,0.9266013503074646,-383.6693115234375,0.00073,-0.10613842308521271,0.030499767512083054,966999
971000,100.0,748.6282038,9710,145026,6,1.4019310474395752,-382.0155334472656,0.00073,-0.6517916917800903,0.03120739571750164,967999
972000,100.0,748.2563522500001,9720,145180,6,1.1335841417312622,-380.528076171875,0.00073,-0.9870428442955017,0.02894429862499237,968999
973000,100.0,748.4615641900002,9730,145335,6,0.5544303059577942,-383.67803955078125,0.00073,-0.6456999182701111,0.03242620453238487,969999
974000,100.0,748.2315616999999,9740,145489,6,1.1642091274261475,-382.294921875,0.00073,1.086326241493225,0.0324474573135376,970999
975000,100.0,750.7662246200001,9750,145642,6,1.0069668292999268,-382.5384826660156,0.00073,1.1820213794708252,0.029023997485637665,971999
976000,100.0,750.6467750099999,9760,145795,6,0.7990379333496094,-382.8443298339844,0.00073,-0.8730384707450867,0.028894463554024696,972999
977000,100.0,757.2603651,9770,145951,6,0.7185378670692444,-382.3028564453125,0.00073,-0.36574655771255493,0.03039219044148922,973999
978000,100.0,757.35759972,9780,146105,6,0.6359694004058838,-382.76806640625,0.00073,0.35452985763549805,0.02837003581225872,974999
979000,100.0,758.55498484,9790,146258,6,0.6813511848449707,-383.2532043457031,0.00073,-0.6829732060432434,0.030760539695620537,975999
980000,100.0,759.4197156800001,9800,146412,6,0.6607216596603394,-382.8108215332031,0.00073,0.9247588515281677,0.028270650655031204,976999
981000,100.0,756.9136493600001,9810,146566,6,0.8324182033538818,-383.83282470703125,0.00073,-0.29494762420654297,0.031247876584529877,977999
982000,100.0,756.2047009,9820,146719,6,0.5106322765350342,-383.98919677734375,0.00073,-0.8438141345977783,0.02787480317056179,978999
983000,100.0,756.8201192,9830,146875,6,0.7299224138259888,-383.20123291015625,0.00073,0.474393755197525,0.027930524200201035,979999
984000,100.0,757.2530926400001,9840,147030,6,0.57709139585495,-383.8272705078125,0.00073,0.43068546056747437,0.025693386793136597,980999
985000,100.0,756.6962819299999,9850,147182,6,0.9669494032859802,-383.3907470703125,0.00073,1.406489372253418,0.027452021837234497,981999
986000,100.0,757.28299602,9860,147335,6,0.5235288143157959,-383.1451110839844,0.00073,-0.04080072045326233,0.02845146134495735,982999
987000,100.0,756.7035588000002,9870,147490,6,1.1759681701660156,-383.8135681152344,0.00073,-0.802116334438324,0.028758060187101364,983999
988000,100.0,756.82568947,9880,147643,6,0.486865371465683,-383.3781433105469,0.00073,-0.2959561347961426,0.027703311294317245,984999
989000,100.0,756.7695893700002,9890,147798,6,0.6691628694534302,-383.52740478515625,0.00073,0.8367571234703064,0.028216322883963585,985999
990000,100.0,754.3204065399998,9900,147951,6,0.6423231363296509,-383.7126770019531,0.00073,-0.8141393661499023,0.029574371874332428,986999
991000,100.0,757.9464889899999,9910,148105,6,0.6370627880096436,-381.9354248046875,0.00073,2.632181406021118,0.027076324447989464,987999
992000,100.0,758.3169077699998,9920,148260,6,1.6285600662231445,-383.1708068847656,0.00073,0.825444757938385,0.027550524100661278,988999
993000,100.0,757.3922170899999,9930,148413,6,0.4122546315193176,-383.65130615234375,0.00073,-0.914513111114502,0.028988242149353027,989999
994000,100.0,757.16208422,9940,148567,6,0.6044097542762756,-383.1883544921875,0.00073,-0.896643877029419,0.027921004220843315,990999
995000,100.0,753.6666039800001,9950,148720,6,0.4243195056915283,-384.14453125,0.00073,0.5846399068832397,0.026911631226539612,991999
996000,100.0,752.79180744,9960,148875,6,0.4462074041366577,-383.7249755859375,0.00073,-0.43538641929626465,0.029703710228204727,992999
