rollout/ep_rew_mean,time/total_timesteps,time/fps,time/episodes,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,train/learning_rate,train/critic_loss,train/ent_coef,train/actor_loss,train/n_updates
2940.1682241699996,1243883,6,6250,179947,200.0,2.8251774311065674,0.00073,23.76613998413086,0.029176076874136925,-947.58740234375,1240882
2921.6381344899996,1245883,6,6260,180237,200.0,-10.001608848571777,0.00073,20.949750900268555,0.029608886688947678,-953.5346069335938,1242882
2991.53275234,1247883,6,6270,180528,200.0,2.1823229789733887,0.00073,25.97203826904297,0.031076600775122643,-964.4678955078125,1244882
3032.7403728999993,1249883,6,6280,180818,200.0,4.828311443328857,0.00073,24.70623016357422,0.02967103198170662,-945.5073852539062,1246882
2963.4388413299994,1251883,6,6290,181113,200.0,3.9953503608703613,0.00073,25.26575469970703,0.03126780316233635,-943.1468505859375,1248882
2975.218225810001,1253883,6,6300,181402,200.0,-1.2384555339813232,0.00073,19.682172775268555,0.03067830577492714,-917.5554809570312,1250882
2907.02205037,1255883,6,6310,181692,200.0,9.67481803894043,0.00073,31.111675262451172,0.02923118695616722,-941.4501953125,1252882
2944.8602965499995,1257883,6,6320,181984,200.0,5.6646013259887695,0.00073,28.405670166015625,0.029590319842100143,-940.4144287109375,1254882
3012.1382415,1259883,6,6330,182273,200.0,-7.063541412353516,0.00073,17.59555435180664,0.029229026287794113,-965.1444091796875,1256882
3021.25142117,1261883,6,6340,182559,200.0,-1.9164044857025146,0.00073,23.53253936767578,0.028361642733216286,-996.1366577148438,1258882
3012.0945988299995,1263883,6,6350,182848,200.0,8.574341773986816,0.00073,23.710466384887695,0.03020651452243328,-940.442138671875,1260882
3075.80363642,1265883,6,6360,183136,200.0,-1.9787368774414062,0.00073,21.87685775756836,0.029045207425951958,-983.8258056640625,1262882
3050.699070649999,1267883,6,6370,183425,200.0,-1.4765310287475586,0.00073,23.44335174560547,0.029104482382535934,-987.1719360351562,1264882
3040.8793220099997,1269883,6,6380,183714,200.0,-8.00761604309082,0.00073,16.727298736572266,0.03044278733432293,-980.1079711914062,1266882
3135.61053054,1271883,6,6390,184003,200.0,2.566859245300293,0.00073,19.86735725402832,0.029950950294733047,-982.1144409179688,1268882
3116.2847413100008,1273883,6,6400,184291,200.0,-3.343155860900879,0.00073,18.185331344604492,0.029310842975974083,-958.8636474609375,1270882
3154.7860057899998,1275883,6,6410,184577,200.0,6.222464084625244,0.00073,25.215450286865234,0.030438274145126343,-966.705810546875,1272882
3130.5194171799994,1277883,6,6420,184862,200.0,-6.511762619018555,0.00073,19.019500732421875,0.02946736291050911,-982.4367065429688,1274882
3110.5517387,1279883,6,6430,185148,200.0,5.788407325744629,0.00073,23.321664810180664,0.029240813106298447,-939.3831787109375,1276882
3128.5347532599994,1281883,6,6440,185434,200.0,4.52195930480957,0.00073,26.02040672302246,0.029257897287607193,-956.21923828125,1278882
3045.89441674,1283883,6,6450,185722,200.0,2.6745526790618896,0.00073,23.33895492553711,0.028931397944688797,-961.6074829101562,1280882
3054.27408667,1285883,6,6460,186008,200.0,-1.3511435985565186,0.00073,24.943696975708008,0.028169170022010803,-959.4666748046875,1282882
3091.55934633,1287883,6,6470,186297,200.0,3.3953402042388916,0.00073,18.479825973510742,0.02942313440144062,-973.4993896484375,1284882
3106.8470516500006,1289883,6,6480,186585,200.0,5.956592559814453,0.00073,18.62399673461914,0.02913844771683216,-962.6111450195312,1286882
3031.3709217500004,1291883,6,6490,186878,200.0,2.2734134197235107,0.00073,29.404258728027344,0.029690377414226532,-977.4209594726562,1288882
3004.96810361,1293883,6,6500,187164,200.0,-1.9242382049560547,0.00073,28.57451629638672,0.02998645417392254,-959.0283813476562,1290882
3037.23725247,1295883,6,6510,187451,200.0,3.6423521041870117,0.00073,24.916505813598633,0.029668109491467476,-982.6822509765625,1292882
3082.87206495,1297883,6,6520,187740,200.0,8.957695007324219,0.00073,25.592025756835938,0.030382901430130005,-948.798828125,1294882
3106.9519932099997,1299883,6,6530,188027,200.0,-7.014717102050781,0.00073,16.880157470703125,0.028629207983613014,-999.8574829101562,1296882
3116.4105033299998,1301883,6,6540,188315,200.0,-2.0381009578704834,0.00073,19.051502227783203,0.028986148536205292,-985.041748046875,1298882
3125.95528661,1303883,6,6550,188604,200.0,-9.722188949584961,0.00073,20.692058563232422,0.029372669756412506,-1030.679443359375,1300882
3124.1940473199998,1305883,6,6560,188891,200.0,0.02091395854949951,0.00073,21.08254623413086,0.02905394695699215,-999.576171875,1302882
3102.8538989000003,1307883,6,6570,189180,200.0,10.314679145812988,0.00073,31.109046936035156,0.029592450708150864,-959.6954345703125,1304882
3092.9634138500005,1309883,6,6580,189466,200.0,-0.6634349822998047,0.00073,21.319297790527344,0.02924320474267006,-992.3265380859375,1306882
3152.1319652400007,1311883,6,6590,189756,200.0,-5.860349655151367,0.00073,20.33749008178711,0.029314721003174782,-988.06494140625,1308882
3131.22573915,1313883,6,6600,190042,200.0,-2.116036891937256,0.00073,23.19959259033203,0.030228978022933006,-969.4796142578125,1310882
3093.7780484400005,1315883,6,6610,190329,200.0,0.5103232860565186,0.00073,21.928672790527344,0.029702577739953995,-976.6014404296875,1312882
3068.448318030001,1317883,6,6620,190618,200.0,-0.7349512577056885,0.00073,23.870494842529297,0.029491674154996872,-976.046142578125,1314882
3083.0094255699996,1319883,6,6630,190906,200.0,-3.8954286575317383,0.00073,23.187137603759766,0.02915641851723194,-993.4361572265625,1316882
3135.1659313999994,1321883,6,6640,191194,200.0,-2.84299898147583,0.00073,15.893789291381836,0.02882290631532669,-989.5263061523438,1318882
3225.3507486500002,1323883,6,6650,191485,200.0,-6.844350814819336,0.00073,22.908607482910156,0.029804933816194534,-1009.2172241210938,1320882
3242.8484952000003,1325883,6,6660,191778,200.0,-1.9028578996658325,0.00073,19.834503173828125,0.030723417177796364,-993.025634765625,1322882
3298.340465880001,1327883,6,6670,192070,200.0,3.179459571838379,0.00073,20.867273330688477,0.03019818291068077,-1009.782470703125,1324882
3354.016060029999,1329883,6,6680,192360,200.0,8.687052726745605,0.00073,18.56731414794922,0.02906682714819908,-965.43896484375,1326882
3307.6021566599998,1331883,6,6690,192655,200.0,-8.097784042358398,0.00073,20.52574348449707,0.030594022944569588,-1016.953857421875,1328882
3336.8738223200007,1333883,6,6700,192947,200.0,-3.86645245552063,0.00073,24.47354507446289,0.029817400500178337,-1000.62060546875,1330882
3348.6315892000007,1335883,6,6710,193236,200.0,7.2718505859375,0.00073,20.699729919433594,0.029621200636029243,-1003.5538330078125,1332882
3364.4624601699993,1337883,6,6720,193529,200.0,-6.153387069702148,0.00073,19.47981834411621,0.02988855540752411,-1024.515869140625,1334882
3312.2598779200007,1339883,6,6730,193817,200.0,2.0222394466400146,0.00073,22.107091903686523,0.02952956221997738,-1047.5223388671875,1336882
3229.04896501,1341883,6,6740,194107,200.0,8.849287986755371,0.00073,25.28177261352539,0.0342385359108448,-1010.7559204101562,1338882
3125.5497167799995,1343883,6,6750,194403,200.0,-4.021440029144287,0.00073,21.400957107543945,0.03131001070141792,-1007.5609130859375,1340882
3092.5727657199996,1345883,6,6760,194693,200.0,-10.868806838989258,0.00073,17.77729034423828,0.03107483685016632,-1073.82421875,1342882
3090.7769236100007,1347883,6,6770,194981,200.0,-1.0444296598434448,0.00073,27.29403305053711,0.030055109411478043,-1008.525146484375,1344882
3088.1920714899998,1349883,6,6780,195269,200.0,11.741350173950195,0.00073,21.890817642211914,0.03161781281232834,-992.6976318359375,1346882
3124.4363576999995,1351883,6,6790,195558,200.0,5.648998737335205,0.00073,22.82036590576172,0.029300222173333168,-1012.9194946289062,1348882
3181.3369752900007,1353883,6,6800,195849,200.0,2.637058734893799,0.00073,19.154916763305664,0.030646132305264473,-1002.8624267578125,1350882
3150.65228117,1355883,6,6810,196138,200.0,-1.4214977025985718,0.00073,20.15891456604004,0.03025195561349392,-1008.216796875,1352882
3080.26143848,1357883,6,6820,196428,200.0,2.9593091011047363,0.00073,20.344032287597656,0.029258044436573982,-1012.33251953125,1354882
3015.9712399700006,1359829,6,6830,196709,199.46,2.813770294189453,0.00073,25.242897033691406,0.03002024069428444,-968.9520263671875,1356828
3053.9418373400003,1361829,6,6840,196998,199.46,9.83843994140625,0.00073,17.1472110748291,0.029987355694174767,-1025.415283203125,1358828
3044.6489968399997,1363829,6,6850,197288,199.46,1.1919403076171875,0.00073,21.70708465576172,0.03166602924466133,-1059.58349609375,1360828
3066.8055415,1365829,6,6860,197580,199.46,-9.674595832824707,0.00073,18.924819946289062,0.03133171424269676,-1068.9656982421875,1362828
3045.44336397,1367829,6,6870,197869,199.46,2.255073070526123,0.00073,27.67133140563965,0.030674166977405548,-1012.9300537109375,1364828
3004.6163982800003,1369829,6,6880,198156,199.46,-0.03501129150390625,0.00073,19.309595108032227,0.0296159815043211,-1067.2740478515625,1366828
2901.5393954900005,1371829,6,6890,198444,199.46,13.132950782775879,0.00073,21.815792083740234,0.02983563393354416,-982.4700317382812,1368828
2879.71045812,1373829,6,6900,198735,199.46,7.827796936035156,0.00073,25.3586483001709,0.03055504523217678,-1004.8590698242188,1370828
2921.5119162500005,1375829,6,6910,199022,199.46,1.2120692729949951,0.00073,31.084270477294922,0.03072502091526985,-1034.560791015625,1372828
2980.31806598,1377829,6,6920,199311,199.46,-5.929627418518066,0.00073,19.2918701171875,0.03094490058720112,-1038.18212890625,1374828
3057.1746718099994,1379829,6,6930,199599,200.0,-2.0772783756256104,0.00073,23.22280502319336,0.03008563630282879,-1050.48193359375,1376828
3093.5895359999995,1381829,6,6940,199891,200.0,1.7949934005737305,0.00073,21.95433235168457,0.03183398023247719,-1020.1542358398438,1378828
3063.1689059,1383829,6,6950,200186,200.0,-9.662386894226074,0.00073,37.68724822998047,0.033792223781347275,-1072.754150390625,1380828
2825.1460539399995,1385829,6,6960,200477,200.0,-9.238303184509277,0.00073,16.67934226989746,0.030533816665410995,-1089.99365234375,1382828
2684.0646099000005,1387829,6,6970,200768,200.0,3.2496771812438965,0.00073,31.591049194335938,0.02975071594119072,-982.6776733398438,1384828
2601.98789237,1389829,6,6980,201061,200.0,4.706541061401367,0.00073,23.628372192382812,0.03218596801161766,-1048.107177734375,1386828
2663.44567784,1391829,6,6990,201350,200.0,7.105120658874512,0.00073,30.490013122558594,0.030447186902165413,-1010.6859130859375,1388828
2641.50784941,1393829,6,7000,201640,200.0,4.213615417480469,0.00073,18.703670501708984,0.029450736939907074,-1019.8338012695312,1390828
2629.3896232300003,1395829,6,7010,201932,200.0,4.198232650756836,0.00073,30.126466751098633,0.02963390201330185,-1030.5396728515625,1392828
2629.20911093,1397829,6,7020,202221,200.0,2.355015993118286,0.00073,23.179176330566406,0.029535645619034767,-1031.6214599609375,1394828
2614.60617212,1399829,6,7030,202511,200.0,1.3070793151855469,0.00073,21.8914794921875,0.02944170869886875,-1027.230712890625,1396828
2511.1627264000003,1401829,6,7040,202800,200.0,8.819605827331543,0.00073,21.39491081237793,0.030811451375484467,-996.3668212890625,1398828
2607.45232973,1403829,6,7050,203090,200.0,4.8586883544921875,0.00073,28.032291412353516,0.031103508546948433,-1011.1407470703125,1400828
2775.06900863,1405829,6,7060,203376,200.0,2.108875274658203,0.00073,24.489948272705078,0.030487705022096634,-1005.4244384765625,1402828
2902.22909826,1407829,6,7070,203663,200.0,-6.387225151062012,0.00073,21.42101287841797,0.030506741255521774,-1041.8568115234375,1404828
3004.02944942,1409829,6,7080,203951,200.0,-0.7391514778137207,0.00073,16.863407135009766,0.0316968597471714,-1055.4927978515625,1406828
2933.99997798,1411829,6,7090,204239,200.0,-3.445765972137451,0.00073,29.90302276611328,0.02999349683523178,-1038.4259033203125,1408828
2955.1151287399994,1413829,6,7100,204530,200.0,1.7942192554473877,0.00073,21.050586700439453,0.030102448537945747,-1056.144287109375,1410828
2986.8711282700006,1415829,6,7110,204817,200.0,10.081184387207031,0.00073,24.88966941833496,0.03001108020544052,-1030.8040771484375,1412828
3007.659446359999,1417829,6,7120,205106,200.0,11.448122024536133,0.00073,23.53365707397461,0.03040512651205063,-999.5150756835938,1414828
2971.6763736599996,1419829,6,7130,205402,200.0,-3.85626482963562,0.00073,26.646146774291992,0.032219380140304565,-1056.245849609375,1416828
3001.82821609,1421829,6,7140,205692,200.0,1.1371783018112183,0.00073,19.591264724731445,0.030721087008714676,-1043.4803466796875,1418828
3017.57230013,1423829,6,7150,205979,200.0,1.4691355228424072,0.00073,22.868898391723633,0.032063260674476624,-1014.2177734375,1420828
3008.7559055699994,1425829,6,7160,206267,200.0,-3.614917516708374,0.00073,22.201154708862305,0.03178606927394867,-1044.0693359375,1422828
3056.8881416,1427829,6,7170,206555,200.0,11.525444030761719,0.00073,21.72376251220703,0.029783595353364944,-1035.3900146484375,1424828
3052.83938792,1429829,6,7180,206843,200.0,2.460638999938965,0.00073,18.773746490478516,0.032437123358249664,-1017.1372680664062,1426828
3109.80459517,1431829,6,7190,207136,200.0,-5.175017833709717,0.00073,15.740287780761719,0.029996108263731003,-1083.049560546875,1428828
3081.89711783,1433829,6,7200,207427,200.0,-3.4498324394226074,0.00073,16.829538345336914,0.031228691339492798,-1034.71533203125,1430828
3072.5450439399997,1435829,6,7210,207718,200.0,3.1401453018188477,0.00073,20.061267852783203,0.030696384608745575,-1046.9439697265625,1432828
3022.4450916899996,1437829,6,7220,208006,200.0,-3.493880271911621,0.00073,25.746429443359375,0.029898717999458313,-1085.65869140625,1434828
3148.1580039,1439829,6,7230,208300,200.0,-4.41459846496582,0.00073,19.189992904663086,0.03187492862343788,-1043.5714111328125,1436828
3205.31821029,1441829,6,7240,208592,200.0,11.88637924194336,0.00073,27.01392936706543,0.02973884344100952,-1049.0478515625,1438828
3233.5335161799994,1443829,6,7250,208884,200.0,-2.2266969680786133,0.00073,17.093021392822266,0.030746476724743843,-1043.6776123046875,1440828
3204.3674841800002,1445829,6,7260,209172,200.0,0.2712123394012451,0.00073,23.893829345703125,0.032653290778398514,-1044.2952880859375,1442828
3071.7130022900005,1447829,6,7270,209456,200.0,14.075963973999023,0.00073,22.56597328186035,0.03082350827753544,-1038.4058837890625,1444828
3093.8331945500004,1449829,6,7280,209746,200.0,6.710940837860107,0.00073,23.53069305419922,0.032062940299510956,-1030.4188232421875,1446828
3119.4477815100004,1451829,6,7290,210036,200.0,1.5956364870071411,0.00073,22.393962860107422,0.03203130140900612,-1058.704833984375,1448828
3209.607755140001,1453829,6,7300,210325,200.0,0.4001653790473938,0.00073,20.744693756103516,0.03234982490539551,-1056.4312744140625,1450828
3225.6790382300005,1455829,6,7310,210613,200.0,3.6168129444122314,0.00073,22.386198043823242,0.03237170726060867,-1040.0389404296875,1452828
3280.7480675900006,1457829,6,7320,210901,200.0,-1.8785595893859863,0.00073,19.268775939941406,0.03144849091768265,-1052.32421875,1454828
3224.5300106000004,1459829,6,7330,211192,200.0,-7.638003349304199,0.00073,26.15624237060547,0.03052784875035286,-1081.578369140625,1456828
3205.9666518500003,1461829,6,7340,211481,200.0,-10.898920059204102,0.00073,15.336116790771484,0.03111647255718708,-1094.9864501953125,1458828
3141.0261154,1463829,6,7350,211772,200.0,14.064058303833008,0.00073,22.59458351135254,0.029841916635632515,-1022.7838134765625,1460828
3267.4309354599995,1465829,6,7360,212065,200.0,-3.7608039379119873,0.00073,16.96359634399414,0.031107237562537193,-1055.793701171875,1462828
3324.712320159999,1467829,6,7370,212353,200.0,-6.5814385414123535,0.00073,20.499847412109375,0.030426127836108208,-1065.9442138671875,1464828
3307.751769020001,1469829,6,7380,212641,200.0,2.0454020500183105,0.00073,15.383663177490234,0.03030521795153618,-1038.799072265625,1466828
3335.45595704,1471829,6,7390,212931,200.0,-4.288451194763184,0.00073,18.721494674682617,0.03086577169597149,-1089.781005859375,1468828
3233.6000040699996,1473829,6,7400,213218,200.0,-3.384396553039551,0.00073,18.799531936645508,0.029338542371988297,-1070.4407958984375,1470828
3143.75926679,1475829,6,7410,213506,200.0,1.2866697311401367,0.00073,16.376468658447266,0.031951822340488434,-1027.1204833984375,1472828
3162.888768160001,1477829,6,7420,213794,200.0,-0.9079819917678833,0.00073,13.717000961303711,0.031821269541978836,-1043.171875,1474828
3150.1580244899997,1479829,6,7430,214084,200.0,6.116799354553223,0.00073,21.17140007019043,0.03214392811059952,-1046.64208984375,1476828
3122.75065185,1481829,6,7440,214373,200.0,1.1337928771972656,0.00073,22.88926887512207,0.030897460877895355,-1051.875,1478828
3176.1924636100007,1483829,6,7450,214662,200.0,2.0467326641082764,0.00073,22.960113525390625,0.031021147966384888,-1081.06640625,1480828
3133.400959700001,1485829,6,7460,214953,200.0,10.05971622467041,0.00073,17.283367156982422,0.031059617176651955,-1039.1318359375,1482828
3176.0609156200003,1487829,6,7470,215243,200.0,-1.0199363231658936,0.00073,22.032665252685547,0.03049774467945099,-1078.8031005859375,1484828
3213.0157568500003,1489829,6,7480,215531,200.0,-5.529916763305664,0.00073,20.707454681396484,0.030913619324564934,-1074.4776611328125,1486828
3240.4943716000002,1491829,6,7490,215820,200.0,-0.5318775177001953,0.00073,20.30435562133789,0.030883805826306343,-1065.6551513671875,1488828
3311.10096183,1493829,6,7500,216109,200.0,-9.56125259399414,0.00073,14.16693115234375,0.030928414314985275,-1082.1170654296875,1490828
3299.86228681,1495829,6,7510,216396,200.0,-1.0633405447006226,0.00073,20.653427124023438,0.03031071648001671,-1087.552734375,1492828
3277.3068177000005,1497829,6,7520,216683,200.0,-4.698726654052734,0.00073,16.695926666259766,0.0307221207767725,-1100.7701416015625,1494828
3273.83447437,1499829,6,7530,216971,200.0,-5.559046268463135,0.00073,19.268402099609375,0.03146009519696236,-1082.9453125,1496828
