time/fps,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss
6,1239548,6210,200.0,2829.2568097099997,177889,-826.3707275390625,6.8009161949157715,0.00916876457631588,0.00073,1236547,4.479233264923096
6,1241548,6220,200.0,2829.92590144,178181,-820.0145263671875,4.236813545227051,0.008786619640886784,0.00073,1238547,2.758066177368164
6,1243548,6230,200.0,2864.99642014,178475,-820.1303100585938,4.144997596740723,0.00879628211259842,0.00073,1240547,2.3153743743896484
6,1245548,6240,200.0,2873.59967371,178766,-838.4005126953125,7.713459491729736,0.009340418502688408,0.00073,1242547,3.944678783416748
6,1247548,6250,200.0,2881.4202515499996,179055,-825.58056640625,2.251615047454834,0.01040215790271759,0.00073,1244547,2.5137147903442383
6,1249548,6260,200.0,2953.2348867100004,179346,-825.997314453125,-6.103484630584717,0.009697564877569675,0.00073,1246547,2.917863368988037
6,1251548,6270,200.0,2936.9312609,179646,-826.655029296875,15.749332427978516,0.008832600899040699,0.00073,1248547,3.316863536834717
6,1253548,6280,200.0,2936.17780248,179940,-834.6410522460938,-3.3851208686828613,0.008439673110842705,0.00073,1250547,2.3219470977783203
6,1255548,6290,200.0,2914.9915722200008,180234,-831.7078247070312,-9.252851486206055,0.008601280860602856,0.00073,1252547,3.193256378173828
6,1257548,6300,200.0,2923.1223671499993,180524,-836.2058715820312,-8.846976280212402,0.009510192088782787,0.00073,1254547,2.707627773284912
6,1259548,6310,200.0,2931.6522122000006,180814,-827.9244384765625,11.800674438476562,0.008298640139400959,0.00073,1256547,3.8242228031158447
6,1261548,6320,200.0,2912.58075603,181107,-829.8137817382812,-7.877326488494873,0.009263118728995323,0.00073,1258547,2.728060007095337
6,1263548,6330,200.0,2841.7405203099997,181399,-826.4917602539062,13.123355865478516,0.01034818310290575,0.00073,1260547,3.097907066345215
6,1265548,6340,200.0,2786.9451495500007,181691,-825.024658203125,4.961429119110107,0.00941441673785448,0.00073,1262547,2.4539244174957275
6,1267548,6350,200.0,2777.486506190001,181978,-829.6836547851562,2.178061008453369,0.009292980656027794,0.00073,1264547,3.8234739303588867
6,1269548,6360,200.0,2733.8164067600005,182268,-835.7466430664062,-17.784439086914062,0.01094162929803133,0.00073,1266547,4.3355817794799805
6,1271548,6370,200.0,2695.8799960599995,182560,-827.1846923828125,6.0487871170043945,0.009641212411224842,0.00073,1268547,2.6407434940338135
6,1273548,6380,200.0,2689.15408239,182857,-830.0675048828125,-0.6727325916290283,0.009590317495167255,0.00073,1270547,2.371522903442383
6,1275548,6390,200.0,2708.86252796,183149,-821.9598388671875,11.84641170501709,0.009290685877203941,0.00073,1272547,3.583193778991699
6,1277548,6400,200.0,2712.0402951899996,183440,-829.402099609375,2.9232752323150635,0.009267342276871204,0.00073,1274547,2.9279892444610596
6,1279548,6410,200.0,2649.48344154,183733,-833.7630615234375,-15.04047966003418,0.012705560773611069,0.00073,1276547,4.810528755187988
6,1281488,6420,199.4,2540.1127168499997,184017,-863.270263671875,-2.0716309547424316,0.013697282411158085,0.00073,1278487,8.104324340820312
6,1283488,6430,199.4,2509.17177552,184309,-863.86083984375,-5.609140396118164,0.013630752451717854,0.00073,1280487,4.9705915451049805
6,1285488,6440,199.4,2507.8598979999997,184601,-852.0477905273438,-6.279046535491943,0.015321732498705387,0.00073,1282487,4.493695259094238
6,1287488,6450,199.4,2494.00984772,184895,-842.3875732421875,0.20519566535949707,0.011890456080436707,0.00073,1284487,4.263945579528809
6,1289488,6460,199.4,2538.9202841300003,185189,-837.16650390625,0.4341418743133545,0.01089611928910017,0.00073,1286487,4.224742889404297
6,1291488,6470,199.4,2591.23255893,185483,-833.73388671875,-11.11432933807373,0.010595588944852352,0.00073,1288487,4.685914039611816
6,1293488,6480,199.4,2583.62872271,185774,-838.8307495117188,-22.001081466674805,0.010806995443999767,0.00073,1290487,4.058136940002441
6,1295488,6490,199.4,2581.1162093899998,186071,-828.33837890625,2.7457637786865234,0.010614056140184402,0.00073,1292487,2.4127628803253174
6,1297488,6500,199.4,2577.4413438,186363,-825.8975219726562,8.299942016601562,0.012712778523564339,0.00073,1294487,3.8750486373901367
6,1299488,6510,199.4,2644.37497476,186656,-836.6168212890625,-11.261961936950684,0.01171267218887806,0.00073,1296487,2.6855196952819824
6,1301488,6520,200.0,2765.51023787,186950,-832.666748046875,6.776013374328613,0.013946332968771458,0.00073,1298487,3.3062093257904053
6,1303488,6530,200.0,2845.7592939799997,187245,-837.15869140625,12.94964599609375,0.011907465755939484,0.00073,1300487,4.141441345214844
6,1305488,6540,200.0,2859.6216029300003,187542,-848.9193725585938,-13.654213905334473,0.014987909235060215,0.00073,1302487,3.729126453399658
6,1307488,6550,200.0,2896.1714596300003,187834,-841.7442016601562,0.2707723379135132,0.012720109894871712,0.00073,1304487,3.194014310836792
6,1309488,6560,200.0,2896.8481760800005,188129,-838.9932250976562,-1.7477316856384277,0.012913499027490616,0.00073,1306487,3.8259057998657227
6,1311488,6570,200.0,2909.253500470001,188421,-840.0753784179688,-0.1970071792602539,0.01194671355187893,0.00073,1308487,3.8039662837982178
6,1313488,6580,200.0,2902.72508973,188711,-843.0386352539062,-12.687763214111328,0.012200583703815937,0.00073,1310487,3.225271701812744
