time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
7320,6,107793,735.54060464,732000,100.0,728999,1.0207871198654175,0.07848110049962997,0.00073,-383.7098388671875,0.030255086719989777
7330,6,107942,735.5227288900002,733000,100.0,729999,1.0142525434494019,0.09485888481140137,0.00073,-383.90850830078125,0.02940206788480282
7340,6,108092,735.5568865600002,734000,100.0,730999,-1.2461607456207275,0.07639813423156738,0.00073,-385.2135925292969,0.03056514449417591
7350,6,108240,735.45521562,735000,100.0,731999,0.06301175057888031,0.14774399995803833,0.00073,-384.755126953125,0.030195554718375206
7360,6,108391,735.1183685,736000,100.0,732999,3.0192511081695557,0.19319909811019897,0.00073,-381.65753173828125,0.029664650559425354
7370,6,108538,734.86630271,737000,100.0,733999,-1.171691656112671,0.04099481552839279,0.00073,-384.81243896484375,0.03028290532529354
7380,6,108688,735.17667018,738000,100.0,734999,0.3710978627204895,0.17211385071277618,0.00073,-383.28173828125,0.030485939234495163
7390,6,108836,735.3928895399999,739000,100.0,735999,-2.1789770126342773,0.08434975147247314,0.00073,-385.14398193359375,0.02931532822549343
7400,6,108986,735.6245022900001,740000,100.0,736999,-0.7301487326622009,0.25532975792884827,0.00073,-384.0933532714844,0.03081607073545456
7410,6,109136,735.7773275,741000,100.0,737999,-0.30763253569602966,0.027495229616761208,0.00073,-384.3673095703125,0.03127952665090561
7420,6,109287,735.71840128,742000,100.0,738999,0.2781286835670471,0.06778399646282196,0.00073,-384.03753662109375,0.02938808687031269
7430,6,109436,735.7657412599999,743000,100.0,739999,0.31817442178726196,0.09134456515312195,0.00073,-383.66888427734375,0.02989366464316845
7440,6,109585,735.7439063300001,744000,100.0,740999,0.2811228930950165,0.09019166231155396,0.00073,-383.42584228515625,0.02995901368558407
7450,6,109733,735.64705909,745000,100.0,741999,0.10112934559583664,0.051354631781578064,0.00073,-384.7900390625,0.029116608202457428
7460,6,109881,736.02686687,746000,100.0,742999,-0.23682016134262085,0.054487429559230804,0.00073,-384.5076904296875,0.03203951194882393
7470,6,110030,736.3122255000002,747000,100.0,743999,0.8369899392127991,0.07434053719043732,0.00073,-384.243896484375,0.02978748083114624
7480,6,110178,736.3879554800001,748000,100.0,744999,-0.7035194039344788,0.14080989360809326,0.00073,-384.8437194824219,0.030331585556268692
7490,6,110326,736.21822231,749000,100.0,745999,-0.5197685360908508,0.14709654450416565,0.00073,-384.438232421875,0.03096940368413925
7500,6,110473,736.3141628499999,750000,100.0,746999,-0.4937742054462433,0.05656915903091431,0.00073,-385.3511962890625,0.029743673279881477
7510,6,110620,736.23690701,751000,100.0,747999,-0.2760174572467804,0.2701326608657837,0.00073,-384.206787109375,0.030393602326512337
7520,6,110775,736.41755833,752000,100.0,748999,-1.3887227773666382,0.10212506353855133,0.00073,-384.57855224609375,0.030618781223893166
7530,6,110924,736.41713686,753000,100.0,749999,-0.22292472422122955,0.0319022461771965,0.00073,-384.578125,0.030177569016814232
7540,6,111075,736.4875546200002,754000,100.0,750999,-0.05440109968185425,0.14762771129608154,0.00073,-384.0930480957031,0.031247615814208984
7550,6,111224,736.5793449000001,755000,100.0,751999,-0.40551191568374634,0.0406101793050766,0.00073,-384.3702697753906,0.02977944165468216
7560,6,111375,736.48812545,756000,100.0,752999,-1.9352343082427979,0.1569368541240692,0.00073,-385.4457092285156,0.03017807938158512
7570,6,111527,736.54000838,757000,100.0,753999,0.9027062654495239,0.15122880041599274,0.00073,-383.6180725097656,0.030166922137141228
7580,6,111677,736.5579579999999,758000,100.0,754999,-0.08905710279941559,0.0657048150897026,0.00073,-384.83673095703125,0.031608354300260544
7590,6,111828,736.6979286799999,759000,100.0,755999,0.7256158590316772,0.047057732939720154,0.00073,-384.0046691894531,0.029732653871178627
7600,6,111977,736.79885294,760000,100.0,756999,0.28340721130371094,0.0747535303235054,0.00073,-384.53076171875,0.031825508922338486
7610,6,112127,736.8187760499999,761000,100.0,757999,-0.2891543507575989,0.07880429923534393,0.00073,-384.5771789550781,0.02952287346124649
7620,6,112278,736.7002355100001,762000,100.0,758999,0.19762778282165527,0.16057366132736206,0.00073,-384.2098388671875,0.032006118446588516
7630,6,112428,736.72860263,763000,100.0,759999,0.6898108720779419,0.11326251178979874,0.00073,-384.0683898925781,0.03066282533109188
7640,6,112576,736.7035071,764000,100.0,760999,0.18135635554790497,0.13250333070755005,0.00073,-384.6981506347656,0.030964229255914688
7650,6,112725,736.81571514,765000,100.0,761999,0.5554452538490295,0.05094147101044655,0.00073,-384.52667236328125,0.03027430921792984
7660,6,112873,736.81449173,766000,100.0,762999,-0.2449215203523636,0.1821044683456421,0.00073,-384.3227844238281,0.030386945232748985
7670,6,113023,736.66545379,767000,100.0,763999,-0.7305026054382324,0.09221597015857697,0.00073,-384.8487548828125,0.03165867552161217
7680,6,113171,736.5452291799998,768000,100.0,764999,0.40656790137290955,0.09502878785133362,0.00073,-384.34014892578125,0.03112480603158474
7690,6,113319,736.5169011700001,769000,100.0,765999,-0.7387121319770813,0.10506907105445862,0.00073,-384.3560485839844,0.03136853128671646
7700,6,113468,736.42736677,770000,100.0,766999,0.1457659900188446,0.05713813751935959,0.00073,-384.60028076171875,0.031930286437273026
7710,6,113620,736.4669499300003,771000,100.0,767999,1.7848217487335205,0.1713155210018158,0.00073,-383.47296142578125,0.031099511310458183
7720,6,113770,736.4670920999998,772000,100.0,768999,0.6416912078857422,0.09317079186439514,0.00073,-384.88623046875,0.029988635331392288
7730,6,113921,736.5178159899998,773000,100.0,769999,-0.2040960192680359,0.027664702385663986,0.00073,-384.97882080078125,0.02919914573431015
7740,6,114069,736.4709736499998,774000,100.0,770999,0.33680278062820435,0.04783434420824051,0.00073,-384.3478698730469,0.03229830041527748
7750,6,114217,736.1871792400001,775000,100.0,771999,-0.28438425064086914,0.06540019810199738,0.00073,-384.95513916015625,0.03146478906273842
7760,6,114365,736.0878603699999,776000,100.0,772999,0.19854478538036346,0.076613649725914,0.00073,-384.1447448730469,0.03041527047753334
7770,6,114513,736.2859939,777000,100.0,773999,-0.44369226694107056,0.07427768409252167,0.00073,-384.1544494628906,0.03102879598736763
7780,6,114662,736.4818854500002,778000,100.0,774999,1.1240283250808716,0.1392069160938263,0.00073,-384.9407043457031,0.03100990131497383
7790,6,114811,736.54278936,779000,100.0,775999,-0.22848331928253174,0.21106252074241638,0.00073,-384.7467041015625,0.028947046026587486
7800,6,114962,736.39879877,780000,100.0,776999,0.545398473739624,0.1373475193977356,0.00073,-383.74053955078125,0.030309705063700676
7810,6,115110,736.4739242999999,781000,100.0,777999,-0.2645599842071533,0.28042900562286377,0.00073,-385.0674133300781,0.03036479838192463
7820,6,115260,736.60330814,782000,100.0,778999,0.19940105080604553,0.10519993305206299,0.00073,-384.8162536621094,0.03174642100930214
7830,6,115411,736.63931645,783000,100.0,779999,-0.3104592561721802,0.12753620743751526,0.00073,-384.5601806640625,0.031013501808047295
7840,6,115564,736.46106317,784000,100.0,780999,0.5343547463417053,0.04220450669527054,0.00073,-384.0911560058594,0.031219296157360077
7850,6,115715,736.72879885,785000,100.0,781999,1.0985792875289917,0.08217386901378632,0.00073,-384.1966857910156,0.031417280435562134
7860,6,115866,737.02889406,786000,100.0,782999,-0.651547908782959,0.1285994052886963,0.00073,-385.584228515625,0.029226029291749
7870,6,116017,737.0340693999999,787000,100.0,783999,-0.23112697899341583,0.0383855476975441,0.00073,-384.91986083984375,0.030259471386671066
7880,6,116167,736.9498344099999,788000,100.0,784999,-0.4874991178512573,0.0700109601020813,0.00073,-384.861572265625,0.02986108884215355
7890,6,116316,737.02333468,789000,100.0,785999,-0.6488425731658936,0.059820204973220825,0.00073,-385.0378112792969,0.029615022242069244
7900,6,116465,737.3204190399999,790000,100.0,786999,-0.035894691944122314,0.5028172135353088,0.00073,-384.2344665527344,0.029215244576334953
7910,6,116620,737.3444356,791000,100.0,787999,-0.025388620793819427,0.06819777935743332,0.00073,-384.65496826171875,0.031332019716501236
7920,6,116777,737.3144393900001,792000,100.0,788999,0.35840702056884766,0.19127801060676575,0.00073,-385.039794921875,0.029732201248407364
7930,6,116936,737.3242774200002,793000,100.0,789999,-0.058326199650764465,0.14248672127723694,0.00073,-384.427978515625,0.03085986152291298
7940,6,117093,737.6467631600001,794000,100.0,790999,-0.6333163976669312,0.050365619361400604,0.00073,-385.2526550292969,0.03105742484331131
7950,6,117255,737.71208136,795000,100.0,791999,0.5401105880737305,0.1021762490272522,0.00073,-384.92315673828125,0.03026556223630905
7960,6,117406,737.66383661,796000,100.0,792999,-0.23219597339630127,0.061372723430395126,0.00073,-385.4305725097656,0.03129258751869202
7970,6,117560,737.5349239899999,797000,100.0,793999,0.39161768555641174,0.09769408404827118,0.00073,-384.9486999511719,0.029485754668712616
7980,6,117712,737.54834285,798000,100.0,794999,-0.6227899193763733,0.07160145044326782,0.00073,-385.4092712402344,0.02868952974677086
7990,6,117862,737.4399333700001,799000,100.0,795999,0.5165455341339111,0.07231172919273376,0.00073,-385.09649658203125,0.030554549768567085
8000,6,118009,737.3416115799998,800000,100.0,796999,-0.21527144312858582,0.15493232011795044,0.00073,-385.37933349609375,0.030360324308276176
8010,6,118157,737.3557344499999,801000,100.0,797999,-0.7290630340576172,0.04583986848592758,0.00073,-385.2546081542969,0.029381038621068
8020,6,118306,737.34033085,802000,100.0,798999,0.30139052867889404,0.037084102630615234,0.00073,-384.8537902832031,0.030850959941744804
8030,6,118457,737.24382946,803000,100.0,799999,-0.46128708124160767,0.050448257476091385,0.00073,-385.357177734375,0.029200399294495583
8040,6,118605,737.1978614099999,804000,100.0,800999,0.07494735717773438,0.04022178053855896,0.00073,-385.8582458496094,0.030283678323030472
8050,6,118754,737.1549108300001,805000,100.0,801999,-0.9981633424758911,0.08284363150596619,0.00073,-385.60455322265625,0.031114159151911736
8060,6,118903,737.1300410700002,806000,100.0,802999,-0.2868393659591675,0.053829681128263474,0.00073,-386.02630615234375,0.029288774356245995
8070,6,119053,737.2983099199998,807000,100.0,803999,1.1719353199005127,0.057350896298885345,0.00073,-384.8025207519531,0.03168194741010666
8080,6,119202,737.3454312800001,808000,100.0,804999,-0.057652294635772705,0.11254376173019409,0.00073,-384.67901611328125,0.03096972219645977
8090,6,119353,737.3991761400002,809000,100.0,805999,-1.1452748775482178,0.12686234712600708,0.00073,-386.04541015625,0.029779477044939995
8100,6,119504,737.5149502000002,810000,100.0,806999,0.05901014432311058,0.08732891827821732,0.00073,-386.424072265625,0.029131418094038963
8110,6,119656,737.5251779299999,811000,100.0,807999,1.743678092956543,0.11451104283332825,0.00073,-385.0536804199219,0.029246509075164795
8120,6,119805,737.5995060500001,812000,100.0,808999,0.3065435290336609,0.1889079064130783,0.00073,-385.57025146484375,0.03055281564593315
8130,6,119953,737.6664797500001,813000,100.0,809999,-0.26754966378211975,0.10124717652797699,0.00073,-385.3929748535156,0.029717586934566498
8140,6,120103,737.74338086,814000,100.0,810999,1.0006272792816162,0.055415138602256775,0.00073,-385.6509704589844,0.03260253742337227
8150,6,120251,737.8085092700001,815000,100.0,811999,-0.47872433066368103,0.054109878838062286,0.00073,-385.3337707519531,0.029187815263867378
8160,6,120398,737.8085825200001,816000,100.0,812999,-0.17947831749916077,0.05915102735161781,0.00073,-385.7531433105469,0.0284072607755661
8170,6,120546,737.7389265800001,817000,100.0,813999,1.0429527759552002,0.11253687739372253,0.00073,-384.7801513671875,0.02931307815015316
8180,6,120693,737.6924290500001,818000,100.0,814999,-0.031250856816768646,0.04145624488592148,0.00073,-385.4342346191406,0.030401531606912613
8190,6,120846,737.66116859,819000,100.0,815999,-1.2579965591430664,0.17028948664665222,0.00073,-386.123291015625,0.028888601809740067
8200,6,120998,737.6865784400001,820000,100.0,816999,0.4056689143180847,0.051052432507276535,0.00073,-385.47491455078125,0.030342327430844307
8210,6,121146,737.7127837699998,821000,100.0,817999,-0.284144788980484,0.0644439309835434,0.00073,-386.1705017089844,0.030598588287830353
8220,6,121292,737.7028599600001,822000,100.0,818999,0.465726763010025,0.18860703706741333,0.00073,-385.3344421386719,0.02847444638609886
8230,6,121440,737.73487486,823000,100.0,819999,-1.058843731880188,0.05114393308758736,0.00073,-386.0062255859375,0.03003489412367344
8240,6,121593,737.70772187,824000,100.0,820999,0.09083758294582367,0.04451894387602806,0.00073,-386.04718017578125,0.028828473761677742
8250,6,121741,737.5428812900001,825000,100.0,821999,-0.11062869429588318,0.04882815107703209,0.00073,-385.6510009765625,0.029770178720355034
8260,6,121890,737.6631843900001,826000,100.0,822999,1.3002550601959229,0.027668800204992294,0.00073,-385.6081848144531,0.029574161395430565
8270,6,122038,737.74181199,827000,100.0,823999,-0.9107415676116943,0.04813937097787857,0.00073,-386.2317199707031,0.029494626447558403
8280,6,122186,737.78272712,828000,100.0,824999,-1.8668556213378906,0.164602130651474,0.00073,-386.3313293457031,0.029789291322231293
8290,6,122342,737.8298250099999,829000,100.0,825999,1.3419090509414673,0.05769112706184387,0.00073,-385.4052734375,0.02990087866783142
8300,6,122490,737.8113073400001,830000,100.0,826999,1.0142070055007935,0.038347549736499786,0.00073,-385.2796936035156,0.029850419610738754
8310,6,122639,737.8113178400001,831000,100.0,827999,-0.1848638951778412,0.11503656208515167,0.00073,-385.7526550292969,0.02835961990058422
8320,6,122787,737.8693551599999,832000,100.0,828999,0.006632603704929352,0.04880765080451965,0.00073,-386.1820373535156,0.02901442162692547
8330,6,122934,737.8305250599999,833000,100.0,829999,-0.5636646747589111,0.17373839020729065,0.00073,-387.1882629394531,0.03066924400627613
8340,6,123084,737.8489147800001,834000,100.0,830999,-0.8884551525115967,0.045575059950351715,0.00073,-386.045654296875,0.03100392036139965
8350,6,123234,738.0563828900001,835000,100.0,831999,-0.9695600271224976,0.06442955136299133,0.00073,-386.8109436035156,0.030059272423386574
8360,6,123382,737.9973596000001,836000,100.0,832999,0.466865599155426,0.04265613853931427,0.00073,-385.155517578125,0.028719067573547363
8370,6,123530,737.9517353299999,837000,100.0,833999,0.4911072254180908,0.030215952545404434,0.00073,-384.9668884277344,0.03061678819358349
8380,6,123679,737.9883059100002,838000,100.0,834999,0.07900087535381317,0.03899480029940605,0.00073,-385.8712463378906,0.03066958859562874
8390,6,123828,738.0553053900002,839000,100.0,835999,-0.25407201051712036,0.10257408022880554,0.00073,-385.908203125,0.031190214678645134
8400,6,123977,738.1418288200001,840000,100.0,836999,0.7164351940155029,0.03511775657534599,0.00073,-386.1787414550781,0.031018493697047234
8410,6,124125,738.0264799700001,841000,100.0,837999,0.3201686441898346,0.08260134607553482,0.00073,-385.5987243652344,0.0313725620508194
8420,6,124276,737.9486037900002,842000,100.0,838999,-0.5372216105461121,0.07805821299552917,0.00073,-386.2203674316406,0.030386103317141533
8430,6,124425,738.03129412,843000,100.0,839999,0.8557761907577515,0.09388098120689392,0.00073,-385.78594970703125,0.030287938192486763
8440,6,124574,738.02777045,844000,100.0,840999,0.4937242567539215,0.09494373202323914,0.00073,-385.06695556640625,0.030235284939408302
8450,6,124722,737.96406794,845000,100.0,841999,0.1145542711019516,0.07270403206348419,0.00073,-385.81671142578125,0.02825872413814068
8460,6,124871,737.88282223,846000,100.0,842999,0.4005863070487976,0.19289696216583252,0.00073,-385.0807800292969,0.028495939448475838
8470,6,125019,737.8751073200001,847000,100.0,843999,-0.4366729259490967,0.03585860878229141,0.00073,-385.6816711425781,0.029341479763388634
8480,6,125169,737.9270089500001,848000,100.0,844999,0.24394434690475464,0.14751392602920532,0.00073,-386.891845703125,0.028469646349549294
8490,6,125319,737.88295297,849000,100.0,845999,0.422403484582901,0.08289282768964767,0.00073,-385.96099853515625,0.030609168112277985
8500,6,125468,737.83042609,850000,100.0,846999,-0.8381257653236389,0.03574453294277191,0.00073,-386.6510009765625,0.029434675350785255
8510,6,125616,737.94599605,851000,100.0,847999,0.36281412839889526,0.3100993037223816,0.00073,-385.6158142089844,0.02954881638288498
8520,6,125766,737.98578576,852000,100.0,848999,-0.0010383576154708862,0.03328769654035568,0.00073,-386.1225891113281,0.0289313904941082
8530,6,125915,738.0445233300001,853000,100.0,849999,0.3463434875011444,0.22099509835243225,0.00073,-385.9942932128906,0.030342182144522667
8540,6,126064,738.0729344900001,854000,100.0,850999,-0.33763065934181213,0.051447659730911255,0.00073,-385.75677490234375,0.03002474270761013
8550,6,126214,738.10895389,855000,100.0,851999,-0.26253265142440796,0.05106944218277931,0.00073,-386.05670166015625,0.028410756960511208
8560,6,126362,738.2244398099999,856000,100.0,852999,1.9867620468139648,0.05910872668027878,0.00073,-385.8094482421875,0.02838592790067196
8570,6,126511,738.1648143999998,857000,100.0,853999,-0.16077163815498352,0.06150694563984871,0.00073,-386.1943359375,0.028839822858572006
8580,6,126661,738.0899638,858000,100.0,854999,0.1700369268655777,0.02415170893073082,0.00073,-386.4454650878906,0.028169352561235428
8590,6,126811,738.08265321,859000,100.0,855999,0.9089882373809814,0.11055515706539154,0.00073,-386.00250244140625,0.028965244069695473
8600,6,126961,738.12522511,860000,100.0,856999,0.24935494363307953,0.0309632308781147,0.00073,-386.5186767578125,0.03049568086862564
8610,6,127110,738.16445305,861000,100.0,857999,-0.5235857963562012,0.06026735529303551,0.00073,-386.30096435546875,0.02847020886838436
8620,6,127260,738.2203422999999,862000,100.0,858999,-0.18096552789211273,0.06339027732610703,0.00073,-386.2248840332031,0.029138287529349327
8630,6,127411,738.2420456700003,863000,100.0,859999,0.28190577030181885,0.05494910106062889,0.00073,-385.8981018066406,0.03220299258828163
8640,6,127562,738.27103066,864000,100.0,860999,0.7958838939666748,0.0915505588054657,0.00073,-386.6861267089844,0.02925976738333702
8650,6,127710,738.3058532200001,865000,100.0,861999,0.6478193998336792,0.07971448451280594,0.00073,-386.00640869140625,0.0283229760825634
8660,6,127859,738.28598273,866000,100.0,862999,0.670006275177002,0.04702829569578171,0.00073,-385.80670166015625,0.029086994007229805
8670,6,128010,738.42054308,867000,100.0,863999,-1.1061627864837646,0.12924712896347046,0.00073,-386.89276123046875,0.02828625962138176
8680,6,128157,738.42450341,868000,100.0,864999,-0.5358422994613647,0.1008242592215538,0.00073,-386.92779541015625,0.02871452085673809
8690,6,128310,738.47048796,869000,100.0,865999,0.11663833260536194,0.09195628762245178,0.00073,-385.66180419921875,0.02840697020292282
8700,6,128459,738.4506355200001,870000,100.0,866999,0.5439107418060303,0.08326953649520874,0.00073,-386.5632019042969,0.028399940580129623
8710,6,128606,738.5182886799998,871000,100.0,867999,0.10191208124160767,0.19386282563209534,0.00073,-386.3219909667969,0.029637016355991364
8720,6,128754,738.5313716100001,872000,100.0,868999,0.5789363384246826,0.12426944077014923,0.00073,-386.1654968261719,0.028975943103432655
8730,6,128901,738.49450125,873000,100.0,869999,0.66606205701828,0.07992401719093323,0.00073,-385.8725891113281,0.029870005324482918
8740,6,129049,738.5565971600001,874000,100.0,870999,-1.222712516784668,0.04533226415514946,0.00073,-387.15765380859375,0.02958599478006363
8750,6,129198,738.50834672,875000,100.0,871999,0.763279139995575,0.13286781311035156,0.00073,-385.48883056640625,0.02799845114350319
8760,6,129347,738.53382251,876000,100.0,872999,-0.9324538111686707,0.024581212550401688,0.00073,-387.09783935546875,0.029067881405353546
8770,6,129497,738.5782219,877000,100.0,873999,0.024570047855377197,0.07008287310600281,0.00073,-387.04827880859375,0.028394220396876335
8780,6,129665,738.69771794,878000,100.0,874999,0.5131601095199585,0.07896983623504639,0.00073,-386.2291564941406,0.028990115970373154
8790,6,129821,738.7038025200001,879000,100.0,875999,-0.44755125045776367,0.044111669063568115,0.00073,-386.9923095703125,0.028048239648342133
8800,6,129969,738.6582346099999,880000,100.0,876999,-1.0999717712402344,0.0494522824883461,0.00073,-387.3592529296875,0.03039541468024254
8810,6,130118,738.6375004299999,881000,100.0,877999,1.5263457298278809,0.04215472191572189,0.00073,-385.91973876953125,0.029507160186767578
8820,6,130267,738.5613396699998,882000,100.0,878999,0.27939289808273315,0.03958356752991676,0.00073,-386.2416687011719,0.028986087068915367
8830,6,130416,738.5132010399998,883000,100.0,879999,0.48343080282211304,0.07974861562252045,0.00073,-386.9469909667969,0.030835386365652084
8840,6,130565,738.4640619800001,884000,100.0,880999,1.206957459449768,0.08199609071016312,0.00073,-386.8197326660156,0.028593041002750397
8850,6,130714,738.3874125400001,885000,100.0,881999,0.08262892067432404,0.03318163380026817,0.00073,-386.365478515625,0.029901620000600815
8860,6,130864,738.39944857,886000,100.0,882999,-0.0685250461101532,0.03358704224228859,0.00073,-386.7972412109375,0.03032931499183178
8870,6,131015,738.3088251699999,887000,100.0,883999,0.0057119280099868774,0.2735521197319031,0.00073,-386.3199462890625,0.02991301380097866
8880,6,131168,738.2907843300001,888000,100.0,884999,0.12532556056976318,0.054365433752536774,0.00073,-386.778564453125,0.030459769070148468
8890,6,131317,738.30812784,889000,100.0,885999,-0.443996399641037,0.036277107894420624,0.00073,-386.5755615234375,0.030357008799910545
8900,6,131467,738.38736529,890000,100.0,886999,-0.11828874051570892,0.07120636850595474,0.00073,-387.2493896484375,0.028975792229175568
8910,6,131618,738.3860131200001,891000,100.0,887999,-1.1773579120635986,0.2207493633031845,0.00073,-386.6809997558594,0.027647264301776886
8920,6,131769,738.5106188200001,892000,100.0,888999,-0.5213253498077393,0.04600360989570618,0.00073,-387.49310302734375,0.027751972898840904
8930,6,131921,738.58597545,893000,100.0,889999,-0.12887951731681824,0.0643145963549614,0.00073,-387.51971435546875,0.02815978229045868
8940,6,132072,738.5839222999999,894000,100.0,890999,-0.11555340886116028,0.016753267496824265,0.00073,-387.54974365234375,0.028505738824605942
8950,6,132222,738.7656632599999,895000,100.0,891999,0.7370941638946533,0.05731193721294403,0.00073,-386.2202453613281,0.028384054079651833
8960,6,132374,738.76050998,896000,100.0,892999,0.06784071028232574,0.02541758120059967,0.00073,-386.8132629394531,0.028107650578022003
8970,6,132525,738.7690683600001,897000,100.0,893999,-0.5992156863212585,0.044937700033187866,0.00073,-386.90264892578125,0.028619203716516495
8980,6,132678,738.84002035,898000,100.0,894999,-0.02812439203262329,0.03917193412780762,0.00073,-387.0347595214844,0.027697531506419182
8990,6,132830,738.7141535499999,899000,100.0,895999,0.483451247215271,0.130740225315094,0.00073,-386.58563232421875,0.026528922840952873
9000,6,132981,738.68273845,900000,100.0,896999,0.4980492889881134,0.04188493266701698,0.00073,-386.29443359375,0.02782808244228363
9010,6,133132,738.62002655,901000,100.0,897999,0.6599442958831787,0.10298794507980347,0.00073,-386.76690673828125,0.027605637907981873
9020,6,133284,738.4902698899999,902000,100.0,898999,0.5769191384315491,0.07802128791809082,0.00073,-386.8273010253906,0.029028072953224182
9030,6,133434,738.4682513299999,903000,100.0,899999,-0.5470114350318909,0.025685589760541916,0.00073,-387.8832092285156,0.027194563299417496
9040,6,133585,738.5127887000001,904000,100.0,900999,-0.9530398845672607,0.03456827253103256,0.00073,-387.4244689941406,0.0272634606808424
9050,6,133737,738.4827408599999,905000,100.0,901999,0.0015653222799301147,0.028596822172403336,0.00073,-386.8749084472656,0.027600998058915138
9060,6,133888,738.5831637900001,906000,100.0,902999,0.2107296586036682,0.05515041574835777,0.00073,-386.55194091796875,0.027242187410593033
9070,6,134040,738.6306885899999,907000,100.0,903999,0.99367755651474,0.04470735788345337,0.00073,-386.6846618652344,0.02669243887066841
9080,6,134189,738.5959987199999,908000,100.0,904999,-0.785660445690155,0.06168515980243683,0.00073,-387.05865478515625,0.026608889922499657
9090,6,134338,738.7598713900001,909000,100.0,905999,-1.124148964881897,0.04746708273887634,0.00073,-387.7703857421875,0.02644299902021885
9100,6,134487,738.8246857900001,910000,100.0,906999,0.1483279913663864,0.1152089536190033,0.00073,-387.234375,0.026726553216576576
9110,6,134635,738.93857081,911000,100.0,907999,-0.3612472116947174,0.043981023132801056,0.00073,-387.74200439453125,0.027576278895139694
9120,6,134785,739.0745696000001,912000,100.0,908999,-1.1526250839233398,0.18494707345962524,0.00073,-387.53558349609375,0.027679946273565292
9130,6,134935,739.05434511,913000,100.0,909999,-1.3740944862365723,0.03300851583480835,0.00073,-387.60919189453125,0.026346582919359207
9140,6,135084,738.74371363,914000,100.0,910999,0.5614506602287292,0.08444864302873611,0.00073,-386.74530029296875,0.026483170688152313
9150,6,135233,738.5305095500001,915000,100.0,911999,0.12050899863243103,0.045359089970588684,0.00073,-387.2312316894531,0.027234336361289024
9160,6,135383,738.5277483699999,916000,100.0,912999,-0.9127607345581055,0.028963210061192513,0.00073,-387.96026611328125,0.028436284512281418
9170,6,135533,738.5465903400001,917000,100.0,913999,0.06633156538009644,0.10369240492582321,0.00073,-387.507568359375,0.026983395218849182
9180,6,135684,738.41675485,918000,100.0,914999,1.1368799209594727,0.04692954942584038,0.00073,-386.3670654296875,0.027095302939414978
9190,6,135833,738.4299603200001,919000,100.0,915999,0.5962138175964355,0.07539241760969162,0.00073,-387.6059265136719,0.026502788066864014
9200,6,135984,738.4202897899999,920000,100.0,916999,0.8039072155952454,0.05462758615612984,0.00073,-387.3850402832031,0.025982346385717392
9210,6,136134,738.2969101899997,921000,100.0,917999,-0.8539849519729614,0.10634913295507431,0.00073,-387.5479736328125,0.02537008561193943
9220,6,136283,738.2235339399999,922000,100.0,918999,-0.750748336315155,0.04127861559391022,0.00073,-388.0285339355469,0.026239188387989998
9230,6,136434,738.3190209900001,923000,100.0,919999,-0.7854355573654175,0.04506387189030647,0.00073,-387.5513000488281,0.026628900319337845
9240,6,136584,738.5128779500001,924000,100.0,920999,1.7081141471862793,0.033933259546756744,0.00073,-385.7228698730469,0.027491850778460503
9250,6,136735,738.70868869,925000,100.0,921999,0.3691369295120239,0.021312348544597626,0.00073,-388.4947204589844,0.027089877054095268
9260,6,136883,738.71148187,926000,100.0,922999,-0.021876856684684753,0.11996427178382874,0.00073,-387.1061706542969,0.026987185701727867
9270,6,137034,738.83362211,927000,100.0,923999,-1.3573027849197388,0.16081833839416504,0.00073,-387.9080505371094,0.02596529945731163
9280,6,137183,738.86200844,928000,100.0,924999,0.6509817838668823,0.09425358474254608,0.00073,-386.645751953125,0.026685064658522606
9290,6,137336,738.8891893099999,929000,100.0,925999,0.1784183531999588,0.04172740876674652,0.00073,-386.8748474121094,0.02745308168232441
9300,6,137485,738.852909,930000,100.0,926999,0.4384405016899109,0.023859433829784393,0.00073,-387.55242919921875,0.02708277478814125
9310,6,137634,738.93295845,931000,100.0,927999,0.050306737422943115,0.1657593995332718,0.00073,-386.63299560546875,0.026223603636026382
9320,6,137782,738.9628699899997,932000,100.0,928999,1.1150588989257812,0.07056766003370285,0.00073,-385.4639587402344,0.026920506730675697
9330,6,137937,738.90296631,933000,100.0,929999,-0.11462017893791199,0.03038894385099411,0.00073,-387.8848876953125,0.02713809721171856
9340,6,138088,738.9550015200001,934000,100.0,930999,-0.8877561688423157,0.043764080852270126,0.00073,-387.1368408203125,0.02748333103954792
9350,6,138236,738.9690873200001,935000,100.0,931999,-0.364177405834198,0.10110446810722351,0.00073,-387.7684631347656,0.026614448055624962
9360,6,138386,738.9533466,936000,100.0,932999,0.4917773902416229,0.026341818273067474,0.00073,-387.82806396484375,0.025840647518634796
9370,6,138535,738.8866037,937000,100.0,933999,-2.261866569519043,0.11667874455451965,0.00073,-388.38848876953125,0.026516668498516083
9380,6,138684,738.9329547899999,938000,100.0,934999,-1.0479297637939453,0.07233907282352448,0.00073,-387.45721435546875,0.02553982101380825
9390,6,138834,738.9401564099999,939000,100.0,935999,1.3005197048187256,0.06439437717199326,0.00073,-386.39984130859375,0.027035150676965714
9400,6,138985,738.99968378,940000,100.0,936999,0.7487634420394897,0.09430944919586182,0.00073,-386.3727111816406,0.026346558704972267
