rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/critic_loss
100.0,778583,114334,457.61578803,7790,6,775582,-223.10015869140625,0.06753335148096085,-0.7219462394714355,0.00073,10.189613342285156
100.0,779583,114484,456.86502839,7800,6,776582,-221.98776245117188,0.06419672071933746,0.342180073261261,0.00073,8.462419509887695
100.0,780583,114632,466.16321212,7810,6,777582,-226.1651153564453,0.06478842347860336,-0.09363104403018951,0.00073,7.774406909942627
100.0,781583,114780,460.70899409,7820,6,778582,-214.56968688964844,0.06794657558202744,0.29914379119873047,0.00073,8.472723960876465
100.0,782583,114928,492.7739325499999,7830,6,779582,-225.89981079101562,0.06560130417346954,0.9478406310081482,0.00073,14.56482219696045
100.0,783583,115078,470.85320626,7840,6,780582,-222.807373046875,0.06887619942426682,0.9597077369689941,0.00073,8.588760375976562
100.0,784583,115229,452.6769687099999,7850,6,781582,-229.47293090820312,0.06464366614818573,-1.1116605997085571,0.00073,8.619295120239258
100.0,785583,115377,460.9773739,7860,6,782582,-225.8751983642578,0.06418024003505707,-0.4424707889556885,0.00073,10.413057327270508
100.0,786583,115526,452.33501676,7870,6,783582,-241.69790649414062,0.06407306343317032,1.53818678855896,0.00073,8.888239860534668
100.0,787583,115673,442.02688263,7880,6,784582,-223.873046875,0.06339845061302185,-0.5556144714355469,0.00073,8.677689552307129
100.0,788583,115821,445.32102934999995,7890,6,785582,-210.2960662841797,0.065506212413311,0.03475883603096008,0.00073,8.442201614379883
100.0,789583,115969,456.57875787000006,7900,6,786582,-230.29490661621094,0.06739895790815353,1.9406375885009766,0.00073,10.01108169555664
100.0,790583,116118,456.77847980999996,7910,6,787582,-220.84011840820312,0.0641103982925415,-0.13452637195587158,0.00073,9.983981132507324
100.0,791583,116265,459.52979314000004,7920,6,788582,-226.0037841796875,0.06365789473056793,-0.6060364246368408,0.00073,11.577333450317383
100.0,792583,116412,452.1804250799999,7930,6,789582,-229.10885620117188,0.0627751275897026,0.243788480758667,0.00073,8.17727279663086
100.0,793583,116559,460.36697969,7940,6,790582,-221.90872192382812,0.06303805857896805,0.008545078337192535,0.00073,10.81881332397461
100.0,794583,116705,454.0532788199999,7950,6,791582,-211.12527465820312,0.06410099565982819,-1.035467505455017,0.00073,7.425381660461426
100.0,795583,116858,452.1237358999999,7960,6,792582,-216.5555877685547,0.06470195204019547,0.16988548636436462,0.00073,9.054367065429688
100.0,796583,117044,449.53479361999996,7970,6,793582,-230.1111602783203,0.06489051878452301,-0.5984023213386536,0.00073,7.467116355895996
100.0,797583,117203,446.93793281,7980,6,794582,-222.09649658203125,0.06580790877342224,-0.44623321294784546,0.00073,8.464364051818848
100.0,798583,117383,433.37477269000004,7990,6,795582,-220.3678741455078,0.062045447528362274,-0.0479976087808609,0.00073,7.792405605316162
100.0,799583,117531,430.8890521800001,8000,6,796582,-226.32373046875,0.0627063661813736,-0.2432919442653656,0.00073,7.811079502105713
100.0,800583,117680,424.52810978,8010,6,797582,-219.68930053710938,0.06225789338350296,0.7662489414215088,0.00073,8.713231086730957
100.0,801583,117828,441.1506838900001,8020,6,798582,-227.91148376464844,0.06183914840221405,-0.9282016754150391,0.00073,9.827842712402344
100.0,802583,117975,437.92025809,8030,6,799582,-228.38145446777344,0.06398259848356247,0.17961552739143372,0.00073,8.422990798950195
100.0,803583,118122,434.21497438,8040,6,800582,-238.06222534179688,0.06500175595283508,0.21047455072402954,0.00073,10.694530487060547
100.0,804583,118269,439.55090673000007,8050,6,801582,-237.20474243164062,0.0645957663655281,-0.629553496837616,0.00073,6.237394332885742
100.0,805583,118415,452.86913243,8060,6,802582,-222.51622009277344,0.06908424198627472,-0.2952161133289337,0.00073,6.063497543334961
100.0,806583,118560,448.57786595,8070,6,803582,-216.54348754882812,0.065538689494133,-1.1063741445541382,0.00073,8.671971321105957
100.0,807583,118709,448.49342976,8080,6,804582,-222.68063354492188,0.062005165964365005,-0.13037601113319397,0.00073,6.990944862365723
100.0,808583,118855,448.74393777999995,8090,6,805582,-201.41610717773438,0.05982533097267151,0.49315154552459717,0.00073,7.876124858856201
100.0,809583,119003,447.72926464999995,8100,6,806582,-234.6732635498047,0.061751194298267365,-0.14521393179893494,0.00073,7.940328121185303
100.0,810583,119149,447.80320297,8110,6,807582,-235.224609375,0.0605301707983017,-0.5246977210044861,0.00073,7.541916370391846
100.0,811583,119296,459.37619700999994,8120,6,808582,-229.96170043945312,0.06334617733955383,-1.1747901439666748,0.00073,10.034196853637695
100.0,812583,119443,462.78274047999986,8130,6,809582,-221.5226287841797,0.06130638346076012,0.18858331441879272,0.00073,6.4500346183776855
100.0,813583,119588,466.1576509999999,8140,6,810582,-214.66299438476562,0.06367567181587219,-1.2321048974990845,0.00073,7.868208885192871
100.0,814583,119735,483.88507935,8150,6,811582,-231.08013916015625,0.06293781846761703,-0.6393117308616638,0.00073,9.421384811401367
100.0,815583,119881,454.11646279,8160,6,812582,-231.75265502929688,0.06402531266212463,-0.15612447261810303,0.00073,9.890131950378418
100.0,816583,120027,437.17271653000006,8170,6,813582,-220.7837677001953,0.06060979887843132,-0.3918553292751312,0.00073,8.262308120727539
100.0,817583,120174,451.0701825800001,8180,6,814582,-227.70846557617188,0.060370150953531265,-0.5177841186523438,0.00073,6.035858631134033
100.0,818583,120318,456.03883052,8190,6,815582,-215.3050537109375,0.06112698093056679,-0.23069468140602112,0.00073,9.678170204162598
100.0,819583,120464,435.93607641,8200,6,816582,-222.43397521972656,0.06027619168162346,0.5692393183708191,0.00073,8.974611282348633
100.0,820583,120611,448.33960527000005,8210,6,817582,-230.5889892578125,0.06272339075803757,-0.19908353686332703,0.00073,6.8668389320373535
100.0,821583,120760,414.79671128999996,8220,6,818582,-214.75009155273438,0.06225639581680298,-2.3204689025878906,0.00073,7.450135231018066
100.0,822583,120906,402.04298126000003,8230,6,819582,-224.2051239013672,0.06357461214065552,-1.2795909643173218,0.00073,8.31610107421875
100.0,823583,121056,414.73374078000006,8240,6,820582,-227.38754272460938,0.06290511041879654,0.5927477478981018,0.00073,8.292323112487793
100.0,824583,121215,393.60871366,8250,6,821582,-227.72035217285156,0.06160697713494301,0.6832423210144043,0.00073,7.905468940734863
100.0,825583,121374,410.45860330000005,8260,6,822582,-224.52671813964844,0.06311319023370743,0.3135119378566742,0.00073,12.839179992675781
100.0,826583,121526,423.99686369000005,8270,6,823582,-216.22183227539062,0.06238279119133949,-0.8468585014343262,0.00073,8.336540222167969
100.0,827583,121675,423.61596262,8280,6,824582,-218.267333984375,0.0639081746339798,-1.3715720176696777,0.00073,8.447004318237305
100.0,828583,121825,455.59364162999987,8290,6,825582,-226.79457092285156,0.06113202124834061,-0.3073273301124573,0.00073,7.820011138916016
100.0,829583,121975,450.42372371,8300,6,826582,-206.2600860595703,0.06155802682042122,0.011042937636375427,0.00073,8.974018096923828
100.0,830583,122122,446.45930451,8310,6,827582,-221.28001403808594,0.06249050796031952,-0.3892384171485901,0.00073,6.910223960876465
100.0,831583,122268,465.1408728,8320,6,828582,-217.57814025878906,0.06370767951011658,-2.034181833267212,0.00073,5.912471771240234
100.0,832583,122413,480.9799016,8330,6,829582,-230.26573181152344,0.06185942515730858,0.9431106448173523,0.00073,7.777324676513672
100.0,833583,122560,460.91581238000003,8340,6,830582,-238.49696350097656,0.05989566072821617,-0.10301069915294647,0.00073,7.199942588806152
100.0,834583,122706,466.76673415000005,8350,6,831582,-241.11456298828125,0.05793081969022751,-0.15099748969078064,0.00073,6.481342315673828
100.0,835583,122854,476.26370567000004,8360,6,832582,-235.37904357910156,0.058714982122182846,1.3170864582061768,0.00073,8.28434944152832
100.0,836583,123001,466.80204280000004,8370,6,833582,-224.64300537109375,0.05954143404960632,0.18011561036109924,0.00073,9.61088752746582
100.0,837583,123149,469.02943464,8380,6,834582,-230.01405334472656,0.06202400103211403,0.07438451051712036,0.00073,7.783177375793457
100.0,838583,123295,447.4435718099999,8390,6,835582,-220.82861328125,0.06008074805140495,-0.32316330075263977,0.00073,11.208415985107422
100.0,839583,123442,439.7418174500001,8400,6,836582,-229.33856201171875,0.06523572653532028,-0.11973023414611816,0.00073,7.706114768981934
100.0,840583,123587,443.53519922999993,8410,6,837582,-232.57177734375,0.06425397843122482,1.2119977474212646,0.00073,8.096780776977539
100.0,841583,123732,447.0283613799999,8420,6,838582,-228.51954650878906,0.06440099328756332,0.8777076005935669,0.00073,11.289619445800781
100.0,842583,123890,428.77958594999996,8430,6,839582,-214.24050903320312,0.06057756766676903,-0.24077758193016052,0.00073,9.004682540893555
100.0,843583,124057,458.9170571,8440,6,840582,-234.2434539794922,0.05948084965348244,0.5506486892700195,0.00073,9.850794792175293
100.0,844583,124216,464.44258105,8450,6,841582,-225.25238037109375,0.05867995321750641,0.657874584197998,0.00073,6.938122749328613
100.0,845583,124366,461.13890629,8460,6,842582,-227.8228759765625,0.059827812016010284,-0.4837368428707123,0.00073,6.907040596008301
100.0,846583,124514,471.11592478,8470,6,843582,-237.93023681640625,0.060495126992464066,-0.43596339225769043,0.00073,7.470977783203125
100.0,847583,124664,466.5455733699999,8480,6,844582,-221.02780151367188,0.06176077947020531,-0.22199131548404694,0.00073,10.214250564575195
100.0,848583,124810,458.88301329,8490,6,845582,-218.59970092773438,0.06261533498764038,0.029320955276489258,0.00073,9.889959335327148
100.0,849583,124960,489.40670150000005,8500,6,846582,-217.61846923828125,0.06201625242829323,-1.8958349227905273,0.00073,7.911829471588135
100.0,850583,125109,486.54207783000004,8510,6,847582,-230.7423858642578,0.058957476168870926,1.0404804944992065,0.00073,8.451005935668945
100.0,851583,125256,485.56905661,8520,6,848582,-241.1570281982422,0.059052519500255585,-0.10052812099456787,0.00073,7.635198593139648
100.0,852583,125404,480.44829649999997,8530,6,849582,-232.93502807617188,0.06196574866771698,-0.13592398166656494,0.00073,6.995100975036621
100.0,853583,125549,470.12976133999996,8540,6,850582,-227.1511993408203,0.059446852654218674,-0.42569634318351746,0.00073,7.249763011932373
100.0,854583,125695,462.8145826599999,8550,6,851582,-239.16629028320312,0.06303146481513977,0.36727461218833923,0.00073,6.521551132202148
100.0,855583,125842,452.34499080999996,8560,6,852582,-250.5607452392578,0.06266160309314728,-0.5220651626586914,0.00073,8.721612930297852
100.0,856583,125988,430.72788617,8570,6,853582,-195.53564453125,0.061624180525541306,-1.1386662721633911,0.00073,9.861724853515625
100.0,857583,126132,405.71221929000006,8580,6,854582,-229.7200927734375,0.061841242015361786,0.35667285323143005,0.00073,7.1580352783203125
100.0,858583,126277,407.6824804600001,8590,6,855582,-220.51858520507812,0.062472883611917496,-0.4016577899456024,0.00073,7.686399459838867
100.0,859583,126423,407.66245729,8600,6,856582,-230.29931640625,0.06293543428182602,-0.2864202857017517,0.00073,7.222607135772705
100.0,860583,126569,412.89894181000005,8610,6,857582,-232.11888122558594,0.06336765736341476,0.4673687815666199,0.00073,6.923689365386963
100.0,861583,126716,409.0771264499999,8620,6,858582,-232.4084930419922,0.06001071259379387,0.9197108745574951,0.00073,6.101261138916016
100.0,862583,126861,437.80155313,8630,6,859582,-234.69577026367188,0.061046700924634933,-0.12218364328145981,0.00073,6.579181671142578
100.0,863583,127007,432.97445505999997,8640,6,860582,-221.33714294433594,0.0627981498837471,-0.23066511750221252,0.00073,7.558598518371582
100.0,864583,127151,446.76374031,8650,6,861582,-228.51898193359375,0.06407906860113144,0.23980426788330078,0.00073,9.600422859191895
100.0,865583,127298,448.76094888,8660,6,862582,-225.48748779296875,0.06388411670923233,-0.8794727325439453,0.00073,6.181528091430664
100.0,866583,127445,473.90755056,8670,6,863582,-230.42543029785156,0.059844259172677994,-0.701920747756958,0.00073,9.399089813232422
100.0,867583,127591,487.89279422999994,8680,6,864582,-215.11431884765625,0.061648089438676834,-0.5028561353683472,0.00073,9.664320945739746
100.0,868583,127738,491.19214282,8690,6,865582,-239.71371459960938,0.06002460792660713,0.02000586874783039,0.00073,5.764498710632324
100.0,869583,127885,504.79124832,8700,6,866582,-211.4810333251953,0.06152768060564995,-0.3108254075050354,0.00073,6.7586822509765625
100.0,870583,128032,500.76728894,8710,6,867582,-231.18960571289062,0.06162874773144722,-0.39359962940216064,0.00073,7.040989875793457
100.0,871583,128179,509.28198430999987,8720,6,868582,-234.06773376464844,0.06060880050063133,1.3426109552383423,0.00073,8.686988830566406
100.0,872583,128326,487.02155875000005,8730,6,869582,-222.99557495117188,0.06183735281229019,-1.4147260189056396,0.00073,6.963491439819336
100.0,873583,128472,475.63968707999993,8740,6,870582,-238.36814880371094,0.06061140075325966,0.14092791080474854,0.00073,6.482913494110107
100.0,874583,128618,473.98681386000004,8750,6,871582,-231.56320190429688,0.06267688423395157,0.5676714181900024,0.00073,7.724786758422852
100.0,875583,128766,484.37108138,8760,6,872582,-219.2783660888672,0.06135782599449158,-0.6634753346443176,0.00073,7.942056655883789
100.0,876583,128912,483.87295883999997,8770,6,873582,-215.25564575195312,0.06386613100767136,-0.3203985095024109,0.00073,7.46110725402832
100.0,877583,129058,482.6626841500001,8780,6,874582,-226.63082885742188,0.0623590461909771,-0.28751781582832336,0.00073,8.040071487426758
100.0,878583,129204,494.12465305000006,8790,6,875582,-228.82272338867188,0.061155129224061966,0.758844256401062,0.00073,7.5809526443481445
100.0,879583,129351,478.2848151199999,8800,6,876582,-221.7083282470703,0.06061803549528122,-1.2129764556884766,0.00073,5.622554302215576
100.0,880583,129498,483.04606282000003,8810,6,877582,-230.731201171875,0.060608092695474625,-0.5852770805358887,0.00073,6.083915710449219
100.0,881583,129644,477.10915246,8820,6,878582,-236.97686767578125,0.05958180874586105,-0.008963629603385925,0.00073,5.812562942504883
100.0,882583,129789,463.93300737000004,8830,6,879582,-241.00453186035156,0.059742771089076996,0.23699018359184265,0.00073,7.88657283782959
100.0,883583,129936,460.57881005000013,8840,6,880582,-230.2324981689453,0.06131236255168915,1.3933442831039429,0.00073,7.554605007171631
100.0,884583,130084,476.88954240000004,8850,6,881582,-224.59840393066406,0.061099033802747726,0.10224384069442749,0.00073,9.417055130004883
100.0,885583,130231,452.26720544999995,8860,6,882582,-222.49041748046875,0.06221551448106766,-0.7866156697273254,0.00073,8.25031852722168
100.0,886583,130377,454.58364677000003,8870,6,883582,-213.496337890625,0.06080068647861481,-0.46817612648010254,0.00073,6.3535966873168945
100.0,887583,130524,446.88857778000005,8880,6,884582,-226.50921630859375,0.06170649826526642,0.1126626580953598,0.00073,6.946687698364258
100.0,888583,130669,430.58671699999996,8890,6,885582,-210.29669189453125,0.06020839884877205,-0.5872893929481506,0.00073,8.279996871948242
100.0,889583,130816,429.09849399,8900,6,886582,-229.44747924804688,0.05974356830120087,0.45198437571525574,0.00073,14.285310745239258
100.0,890583,130963,415.11216138,8910,6,887582,-232.14144897460938,0.060861192643642426,0.05980953574180603,0.00073,6.854292869567871
100.0,891583,131108,414.06143112999996,8920,6,888582,-228.82843017578125,0.05857446417212486,-0.8750698566436768,0.00073,6.8974456787109375
100.0,892583,131254,419.21863938,8930,6,889582,-218.0934295654297,0.061852168291807175,-0.1721339225769043,0.00073,7.422726631164551
100.0,893583,131401,429.98616905999995,8940,6,890582,-233.3855743408203,0.06121022254228592,0.27003243565559387,0.00073,7.07680606842041
100.0,894583,131547,421.05938998000005,8950,6,891582,-236.04226684570312,0.0630192756652832,0.6322544813156128,0.00073,6.850765705108643
100.0,895583,131693,439.06745914,8960,6,892582,-228.7413330078125,0.06250809133052826,0.5012156963348389,0.00073,5.508872985839844
100.0,896583,131840,437.71243569,8970,6,893582,-218.39527893066406,0.06102094426751137,-1.3991514444351196,0.00073,5.97486686706543
100.0,897583,131987,451.02384254,8980,6,894582,-208.1909942626953,0.05989600345492363,0.6618466377258301,0.00073,6.553951740264893
100.0,898583,132133,461.73935165,8990,6,895582,-212.61932373046875,0.060859668999910355,-1.0800554752349854,0.00073,7.461526870727539
100.0,899583,132280,457.34480896,9000,6,896582,-241.29034423828125,0.06097213923931122,0.7573027014732361,0.00073,7.027585983276367
100.0,900583,132428,479.1192414,9010,6,897582,-213.17291259765625,0.06052224710583687,0.5186712145805359,0.00073,7.385919570922852
100.0,901583,132575,465.81536826999996,9020,6,898582,-218.2985382080078,0.06117533892393112,-0.8589619398117065,0.00073,6.218832015991211
100.0,902583,132721,484.67595504000013,9030,6,899582,-234.64698791503906,0.06293278932571411,-1.0961567163467407,0.00073,6.733578681945801
100.0,903583,132867,473.06664507,9040,6,900582,-227.90121459960938,0.06152254715561867,-1.0531953573226929,0.00073,8.8234281539917
100.0,904583,133012,447.04755709999995,9050,6,901582,-211.11184692382812,0.06472105532884598,-1.0904334783554077,0.00073,6.635506629943848
100.0,905583,133160,465.0092313600001,9060,6,902582,-211.85610961914062,0.061840299516916275,-0.6065343022346497,0.00073,8.522074699401855
100.0,906583,133305,458.2929383100001,9070,6,903582,-235.8210906982422,0.06185786426067352,1.1389052867889404,0.00073,7.052682399749756
100.0,907583,133452,464.36507075000003,9080,6,904582,-219.91989135742188,0.05969760939478874,-0.016345739364624023,0.00073,9.654924392700195
100.0,908583,133598,473.67795603999997,9090,6,905582,-221.43536376953125,0.06129585951566696,0.37416982650756836,0.00073,9.666458129882812
100.0,909583,133744,490.21075104000005,9100,6,906582,-222.6978759765625,0.06223658099770546,-0.13398128747940063,0.00073,6.526554107666016
100.0,910583,133890,462.58795628000007,9110,6,907582,-229.80703735351562,0.06551021337509155,-0.016148418188095093,0.00073,10.013209342956543
100.0,911583,134036,472.2326120099999,9120,6,908582,-223.472412109375,0.06419199705123901,0.7632255554199219,0.00073,8.390548706054688
100.0,912583,134183,492.20377902,9130,6,909582,-236.08033752441406,0.06327506899833679,0.10058639943599701,0.00073,6.255229949951172
100.0,913583,134330,508.7354654499999,9140,6,910582,-218.85708618164062,0.06703485548496246,0.5203127861022949,0.00073,8.649539947509766
100.0,914583,134475,511.5328932100001,9150,6,911582,-232.67959594726562,0.06796177476644516,-0.3373422622680664,0.00073,5.4498186111450195
100.0,915583,134622,491.23018273,9160,6,912582,-228.70806884765625,0.06698738783597946,-0.36275190114974976,0.00073,6.991763114929199
100.0,916583,134767,511.88872851,9170,6,913582,-220.22640991210938,0.06921634823083878,0.02726379781961441,0.00073,8.720505714416504
100.0,917583,134914,517.09650617,9180,6,914582,-213.99266052246094,0.06813628226518631,0.4839589297771454,0.00073,10.415533065795898
100.0,918583,135060,508.29979575000004,9190,6,915582,-233.36856079101562,0.07139416038990021,-1.3310198783874512,0.00073,7.643767356872559
100.0,919583,135205,487.45592186999994,9200,6,916582,-237.40283203125,0.06729977577924728,-1.1733883619308472,0.00073,11.783504486083984
100.0,920583,135353,504.15896136,9210,6,917582,-225.0211181640625,0.062410447746515274,0.5571183562278748,0.00073,5.97251033782959
100.0,921583,135501,508.5117875100001,9220,6,918582,-212.17201232910156,0.0653337687253952,1.261340856552124,0.00073,7.7199387550354
100.0,922583,135647,482.95124762000006,9230,6,919582,-235.49156188964844,0.0648379996418953,0.7224871516227722,0.00073,8.139934539794922
100.0,923583,135795,475.0619807500001,9240,6,920582,-236.96560668945312,0.06823040544986725,-0.32200831174850464,0.00073,7.253334045410156
100.0,924583,135942,493.8901820399999,9250,6,921582,-232.70098876953125,0.06761577725410461,-0.22089146077632904,0.00073,8.004278182983398
100.0,925583,136089,487.39812383,9260,6,922582,-226.89173889160156,0.0659872516989708,-0.7258607745170593,0.00073,8.294670104980469
100.0,926583,136233,469.63806806,9270,6,923582,-225.02769470214844,0.06498275697231293,-0.4029890298843384,0.00073,7.651156425476074
100.0,927583,136379,472.33294763,9280,6,924582,-233.9066619873047,0.07027129083871841,0.6594578623771667,0.00073,8.332759857177734
100.0,928583,136524,471.18387462,9290,6,925582,-243.11343383789062,0.06601035594940186,0.6730231046676636,0.00073,8.979962348937988
100.0,929583,136675,479.7933724100001,9300,6,926582,-250.68368530273438,0.06619018316268921,0.1048448234796524,0.00073,12.494001388549805
100.0,930583,136822,471.59949525999997,9310,6,927582,-207.70555114746094,0.06577832996845245,0.23125159740447998,0.00073,6.684850215911865
100.0,931583,136969,467.86239996999996,9320,6,928582,-242.6361541748047,0.06648135185241699,-0.5015421509742737,0.00073,10.236066818237305
100.0,932583,137116,452.79377269,9330,6,929582,-229.5935516357422,0.06688214093446732,-0.20522132515907288,0.00073,7.22124719619751
100.0,933583,137261,462.95981592000004,9340,6,930582,-206.67091369628906,0.06621689349412918,-1.0868568420410156,0.00073,9.794490814208984
100.0,934583,137408,459.12262811,9350,6,931582,-221.81918334960938,0.06276239454746246,0.06018690764904022,0.00073,8.464910507202148
100.0,935583,137554,483.5749065,9360,6,932582,-232.62477111816406,0.06266653537750244,1.0077717304229736,0.00073,8.232315063476562
100.0,936583,137699,490.72957835,9370,6,933582,-229.48550415039062,0.06621051579713821,-0.4184483289718628,0.00073,7.054255485534668
100.0,937583,137845,472.57444401999993,9380,6,934582,-228.6170196533203,0.06623421609401703,0.10158798843622208,0.00073,8.007909774780273
100.0,938583,137993,471.90865883999993,9390,6,935582,-230.91522216796875,0.06312334537506104,0.3651364743709564,0.00073,8.676786422729492
100.0,939583,138140,473.82581674,9400,6,936582,-223.68634033203125,0.06791148334741592,0.3311276137828827,0.00073,5.561818599700928
100.0,940583,138287,493.09429059999985,9410,6,937582,-228.9536895751953,0.06623953580856323,-1.1846030950546265,0.00073,7.823474884033203
100.0,941583,138433,503.81618786000007,9420,6,938582,-241.19915771484375,0.06599006801843643,0.9036787748336792,0.00073,5.7992329597473145
100.0,942583,138579,521.33576597,9430,6,939582,-229.18597412109375,0.06886910647153854,1.43803870677948,0.00073,8.96200942993164
100.0,943583,138724,507.28290318000006,9440,6,940582,-222.56077575683594,0.06593834608793259,-1.086288332939148,0.00073,7.251603126525879
100.0,944583,138871,516.2273317199999,9450,6,941582,-225.13040161132812,0.06505944579839706,0.7584763169288635,0.00073,8.940635681152344
100.0,945583,139017,500.6253198399999,9460,6,942582,-205.63992309570312,0.06623145192861557,-1.1985243558883667,0.00073,7.893214225769043
100.0,946583,139164,477.7291646400001,9470,6,943582,-208.4905242919922,0.06514029949903488,-1.4805988073349,0.00073,6.539278984069824
100.0,947583,139310,471.65268479000014,9480,6,944582,-238.14080810546875,0.06610395014286041,-0.9722495079040527,0.00073,8.470036506652832
100.0,948583,139455,474.64153465999993,9490,6,945582,-219.18331909179688,0.06752282381057739,0.5163966417312622,0.00073,6.719554424285889
100.0,949583,139599,477.1754584799999,9500,6,946582,-226.31344604492188,0.06704983115196228,-0.8825111985206604,0.00073,9.449541091918945
100.0,950583,139744,464.46791165,9510,6,947582,-231.28546142578125,0.06522168219089508,-0.7395462393760681,0.00073,8.134283065795898
100.0,951583,139889,437.78167471,9520,6,948582,-239.2958984375,0.0641976073384285,-0.6149060726165771,0.00073,6.5728278160095215
100.0,952583,140034,428.97683047000004,9530,6,949582,-207.89459228515625,0.06287538260221481,0.43761610984802246,0.00073,7.6264872550964355
100.0,953583,140180,419.23861134000003,9540,6,950582,-220.13343811035156,0.06308437883853912,0.2188190221786499,0.00073,6.537692070007324
100.0,954583,140324,419.85409211999996,9550,6,951582,-227.12863159179688,0.06430087238550186,-1.0051207542419434,0.00073,8.140494346618652
100.0,955583,140471,424.36956969000005,9560,6,952582,-224.2650146484375,0.06589999794960022,-1.0863810777664185,0.00073,7.396856784820557
100.0,956583,140616,418.7389957999999,9570,6,953582,-220.43667602539062,0.06456071138381958,-0.877546489238739,0.00073,7.057572364807129
100.0,957583,140763,446.13798781,9580,6,954582,-234.7582244873047,0.06618193536996841,-0.5964279174804688,0.00073,6.210179328918457
100.0,958583,140911,426.58759243000003,9590,6,955582,-237.4623565673828,0.06535410135984421,0.21923285722732544,0.00073,5.61944580078125
100.0,959583,141057,421.4816131900001,9600,6,956582,-213.47711181640625,0.06589355319738388,-0.26894474029541016,0.00073,9.408801078796387
100.0,960583,141204,416.7459031400001,9610,6,957582,-228.5325164794922,0.06509586423635483,1.1410709619522095,0.00073,6.286903381347656
100.0,961583,141350,441.94629573000003,9620,6,958582,-237.83453369140625,0.0650479719042778,-0.34428608417510986,0.00073,7.084596633911133
100.0,962583,141496,442.1763846900001,9630,6,959582,-206.7127685546875,0.06347866356372833,-0.9552637934684753,0.00073,6.4615631103515625
100.0,963583,141641,438.9427735099999,9640,6,960582,-227.02694702148438,0.06496339291334152,-0.8830872178077698,0.00073,8.17549991607666
100.0,964583,141786,415.53114709,9650,6,961582,-223.04568481445312,0.06437823176383972,-1.4424172639846802,0.00073,9.132026672363281
100.0,965583,141932,413.5547633,9660,6,962582,-231.5965118408203,0.0642857551574707,0.5862798690795898,0.00073,7.924017906188965
100.0,966583,142077,434.1955869699999,9670,6,963582,-220.29238891601562,0.06376005709171295,-0.6078076362609863,0.00073,7.065706729888916
100.0,967583,142224,416.18511560999997,9680,6,964582,-239.37307739257812,0.06527555733919144,0.23449940979480743,0.00073,11.140768051147461
100.0,968583,142369,454.91262782000007,9690,6,965582,-226.88290405273438,0.06457071751356125,-0.4772495925426483,0.00073,7.614335060119629
100.0,969583,142515,466.20858524999994,9700,6,966582,-223.1021728515625,0.06609711050987244,1.0601487159729004,0.00073,10.16162109375
100.0,970583,142663,476.40431154000004,9710,6,967582,-252.51303100585938,0.06475488841533661,0.11497661471366882,0.00073,7.009498119354248
100.0,971583,142809,487.47016686999996,9720,6,968582,-229.96937561035156,0.06446155160665512,1.2087926864624023,0.00073,8.359521865844727
100.0,972583,142957,487.5069929200001,9730,6,969582,-238.9889373779297,0.06671103835105896,0.35598471760749817,0.00073,8.187337875366211
100.0,973583,143108,501.03175747999995,9740,6,970582,-220.6759033203125,0.0674738883972168,-0.22082442045211792,0.00073,8.981719017028809
100.0,974583,143258,498.75431775000004,9750,6,971582,-230.86798095703125,0.06430476158857346,-0.647045373916626,0.00073,7.836791038513184
100.0,975583,143406,500.91328327,9760,6,972582,-237.46343994140625,0.06792448461055756,-0.039433903992176056,0.00073,10.270326614379883
100.0,976583,143553,492.63895950000006,9770,6,973582,-217.1566925048828,0.06507111340761185,1.6986057758331299,0.00073,8.101783752441406
100.0,977583,143699,479.31005788000004,9780,6,974582,-219.8404998779297,0.06398339569568634,-0.4192976951599121,0.00073,6.361262798309326
100.0,978583,143845,440.28551291,9790,6,975582,-222.18174743652344,0.06702014058828354,0.5674867630004883,0.00073,6.21729850769043
100.0,979583,143992,433.47248326999994,9800,6,976582,-243.220458984375,0.06755451112985611,0.18750616908073425,0.00073,5.7642717361450195
100.0,980583,144142,434.8170462999999,9810,6,977582,-236.19325256347656,0.06514197587966919,-0.6229881048202515,0.00073,7.001862525939941
100.0,981583,144292,434.33906897,9820,6,978582,-233.06240844726562,0.06548409163951874,-0.3305562138557434,0.00073,6.265255928039551
100.0,982583,144444,449.21467017,9830,6,979582,-206.88458251953125,0.06492513418197632,0.22882910072803497,0.00073,11.234964370727539
100.0,983583,144595,445.33136419999994,9840,6,980582,-222.30979919433594,0.06738978624343872,0.2195170372724533,0.00073,7.021485328674316
100.0,984583,144749,459.70285445,9850,6,981582,-213.4639892578125,0.06537581235170364,2.080655813217163,0.00073,7.8101019859313965
100.0,985583,144901,442.42852267,9860,6,982582,-229.1560821533203,0.06513916701078415,0.4907364249229431,0.00073,6.392313003540039
100.0,986583,145051,437.8940628500001,9870,6,983582,-224.6724853515625,0.0646795704960823,-0.560312032699585,0.00073,8.438730239868164
100.0,987583,145202,444.5493118400001,9880,6,984582,-239.44796752929688,0.06660430878400803,1.0440044403076172,0.00073,8.334693908691406
100.0,988583,145354,461.73104101999996,9890,6,985582,-226.12852478027344,0.06528931111097336,0.5110467076301575,0.00073,7.5493011474609375
