rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/actor_loss,train/n_updates
49.84,95674,690395,815.4091987400002,14570,7,0.00073,-5.741898536682129,792.1469116210938,0.1641487330198288,-1190.3936767578125,687394
49.84,95745,690895,714.9730981500002,14580,7,0.00073,-4.031476974487305,572.32861328125,0.15653030574321747,-1144.9302978515625,687894
50.0,95817,691395,831.5935928099998,14590,7,0.00073,6.481814384460449,906.307861328125,0.15466941893100739,-1235.094482421875,688394
50.0,95890,691895,779.69177872,14600,7,0.00073,2.8156957626342773,623.7727661132812,0.15188536047935486,-1244.304443359375,688894
50.0,95962,692395,784.43201802,14610,7,0.00073,0.6024255752563477,1203.954345703125,0.15466484427452087,-1102.0821533203125,689394
49.58,96028,692853,776.24586724,14620,7,0.00073,-5.6449055671691895,1036.76025390625,0.15723294019699097,-1092.5137939453125,689852
49.58,96099,693353,800.2169339900003,14630,7,0.00073,6.017252445220947,676.364990234375,0.1568278819322586,-1221.1751708984375,690352
49.58,96170,693853,831.2540260800001,14640,7,0.00073,0.3669741153717041,845.449462890625,0.16097241640090942,-1201.5089111328125,690852
49.58,96242,694353,785.3201203899999,14650,7,0.00073,0.24464941024780273,861.30322265625,0.15885372459888458,-1155.8662109375,691352
49.43,96312,694838,723.7099706099999,14660,7,0.00073,-2.534574031829834,702.45751953125,0.16358231008052826,-1178.213623046875,691837
49.43,96384,695338,799.82129301,14670,7,0.00073,-5.009986877441406,683.7579345703125,0.1659272015094757,-1196.5179443359375,692337
49.43,96455,695838,933.0204054399999,14680,7,0.00073,-9.140276908874512,524.8167724609375,0.1732976883649826,-1025.5018310546875,692837
49.43,96526,696338,847.42357307,14690,7,0.00073,1.6501892805099487,1122.0633544921875,0.16844448447227478,-1274.0322265625,693337
49.43,96598,696838,884.17636168,14700,7,0.00073,7.764291763305664,853.802490234375,0.16779720783233643,-1266.5374755859375,693837
49.43,96670,697338,867.65525465,14710,7,0.00073,0.25576090812683105,791.3441162109375,0.1695784330368042,-1298.9154052734375,694337
49.85,96741,697838,781.91006745,14720,7,0.00073,1.713527798652649,901.5201416015625,0.16957427561283112,-1111.8052978515625,694837
49.85,96812,698338,730.01824539,14730,7,0.00073,0.994218111038208,814.9619140625,0.17205986380577087,-1190.7886962890625,695337
49.5,96878,698803,744.24379592,14740,7,0.00073,-2.125418186187744,18409.71875,0.1650739312171936,-1102.8592529296875,695802
49.23,96944,699276,764.2810255299999,14750,7,0.00073,0.06323254108428955,766.09033203125,0.16480061411857605,-1213.477294921875,696275
49.36,97015,699774,763.3415226300001,14760,7,0.00073,0.8835303783416748,828.0340576171875,0.16336622834205627,-1137.4720458984375,696773
49.3,97086,700268,729.6643410999999,14770,7,0.00073,-2.4030303955078125,601.4136352539062,0.1639845371246338,-1167.99658203125,697267
49.3,97156,700768,645.2369655199999,14780,7,0.00073,3.05220890045166,767.6856689453125,0.163777157664299,-1194.3795166015625,697767
49.3,97228,701268,695.8230080699998,14790,7,0.00073,1.9910516738891602,1224.9095458984375,0.1638736128807068,-1189.8360595703125,698267
49.3,97303,701768,667.3400515799999,14800,7,0.00073,-0.8840799331665039,2575.78466796875,0.17087315022945404,-1175.9013671875,698767
49.3,97378,702268,714.86906525,14810,7,0.00073,2.04818058013916,1393.2724609375,0.16495439410209656,-1234.776611328125,699267
49.3,97451,702768,747.65685784,14820,7,0.00073,5.003596305847168,821.957763671875,0.1641254425048828,-1222.2017822265625,699767
49.3,97522,703268,780.33433372,14830,7,0.00073,10.175165176391602,629.0189208984375,0.16590875387191772,-1324.0711669921875,700267
49.65,97593,703768,788.3304782600001,14840,7,0.00073,-5.61800479888916,698.9464111328125,0.16296735405921936,-1173.89111328125,700767
49.92,97665,704268,741.64095224,14850,7,0.00073,0.8713133335113525,822.2420043945312,0.16897864639759064,-1205.0435791015625,701267
49.71,97733,704745,787.1071174699999,14860,7,0.00073,1.363760232925415,944.8714599609375,0.16572535037994385,-1213.617431640625,701744
49.77,97803,705245,773.1467407399998,14870,7,0.00073,2.199428081512451,846.16552734375,0.16602733731269836,-1250.0478515625,702244
49.77,97873,705745,857.8917970400001,14880,7,0.00073,0.2989627718925476,1233.0980224609375,0.1661275029182434,-1147.54052734375,702744
49.64,97942,706232,829.6791271799999,14890,7,0.00073,-5.630979061126709,585.17822265625,0.16819573938846588,-1204.9888916015625,703231
49.64,98013,706732,847.3675316299999,14900,7,0.00073,4.376471519470215,686.2839965820312,0.1751900464296341,-1255.2095947265625,703731
49.64,98084,707232,828.25830421,14910,7,0.00073,-4.278208255767822,743.8453369140625,0.1717996448278427,-1284.96044921875,704231
49.4,98151,707708,828.45057131,14920,7,0.00073,-2.4727487564086914,849.4777221679688,0.17183290421962738,-1207.19580078125,704707
49.33,98221,708201,858.3187644,14930,7,0.00073,0.42640209197998047,894.1307373046875,0.1647922247648239,-1165.36767578125,705200
49.33,98293,708701,796.22091502,14940,7,0.00073,5.540973663330078,726.6338500976562,0.159606471657753,-1270.3392333984375,705700
49.22,98363,709190,770.70252679,14950,7,0.00073,1.8115551471710205,820.98046875,0.15711550414562225,-1222.4713134765625,706189
49.41,98433,709686,690.05867069,14960,7,0.00073,1.9304207563400269,1205.1571044921875,0.15519413352012634,-1250.0672607421875,706685
49.41,98504,710186,697.10986036,14970,7,0.00073,0.4422750771045685,729.9501953125,0.15585316717624664,-1207.4176025390625,707185
49.41,98575,710686,668.16759811,14980,7,0.00073,-1.0727815628051758,759.5223999023438,0.15596285462379456,-1241.3218994140625,707685
49.54,98647,711186,668.1464887999999,14990,7,0.00073,-3.9743847846984863,714.227783203125,0.15520156919956207,-1171.35986328125,708185
49.54,98719,711686,706.7794318000001,15000,7,0.00073,-0.6116652488708496,792.639404296875,0.1567729413509369,-1232.421142578125,708685
49.54,98789,712186,699.78750746,15010,7,0.00073,2.0812580585479736,24473.365234375,0.15634895861148834,-1189.9849853515625,709185
49.53,98856,712661,671.7353445500001,15020,7,0.00073,6.2751994132995605,857.48583984375,0.15024617314338684,-1299.98779296875,709660
49.46,98926,713147,600.97149889,15030,7,0.00073,7.004088401794434,969.92578125,0.15093575417995453,-1318.6273193359375,710146
49.46,98998,713647,640.6459603999999,15040,7,0.00073,-7.388238906860352,1428.0767822265625,0.1578816920518875,-1128.096923828125,710646
49.57,99070,714147,763.5363895499999,15050,7,0.00073,5.038812637329102,748.9119873046875,0.15543866157531738,-1255.7420654296875,711146
49.59,99142,714645,844.8854946800001,15060,7,0.00073,1.4739413261413574,747.2227783203125,0.15444901585578918,-1230.68798828125,711644
49.41,99211,715127,861.8261830199999,15070,7,0.00073,-5.961989402770996,615.138427734375,0.1626240462064743,-1162.040771484375,712126
49.3,99281,715616,766.85123703,15080,7,0.00073,3.728538751602173,1149.1646728515625,0.15666797757148743,-1273.2181396484375,712615
49.25,99352,716111,753.2031369999999,15090,7,0.00073,6.1579389572143555,1213.47412109375,0.1540757566690445,-1223.71240234375,713110
49.25,99423,716611,746.49266866,15100,7,0.00073,2.2215499877929688,1101.22314453125,0.15399260818958282,-1245.720458984375,713610
49.11,99493,717097,753.8486112000002,15110,7,0.00073,3.6097941398620605,1003.52490234375,0.15502618253231049,-1233.90283203125,714096
49.28,99563,717589,751.5460454999999,15120,7,0.00073,-15.084545135498047,724.821044921875,0.15263722836971283,-991.7274169921875,714588
49.42,99634,718089,718.0258789499999,15130,7,0.00073,0.6817308664321899,775.003173828125,0.15144990384578705,-1143.5047607421875,715088
49.34,99703,718581,765.5045571199998,15140,7,0.00073,0.7349276542663574,6289.755859375,0.1474156677722931,-1308.913818359375,715580
49.2,99772,719067,681.1388494099999,15150,7,0.00073,6.975049018859863,1467.4110107421875,0.15271243453025818,-1301.945556640625,716066
49.14,99842,719559,689.9099250499999,15160,7,0.00073,-7.549404144287109,885.5473022460938,0.15086011588573456,-1178.4171142578125,716558
49.32,99913,720059,614.5819417399999,15170,7,0.00073,0.8604555130004883,1244.318359375,0.15167556703090668,-1172.892822265625,717058
49.24,99981,720540,667.62706106,15180,7,0.00073,-0.9155173301696777,1771.6474609375,0.15137448906898499,-1254.6241455078125,717539
49.29,100053,721040,713.75469621,15190,7,0.00073,5.327277183532715,681.8346557617188,0.15216763317584991,-1254.274658203125,718039
49.05,100122,721516,644.43873158,15200,7,0.00073,-4.016091823577881,1087.7750244140625,0.1551295816898346,-1189.1689453125,718515
49.19,100193,722016,595.52080595,15210,7,0.00073,3.47829532623291,849.5048828125,0.15905186533927917,-1339.5240478515625,719015
49.17,100264,722506,677.9344516599999,15220,7,0.00073,1.4602630138397217,26630.2734375,0.15584929287433624,-1244.5068359375,719505
49.17,100335,723006,795.0082732100002,15230,7,0.00073,-6.52864408493042,646.9323120117188,0.16208727657794952,-1081.319580078125,720005
49.25,100407,723506,784.3201448499999,15240,7,0.00073,5.262753486633301,884.205078125,0.15436337888240814,-1329.1671142578125,720505
49.39,100479,724006,815.50525623,15250,7,0.00073,-4.988156318664551,667.448486328125,0.1542714685201645,-1243.01708984375,721005
49.47,100550,724506,798.9579342200002,15260,7,0.00073,-2.882808208465576,738.531494140625,0.15785810351371765,-1211.8182373046875,721505
49.47,100622,725006,900.3303136400001,15270,7,0.00073,6.77924919128418,1739.81298828125,0.16122011840343475,-1287.6982421875,722005
49.66,100693,725506,944.3573669000001,15280,7,0.00073,0.6511037349700928,1723.273681640625,0.15457454323768616,-1318.8641357421875,722505
49.66,100763,726006,1000.4145633,15290,7,0.00073,-5.040526390075684,716.7939453125,0.15211088955402374,-1179.4996337890625,723005
49.8,100832,726496,1005.65093403,15300,7,0.00073,-12.454187393188477,648.71923828125,0.15535782277584076,-1131.6182861328125,723495
49.64,100900,726980,1054.6005896800002,15310,7,0.00073,-2.348177433013916,1923.02099609375,0.15384429693222046,-1116.877685546875,723979
49.74,100970,727480,1021.5950826000001,15320,7,0.00073,-1.4650194644927979,677.4962158203125,0.15982435643672943,-1185.7752685546875,724479
49.71,101039,727977,976.34085745,15330,7,0.00073,0.9864212274551392,788.1424560546875,0.15682059526443481,-1211.360107421875,724976
49.66,101109,728472,982.6782185299999,15340,7,0.00073,-3.217189311981201,683.5654296875,0.15533454716205597,-1233.171142578125,725471
49.66,101181,728972,993.7774881599997,15350,7,0.00073,4.515963077545166,978.4736328125,0.15953396260738373,-1305.630615234375,725971
49.66,101252,729472,962.00707614,15360,7,0.00073,2.434837818145752,616.1509399414062,0.16271258890628815,-1262.3900146484375,726471
49.29,101318,729935,849.4129633799998,15370,7,0.00073,-1.5035791397094727,683.1319580078125,0.15986031293869019,-1172.3612060546875,726934
49.08,101387,730414,850.4509335499997,15380,7,0.00073,8.915371894836426,917.6005859375,0.1564069390296936,-1226.236572265625,727413
48.87,101455,730893,782.11156699,15390,7,0.00073,-0.17691504955291748,2278.59130859375,0.15602867305278778,-1323.1461181640625,727892
48.77,101523,731373,800.64954827,15400,7,0.00073,-7.225970268249512,2267.6953125,0.15486490726470947,-1187.818359375,728372
48.93,101594,731873,836.3631598200003,15410,7,0.00073,6.397619247436523,822.4417724609375,0.15905755758285522,-1219.8321533203125,728872
48.82,101664,732362,784.78972602,15420,7,0.00073,3.228118896484375,2115.82958984375,0.16012495756149292,-1142.627685546875,729361
48.63,101733,732840,776.5077210300001,15430,7,0.00073,-1.6391541957855225,923.4793701171875,0.15794742107391357,-1175.0732421875,729839
48.68,101805,733340,720.1634852400001,15440,7,0.00073,-4.98648738861084,654.6729736328125,0.16586537659168243,-1134.1226806640625,730339
48.58,101874,733830,692.7254668,15450,7,0.00073,2.1156158447265625,858.6189575195312,0.15919987857341766,-1239.4854736328125,730829
48.3,101941,734302,659.43446018,15460,7,0.00073,5.358175754547119,736.8683471679688,0.16805656254291534,-1272.934326171875,731301
48.67,102013,734802,759.2996422,15470,7,0.00073,-0.21276438236236572,1431.6429443359375,0.1653817743062973,-1172.268310546875,731801
48.63,102082,735277,703.5917806999998,15480,7,0.00073,-2.2404870986938477,868.2694702148438,0.16692526638507843,-1216.386474609375,732276
48.84,102153,735777,723.94574927,15490,7,0.00073,-6.023161888122559,617.291015625,0.1747383326292038,-1105.7421875,732776
48.94,102225,736267,781.2623692099999,15500,7,0.00073,7.6630706787109375,1011.0309448242188,0.1696915626525879,-1201.6588134765625,733266
48.89,102298,736762,777.3645390699999,15510,7,0.00073,-0.8099721670150757,1029.232421875,0.16930153965950012,-1166.62353515625,733761
48.66,102366,737228,819.5659226100001,15520,7,0.00073,5.078815460205078,779.0965576171875,0.17086774110794067,-1309.8204345703125,734227
48.88,102438,737728,870.1778352999999,15530,7,0.00073,-0.6441550254821777,617.97314453125,0.17905117571353912,-1248.501708984375,734727
48.88,102511,738228,932.0399721900001,15540,7,0.00073,3.620048761367798,822.7173461914062,0.1773909479379654,-1280.1644287109375,735227
48.79,102581,738709,922.8362703600001,15550,7,0.00073,-3.370737075805664,830.4547729492188,0.177438884973526,-1229.6875,735708
49.07,102654,739209,986.27664596,15560,7,0.00073,3.1831116676330566,916.3699340820312,0.1741262972354889,-1320.2830810546875,736208
49.07,102726,739709,980.1169661099999,15570,7,0.00073,0.158721923828125,568.2223510742188,0.1835152804851532,-1196.5015869140625,736708
49.32,102800,740209,1033.61954816,15580,7,0.00073,-0.3630465865135193,3149.617431640625,0.17250970005989075,-1240.24267578125,737208
49.32,102874,740709,1041.95774987,15590,7,0.00073,6.360979080200195,2443.78662109375,0.17287316918373108,-1297.648681640625,737708
49.42,102949,741209,976.3545191700001,15600,7,0.00073,-1.407737374305725,699.295654296875,0.1693883240222931,-1169.611328125,738208
49.47,103023,741709,909.2539638400002,15610,7,0.00073,-0.9361910820007324,723.14013671875,0.1679072231054306,-1234.112548828125,738708
49.6,103094,742188,966.5303295200001,15620,7,0.00073,1.157592535018921,1059.5579833984375,0.17121842503547668,-1267.909423828125,739187
49.44,103167,742672,895.64859724,15630,7,0.00073,-6.321991443634033,641.7274169921875,0.16506028175354004,-1099.840087890625,739671
49.44,103243,743172,855.5154388499998,15640,7,0.00073,3.676849842071533,1472.1380615234375,0.16433461010456085,-1285.6573486328125,740171
49.63,103318,743672,865.8612585800001,15650,7,0.00073,-0.9991840720176697,792.8209228515625,0.16359543800354004,-1118.7908935546875,740671
49.6,103392,744169,817.92478462,15660,7,0.00073,-0.7306230068206787,5305.0546875,0.16412727534770966,-1212.3404541015625,741168
49.4,103463,744649,805.0643321800001,15670,7,0.00073,1.0447288751602173,850.9742431640625,0.16955535113811493,-1245.9542236328125,741648
49.35,103537,745144,756.8144290000001,15680,7,0.00073,-7.975830078125,556.8154296875,0.1603071391582489,-1068.197998046875,742143
49.08,103607,745617,712.8738534899999,15690,7,0.00073,-2.857614517211914,608.736572265625,0.16551989316940308,-1273.2779541015625,742616
48.89,103679,746098,714.1924819900003,15700,7,0.00073,-11.377114295959473,603.791259765625,0.16168005764484406,-1067.9161376953125,743097
48.46,103748,746555,683.6453751000001,15710,7,0.00073,9.502212524414062,1485.806396484375,0.16180256009101868,-1317.859375,743554
48.53,103821,747041,577.3607965,15720,7,0.00073,-6.617717742919922,539.8339233398438,0.16739481687545776,-1131.5771484375,744040
48.41,103892,747513,573.94217584,15730,7,0.00073,-3.0319766998291016,696.408935546875,0.16115835309028625,-1275.3074951171875,744512
48.32,103966,748004,575.00615917,15740,7,0.00073,-7.319178581237793,744.8907470703125,0.16471126675605774,-1119.0338134765625,745003
47.97,104036,748469,639.38797504,15750,7,0.00073,9.69448471069336,810.222900390625,0.16610296070575714,-1417.037841796875,745468
47.62,104105,748931,659.2624941999999,15760,7,0.00073,-4.811227798461914,25196.48828125,0.16413624584674835,-1171.5469970703125,745930
47.82,104179,749431,624.25250692,15770,7,0.00073,-2.9687788486480713,4982.91015625,0.16008543968200684,-1247.1412353515625,746430
47.57,104249,749901,650.7202852600001,15780,7,0.00073,-8.566241264343262,1115.2529296875,0.1608247607946396,-1128.8330078125,746900
47.67,104321,750384,621.5153897,15790,7,0.00073,-1.271966576576233,1210.271728515625,0.1634916365146637,-1136.3455810546875,747383
47.83,104396,750881,629.5906174900001,15800,7,0.00073,-4.083097457885742,774.2008056640625,0.1630675047636032,-1226.15283203125,747880
47.94,104467,751349,686.65878942,15810,7,0.00073,0.6777244210243225,940.4357299804688,0.15816999971866608,-1339.05859375,748348
47.66,104539,751807,764.87126906,15820,7,0.00073,-4.883767604827881,1007.9255981445312,0.16105102002620697,-1270.7833251953125,748806
47.91,104614,752304,723.58114602,15830,7,0.00073,-1.194206953048706,992.4976806640625,0.16030429303646088,-1119.361328125,749303
48.0,104689,752804,733.7125730300002,15840,7,0.00073,-6.658930778503418,1106.595703125,0.15198439359664917,-1191.21923828125,749803
48.33,104764,753302,705.58984411,15850,7,0.00073,-11.107728004455566,928.3250732421875,0.15967881679534912,-1236.613525390625,750301
48.51,104836,753782,631.15595825,15860,7,0.00073,1.6972942352294922,767.0303955078125,0.16405245661735535,-1308.7506103515625,750781
48.47,104909,754278,667.4747784899998,15870,7,0.00073,-9.707740783691406,792.5523071289062,0.16952835023403168,-1120.1038818359375,751277
48.65,104982,754766,713.6837243499999,15880,7,0.00073,4.1462249755859375,1675.514404296875,0.1772751361131668,-1201.42138671875,751765
48.82,105057,755266,777.9828289799999,15890,7,0.00073,6.282679557800293,2116.79248046875,0.18597626686096191,-1298.3095703125,752265
48.65,105128,755746,721.3022585200001,15900,7,0.00073,3.84651780128479,901.970703125,0.21803708374500275,-1325.72705078125,752745
48.79,105198,756228,712.2138209400001,15910,7,0.00073,-0.19612637162208557,1698.55712890625,0.24495787918567657,-1252.237548828125,753227
49.21,105272,756728,722.22691727,15920,7,0.00073,-2.42010760307312,929.7313232421875,0.25441423058509827,-1153.97607421875,753727
49.24,105346,757228,765.91664538,15930,7,0.00073,-0.5260568857192993,834.1439819335938,0.2583721876144409,-1350.8597412109375,754227
49.24,105420,757728,745.9656944999999,15940,7,0.00073,-2.628453493118286,818.2361450195312,0.26628804206848145,-1262.862060546875,754727
49.26,105494,758228,710.7428156599999,15950,7,0.00073,0.30115410685539246,819.5936279296875,0.25042062997817993,-1325.5562744140625,755227
49.46,105568,758728,707.9934386900002,15960,7,0.00073,-4.2964019775390625,913.5052490234375,0.23358005285263062,-1272.8143310546875,755727
49.28,105638,759206,756.5683400700001,15970,7,0.00073,2.595892906188965,877.238525390625,0.221073716878891,-1352.14990234375,756205
49.36,105711,759702,693.2431602600002,15980,7,0.00073,-4.975362300872803,965.2659912109375,0.20698785781860352,-1196.018310546875,756701
49.36,105785,760202,641.84734031,15990,7,0.00073,-3.939753532409668,768.1995849609375,0.19729849696159363,-1224.166015625,757201
49.56,105861,760702,750.67420814,16000,7,0.00073,-6.086517333984375,688.3033447265625,0.18930713832378387,-1216.1356201171875,757701
49.74,105935,761202,807.76499041,16010,7,0.00073,-3.221336603164673,956.5626220703125,0.17687281966209412,-1258.69091796875,758201
49.74,106008,761702,763.36841439,16020,7,0.00073,2.8398914337158203,937.0792236328125,0.17811258137226105,-1219.5015869140625,758701
49.59,106079,762187,817.7810056099999,16030,7,0.00073,-4.115421295166016,1199.885986328125,0.17380277812480927,-1177.05615234375,759186
49.58,106153,762686,876.5914214100001,16040,7,0.00073,0.6487820148468018,701.9776611328125,0.16933673620224,-1238.9146728515625,759685
49.51,106225,763179,886.3367164399999,16050,7,0.00073,-6.135912895202637,813.9466552734375,0.16566498577594757,-1212.3702392578125,760178
49.38,106298,763666,995.5321162099999,16060,7,0.00073,-2.5018723011016846,836.3375244140625,0.16336356103420258,-1211.6036376953125,760665
49.31,106366,764137,933.7083216199998,16070,7,0.00073,4.6173906326293945,3918.86083984375,0.16854393482208252,-1262.3458251953125,761136
49.31,106440,764633,1019.3240737100002,16080,7,0.00073,1.042313814163208,796.548095703125,0.15730582177639008,-1205.34619140625,761632
49.31,106518,765133,1018.83140022,16090,7,0.00073,-3.8112564086914062,703.2114868164062,0.16423729062080383,-1192.9398193359375,762132
49.2,106589,765622,975.3195382200001,16100,7,0.00073,5.807648658752441,1066.540771484375,0.16057169437408447,-1255.595458984375,762621
49.2,106662,766122,949.8422914700001,16110,7,0.00073,1.1679637432098389,861.657958984375,0.16141623258590698,-1245.328125,763121
49.19,106734,766621,918.0386303499998,16120,7,0.00073,-5.623814582824707,1181.13427734375,0.16806945204734802,-1185.338134765625,763620
49.25,106806,767112,895.4447104399999,16130,7,0.00073,-2.8741371631622314,973.052978515625,0.16593541204929352,-1247.6702880859375,764111
48.97,106875,767583,834.2120361299999,16140,7,0.00073,3.275254249572754,5048.74462890625,0.16756446659564972,-1253.531494140625,764582
48.76,106944,768055,825.31750377,16150,7,0.00073,-5.160914421081543,879.8917236328125,0.17624087631702423,-1216.0172119140625,765054
48.69,107014,768535,832.4768826800001,16160,7,0.00073,2.4032180309295654,873.95166015625,0.1742883026599884,-1333.3990478515625,765534
48.84,107085,769021,901.1974171500001,16170,7,0.00073,-0.4156370162963867,754.1318359375,0.17272619903087616,-1221.2867431640625,766020
48.88,107159,769521,861.8510917299998,16180,7,0.00073,2.55474853515625,821.5592041015625,0.17324475944042206,-1325.105712890625,766520
48.8,107231,770013,869.09625008,16190,7,0.00073,-1.953401803970337,759.5550537109375,0.17449860274791718,-1235.8880615234375,767012
48.91,107303,770513,911.13215361,16200,7,0.00073,1.8998918533325195,767.9501953125,0.17518487572669983,-1188.7802734375,767512
48.82,107375,771004,874.53004231,16210,7,0.00073,7.491132736206055,786.9166259765625,0.17471076548099518,-1330.6854248046875,768003
48.82,107448,771503,882.9319338,16220,7,0.00073,0.5787467956542969,858.9794311523438,0.1821073591709137,-1185.8377685546875,768502
48.68,107518,771980,870.1166432199998,16230,7,0.00073,-0.32140374183654785,1141.414306640625,0.17965969443321228,-1210.531982421875,768979
48.94,107591,772477,922.5124266999998,16240,7,0.00073,-5.785163879394531,766.7566528320312,0.17631711065769196,-1217.5849609375,769476
49.09,107663,772964,923.2898023500001,16250,7,0.00073,2.420673370361328,825.0133056640625,0.18102143704891205,-1329.8193359375,769963
49.29,107736,773464,954.5274511899999,16260,7,0.00073,0.3072540760040283,1153.0814208984375,0.17652733623981476,-1160.67333984375,770463
49.43,107810,773964,910.1244505299999,16270,7,0.00073,-5.280390739440918,1039.515625,0.1732560694217682,-1173.521728515625,770963
49.02,107882,774423,827.4104523900002,16280,7,0.00073,9.800395965576172,838.6748657226562,0.1737787127494812,-1405.5367431640625,771422
49.1,107957,774923,832.53509852,16290,7,0.00073,-2.9334449768066406,2193.948486328125,0.17928414046764374,-1175.2901611328125,771922
49.01,108029,775414,750.67769388,16300,7,0.00073,-1.7430405616760254,991.5094604492188,0.17033353447914124,-1241.9755859375,772413
49.1,108103,775914,799.9724790400002,16310,7,0.00073,-4.981021404266357,1115.0618896484375,0.16766394674777985,-1171.4556884765625,772913
49.11,108177,776414,860.28445295,16320,7,0.00073,14.588529586791992,2411.518798828125,0.16821464896202087,-1469.22265625,773413
49.26,108249,776906,838.3231587399999,16330,7,0.00073,-10.225541114807129,719.6419677734375,0.17023076117038727,-1082.7440185546875,773905
49.29,108322,777406,858.4005082700002,16340,7,0.00073,-1.4591667652130127,1142.6148681640625,0.16877156496047974,-1255.2401123046875,774405
49.42,108396,777906,899.7644445699999,16350,7,0.00073,1.0941662788391113,2322.569580078125,0.16096675395965576,-1214.4334716796875,774905
49.42,108471,778406,882.2884505399998,16360,7,0.00073,-2.7400243282318115,1052.8099365234375,0.17095907032489777,-1098.304443359375,775405
49.27,108543,778891,851.66668317,16370,7,0.00073,-1.1439536809921265,601.7472534179688,0.16667050123214722,-1304.189208984375,775890
49.68,108616,779391,946.5050864599999,16380,7,0.00073,-6.6765336990356445,2434.99609375,0.16894929111003876,-1118.1552734375,776390
49.33,108685,779856,946.2965288600001,16390,7,0.00073,-3.515878200531006,966.9596557617188,0.16934309899806976,-1104.4786376953125,776855
49.39,108759,780353,956.7663411,16400,7,0.00073,5.265689373016357,856.051025390625,0.17108115553855896,-1284.6436767578125,777352
49.39,108833,780853,994.81707185,16410,7,0.00073,-0.2899925708770752,833.0086059570312,0.16867829859256744,-1228.02392578125,777852
49.39,108907,781353,998.1644551200001,16420,7,0.00073,3.038508415222168,1404.656982421875,0.17187094688415527,-1208.3734130859375,778352
49.45,108981,781851,1048.16182946,16430,7,0.00073,-1.4873228073120117,963.77587890625,0.17455074191093445,-1239.9429931640625,778850
49.45,109055,782351,990.6634961199999,16440,7,0.00073,-1.9605293273925781,791.414306640625,0.1765449196100235,-1156.6826171875,779350
49.45,109129,782851,922.7345094499998,16450,7,0.00073,3.4501821994781494,791.8543701171875,0.1767641305923462,-1275.46337890625,779850
49.16,109198,783322,828.11477938,16460,7,0.00073,-2.882462739944458,599.134033203125,0.17417168617248535,-1218.583251953125,780321
49.31,109272,783822,819.79260946,16470,7,0.00073,1.5823564529418945,1149.4552001953125,0.1760275661945343,-1287.4176025390625,780821
49.31,109345,784322,775.3542471999999,16480,7,0.00073,3.013740062713623,852.2274780273438,0.17167100310325623,-1311.10888671875,781321
49.66,109419,784822,823.38762837,16490,7,0.00073,-1.2148933410644531,844.2279052734375,0.16900712251663208,-1252.556396484375,781821
49.35,109487,785288,826.05380293,16500,7,0.00073,7.299225807189941,975.2561645507812,0.16235163807868958,-1341.2247314453125,782287
49.33,109560,785786,832.1786567500001,16510,7,0.00073,-2.632005214691162,610.9439697265625,0.16139966249465942,-1183.4278564453125,782785
49.33,109633,786286,754.0434389100001,16520,7,0.00073,-3.5511438846588135,730.1187744140625,0.15994472801685333,-1141.050048828125,783285
49.35,109707,786786,707.67195219,16530,7,0.00073,-1.4245356321334839,673.58203125,0.1622072160243988,-1367.1527099609375,783785
49.35,109781,787286,725.8337322399999,16540,7,0.00073,-4.107999801635742,804.22216796875,0.16517023742198944,-1163.5050048828125,784285
49.3,109855,787781,751.19723156,16550,7,0.00073,-0.6074075698852539,994.442626953125,0.15955470502376556,-1166.9874267578125,784780
49.59,109931,788281,836.11621218,16560,7,0.00073,0.02026405930519104,730.3333740234375,0.1602899432182312,-1251.598876953125,785280
49.48,110003,788770,916.1955674700001,16570,7,0.00073,5.500197410583496,750.0643310546875,0.16024844348430634,-1381.552490234375,785769
49.48,110077,789270,894.89639901,16580,7,0.00073,9.534743309020996,963.8943481445312,0.16482436656951904,-1326.2640380859375,786269
49.48,110150,789770,870.08274926,16590,7,0.00073,-3.4278814792633057,744.15087890625,0.1640785187482834,-1189.001708984375,786769
49.82,110224,790270,853.0796227100001,16600,7,0.00073,-11.11113166809082,625.3969116210938,0.16106636822223663,-998.6641235351562,787269
49.84,110298,790770,812.8328746999999,16610,7,0.00073,-5.0076775550842285,2404.84912109375,0.16345106065273285,-1079.9747314453125,787769
49.84,110371,791270,833.51836205,16620,7,0.00073,4.4337358474731445,890.6044921875,0.1706896275281906,-1285.070556640625,788269
49.1,110434,791696,885.24451688,16630,7,0.00073,-4.689310073852539,2349.75146484375,0.18016499280929565,-1064.1971435546875,788695
47.96,110491,792082,888.9798442200001,16640,7,0.00073,2.9380364418029785,9850.97265625,0.20640230178833008,-1194.9991455078125,789081
46.63,110545,792444,909.99677639,16650,7,0.00073,1.112215518951416,1102.3837890625,0.24410010874271393,-1291.2755126953125,789443
45.46,110601,792827,902.1554246699999,16660,7,0.00073,-2.7335104942321777,849.2947998046875,0.2757697105407715,-1270.3995361328125,789826
44.05,110652,793175,790.0942111700001,16670,7,0.00073,3.153820514678955,1661.7742919921875,0.2840035557746887,-1365.7923583984375,790174
42.99,110710,793569,754.26028336,16680,7,0.00073,-5.075535297393799,1559.4930419921875,0.2835303843021393,-1376.463623046875,790568
