time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss
3890,389000,100.0,6,56018,756.9800773699998,0.16205519437789917,0.03442315757274628,-383.8429870605469,0.00073,385999,1.6181354522705078
3900,390000,100.0,6,56166,756.79460781,0.28616225719451904,0.03592977300286293,-384.8658447265625,0.00073,386999,-0.19065512716770172
3910,391000,100.0,6,56314,756.78256651,0.1594308614730835,0.03954704850912094,-385.03076171875,0.00073,387999,1.277959942817688
3920,392000,100.0,6,56463,756.7263264400001,0.10182777792215347,0.035214073956012726,-382.85882568359375,0.00073,388999,0.502361536026001
3930,393000,100.0,6,56613,756.6981678099999,0.22535422444343567,0.03434814512729645,-385.0962219238281,0.00073,389999,0.5326873660087585
3940,394000,100.0,6,56762,756.43599032,0.20080521702766418,0.03368651494383812,-385.0649719238281,0.00073,390999,-0.6577495336532593
3950,395000,100.0,6,56911,756.28228329,0.12538020312786102,0.03214035555720329,-385.2740783691406,0.00073,391999,0.4577544033527374
3960,396000,100.0,6,57060,756.2440167599999,0.5280135273933411,0.036177027970552444,-382.4383850097656,0.00073,392999,0.44789713621139526
3970,397000,100.0,6,57207,756.2715288399999,0.08697111904621124,0.03223651647567749,-385.4113464355469,0.00073,393999,-1.2653493881225586
3980,398000,100.0,6,57356,756.26092463,0.044860705733299255,0.03360056132078171,-385.385009765625,0.00073,394999,-0.21618914604187012
3990,399000,100.0,6,57504,757.0940482099999,0.07717481255531311,0.030525846406817436,-385.1611633300781,0.00073,395999,0.17187899351119995
4000,400000,100.0,6,57653,757.27918809,0.13254711031913757,0.035597726702690125,-384.0780944824219,0.00073,396999,-0.17391367256641388
4010,401000,100.0,6,57803,757.4125793799999,0.14100390672683716,0.03538753464818001,-386.15533447265625,0.00073,397999,0.18024510145187378
4020,402000,100.0,6,57951,757.54077465,0.21139071881771088,0.031759556382894516,-384.4366149902344,0.00073,398999,0.6695443987846375
4030,403000,100.0,6,58102,757.6411402499999,0.0921722948551178,0.03420640528202057,-385.0349426269531,0.00073,399999,-0.42065927386283875
4040,404000,100.0,6,58253,757.94765596,0.12118665874004364,0.036007724702358246,-385.6825256347656,0.00073,400999,-0.6256216764450073
4050,405000,100.0,6,58404,758.0959879399999,0.13885417580604553,0.03513478487730026,-386.3142395019531,0.00073,401999,0.20089855790138245
4060,406000,100.0,6,58554,758.1765080099999,0.21001067757606506,0.032737843692302704,-386.0480651855469,0.00073,402999,-0.056694164872169495
4070,407000,100.0,6,58704,758.2784772499998,0.09171561896800995,0.03625053912401199,-385.7055969238281,0.00073,403999,-0.9034609794616699
4080,408000,100.0,6,58854,758.2038506200001,0.1296226978302002,0.03808176517486572,-384.9552917480469,0.00073,404999,0.10795693099498749
4090,409000,100.0,6,59004,758.35058523,0.10080721974372864,0.036354027688503265,-384.95635986328125,0.00073,405999,0.6259474754333496
4100,410000,100.0,6,59155,758.3793770599998,0.21107204258441925,0.03853648900985718,-385.69677734375,0.00073,406999,0.45119768381118774
4110,411000,100.0,6,59305,758.36463104,0.13934668898582458,0.036848194897174835,-385.5826721191406,0.00073,407999,0.25047945976257324
4120,412000,100.0,6,59454,758.46981217,0.23937620222568512,0.036261774599552155,-385.525146484375,0.00073,408999,-0.446521520614624
4130,413000,100.0,6,59605,758.5081440600001,0.18949443101882935,0.036385878920555115,-384.34844970703125,0.00073,409999,-0.7700066566467285
4140,414000,100.0,6,59756,758.5122553000001,0.15142126381397247,0.031558144837617874,-384.7290344238281,0.00073,410999,0.07974012196063995
4150,415000,100.0,6,59905,758.42571906,0.09609244763851166,0.032899823039770126,-386.1665954589844,0.00073,411999,-0.40388140082359314
4160,416000,100.0,6,60055,758.4299737,0.15416379272937775,0.03615497052669525,-385.83642578125,0.00073,412999,-0.34914839267730713
4170,417000,100.0,6,60206,758.5463868699999,0.15607881546020508,0.030505221337080002,-384.48834228515625,0.00073,413999,0.73824542760849
4180,418000,100.0,6,60357,758.7529186700001,0.10984833538532257,0.03086114302277565,-386.0408020019531,0.00073,414999,0.2953432500362396
4190,419000,100.0,6,60508,758.7712063499999,0.19136187434196472,0.036509767174720764,-386.1053161621094,0.00073,415999,-1.79891037940979
4200,420000,100.0,6,60655,758.6733996500001,0.1656796783208847,0.03934559226036072,-385.0413513183594,0.00073,416999,-0.5571188926696777
4210,421000,100.0,6,60805,758.70345861,0.2294328212738037,0.036564901471138,-384.4832763671875,0.00073,417999,-0.2792739272117615
4220,422000,100.0,6,60954,758.5431732999999,0.15030939877033234,0.029796017333865166,-385.6839294433594,0.00073,418999,0.4027116000652313
4230,423000,100.0,6,61104,757.9384800400002,0.13947515189647675,0.028581570833921432,-386.0733642578125,0.00073,419999,0.0016968250274658203
4240,424000,100.0,6,61255,757.8236689700002,0.08957134187221527,0.02989540994167328,-386.70703125,0.00073,420999,0.6654759645462036
4250,425000,100.0,6,61405,757.9034815399999,0.20983466506004333,0.03186090290546417,-384.6666259765625,0.00073,421999,0.09287698566913605
4260,426000,100.0,6,61554,757.9017356500001,0.11832723021507263,0.03267345950007439,-386.5765075683594,0.00073,422999,-1.4429817199707031
4270,427000,100.0,6,61704,757.97776059,0.1853754222393036,0.0334073081612587,-386.7480773925781,0.00073,423999,-0.028108850121498108
4280,428000,100.0,6,61855,757.9945305299999,0.0860467329621315,0.03082115575671196,-386.080810546875,0.00073,424999,1.0726631879806519
4290,429000,100.0,6,62006,758.0386218799998,0.14180588722229004,0.0341336615383625,-386.76318359375,0.00073,425999,0.5810588002204895
4300,430000,100.0,6,62159,758.0610634099999,0.12304827570915222,0.028197243809700012,-386.0275573730469,0.00073,426999,-0.4152059555053711
4310,431000,100.0,6,62309,758.0666882200001,0.21762320399284363,0.03415342792868614,-385.3533020019531,0.00073,427999,0.9436880946159363
4320,432000,100.0,6,62460,758.05189972,0.09102523326873779,0.03236449882388115,-386.1711120605469,0.00073,428999,0.3110872507095337
4330,433000,100.0,6,62612,758.6706702800002,0.3388707935810089,0.031548913568258286,-386.2795715332031,0.00073,429999,-0.1958760917186737
4340,434000,100.0,6,62764,758.8421626200001,0.2508563697338104,0.034017160534858704,-386.6304931640625,0.00073,430999,-0.8448373675346375
4350,435000,100.0,6,62914,758.8360067699999,0.7519073486328125,0.0320892259478569,-384.7774353027344,0.00073,431999,0.6178191900253296
4360,436000,100.0,6,63065,758.8281359500002,0.15768437087535858,0.03438730537891388,-386.315185546875,0.00073,432999,0.2729194760322571
4370,437000,100.0,6,63216,758.7825393099998,0.16973458230495453,0.031730767339468,-385.8927001953125,0.00073,433999,-0.5976769924163818
4380,438000,100.0,6,63367,758.6945072,0.1429378241300583,0.034699033945798874,-386.29571533203125,0.00073,434999,0.6068083047866821
4390,439000,100.0,6,63519,758.6036043299999,0.14687785506248474,0.03364865854382515,-386.94659423828125,0.00073,435999,0.4126928448677063
4400,440000,100.0,6,63670,758.7136993099998,0.28303980827331543,0.031984832137823105,-385.3075256347656,0.00073,436999,-0.26146429777145386
4410,441000,100.0,6,63820,758.69794723,0.1742197573184967,0.029672086238861084,-385.68408203125,0.00073,437999,0.9600540399551392
4420,442000,100.0,6,63971,758.7992969600001,0.18843060731887817,0.03139766678214073,-386.3708190917969,0.00073,438999,0.5128433108329773
4430,443000,100.0,6,64122,758.8064096500001,0.20898321270942688,0.03679770603775978,-385.492919921875,0.00073,439999,-0.0143669992685318
4440,444000,100.0,6,64272,758.3851863199999,0.12907928228378296,0.030932441353797913,-386.83740234375,0.00073,440999,-0.22964689135551453
4450,445000,100.0,6,64422,758.0630616299999,0.14527693390846252,0.034282807260751724,-386.04815673828125,0.00073,441999,0.47613245248794556
4460,446000,100.0,6,64574,757.91470538,0.061239756643772125,0.03336876258254051,-386.4863586425781,0.00073,442999,-0.8815301656723022
4470,447000,100.0,6,64726,757.8897829099998,0.416118860244751,0.030176252126693726,-385.8144226074219,0.00073,443999,-0.8342942595481873
4480,448000,100.0,6,64877,757.9046946399999,0.09231079369783401,0.028225945308804512,-387.22796630859375,0.00073,444999,0.17905022203922272
4490,449000,100.0,6,65030,757.9966859599999,0.24010980129241943,0.029784923419356346,-387.0965270996094,0.00073,445999,-0.10186767578125
4500,450000,100.0,6,65181,757.9778136000001,0.11711975932121277,0.03350457921624184,-386.87255859375,0.00073,446999,-0.0006517209112644196
4510,451000,100.0,6,65333,757.8986752,0.10976072400808334,0.02689937874674797,-386.9226379394531,0.00073,447999,0.4359727203845978
4520,452000,100.0,6,65486,757.99213309,0.13322564959526062,0.03448300063610077,-386.3247985839844,0.00073,448999,-0.33226850628852844
4530,453000,100.0,6,65639,757.9720026500003,0.2067515254020691,0.030689483508467674,-386.7780456542969,0.00073,449999,-1.1737534999847412
4540,454000,100.0,6,65791,758.3605458399999,0.15039920806884766,0.02900031954050064,-387.521484375,0.00073,450999,-0.20752157270908356
4550,455000,100.0,6,65944,758.5414276299999,0.10181283950805664,0.02919357642531395,-386.5518493652344,0.00073,451999,-0.918752908706665
4560,456000,100.0,6,66098,758.6508781,0.12036208808422089,0.029351381585001945,-386.63409423828125,0.00073,452999,-0.49208980798721313
4570,457000,100.0,6,66250,758.6086615699999,0.38283228874206543,0.02538178488612175,-386.102783203125,0.00073,453999,0.8862941265106201
4580,458000,100.0,6,66402,758.5905336800001,0.20889976620674133,0.031058453023433685,-386.0743103027344,0.00073,454999,-0.649375319480896
4590,459000,100.0,6,66554,758.5800713999998,0.273921936750412,0.0303964801132679,-386.8968200683594,0.00073,455999,-0.5283210873603821
4600,460000,100.0,6,66708,758.4974795599999,0.13651591539382935,0.030788054689764977,-385.9560546875,0.00073,456999,-0.2755638062953949
4610,461000,100.0,6,66859,758.3757501099998,0.14390793442726135,0.033203061670064926,-387.46710205078125,0.00073,457999,-0.933688223361969
4620,462000,100.0,6,67011,758.2560148099999,0.560232400894165,0.029673267155885696,-386.1888427734375,0.00073,458999,-0.8644378781318665
4630,463000,100.0,6,67163,758.2587652100001,0.23785805702209473,0.027888404205441475,-387.6095275878906,0.00073,459999,1.1208176612854004
4640,464000,100.0,6,67315,758.2980819999998,0.15504318475723267,0.027146082371473312,-385.8857421875,0.00073,460999,1.5140275955200195
4650,465000,100.0,6,67468,758.4340938299999,0.1089913472533226,0.029616335406899452,-387.043212890625,0.00073,461999,0.9702731370925903
4660,466000,100.0,6,67623,758.3845001699999,0.07861355692148209,0.029686499387025833,-385.7158203125,0.00073,462999,-0.3041762113571167
4670,467000,100.0,6,67775,758.4652217500002,0.11315843462944031,0.028598099946975708,-384.80804443359375,0.00073,463999,-0.17197053134441376
4680,468000,100.0,6,67929,758.5068718900001,0.2773023545742035,0.028116833418607712,-387.45355224609375,0.00073,464999,0.04272357001900673
4690,469000,100.0,6,68083,758.4045483199999,0.2617747187614441,0.02983192913234234,-386.67083740234375,0.00073,465999,-0.379632830619812
4700,470000,100.0,6,68237,758.3096500000001,0.13012324273586273,0.044376421719789505,-386.7125244140625,0.00073,466999,-1.7561684846878052
4710,471000,100.0,6,68388,758.43638429,0.08054804801940918,0.028605669736862183,-387.44476318359375,0.00073,467999,-0.5948953032493591
4720,472000,100.0,6,68543,758.2705162499999,0.12595456838607788,0.027962014079093933,-386.95196533203125,0.00073,468999,0.28632602095603943
4730,473000,100.0,6,68697,758.3542556599999,0.16822680830955505,0.030499722808599472,-386.08331298828125,0.00073,469999,-1.0251373052597046
4740,474000,100.0,6,68850,758.35046536,0.11885509639978409,0.02942025102674961,-387.1183166503906,0.00073,470999,0.5659386515617371
4750,475000,100.0,6,69004,758.30622208,0.849835991859436,0.02917529083788395,-384.5498046875,0.00073,471999,0.32496827840805054
4760,476000,100.0,6,69157,758.4137802199999,0.1372532993555069,0.028846390545368195,-387.35357666015625,0.00073,472999,-0.4455030560493469
4770,477000,100.0,6,69311,758.3499684999999,0.2700068950653076,0.03222369775176048,-387.52105712890625,0.00073,473999,0.07026161998510361
4780,478000,100.0,6,69464,758.37206051,0.26811760663986206,0.03068094700574875,-387.3416748046875,0.00073,474999,-0.6339880228042603
4790,479000,100.0,6,69617,758.3950287200001,0.2558395564556122,0.027218783274292946,-386.80206298828125,0.00073,475999,0.9210648536682129
4800,480000,100.0,6,69769,758.5906541700001,0.1959816962480545,0.030830085277557373,-386.6383972167969,0.00073,476999,-0.26966965198516846
4810,481000,100.0,6,69923,758.6824491299999,0.1735413372516632,0.031350407749414444,-385.8775329589844,0.00073,477999,-0.9583128690719604
4820,482000,100.0,6,70079,758.8449466299999,0.15246853232383728,0.02642902545630932,-386.74346923828125,0.00073,478999,-0.08157651126384735
4830,483000,100.0,6,70232,758.75497406,0.06935511529445648,0.024601005017757416,-387.45733642578125,0.00073,479999,0.026269644498825073
4840,484000,100.0,6,70386,758.6898455200001,0.8543612957000732,0.027341287583112717,-387.4517517089844,0.00073,480999,0.0962483286857605
4850,485000,100.0,6,70540,758.6847118,0.16562408208847046,0.030985023826360703,-386.8609619140625,0.00073,481999,0.31448686122894287
4860,486000,100.0,6,70692,758.29616825,0.13849171996116638,0.03393859043717384,-386.76910400390625,0.00073,482999,-1.002675175666809
4870,487000,100.0,6,70846,758.25771228,0.11182386428117752,0.024217581376433372,-386.899169921875,0.00073,483999,0.48745226860046387
4880,488000,100.0,6,71000,758.40087906,0.12210198491811752,0.030752114951610565,-386.0723571777344,0.00073,484999,-1.269646167755127
4890,489000,100.0,6,71154,758.4650901300001,0.14343219995498657,0.028993716463446617,-387.66595458984375,0.00073,485999,-1.461242437362671
4900,490000,100.0,6,71309,758.4785701400001,0.0787544846534729,0.030961615964770317,-387.2169494628906,0.00073,486999,-0.3594629168510437
4910,491000,100.0,6,71464,758.3745193999999,0.276968389749527,0.02513829991221428,-385.7752685546875,0.00073,487999,-0.048063695430755615
4920,492000,100.0,6,71619,758.3949107999999,0.40517956018447876,0.02568696066737175,-386.55633544921875,0.00073,488999,1.3058362007141113
4930,493000,100.0,6,71776,758.4446912099999,0.2395961582660675,0.02985396422445774,-387.74945068359375,0.00073,489999,-0.734136700630188
4940,494000,100.0,6,71932,758.4944640299999,0.21557489037513733,0.032880399376153946,-385.672607421875,0.00073,490999,-0.11194205284118652
4950,495000,100.0,6,72088,758.1558819100001,0.3216223120689392,0.027347519993782043,-388.1969909667969,0.00073,491999,-0.24477343261241913
4960,496000,100.0,6,72243,744.34291954,0.4565194249153137,0.03752398490905762,-387.4703063964844,0.00073,492999,-0.5547579526901245
4970,497000,100.0,6,72399,743.7448514299999,0.2612456679344177,0.03460225835442543,-386.5086669921875,0.00073,493999,-0.8028533458709717
4980,498000,100.0,6,72555,743.0899236500003,0.13703489303588867,0.03018978238105774,-386.28753662109375,0.00073,494999,-0.6188390254974365
4990,499000,100.0,6,72712,742.98531641,0.1926526129245758,0.03071480430662632,-385.31494140625,0.00073,495999,-0.4300805628299713
5000,500000,100.0,6,72868,742.8894198200001,0.11878344416618347,0.027346307411789894,-387.8228759765625,0.00073,496999,0.790454626083374
5010,501000,100.0,6,73023,742.8496472100001,0.38419756293296814,0.029271161183714867,-386.6939697265625,0.00073,497999,0.1504664421081543
5020,502000,100.0,6,73178,742.79787154,0.08552488684654236,0.02648586593568325,-385.86328125,0.00073,498999,-0.6962840557098389
5030,503000,100.0,6,73334,742.6313563799999,0.10012799501419067,0.024009956046938896,-387.6079406738281,0.00073,499999,-0.4951297640800476
5040,504000,100.0,6,73489,742.6241473300001,0.2505769729614258,0.024377256631851196,-385.5982360839844,0.00073,500999,1.1762083768844604
5050,505000,100.0,6,73648,743.0725358300001,0.11239580810070038,0.03434309363365173,-386.1376953125,0.00073,501999,-0.4536597728729248
5060,506000,100.0,6,73806,757.25944664,0.4632613956928253,0.024793781340122223,-385.09356689453125,0.00073,502999,0.11304914951324463
5070,507000,100.0,6,73962,757.83767726,0.30717530846595764,0.025490259751677513,-386.8114013671875,0.00073,503999,-0.3729979991912842
5080,508000,100.0,6,74118,758.3394863600001,0.0431956946849823,0.03101816028356552,-387.5038146972656,0.00073,504999,-0.40679168701171875
5090,509000,100.0,6,74273,758.3389367399999,0.21906036138534546,0.02823859266936779,-386.8385009765625,0.00073,505999,-0.12673722207546234
5100,510000,100.0,6,74430,758.2808014899998,0.09896890074014664,0.028138287365436554,-388.5188293457031,0.00073,506999,-0.12830793857574463
5110,511000,100.0,6,74586,758.5125339900001,0.16833902895450592,0.028373179957270622,-386.87017822265625,0.00073,507999,-1.3181087970733643
5120,512000,100.0,6,74744,758.6101576800002,0.1967790424823761,0.032247647643089294,-386.4489440917969,0.00073,508999,0.2741539776325226
5130,513000,100.0,6,74899,758.77758665,0.3300585150718689,0.03135101497173309,-387.08935546875,0.00073,509999,-0.7844520807266235
5140,514000,100.0,6,75054,758.84364966,0.11667902767658234,0.024634284898638725,-387.2171936035156,0.00073,510999,0.018487296998500824
5150,515000,100.0,6,75210,758.7812869100001,0.1704331636428833,0.027334926649928093,-387.1612548828125,0.00073,511999,0.5701625943183899
5160,516000,100.0,6,75367,758.8312571299998,0.1120985820889473,0.027844322845339775,-387.12127685546875,0.00073,512999,-0.708408534526825
5170,517000,100.0,6,75525,758.9385114200002,0.14326255023479462,0.031691774725914,-387.1640625,0.00073,513999,-0.22673211991786957
5180,518000,100.0,6,75681,758.9204622300001,0.24033503234386444,0.030496632680296898,-386.7205505371094,0.00073,514999,0.02275681495666504
5190,519000,100.0,6,75837,759.0912618499999,0.11078108102083206,0.03322850540280342,-386.80157470703125,0.00073,515999,-0.9502902030944824
5200,520000,100.0,6,75993,759.12519182,0.18251076340675354,0.027960212901234627,-386.058349609375,0.00073,516999,-0.8539440035820007
5210,521000,100.0,6,76148,759.01872468,0.3270035982131958,0.03463824838399887,-386.4502258300781,0.00073,517999,0.15264907479286194
5220,522000,100.0,6,76305,758.7904235700003,0.10938660055398941,0.02635439857840538,-387.5468444824219,0.00073,518999,-1.257294774055481
5230,523000,100.0,6,76465,758.31485333,0.2179163694381714,0.02744850143790245,-387.75555419921875,0.00073,519999,-1.3410112857818604
5240,524000,100.0,6,76619,758.3400312000001,0.15889543294906616,0.03572997823357582,-388.54949951171875,0.00073,520999,-0.08242994546890259
5250,525000,100.0,6,76775,758.2818224099999,0.965800404548645,0.03112896904349327,-387.15374755859375,0.00073,521999,-0.7242893576622009
5260,526000,100.0,6,76932,758.1383488099999,0.21176734566688538,0.03187328204512596,-386.899169921875,0.00073,522999,-0.2005133181810379
5270,527000,100.0,6,77095,758.16879598,0.17593815922737122,0.03268217667937279,-387.4903564453125,0.00073,523999,-0.1477653682231903
5280,528000,100.0,6,77252,758.1683687699999,0.2881624102592468,0.03633309528231621,-384.97613525390625,0.00073,524999,0.4065021872520447
5290,529000,100.0,6,77410,757.9347211000002,0.12219595909118652,0.02322673238813877,-387.055908203125,0.00073,525999,1.0436376333236694
5300,530000,100.0,6,77569,758.0536643899999,0.28538960218429565,0.028314165771007538,-387.62420654296875,0.00073,526999,1.0164660215377808
5310,531000,100.0,6,77727,758.0944369099999,0.16037161648273468,0.026309913024306297,-387.2056884765625,0.00073,527999,-1.0546506643295288
5320,532000,100.0,6,77889,758.3323759599999,0.18388265371322632,0.02917291969060898,-387.52984619140625,0.00073,528999,0.1499772071838379
5330,533000,100.0,6,78049,758.7840155400002,0.19569863379001617,0.028799476101994514,-386.29205322265625,0.00073,529999,0.36518317461013794
5340,534000,100.0,6,78209,758.7447354299999,0.305620014667511,0.030784685164690018,-387.1639404296875,0.00073,530999,-0.7454975843429565
5350,535000,100.0,6,78368,758.8068139300001,0.14195846021175385,0.02742641046643257,-387.4887390136719,0.00073,531999,1.2580891847610474
5360,536000,100.0,6,78527,758.96741452,0.300148069858551,0.028197485953569412,-387.55419921875,0.00073,532999,-0.31275755167007446
5370,537000,100.0,6,78688,758.9448260800001,0.16256262362003326,0.030013862997293472,-386.2505187988281,0.00073,533999,-0.11522674560546875
5380,538000,100.0,6,78848,758.95083243,0.06640996783971786,0.02447565458714962,-387.77056884765625,0.00073,534999,-0.09585381299257278
5390,539000,100.0,6,79009,759.0774712900001,0.13049983978271484,0.02633289247751236,-387.97674560546875,0.00073,535999,-1.0807366371154785
5400,540000,100.0,6,79170,759.1356484600001,0.10223108530044556,0.030384104698896408,-386.3832092285156,0.00073,536999,-1.013739824295044
5410,541000,100.0,6,79330,759.0498428000001,0.11888646334409714,0.028265036642551422,-387.6947937011719,0.00073,537999,1.0419807434082031
5420,542000,100.0,6,79490,759.0795592500002,0.18893499672412872,0.023495910689234734,-387.3927917480469,0.00073,538999,0.2739627957344055
5430,543000,100.0,6,79649,759.1968527299998,0.09907625615596771,0.0357864610850811,-386.7379150390625,0.00073,539999,-0.2310183197259903
5440,544000,100.0,6,79808,759.1512993599999,0.17715483903884888,0.026643697172403336,-387.5670166015625,0.00073,540999,1.06496000289917
5450,545000,100.0,6,79969,758.96147562,0.2688916325569153,0.03124982863664627,-387.1607360839844,0.00073,541999,0.8628247976303101
5460,546000,100.0,6,80130,758.7857417700001,0.28736451268196106,0.03010869212448597,-384.8438720703125,0.00073,542999,0.884136438369751
5470,547000,100.0,6,80289,758.7991719600001,0.10200919955968857,0.029934223741292953,-388.2177734375,0.00073,543999,-1.3206818103790283
5480,548000,100.0,6,80448,758.7901527500002,0.19150137901306152,0.03176901489496231,-387.20294189453125,0.00073,544999,-0.6185365915298462
5490,549000,100.0,6,80608,758.7858227000002,0.14057791233062744,0.032479219138622284,-386.55462646484375,0.00073,545999,-0.6535489559173584
5500,550000,100.0,6,80769,758.6777155300001,0.1434933990240097,0.03320152312517166,-388.2026062011719,0.00073,546999,0.15940412878990173
5510,551000,100.0,6,80930,758.76449495,0.13728412985801697,0.02820519171655178,-387.1070556640625,0.00073,547999,-0.5301640629768372
5520,552000,100.0,6,81091,758.78132969,0.11903363466262817,0.029370617121458054,-388.3164978027344,0.00073,548999,0.07156337797641754
5530,553000,100.0,6,81251,758.7624777,0.16197018325328827,0.028229497373104095,-387.7836608886719,0.00073,549999,-0.34074145555496216
5540,554000,100.0,6,81410,758.7753413,0.37591737508773804,0.028617525473237038,-387.62957763671875,0.00073,550999,2.3575406074523926
5550,555000,100.0,6,81572,758.9013878000001,0.35785403847694397,0.028082752600312233,-386.70233154296875,0.00073,551999,0.00787237286567688
5560,556000,100.0,6,81733,758.9231973699998,0.18446698784828186,0.024535570293664932,-387.19403076171875,0.00073,552999,0.2971494793891907
5570,557000,100.0,6,81895,758.87188982,0.30344173312187195,0.027706502005457878,-387.71051025390625,0.00073,553999,-0.795326828956604
5580,558000,100.0,6,82056,758.37571566,0.2158539593219757,0.02197311259806156,-387.6976013183594,0.00073,554999,0.5192868709564209
5590,559000,100.0,6,82216,758.36530593,0.1517266184091568,0.03983708843588829,-386.9028015136719,0.00073,555999,0.049002647399902344
5600,560000,100.0,6,82376,756.1763047999999,1.5565314292907715,0.03334144502878189,-388.1614990234375,0.00073,556999,2.2621049880981445
5610,561000,100.0,6,82537,747.2956616899999,0.23397892713546753,0.026129532605409622,-388.8459777832031,0.00073,557999,-0.06915143132209778
5620,562000,100.0,6,82696,747.14117102,0.07701047509908676,0.032300617545843124,-388.4681701660156,0.00073,558999,-0.43915504217147827
5630,563000,100.0,6,82856,746.7072062100001,0.23614278435707092,0.033678051084280014,-386.1477355957031,0.00073,559999,0.6322655081748962
5640,564000,100.0,6,83017,746.4015580399999,0.46287763118743896,0.023688124492764473,-388.1577453613281,0.00073,560999,-0.8454782366752625
5650,565000,100.0,6,83178,746.4075917,0.3956981301307678,0.029716042801737785,-387.31982421875,0.00073,561999,-0.29464542865753174
5660,566000,100.0,6,83342,746.4658690399999,0.42327648401260376,0.027527906000614166,-388.0058898925781,0.00073,562999,0.8020325303077698
5670,567000,100.0,6,83506,746.3420661199999,0.6001033782958984,0.03154503181576729,-387.4422607421875,0.00073,563999,-0.1646941751241684
5680,568000,100.0,6,83671,746.70380423,0.1510644555091858,0.033055901527404785,-387.5166931152344,0.00073,564999,-0.7590662240982056
5690,569000,100.0,6,83847,745.5089491900002,0.9929542541503906,0.057997845113277435,-391.1929626464844,0.00073,565999,4.571446895599365
5700,570000,100.0,6,84012,744.3816969100001,0.22629840672016144,0.04608941078186035,-389.0418701171875,0.00073,566999,0.5365617275238037
5710,571000,100.0,6,84174,749.2235656400001,0.15404310822486877,0.04690564423799515,-387.38470458984375,0.00073,567999,-0.5703951120376587
5720,572000,100.0,6,84335,748.78566798,0.1327972561120987,0.04127620905637741,-387.6298522949219,0.00073,568999,-0.2705676257610321
5730,573000,100.0,6,84496,748.5058551799999,0.7182096242904663,0.03132476657629013,-387.85784912109375,0.00073,569999,0.09691522270441055
5740,574000,100.0,6,84660,748.39723804,0.09438343346118927,0.022507300600409508,-388.3166198730469,0.00073,570999,-0.45133155584335327
5750,575000,100.0,6,84825,748.4079143499999,0.0675746500492096,0.027956487610936165,-388.964599609375,0.00073,571999,1.3904908895492554
5760,576000,100.0,6,84994,748.4546145300001,0.08896896243095398,0.0256891418248415,-388.8182067871094,0.00073,572999,1.1866166591644287
5770,577000,100.0,6,85164,748.6160635700002,0.36737188696861267,0.025349726900458336,-388.8843688964844,0.00073,573999,0.11607447266578674
5780,578000,100.0,6,85333,748.7732332300001,0.1807274967432022,0.023396436125040054,-388.8006286621094,0.00073,574999,0.5540628433227539
5790,579000,100.0,6,85503,749.9245678399999,0.07622208446264267,0.024660298600792885,-388.9766845703125,0.00073,575999,-0.4607597291469574
5800,580000,100.0,6,85674,753.2781677800001,0.04051327332854271,0.02427937090396881,-389.3988952636719,0.00073,576999,-0.7323166131973267
5810,581000,100.0,6,85844,757.2905072299999,0.03151832893490791,0.023485274985432625,-389.5744323730469,0.00073,577999,-0.7302788496017456
5820,582000,100.0,6,86014,757.6335667800001,0.0704159215092659,0.023537643253803253,-389.2319030761719,0.00073,578999,0.3085237741470337
5830,583000,100.0,6,86185,758.2495377500001,0.049797989428043365,0.02408420853316784,-389.8135681152344,0.00073,579999,2.1945102214813232
5840,584000,100.0,6,86356,758.69620647,0.08968746662139893,0.025646377354860306,-389.1108093261719,0.00073,580999,0.9449381828308105
5850,585000,100.0,6,86526,758.8369294199999,0.08023426681756973,0.02373475395143032,-389.1795654296875,0.00073,581999,0.21059633791446686
5860,586000,100.0,6,86696,758.8956408999999,0.09664788842201233,0.025789907202124596,-389.4267883300781,0.00073,582999,-0.047863759100437164
5870,587000,100.0,6,86868,758.94971727,0.31706488132476807,0.02375093661248684,-389.0148010253906,0.00073,583999,-0.14965814352035522
5880,588000,100.0,6,87038,759.0366000299999,0.0451115220785141,0.024929961189627647,-389.82269287109375,0.00073,584999,-0.25292158126831055
5890,589000,100.0,6,87206,759.1786646199997,0.041015900671482086,0.02198372408747673,-389.62640380859375,0.00073,585999,0.28639090061187744
5900,590000,100.0,6,87382,759.2483523300001,0.048770204186439514,0.023787671700119972,-389.71343994140625,0.00073,586999,-1.0867761373519897
5910,591000,100.0,6,87551,759.2854485299999,0.09389733523130417,0.02207692340016365,-389.1261901855469,0.00073,587999,0.18579460680484772
5920,592000,100.0,6,87721,759.4612000100001,0.08546636998653412,0.023224705830216408,-389.6707763671875,0.00073,588999,-0.1643027365207672
5930,593000,100.0,6,87890,759.49075553,0.06640671193599701,0.02391303889453411,-388.9759216308594,0.00073,589999,0.012503862380981445
5940,594000,100.0,6,88061,759.4583050200002,0.043783389031887054,0.024086838588118553,-389.794677734375,0.00073,590999,-0.23285865783691406
5950,595000,100.0,6,88230,759.4484945500001,0.02925042249262333,0.022848214954137802,-389.60504150390625,0.00073,591999,0.9263767004013062
5960,596000,100.0,6,88399,759.48595404,0.13808442652225494,0.02425786480307579,-389.7266845703125,0.00073,592999,0.09391367435455322
