time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/n_updates
7510,769.61069469,100.0,6,751000,110774,4.279301166534424,0.23736156523227692,0.0018406526651233435,-395.8194580078125,0.00073,747999
7520,769.46605227,100.0,6,752000,110925,-9.040888786315918,0.02868201769888401,0.0019846486393362284,-396.94537353515625,0.00073,748999
7530,768.99043448,100.0,6,753000,111073,-2.960916519165039,0.05907553434371948,0.0016828072257339954,-396.3071594238281,0.00073,749999
7540,770.2082176,100.0,6,754000,111223,-0.2335226833820343,0.014173315837979317,0.001828879350796342,-396.224609375,0.00073,750999
7550,770.0203457599999,100.0,6,755000,111370,3.2335925102233887,0.05951223894953728,0.0019752217922359705,-395.96661376953125,0.00073,751999
7560,770.05009072,100.0,6,756000,111519,1.3088973760604858,0.13529078662395477,0.0019840949680656195,-395.84765625,0.00073,752999
7570,769.2252014600001,100.0,6,757000,111666,-1.238940715789795,0.09908562898635864,0.0017452370375394821,-396.6532897949219,0.00073,753999
7580,769.5169594900002,100.0,6,758000,111816,-0.9543783664703369,0.03879373520612717,0.001673343707807362,-396.0707702636719,0.00073,754999
7590,769.2742334600002,100.0,6,759000,111966,-2.9929792881011963,0.007220289669930935,0.0020108246244490147,-396.8191223144531,0.00073,755999
7600,769.01473827,100.0,6,760000,112116,-2.9829509258270264,0.031903695315122604,0.0022695951629430056,-395.9596862792969,0.00073,756999
7610,770.2161223100001,100.0,6,761000,112264,2.992396354675293,0.0874333530664444,0.0017830777214840055,-396.045654296875,0.00073,757999
7620,770.8316066599999,100.0,6,762000,112411,-3.6836652755737305,0.032830920070409775,0.0018793751951307058,-396.30023193359375,0.00073,758999
7630,771.2326803199999,100.0,6,763000,112559,-2.817843198776245,0.02846410498023033,0.0019326112233102322,-396.539306640625,0.00073,759999
7640,771.1792252500001,100.0,6,764000,112708,-0.8139194250106812,0.03742155432701111,0.0021618937607854605,-396.33074951171875,0.00073,760999
7650,772.3032301800002,100.0,6,765000,112857,-2.9398467540740967,0.10083981603384018,0.0019618673250079155,-396.4322509765625,0.00073,761999
7660,771.7662719000001,100.0,6,766000,113006,-0.3712949752807617,0.035468921065330505,0.0022177633363753557,-396.22576904296875,0.00073,762999
7670,771.6870422699999,100.0,6,767000,113154,-3.0690178871154785,0.046329282224178314,0.0019676373340189457,-396.10223388671875,0.00073,763999
7680,771.2069089199999,100.0,6,768000,113301,1.9283825159072876,0.053778037428855896,0.001873703091405332,-396.6296691894531,0.00073,764999
7690,771.56138403,100.0,6,769000,113450,-5.187984466552734,0.04310107231140137,0.0022287217434495687,-396.45458984375,0.00073,765999
7700,771.6889072000001,100.0,6,770000,113599,0.5194135308265686,0.0621485561132431,0.0019772816449403763,-396.2575988769531,0.00073,766999
7710,771.14639421,100.0,6,771000,113749,1.0312296152114868,0.01503565814346075,0.0017886400455608964,-396.7205810546875,0.00073,767999
7720,770.45788825,100.0,6,772000,113897,-3.388024091720581,0.07669180631637573,0.0018354884814471006,-396.3748779296875,0.00073,768999
7730,770.41553613,100.0,6,773000,114044,-4.489758491516113,0.05617198348045349,0.001740305800922215,-396.3583984375,0.00073,769999
7740,771.3617698699999,100.0,6,774000,114192,11.995244026184082,0.07691910117864609,0.0018733671167865396,-395.6482238769531,0.00073,770999
7750,770.3054518199997,100.0,6,775000,114341,-4.8330512046813965,0.03393075615167618,0.0019496821332722902,-396.69140625,0.00073,771999
7760,770.9884648499999,100.0,6,776000,114490,0.4233604669570923,0.06755730509757996,0.002094489289447665,-396.2498779296875,0.00073,772999
7770,771.6728757799999,100.0,6,777000,114640,-2.3871376514434814,0.07910125702619553,0.0019308895571157336,-396.49884033203125,0.00073,773999
7780,772.3552320399999,100.0,6,778000,114788,-3.239299774169922,0.025660917162895203,0.002293107332661748,-396.3115234375,0.00073,774999
7790,772.9187966999999,100.0,6,779000,114936,0.9100404381752014,0.03754555061459541,0.0020758730825036764,-396.28179931640625,0.00073,775999
7800,772.21858318,100.0,6,780000,115086,-1.909102439880371,0.04573418200016022,0.0018693035235628486,-396.5663146972656,0.00073,776999
7810,771.4150242199999,100.0,6,781000,115235,-0.2818945646286011,0.05220956355333328,0.0017059609526768327,-396.52435302734375,0.00073,777999
7820,772.2368266099999,100.0,6,782000,115383,0.7262444496154785,0.07784578949213028,0.0018983216723427176,-396.3486633300781,0.00073,778999
7830,772.4919205999998,100.0,6,783000,115530,-1.8573424816131592,0.007283708080649376,0.0023025653790682554,-396.91424560546875,0.00073,779999
7840,771.1455400199999,100.0,6,784000,115680,-4.563424587249756,0.08992843329906464,0.0019055923912674189,-396.42913818359375,0.00073,780999
7850,771.9227060100001,100.0,6,785000,115830,2.4639694690704346,0.05020972341299057,0.0018309743609279394,-396.5097961425781,0.00073,781999
7860,770.45796901,100.0,6,786000,115982,1.531578779220581,0.09085281193256378,0.0021426703315228224,-395.99835205078125,0.00073,782999
7870,770.7909220999998,100.0,6,787000,116130,-3.9017558097839355,0.054781727492809296,0.0017885130364447832,-396.65118408203125,0.00073,783999
7880,771.7869515500001,100.0,6,788000,116279,5.860391616821289,0.048501141369342804,0.0020024580880999565,-395.965087890625,0.00073,784999
7890,771.6146259200001,100.0,6,789000,116428,5.799591064453125,0.062348779290914536,0.001800614525564015,-395.6421813964844,0.00073,785999
7900,772.8443120800001,100.0,6,790000,116577,-0.6498688459396362,0.022888774052262306,0.001996885519474745,-396.6446228027344,0.00073,786999
7910,772.6504464799999,100.0,6,791000,116726,0.9402208924293518,0.155005544424057,0.0019088736735284328,-396.1549377441406,0.00073,787999
7920,771.55007851,100.0,6,792000,116875,1.37735915184021,0.035828135907649994,0.00199225009419024,-396.24517822265625,0.00073,788999
7930,772.1499114100001,100.0,6,793000,117026,1.880488395690918,0.07481098920106888,0.0018963511101901531,-395.7926330566406,0.00073,789999
7940,773.5610270899998,100.0,6,794000,117175,1.1333966255187988,0.05515291541814804,0.001919232658110559,-396.5323486328125,0.00073,790999
7950,773.96799119,100.0,6,795000,117322,-1.3514125347137451,0.056474074721336365,0.0020778023172169924,-395.9881591796875,0.00073,791999
7960,774.40109068,100.0,6,796000,117470,5.826851844787598,0.04551400989294052,0.002260316628962755,-395.9002380371094,0.00073,792999
7970,773.3810867400002,100.0,6,797000,117618,-0.9862480163574219,0.085245780646801,0.002040114486590028,-395.6805114746094,0.00073,793999
7980,772.8979704500001,100.0,6,798000,117768,0.3969365358352661,0.05467058718204498,0.0019744636956602335,-396.1246337890625,0.00073,794999
7990,772.6160815500001,100.0,6,799000,117916,5.878505229949951,0.10147400945425034,0.002138261217623949,-395.7231750488281,0.00073,795999
8000,771.18101943,100.0,6,800000,118065,1.7574026584625244,0.03778323158621788,0.0019345206674188375,-396.194580078125,0.00073,796999
8010,771.9142744599998,100.0,6,801000,118214,-2.0411038398742676,0.12017866969108582,0.0018039988353848457,-396.4310302734375,0.00073,797999
8020,772.61494146,100.0,6,802000,118365,-1.545500636100769,0.046345777809619904,0.002259190659970045,-396.742431640625,0.00073,798999
8030,770.8487936199999,100.0,6,803000,118512,1.0481476783752441,0.030723856762051582,0.0021051045041531324,-396.4085998535156,0.00073,799999
8040,769.66637022,100.0,6,804000,118662,-2.8153467178344727,0.17202416062355042,0.0020381619688123465,-396.59716796875,0.00073,800999
8050,769.57203567,100.0,6,805000,118813,4.021570682525635,0.08346614241600037,0.0017381843645125628,-396.1027526855469,0.00073,801999
8060,770.31919823,100.0,6,806000,118962,2.4928786754608154,0.029348501935601234,0.0018052620580419898,-396.3470458984375,0.00073,802999
8070,772.03546142,100.0,6,807000,119111,-0.923143744468689,0.0525822788476944,0.0021287857089191675,-396.439453125,0.00073,803999
8080,771.6421741199998,100.0,6,808000,119260,3.378305435180664,0.022006774321198463,0.0016735631506890059,-396.8984680175781,0.00073,804999
8090,771.6568994600001,100.0,6,809000,119409,0.6444197297096252,0.08162987977266312,0.002191022736951709,-396.102294921875,0.00073,805999
8100,772.1159877100002,100.0,6,810000,119559,1.5384079217910767,0.04984879493713379,0.0016275405650958419,-396.3105773925781,0.00073,806999
8110,772.4621270499999,100.0,6,811000,119708,-1.275783896446228,0.08449763059616089,0.0018744698027148843,-396.30389404296875,0.00073,807999
8120,773.1128008700001,100.0,6,812000,119858,0.6684963703155518,0.09896791726350784,0.0023094508796930313,-396.2789001464844,0.00073,808999
8130,774.44610669,100.0,6,813000,120009,-5.465898513793945,0.03508727252483368,0.0023111982736736536,-396.7882995605469,0.00073,809999
8140,774.5423397700002,100.0,6,814000,120159,-0.9136295318603516,0.10822665691375732,0.0018241144716739655,-396.82672119140625,0.00073,810999
8150,773.59417688,100.0,6,815000,120308,-2.114551067352295,0.06475019454956055,0.0021447199396789074,-396.5891418457031,0.00073,811999
8160,772.6799568199999,100.0,6,816000,120458,-3.5200934410095215,0.03145788609981537,0.0019224733114242554,-396.1492919921875,0.00073,812999
8170,771.9479458899998,100.0,6,817000,120607,0.8341752886772156,0.08331896364688873,0.0020306159276515245,-396.0328674316406,0.00073,813999
8180,772.3128937799999,100.0,6,818000,120755,-0.3861275911331177,0.035447340458631516,0.002048882655799389,-396.5058898925781,0.00073,814999
8190,772.74798071,100.0,6,819000,120900,2.165604829788208,0.22040408849716187,0.001856458024121821,-396.01751708984375,0.00073,815999
8200,773.3933097899999,100.0,6,820000,121051,-0.22951149940490723,0.039679478853940964,0.0020751478150486946,-396.1289978027344,0.00073,816999
8210,773.00476491,100.0,6,821000,121197,3.9353935718536377,0.039247747510671616,0.002069335663691163,-396.27935791015625,0.00073,817999
8220,772.6797183499999,100.0,6,822000,121345,-1.1045973300933838,0.039775095880031586,0.001886033802293241,-396.1272888183594,0.00073,818999
8230,772.80982982,100.0,6,823000,121491,-0.4529319405555725,0.04899751394987106,0.002296675695106387,-396.27056884765625,0.00073,819999
8240,772.3199905499999,100.0,6,824000,121639,-1.399343729019165,0.036420077085494995,0.0015865223249420524,-396.4879150390625,0.00073,820999
8250,772.8993420400001,100.0,6,825000,121788,-2.344888925552368,0.0230634156614542,0.001807012944482267,-396.60528564453125,0.00073,821999
8260,773.5507595400002,100.0,6,826000,121936,2.869095802307129,0.023337583988904953,0.001840475364588201,-396.35772705078125,0.00073,822999
8270,773.5186195900001,100.0,6,827000,122085,0.6968766450881958,0.04583513364195824,0.001983718480914831,-395.94866943359375,0.00073,823999
8280,773.0255151899999,100.0,6,828000,122235,0.6457004547119141,0.2120683193206787,0.0022001981269568205,-395.9504089355469,0.00073,824999
8290,773.6986508599999,100.0,6,829000,122390,-8.484692573547363,0.027941785752773285,0.0017975862137973309,-396.7364807128906,0.00073,825999
8300,773.80800087,100.0,6,830000,122538,2.3455123901367188,0.04555918648838997,0.0020061288960278034,-396.3667907714844,0.00073,826999
8310,774.6300783799999,100.0,6,831000,122685,1.4813477993011475,0.028453826904296875,0.002125758910551667,-396.38665771484375,0.00073,827999
8320,774.6008386100002,100.0,6,832000,122835,0.7329790592193604,0.053938768804073334,0.002078814199194312,-396.3899841308594,0.00073,828999
8330,774.0123596400001,100.0,6,833000,122983,0.3642183542251587,0.07116317749023438,0.001886074198409915,-396.135498046875,0.00073,829999
8340,775.41575809,100.0,6,834000,123132,-2.671452045440674,0.08095695078372955,0.001753726857714355,-396.5881042480469,0.00073,830999
8350,774.1704610800001,100.0,6,835000,123281,3.415400981903076,0.036440663039684296,0.00199680938385427,-395.9407958984375,0.00073,831999
8360,773.5517635900001,100.0,6,836000,123427,-1.063537836074829,0.028299124911427498,0.0020799455232918262,-396.15313720703125,0.00073,832999
8370,774.1165067000001,100.0,6,837000,123575,-1.7810274362564087,0.06257648766040802,0.0021324167028069496,-395.92523193359375,0.00073,833999
8380,774.3481634799999,100.0,6,838000,123723,-0.8101295232772827,0.022290322929620743,0.0019303105073049664,-396.86175537109375,0.00073,834999
8390,772.49047819,100.0,6,839000,123872,1.2677134275436401,0.04585903882980347,0.002094899769872427,-396.4375305175781,0.00073,835999
8400,772.3480949,100.0,6,840000,124021,-4.67554235458374,0.0683925524353981,0.002171449363231659,-396.6340637207031,0.00073,836999
8410,772.60002611,100.0,6,841000,124169,-1.5137947797775269,0.11303139477968216,0.0020387412514537573,-396.3045349121094,0.00073,837999
8420,772.2096487599999,100.0,6,842000,124321,-4.161937713623047,0.016343923285603523,0.0023347651585936546,-396.8865051269531,0.00073,838999
8430,772.9395038399998,100.0,6,843000,124471,7.239133358001709,0.09428313374519348,0.001967192627489567,-395.9906311035156,0.00073,839999
8440,772.6530935100001,100.0,6,844000,124620,0.025931507349014282,0.20893850922584534,0.0021758689545094967,-396.3045959472656,0.00073,840999
8450,772.0520201200002,100.0,6,845000,124768,0.0849389135837555,0.12914550304412842,0.0018450850620865822,-396.3407287597656,0.00073,841999
8460,772.7862533599998,100.0,6,846000,124918,1.47284996509552,0.07042566686868668,0.0021552590187639,-396.40008544921875,0.00073,842999
8470,771.86743116,100.0,6,847000,125067,16.735939025878906,0.04823865741491318,0.004871756304055452,-397.03668212890625,0.00073,843999
8480,770.5047633999999,100.0,6,848000,125217,-16.18238067626953,0.029737142845988274,0.005054892040789127,-396.58953857421875,0.00073,844999
8490,770.8641528699998,100.0,6,849000,125369,-6.4682183265686035,0.02993774227797985,0.0029744103085249662,-396.29974365234375,0.00073,845999
8500,770.5244048399999,100.0,6,850000,125521,-1.520359754562378,0.22116070985794067,0.0021993431728333235,-395.7566223144531,0.00073,846999
8510,770.39431777,100.0,6,851000,125670,0.2522493004798889,0.036735378205776215,0.002549160737544298,-395.82391357421875,0.00073,847999
8520,770.2809263899998,100.0,6,852000,125820,-1.9752180576324463,0.02610061690211296,0.0023680822923779488,-396.4009704589844,0.00073,848999
8530,770.59342115,100.0,6,853000,125972,-1.0261199474334717,0.025117862969636917,0.002652170602232218,-396.7083740234375,0.00073,849999
8540,769.678783,100.0,6,854000,126122,0.18334048986434937,0.13100585341453552,0.002464335411787033,-395.8213806152344,0.00073,850999
8550,769.8654464900002,100.0,6,855000,126272,0.6104810237884521,0.046987518668174744,0.0023891115561127663,-396.1976013183594,0.00073,851999
8560,768.78095153,100.0,6,856000,126422,1.425489902496338,0.25950559973716736,0.002560257213190198,-396.2521057128906,0.00073,852999
8570,769.3582643799997,100.0,6,857000,126572,-2.813765287399292,0.0714922547340393,0.002085734624415636,-396.1962890625,0.00073,853999
8580,770.4220165999998,100.0,6,858000,126724,3.0838074684143066,0.11591580510139465,0.002623058622702956,-396.01556396484375,0.00073,854999
8590,771.7708646200001,100.0,6,859000,126874,0.27992182970046997,0.04139108583331108,0.0021875861566513777,-396.154296875,0.00073,855999
8600,771.3990226799998,100.0,6,860000,127024,-6.311503887176514,0.12168395519256592,0.002828203607350588,-396.7515869140625,0.00073,856999
8610,770.3726968800003,100.0,6,861000,127175,-3.672600269317627,0.040137432515621185,0.003279145574197173,-396.2994079589844,0.00073,857999
8620,770.02089371,100.0,6,862000,127326,-1.1234021186828613,0.09639215469360352,0.002320121042430401,-396.1732177734375,0.00073,858999
8630,769.1177324000001,100.0,6,863000,127475,-2.1588752269744873,0.035197362303733826,0.00221331138163805,-396.76611328125,0.00073,859999
8640,770.0368381399998,100.0,6,864000,127625,-0.9812383651733398,0.04219833016395569,0.002459803596138954,-396.2259826660156,0.00073,860999
8650,770.7500198599998,100.0,6,865000,127774,4.718111038208008,0.05336633324623108,0.0023222705349326134,-396.16046142578125,0.00073,861999
8660,771.7437048699998,100.0,6,866000,127924,-1.000089168548584,0.05270630121231079,0.002382866572588682,-396.87060546875,0.00073,862999
8670,771.8379366699999,100.0,6,867000,128073,-5.025378227233887,0.091742604970932,0.0018876424292102456,-396.47186279296875,0.00073,863999
8680,772.4089693499998,100.0,6,868000,128224,-3.042881965637207,0.11427593231201172,0.0029002109076827765,-395.99603271484375,0.00073,864999
8690,771.44180267,100.0,6,869000,128373,1.0572048425674438,0.044592730700969696,0.0022112426813691854,-396.2885437011719,0.00073,865999
8700,771.5771061899999,100.0,6,870000,128522,2.35292387008667,0.04282958060503006,0.002598665188997984,-396.62506103515625,0.00073,866999
8710,773.1428564900001,100.0,6,871000,128673,-0.7483627200126648,0.14478357136249542,0.002215354470536113,-396.38751220703125,0.00073,867999
8720,773.5300170699999,100.0,6,872000,128824,-5.69890022277832,0.037420548498630524,0.0022211892064660788,-396.1464538574219,0.00073,868999
8730,773.8006681299998,100.0,6,873000,128973,-0.568598210811615,0.08140920102596283,0.0024007505271583796,-396.12451171875,0.00073,869999
8740,773.08907057,100.0,6,874000,129123,4.715625286102295,0.04576493054628372,0.002485973760485649,-396.0813293457031,0.00073,870999
8750,773.0565200699998,100.0,6,875000,129272,-4.52129602432251,0.03527073934674263,0.0019886575173586607,-396.6109619140625,0.00073,871999
8760,773.0028801400002,100.0,6,876000,129421,-3.652172088623047,0.04929668456315994,0.00241392501629889,-396.8880615234375,0.00073,872999
8770,772.6356025199998,100.0,6,877000,129571,2.2003493309020996,0.1148747131228447,0.002039141021668911,-396.20062255859375,0.00073,873999
8780,772.2620670800002,100.0,6,878000,129720,2.135857105255127,0.15187498927116394,0.002037953119724989,-395.6093444824219,0.00073,874999
8790,771.6313472799999,100.0,6,879000,129871,6.2868804931640625,0.09976719319820404,0.002281823428347707,-396.675048828125,0.00073,875999
8800,771.79199831,100.0,6,880000,130020,-0.08671855926513672,0.029387986287474632,0.0023485077545046806,-396.05230712890625,0.00073,876999
8810,771.49685124,100.0,6,881000,130168,4.697503089904785,0.07172000408172607,0.0024986364878714085,-396.4656982421875,0.00073,877999
8820,771.1488683499999,100.0,6,882000,130316,6.9248857498168945,0.04948367923498154,0.002182302763685584,-395.75830078125,0.00073,878999
8830,770.3389492900001,100.0,6,883000,130465,4.9640302658081055,0.05979771912097931,0.0022723814472556114,-395.92242431640625,0.00073,879999
8840,770.5738188200002,100.0,6,884000,130614,-2.8866384029388428,0.11867639422416687,0.002508969744667411,-396.40777587890625,0.00073,880999
8850,770.6585932400001,100.0,6,885000,130766,-1.3589457273483276,0.028106380254030228,0.0022160084918141365,-396.0813903808594,0.00073,881999
8860,770.2429504500001,100.0,6,886000,130917,2.2485876083374023,0.03449387848377228,0.0021034579258412123,-396.0230712890625,0.00073,882999
8870,769.0193348,100.0,6,887000,131067,-4.399188995361328,0.022062204778194427,0.0026219456922262907,-396.830078125,0.00073,883999
8880,769.5661366400001,100.0,6,888000,131216,-0.9270659685134888,0.08565886318683624,0.0022828879300504923,-396.0702209472656,0.00073,884999
8890,770.6289587399998,100.0,6,889000,131366,-8.187146186828613,0.040139906108379364,0.0020403051748871803,-396.65277099609375,0.00073,885999
8900,771.1855718600001,100.0,6,890000,131517,-0.09203630685806274,0.05632457882165909,0.00221775914542377,-396.57928466796875,0.00073,886999
8910,768.2158572100001,100.0,6,891000,131668,0.991809070110321,0.071395143866539,0.002121130470186472,-396.244140625,0.00073,887999
8920,768.71388993,100.0,6,892000,131818,-9.750616073608398,0.11892765760421753,0.0020718020386993885,-396.8675231933594,0.00073,888999
8930,769.59522029,100.0,6,893000,131967,4.55299711227417,0.05598743259906769,0.0023927472066134214,-396.4317626953125,0.00073,889999
8940,769.9877794400002,100.0,6,894000,132118,5.050650119781494,0.07666739821434021,0.002278946340084076,-396.1390075683594,0.00073,890999
8950,770.5708450899999,100.0,6,895000,132268,0.47919559478759766,0.056630514562129974,0.002078697085380554,-396.6737060546875,0.00073,891999
8960,771.09429992,100.0,6,896000,132417,-0.8996725082397461,0.0472337082028389,0.002153039211407304,-396.42694091796875,0.00073,892999
8970,773.0690107600001,100.0,6,897000,132565,-0.860489010810852,0.11519214510917664,0.0023334594443440437,-396.3475646972656,0.00073,893999
8980,771.4205794399999,100.0,6,898000,132712,-0.8640658855438232,0.054189957678318024,0.002256180625408888,-396.3692626953125,0.00073,894999
8990,771.2181770499999,100.0,6,899000,132862,-1.5405910015106201,0.017677538096904755,0.002218673937022686,-396.67779541015625,0.00073,895999
9000,770.9719971599999,100.0,6,900000,133013,-0.6981720924377441,0.020142870023846626,0.0024259674828499556,-396.40655517578125,0.00073,896999
9010,773.0852358200001,100.0,6,901000,133164,3.873281717300415,0.040023788809776306,0.00204360019415617,-396.8145446777344,0.00073,897999
9020,772.7836094700001,100.0,6,902000,133315,2.9365811347961426,0.15035298466682434,0.002722302684560418,-396.10345458984375,0.00073,898999
9030,772.6947456999999,100.0,6,903000,133466,1.469685435295105,0.019222956150770187,0.00202004867605865,-396.71429443359375,0.00073,899999
9040,772.5154988300002,100.0,6,904000,133616,-2.943638801574707,0.04511810094118118,0.0021725501865148544,-396.50531005859375,0.00073,900999
9050,771.8880595299999,100.0,6,905000,133764,3.189286231994629,0.04948185384273529,0.0028342383448034525,-396.228271484375,0.00073,901999
9060,771.50019842,100.0,6,906000,133913,4.21158504486084,0.04630672559142113,0.0019694678485393524,-396.040771484375,0.00073,902999
9070,771.32098088,100.0,6,907000,134064,2.9966039657592773,0.08347144722938538,0.0019965562969446182,-396.2044677734375,0.00073,903999
9080,771.6540083699999,100.0,6,908000,134213,1.2642927169799805,0.195537269115448,0.00214358395896852,-396.9509582519531,0.00073,904999
9090,770.87694817,100.0,6,909000,134363,5.26871395111084,0.04778148606419563,0.0018826418090611696,-396.23687744140625,0.00073,905999
9100,770.4116804999999,100.0,6,910000,134513,-0.5848762392997742,0.09449790418148041,0.002118886448442936,-396.24090576171875,0.00073,906999
9110,770.1662998799999,100.0,6,911000,134662,0.18407481908798218,0.04202289134263992,0.0026734243147075176,-396.14752197265625,0.00073,907999
9120,770.4034709000001,100.0,6,912000,134813,2.5006749629974365,0.10684611648321152,0.0023546505253762007,-396.53192138671875,0.00073,908999
9130,771.3742507099997,100.0,6,913000,134963,2.0984768867492676,0.10155203938484192,0.0021825754083693027,-396.0623779296875,0.00073,909999
9140,771.07784621,100.0,6,914000,135112,2.193007230758667,0.08629298955202103,0.0018986774375662208,-396.3731384277344,0.00073,910999
9150,772.42246492,100.0,6,915000,135262,-6.697729587554932,0.0822850838303566,0.00206992169842124,-396.07989501953125,0.00073,911999
9160,771.3805096000001,100.0,6,916000,135413,8.591071128845215,0.057920828461647034,0.0018784317653626204,-396.5244445800781,0.00073,912999
9170,770.1031887799999,100.0,6,917000,135562,-1.8501472473144531,0.05674482136964798,0.002657809294760227,-396.3306884765625,0.00073,913999
9180,770.08332187,100.0,6,918000,135711,-1.0215632915496826,0.03457367792725563,0.0027041526045650244,-396.30792236328125,0.00073,914999
9190,771.2887990599999,100.0,6,919000,135863,-0.8372434973716736,0.07412693649530411,0.002206388395279646,-396.840576171875,0.00073,915999
9200,771.5383293300001,100.0,6,920000,136014,-2.323674201965332,0.04201730340719223,0.002659490332007408,-396.3941650390625,0.00073,916999
9210,772.1263273700001,100.0,6,921000,136167,-4.174115180969238,0.023000000044703484,0.0023008519783616066,-396.4593505859375,0.00073,917999
9220,771.5839602200001,100.0,6,922000,136318,0.2738431692123413,0.08210216462612152,0.0023588454350829124,-396.0767822265625,0.00073,918999
9230,770.3129114300001,100.0,6,923000,136469,1.9331207275390625,0.036256130784749985,0.0023837995249778032,-395.8592224121094,0.00073,919999
9240,770.33520575,100.0,6,924000,136619,-2.7766127586364746,0.21612738072872162,0.0020050941966474056,-396.8111267089844,0.00073,920999
9250,770.05295521,100.0,6,925000,136769,-1.372588872909546,0.041190799325704575,0.002599980216473341,-396.6137390136719,0.00073,921999
9260,770.0400789400001,100.0,6,926000,136921,-4.802702903747559,0.020555205643177032,0.002591437427327037,-396.9345397949219,0.00073,922999
9270,771.1094646300002,100.0,6,927000,137070,6.548781871795654,0.09961982071399689,0.00232709595002234,-396.3435974121094,0.00073,923999
9280,771.62775492,100.0,6,928000,137220,2.850773334503174,0.0726904571056366,0.0019174526678398252,-395.68328857421875,0.00073,924999
9290,770.4225853099998,100.0,6,929000,137368,-3.821782112121582,0.025788525119423866,0.002724245423451066,-396.3866882324219,0.00073,925999
9300,769.52922881,100.0,6,930000,137517,-4.765860080718994,0.1397329419851303,0.0020517725497484207,-396.1324768066406,0.00073,926999
9310,769.3476647099998,100.0,6,931000,137664,3.7902562618255615,0.06737814843654633,0.0022839766461402178,-396.40789794921875,0.00073,927999
9320,770.02498351,100.0,6,932000,137811,0.34289002418518066,0.06220272183418274,0.002303633838891983,-396.30694580078125,0.00073,928999
9330,769.6635085700001,100.0,6,933000,137958,4.614655494689941,0.18042106926441193,0.0018683072412386537,-396.16790771484375,0.00073,929999
9340,769.8675015199999,100.0,6,934000,138107,7.580082893371582,0.06035285443067551,0.002474376931786537,-396.1437072753906,0.00073,930999
9350,768.74249673,100.0,6,935000,138255,-6.961216926574707,0.07281254231929779,0.00235157273709774,-396.64666748046875,0.00073,931999
9360,770.16312982,100.0,6,936000,138405,0.3207153081893921,0.05982740595936775,0.002016698243096471,-396.43914794921875,0.00073,932999
9370,769.3126560900002,100.0,6,937000,138554,-0.5521519184112549,0.10230190306901932,0.002605757676064968,-395.93939208984375,0.00073,933999
9380,768.9666209700001,100.0,6,938000,138704,-1.1671547889709473,0.04975736513733864,0.0021523493342101574,-396.43853759765625,0.00073,934999
9390,769.6455681299999,100.0,6,939000,138854,1.8010261058807373,0.13603582978248596,0.002124124439433217,-396.0765380859375,0.00073,935999
9400,771.58203336,100.0,6,940000,139002,2.3512144088745117,0.026500962674617767,0.0026731733232736588,-396.66400146484375,0.00073,936999
9410,772.2185482700002,100.0,6,941000,139151,4.840101718902588,0.10924723744392395,0.0022326381877064705,-396.33660888671875,0.00073,937999
9420,770.9171441999999,100.0,6,942000,139302,1.3342311382293701,0.05368814617395401,0.0026472657918930054,-396.2552490234375,0.00073,938999
9430,771.0009438100001,100.0,6,943000,139451,-1.6230753660202026,0.06759079545736313,0.00208022422157228,-396.2646179199219,0.00073,939999
9440,770.8052978699999,100.0,6,944000,139602,-0.4959319233894348,0.07484384626150131,0.0023960822727531195,-396.3583984375,0.00073,940999
9450,771.7041996799998,100.0,6,945000,139752,1.7319984436035156,0.03479953855276108,0.001940405578352511,-396.6075744628906,0.00073,941999
9460,771.2460805100001,100.0,6,946000,139901,-1.2069170475006104,0.09453791379928589,0.001995249418541789,-396.8279724121094,0.00073,942999
9470,772.6553525200002,100.0,6,947000,140050,-0.5314329862594604,0.10591502487659454,0.002373234834522009,-396.102783203125,0.00073,943999
9480,773.1918179899999,100.0,6,948000,140202,2.990757703781128,0.07797554135322571,0.002739879535511136,-396.3646545410156,0.00073,944999
9490,772.4717187199999,100.0,6,949000,140353,4.817792892456055,0.11995106190443039,0.0026478793006390333,-396.0519104003906,0.00073,945999
9500,771.32887614,100.0,6,950000,140505,-4.60966682434082,0.05296814441680908,0.0022247666493058205,-396.9345397949219,0.00073,946999
9510,769.8362671200001,100.0,6,951000,140655,1.6252455711364746,0.11782563477754593,0.0029607184696942568,-396.2455749511719,0.00073,947999
9520,771.2288676000001,100.0,6,952000,140806,1.2154099941253662,0.13429714739322662,0.001908664358779788,-396.53057861328125,0.00073,948999
9530,771.5671136700003,100.0,6,953000,140959,-0.05890100076794624,0.13234326243400574,0.002408382249996066,-396.6665344238281,0.00073,949999
9540,771.73945216,100.0,6,954000,141108,-2.2981531620025635,0.06227438151836395,0.0026095465291291475,-396.9535827636719,0.00073,950999
9550,771.32924178,100.0,6,955000,141262,-1.1067233085632324,0.02066897600889206,0.0023838994093239307,-396.7303466796875,0.00073,951999
9560,771.40300589,100.0,6,956000,141412,-0.5864572525024414,0.07594893872737885,0.002398505574092269,-396.32623291015625,0.00073,952999
9570,770.9901613000001,100.0,6,957000,141562,-8.114645957946777,0.12573933601379395,0.002555381041020155,-396.4510803222656,0.00073,953999
