time/time_elapsed,time/fps,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/ent_coef,train/critic_loss,train/n_updates,train/learning_rate,train/actor_loss,train/ent_coef_loss
178170,6,200.0,6240,1245234,3253.5933148099994,0.017446113750338554,6.892850875854492,1242233,0.00073,-1010.7308959960938,-7.663715362548828
178456,6,200.0,6250,1247234,3177.3351815700003,0.017845824360847473,3.1786739826202393,1244233,0.00073,-999.140380859375,3.038212776184082
178757,6,200.0,6260,1249234,3129.647119909999,0.01891736127436161,3.441098690032959,1246233,0.00073,-998.7442016601562,-2.4825282096862793
179045,6,200.0,6270,1251234,3138.54424774,0.018071560189127922,3.653765916824341,1248233,0.00073,-1022.134521484375,2.676797389984131
179331,6,200.0,6280,1253234,3136.9470070100006,0.017312675714492798,3.108654499053955,1250233,0.00073,-1006.5272216796875,7.783833980560303
179620,6,200.0,6290,1255234,3143.9603565700004,0.01707824133336544,3.0389256477355957,1252233,0.00073,-1027.0526123046875,3.5233254432678223
179909,6,200.0,6300,1257234,3257.5370613699993,0.017438286915421486,2.9510626792907715,1254233,0.00073,-1021.9833374023438,3.156332015991211
180197,6,200.0,6310,1259234,3323.15116168,0.017580538988113403,3.4039831161499023,1256233,0.00073,-1027.859619140625,0.36411094665527344
180486,6,200.0,6320,1261234,3389.48746526,0.01751336082816124,2.921095371246338,1258233,0.00073,-1013.3561401367188,7.086231231689453
180776,6,200.0,6330,1263234,3444.3241843099995,0.018799349665641785,2.8030567169189453,1260233,0.00073,-1018.3218994140625,-4.200619697570801
181061,6,200.0,6340,1265234,3473.5805434,0.016615310683846474,5.118138313293457,1262233,0.00073,-1029.9112548828125,5.002042770385742
181348,6,200.0,6350,1267234,3551.9638153,0.017206648364663124,2.1065282821655273,1264233,0.00073,-1025.96142578125,3.8692374229431152
181635,6,200.0,6360,1269234,3576.17471774,0.017422163859009743,2.712538242340088,1266233,0.00073,-1005.9761962890625,-1.7218053340911865
181926,6,200.0,6370,1271234,3579.2822782700005,0.01748938485980034,3.6335625648498535,1268233,0.00073,-1014.4613647460938,3.630897283554077
182213,6,200.0,6380,1273234,3562.7108139099996,0.016754083335399628,3.538601875305176,1270233,0.00073,-1025.132080078125,-0.6568063497543335
182496,6,200.0,6390,1275234,3567.1934577999996,0.016869738698005676,2.9759867191314697,1272233,0.00073,-1031.891357421875,-0.6638160943984985
182780,6,200.0,6400,1277234,3581.0756124199993,0.016484335064888,3.073028326034546,1274233,0.00073,-1008.0703125,4.573462963104248
183063,6,200.0,6410,1279234,3579.34206676,0.016461193561553955,3.1550183296203613,1276233,0.00073,-1029.259033203125,-3.0399646759033203
183347,6,200.0,6420,1281234,3583.95426992,0.01628538966178894,2.372001886367798,1278233,0.00073,-1037.7362060546875,-7.34799861907959
183632,6,200.0,6430,1283234,3529.45382645,0.016926899552345276,2.980893135070801,1280233,0.00073,-1027.3837890625,2.8534936904907227
183916,6,200.0,6440,1285234,3530.4315002699996,0.01605738326907158,3.016329050064087,1282233,0.00073,-1030.542724609375,-3.120908260345459
184201,6,200.0,6450,1287234,3532.41039694,0.016722852364182472,2.9281063079833984,1284233,0.00073,-1037.9434814453125,-2.797197103500366
184485,6,200.0,6460,1289234,3559.45739964,0.016793139278888702,2.1745710372924805,1286233,0.00073,-1023.7808227539062,-7.2342376708984375
184769,6,200.0,6470,1291234,3562.0103791200004,0.017228346318006516,3.526914596557617,1288233,0.00073,-1043.00830078125,-2.5069961547851562
185062,6,200.0,6480,1293234,3587.54658849,0.016568440943956375,2.4769301414489746,1290233,0.00073,-1044.62890625,10.61750316619873
185346,6,200.0,6490,1295234,3590.3227567200006,0.017010515555739403,3.3102266788482666,1292233,0.00073,-1023.391845703125,1.202066421508789
185630,6,200.0,6500,1297234,3594.10327199,0.01635810360312462,3.7981438636779785,1294233,0.00073,-1037.461669921875,-0.5011723041534424
185915,6,200.0,6510,1299234,3597.80930712,0.016224095597863197,1.914003849029541,1296233,0.00073,-1020.1968383789062,-2.649015426635742
186203,6,200.0,6520,1301234,3568.3858360199993,0.01689375936985016,3.053922176361084,1298233,0.00073,-1051.79736328125,-11.291465759277344
186485,6,200.0,6530,1303234,3623.03170499,0.01630609668791294,2.422146797180176,1300233,0.00073,-1040.3043212890625,-6.600637435913086
186768,6,200.0,6540,1305234,3624.34600042,0.017176471650600433,1.896395206451416,1302233,0.00073,-1036.2415771484375,-9.95386028289795
187053,6,200.0,6550,1307234,3603.6988043400006,0.016442028805613518,2.172215700149536,1304233,0.00073,-1046.2611083984375,0.21434402465820312
187339,6,200.0,6560,1309234,3603.5645946700006,0.01586926355957985,2.49796199798584,1306233,0.00073,-1040.9022216796875,0.44114571809768677
187626,6,200.0,6570,1311234,3532.5073004000005,0.01642443798482418,4.666783332824707,1308233,0.00073,-1033.5982666015625,8.264981269836426
187911,6,200.0,6580,1313234,3487.2504163199997,0.016092082485556602,2.434441566467285,1310233,0.00073,-1040.0909423828125,3.786041259765625
188200,6,200.0,6590,1315234,3488.2611522199995,0.016883032396435738,1.870954990386963,1312233,0.00073,-1042.75634765625,-7.345101833343506
188487,6,200.0,6600,1317234,3489.6776120700006,0.01642996072769165,2.271850109100342,1314233,0.00073,-1030.5745849609375,8.340539932250977
188775,6,200.0,6610,1319234,3476.00951122,0.016208607703447342,2.951327323913574,1316233,0.00073,-1036.357421875,2.1195790767669678
189064,6,200.0,6620,1321234,3499.906880830001,0.015994979068636894,2.1481432914733887,1318233,0.00073,-1038.4530029296875,-0.8483321070671082
189361,6,200.0,6630,1323234,3495.92055882,0.01622348465025425,2.6785836219787598,1320233,0.00073,-1031.96142578125,1.1358246803283691
189654,6,200.0,6640,1325234,3495.5664186000004,0.01643349416553974,2.6123204231262207,1322233,0.00073,-1038.3685302734375,-8.413102149963379
189941,6,200.0,6650,1327234,3518.2884319,0.01644924469292164,3.5567240715026855,1324233,0.00073,-1027.225341796875,4.284745216369629
190223,6,200.0,6660,1329234,3500.4119883699996,0.01594923622906208,1.9471665620803833,1326233,0.00073,-1021.671630859375,-2.308048963546753
190509,6,200.0,6670,1331234,3574.65787175,0.016209078952670097,2.5299859046936035,1328233,0.00073,-1043.7320556640625,-4.967217445373535
190795,6,200.0,6680,1333234,3623.05737376,0.016440540552139282,1.8926045894622803,1330233,0.00073,-1040.46533203125,-2.1784820556640625
191082,6,200.0,6690,1335234,3624.4034961800003,0.01600787416100502,2.011410713195801,1332233,0.00073,-1041.4776611328125,4.382991790771484
191368,6,200.0,6700,1337234,3586.35256968,0.016263915225863457,3.0705111026763916,1334233,0.00073,-1040.5242919921875,-0.04776877164840698
191653,6,200.0,6710,1339234,3496.0598569099993,0.017766758799552917,5.659234046936035,1336233,0.00073,-1057.6470947265625,0.712439239025116
191938,6,200.0,6720,1341234,3431.3795157799996,0.017305709421634674,3.875678539276123,1338233,0.00073,-1039.7562255859375,4.551426887512207
192224,6,200.0,6730,1343234,3429.67520738,0.016889039427042007,2.2189559936523438,1340233,0.00073,-1061.6900634765625,-2.8959779739379883
192509,6,200.0,6740,1345234,3431.1332770099993,0.0166794341057539,2.7814464569091797,1342233,0.00073,-1038.1593017578125,2.9230973720550537
192797,6,200.0,6750,1347234,3430.97980158,0.01639171876013279,3.0943737030029297,1344233,0.00073,-1042.9730224609375,5.4298481941223145
193081,6,200.0,6760,1349234,3447.29167486,0.016562817618250847,2.4918041229248047,1346233,0.00073,-1043.4644775390625,-2.084028959274292
193366,6,200.0,6770,1351234,3413.9588927199993,0.017302721738815308,2.9336624145507812,1348233,0.00073,-1049.576416015625,0.7955375909805298
193653,6,200.0,6780,1353234,3405.6915657800005,0.01648380048573017,2.0455069541931152,1350233,0.00073,-1061.2490234375,-7.650722026824951
193988,6,200.0,6790,1355234,3406.32300457,0.016664614900946617,2.2202889919281006,1352233,0.00073,-1047.06298828125,2.666867256164551
194275,6,200.0,6800,1357234,3437.8498861400003,0.017053639516234398,2.824861764907837,1354233,0.00073,-1038.1881103515625,4.184232234954834
194558,6,200.0,6810,1359234,3474.2732208500006,0.016949215903878212,6.406947135925293,1356233,0.00073,-1029.4119873046875,-0.9901461601257324
194844,6,200.0,6820,1361234,3500.5422502700007,0.016604775562882423,2.503232479095459,1358233,0.00073,-1047.44482421875,-2.5074386596679688
195129,6,200.0,6830,1363234,3497.54339744,0.017448309808969498,3.2330403327941895,1360233,0.00073,-1037.8768310546875,1.6596031188964844
195418,6,200.0,6840,1365234,3484.2219555600004,0.017416739836335182,2.6331100463867188,1362233,0.00073,-1055.2642822265625,-8.400869369506836
195703,6,200.0,6850,1367234,3488.4858016800003,0.017242737114429474,2.7614288330078125,1364233,0.00073,-1041.89990234375,5.77858829498291
195988,6,200.0,6860,1369234,3491.9631182900002,0.01720685325562954,2.8092923164367676,1366233,0.00073,-1072.019287109375,-10.648338317871094
196272,6,200.0,6870,1371234,3413.7716303999996,0.016737379133701324,2.5995821952819824,1368233,0.00073,-1047.9442138671875,9.61556625366211
196559,6,200.0,6880,1373234,3362.3087335400005,0.017495447769761086,5.560697078704834,1370233,0.00073,-1058.825927734375,-9.138297080993652
196842,6,200.0,6890,1375234,3360.57421404,0.01730520650744438,2.91154408454895,1372233,0.00073,-1060.2978515625,2.174321174621582
197126,6,200.0,6900,1377234,3367.2872275,0.016607634723186493,2.711116313934326,1374233,0.00073,-1043.8720703125,0.4664415121078491
197409,6,200.0,6910,1379234,3438.95818246,0.016728363931179047,3.32802152633667,1376233,0.00073,-1033.3365478515625,1.359354019165039
197695,6,200.0,6920,1381234,3487.5515408799997,0.016665052622556686,10.819458961486816,1378233,0.00073,-1046.93408203125,7.3872222900390625
197979,6,200.0,6930,1383234,3497.6782734000003,0.016539236530661583,2.303109645843506,1380233,0.00073,-1061.153564453125,7.385188102722168
198264,6,200.0,6940,1385234,3493.3087042600005,0.01694161258637905,2.4631123542785645,1382233,0.00073,-1056.403076171875,5.904050827026367
198548,6,200.0,6950,1387234,3491.8507324800007,0.01635388471186161,3.1544106006622314,1384233,0.00073,-1035.6650390625,10.777132034301758
198834,6,200.0,6960,1389234,3493.1467728300004,0.017177283763885498,2.1127567291259766,1386233,0.00073,-1045.538330078125,-4.832926273345947
199118,6,200.0,6970,1391234,3588.6743452799997,0.016655495390295982,2.140690803527832,1388233,0.00073,-1068.019287109375,7.051400661468506
199422,6,200.0,6980,1393234,3636.99095606,0.01733052358031273,3.349228858947754,1390233,0.00073,-1078.7581787109375,-5.572219371795654
199708,6,200.0,6990,1395234,3563.9305170099997,0.01723194494843483,2.4547624588012695,1392233,0.00073,-1072.953369140625,-2.4185140132904053
199995,6,200.0,7000,1397234,3513.8883625400003,0.017439959570765495,2.44173002243042,1394233,0.00073,-1071.9775390625,-4.593024253845215
200293,6,200.0,7010,1399234,3499.8713197300003,0.01796531490981579,3.69920015335083,1396233,0.00073,-1027.5181884765625,5.372981071472168
200599,6,200.0,7020,1401234,3496.8415403300005,0.018339024856686592,3.328625202178955,1398233,0.00073,-1095.9271240234375,-1.5467649698257446
200890,6,200.0,7030,1403234,3471.727480420001,0.01713048852980137,2.3330342769622803,1400233,0.00073,-1081.457763671875,-4.01120662689209
