time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,train/actor_loss,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss
3930,770.8848390800001,393000,55127,7,100.0,-397.97119140625,0.0031989850103855133,0.00073,389999,0.06942097842693329,-3.2771074771881104
3940,770.9245031500001,394000,55272,7,100.0,-398.1810302734375,0.00421739649027586,0.00073,390999,0.05639046058058739,-0.8856463432312012
3950,770.8858375000001,395000,55417,7,100.0,-397.7349853515625,0.0046044038608670235,0.00073,391999,0.08833934366703033,0.9959431886672974
3960,770.8861842199997,396000,55561,7,100.0,-398.01611328125,0.0038722397293895483,0.00073,392999,0.0366305410861969,-0.11597056686878204
3970,770.88640533,397000,55706,7,100.0,-397.74664306640625,0.0033998212311416864,0.00073,393999,0.14137227833271027,1.4812030792236328
3980,770.6068221399998,398000,55853,7,100.0,-398.2767028808594,0.0039842985570430756,0.00073,394999,0.059649012982845306,0.7563703060150146
3990,770.6061048299999,399000,55998,7,100.0,-398.656494140625,0.003501736791804433,0.00073,395999,0.038972917944192886,0.45079728960990906
4000,770.5665264099998,400000,56143,7,100.0,-397.9597473144531,0.004083352629095316,0.00073,396999,0.0538187250494957,-1.1099859476089478
4010,770.4060275800001,401000,56290,7,100.0,-398.3882751464844,0.0033026949968189,0.00073,397999,0.02207508496940136,-0.7437450885772705
4020,770.20854551,402000,56436,7,100.0,-397.96063232421875,0.0033529007341712713,0.00073,398999,0.0506352037191391,-0.18403735756874084
4030,770.2081315600001,403000,56583,7,100.0,-397.80560302734375,0.003784477012231946,0.00073,399999,0.04401002079248428,1.3547673225402832
4040,770.20861187,404000,56731,7,100.0,-398.5032958984375,0.004100224003195763,0.00073,400999,0.036717213690280914,-0.16986976563930511
4050,770.2105836299999,405000,56878,7,100.0,-398.27655029296875,0.003538836957886815,0.00073,401999,0.024538611993193626,0.39424508810043335
4060,770.1277716099999,406000,57025,7,100.0,-398.5437316894531,0.003493371419608593,0.00073,402999,0.1313754916191101,5.021379470825195
4070,770.08743424,407000,57172,7,100.0,-398.08038330078125,0.0037389546632766724,0.00073,403999,0.047734618186950684,0.23758380115032196
4080,770.2898432699999,408000,57322,7,100.0,-398.54608154296875,0.004076916724443436,0.00073,404999,0.1401573121547699,0.5927102565765381
4090,770.2887611200001,409000,57468,7,100.0,-397.99822998046875,0.003821956692263484,0.00073,405999,0.03083096630871296,2.546159267425537
4100,770.4085361699998,410000,57614,7,100.0,-398.40740966796875,0.004924883600324392,0.00073,406999,0.014881901443004608,-2.3626558780670166
4110,770.65010103,411000,57760,7,100.0,-397.9671630859375,0.004066535271704197,0.00073,407999,0.04355864226818085,-0.9338018298149109
4120,770.8501970099999,412000,57906,7,100.0,-397.8363952636719,0.0031074644066393375,0.00073,408999,0.1486271321773529,0.7303667068481445
4130,771.01395963,413000,58051,7,100.0,-398.05828857421875,0.004214985761791468,0.00073,409999,0.020426666364073753,-0.901584267616272
4140,770.9353976499999,414000,58196,7,100.0,-398.2763366699219,0.003839891403913498,0.00073,410999,0.10534322261810303,0.9504233598709106
4150,770.93421671,415000,58342,7,100.0,-398.0480651855469,0.004257065709680319,0.00073,411999,0.030295319855213165,-0.22408676147460938
4160,770.9758079600001,416000,58486,7,100.0,-398.3424987792969,0.0035275272093713284,0.00073,412999,0.03952782601118088,-2.625088930130005
4170,771.0172513599999,417000,58634,7,100.0,-398.18927001953125,0.003105300245806575,0.00073,413999,0.07444331049919128,2.743792772293091
4180,771.09724267,418000,58779,7,100.0,-398.62933349609375,0.0034191792365163565,0.00073,414999,0.02494974061846733,-0.8616653084754944
4190,771.1001407699998,419000,58924,7,100.0,-398.0740966796875,0.003274008398875594,0.00073,415999,0.03960224986076355,-0.30330079793930054
4200,771.06143466,420000,59071,7,100.0,-398.4592590332031,0.0033583042677491903,0.00073,416999,0.039274342358112335,-1.37699556350708
4210,771.02013585,421000,59217,7,100.0,-398.1632080078125,0.004103893414139748,0.00073,417999,0.04718552157282829,-3.489611864089966
4220,771.05956213,422000,59363,7,100.0,-398.3545837402344,0.003610648214817047,0.00073,418999,0.015212088823318481,-1.2638261318206787
4230,771.0175839199999,423000,59508,7,100.0,-398.21636962890625,0.003290904685854912,0.00073,419999,0.17003250122070312,0.7210626602172852
4240,771.1369708,424000,59654,7,100.0,-398.4386901855469,0.0038218109402805567,0.00073,420999,0.03740429878234863,-0.35799264907836914
4250,771.1380460100002,425000,59800,7,100.0,-398.0873718261719,0.003845329862087965,0.00073,421999,0.06250724196434021,-1.8695446252822876
4260,771.1389531799999,426000,59946,7,100.0,-397.964599609375,0.0029151614289730787,0.00073,422999,0.028422892093658447,1.203912377357483
4270,771.1383410100002,427000,60090,7,100.0,-398.3375549316406,0.0031035684514790773,0.00073,423999,0.03521403670310974,-0.4056171476840973
4280,771.05860588,428000,60236,7,100.0,-398.28741455078125,0.003054011380299926,0.00073,424999,0.038528796285390854,-0.5347976684570312
4290,771.0565251499997,429000,60385,7,100.0,-398.11614990234375,0.0037667383439838886,0.00073,425999,0.06930070370435715,-1.9159111976623535
4300,771.09719028,430000,60531,7,100.0,-398.37786865234375,0.004386517219245434,0.00073,426999,0.045603569597005844,-1.748777985572815
4310,771.0972106600001,431000,60677,7,100.0,-398.8357849121094,0.0034256335347890854,0.00073,427999,0.11194117367267609,-3.9249000549316406
4320,771.09737952,432000,60823,7,100.0,-398.10443115234375,0.0031393556855618954,0.00073,428999,0.07740254700183868,1.329742670059204
4330,771.0560697,433000,60972,7,100.0,-398.32330322265625,0.002979065990075469,0.00073,429999,0.040882378816604614,-1.6008565425872803
4340,771.0155488600001,434000,61118,7,100.0,-398.0535888671875,0.0029431446455419064,0.00073,430999,0.044283539056777954,-2.537168502807617
4350,771.01424889,435000,61264,7,100.0,-398.9831848144531,0.002959291450679302,0.00073,431999,0.08381671458482742,-3.4917044639587402
4360,771.0540086999999,436000,61410,7,100.0,-398.4774169921875,0.003434681799262762,0.00073,432999,0.012677851133048534,0.8145103454589844
4370,771.0132417900002,437000,61557,7,100.0,-398.3130187988281,0.003380912821739912,0.00073,433999,0.023801563307642937,1.3820335865020752
4380,771.0921794000002,438000,61702,7,100.0,-398.45513916015625,0.0035617640241980553,0.00073,434999,0.02914278954267502,0.08888441324234009
4390,771.1320778699999,439000,61848,7,100.0,-397.9058837890625,0.003382102819159627,0.00073,435999,0.1273850053548813,-2.529266834259033
4400,771.0091611600002,440000,61996,7,100.0,-398.37286376953125,0.003579593962058425,0.00073,436999,0.050088491290807724,-0.3000566363334656
4410,771.0083353699999,441000,62142,7,100.0,-398.4390869140625,0.0025590916629880667,0.00073,437999,0.05073825642466545,-2.331343650817871
4420,770.92870822,442000,62287,7,100.0,-398.2788391113281,0.0028031920082867146,0.00073,438999,0.06519356369972229,-1.8972389698028564
4430,770.97082086,443000,62435,7,100.0,-398.3730163574219,0.0031392958480864763,0.00073,439999,0.054487444460392,-0.43583232164382935
4440,770.8912842000001,444000,62581,7,100.0,-398.5699157714844,0.0032907540444284678,0.00073,440999,0.07145103812217712,-3.2383294105529785
4450,770.8483940399998,445000,62726,7,100.0,-397.8871154785156,0.0035288783255964518,0.00073,441999,0.049815721809864044,-0.7327024936676025
4460,770.8489121700001,446000,62871,7,100.0,-398.58636474609375,0.003081493079662323,0.00073,442999,0.052931711077690125,-1.5713636875152588
4470,770.8908595500001,447000,63018,7,100.0,-398.70074462890625,0.004327760078012943,0.00073,443999,0.03710465133190155,2.822526454925537
4480,770.77158556,448000,63164,7,100.0,-398.0136413574219,0.004367105662822723,0.00073,444999,0.03202531486749649,5.051793575286865
4490,770.81131785,449000,63310,7,100.0,-397.73846435546875,0.003145382273942232,0.00073,445999,0.10939477384090424,1.7293579578399658
4500,770.9331077700001,450000,63459,7,100.0,-397.96124267578125,0.002850358374416828,0.00073,446999,0.025320807471871376,2.7281742095947266
4510,770.9316628800001,451000,63608,7,100.0,-398.197998046875,0.003819593694061041,0.00073,447999,0.026508603245019913,-1.408121109008789
4520,770.9682074799998,452000,63756,7,100.0,-398.324462890625,0.0028816177509725094,0.00073,448999,0.06099209561944008,-0.7207199931144714
4530,771.0063794800002,453000,63903,7,100.0,-398.5909118652344,0.003029945772141218,0.00073,449999,0.06758639216423035,-1.2730937004089355
4540,771.1278575000001,454000,64052,7,100.0,-398.3429870605469,0.0028913530986756086,0.00073,450999,0.051155827939510345,-0.7409408092498779
4550,771.2117231899999,455000,64198,7,100.0,-398.3265686035156,0.0026759267784655094,0.00073,451999,0.11953061819076538,2.126206636428833
4560,771.1703045700001,456000,64345,7,100.0,-398.0805969238281,0.0024784058332443237,0.00073,452999,0.06774761527776718,0.5714856386184692
4570,771.0486031600001,457000,64492,7,100.0,-398.423828125,0.003286230145022273,0.00073,453999,0.029334599152207375,-1.8914117813110352
4580,771.1312540900002,458000,64640,7,100.0,-398.1102600097656,0.0028134884778410196,0.00073,454999,0.017668968066573143,-1.4603631496429443
4590,771.13567484,459000,64789,7,100.0,-398.10699462890625,0.0032194815576076508,0.00073,455999,0.2124321311712265,0.04782778024673462
4600,771.1369329199999,460000,64939,7,100.0,-398.058837890625,0.00351110496558249,0.00073,456999,0.04484185203909874,-1.6946741342544556
4610,771.1806791500001,461000,65089,7,100.0,-398.2996826171875,0.0032290907111018896,0.00073,457999,0.0193901639431715,0.3609071969985962
4620,771.2267190200001,462000,65237,7,100.0,-398.395263671875,0.0030877236276865005,0.00073,458999,0.06456147879362106,-1.5664417743682861
4630,771.22995583,463000,65386,7,100.0,-398.0512390136719,0.0024469480849802494,0.00073,459999,0.08555318415164948,0.13286560773849487
4640,771.2297577200001,464000,65535,7,100.0,-398.1437683105469,0.002898189704865217,0.00073,460999,0.04122231528162956,-2.0097103118896484
4650,771.1898814100002,465000,65683,7,100.0,-398.31121826171875,0.0033352298196405172,0.00073,461999,0.05930640175938606,1.890498399734497
4660,771.1901549400001,466000,65832,7,100.0,-398.30792236328125,0.003023766912519932,0.00073,462999,0.08578214794397354,0.43282145261764526
4670,771.3121194899999,467000,65980,7,100.0,-398.0628662109375,0.00287975394167006,0.00073,463999,0.049850787967443466,-2.863975763320923
4680,771.35208684,468000,66129,7,100.0,-398.30328369140625,0.0025524338707327843,0.00073,464999,0.04591048136353493,-0.30326521396636963
4690,771.3511249299997,469000,66277,7,100.0,-398.4372863769531,0.003555787494406104,0.00073,465999,0.04017241671681404,-3.5143208503723145
4700,771.2313134999999,470000,66426,7,100.0,-398.3645935058594,0.0032651731744408607,0.00073,466999,0.13553114235401154,2.293900966644287
4710,771.1039141299999,471000,66575,7,100.0,-397.6590576171875,0.0077418433502316475,0.00073,467999,0.0437202975153923,-0.7383299469947815
4720,771.0199098399997,472000,66724,7,100.0,-397.8500061035156,0.0045103286392986774,0.00073,468999,0.10550270974636078,-1.558286190032959
4730,770.9781945599998,473000,66871,7,100.0,-397.8096618652344,0.003345418954268098,0.00073,469999,0.033178213983774185,-2.2678961753845215
4740,770.9788437899999,474000,67020,7,100.0,-398.0960388183594,0.0030055309180170298,0.00073,470999,0.055612072348594666,-1.1615225076675415
4750,770.9776477700002,475000,67171,7,100.0,-398.16485595703125,0.0030771130695939064,0.00073,471999,0.05430757999420166,-2.804262161254883
4760,770.85997983,476000,67321,7,100.0,-398.11920166015625,0.0027182206977158785,0.00073,472999,0.03205934166908264,-0.33513590693473816
4770,770.86041602,477000,67474,7,100.0,-397.98114013671875,0.002815517596900463,0.00073,473999,0.1789318323135376,1.8730642795562744
4780,770.8190824500001,478000,67623,7,100.0,-398.39739990234375,0.0030457365792244673,0.00073,474999,0.09711900353431702,0.21585142612457275
4790,770.81754886,479000,67773,7,100.0,-398.6261291503906,0.0028172822203487158,0.00073,475999,0.18233802914619446,-0.7027982473373413
4800,770.8576613500002,480000,67923,7,100.0,-398.521484375,0.002747534541413188,0.00073,476999,0.03085445612668991,-2.642267942428589
4810,770.98697254,481000,68072,7,100.0,-398.3518981933594,0.0025850876700133085,0.00073,477999,0.05497412756085396,-2.5195870399475098
4820,771.0711424799998,482000,68221,7,100.0,-397.95263671875,0.002654672134667635,0.00073,478999,0.035694669932127,-1.0211647748947144
4830,771.0719205100002,483000,68372,7,100.0,-398.32293701171875,0.0028479264583438635,0.00073,479999,0.07394936680793762,-2.4491748809814453
4840,771.06788525,484000,68523,7,100.0,-398.5286865234375,0.0036163635086268187,0.00073,480999,0.031699515879154205,0.5010281801223755
4850,771.1114971300001,485000,68674,7,100.0,-398.6988220214844,0.0029496848583221436,0.00073,481999,0.016886040568351746,-3.8094234466552734
4860,771.23296858,486000,68825,7,100.0,-398.0591125488281,0.002635010750964284,0.00073,482999,0.09454667568206787,1.2815099954605103
4870,771.1937662400001,487000,68975,7,100.0,-397.8049011230469,0.0028810256626456976,0.00073,483999,0.014818159863352776,3.221865653991699
4880,771.19257563,488000,69125,7,100.0,-398.04998779296875,0.0030188916716724634,0.00073,484999,0.0669574961066246,-1.7113311290740967
4890,771.19179115,489000,69274,7,100.0,-398.3834228515625,0.0029150585178285837,0.00073,485999,0.0769367441534996,1.4631257057189941
4900,771.1108717100001,490000,69424,7,100.0,-398.14373779296875,0.002650788752362132,0.00073,486999,0.2101382315158844,2.232492208480835
4910,771.11022242,491000,69573,7,100.0,-398.0180969238281,0.002493518404662609,0.00073,487999,0.01625126600265503,1.3430979251861572
4920,771.07026955,492000,69722,7,100.0,-398.35687255859375,0.002601000713184476,0.00073,488999,0.04656407982110977,1.763105869293213
4930,771.0712399900002,493000,69872,7,100.0,-398.7636413574219,0.002705004997551441,0.00073,489999,0.07406247407197952,0.13781529664993286
4940,771.0752223200002,494000,70019,7,100.0,-398.1565246582031,0.0032568122260272503,0.00073,490999,0.019128767773509026,0.19913330674171448
4950,771.0331021099998,495000,70167,7,100.0,-398.4284362792969,0.0026441761292517185,0.00073,491999,0.03989594429731369,-2.1958374977111816
4960,771.0715726299999,496000,70319,7,100.0,-398.1947937011719,0.002707017818465829,0.00073,492999,0.024565834552049637,0.281454861164093
4970,771.1077000199998,497000,70468,7,100.0,-397.7315673828125,0.0031341237481683493,0.00073,493999,0.04916442558169365,-0.44859957695007324
4980,771.1087708299998,498000,70618,7,100.0,-398.7027587890625,0.0026551962364465,0.00073,494999,0.025428365916013718,-3.2509357929229736
4990,771.07173588,499000,70770,7,100.0,-398.24127197265625,0.002288189949467778,0.00073,495999,0.10670414566993713,1.0600873231887817
5000,771.2329461300001,500000,70921,7,100.0,-398.5286560058594,0.0025383629836142063,0.00073,496999,0.03930962458252907,7.837899208068848
5010,771.23172793,501000,71071,7,100.0,-398.2899475097656,0.0031913246493786573,0.00073,497999,0.06967101991176605,-0.2924814224243164
5020,771.27146814,502000,71222,7,100.0,-397.91693115234375,0.0028918066527694464,0.00073,498999,0.08532224595546722,2.5254123210906982
5030,771.3085506999997,503000,71374,7,100.0,-398.1812438964844,0.004011869430541992,0.00073,499999,0.02718132734298706,-1.3280986547470093
5040,771.305785,504000,71529,7,100.0,-398.3323669433594,0.003226561937481165,0.00073,500999,0.06807881593704224,0.6124187707901001
5050,771.3047551000001,505000,71682,7,100.0,-398.4281005859375,0.00337541033513844,0.00073,501999,0.16731230914592743,3.0306811332702637
5060,771.3028309299999,506000,71831,7,100.0,-398.39910888671875,0.0030399211682379246,0.00073,502999,0.05993672460317612,0.10218355059623718
5070,771.3030623799999,507000,71981,7,100.0,-398.33673095703125,0.0028447627555578947,0.00073,503999,0.06425933539867401,-4.562697887420654
5080,771.2616998300001,508000,72132,7,100.0,-398.4375305175781,0.00267800479196012,0.00073,504999,0.010563436895608902,2.5547642707824707
5090,771.3005897300001,509000,72282,7,100.0,-397.8661804199219,0.0028397657442837954,0.00073,505999,0.06741318106651306,2.706218719482422
5100,771.2574573000003,510000,72433,7,100.0,-398.6095275878906,0.003739830106496811,0.00073,506999,0.04522082954645157,-2.443779468536377
5110,771.1776018300001,511000,72583,7,100.0,-398.3007507324219,0.002704454120248556,0.00073,507999,0.0299365371465683,-2.2878305912017822
5120,771.17586123,512000,72732,7,100.0,-398.15252685546875,0.003338622162118554,0.00073,508999,0.2274986356496811,-0.7787812352180481
5130,771.1776530199999,513000,72881,7,100.0,-398.13958740234375,0.002744979690760374,0.00073,509999,0.06710279732942581,-3.6219849586486816
5140,771.13744473,514000,73032,7,100.0,-398.3761291503906,0.002799470443278551,0.00073,510999,0.08220092952251434,0.9767133593559265
5150,771.1785171,515000,73182,7,100.0,-398.3682861328125,0.003255337243899703,0.00073,511999,0.021737296134233475,-0.6582552194595337
5160,771.1771451400001,516000,73332,7,100.0,-397.9405822753906,0.0028262718115001917,0.00073,512999,0.023900561034679413,-1.358892798423767
5170,771.1776113700001,517000,73482,7,100.0,-397.8052062988281,0.003148504998534918,0.00073,513999,0.15417510271072388,1.3840715885162354
5180,771.17630993,518000,73634,7,100.0,-397.9751281738281,0.002751412568613887,0.00073,514999,0.03214433044195175,-2.543736696243286
5190,771.13444745,519000,73785,7,100.0,-398.6448974609375,0.0026595373637974262,0.00073,515999,0.12529271841049194,2.125094413757324
5200,771.1762087000002,520000,73937,7,100.0,-398.41693115234375,0.0033314437605440617,0.00073,516999,0.03588050603866577,-4.8970794677734375
5210,771.1364876399999,521000,74090,7,100.0,-398.5308532714844,0.0034698816016316414,0.00073,517999,0.01575026661157608,-3.9171063899993896
5220,771.05733116,522000,74243,7,100.0,-398.32659912109375,0.002720195334404707,0.00073,518999,0.022126276046037674,-2.028451919555664
5230,771.0172148300001,523000,74393,7,100.0,-398.0943908691406,0.0030508500058203936,0.00073,519999,0.03684133291244507,1.8884130716323853
5240,771.0579985499999,524000,74544,7,100.0,-398.07672119140625,0.003241294762119651,0.00073,520999,0.10566653311252594,1.7515649795532227
5250,770.93934268,525000,74698,7,100.0,-398.3157653808594,0.002798532135784626,0.00073,521999,0.031116554513573647,-0.755401611328125
5260,770.9438346500001,526000,74853,7,100.0,-398.31591796875,0.0028119327034801245,0.00073,522999,0.074132040143013,-0.3094424605369568
5270,770.9448652100001,527000,75006,7,100.0,-398.5387878417969,0.003235075157135725,0.00073,523999,0.027623465284705162,-0.32608890533447266
5280,771.0248194200001,528000,75160,7,100.0,-398.1558532714844,0.0033676500897854567,0.00073,524999,0.02389156073331833,-0.6614271402359009
5290,771.0648997300002,529000,75314,7,100.0,-398.5011901855469,0.0022716326639056206,0.00073,525999,0.11397580802440643,-1.1882500648498535
5300,771.06402012,530000,75469,7,100.0,-398.0333557128906,0.002732970518991351,0.00073,526999,0.056173279881477356,-1.2458500862121582
5310,771.10138808,531000,75626,7,100.0,-398.2904968261719,0.0026703921612352133,0.00073,527999,0.026841942220926285,-1.5839824676513672
5320,771.14020066,532000,75782,7,100.0,-398.3746337890625,0.002482139738276601,0.00073,528999,0.08714838325977325,0.39227598905563354
5330,771.0982920299998,533000,75938,7,100.0,-398.01416015625,0.003279763273894787,0.00073,529999,0.06467215716838837,0.12314748764038086
5340,771.09969592,534000,76092,7,100.0,-398.42523193359375,0.0031256794463843107,0.00073,530999,0.02936508320271969,-2.380857467651367
5350,771.1773288499999,535000,76248,7,100.0,-398.1736145019531,0.0018699123756960034,0.00073,531999,0.15879085659980774,3.458484411239624
5360,771.0943163,536000,76403,7,100.0,-398.37109375,0.0022608707658946514,0.00073,532999,0.029937461018562317,2.1393015384674072
5370,771.0943079900001,537000,76558,7,100.0,-398.33197021484375,0.0028785457834601402,0.00073,533999,0.06126565486192703,-2.774134397506714
5380,771.0577350799998,538000,76713,7,100.0,-398.659912109375,0.0027843245770782232,0.00073,534999,0.13428997993469238,-3.7818264961242676
5390,771.0612258299999,539000,76868,7,100.0,-398.20867919921875,0.002713751280680299,0.00073,535999,0.06810236722230911,0.041314154863357544
5400,771.06534763,540000,77025,7,100.0,-398.010009765625,0.0031688730232417583,0.00073,536999,0.04725964367389679,-1.212677001953125
5410,771.1500841599998,541000,77182,7,100.0,-397.5046081542969,0.002528792480006814,0.00073,537999,0.4693889617919922,-2.271512031555176
5420,771.1510653299999,542000,77337,7,100.0,-397.93487548828125,0.002775512170046568,0.00073,538999,0.03163726255297661,-1.8513346910476685
5430,770.9507739,543000,77494,7,100.0,-397.81512451171875,0.003498906036838889,0.00073,539999,0.04062206298112869,1.2274010181427002
5440,770.91077215,544000,77651,7,100.0,-398.1070861816406,0.0032458140049129725,0.00073,540999,0.019854925572872162,-0.3046860694885254
5450,770.91197185,545000,77807,7,100.0,-398.54180908203125,0.0029422915540635586,0.00073,541999,0.02303709089756012,-0.4051194190979004
5460,770.9524371200001,546000,77964,7,100.0,-398.03717041015625,0.0025965769309550524,0.00073,542999,0.13751007616519928,2.5084192752838135
5470,770.9130006800001,547000,78121,7,100.0,-398.53411865234375,0.0026698345318436623,0.00073,543999,0.024713562801480293,-1.6751487255096436
5480,770.83330942,548000,78276,7,100.0,-398.1678466796875,0.0027602273039519787,0.00073,544999,0.24130645394325256,2.678685188293457
5490,770.8333872700001,549000,78432,6,100.0,-397.8577880859375,0.0027884487062692642,0.00073,545999,0.07586698234081268,0.45879024267196655
5500,770.83190083,550000,78591,6,100.0,-398.2939147949219,0.0032126756850630045,0.00073,546999,0.06232219934463501,2.8532962799072266
5510,770.8292331,551000,78749,6,100.0,-398.4364013671875,0.0026900661177933216,0.00073,547999,0.0474100187420845,-2.3392956256866455
5520,770.87166407,552000,78906,6,100.0,-398.1656494140625,0.003984036389738321,0.00073,548999,0.029254958033561707,-1.2241857051849365
5530,771.1535160699999,553000,79063,6,100.0,-397.8901062011719,0.002802726812660694,0.00073,549999,0.039012327790260315,2.292644739151001
5540,771.1929285299999,554000,79221,6,100.0,-398.5244140625,0.0038583483546972275,0.00073,550999,0.08752590417861938,2.166813611984253
5550,771.2337271700001,555000,79378,6,100.0,-398.3675537109375,0.0028228817973285913,0.00073,551999,0.06819633394479752,0.4841322898864746
5560,771.27605916,556000,79534,6,100.0,-398.4497375488281,0.0029201211873441935,0.00073,552999,0.05711960420012474,-0.4851921796798706
5570,771.3152073500002,557000,79691,6,100.0,-398.46466064453125,0.003454068675637245,0.00073,553999,0.035733506083488464,-4.039946556091309
5580,771.3916851700003,558000,79847,6,100.0,-398.0794677734375,0.0027942026499658823,0.00073,554999,0.07091975957155228,-3.3837544918060303
5590,771.26275314,559000,80004,6,100.0,-398.4743957519531,0.005911898333579302,0.00073,555999,0.017482802271842957,-5.3316240310668945
5600,771.1409036,560000,80159,6,100.0,-397.2906799316406,0.0036821498069912195,0.00073,556999,0.043620653450489044,0.03521549701690674
5610,771.0996008700001,561000,80318,6,100.0,-398.14678955078125,0.003621359122917056,0.00073,557999,0.05920179560780525,-2.9978365898132324
5620,771.0564197499999,562000,80477,6,100.0,-398.3995361328125,0.0026017685886472464,0.00073,558999,0.017942842096090317,-1.5116734504699707
5630,770.9372109599998,563000,80634,6,100.0,-397.9938049316406,0.002566275652498007,0.00073,559999,0.09888401627540588,0.564138650894165
5640,770.9396468100001,564000,80795,6,100.0,-398.3062744140625,0.0033342582173645496,0.00073,560999,0.0262334905564785,-0.9735063314437866
5650,770.9393696699999,565000,80952,6,100.0,-398.1942138671875,0.00234226300381124,0.00073,561999,0.08899931609630585,-0.5399426221847534
5660,770.9400939700001,566000,81111,6,100.0,-398.3546447753906,0.0028823502361774445,0.00073,562999,0.055662669241428375,-1.5212284326553345
5670,770.9422582400001,567000,81271,6,100.0,-398.4902038574219,0.0028357983101159334,0.00073,563999,0.024157535284757614,-0.6248393058776855
5680,770.90643175,568000,81428,6,100.0,-398.1846923828125,0.0025251570623368025,0.00073,564999,0.04083055257797241,-0.7807261943817139
5690,770.8762597099999,569000,81586,6,100.0,-398.33233642578125,0.005346922669559717,0.00073,565999,0.06990939378738403,1.6540673971176147
5700,770.9195417300001,570000,81744,6,100.0,-398.1385498046875,0.00313002266921103,0.00073,566999,0.07910478115081787,-0.48635196685791016
5710,770.9217698100001,571000,81900,6,100.0,-398.56549072265625,0.0037505130749195814,0.00073,567999,0.06835149973630905,-0.6691657304763794
5720,770.92198752,572000,82058,6,100.0,-397.6642150878906,0.0032309419475495815,0.00073,568999,0.03725095093250275,-0.34624892473220825
5730,771.0395699399998,573000,82214,6,100.0,-398.3821105957031,0.004139523953199387,0.00073,569999,0.038667742162942886,1.5807455778121948
5740,770.99928472,574000,82372,6,100.0,-397.9766540527344,0.0035589204635471106,0.00073,570999,0.022868763655424118,0.8029940724372864
5750,771.0010706099998,575000,82529,6,100.0,-397.8334655761719,0.003380421083420515,0.00073,571999,0.017978612333536148,-0.610865592956543
5760,770.99912522,576000,82687,6,100.0,-397.79779052734375,0.003597806440666318,0.00073,572999,0.27842840552330017,-2.9835877418518066
5770,770.9982175600001,577000,82845,6,100.0,-398.03704833984375,0.0027635737787932158,0.00073,573999,0.03691854327917099,2.9868388175964355
5780,771.0780057,578000,83003,6,100.0,-398.3579406738281,0.002349700778722763,0.00073,574999,0.020287899300456047,-2.1179676055908203
5790,771.23702693,579000,83164,6,100.0,-397.95098876953125,0.003044870914891362,0.00073,575999,0.1688438355922699,0.9869843125343323
5800,771.31428497,580000,83325,6,100.0,-398.5207214355469,0.0031265215948224068,0.00073,576999,0.01947207748889923,-2.171508312225342
5810,771.35482265,581000,83481,6,100.0,-398.14532470703125,0.003808995708823204,0.00073,577999,0.13154162466526031,-0.9128351211547852
5820,771.3942948199999,582000,83639,6,100.0,-397.9412841796875,0.0026794634759426117,0.00073,578999,0.12108734250068665,0.27243268489837646
5830,771.39584395,583000,83794,6,100.0,-398.4438171386719,0.0029944716952741146,0.00073,579999,0.06776656955480576,-3.6540167331695557
5840,771.3939766899999,584000,83951,6,100.0,-398.1075439453125,0.0034366706386208534,0.00073,580999,0.14810213446617126,0.48027727007865906
5850,771.39114834,585000,84107,6,100.0,-397.5576171875,0.0035045850090682507,0.00073,581999,1.0806193351745605,-0.024714291095733643
5860,771.3888856200001,586000,84265,6,100.0,-398.1838684082031,0.0036422894336283207,0.00073,582999,0.026295486837625504,2.228024482727051
5870,771.3875316600001,587000,84423,6,100.0,-398.4371643066406,0.003922911360859871,0.00073,583999,0.01905595138669014,-1.296838402748108
5880,771.3871940900001,588000,84583,6,100.0,-398.1344299316406,0.002520037814974785,0.00073,584999,0.03130150958895683,-1.1162536144256592
5890,771.3860447699999,589000,84744,6,100.0,-397.96697998046875,0.0029042172245681286,0.00073,585999,0.020976297557353973,0.8613831996917725
5900,771.38734637,590000,84900,6,100.0,-398.59051513671875,0.002824046416208148,0.00073,586999,0.02228577248752117,-0.04081094264984131
5910,771.3469206899999,591000,85057,6,100.0,-398.22784423828125,0.003919332753866911,0.00073,587999,0.03022223524749279,1.9929704666137695
5920,771.2277919399999,592000,85213,6,100.0,-398.01416015625,0.0031007712241262197,0.00073,588999,0.04106275737285614,3.917527198791504
5930,771.1886214999998,593000,85369,6,100.0,-398.5081481933594,0.0033698957413434982,0.00073,589999,0.014324856922030449,4.122641086578369
5940,771.188612,594000,85525,6,100.0,-398.1071472167969,0.003955597057938576,0.00073,590999,0.033546216785907745,6.277755260467529
5950,771.1879797900002,595000,85680,6,100.0,-398.0780944824219,0.004838310647755861,0.00073,591999,0.06980903446674347,3.0417709350585938
5960,771.1890828599999,596000,85837,6,100.0,-397.87945556640625,0.003239275189116597,0.00073,592999,0.024760399013757706,-0.3459659218788147
5970,771.19054117,597000,85992,6,100.0,-398.0330505371094,0.0026079281233251095,0.00073,593999,0.04311218485236168,0.053937435150146484
5980,771.14988666,598000,86149,6,100.0,-397.7861022949219,0.0030929637141525745,0.00073,594999,0.02142207697033882,1.9074294567108154
5990,771.02677172,599000,86307,6,100.0,-398.1205139160156,0.003799908794462681,0.00073,595999,0.03710370510816574,-1.6143114566802979
