rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/ent_coef_loss,train/n_updates,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate
765.5101796200001,62206,6,100.0,430000,4300,-1.366655945777893,426999,0.0008620706503279507,0.026968305930495262,-394.82952880859375,0.00073
765.5098494499999,62356,6,100.0,431000,4310,-7.377535820007324,427999,0.0007901150383986533,0.021268310025334358,-395.1290283203125,0.00073
764.3287318600003,62509,6,100.0,432000,4320,0.12660807371139526,428999,0.0006737799267284572,0.01658174768090248,-394.70269775390625,0.00073
764.6528177099999,62662,6,100.0,433000,4330,0.9096081256866455,429999,0.0006550855468958616,0.016711238771677017,-393.6880798339844,0.00073
763.46762425,62813,6,100.0,434000,4340,2.3364951610565186,430999,0.0008770871791057289,0.07459530234336853,-394.4352111816406,0.00073
765.3402597099999,62965,6,100.0,435000,4350,3.3577404022216797,431999,0.0007027435349300504,0.008982036262750626,-394.5063171386719,0.00073
765.61276069,63114,6,100.0,436000,4360,0.5477721691131592,432999,0.0006468718638643622,0.018940135836601257,-394.28662109375,0.00073
764.58339603,63265,6,100.0,437000,4370,0.09437346458435059,433999,0.0008164221071638167,0.021214976906776428,-394.4098205566406,0.00073
765.4498976599998,63416,6,100.0,438000,4380,-2.0839462280273438,434999,0.0006579226464964449,0.04260202869772911,-394.6982421875,0.00073
765.1261622799998,63568,6,100.0,439000,4390,-5.33182430267334,435999,0.0007339440635405481,0.02933891862630844,-394.82958984375,0.00073
765.08192375,63717,6,100.0,440000,4400,0.7748032212257385,436999,0.0006269060540944338,0.02613804116845131,-394.5528869628906,0.00073
765.9697708299999,63868,6,100.0,441000,4410,-7.257664680480957,437999,0.0007939620409160852,0.03722318261861801,-394.8706359863281,0.00073
766.70630827,64019,6,100.0,442000,4420,1.3563307523727417,438999,0.00044471913133747876,0.02338555082678795,-394.3797607421875,0.00073
766.9299160700002,64170,6,100.0,443000,4430,3.0595874786376953,439999,0.000684258877299726,0.07782970368862152,-394.3586120605469,0.00073
767.1110737799999,64321,6,100.0,444000,4440,0.6562700271606445,440999,0.000938603887334466,0.02732861414551735,-394.765869140625,0.00073
765.5013321299998,64471,6,100.0,445000,4450,-1.2142844200134277,441999,0.0007273184019140899,0.04239174723625183,-394.39935302734375,0.00073
764.4857951700001,64620,6,100.0,446000,4460,0.674567699432373,442999,0.0007917567854747176,0.028872063383460045,-394.5085144042969,0.00073
764.7105294400001,64769,6,100.0,447000,4470,-2.9475460052490234,443999,0.0008566983742639422,0.018571827560663223,-394.7004089355469,0.00073
764.66755136,64919,6,100.0,448000,4480,1.2241488695144653,444999,0.0005703914212062955,0.05008768290281296,-394.26727294921875,0.00073
764.9965693999999,65073,6,100.0,449000,4490,-0.1665513515472412,445999,0.0007755624828860164,0.02315499261021614,-394.5263671875,0.00073
764.98129685,65226,6,100.0,450000,4500,-1.6064233779907227,446999,0.0008387157577089965,0.032203078269958496,-394.52264404296875,0.00073
765.28269046,65376,6,100.0,451000,4510,-4.642932891845703,447999,0.0006791191408410668,0.048142559826374054,-394.5699768066406,0.00073
765.2378035199998,65525,6,100.0,452000,4520,2.539266586303711,448999,0.0005904125282540917,0.04045908898115158,-394.5773010253906,0.00073
764.7827583199999,65676,6,100.0,453000,4530,-1.3441706895828247,449999,0.0007977044442668557,0.01978275179862976,-394.905517578125,0.00073
764.7629041299999,65827,6,100.0,454000,4540,6.292019367218018,450999,0.0010364004410803318,0.01325254887342453,-394.40185546875,0.00073
765.65324669,65978,6,100.0,455000,4550,-7.390746116638184,451999,0.0006703097024001181,0.02414776384830475,-395.0301208496094,0.00073
765.30760204,66129,6,100.0,456000,4560,3.6128158569335938,452999,0.0007618732051923871,0.05151982605457306,-394.2036437988281,0.00073
764.0823009000001,66279,6,100.0,457000,4570,4.538980484008789,453999,0.000838975771330297,0.033334843814373016,-394.5317687988281,0.00073
763.2447876900001,66431,6,100.0,458000,4580,0.050444066524505615,454999,0.0008277362212538719,0.03770427033305168,-394.6025390625,0.00073
762.99611962,66587,6,100.0,459000,4590,-0.8972002863883972,455999,0.0007950629806146026,0.025914598256349564,-395.0758972167969,0.00073
764.37169019,66737,6,100.0,460000,4600,-5.4122138023376465,456999,0.0008979740086942911,0.07071560621261597,-394.6564025878906,0.00073
763.8217936099999,66887,6,100.0,461000,4610,1.16757333278656,457999,0.0006293773767538369,0.04782946780323982,-394.4548645019531,0.00073
764.3703681399998,67037,6,100.0,462000,4620,5.800698280334473,458999,0.0007751939119771123,0.035983745008707047,-394.11700439453125,0.00073
765.1755898,67187,6,100.0,463000,4630,5.926181316375732,459999,0.0007942713564261794,0.03991519659757614,-394.2129821777344,0.00073
764.9492827099998,67337,6,100.0,464000,4640,-9.16409969329834,460999,0.001005947939120233,0.0387730672955513,-394.3907165527344,0.00073
765.4281474499999,67487,6,100.0,465000,4650,3.73679780960083,461999,0.0009768740274012089,0.0706074982881546,-394.0467834472656,0.00073
766.6003020800001,67638,6,100.0,466000,4660,-1.3987410068511963,462999,0.0009549193782731891,0.049818556755781174,-394.5425109863281,0.00073
768.0697103499998,67793,6,100.0,467000,4670,3.848208427429199,463999,0.0007634966750629246,0.02591129206120968,-394.57708740234375,0.00073
767.47649266,67945,6,100.0,468000,4680,-5.424609184265137,464999,0.0009156046435236931,0.3987802267074585,-393.89801025390625,0.00073
766.52635296,68097,6,100.0,469000,4690,-0.9548950791358948,465999,0.0006058331346139312,0.027410658076405525,-394.72528076171875,0.00073
765.3849218500003,68249,6,100.0,470000,4700,-0.2325059175491333,466999,0.0010490769054740667,0.05465785413980484,-394.2294006347656,0.00073
764.0524829100001,68401,6,100.0,471000,4710,2.4547295570373535,467999,0.0007328030187636614,0.048578571528196335,-394.2456970214844,0.00073
762.2495037100001,68554,6,100.0,472000,4720,-2.928720712661743,468999,0.0007971656741574407,0.1334359347820282,-394.4443664550781,0.00073
760.4825983000001,68704,6,100.0,473000,4730,-0.3672216534614563,469999,0.000674628303386271,0.04758788272738457,-394.51434326171875,0.00073
762.1048970600001,68857,6,100.0,474000,4740,5.947744846343994,470999,0.0007629558676853776,0.0969960018992424,-393.8251647949219,0.00073
761.1494509300002,69010,6,100.0,475000,4750,-0.47685736417770386,471999,0.0009161173366010189,0.04090191423892975,-394.5286865234375,0.00073
760.65119412,69162,6,100.0,476000,4760,-1.9459253549575806,472999,0.0008730842382647097,0.04539959132671356,-394.8305358886719,0.00073
758.40934945,69313,6,100.0,477000,4770,2.7680892944335938,473999,0.0008642252651043236,0.056982025504112244,-393.98272705078125,0.00073
760.1126447099999,69466,6,100.0,478000,4780,-0.5394670367240906,474999,0.0007192374323494732,0.02549738809466362,-394.61907958984375,0.00073
760.6675612999998,69623,6,100.0,479000,4790,4.049712657928467,475999,0.0008577542030252516,0.09367271512746811,-394.1219177246094,0.00073
761.1568342999999,69775,6,100.0,480000,4800,-3.3154962062835693,476999,0.0008883205591700971,0.029330968856811523,-394.88519287109375,0.00073
761.9004711800001,69927,6,100.0,481000,4810,13.706271171569824,477999,0.0009161575580947101,0.06336307525634766,-394.40130615234375,0.00073
762.80869817,70079,6,100.0,482000,4820,-5.149769306182861,478999,0.0011271616676822305,0.05586584657430649,-394.7376708984375,0.00073
763.9808663399999,70229,6,100.0,483000,4830,3.209707021713257,479999,0.0007496238104067743,0.04062196612358093,-394.0394592285156,0.00073
763.2465881699999,70379,6,100.0,484000,4840,-4.940610885620117,480999,0.000829986238386482,0.03784172236919403,-394.51519775390625,0.00073
762.6346357900001,70531,6,100.0,485000,4850,4.808870792388916,481999,0.0009959720773622394,0.06379647552967072,-394.32366943359375,0.00073
762.83495399,70682,6,100.0,486000,4860,1.6016223430633545,482999,0.0008046075236052275,0.09440799057483673,-393.8365478515625,0.00073
764.60281513,70834,6,100.0,487000,4870,-2.4467785358428955,483999,0.0006473791436292231,0.03826667368412018,-394.3431396484375,0.00073
763.60508993,70987,6,100.0,488000,4880,-3.4325215816497803,484999,0.0004648613394238055,0.04360201954841614,-394.8582458496094,0.00073
764.15448103,71140,6,100.0,489000,4890,4.836344242095947,485999,0.0008283746428787708,0.044483482837677,-394.1730041503906,0.00073
762.1410973000001,71292,6,100.0,490000,4900,-0.7226925492286682,486999,0.001107207266613841,0.03882911056280136,-394.5591125488281,0.00073
761.9747294900001,71445,6,100.0,491000,4910,-5.206853866577148,487999,0.0005599231808446348,0.04041353613138199,-394.019775390625,0.00073
761.88743549,71596,6,100.0,492000,4920,5.470088005065918,488999,0.0006191421998664737,0.02710503153502941,-394.94293212890625,0.00073
761.52553458,71753,6,100.0,493000,4930,-2.935037612915039,489999,0.0011781519278883934,0.016604341566562653,-394.3193664550781,0.00073
762.0202757699999,71906,6,100.0,494000,4940,-2.4616942405700684,490999,0.0007102407398633659,0.06485847383737564,-394.64013671875,0.00073
762.4408190500002,72057,6,100.0,495000,4950,0.5662001371383667,491999,0.0008925780421122909,0.020938869565725327,-394.70782470703125,0.00073
