rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss,train/actor_loss
48.44,255297,7,5520,-228.69958597000002,34664,0.00073,13.151537895202637,0.016062498092651367,252296,7.835493564605713,129.44271850585938
48.1,255753,7,5530,-228.28497688,34726,0.00073,3.758746862411499,0.015521401539444923,252752,9.824565887451172,130.79244995117188
48.05,256228,7,5540,-229.89946711000005,34793,0.00073,0.17896276712417603,0.015659265220165253,253227,10.430496215820312,136.0504913330078
47.8,256698,7,5550,-229.72934626000003,34859,0.00073,-3.5313379764556885,0.01622731424868107,253697,7.920718193054199,137.34034729003906
47.39,257155,7,5560,-235.48316753999995,34922,0.00073,-2.542902708053589,0.01594504714012146,254154,8.318441390991211,134.5755615234375
47.18,257616,7,5570,-236.32167542,34986,0.00073,-5.076375961303711,0.016261877492070198,254615,9.12800121307373,130.89796447753906
47.48,258116,7,5580,-236.24703910999997,35055,0.00073,-3.818045139312744,0.015863385051488876,255115,9.43063735961914,131.76914978027344
47.36,258587,7,5590,-232.89247158,35120,0.00073,9.72487735748291,0.016329970210790634,255586,9.56350040435791,127.6063232421875
47.12,259028,7,5600,-232.88767857999994,35182,0.00073,11.762832641601562,0.016312038525938988,256027,8.699989318847656,133.56532287597656
46.69,259477,7,5610,-241.28532402000002,35245,0.00073,-16.366329193115234,0.016386184841394424,256476,7.75860071182251,137.0330352783203
46.56,259953,7,5620,-241.83671399,35311,0.00073,2.837602138519287,0.01605040207505226,256952,10.596086502075195,136.09071350097656
46.75,260428,7,5630,-240.19720639000002,35377,0.00073,-0.775562047958374,0.016216561198234558,257427,10.12948989868164,134.03684997558594
46.96,260924,7,5640,-237.43174248000003,35445,0.00073,-1.3097476959228516,0.01629277504980564,257923,10.616167068481445,131.2980499267578
46.72,261370,7,5650,-234.32821704000003,35508,0.00073,-4.019142150878906,0.015960093587636948,258369,10.432613372802734,131.17831420898438
47.03,261858,7,5660,-224.78473473999998,35575,0.00073,-3.1256442070007324,0.01638801395893097,258857,9.071317672729492,140.6099090576172
47.34,262350,7,5670,-226.46773087999998,35643,0.00073,-1.907196044921875,0.01627958193421364,259349,10.679576873779297,129.10009765625
47.03,262819,7,5680,-227.90464851999997,35709,0.00073,-5.671670913696289,0.01565365120768547,259818,9.098125457763672,126.7308120727539
47.15,263302,7,5690,-225.07485092,35774,0.00073,-4.111363410949707,0.015913592651486397,260301,9.742834091186523,128.59735107421875
47.5,263778,7,5700,-223.83152242999998,35841,0.00073,0.7308331727981567,0.016183847561478615,260777,11.900226593017578,139.30233764648438
48.01,264278,7,5710,-212.0678154,35909,0.00073,1.2137951850891113,0.016098836436867714,261277,9.617481231689453,134.79579162597656
47.98,264751,7,5720,-208.61499942999995,35976,0.00073,-1.3412989377975464,0.01590358093380928,261750,11.394952774047852,127.6444320678711
47.97,265225,7,5730,-204.13744935999995,36041,0.00073,-6.497371196746826,0.016459114849567413,262224,10.024530410766602,134.47845458984375
47.56,265680,7,5740,-206.33851819000003,36104,0.00073,4.690028190612793,0.016105255112051964,262679,13.237041473388672,132.2768096923828
47.86,266156,7,5750,-200.77525639000004,36169,0.00073,-4.942287921905518,0.016140712425112724,263155,8.530059814453125,139.0511016845703
47.89,266647,7,5760,-203.64440070000003,36236,0.00073,14.068550109863281,0.015612837858498096,263646,11.787493705749512,137.7269744873047
47.82,267132,7,5770,-202.07282017,36302,0.00073,-2.8816375732421875,0.01660265401005745,264131,10.016885757446289,129.1323699951172
47.92,267611,7,5780,-204.54656564,36368,0.00073,-6.3968353271484375,0.016799915581941605,264610,10.162097930908203,134.0266571044922
47.83,268085,7,5790,-206.96429565999998,36434,0.00073,4.913010597229004,0.01617957279086113,265084,13.219991683959961,131.34292602539062
47.62,268540,7,5800,-210.36724992999996,36498,0.00073,-11.274460792541504,0.017248855903744698,265539,9.786988258361816,134.54794311523438
47.38,269016,7,5810,-221.37953170999998,36563,0.00073,1.0187853574752808,0.017024675384163857,266015,9.458178520202637,137.68133544921875
47.46,269497,7,5820,-226.85054402999998,36631,0.00073,1.8472522497177124,0.01696132682263851,266496,9.045949935913086,134.8094024658203
47.57,269982,7,5830,-227.4713884,36698,0.00073,-2.7567265033721924,0.016499416902661324,266981,11.67381763458252,129.8041534423828
47.97,270477,7,5840,-227.22121186,36770,0.00073,-5.544149398803711,0.017270369455218315,267476,10.464362144470215,132.41757202148438
47.93,270949,7,5850,-229.87214675999996,36836,0.00073,4.863583087921143,0.016866488382220268,267948,11.800506591796875,129.79559326171875
47.77,271424,7,5860,-229.08937783999994,36901,0.00073,10.086348533630371,0.01679639145731926,268423,11.266477584838867,123.21621704101562
47.92,271924,7,5870,-225.92676946,36971,0.00073,0.6115517616271973,0.017115961760282516,268923,11.655895233154297,132.51597595214844
47.65,272376,7,5880,-220.58049539000004,37034,0.00073,3.8586714267730713,0.0172490943223238,269375,8.467451095581055,132.1770477294922
47.52,272837,7,5890,-219.32151822000003,37097,0.00073,-6.095530986785889,0.0179581455886364,269836,11.41907787322998,129.8187713623047
47.93,273333,7,5900,-216.73884131,37166,0.00073,2.3653225898742676,0.016721129417419434,270332,9.389299392700195,135.0526580810547
48.07,273823,7,5910,-212.55115178999998,37233,0.00073,0.17906737327575684,0.01718408241868019,270822,9.620967864990234,126.58545684814453
47.93,274290,7,5920,-215.88781757999996,37298,0.00073,-8.543254852294922,0.01688246801495552,271289,9.743074417114258,131.73822021484375
48.05,274787,7,5930,-218.93615683000004,37366,0.00073,-5.284144401550293,0.01783636398613453,271786,10.42081069946289,129.6775360107422
47.62,275239,7,5940,-222.78987008000004,37429,0.00073,-5.478390693664551,0.017319057136774063,272238,20.677207946777344,127.98686981201172
47.69,275718,7,5950,-227.75738279,37495,0.00073,-5.042930603027344,0.017179396003484726,272717,11.56126594543457,131.22207641601562
47.48,276172,7,5960,-230.87283326,37557,0.00073,-2.348568916320801,0.017611727118492126,273171,10.502752304077148,128.13282775878906
47.43,276667,7,5970,-230.64494663999997,37624,0.00073,3.213730812072754,0.01737137883901596,273666,9.46682071685791,126.70138549804688
47.87,277163,7,5980,-234.62617878000003,37695,0.00073,0.9037489891052246,0.01745842956006527,274162,11.226495742797852,122.65272521972656
48.26,277663,7,5990,-234.45336138,37764,0.00073,-2.3317363262176514,0.017315862700343132,274662,10.214194297790527,129.08518981933594
47.81,278114,7,6000,-235.30644511999998,37826,0.00073,-9.18972110748291,0.01767202652990818,275113,11.224040031433105,132.49415588378906
47.46,278569,7,6010,-235.42542683,37888,0.00073,6.031170845031738,0.018151186406612396,275568,13.885055541992188,127.78832244873047
47.41,279031,7,6020,-235.46266917,37951,0.00073,-2.1383113861083984,0.01766463741660118,276030,9.339923858642578,137.51937866210938
47.06,279493,7,6030,-233.87084084999995,38015,0.00073,3.4153237342834473,0.01713167317211628,276492,13.055007934570312,125.43524169921875
47.36,279975,7,6040,-231.64718304,38082,0.00073,-7.170665740966797,0.017594948410987854,276974,13.318450927734375,131.4029998779297
47.39,280457,7,6050,-229.54337194000004,38148,0.00073,4.552525043487549,0.01788375712931156,277456,11.847972869873047,126.57613372802734
47.81,280953,7,6060,-227.26107485000003,38217,0.00073,4.15278959274292,0.01760903187096119,277952,12.42939567565918,124.51641845703125
47.86,281453,7,6070,-229.11075889,38286,0.00073,-3.2808563709259033,0.01698329858481884,278452,10.713829040527344,129.49705505371094
47.62,281925,7,6080,-227.36021100999997,38351,0.00073,-5.380152225494385,0.016925713047385216,278924,10.298284530639648,145.93905639648438
47.4,282403,7,6090,-231.43840887000002,38417,0.00073,-3.575840473175049,0.018167369067668915,279402,11.340576171875,127.12657165527344
47.38,282852,7,6100,-230.04352561999997,38479,0.00073,-0.2837941646575928,0.017341013997793198,279851,11.05809211730957,128.70985412597656
47.57,283326,7,6110,-228.83281623,38544,0.00073,-5.60276985168457,0.017939718440175056,280325,10.290449142456055,132.98297119140625
47.55,283786,7,6120,-222.47525812000003,38608,0.00073,4.7675676345825195,0.016776124015450478,280785,10.739876747131348,124.61185455322266
47.8,284273,7,6130,-222.53617146999997,38675,0.00073,-2.8973464965820312,0.017375264316797256,281272,11.881914138793945,132.6607666015625
47.72,284747,7,6140,-216.74394705999998,38740,0.00073,9.650378227233887,0.0172796119004488,281746,10.192666053771973,129.53091430664062
47.9,285247,7,6150,-208.37151820999995,38810,0.00073,-3.7617039680480957,0.01660224236547947,282246,11.408072471618652,127.04532623291016
47.94,285747,7,6160,-206.58249751,38878,0.00073,3.103097438812256,0.01796868070960045,282746,10.920185089111328,131.430419921875
47.58,286211,7,6170,-208.75169609,38942,0.00073,3.05025053024292,0.017197461798787117,283210,11.002981185913086,132.89234924316406
47.44,286669,7,6180,-211.83169927999998,39007,0.00073,-0.9257214665412903,0.01768861711025238,283668,11.44662094116211,129.15463256835938
47.34,287137,7,6190,-207.7526651,39071,0.00073,-8.287775039672852,0.01685994304716587,284136,10.22615909576416,134.26429748535156
47.35,287587,7,6200,-204.40194556000003,39133,0.00073,-0.3454124927520752,0.01789367012679577,284586,11.470827102661133,134.75331115722656
47.38,288064,7,6210,-206.77499091,39200,0.00073,-2.8502602577209473,0.017060285434126854,285063,20.434988021850586,127.08305358886719
47.77,288563,7,6220,-209.13020111999998,39267,0.00073,4.950739860534668,0.01695374958217144,285562,11.120014190673828,131.4375762939453
47.43,289016,7,6230,-211.43271965,39330,0.00073,0.008296668529510498,0.017588622868061066,286015,12.650533676147461,134.0516357421875
47.69,289516,7,6240,-211.24277634,39400,0.00073,3.419835329055786,0.017042657360434532,286515,13.409431457519531,133.96311950683594
47.31,289978,7,6250,-220.12293614,39464,0.00073,-0.9259493350982666,0.01745617389678955,286977,13.474613189697266,133.17994689941406
47.0,290447,7,6260,-225.17752986,39529,0.00073,-1.8903367519378662,0.017237747088074684,287446,11.018901824951172,124.94515991210938
47.1,290921,7,6270,-220.45299426999995,39594,0.00073,-14.769613265991211,0.01656254194676876,287920,12.429550170898438,138.01597595214844
47.24,291393,7,6280,-214.99990309000003,39660,0.00073,-2.997251510620117,0.016873832792043686,288392,9.82575511932373,136.8779754638672
47.56,291893,7,6290,-214.34744568999997,39729,0.00073,-9.229623794555664,0.017232684418559074,288892,10.176793098449707,136.51763916015625
47.6,292347,7,6300,-216.56184967000002,39795,0.00073,0.5284199118614197,0.01669658161699772,289346,10.345784187316895,132.32736206054688
47.27,292791,7,6310,-213.59883699999997,39857,0.00073,9.041426658630371,0.016671156510710716,289790,10.501697540283203,124.85932159423828
47.28,293291,7,6320,-210.81030701,39929,0.00073,-2.234821081161499,0.016643427312374115,290290,9.626945495605469,131.0596923828125
47.6,293776,7,6330,-205.45273782000004,40000,0.00073,-0.3249013423919678,0.0172720979899168,290775,10.585484504699707,129.17086791992188
47.41,294257,7,6340,-209.90044374,40071,0.00073,-6.215601921081543,0.01709936186671257,291256,10.070755004882812,128.98455810546875
47.37,294715,7,6350,-209.21699840000002,40137,0.00073,1.0982410907745361,0.016842514276504517,291714,9.244035720825195,137.369384765625
47.63,295210,7,6360,-204.91173375999995,40210,0.00073,3.2224435806274414,0.016102459281682968,292209,10.156816482543945,138.5983428955078
47.74,295695,7,6370,-205.60789239999997,40283,0.00073,3.968611001968384,0.016284247860312462,292694,11.663067817687988,136.4471435546875
47.67,296160,7,6380,-208.43581548000003,40354,0.00073,-7.385486602783203,0.01677297241985798,293159,11.015586853027344,136.14598083496094
47.54,296647,7,6390,-206.37715664000004,40424,0.00073,4.315804958343506,0.016887718811631203,293646,12.342659950256348,131.8426055908203
47.88,297135,7,6400,-205.88122366999997,40496,0.00073,8.171564102172852,0.01635044626891613,294134,10.96624755859375,126.12600708007812
48.03,297594,7,6410,-205.95086142,40561,0.00073,1.9933667182922363,0.017270121723413467,294593,11.649999618530273,124.74022674560547
48.0,298091,7,6420,-210.29600997999998,40633,0.00073,-10.688875198364258,0.017241429537534714,295090,10.166899681091309,129.47161865234375
47.92,298568,7,6430,-210.87127816999998,40700,0.00073,4.852025985717773,0.01725059188902378,295567,9.956873893737793,127.8138198852539
47.99,299056,7,6440,-211.82149052000005,40770,0.00073,-1.437891960144043,0.017726868391036987,296055,9.659729957580566,132.67538452148438
48.38,299553,7,6450,-213.18633516999998,40839,0.00073,4.001943588256836,0.0164661705493927,296552,9.672630310058594,128.10992431640625
48.28,300038,7,6460,-215.17968603999998,40908,0.00073,2.5812301635742188,0.017574479803442955,297037,9.838376998901367,138.82095336914062
48.27,300522,7,6470,-215.33571083000007,40975,0.00073,-7.983421325683594,0.016513096168637276,297521,10.603012084960938,138.3860321044922
48.43,301003,7,6480,-217.21062573999995,41044,0.00073,0.6236801743507385,0.01710772141814232,298002,10.412586212158203,126.8538818359375
48.38,301485,7,6490,-221.25747223000002,41113,0.00073,8.433000564575195,0.01703946478664875,298484,9.957691192626953,138.6318817138672
48.35,301970,7,6500,-223.04880371,41181,0.00073,-5.51741886138916,0.01724172569811344,298969,10.534687042236328,128.85829162597656
48.76,302470,7,6510,-221.19091017,41251,0.00073,-5.937666893005371,0.01701659895479679,299469,10.731781005859375,138.07379150390625
48.51,302942,7,6520,-218.18112496999998,41319,0.00073,-6.393354892730713,0.016810821369290352,299941,11.651260375976562,131.3429412841797
48.51,303419,7,6530,-224.21583446000005,41386,0.00073,1.2697327136993408,0.01623440347611904,300418,11.308631896972656,127.11470031738281
48.6,303916,7,6540,-222.91484281,41456,0.00073,0.46350955963134766,0.016206219792366028,300915,10.425641059875488,132.58494567871094
48.63,304416,7,6550,-215.05922812999998,41525,0.00073,6.186146259307861,0.01700441725552082,301415,11.943052291870117,139.01263427734375
48.54,304892,7,6560,-214.80743001,41593,0.00073,-2.374939203262329,0.016714593395590782,301891,8.038654327392578,131.05210876464844
48.28,305350,7,6570,-215.74482307,41658,0.00073,5.984148025512695,0.0160486102104187,302349,13.305427551269531,134.68788146972656
48.04,305807,7,6580,-215.52192955000007,41723,0.00073,2.848463535308838,0.016854308545589447,302806,10.37451457977295,133.03367614746094
47.78,306263,7,6590,-213.79414020000002,41786,0.00073,2.373018980026245,0.01664823852479458,303262,11.260924339294434,132.5813751220703
47.55,306725,7,6600,-210.54744739999998,41851,0.00073,1.0842835903167725,0.01647956483066082,303724,10.012547492980957,130.31991577148438
47.32,307202,7,6610,-209.99252311,41916,0.00073,2.4763944149017334,0.016655495390295982,304201,11.628517150878906,126.30720520019531
47.6,307702,7,6620,-210.24620812999999,41985,0.00073,6.889142990112305,0.016911732032895088,304701,9.689289093017578,128.971435546875
47.75,308194,7,6630,-205.89684046000002,42053,0.00073,5.266476631164551,0.016864703968167305,305193,11.74199104309082,132.04058837890625
47.67,308683,7,6640,-206.36667975,42122,0.00073,-3.249469041824341,0.01692517288029194,305682,9.93485164642334,131.15255737304688
47.61,309177,7,6650,-208.96564528,42190,0.00073,3.3654017448425293,0.016664298251271248,306176,194.21067810058594,130.1706085205078
47.68,309660,7,6660,-207.94353297,42257,0.00073,1.5771836042404175,0.01738058403134346,306659,10.776456832885742,134.96441650390625
48.1,310160,7,6670,-209.08747529000001,42327,0.00073,-1.9736690521240234,0.016147371381521225,307159,10.975399017333984,130.24989318847656
48.53,310660,7,6680,-202.56942945999998,42396,0.00073,0.9191237092018127,0.0168958380818367,307659,10.688344955444336,136.91146850585938
48.79,311142,7,6690,-203.10325591999998,42463,0.00073,-2.439126968383789,0.017615145072340965,308141,10.861639022827148,137.16046142578125
49.09,311634,7,6700,-208.08325213999996,42532,0.00073,-4.388291835784912,0.01626400090754032,308633,9.76802921295166,131.46629333496094
49.32,312134,7,6710,-211.43264466999997,42601,0.00073,4.78267765045166,0.016880158334970474,309133,10.742778778076172,129.3181915283203
49.11,312613,7,6720,-211.32731639000002,42668,0.00073,0.1625913381576538,0.017842328175902367,309612,9.75102424621582,128.1707763671875
48.61,313055,7,6730,-211.99052894,42729,0.00073,-5.214997291564941,0.01709245704114437,310054,11.466506958007812,136.7680206298828
48.55,313538,7,6740,-210.62272802999996,42799,0.00073,-18.469812393188477,0.017314335331320763,310537,10.783878326416016,129.50575256347656
48.07,313984,7,6750,-216.29552919999998,42860,0.00073,-7.730991840362549,0.0170309916138649,310983,11.275617599487305,131.43687438964844
48.0,314460,7,6760,-223.94391456999995,42925,0.00073,-2.420180559158325,0.01732702925801277,311459,13.174382209777832,132.15953063964844
47.46,314906,7,6770,-225.13089797000004,42988,0.00073,3.6828041076660156,0.01769496127963066,311905,9.33255386352539,131.55662536621094
47.29,315389,7,6780,-232.75630804999997,43055,0.00073,5.2822771072387695,0.0176775474101305,312388,12.171157836914062,130.06556701660156
47.47,315889,7,6790,-235.38400620999994,43124,0.00073,-2.982983112335205,0.018414581194519997,312888,11.646784782409668,133.7840576171875
47.55,316389,7,6800,-229.41433269000004,43193,0.00073,-14.498653411865234,0.01818269118666649,313388,12.14210319519043,130.15977478027344
47.55,316889,7,6810,-227.80556758,43263,0.00073,16.269556045532227,0.01768597774207592,313888,11.575647354125977,122.03300476074219
47.76,317389,7,6820,-225.94379108999993,43333,0.00073,-1.7113432884216309,0.017743637785315514,314388,10.96790599822998,128.7321014404297
47.79,317834,7,6830,-231.56211428999998,43396,0.00073,6.566806316375732,0.01789635792374611,314833,11.305072784423828,129.62149047851562
47.93,318331,7,6840,-232.33334123999998,43466,0.00073,-1.279119849205017,0.017144208773970604,315330,9.326313018798828,129.2024383544922
48.39,318823,7,6850,-228.28028365000003,43536,0.00073,-1.9288084506988525,0.01747092232108116,315822,12.911432266235352,127.93429565429688
48.31,319291,7,6860,-223.42257889,43602,0.00073,-9.762337684631348,0.017744475975632668,316290,11.290899276733398,124.05215454101562
48.62,319768,7,6870,-219.63556046000002,43670,0.00073,-6.84239387512207,0.01742783933877945,316767,12.635171890258789,128.22998046875
48.61,320250,7,6880,-217.18560601000001,43738,0.00073,2.764734983444214,0.01765468344092369,317249,12.304376602172852,133.0268096923828
48.32,320721,7,6890,-213.32137084,43806,0.00073,-0.24061059951782227,0.017364472150802612,317720,10.558906555175781,132.29962158203125
48.13,321202,7,6900,-218.2928153,43874,0.00073,-0.965806245803833,0.017482805997133255,318201,11.656473159790039,127.38435363769531
47.97,321686,7,6910,-216.79673917000002,43942,0.00073,6.719300270080566,0.016711564734578133,318685,10.852766036987305,122.40939331054688
47.73,322162,7,6920,-215.98505200999998,44010,0.00073,-3.4596853256225586,0.01731252670288086,319161,13.53066349029541,132.70228576660156
48.04,322638,7,6930,-207.68194163,44077,0.00073,-5.593767166137695,0.017044926062226295,319637,10.791865348815918,123.9986343383789
46.8,323011,7,6940,-209.98063563999997,44129,0.00073,3.418731689453125,0.01691289432346821,320010,11.617460250854492,132.7469482421875
46.72,323495,7,6950,-210.61746160000007,44197,0.00073,-1.6073949337005615,0.016730764880776405,320494,11.690557479858398,131.27520751953125
46.83,323974,7,6960,-211.05447909999998,44264,0.00073,5.923410415649414,0.016729440540075302,320973,11.815266609191895,128.84617614746094
46.78,324446,7,6970,-213.04448986,44329,0.00073,-4.023475646972656,0.016641229391098022,321445,10.0668306350708,133.7205047607422
46.72,324922,7,6980,-211.03638166999997,44396,0.00073,-3.0851285457611084,0.016347022727131844,321921,9.893796920776367,130.83737182617188
46.69,325390,7,6990,-209.34147488,44462,0.00073,6.153689384460449,0.01691947504878044,322389,10.352880477905273,129.57940673828125
46.59,325861,7,7000,-205.73567739,44528,0.00073,-5.2858381271362305,0.01674429140985012,322860,12.469069480895996,130.2783203125
46.54,326340,7,7010,-213.12191766,44594,0.00073,1.4751524925231934,0.016944916918873787,323339,11.658931732177734,114.87338256835938
46.52,326814,7,7020,-216.11087158999996,44659,0.00073,-3.396824836730957,0.016899777576327324,323813,9.86414623260498,134.92202758789062
46.58,327296,7,7030,-213.27389668,44727,0.00073,-6.89279842376709,0.01649964600801468,324295,12.09878921508789,124.53086853027344
47.55,327766,7,7040,-210.24202513,44793,0.00073,-6.044882774353027,0.01629822328686714,324765,10.541021347045898,137.9626007080078
47.51,328246,7,7050,-209.45830034,44861,0.00073,-1.7197715044021606,0.01655547507107258,325245,11.502796173095703,129.6551971435547
47.45,328719,7,7060,-205.00072045999997,44930,0.00073,9.254937171936035,0.01660194993019104,325718,12.192317008972168,136.30567932128906
47.65,329211,7,7070,-201.89677866000002,45000,0.00073,0.7312130928039551,0.017054550349712372,326210,9.506150245666504,130.68002319335938
47.89,329711,7,7080,-197.76637581,45073,0.00073,3.927452564239502,0.016373883932828903,326710,12.816911697387695,128.9795684814453
47.97,330187,7,7090,-199.3908091,45141,0.00073,-4.491303443908691,0.016874508932232857,327186,10.523204803466797,131.77792358398438
48.14,330675,7,7100,-202.70815525,45210,0.00073,-10.401668548583984,0.017052778974175453,327674,10.059131622314453,125.73860168457031
48.21,331161,7,7110,-197.39134531000002,45278,0.00073,1.7323766946792603,0.016871806234121323,328160,10.612654685974121,127.15508270263672
47.55,331569,7,7120,-201.99090747999998,45337,0.00073,-2.3723535537719727,0.01642129011452198,328568,11.023307800292969,123.74051666259766
47.27,332023,7,7130,-205.83778450000003,45401,0.00073,-3.6170756816864014,0.016699695959687233,329022,10.361859321594238,131.46023559570312
47.41,332507,7,7140,-210.26289907999998,45472,0.00073,10.212204933166504,0.016612909734249115,329506,12.926745414733887,124.51554107666016
47.55,333001,7,7150,-207.46432484000005,45541,0.00073,-2.4333019256591797,0.01584075391292572,330000,10.514507293701172,133.117431640625
47.76,333495,7,7160,-209.96766947,45609,0.00073,0.9792029857635498,0.01675872690975666,330494,11.460097312927246,134.5740966796875
47.36,333947,7,7170,-212.48790297,45673,0.00073,-4.092434883117676,0.01593325100839138,330946,9.906847953796387,133.095458984375
46.91,334402,7,7180,-218.29174548999998,45736,0.00073,13.957476615905762,0.015882905572652817,331401,10.260854721069336,124.42233276367188
47.15,334902,7,7190,-216.86104726999997,45805,0.00073,0.18705642223358154,0.015557747334241867,331901,9.488996505737305,127.21465301513672
47.23,335398,7,7200,-215.06810144000002,45873,0.00073,-6.0478925704956055,0.016046972945332527,332397,10.176965713500977,133.96063232421875
47.37,335898,7,7210,-213.47090618999994,45943,0.00073,-5.310480117797852,0.01616949960589409,332897,10.574007987976074,131.77503967285156
47.83,336352,7,7220,-206.86126265,46006,0.00073,-3.1971282958984375,0.016063814982771873,333351,9.866531372070312,129.7192840576172
48.15,336838,7,7230,-207.84011229,46074,0.00073,7.1850690841674805,0.016453715041279793,333837,11.05770492553711,125.57829284667969
48.06,337313,7,7240,-203.71730968,46139,0.00073,-12.184489250183105,0.016471078619360924,334312,9.622245788574219,130.1031494140625
47.42,337743,7,7250,-206.77614179999998,46198,0.00073,2.0237343311309814,0.016336925327777863,334742,10.84051513671875,137.61497497558594
47.2,338215,7,7260,-206.64561029000004,46264,0.00073,-8.009927749633789,0.016589786857366562,335214,8.653295516967773,127.655517578125
47.3,338677,7,7270,-204.39260276999997,46328,0.00073,-7.17872428894043,0.01684371940791607,335676,10.732410430908203,140.00991821289062
47.05,339107,7,7280,-207.54896100000002,46389,0.00073,-6.2119903564453125,0.016867050901055336,336106,11.48023509979248,132.6012420654297
46.78,339580,7,7290,-207.42222590000006,46455,0.00073,-0.21676093339920044,0.016637183725833893,336579,12.728458404541016,126.74191284179688
46.61,340059,7,7300,-207.80676775999996,46522,0.00073,-15.802180290222168,0.016363244503736496,337058,8.374185562133789,132.45106506347656
46.04,340502,7,7310,-215.11906484,46584,0.00073,-2.2509055137634277,0.016463972628116608,337501,11.847755432128906,129.03668212890625
45.87,340939,7,7320,-219.47625568,46644,0.00073,-6.38749885559082,0.016972847282886505,337938,10.744768142700195,124.95452880859375
45.87,341425,7,7330,-222.63380174999998,46711,0.00073,0.5013618469238281,0.016330724582076073,338424,10.271623611450195,121.8253173828125
45.98,341911,7,7340,-221.36641365999995,46778,0.00073,-4.31743860244751,0.016984887421131134,338910,10.922327041625977,129.6308135986328
46.15,342358,7,7350,-226.21962091999995,46840,0.00073,-9.824225425720215,0.016692698001861572,339357,11.051408767700195,134.2837677001953
45.92,342807,7,7360,-228.53394938000005,46902,0.00073,-4.033383369445801,0.016628149896860123,339806,12.584206581115723,128.01364135742188
45.99,343276,7,7370,-229.35910677000004,46965,0.00073,-0.5423405170440674,0.01739971525967121,340275,10.410280227661133,126.88289642333984
46.33,343740,7,7380,-227.01467979,47029,0.00073,2.4708640575408936,0.01710945926606655,340739,12.634597778320312,126.73506927490234
46.52,344232,7,7390,-232.64238545,47097,0.00073,-12.280165672302246,0.016800949349999428,341231,11.584623336791992,134.29183959960938
46.56,344715,7,7400,-231.34228434999994,47164,0.00073,1.7113744020462036,0.017077459022402763,341714,11.268778800964355,131.88555908203125
46.48,345150,7,7410,-225.81884096,47224,0.00073,-2.0528171062469482,0.01755676418542862,342149,10.288984298706055,127.65373992919922
47.11,345650,7,7420,-223.52749753000003,47292,0.00073,-2.1251955032348633,0.016814077273011208,342649,11.260200500488281,131.2530517578125
46.96,346121,7,7430,-218.50802345,47356,0.00073,-0.66974276304245,0.01732208952307701,343120,15.459592819213867,128.9247589111328
46.7,346581,7,7440,-219.95335333000006,47420,0.00073,-4.5699968338012695,0.017517251893877983,343580,12.466568946838379,127.794677734375
47.16,347074,7,7450,-213.58726894,47488,0.00073,4.1095757484436035,0.01657428964972496,344073,12.360794067382812,123.92845153808594
47.43,347550,7,7460,-207.91636494999995,47554,0.00073,0.12072587013244629,0.016872303560376167,344549,8.603473663330078,135.13504028320312
47.16,347992,7,7470,-211.75765843999997,47615,0.00073,7.763212203979492,0.016586536541581154,344991,11.543180465698242,121.91545104980469
47.19,348459,7,7480,-211.21013204,47679,0.00073,-2.4972171783447266,0.016680723056197166,345458,10.400612831115723,131.06289672851562
46.66,348898,7,7490,-212.58509272,47739,0.00073,-2.3002490997314453,0.016973771154880524,345897,10.49766731262207,126.54165649414062
46.68,349383,7,7500,-210.55138854,47806,0.00073,1.5449047088623047,0.0172454584389925,346382,9.668817520141602,130.3573455810547
47.04,349854,7,7510,-209.6547977,47872,0.00073,-3.989426374435425,0.017212219536304474,346853,10.448010444641113,122.86241912841797
47.04,350354,7,7520,-207.26436527,47940,0.00073,-6.457211494445801,0.01715552620589733,347353,11.984176635742188,136.13087463378906
47.22,350843,7,7530,-207.75494987,48010,0.00073,5.235315322875977,0.016198856756091118,347842,12.086240768432617,125.83172607421875
47.52,351333,7,7540,-207.55100567000002,48078,0.00073,0.37497150897979736,0.017153726890683174,348332,11.601987838745117,135.06622314453125
47.57,351831,7,7550,-207.74237590999996,48147,0.00073,-8.142605781555176,0.01710127852857113,348830,9.437923431396484,131.732177734375
47.59,352309,7,7560,-209.57278164,48213,0.00073,-9.463531494140625,0.017068739980459213,349308,9.620318412780762,128.50230407714844
47.81,352773,7,7570,-209.18891911,48279,0.00073,-2.3055663108825684,0.01666574366390705,349772,10.687654495239258,133.78329467773438
47.6,353219,7,7580,-208.89615122000004,48341,0.00073,-0.7877182960510254,0.016429176554083824,350218,10.011585235595703,127.64537811279297
47.88,353686,7,7590,-212.14819527,48405,0.00073,4.69725227355957,0.016777867451310158,350685,9.778017044067383,125.05397033691406
47.81,354164,7,7600,-215.98163262000003,48471,0.00073,3.595823287963867,0.01691925711929798,351163,9.21223258972168,130.00729370117188
48.1,354664,7,7610,-216.09863017000004,48540,0.00073,-1.6808357238769531,0.017076164484024048,351663,10.227788925170898,131.40237426757812
47.94,355148,7,7620,-217.20505399,48606,0.00073,-0.9999674558639526,0.01648036576807499,352147,12.572074890136719,132.5431671142578
48.05,355648,7,7630,-217.81731908999996,48675,0.00073,-7.646860599517822,0.015878748148679733,352647,10.513843536376953,130.4558868408203
47.62,356095,7,7640,-222.46353114000001,48737,0.00073,2.449634552001953,0.016171181574463844,353094,10.77805233001709,126.74929809570312
