time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
6,474.6495490000001,99.21,1170871,177182,12820,0.00073,1167870,0.036038875579833984,-492.6150817871094,22.316022872924805,-5.164665699005127
6,454.78697719999997,99.21,1171871,177328,12830,0.00073,1168870,0.03695656359195709,-481.86065673828125,24.72885513305664,6.527329444885254
6,450.77850117,99.21,1172871,177473,12840,0.00073,1169870,0.03852232173085213,-483.8566589355469,29.81708526611328,3.54937481880188
6,445.1023748899999,99.21,1173871,177619,12850,0.00073,1170870,0.03792084753513336,-475.7401123046875,19.737146377563477,-0.21601080894470215
6,452.1071755299999,99.21,1174871,177764,12860,0.00073,1171870,0.0368388332426548,-477.5906982421875,22.875091552734375,-0.1642577052116394
6,428.08308258,99.21,1175871,177911,12870,0.00073,1172870,0.03609761595726013,-478.5175476074219,32.82978820800781,-3.728785991668701
6,439.30698822,99.82,1176871,178057,12880,0.00073,1173870,0.036971695721149445,-471.9278564453125,35.25716018676758,-1.2368839979171753
6,457.93348081000005,100.0,1177871,178202,12890,0.00073,1174870,0.03628702089190483,-469.32220458984375,25.978845596313477,-4.172231674194336
6,481.98907103000005,100.0,1178871,178347,12900,0.00073,1175870,0.03778443858027458,-474.2386779785156,30.831104278564453,1.0887892246246338
6,486.3852782799999,100.0,1179871,178493,12910,0.00073,1176870,0.04158330336213112,-484.3921813964844,22.313831329345703,-1.1091275215148926
6,463.19298417000005,99.02,1180773,178624,12920,0.00073,1177772,0.042894307523965836,-505.0826110839844,37.17655563354492,5.8056230545043945
6,467.39624879999997,99.02,1181773,178770,12930,0.00073,1178772,0.041822873055934906,-497.36962890625,38.50001525878906,-1.858743667602539
6,455.69584351,99.02,1182773,178913,12940,0.00073,1179772,0.04617808759212494,-517.5650024414062,47.42926025390625,-1.6596578359603882
6,447.72330897000006,99.02,1183773,179055,12950,0.00073,1180772,0.0453847274184227,-518.4080810546875,59.587379455566406,1.0907742977142334
6,442.22929770999997,99.02,1184773,179201,12960,0.00073,1181772,0.048770058900117874,-529.8128051757812,41.140777587890625,-5.710740089416504
6,465.86959793,99.02,1185773,179347,12970,0.00073,1182772,0.05453234165906906,-544.7254638671875,54.858062744140625,-5.213885307312012
6,461.38630198999994,99.02,1186773,179494,12980,0.00073,1183772,0.05303313583135605,-564.167236328125,60.308494567871094,1.0871272087097168
6,462.25017032999995,99.02,1187773,179638,12990,0.00073,1184772,0.058412663638591766,-587.0476684570312,57.614654541015625,-1.1054260730743408
6,461.25235860999993,99.02,1188773,179783,13000,0.00073,1185772,0.0610458143055439,-595.4716796875,49.68406677246094,-9.482261657714844
6,449.47455533,98.41,1189712,179918,13010,0.00073,1186711,0.0601205974817276,-626.0823364257812,59.70800018310547,-4.522706031799316
6,471.31527482000007,99.39,1190712,180060,13020,0.00073,1187711,0.05835076421499252,-611.7804565429688,52.41654968261719,4.976298809051514
6,472.12489794,99.39,1191712,180201,13030,0.00073,1188711,0.05759590491652489,-622.1301879882812,56.077545166015625,5.677490711212158
6,482.50390648,99.39,1192712,180342,13040,0.00073,1189711,0.054514262825250626,-617.0479125976562,40.77946853637695,-4.866490364074707
6,485.43496127,99.39,1193712,180484,13050,0.00073,1190711,0.05112634226679802,-590.7244262695312,45.1250114440918,-1.2416706085205078
6,477.10322905,99.39,1194712,180633,13060,0.00073,1191711,0.05090339481830597,-596.1533813476562,44.79381561279297,-5.217480182647705
6,461.4937541,99.39,1195712,180780,13070,0.00073,1192711,0.04977377504110336,-599.6112060546875,43.696510314941406,-1.0784616470336914
6,459.97450845,99.37,1196710,180927,13080,0.00073,1193709,0.04896078631281853,-581.8690185546875,32.25422668457031,0.14984726905822754
6,454.07097081,99.37,1197710,181077,13090,0.00073,1194709,0.0452820286154747,-577.2053833007812,41.682594299316406,-2.7895314693450928
6,440.69954368000003,99.37,1198710,181224,13100,0.00073,1195709,0.0423898845911026,-543.2256469726562,36.619781494140625,0.1383175253868103
6,440.60094733000005,99.98,1199710,181372,13110,0.00073,1196709,0.043200913816690445,-552.2376708984375,33.36662292480469,-5.812589168548584
6,439.89559986,99.98,1200710,181521,13120,0.00073,1197709,0.04159245267510414,-534.97265625,28.81211280822754,-3.6710875034332275
6,433.92502829000006,99.98,1201710,181671,13130,0.00073,1198709,0.0418798103928566,-536.0703125,29.15814208984375,8.479894638061523
6,433.78032125,99.98,1202710,181821,13140,0.00073,1199709,0.04196592792868614,-517.9691772460938,34.3511848449707,7.1717071533203125
6,427.55167896,99.0,1203612,181955,13150,0.00073,1200611,0.04191622883081436,-519.799072265625,28.89073944091797,3.8456828594207764
6,431.86121336,99.0,1204612,182102,13160,0.00073,1201611,0.039653945714235306,-517.2509765625,27.367568969726562,-2.6833362579345703
6,429.30132387000003,98.25,1205537,182240,13170,0.00073,1202536,0.040136031806468964,-515.1116943359375,24.00625991821289,-1.9947826862335205
6,431.93378945999996,98.27,1206537,182389,13180,0.00073,1203536,0.041791606694459915,-492.0944519042969,33.618385314941406,-0.7053622007369995
6,439.78724667999995,98.27,1207537,182536,13190,0.00073,1204536,0.04018775746226311,-509.1375732421875,29.898252487182617,4.154765605926514
6,444.04432054999995,98.27,1208537,182687,13200,0.00073,1205536,0.04194145277142525,-509.0122375488281,34.237403869628906,-2.0448482036590576
6,443.0260242899999,97.82,1209492,182829,13210,0.00073,1206491,0.040732793509960175,-508.81719970703125,31.076778411865234,-0.43874287605285645
6,433.33898988,97.82,1210492,182979,13220,0.00073,1207491,0.03876812383532524,-497.6009216308594,29.482833862304688,-2.7466681003570557
6,445.90883846,97.82,1211492,183128,13230,0.00073,1208491,0.03525344654917717,-491.9407043457031,21.317169189453125,1.7557828426361084
6,449.1540921800001,97.16,1212426,183267,13240,0.00073,1209425,0.03475155681371689,-491.4241943359375,21.76787567138672,8.163776397705078
6,460.41795101,97.16,1213328,183402,13250,0.00073,1210327,0.036274753510951996,-482.28387451171875,25.52295684814453,-4.978670597076416
6,463.44306351000006,97.16,1214328,183553,13260,0.00073,1211327,0.03621634840965271,-473.7287902832031,26.148521423339844,7.944695472717285
6,464.46034204000006,97.91,1215328,183703,13270,0.00073,1212327,0.03745845705270767,-474.0006103515625,26.289447784423828,3.0889101028442383
6,451.73157927999995,97.91,1216328,183854,13280,0.00073,1213327,0.036585453897714615,-480.640869140625,32.7617301940918,0.5627819299697876
6,436.48769907,97.91,1217328,184005,13290,0.00073,1214327,0.035365715622901917,-478.3642578125,27.258655548095703,-2.7871806621551514
6,432.23202276000006,97.91,1218328,184156,13300,0.00073,1215327,0.03419702127575874,-491.0923767089844,18.96783447265625,-1.000399112701416
6,445.0302345399999,98.36,1219328,184306,13310,0.00073,1216327,0.03377193212509155,-479.69158935546875,19.49246597290039,-1.6870911121368408
6,455.4755258,98.36,1220328,184456,13320,0.00073,1217327,0.034001026302576065,-471.3797302246094,19.935531616210938,2.1533074378967285
6,462.4364679899999,98.36,1221328,184607,13330,0.00073,1218327,0.03505354002118111,-480.81219482421875,20.232826232910156,-1.687074899673462
6,467.26668898,99.02,1222328,184757,13340,0.00073,1219327,0.03687666356563568,-466.763427734375,23.88071632385254,5.016463279724121
6,476.55552811,100.0,1223328,184903,13350,0.00073,1220327,0.035741619765758514,-474.7396545410156,20.346546173095703,-7.123295307159424
6,480.6855923700001,100.0,1224328,185050,13360,0.00073,1221327,0.03411412984132767,-472.04486083984375,18.044391632080078,4.402170181274414
6,496.7558259400001,99.02,1225230,185183,13370,0.00073,1222229,0.03454520180821419,-458.93499755859375,23.225337982177734,-4.5303730964660645
6,508.96491318000017,99.02,1226230,185329,13380,0.00073,1223229,0.03782639652490616,-464.98248291015625,32.12501525878906,13.809623718261719
6,506.21975926000005,99.02,1227230,185476,13390,0.00073,1224229,0.043907999992370605,-480.5372009277344,43.987369537353516,9.409539222717285
6,485.80843902999993,99.02,1228230,185623,13400,0.00073,1225229,0.03885936737060547,-500.3221435546875,28.889610290527344,-6.075850009918213
6,451.68301748000005,99.02,1229230,185770,13410,0.00073,1226229,0.03483392670750618,-500.4808349609375,27.509357452392578,-6.196896076202393
6,440.20756779000004,99.02,1230230,185916,13420,0.00073,1227229,0.03338637575507164,-487.5321960449219,23.978050231933594,9.293991088867188
6,440.31398547,99.02,1231230,186064,13430,0.00073,1228229,0.03230484575033188,-475.3487548828125,18.814929962158203,10.355047225952148
6,432.07480836999997,99.02,1232230,186210,13440,0.00073,1229229,0.031021058559417725,-465.1285095214844,19.188190460205078,3.104433059692383
6,426.02769842999993,99.02,1233230,186355,13450,0.00073,1230229,0.03206697106361389,-458.256591796875,22.035465240478516,-0.6702591180801392
6,424.97778809999994,99.02,1234230,186496,13460,0.00073,1231229,0.032504018396139145,-454.33740234375,23.463668823242188,-0.22877025604248047
6,420.19900200999996,100.0,1235230,186639,13470,0.00073,1232229,0.03463723137974739,-461.10589599609375,29.36972427368164,-1.619246006011963
6,429.25563619,100.0,1236230,186783,13480,0.00073,1233229,0.034575484693050385,-473.1521301269531,26.122051239013672,1.3051131963729858
6,446.67065766,100.0,1237230,186924,13490,0.00073,1234229,0.03365907445549965,-466.57305908203125,22.44771385192871,-10.521557807922363
6,476.26588393000003,100.0,1238230,187068,13500,0.00073,1235229,0.0313260592520237,-481.3472900390625,20.60706329345703,3.1962225437164307
6,512.81610844,100.0,1239230,187210,13510,0.00073,1236229,0.03178027272224426,-466.3370361328125,25.02172088623047,6.880034446716309
6,525.2326279100001,99.02,1240132,187340,13520,0.00073,1237131,0.033085744827985764,-466.3159484863281,21.795299530029297,2.034930467605591
6,521.27258643,99.02,1241132,187482,13530,0.00073,1238131,0.034481823444366455,-474.8986511230469,20.097230911254883,-2.8379836082458496
6,520.74565347,99.02,1242132,187625,13540,0.00073,1239131,0.03421672433614731,-469.4317626953125,22.888944625854492,-0.1522815227508545
6,524.6208832,99.02,1243132,187768,13550,0.00073,1240131,0.03464672341942787,-467.75177001953125,28.708593368530273,3.865589141845703
6,527.10276465,98.53,1244083,187905,13560,0.00073,1241082,0.03559918701648712,-473.87359619140625,29.821863174438477,-2.6782121658325195
6,531.64011937,98.53,1245083,188047,13570,0.00073,1242082,0.03436174988746643,-466.2841491699219,19.99951171875,-0.4115108847618103
6,519.9786024000001,98.53,1246083,188192,13580,0.00073,1243082,0.03454837203025818,-473.1424560546875,23.335126876831055,-10.672832489013672
6,532.4347626699999,98.53,1247083,188342,13590,0.00073,1244082,0.03415596857666969,-468.3778076171875,27.129667282104492,2.6457631587982178
6,533.65371477,98.53,1248083,188489,13600,0.00073,1245082,0.03489876911044121,-477.0346374511719,23.517526626586914,-2.6428418159484863
6,525.32112409,98.46,1249076,188635,13610,0.00073,1246075,0.03409302979707718,-464.3451232910156,20.45952796936035,-3.468688726425171
6,514.5411661700001,99.44,1250076,188783,13620,0.00073,1247075,0.03362502530217171,-467.7084045410156,28.898685455322266,4.828907489776611
6,517.87873249,99.44,1251076,188932,13630,0.00073,1248075,0.03647012263536453,-469.8648376464844,21.11627960205078,0.3772738575935364
6,533.5239333699999,99.44,1252076,189085,13640,0.00073,1249075,0.0365428701043129,-485.2619323730469,23.42959213256836,-0.5206412076950073
6,532.33062183,99.44,1253076,189234,13650,0.00073,1250075,0.03632344305515289,-478.18487548828125,26.965126037597656,-1.9016520977020264
6,531.8927159,99.93,1254076,189385,13660,0.00073,1251075,0.0398486889898777,-489.5035705566406,27.626680374145508,-0.6036132574081421
6,532.7533772400001,99.93,1255076,189533,13670,0.00073,1252075,0.040513549000024796,-491.9739685058594,37.66657638549805,3.4632933139801025
6,531.3739799800001,99.93,1256076,189684,13680,0.00073,1253075,0.040765196084976196,-492.31146240234375,97.76560974121094,7.579678535461426
6,500.49100432,99.63,1257046,189831,13690,0.00073,1254045,0.06919628381729126,-542.55078125,82.292236328125,6.5058770179748535
6,478.03371948,98.65,1257948,189965,13700,0.00073,1254947,0.09551548957824707,-684.4578857421875,172.0517578125,2.3324477672576904
6,466.22231105,98.72,1258948,190115,13710,0.00073,1255947,0.12545146048069,-869.5696411132812,1785.09716796875,2.885855197906494
6,467.9538053,98.72,1259948,190265,13720,0.00073,1256947,0.20471639931201935,-1166.2001953125,936.0596923828125,5.235555648803711
6,451.71821962000007,98.72,1260948,190421,13730,0.00073,1257947,0.2981584668159485,-1559.6741943359375,3017.6015625,0.4586913585662842
6,419.5908936100001,98.01,1261877,190564,13740,0.00073,1258876,0.35540568828582764,-2186.8681640625,2477.814697265625,1.939884066581726
6,399.0087432600001,98.01,1262877,190714,13750,0.00073,1259876,0.3622262179851532,-2553.3740234375,2343.84765625,2.3403825759887695
6,380.9341491400001,98.01,1263877,190865,13760,0.00073,1260876,0.3913969099521637,-2762.772216796875,2253.366455078125,1.0880894660949707
6,360.82790777,98.01,1264877,191016,13770,0.00073,1261876,0.615625262260437,-3351.22216796875,5013.28857421875,2.1446173191070557
6,339.69230861999995,98.01,1265877,191166,13780,0.00073,1262876,0.5956423282623291,-4037.395751953125,6167.7880859375,-1.6606078147888184
6,336.34838854000003,98.31,1266877,191318,13790,0.00073,1263876,0.607132077217102,-4585.2646484375,6308.4423828125,-0.4614633321762085
6,337.7102974400001,99.29,1267877,191468,13800,0.00073,1264876,0.6453476548194885,-5047.8369140625,6292.6025390625,1.4938452243804932
6,315.11232171999995,97.54,1268702,191594,13810,0.00073,1265701,0.6254816651344299,-5195.5419921875,11220.78125,-0.22439776360988617
6,305.08917126,97.23,1269671,191739,13820,0.00073,1266670,0.6311696767807007,-5466.49658203125,6514.79931640625,0.37283048033714294
6,289.87925319000004,97.23,1270671,191892,13830,0.00073,1267670,0.690068781375885,-5431.03076171875,8546.0810546875,0.8931691646575928
6,295.78167528,97.94,1271671,192041,13840,0.00073,1268670,0.7359743714332581,-5491.77490234375,11908.86328125,-0.025072280317544937
6,293.56112636,97.94,1272671,192189,13850,0.00073,1269670,0.7184262871742249,-5516.3759765625,6225.7099609375,-0.3405841588973999
6,281.09904154,95.99,1273476,192314,13860,0.00073,1270475,0.6987836956977844,-5614.47509765625,5985.5576171875,-0.8448799848556519
6,273.93053826999994,95.99,1274476,192471,13870,0.00073,1271475,0.6281630396842957,-5239.1025390625,11150.103515625,0.4719613790512085
6,277.23498438,95.85,1275462,192620,13880,0.00073,1272461,0.6051167845726013,-5564.736328125,26247.865234375,0.6570069789886475
6,277.98314681000005,95.66,1276443,192768,13890,0.00073,1273442,0.5881403684616089,-5426.94384765625,6907.28662109375,1.0144319534301758
6,277.48609895000004,95.66,1277443,192923,13900,0.00073,1274442,0.6300261616706848,-5453.904296875,6035.671875,-1.3512790203094482
6,295.33809611,97.41,1278443,193073,13910,0.00073,1275442,0.5692301392555237,-5405.21240234375,10626.078125,1.4014151096343994
6,293.98541042,97.72,1279443,193223,13920,0.00073,1276442,0.5590202212333679,-4945.22900390625,7993.8173828125,-0.7907058596611023
6,293.20326372,96.8,1280351,193359,13930,0.00073,1277350,0.5527355670928955,-4944.6103515625,5520.5048828125,0.32666265964508057
6,282.57362699000004,96.58,1281329,193505,13940,0.00073,1278328,0.5574216246604919,-4919.828125,4988.4326171875,1.0201871395111084
6,278.34636466,96.58,1282329,193656,13950,0.00073,1279328,0.6236391067504883,-4871.251953125,6923.77978515625,-1.0304819345474243
6,282.32654644,98.53,1283329,193804,13960,0.00073,1280328,0.5830023288726807,-5036.228515625,5876.248046875,-0.39471662044525146
6,285.59914542,97.76,1284252,193945,13970,0.00073,1281251,0.5795185565948486,-5064.1474609375,5745.578125,1.002776861190796
6,279.57309124,96.92,1285154,194078,13980,0.00073,1282153,0.5837036967277527,-4858.7890625,7612.60400390625,-0.8104379773139954
6,269.89701900999995,97.11,1286154,194225,13990,0.00073,1283153,0.6046776175498962,-5030.60205078125,8665.166015625,0.654315710067749
6,265.76727059999996,97.11,1287154,194374,14000,0.00073,1284153,0.5916892886161804,-4931.41650390625,6296.98486328125,-0.5579272508621216
6,256.15637146,97.11,1288154,194522,14010,0.00073,1285153,0.5998862981796265,-5204.7783203125,9673.21484375,1.165083408355713
6,255.44319687999996,97.11,1289154,194670,14020,0.00073,1286153,0.6098008751869202,-4922.08154296875,6726.26953125,0.22845789790153503
6,261.40634509,98.03,1290154,194821,14030,0.00073,1287153,0.5586402416229248,-5152.9140625,6625.41796875,0.9610826969146729
6,267.60948286,98.25,1291154,194970,14040,0.00073,1288153,0.5388073921203613,-4938.38916015625,5000.2626953125,0.6255894899368286
6,271.80900041,98.25,1292154,195121,14050,0.00073,1289153,0.5961748361587524,-4709.912109375,5688.208984375,-0.8385809063911438
6,270.51834740000004,97.55,1293084,195262,14060,0.00073,1290083,0.5773307681083679,-4709.6865234375,20578.55078125,-1.5788629055023193
6,259.72727632,96.91,1293943,195388,14070,0.00073,1290942,0.5322483777999878,-4678.814453125,4521.20849609375,0.2517063021659851
6,274.01998196000005,97.89,1294943,195533,14080,0.00073,1291942,0.5322016477584839,-4594.05078125,6181.1708984375,0.4045935273170471
6,281.47461975000004,97.89,1295943,195678,14090,0.00073,1292942,0.5575345754623413,-4663.35400390625,4229.26953125,-1.3168517351150513
6,288.22083624,97.89,1296943,195825,14100,0.00073,1293942,0.5327115058898926,-4327.16796875,4678.9560546875,0.32679179310798645
6,287.84428581000003,97.29,1297883,195967,14110,0.00073,1294882,0.8215330839157104,-4733.134765625,99872.4375,8.139511108398438
6,261.37751863999995,90.07,1298161,196008,14120,0.00073,1295160,1.2677934169769287,-5543.99169921875,106199.734375,-3.8404996395111084
6,235.83460453,83.84,1298538,196064,14130,0.00073,1295537,1.3360586166381836,-5957.29833984375,46113.2109375,-0.21402639150619507
6,214.62925767000002,81.56,1299310,196180,14140,0.00073,1296309,0.9710425138473511,-5925.94970703125,32185.91015625,-0.32973816990852356
6,208.96879173999994,80.58,1300212,196315,14150,0.00073,1297211,0.571381151676178,-5373.32080078125,22342.3984375,-2.8583943843841553
6,202.62305070000005,79.32,1301016,196437,14160,0.00073,1298015,0.45573166012763977,-5089.5068359375,3381.875244140625,-2.836690902709961
6,201.52247157000002,80.73,1302016,196586,14170,0.00073,1299015,0.3768519461154938,-4454.439453125,3550.6650390625,-1.0004538297653198
6,190.50402657000004,80.73,1303016,196737,14180,0.00073,1300015,0.3469826877117157,-3872.458740234375,3453.47314453125,0.5434404611587524
6,178.54812501000004,80.73,1304016,196887,14190,0.00073,1301015,0.3347110450267792,-3611.27880859375,2383.835205078125,-1.3798972368240356
6,161.07060529999998,80.46,1304989,197033,14200,0.00073,1301988,0.32554006576538086,-3474.775146484375,2264.06103515625,2.079907178878784
6,164.4388164,81.06,1305989,197184,14210,0.00073,1302988,0.3824530243873596,-3096.863525390625,2859.57275390625,-1.1623146533966064
6,177.80314720999996,88.28,1306989,197336,14220,0.00073,1303988,0.37678176164627075,-3382.29736328125,3109.46044921875,2.549588441848755
6,189.77443009,94.0,1307938,197477,14230,0.00073,1304937,0.3827565610408783,-3402.7255859375,2570.262451171875,-0.42599746584892273
6,206.83924837000004,96.28,1308938,197628,14240,0.00073,1305937,0.3875858187675476,-3505.971435546875,2426.45703125,0.5717599391937256
6,194.94280198,96.28,1309840,197765,14250,0.00073,1306839,0.3705901503562927,-3282.359619140625,2077.46337890625,-1.4432828426361084
6,194.15628407999998,97.46,1310762,197904,14260,0.00073,1307761,0.3707815110683441,-3548.36962890625,2802.08349609375,2.16960072517395
6,199.97190717,96.59,1311675,198044,14270,0.00073,1308674,0.3678489923477173,-3380.694580078125,3449.04931640625,1.9662415981292725
6,197.48954827,96.59,1312675,198195,14280,0.00073,1309674,0.3662429749965668,-3224.4921875,2516.35009765625,-0.7977575659751892
6,218.98502891000004,96.59,1313675,198343,14290,0.00073,1310674,0.3623543083667755,-3360.4921875,2632.13671875,3.893111228942871
6,217.52936391999995,96.01,1314590,198480,14300,0.00073,1311589,0.3446522653102875,-3178.763916015625,8904.427734375,0.2162996530532837
6,207.12114255000003,95.38,1315527,198621,14310,0.00073,1312526,0.3228342831134796,-3004.8193359375,1835.78076171875,0.6960094571113586
6,210.26786019000002,95.38,1316527,198773,14320,0.00073,1313526,0.3332063555717468,-3066.697509765625,2772.0439453125,-0.4588465094566345
6,215.73702837000002,95.89,1317527,198922,14330,0.00073,1314526,0.3503466844558716,-3175.302734375,2581.737060546875,1.4108983278274536
6,199.79418268999999,93.48,1318286,199035,14340,0.00073,1315285,0.34943637251853943,-3073.79541015625,2323.8720703125,0.463752806186676
6,204.20233781000002,93.66,1319206,199174,14350,0.00073,1316205,0.3614295423030853,-3030.05810546875,3923.394775390625,1.8480229377746582
6,197.8948993,93.52,1320114,199311,14360,0.00073,1317113,0.3896298110485077,-3017.36474609375,3692.78564453125,0.5129695534706116
6,185.33102383000002,93.98,1321073,199452,14370,0.00073,1318072,0.4089277684688568,-3294.213623046875,2987.135009765625,-1.9084258079528809
6,182.82535727,92.9,1321965,199591,14380,0.00073,1318964,0.3821984529495239,-3116.201904296875,3094.5927734375,-0.26752129197120667
6,168.98416763999998,92.73,1322948,199738,14390,0.00073,1319947,0.37379732728004456,-3242.187255859375,2826.34521484375,4.450334548950195
6,183.90270436000003,93.58,1323948,199886,14400,0.00073,1320947,0.35507655143737793,-3072.8173828125,2346.800048828125,-0.7608386278152466
6,189.58897945,93.51,1324878,200025,14410,0.00073,1321877,0.35739514231681824,-3215.81201171875,1812.7420654296875,3.10770845413208
6,189.09862340999996,93.51,1325878,200174,14420,0.00073,1322877,0.3342798054218292,-2970.80517578125,2382.2431640625,-1.1854603290557861
6,190.42940618,92.64,1326791,200311,14430,0.00073,1323790,0.33397918939590454,-3030.689453125,2459.7841796875,0.4962965250015259
6,211.37827875,95.05,1327791,200462,14440,0.00073,1324790,0.3521459698677063,-3120.71484375,2466.153564453125,2.604261875152588
6,212.10953402999996,95.26,1328732,200606,14450,0.00073,1325731,0.33187395334243774,-2907.14599609375,2012.232421875,-0.44989216327667236
6,230.14439457000003,96.18,1329732,200757,14460,0.00073,1326731,0.3456401824951172,-2915.8662109375,2083.5703125,-1.4044811725616455
6,240.74970817999997,96.59,1330732,200911,14470,0.00073,1327731,0.331745982170105,-2828.853515625,2742.183837890625,1.0747085809707642
6,259.91635032,97.67,1331732,201063,14480,0.00073,1328731,0.3175238370895386,-2858.71826171875,2329.438720703125,2.761209011077881
6,260.97187318,97.84,1332732,201215,14490,0.00073,1329731,0.31619778275489807,-2640.887939453125,1963.684814453125,0.33880615234375
6,259.18865339,97.84,1333732,201363,14500,0.00073,1330731,0.33385854959487915,-2654.22509765625,2887.80029296875,0.04521563649177551
6,268.90802903,97.67,1334645,201503,14510,0.00073,1331644,0.3426290452480316,-2653.456298828125,2095.6728515625,-1.5984764099121094
6,271.33357577,96.89,1335567,201646,14520,0.00073,1332566,0.3223012685775757,-2674.3388671875,2884.4580078125,-0.8179606199264526
6,275.53011439,97.76,1336567,201796,14530,0.00073,1333566,0.3324635624885559,-2704.244384765625,2181.60546875,0.3489091396331787
6,266.99068706,97.76,1337567,201943,14540,0.00073,1334566,0.3491247594356537,-2680.18408203125,2019.196533203125,0.5993014574050903
6,266.9557088,97.79,1338511,202086,14550,0.00073,1335510,0.341765820980072,-2864.850341796875,2828.87451171875,0.15142858028411865
6,263.34304133999996,97.79,1339511,202235,14560,0.00073,1336510,0.37893909215927124,-2801.452392578125,2950.0380859375,0.9363393783569336
6,257.74337691,97.79,1340511,202385,14570,0.00073,1337510,0.36225998401641846,-2837.980712890625,2789.012451171875,-3.1083927154541016
6,242.92400682999997,97.79,1341511,202536,14580,0.00073,1338510,0.36556899547576904,-2779.1953125,18247.046875,0.1099456250667572
6,235.11785164,96.81,1342413,202669,14590,0.00073,1339412,0.36597177386283875,-2935.76123046875,2600.454833984375,-0.6861330270767212
6,232.24661073000004,96.81,1343413,202817,14600,0.00073,1340412,0.34634706377983093,-2896.397705078125,2057.47705078125,-0.3041527271270752
6,219.96370824000002,97.02,1344347,202955,14610,0.00073,1341346,0.3644755780696869,-2874.47119140625,2216.201171875,-2.529935121536255
6,216.83461641000005,97.8,1345347,203100,14620,0.00073,1342346,0.36897116899490356,-2780.419189453125,38086.96484375,-0.7946805953979492
6,206.56887380999996,97.03,1346270,203236,14630,0.00073,1343269,0.37683624029159546,-2903.38916015625,2258.302978515625,-2.1554534435272217
6,206.11192004999992,97.03,1347270,203384,14640,0.00073,1344269,0.38774698972702026,-3005.447998046875,2513.384033203125,-0.3854556977748871
6,215.46174054,97.59,1348270,203531,14650,0.00073,1345269,0.3996427357196808,-3005.96435546875,3360.83056640625,1.7777564525604248
6,208.10026616,96.06,1349117,203655,14660,0.00073,1346116,0.3924716114997864,-3076.962646484375,3077.97314453125,-1.2779744863510132
6,201.46072951000002,94.8,1349991,203782,14670,0.00073,1346990,0.3893827199935913,-3116.581787109375,2993.38916015625,1.524898648262024
6,198.38316181,93.34,1350845,203906,14680,0.00073,1347844,0.41415005922317505,-3000.4814453125,4286.66455078125,0.8977909088134766
6,200.82488665000005,93.99,1351812,204047,14690,0.00073,1348811,0.42892009019851685,-3148.356201171875,3465.6103515625,0.32309460639953613
6,194.89445524,92.9,1352703,204175,14700,0.00073,1349702,0.41841647028923035,-3357.6025390625,12445.07421875,0.3341115415096283
6,199.99651524,92.68,1353615,204307,14710,0.00073,1350614,0.4053100049495697,-3330.538818359375,2639.2802734375,1.047494888305664
6,207.12641148,92.68,1354615,204453,14720,0.00073,1351614,0.38463887572288513,-3128.20849609375,5603.341796875,0.3595179617404938
6,220.91545047,93.45,1355615,204598,14730,0.00073,1352614,0.39779016375541687,-3247.30224609375,2843.29345703125,-1.1187760829925537
6,222.45742039,93.16,1356586,204737,14740,0.00073,1353585,0.3842577636241913,-3223.17138671875,3167.543701171875,1.4895718097686768
6,218.96894286999998,92.6,1357530,204875,14750,0.00073,1354529,0.38691097497940063,-3071.1162109375,5125.11376953125,-0.10782313346862793
6,224.22805590000004,94.13,1358530,205018,14760,0.00073,1355529,0.37059712409973145,-3169.623291015625,2614.63330078125,1.1191818714141846
6,242.84237663,95.39,1359530,205162,14770,0.00073,1356529,0.374575674533844,-3093.5,4212.29345703125,1.1601176261901855
6,240.52134685999997,95.44,1360389,205289,14780,0.00073,1357388,0.3698773682117462,-3085.90283203125,3179.438720703125,-0.7385052442550659
6,246.41293305000002,94.93,1361305,205422,14790,0.00073,1358304,0.3763801157474518,-3042.355712890625,2894.79443359375,0.09799116849899292
6,259.20015823,96.02,1362305,205565,14800,0.00073,1359304,0.3849641978740692,-2899.2158203125,2790.5048828125,-1.2142196893692017
6,257.35176766999996,96.73,1363288,205707,14810,0.00073,1360287,0.38152167201042175,-3140.4150390625,3200.19580078125,2.2735977172851562
6,258.42437968999997,96.69,1364284,205850,14820,0.00073,1361283,0.3651277422904968,-3077.161376953125,3719.3017578125,-0.16942378878593445
6,257.65574445000004,96.1,1365225,205986,14830,0.00073,1362224,0.36537522077560425,-2957.140625,2900.4775390625,-1.2018753290176392
6,259.87743944,96.39,1366225,206130,14840,0.00073,1363224,0.3756260275840759,-3028.195556640625,2851.171875,-0.46627384424209595
6,262.04969825,96.95,1367225,206273,14850,0.00073,1364224,0.3716154396533966,-2952.497802734375,3101.98095703125,0.32336708903312683
6,260.85446154,96.72,1368202,206415,14860,0.00073,1365201,0.37181541323661804,-3020.573486328125,2635.00634765625,0.3658994138240814
6,255.82386584999998,96.15,1369145,206552,14870,0.00073,1366144,0.3780711889266968,-2928.701904296875,3995.716796875,0.7514529824256897
6,264.53592068,97.19,1370108,206690,14880,0.00073,1367107,0.3864768147468567,-2876.17578125,2817.72607421875,-0.2691921591758728
6,262.11773603,96.46,1370951,206813,14890,0.00073,1367950,0.3839517831802368,-2906.68603515625,3106.1025390625,-0.5886191725730896
