iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
54,1.755098819732666,-537.8558579898535,3.7788551441048477,-530.0040600067629,-556.2982350677662,0.0,0.5190356067122819,0.1,0.08181095123291016,0.8692240715026855,0.050967924,0.18956342,-538.9700027503993,-0.13240905765748642,-2.48051501937651,0.0,1684,0.5401260852813721,9.08851666017204e-05,7.733327341105404e-05,-537.668414514596,0.0
55,1.5024280548095703,-538.2156477045019,3.9320043042934416,-531.4009204688829,-552.6626071306458,0.0,0.5216521171002219,0.1,0.06891870498657227,0.17922210693359375,0.049516413,0.17855285,-538.8945672458095,-0.1298069393231204,-2.4823301456108715,0.0,1743,0.3512709140777588,0.00010034780174948278,9.237417274067714e-05,-537.8390486575913,0.0
56,1.8393223285675049,-538.9140900403571,4.260463885099367,-530.3541111738423,-560.6864015077618,0.0,0.5308769027040781,0.1,0.01117563247680664,0.13505315780639648,0.05009715,0.1813021,-538.8965195252642,-0.13248479674010966,-2.485828025129325,0.0,1766,0.39060211181640625,8.259493929069323e-05,8.036640626203025e-05,-537.1144507294675,0.0
57,1.8001091480255127,-538.0308117510367,3.3494195518697722,-530.8734748898225,-546.3348845487517,0.0,0.5020194447370367,0.1,0.06819581985473633,0.9445998668670654,0.049956154,0.1889951,-538.8099487478414,-0.12966442155201027,-2.4813780907797693,0.0,1747,0.6003983020782471,9.701757206300188e-05,8.245822849667708e-05,-539.1085094723387,0.0
58,1.8456048965454102,-538.0176588964849,3.696458415711308,-529.3453675481093,-546.362170604724,0.0,0.5265403945787361,0.1,0.20149779319763184,1.2995011806488037,0.050816838,0.19078468,-538.7307197627058,-0.1321676973261599,-2.4813253969947557,0.0,1729,0.46935248374938965,8.507843561292122e-05,7.426270771008356e-05,-539.1845002841363,0.0
59,1.7375140190124512,-539.0711689375237,4.2529166967287155,-530.4672949705463,-556.8629337459395,0.0,0.5290517498908806,0.1,0.07516622543334961,0.5772175788879395,0.051673215,0.17853285,-538.7647646801876,-0.13422482358682913,-2.4865300126133008,0.0,1784,0.45011138916015625,8.601314202348053e-05,7.607953650452874e-05,-536.4914860823502,0.0
60,1.4156215190887451,-538.3746718281533,4.304417696034772,-530.9197860976259,-566.7473273420005,0.0,0.5202000295861183,0.1,0.08226227760314941,0.49018049240112305,0.050177496,0.18906403,-538.7257553949842,-0.13189173691514483,-2.4831404282846763,0.0,1753,0.4605889320373535,7.755891112857153e-05,7.074159830917071e-05,-536.5459732990975,0.0
61,1.8439350128173828,-537.7790401922521,3.53102167366775,-528.7946767846854,-547.5572476836309,0.0,0.5152207167995474,0.1,0.1732168197631836,1.6648359298706055,0.050469168,0.1948582,-538.631083874711,-0.1332880760392229,-2.480085163851616,0.0,1724,0.551788330078125,7.23237993923462e-05,6.099315820495295e-05,-538.7225593613864,0.0
62,1.8590221405029297,-537.6415242135031,3.4129723690803457,-530.1179939710998,-549.0605454380172,0.0,0.5244513548646212,0.1,0.022835969924926758,0.43641233444213867,0.049889725,0.18341063,-538.5321279085902,-0.13031336501883792,-2.4793882194901573,0.0,1727,0.3596231937408447,6.508549226746355e-05,6.156088624198864e-05,-538.0154034615045,0.0
63,1.6185636520385742,-537.7727865938006,3.5921507892788953,-529.1999175831361,-546.2494517210852,0.0,0.5396407936260201,0.1,0.012669563293457031,0.6576924324035645,0.049998254,0.17795156,-538.4561937771113,-0.13140429120959238,-2.4800865945688764,0.0,1741,0.49141621589660645,6.546217497801194e-05,6.110759135174243e-05,-539.7496151537292,0.0
64,1.6984508037567139,-538.4220925422703,3.4160888089226793,-530.9592998650032,-547.6041657794202,0.0,0.5346896953818968,0.1,0.05219864845275879,0.3968629837036133,0.050149005,0.17887074,-538.4527836536272,-0.13144724172147593,-2.4833656851300905,0.0,1769,0.4209632873535156,6.5212502501088e-05,5.665110657054382e-05,-539.2554919685388,0.0
65,1.3011493682861328,-538.6046986619135,3.7500729076919503,-531.4231735314596,-550.933248862488,0.0,0.537667463436858,0.1,0.06973958015441895,1.0070350170135498,0.05058088,0.18503943,-538.4679751544559,-0.13271351607237453,-2.484045906646306,0.0,1771,0.46430110931396484,7.107950546193236e-05,6.531989494135239e-05,-537.230610614665,0.0
66,1.6806864738464355,-538.357827904477,3.925476417787467,-530.6301612533388,-555.2558505869058,0.0,0.5537024527264912,0.1,0.10566878318786621,1.097196102142334,0.049628325,0.17210315,-538.4569604294579,-0.1299299200350077,-2.4830125699795444,0.0,1765,0.5467674732208252,6.282261438438846e-05,5.778944163978527e-05,-537.6042331229703,0.0
67,1.6715123653411865,-538.4886679225923,4.411284818117563,-531.1996942933151,-558.7240545109028,0.0,0.5320290424625694,0.1,0.022672653198242188,0.9222421646118164,0.050530516,0.1902396,-538.4601311787713,-0.1309910235777038,-2.483650754692023,0.0,1777,0.5019500255584717,5.836141963039255e-05,5.7690452276353635e-05,-537.7846613258425,0.0
68,1.5972023010253906,-538.1560987853728,4.020415451207996,-531.557468034744,-553.9683514903957,0.0,0.5382969309515945,0.1,0.0209958553314209,0.2877688407897949,0.050171282,0.17281717,-538.4297279394315,-0.13059966720809438,-2.4819767193040807,0.0,1767,0.45977282524108887,7.517439061969446e-05,6.389903396858767e-05,-537.8979511118185,0.0
69,1.699845790863037,-538.9671689817964,3.8956546496741704,-530.358799407899,-555.4198579163567,0.0,0.5629408043202584,0.1,0.0941927433013916,1.6365597248077393,0.050518226,0.16667934,-538.4834720436679,-0.12940863979961542,-2.4860824735372256,0.0,1827,0.4523155689239502,6.092785107676831e-05,5.4147303109748166e-05,-538.4098258515018,0.0
70,1.2872865200042725,-538.4588897687917,3.483319611358153,-530.1700045178343,-549.9459567115605,0.0,0.5766520869177254,0.1,0.03871488571166992,0.7548038959503174,0.050220214,0.1632068,-538.4810138161803,-0.13081990191247286,-2.483546703215333,0.0,1792,0.6197516918182373,6.876134163736589e-05,5.849521852396068e-05,-538.1562967202401,0.0
71,1.6786985397338867,-539.4072995476672,3.9455397539704453,-530.5211058586302,-553.6918918037243,0.0,0.5561293912168368,0.1,0.10370397567749023,0.41606760025024414,0.050061133,0.1731581,-538.573642389329,-0.1286388699923552,-2.4882278472917156,0.0,1851,0.5853531360626221,5.246569187412416e-05,4.7057910929229244e-05,-538.4344263503797,0.0
72,1.4990971088409424,-539.3281695869973,4.365076350803569,-531.3775535616905,-558.5534513071225,0.0,0.6196091368543544,0.1,0.07311820983886719,0.5195639133453369,0.050644536,0.15883337,-538.6490951090959,-0.1313345991472885,-2.4878174428941473,0.0,1847,0.4849386215209961,6.131121386890475e-05,5.6814539098037324e-05,-538.4405446999696,0.0
73,1.433670997619629,-539.0710072328892,4.504746848563851,-530.0905699832683,-554.9393508033057,0.0,0.5917488056267015,0.1,0.10108184814453125,0.5610208511352539,0.05040924,0.15918988,-538.6912863214752,-0.12992993444632994,-2.4866020672136364,0.0,1830,0.5733959674835205,5.609551458933032e-05,5.1751526121389645e-05,-538.3813054560947,0.0
74,1.8300726413726807,-538.848663316151,3.985721562519864,-528.49147342011,-549.8916746052332,0.0,0.55755007652208,0.1,0.058481693267822266,0.25789523124694824,0.050158434,0.18806964,-538.7070240209428,-0.1318752799353575,-2.485730554110838,0.0,1817,0.6177833080291748,5.4354833712358165e-05,4.841386028590171e-05,-538.3037448975231,0.0
75,1.4167454242706299,-539.1042201282311,3.646757062251376,-530.379299937178,-547.9399826265817,0.0,0.5616979645753494,0.1,0.05505800247192383,0.3664126396179199,0.050959304,0.16511339,-538.7467436316716,-0.12985395460013133,-2.486727816720381,0.0,1839,0.6827559471130371,5.74622399707761e-05,5.195386997527145e-05,-541.8648622377773,0.0
76,1.9257290363311768,-540.196320200331,5.380538675560874,-530.1184432248509,-567.5200664301691,0.0,0.5613926251727301,0.1,0.10461711883544922,0.46108555793762207,0.050167516,0.16252983,-538.8917012885375,-0.13041039608547503,-2.492195347032823,0.0,1886,0.6032159328460693,4.73950163992528e-05,4.262778760206821e-05,-541.7978389927307,0.0
