time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss,train/n_updates
1194992,49.91,727.2320439099999,7,166308,24780,0.00073,3.2265164852142334,-1746.937255859375,0.22030366957187653,1839.64404296875,1191991
1195492,49.91,693.3848687999998,7,166378,24790,0.00073,0.08364740014076233,-1787.5806884765625,0.22206620872020721,1786.205078125,1192491
1195992,49.91,712.9428052399999,7,166449,24800,0.00073,0.6694144010543823,-1739.4173583984375,0.22283966839313507,1860.4384765625,1192991
1196492,49.91,694.3018760100001,7,166518,24810,0.00073,-1.5049937963485718,-1573.5272216796875,0.2232646346092224,2011.076904296875,1193491
1196992,49.91,713.03344085,7,166588,24820,0.00073,-3.12490177154541,-1668.38671875,0.23226559162139893,1474.404541015625,1193991
1197490,49.98,768.84539369,7,166658,24830,0.00073,-6.711151123046875,-1569.621337890625,0.23117731511592865,1521.3134765625,1194489
1197990,49.98,843.5847319699999,7,166728,24840,0.00073,-2.617295980453491,-1689.0380859375,0.224721759557724,1332.9375,1194989
1198490,49.98,889.7770039699999,7,166798,24850,0.00073,-0.7059499025344849,-1697.893310546875,0.23166930675506592,1730.43505859375,1195489
1198990,49.98,902.1788887000001,7,166868,24860,0.00073,-1.3764076232910156,-1718.01025390625,0.22993329167366028,1364.5478515625,1195989
1199467,49.75,883.4387790200001,7,166935,24870,0.00073,4.237760066986084,-1747.4573974609375,0.22858211398124695,2291.087890625,1196466
1199967,49.75,890.1641692300001,7,167005,24880,0.00073,-0.14669451117515564,-1753.6199951171875,0.2299814075231552,1802.353759765625,1196966
1200465,49.73,800.6976452,7,167074,24890,0.00073,5.489306449890137,-1824.232421875,0.22475364804267883,2642.06884765625,1197464
1200940,49.48,772.5948556700001,7,167140,24900,0.00073,-1.72246515750885,-1754.991943359375,0.2327055037021637,3054.745849609375,1197939
1201440,49.48,755.8231710800001,7,167210,24910,0.00073,-0.10532432794570923,-1661.7724609375,0.23372536897659302,1665.9542236328125,1198439
1201940,49.48,735.1941589200001,7,167281,24920,0.00073,0.6598268747329712,-1764.456787109375,0.2304677516222,1872.1873779296875,1198939
1202440,49.5,644.41867909,7,167351,24930,0.00073,0.5123056173324585,-1836.9779052734375,0.2300262302160263,1704.82666015625,1199439
1202940,49.5,557.06116136,7,167420,24940,0.00073,-3.526637077331543,-1636.220703125,0.22769780457019806,1691.6455078125,1199939
1203440,49.5,448.15278290000003,7,167489,24950,0.00073,-1.3137050867080688,-1757.5699462890625,0.22625519335269928,2095.944580078125,1200439
1203940,49.5,392.6475032300001,7,167557,24960,0.00073,1.9808740615844727,-1913.3350830078125,0.23178237676620483,1600.733642578125,1200939
1204410,49.43,348.13411626999994,7,167622,24970,0.00073,-1.579606056213379,-1803.24951171875,0.23341301083564758,1386.220947265625,1201409
1204910,49.43,289.45826229,7,167692,24980,0.00073,-3.725745677947998,-1712.4921875,0.23074576258659363,2048.09912109375,1201909
1205408,49.43,385.67271308999995,7,167761,24990,0.00073,6.823588848114014,-1962.6585693359375,0.2246256321668625,2065.00927734375,1202407
1205908,49.68,395.86790915,7,167830,25000,0.00073,-5.264167785644531,-1653.525146484375,0.2255484014749527,1472.203369140625,1202907
1206408,49.68,353.0285419600001,7,167901,25010,0.00073,7.176174163818359,-1929.078369140625,0.22910772264003754,1923.716552734375,1203407
1206908,49.68,454.8847622799999,7,167971,25020,0.00073,6.958800792694092,-1913.365234375,0.23373882472515106,2113.976806640625,1203907
1207408,49.68,507.3848334599999,7,168041,25030,0.00073,-0.6869966983795166,-1827.4791259765625,0.2361496090888977,1564.774169921875,1204407
1207908,49.68,591.14663018,7,168111,25040,0.00073,4.747515678405762,-1725.818603515625,0.22839948534965515,1625.745361328125,1204907
1208408,49.68,644.33458269,7,168181,25050,0.00073,2.124986171722412,-1819.0191650390625,0.22754646837711334,1890.387451171875,1205407
1208908,49.68,657.66200886,7,168252,25060,0.00073,1.3555723428726196,-1796.452880859375,0.23052209615707397,2186.4375,1205907
1209408,49.98,689.34930054,7,168325,25070,0.00073,1.6243155002593994,-1801.9873046875,0.22472092509269714,1602.681396484375,1206407
1209908,49.98,729.7436412700001,7,168396,25080,0.00073,0.15442240238189697,-1707.735107421875,0.22022484242916107,1941.685546875,1206907
1210408,50.0,622.8752431500001,7,168466,25090,0.00073,-2.533168077468872,-1661.958984375,0.21792303025722504,3883.843017578125,1207407
1210908,50.0,639.3849959400001,7,168537,25100,0.00073,8.412874221801758,-1839.03515625,0.22202754020690918,2192.236083984375,1207907
1211408,50.0,681.97374077,7,168607,25110,0.00073,1.7525707483291626,-1756.888916015625,0.22929486632347107,1732.07275390625,1208407
1211906,49.98,604.6246843299999,7,168678,25120,0.00073,-8.238568305969238,-1661.8985595703125,0.22448739409446716,1600.292236328125,1208905
1212406,49.98,554.12053387,7,168748,25130,0.00073,-1.6744446754455566,-1789.666748046875,0.22786612808704376,24630.046875,1209405
1212906,49.98,454.87003094,7,168819,25140,0.00073,-1.2777057886123657,-1758.4017333984375,0.2270357310771942,1396.02099609375,1209905
1213395,49.87,488.38695027,7,168886,25150,0.00073,-1.031029224395752,-1763.620361328125,0.22890080511569977,2158.05029296875,1210394
1213895,49.87,549.89920144,7,168955,25160,0.00073,7.181541919708252,-1870.576171875,0.22642189264297485,2101.539794921875,1210894
1214395,49.87,583.3534646100001,7,169025,25170,0.00073,1.4143084287643433,-1800.275146484375,0.2238948941230774,1361.9095458984375,1211394
1214895,49.87,590.18358532,7,169095,25180,0.00073,1.6655607223510742,-1864.9805908203125,0.22701412439346313,2564.9453125,1211894
1215395,49.87,636.683021,7,169165,25190,0.00073,-6.2517409324646,-1665.28076171875,0.23034478724002838,1402.140869140625,1212394
1215893,49.85,629.33234477,7,169235,25200,0.00073,2.512308120727539,-1692.481201171875,0.23043270409107208,5011.03173828125,1212892
1216393,49.85,659.9264651500001,7,169305,25210,0.00073,2.0570147037506104,-1785.9302978515625,0.21794717013835907,1756.938720703125,1213392
1216893,49.87,609.35714464,7,169375,25220,0.00073,-4.191105365753174,-1690.984375,0.21957743167877197,1494.21044921875,1213892
1217393,49.87,708.6491183100001,7,169445,25230,0.00073,0.7406831383705139,-1817.0186767578125,0.2195572555065155,20521.18359375,1214392
1217893,49.87,782.51043765,7,169515,25240,0.00073,2.075939416885376,-1796.3631591796875,0.22302469611167908,1768.208740234375,1214892
1218393,49.98,746.1631999599999,7,169584,25250,0.00073,2.6723368167877197,-1759.2314453125,0.22496823966503143,1575.40869140625,1215392
1218877,49.82,695.06755045,7,169653,25260,0.00073,3.4188430309295654,-1774.2657470703125,0.23195505142211914,2818.7529296875,1215876
1219361,49.66,697.8852960099998,7,169720,25270,0.00073,0.4382658004760742,-1745.05419921875,0.24073921144008636,1852.3973388671875,1216360
1219861,49.66,738.75867886,7,169790,25280,0.00073,0.10490104556083679,-1772.5341796875,0.24456971883773804,2007.2386474609375,1216860
1220302,49.07,747.7556653200002,7,169853,25290,0.00073,-2.179809093475342,-1763.53564453125,0.24971123039722443,1832.2896728515625,1217301
1220802,49.09,727.4546241800001,7,169923,25300,0.00073,-6.30830192565918,-1601.65087890625,0.25819626450538635,1607.9927978515625,1217801
1221302,49.09,760.20332209,7,169993,25310,0.00073,-1.6255006790161133,-1663.36962890625,0.2475890964269638,1935.814208984375,1218301
1221802,49.09,900.5550282899998,7,170064,25320,0.00073,0.17689836025238037,-1672.2054443359375,0.25339338183403015,1856.2044677734375,1218801
1222300,49.07,825.7809801899999,7,170134,25330,0.00073,1.2291288375854492,-1834.525634765625,0.24653060734272003,1498.682861328125,1219299
1222800,49.07,848.4272012399998,7,170205,25340,0.00073,0.34190821647644043,-1656.169189453125,0.23993533849716187,1916.07275390625,1219799
1223300,49.07,843.7498704600001,7,170276,25350,0.00073,-1.9125304222106934,-1634.2828369140625,0.23989684879779816,1316.766845703125,1220299
1223800,49.23,843.1208872400001,7,170347,25360,0.00073,-2.7726545333862305,-1744.0802001953125,0.2438027262687683,1672.201416015625,1220799
1224300,49.39,805.31357959,7,170417,25370,0.00073,-3.658034324645996,-1720.3321533203125,0.2360929697751999,1351.343994140625,1221299
1224800,49.39,690.4741060500002,7,170487,25380,0.00073,4.674539566040039,-1800.8140869140625,0.24374444782733917,2147.99951171875,1221799
1225300,49.98,709.3314644099999,7,170559,25390,0.00073,0.6035442352294922,-1863.959228515625,0.2521404027938843,2401.524169921875,1222299
1225800,49.98,695.0092675500001,7,170628,25400,0.00073,-4.344932556152344,-1697.34814453125,0.2617800533771515,14606.375,1222799
1226300,49.98,628.30354958,7,170698,25410,0.00073,1.5055756568908691,-1883.1416015625,0.2592755854129791,2153.83251953125,1223299
1226770,49.68,504.48271225999997,7,170765,25420,0.00073,0.6888792514801025,-1867.8748779296875,0.2547282576560974,2527.84521484375,1223769
1227265,49.65,525.42172497,7,170834,25430,0.00073,-3.0262598991394043,-1847.981689453125,0.25464439392089844,2511.51123046875,1224264
1227765,49.65,457.49019274,7,170904,25440,0.00073,-1.0326837301254272,-1874.111083984375,0.25073525309562683,3307.12744140625,1224764
1228259,49.59,462.4942725699999,7,170974,25450,0.00073,-10.669772148132324,-1593.00146484375,0.24827058613300323,1445.235595703125,1225258
1228747,49.47,473.84957324000004,7,171045,25460,0.00073,2.3457133769989014,-1880.0009765625,0.24512052536010742,2226.9951171875,1225746
1229244,49.44,505.9936727899999,7,171115,25470,0.00073,2.7830021381378174,-1842.546142578125,0.2390577346086502,2380.573486328125,1226243
1229744,49.44,584.08412293,7,171185,25480,0.00073,5.007879734039307,-1791.382080078125,0.23142966628074646,2670.092529296875,1226743
1230192,48.92,585.08029019,7,171247,25490,0.00073,-3.0738861560821533,-1635.857666015625,0.23366251587867737,2660.037109375,1227191
1230692,48.92,686.25481428,7,171317,25500,0.00073,7.9100213050842285,-1871.218994140625,0.23547275364398956,1975.1524658203125,1227691
1231192,48.92,665.5236601300002,7,171387,25510,0.00073,0.09955465793609619,-1728.051513671875,0.2332335263490677,1810.442626953125,1228191
1231692,49.22,664.48789904,7,171457,25520,0.00073,6.027219295501709,-1885.173095703125,0.23178961873054504,2283.5068359375,1228691
1232177,49.12,697.88018127,7,171525,25530,0.00073,6.11044454574585,-1902.7078857421875,0.2275988608598709,2149.76904296875,1229176
1232672,49.07,778.2563864599999,7,171594,25540,0.00073,-1.654573917388916,-1671.917236328125,0.23910804092884064,1836.581298828125,1229671
1233172,49.13,821.7445552000001,7,171665,25550,0.00073,-4.334355354309082,-1636.8876953125,0.23682670295238495,1527.301025390625,1230171
1233672,49.25,782.0186512200002,7,171736,25560,0.00073,1.1407463550567627,-1769.6494140625,0.24412000179290771,2205.47509765625,1230671
1234172,49.28,751.4160426699999,7,171806,25570,0.00073,-1.4238784313201904,-1715.3614501953125,0.23719929158687592,1775.548095703125,1231171
1234672,49.28,758.77279607,7,171877,25580,0.00073,1.7567954063415527,-1818.6629638671875,0.23111501336097717,1703.82421875,1231671
1235172,49.8,757.38577824,7,171947,25590,0.00073,0.9689114689826965,-1939.37744140625,0.24037130177021027,2009.727783203125,1232171
1235672,49.8,677.1433090899998,7,172018,25600,0.00073,-1.507244348526001,-1806.226806640625,0.2514098882675171,1649.73876953125,1232671
1236172,49.8,707.66470319,7,172089,25610,0.00073,1.165911078453064,-1811.238037109375,0.2487003356218338,3780.78369140625,1233171
1236672,49.8,744.89298133,7,172159,25620,0.00073,-0.17834585905075073,-1787.29150390625,0.24538198113441467,2401.70947265625,1233671
1237172,49.95,759.1477118199999,7,172230,25630,0.00073,2.550344944000244,-2016.20263671875,0.24030451476573944,1811.238037109375,1234171
1237672,50.0,700.7929176699998,7,172301,25640,0.00073,1.696044683456421,-1887.903076171875,0.23886379599571228,2619.47998046875,1234671
1238172,50.0,664.2793363200002,7,172371,25650,0.00073,-5.195687294006348,-1720.9622802734375,0.23978061974048615,1955.69189453125,1235171
1238669,49.97,703.7811284200001,7,172442,25660,0.00073,1.0516458749771118,-1817.9122314453125,0.23871150612831116,1610.498046875,1235668
1239169,49.97,692.2683709500001,7,172513,25670,0.00073,-0.3288668394088745,-1822.210693359375,0.22865591943264008,1849.6671142578125,1236168
1239669,49.97,743.9294832700001,7,172584,25680,0.00073,0.30913275480270386,-1648.801513671875,0.22599972784519196,1588.42529296875,1236668
1240169,49.97,738.04991359,7,172654,25690,0.00073,3.621034622192383,-1818.216064453125,0.22901387512683868,1835.909912109375,1237168
1240669,49.97,789.5087974999998,7,172724,25700,0.00073,0.625211238861084,-1790.816162109375,0.22709842026233673,19149.51171875,1237668
1241169,49.97,824.78149661,7,172795,25710,0.00073,-3.464946985244751,-1741.7796630859375,0.2265525609254837,1884.0777587890625,1238168
1241669,49.97,794.49302785,7,172865,25720,0.00073,0.4796966314315796,-1885.3233642578125,0.22881145775318146,2453.0517578125,1238668
1242169,49.97,785.79484049,7,172935,25730,0.00073,2.1117959022521973,-1754.559814453125,0.22235406935214996,2012.34912109375,1239168
1242669,49.97,755.1388804800001,7,173005,25740,0.00073,-2.845789670944214,-1721.6968994140625,0.23498855531215668,1754.28515625,1239668
1243169,49.97,750.10150106,7,173076,25750,0.00073,-3.6241044998168945,-1629.0494384765625,0.22782038152217865,1584.5845947265625,1240168
1243669,50.0,723.8204532099999,7,173147,25760,0.00073,3.100278377532959,-1782.6514892578125,0.23050372302532196,3011.49560546875,1240668
1244169,50.0,758.1172735199999,7,173218,25770,0.00073,-1.6236950159072876,-1728.5850830078125,0.23260296881198883,1675.891845703125,1241168
1244669,50.0,661.4751084500001,7,173288,25780,0.00073,-9.201650619506836,-1517.5098876953125,0.23370608687400818,1612.3951416015625,1241668
1245160,49.91,644.36306599,7,173357,25790,0.00073,4.055290222167969,-1832.788818359375,0.23375603556632996,1777.20166015625,1242159
1245660,49.91,546.9348393,7,173428,25800,0.00073,-2.992733955383301,-1638.627685546875,0.23479917645454407,1998.839599609375,1242659
1246160,49.91,509.2465100400001,7,173499,25810,0.00073,-1.0392595529556274,-1801.262451171875,0.24044795334339142,2370.39599609375,1243159
1246660,49.91,516.86173627,7,173570,25820,0.00073,1.3050315380096436,-1775.85009765625,0.23415617644786835,1828.3138427734375,1243659
1247160,49.91,532.60500064,7,173640,25830,0.00073,5.233454704284668,-1874.519287109375,0.23827078938484192,1680.34423828125,1244159
1247660,49.91,521.0153074499999,7,173711,25840,0.00073,4.602993965148926,-1985.3402099609375,0.2426975667476654,2043.8822021484375,1244659
1248160,49.91,510.33060191000004,7,173781,25850,0.00073,-5.1764020919799805,-1793.3057861328125,0.23357370495796204,1896.83544921875,1245159
1248656,49.87,552.5464999899999,7,173850,25860,0.00073,-0.015008747577667236,-1737.490234375,0.2309608906507492,2367.041748046875,1245655
1249156,49.87,564.88118089,7,173919,25870,0.00073,5.566412925720215,-1979.68212890625,0.23510447144508362,1809.6630859375,1246155
1249656,49.87,647.89019443,7,173990,25880,0.00073,-5.763388156890869,-1588.919189453125,0.23082603514194489,1640.2115478515625,1246655
1250156,49.96,671.6415873699999,7,174060,25890,0.00073,2.8982255458831787,-1924.6319580078125,0.23266366124153137,2044.926513671875,1247155
1250647,49.87,706.2685445399999,7,174129,25900,0.00073,1.1623866558074951,-1755.851318359375,0.2385096698999405,1964.552490234375,1247646
1251147,49.87,668.0278575699999,7,174199,25910,0.00073,-7.3001604080200195,-1675.567626953125,0.24141192436218262,2104.171875,1248146
1251647,49.87,666.45045648,7,174269,25920,0.00073,2.401970863342285,-1910.8956298828125,0.24210385978221893,1977.9088134765625,1248646
1252147,49.87,650.16105911,7,174341,25930,0.00073,-1.4691801071166992,-1816.8486328125,0.2402372807264328,3088.5361328125,1249146
1252647,49.87,708.70159755,7,174411,25940,0.00073,-4.373974800109863,-1739.4761962890625,0.24932511150836945,2197.73046875,1249646
1253133,49.73,722.7577604400001,7,174479,25950,0.00073,-0.5772099494934082,-1765.656005859375,0.24700185656547546,2086.55126953125,1250132
1253633,49.77,675.61094414,7,174549,25960,0.00073,0.2772785425186157,-1786.5203857421875,0.252786248922348,1486.85302734375,1250632
1254103,49.47,607.99287488,7,174615,25970,0.00073,-2.6622631549835205,-1665.097412109375,0.2450081706047058,1486.288330078125,1251102
1254603,49.47,524.31706829,7,174685,25980,0.00073,5.063405513763428,-1986.9793701171875,0.24604672193527222,2054.014404296875,1251602
1255103,49.47,520.5088918100001,7,174755,25990,0.00073,-0.4998786151409149,-1879.5142822265625,0.24708983302116394,1818.476318359375,1252102
1255603,49.56,523.50488997,7,174826,26000,0.00073,5.86734676361084,-2078.718017578125,0.24563279747962952,1877.3043212890625,1252602
1256103,49.56,554.6016194,7,174896,26010,0.00073,-1.118617296218872,-1760.673828125,0.24215081334114075,1921.528564453125,1253102
1256603,49.56,614.3186287000001,7,174966,26020,0.00073,3.3540709018707275,-1975.51513671875,0.24190565943717957,1957.271484375,1253602
1257103,49.56,600.8117374200001,7,175036,26030,0.00073,1.548664927482605,-1874.5537109375,0.24445149302482605,2031.88427734375,1254102
1257603,49.56,617.35360606,7,175106,26040,0.00073,3.2580819129943848,-2000.3031005859375,0.24661411345005035,2001.5987548828125,1254602
1258103,49.7,619.7581772199999,7,175177,26050,0.00073,0.3443002700805664,-1919.98828125,0.23973995447158813,1931.8857421875,1255102
1258603,49.7,659.30727107,7,175247,26060,0.00073,-2.58160400390625,-1800.3160400390625,0.2516676187515259,1391.092529296875,1255602
1259103,50.0,708.9676524399999,7,175317,26070,0.00073,-2.2415578365325928,-1719.4652099609375,0.2514697015285492,1887.094970703125,1256102
1259603,50.0,712.54250426,7,175388,26080,0.00073,-1.942039966583252,-1717.0794677734375,0.253147691488266,1911.9793701171875,1256602
1260099,49.96,679.4887975100002,7,175459,26090,0.00073,1.420680046081543,-2047.709228515625,0.24390216171741486,1707.077392578125,1257098
1260599,49.96,678.1297021000001,7,175530,26100,0.00073,4.667710781097412,-1979.6219482421875,0.24232445657253265,1591.974853515625,1257598
1261099,49.96,690.1892128800001,7,175601,26110,0.00073,1.496424913406372,-1845.84765625,0.24243462085723877,1917.74462890625,1258098
1261599,49.96,640.7468163699999,7,175671,26120,0.00073,1.9158684015274048,-1809.098388671875,0.23821543157100677,2547.4912109375,1258598
1262099,49.96,594.26144125,7,175741,26130,0.00073,-2.1391890048980713,-1835.2103271484375,0.24041911959648132,13003.8857421875,1259098
1262599,49.96,547.4655621100001,7,175812,26140,0.00073,-1.0906531810760498,-1682.3729248046875,0.24157440662384033,2049.73974609375,1259598
1263099,49.96,566.91745899,7,175882,26150,0.00073,0.829378604888916,-1766.43359375,0.2362414300441742,1432.677490234375,1260098
1263580,49.77,529.13202957,7,175951,26160,0.00073,-2.533480405807495,-1776.47802734375,0.23675724864006042,2031.41455078125,1260579
1264080,49.77,545.42047486,7,176021,26170,0.00073,3.862388849258423,-1786.604248046875,0.23432491719722748,2164.09326171875,1261079
1264580,49.77,558.27368833,7,176091,26180,0.00073,-5.531996726989746,-1615.7337646484375,0.2348601520061493,2472.40234375,1261579
1265080,49.81,634.85841354,7,176162,26190,0.00073,1.676175594329834,-1775.6861572265625,0.233695387840271,1975.97265625,1262079
1265576,49.77,656.89283583,7,176232,26200,0.00073,0.7061617374420166,-1805.2418212890625,0.23003780841827393,2168.1767578125,1262575
1266076,49.77,671.5174437999999,7,176302,26210,0.00073,-0.48355621099472046,-1820.613037109375,0.22992895543575287,1564.414306640625,1263075
1266576,49.77,664.7979076100002,7,176372,26220,0.00073,-2.6359574794769287,-1736.529052734375,0.22744238376617432,2239.817138671875,1263575
1267069,49.7,686.1861673799999,7,176442,26230,0.00073,-5.937912940979004,-1687.3900146484375,0.2291479855775833,1939.4283447265625,1264068
1267569,49.7,690.09603068,7,176513,26240,0.00073,-0.19915664196014404,-1816.2003173828125,0.22661052644252777,1970.81005859375,1264568
1268064,49.65,673.1522975299999,7,176583,26250,0.00073,0.8659188747406006,-1692.9786376953125,0.2283511906862259,1537.0745849609375,1265063
1268564,49.84,704.0499472300002,7,176653,26260,0.00073,4.007391929626465,-1935.884033203125,0.2271919697523117,1559.906982421875,1265563
1269064,49.84,685.0997117100001,7,176723,26270,0.00073,-4.509188652038574,-1741.64404296875,0.22913584113121033,1320.8729248046875,1266063
1269564,49.84,692.1588287899999,7,176794,26280,0.00073,-2.706700325012207,-1839.74609375,0.2315342277288437,1709.2122802734375,1266563
1270064,49.84,594.6357298800001,7,176864,26290,0.00073,-0.9469588398933411,-1675.2080078125,0.2289617657661438,1398.9283447265625,1267063
1270564,49.88,622.6608397599999,7,176935,26300,0.00073,0.4443828761577606,-1863.210693359375,0.23268724977970123,1617.117431640625,1267563
1271064,49.88,695.02313197,7,177006,26310,0.00073,6.57009220123291,-1789.326416015625,0.2268756926059723,2172.1259765625,1268063
1271564,49.88,675.1643733100001,7,177076,26320,0.00073,-0.00025069713592529297,-1694.985107421875,0.2262754589319229,1628.6348876953125,1268563
1272064,49.95,711.5752046199997,7,177146,26330,0.00073,3.548372268676758,-1776.096923828125,0.23056912422180176,1930.9923095703125,1269063
1272564,49.95,778.3250995600001,7,177217,26340,0.00073,-3.7201147079467773,-1647.0704345703125,0.2306721955537796,1643.35498046875,1269563
1273047,49.83,738.55940643,7,177285,26350,0.00073,0.4572019577026367,-1758.190185546875,0.23312537372112274,1898.0615234375,1270046
1273547,49.83,792.85516817,7,177354,26360,0.00073,0.8891953229904175,-1669.413818359375,0.23793326318264008,1513.205078125,1270546
1274036,49.72,827.1627768899998,7,177423,26370,0.00073,6.481067657470703,-1945.80224609375,0.23506809771060944,2081.66650390625,1271035
1274536,49.72,843.28966918,7,177494,26380,0.00073,-1.3346871137619019,-1801.88134765625,0.2455623894929886,1747.6182861328125,1271535
1275036,49.72,916.09417993,7,177565,26390,0.00073,-6.668978691101074,-1487.171875,0.23647847771644592,1397.099365234375,1272035
1275510,49.46,863.1987708499997,7,177631,26400,0.00073,2.819277286529541,-1916.6556396484375,0.2389870136976242,2589.62255859375,1272509
1276010,49.46,769.93460174,7,177702,26410,0.00073,5.13675594329834,-1878.19775390625,0.24174942076206207,2166.90576171875,1273009
1276510,49.46,818.0239721600001,7,177773,26420,0.00073,1.4636828899383545,-1699.661376953125,0.24597425758838654,1969.857666015625,1273509
1277010,49.46,834.1225147499999,7,177843,26430,0.00073,1.9091148376464844,-1784.600830078125,0.25078269839286804,1834.0985107421875,1274009
1277510,49.46,792.23694577,7,177914,26440,0.00073,-2.702666997909546,-1735.114013671875,0.24606317281723022,1687.302978515625,1274509
1278010,49.63,772.2874350600001,7,177983,26450,0.00073,-2.959758758544922,-1714.5989990234375,0.25795066356658936,1604.8974609375,1275009
1278510,49.63,700.9060287499998,7,178054,26460,0.00073,-2.446885585784912,-1741.5447998046875,0.253494530916214,1630.78955078125,1275509
1278986,49.5,683.71350896,7,178124,26470,0.00073,-4.023078918457031,-1620.8505859375,0.2584758996963501,1534.73046875,1275985
1279471,49.35,681.59427667,7,178192,26480,0.00073,-2.637864828109741,-1783.240478515625,0.26016390323638916,1430.6368408203125,1276470
1279971,49.35,660.6162009399999,7,178264,26490,0.00073,4.337105751037598,-1958.900146484375,0.25480157136917114,1833.327392578125,1276970
1280454,49.44,734.0484446400002,7,178332,26500,0.00073,-1.4895399808883667,-1681.9287109375,0.2574929893016815,20177.560546875,1277453
1280954,49.44,721.7721505200002,7,178402,26510,0.00073,-0.5628628134727478,-1768.746826171875,0.2565291225910187,2442.55615234375,1277953
1281454,49.44,715.3172602999998,7,178473,26520,0.00073,0.06770718097686768,-1817.6993408203125,0.2532007396221161,1685.123046875,1278453
1281954,49.44,695.04166369,7,178542,26530,0.00073,4.076868534088135,-1932.0665283203125,0.2492748647928238,1628.7274169921875,1278953
1282447,49.37,703.7947265399999,7,178612,26540,0.00073,1.1815072298049927,-1833.4598388671875,0.25053906440734863,2640.615234375,1279446
1282947,49.37,769.1530364900001,7,178683,26550,0.00073,4.645724773406982,-1866.0748291015625,0.2479867786169052,1883.3232421875,1279946
1283443,49.33,786.0784884499999,7,178754,26560,0.00073,0.47748422622680664,-1803.051025390625,0.24911420047283173,2138.64990234375,1280442
1283943,49.57,749.7120950100001,7,178825,26570,0.00073,-2.2809877395629883,-1747.365234375,0.2445034235715866,1360.41162109375,1280942
1284436,49.65,810.65218761,7,178894,26580,0.00073,-1.6238452196121216,-1682.5308837890625,0.24664518237113953,2207.572021484375,1281435
1284936,49.65,868.9953741900001,7,178964,26590,0.00073,0.8607430458068848,-1779.321533203125,0.25817832350730896,2068.802001953125,1281935
1285424,49.7,817.5349880099998,7,179033,26600,0.00073,-2.0492453575134277,-1763.437744140625,0.2545331120491028,1546.31298828125,1282423
1285924,49.7,883.1865468200001,7,179104,26610,0.00073,-4.473290920257568,-1578.2989501953125,0.2502494156360626,12498.8095703125,1282923
1286407,49.53,900.96290219,7,179172,26620,0.00073,-0.3874385356903076,-1731.0489501953125,0.24870565533638,1888.267822265625,1283406
1286889,49.35,846.70235805,7,179240,26630,0.00073,-1.4719399213790894,-1819.3480224609375,0.2533271610736847,2055.313232421875,1283888
1287389,49.42,804.0281573899999,7,179309,26640,0.00073,3.0038464069366455,-1818.2220458984375,0.2517867386341095,2189.81005859375,1284388
1287889,49.42,769.4580959100001,7,179380,26650,0.00073,3.442337989807129,-1849.812744140625,0.24423527717590332,2067.580078125,1284888
1288369,49.26,762.44468569,7,179448,26660,0.00073,2.828216075897217,-1777.02294921875,0.24266189336776733,2050.27587890625,1285368
1288869,49.26,752.27118951,7,179517,26670,0.00073,8.77188491821289,-1881.810546875,0.2432273030281067,3146.11669921875,1285868
1289369,49.33,778.6943717899999,7,179587,26680,0.00073,-9.557546615600586,-1473.223388671875,0.23411314189434052,1526.330078125,1286368
1289869,49.33,686.6546467200001,7,179659,26690,0.00073,-0.25323688983917236,-1741.5538330078125,0.23331214487552643,2239.037353515625,1286868
1290369,49.45,705.55337928,7,179731,26700,0.00073,-10.406899452209473,-1590.0802001953125,0.23940959572792053,1575.220703125,1287368
1290869,49.45,648.85153309,7,179802,26710,0.00073,-4.588647842407227,-1711.9285888671875,0.23680807650089264,2284.08837890625,1287868
1291368,49.61,655.4181650999999,7,179872,26720,0.00073,4.486341953277588,-1894.2257080078125,0.2340986281633377,1734.510009765625,1288367
1291837,49.48,669.3900884200001,7,179938,26730,0.00073,-0.2417672872543335,-1771.3731689453125,0.23564134538173676,1682.978271484375,1288836
1292317,49.28,683.6316622700001,7,180006,26740,0.00073,1.7366917133331299,-1804.7618408203125,0.2372351884841919,1880.973876953125,1289316
1292817,49.28,701.5817034600001,7,180076,26750,0.00073,0.7271237969398499,-1643.0625,0.2262284904718399,1666.9814453125,1289816
1293317,49.48,734.84449501,7,180147,26760,0.00073,-0.493778258562088,-1837.89892578125,0.23214085400104523,1644.917724609375,1290316
1293817,49.48,815.6783969599998,7,180217,26770,0.00073,-2.441850185394287,-1708.78564453125,0.2274879664182663,1670.0367431640625,1290816
1294314,49.45,779.21791006,7,180286,26780,0.00073,-0.8405002355575562,-1733.749755859375,0.22872361540794373,1709.533447265625,1291313
1294814,49.45,865.90803453,7,180357,26790,0.00073,2.1439249515533447,-1839.9879150390625,0.22787652909755707,1296.887451171875,1291813
1295314,49.45,874.5396293799998,7,180427,26800,0.00073,-0.7248098850250244,-1635.312744140625,0.22263017296791077,2396.9541015625,1292313
1295814,49.45,916.8768838000001,7,180498,26810,0.00073,12.068781852722168,-2013.8336181640625,0.22046957910060883,1728.7020263671875,1292813
1296304,49.36,899.13501323,7,180567,26820,0.00073,-1.8747351169586182,-1719.734130859375,0.22533850371837616,1679.425537109375,1293303
1296804,49.67,913.32114879,7,180639,26830,0.00073,0.6472712755203247,-1762.21142578125,0.22511206567287445,2390.83642578125,1293803
