time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss
752000,7520,116541,6,770.7905174099999,100.0,0.00073,748999,3.3232152462005615,-395.7183837890625,0.0020644934847950935,0.06209386885166168
753000,7530,116721,6,770.8123717,100.0,0.00073,749999,0.2816547751426697,-395.60577392578125,0.002181065734475851,0.20177622139453888
754000,7540,116900,6,771.4060482400001,100.0,0.00073,750999,0.8408210277557373,-395.74578857421875,0.0023133999202400446,0.025549260899424553
755000,7550,117087,6,772.70413319,100.0,0.00073,751999,-2.520031690597534,-396.1029968261719,0.002245635259896517,0.03694574534893036
756000,7560,117273,6,773.0231353500002,100.0,0.00073,752999,0.0858885645866394,-395.91748046875,0.002069228095933795,0.12589170038700104
757000,7570,117455,6,771.75743838,100.0,0.00073,753999,-0.13578128814697266,-396.32525634765625,0.001962385606020689,0.09231509268283844
758000,7580,117636,6,772.8373045999999,100.0,0.00073,754999,5.675451755523682,-396.0945129394531,0.002163766650483012,0.04200932756066322
759000,7590,117816,6,772.4012720000001,100.0,0.00073,755999,1.7844288349151611,-395.6929016113281,0.0017544461879879236,0.06403608620166779
760000,7600,118010,6,772.51638061,100.0,0.00073,756999,3.435964345932007,-395.5685729980469,0.0023266521748155355,0.12864632904529572
761000,7610,118208,6,772.8954634500001,100.0,0.00073,757999,-2.55482816696167,-395.9450378417969,0.0022655068896710873,0.044741250574588776
762000,7620,118399,6,772.2438714499999,100.0,0.00073,758999,0.40913933515548706,-396.0548095703125,0.002124645048752427,0.026927955448627472
763000,7630,118593,6,772.43255936,100.0,0.00073,759999,0.8644897937774658,-395.7706604003906,0.0026312903501093388,0.03249853476881981
764000,7640,118787,6,771.8594153400002,100.0,0.00073,760999,4.293664932250977,-396.06689453125,0.00233238167129457,0.049775198101997375
765000,7650,118978,6,771.63692443,100.0,0.00073,761999,2.6208319664001465,-396.0101318359375,0.002014476340264082,0.031151263043284416
766000,7660,119171,6,772.26225282,100.0,0.00073,762999,-4.366747856140137,-396.31536865234375,0.0021297503262758255,0.035395167768001556
767000,7670,119355,6,772.25024616,100.0,0.00073,763999,11.53479290008545,-396.341796875,0.004072652198374271,0.040292590856552124
768000,7680,119528,6,770.29617688,100.0,0.00073,764999,-14.685226440429688,-396.3957824707031,0.0034774313680827618,0.05137581750750542
769000,7690,119692,6,770.5092902900001,100.0,0.00073,765999,-0.1698567271232605,-396.1606750488281,0.002432616427540779,0.0361618772149086
770000,7700,119867,6,771.0970876400002,100.0,0.00073,766999,-0.02746570110321045,-396.1622314453125,0.0024141196627169847,0.11254115402698517
771000,7710,120051,6,771.6263430599997,100.0,0.00073,767999,-5.990033149719238,-396.3597717285156,0.0021434593945741653,0.17289991676807404
772000,7720,120228,6,772.85506208,100.0,0.00073,768999,-3.2405834197998047,-396.4000244140625,0.002162492834031582,0.033028971403837204
773000,7730,120406,6,772.0967552200001,100.0,0.00073,769999,-0.8900201916694641,-395.7118835449219,0.002554129809141159,0.0987955704331398
774000,7740,120564,6,771.5844263600001,100.0,0.00073,770999,4.083732604980469,-396.3072509765625,0.0020329973194748163,0.08480136841535568
775000,7750,120720,6,772.2953161700002,100.0,0.00073,771999,-0.43603208661079407,-396.1484680175781,0.0022435311693698168,0.08506597578525543
776000,7760,120875,6,771.7304541399999,100.0,0.00073,772999,2.5140528678894043,-395.9334411621094,0.002067356137558818,0.06332384049892426
777000,7770,121059,6,772.78412519,100.0,0.00073,773999,-3.7425930500030518,-396.3946533203125,0.0026053490582853556,0.021165894344449043
778000,7780,121239,6,773.38875116,100.0,0.00073,774999,1.2182949781417847,-396.1790771484375,0.002114041242748499,0.04961434006690979
779000,7790,121393,6,773.2378455300001,100.0,0.00073,775999,6.966414928436279,-396.03973388671875,0.0021615885198116302,0.06788387149572372
780000,7800,121546,6,772.34008397,100.0,0.00073,776999,0.7473981976509094,-395.8659973144531,0.0023923057597130537,0.08503212034702301
781000,7810,121700,6,771.77799654,100.0,0.00073,777999,-1.054866075515747,-396.41253662109375,0.002239260356873274,0.026636667549610138
782000,7820,121852,6,770.3921960700001,100.0,0.00073,778999,-1.556329369544983,-396.3542175292969,0.002405017614364624,0.07740531861782074
783000,7830,122004,6,770.7512148599999,100.0,0.00073,779999,0.5310941934585571,-395.8555908203125,0.0024246294051408768,0.037206899374723434
784000,7840,122153,6,771.63419272,100.0,0.00073,780999,3.20749568939209,-396.1761169433594,0.0029944416601210833,0.02932325005531311
785000,7850,122306,6,771.04360138,100.0,0.00073,781999,-3.476835250854492,-396.1270751953125,0.002524446928873658,0.02585791051387787
786000,7860,122468,6,771.21579235,100.0,0.00073,782999,0.8307707905769348,-395.93841552734375,0.0023610759526491165,0.024448581039905548
787000,7870,122635,6,770.1785559799999,100.0,0.00073,783999,-0.8690492510795593,-395.653564453125,0.0026212569791823626,0.030285410583019257
788000,7880,122796,6,770.59742091,100.0,0.00073,784999,-0.9723302125930786,-396.2231750488281,0.0027146469801664352,0.04499830678105354
789000,7890,122958,6,770.6925666600001,100.0,0.00073,785999,-0.45725277066230774,-396.403076171875,0.0025911470875144005,0.03371424973011017
790000,7900,123118,6,770.9328839399999,100.0,0.00073,786999,0.33373188972473145,-395.6185607910156,0.0022945073433220387,0.10891959071159363
791000,7910,123284,6,770.81779813,100.0,0.00073,787999,1.1075778007507324,-396.1287536621094,0.0023291863035410643,0.07859158515930176
792000,7920,123466,6,771.1232167300001,100.0,0.00073,788999,-3.9115476608276367,-396.4258117675781,0.0023989975452423096,0.08808551728725433
793000,7930,123645,6,771.6127834100001,100.0,0.00073,789999,-1.144604206085205,-395.9428405761719,0.002601365325972438,0.023415088653564453
794000,7940,123816,6,772.7096510899999,100.0,0.00073,790999,-0.20327630639076233,-396.5402526855469,0.0021770717576146126,0.028719061985611916
795000,7950,123997,6,773.1525561599999,100.0,0.00073,791999,-2.857726573944092,-396.27862548828125,0.002264760434627533,0.05552124232053757
796000,7960,124174,6,772.08713384,100.0,0.00073,792999,2.6989493370056152,-395.54425048828125,0.002206895500421524,0.0509185828268528
797000,7970,124355,6,773.0757232099999,100.0,0.00073,793999,3.3172683715820312,-395.4324035644531,0.00243667745962739,0.07555051892995834
798000,7980,124528,6,772.6615253199999,100.0,0.00073,794999,-1.584775447845459,-395.6605224609375,0.0022671830374747515,0.06387969106435776
799000,7990,124707,6,772.8875647499999,100.0,0.00073,795999,4.839006423950195,-395.93402099609375,0.002128232503309846,0.061953358352184296
800000,8000,124891,6,773.1084130999999,100.0,0.00073,796999,-3.0331854820251465,-396.56817626953125,0.0020851141307502985,0.006656985729932785
801000,8010,125084,6,774.2596097099998,100.0,0.00073,797999,1.4496545791625977,-396.76678466796875,0.002648661145940423,0.09010615199804306
802000,8020,125276,6,774.16714827,100.0,0.00073,798999,-0.2230457067489624,-395.88861083984375,0.0023885692935436964,0.05392275005578995
803000,8030,125462,6,773.48835362,100.0,0.00073,799999,1.7918620109558105,-395.9940490722656,0.0020756979938596487,0.07561351358890533
804000,8040,125659,6,772.05121877,100.0,0.00073,800999,0.9590821266174316,-396.1910705566406,0.002196742920204997,0.05008121579885483
805000,8050,125845,6,771.58366429,100.0,0.00073,801999,1.8961471319198608,-395.64593505859375,0.002634495496749878,0.0508732944726944
806000,8060,126030,6,770.80506586,100.0,0.00073,802999,-1.256956696510315,-396.0060119628906,0.0026703577022999525,0.08135746419429779
807000,8070,126215,6,769.6294158999999,100.0,0.00073,803999,3.3719420433044434,-396.15655517578125,0.0025535174645483494,0.03247508779168129
808000,8080,126386,6,770.49037086,100.0,0.00073,804999,-0.352902889251709,-396.0868835449219,0.0025534601882100105,0.05777605623006821
809000,8090,126543,6,770.89814269,100.0,0.00073,805999,-3.590898036956787,-396.1199035644531,0.0025312993675470352,0.027161216363310814
810000,8100,126708,6,770.6443498000002,100.0,0.00073,806999,2.466578960418701,-395.96356201171875,0.0026179866399616003,0.03818359971046448
811000,8110,126879,6,770.6143953799999,100.0,0.00073,807999,-3.9113528728485107,-395.89031982421875,0.0026201996952295303,0.11668721586465836
812000,8120,127043,6,770.9482265600002,100.0,0.00073,808999,2.431551933288574,-395.778076171875,0.0026087837759405375,0.14159439504146576
813000,8130,127206,6,771.2191765200001,100.0,0.00073,809999,-6.238691329956055,-396.19659423828125,0.002167003694921732,0.09268015623092651
814000,8140,127365,6,771.4878412899999,100.0,0.00073,810999,3.055900812149048,-395.7668762207031,0.002860819920897484,0.028149645775556564
815000,8150,127522,6,771.3810096800001,100.0,0.00073,811999,1.9492573738098145,-396.0152893066406,0.002846623072400689,0.05624166876077652
816000,8160,127680,6,773.3245622600001,100.0,0.00073,812999,-2.950200080871582,-395.93304443359375,0.0024234354496002197,0.059614211320877075
817000,8170,127841,6,773.47854455,100.0,0.00073,813999,2.293391704559326,-396.1185607910156,0.0025958712212741375,0.08920291066169739
818000,8180,128007,6,772.93883449,100.0,0.00073,814999,-2.1420369148254395,-395.65789794921875,0.002751370659098029,0.061450935900211334
819000,8190,128206,6,772.8765052900002,100.0,0.00073,815999,-1.3287074565887451,-396.3822937011719,0.0023562228307127953,0.035117581486701965
820000,8200,128407,6,773.2759573899999,100.0,0.00073,816999,-0.5091246962547302,-396.0706787109375,0.0026186995673924685,0.20356351137161255
821000,8210,128598,6,772.59457878,100.0,0.00073,817999,-5.242107391357422,-396.4373779296875,0.0027724658139050007,0.05788177251815796
822000,8220,128788,6,772.56779974,100.0,0.00073,818999,1.160244345664978,-395.9735412597656,0.002466954756528139,0.04045847803354263
823000,8230,128978,6,773.2481302399997,100.0,0.00073,819999,1.4942766427993774,-396.604248046875,0.0027109498623758554,0.06866420805454254
824000,8240,129172,6,772.57461568,100.0,0.00073,820999,-3.0590429306030273,-396.01837158203125,0.0023965872824192047,0.06808178126811981
825000,8250,129362,6,772.47460593,100.0,0.00073,821999,0.1808164119720459,-396.18377685546875,0.0024396374356001616,0.02532767504453659
826000,8260,129555,6,770.93680507,100.0,0.00073,822999,-1.335853099822998,-396.34161376953125,0.002699376782402396,0.027690287679433823
827000,8270,129749,6,771.61068223,100.0,0.00073,823999,-3.402400255203247,-395.910888671875,0.002893940545618534,0.0712030753493309
828000,8280,129935,6,771.8466576000001,100.0,0.00073,824999,-0.5152013301849365,-395.5926513671875,0.0023881399538367987,0.039587780833244324
829000,8290,130129,6,771.4625131700002,100.0,0.00073,825999,4.9631428718566895,-395.94378662109375,0.002539189998060465,0.03225749358534813
830000,8300,130319,6,771.44251854,100.0,0.00073,826999,-2.4194979667663574,-396.3376159667969,0.0026592647191137075,0.06548284739255905
831000,8310,130503,6,771.17881068,100.0,0.00073,827999,-1.718785285949707,-396.16265869140625,0.0025562974624335766,0.03283872455358505
832000,8320,130688,6,770.18826576,100.0,0.00073,828999,-3.3964428901672363,-396.133544921875,0.0026539317332208157,0.07108621299266815
833000,8330,130879,6,769.0423597499998,100.0,0.00073,829999,4.45520544052124,-395.66143798828125,0.002576608443632722,0.03726477921009064
834000,8340,131073,6,767.9374756099999,100.0,0.00073,830999,2.1802000999450684,-396.1400451660156,0.0025844983756542206,0.03524179011583328
835000,8350,131246,6,768.3661684499999,100.0,0.00073,831999,4.958200454711914,-395.6717224121094,0.0030393137130886316,0.147701233625412
836000,8360,131427,6,769.5034327400001,100.0,0.00073,832999,-2.1992244720458984,-396.1383056640625,0.0027521499432623386,0.0936388224363327
837000,8370,131609,6,769.41864083,100.0,0.00073,833999,-0.5351764559745789,-395.8857116699219,0.0025261591654270887,0.030593320727348328
838000,8380,131787,6,768.0820017599998,100.0,0.00073,834999,0.10486209392547607,-396.1919860839844,0.002622337080538273,0.032313574105501175
839000,8390,131966,6,768.9264075300002,100.0,0.00073,835999,-0.6480013132095337,-396.0501708984375,0.0024515052791684866,0.019651584327220917
840000,8400,132149,6,768.8741241000002,100.0,0.00073,836999,4.938431739807129,-395.47149658203125,0.002459642942994833,0.02860894985496998
841000,8410,132305,6,769.3301336800001,100.0,0.00073,837999,-3.2063002586364746,-395.73443603515625,0.0026413709856569767,0.08741030842065811
842000,8420,132462,6,770.2377025999999,100.0,0.00073,838999,-3.987520933151245,-396.2162170410156,0.0025770864449441433,0.0305018313229084
843000,8430,132623,6,770.8817797,100.0,0.00073,839999,-4.565191745758057,-396.216796875,0.002467264188453555,0.06922423839569092
844000,8440,132783,6,771.7459135600001,100.0,0.00073,840999,1.5971482992172241,-396.0262451171875,0.0028340585995465517,0.07373564690351486
845000,8450,132944,6,771.8509958200001,100.0,0.00073,841999,2.299891471862793,-395.64288330078125,0.0029766124207526445,0.026350051164627075
846000,8460,133102,6,771.0196881000002,100.0,0.00073,842999,-4.137912750244141,-396.4754943847656,0.0021566993091255426,0.034543514251708984
847000,8470,133262,6,770.80480257,100.0,0.00073,843999,-6.409823894500732,-396.5155029296875,0.00282811070792377,0.008426172658801079
848000,8480,133418,6,771.5080731100002,100.0,0.00073,844999,1.5553624629974365,-395.9308776855469,0.0023235599510371685,0.07748681306838989
849000,8490,133581,6,770.5510974800001,100.0,0.00073,845999,0.07274562120437622,-396.0242614746094,0.0027224337682127953,0.05353926867246628
850000,8500,133764,6,771.03626433,100.0,0.00073,846999,-2.6784002780914307,-395.8653869628906,0.002489182399585843,0.04914448410272598
851000,8510,133949,6,771.3803385100001,100.0,0.00073,847999,-3.5544486045837402,-396.0631103515625,0.00263165938667953,0.031023140996694565
852000,8520,134131,6,771.4973206999998,100.0,0.00073,848999,-2.82560396194458,-396.23614501953125,0.002730913460254669,0.05754847079515457
853000,8530,134315,6,771.3987121600002,100.0,0.00073,849999,2.9414491653442383,-396.0606689453125,0.0025384658947587013,0.04356338456273079
854000,8540,134502,6,771.65076255,100.0,0.00073,850999,6.287745952606201,-395.83209228515625,0.0025827663484960794,0.10911193490028381
855000,8550,134668,6,770.64327759,100.0,0.00073,851999,1.7824859619140625,-395.9383544921875,0.0027246258687227964,0.04555973783135414
856000,8560,134841,6,770.8898223599999,100.0,0.00073,852999,-4.713314533233643,-396.1954040527344,0.00312490900978446,0.02931232750415802
857000,8570,135017,6,770.50341001,100.0,0.00073,853999,-3.443737030029297,-395.7882385253906,0.0026564246509224176,0.039608173072338104
858000,8580,135187,6,770.5571416600001,100.0,0.00073,854999,-1.4249250888824463,-396.149169921875,0.0027656606398522854,0.031264156103134155
859000,8590,135356,6,771.0129534399999,100.0,0.00073,855999,6.054199695587158,-395.5847473144531,0.002168305916711688,0.10964334011077881
860000,8600,135528,6,770.5832192299999,100.0,0.00073,856999,4.8826727867126465,-396.113525390625,0.0025297102984040976,0.10480380803346634
861000,8610,135697,6,770.3265318699999,100.0,0.00073,857999,5.322244644165039,-395.6358337402344,0.0024151329416781664,0.15735985338687897
862000,8620,135878,6,770.2450358700002,100.0,0.00073,858999,-1.0928561687469482,-395.8454284667969,0.002429987071081996,0.07939691841602325
863000,8630,136048,6,769.33474385,100.0,0.00073,859999,5.255931854248047,-395.5904541015625,0.002448869403451681,0.11786870658397675
864000,8640,136228,6,769.7561146,100.0,0.00073,860999,5.088799476623535,-395.6706237792969,0.002645856235176325,0.07330727577209473
865000,8650,136398,6,771.02304833,100.0,0.00073,861999,-0.6031176447868347,-396.16558837890625,0.0023337164893746376,0.02331533282995224
866000,8660,136565,6,772.1835598500002,100.0,0.00073,862999,1.5655344724655151,-395.76348876953125,0.00263979216106236,0.10860487818717957
867000,8670,136747,6,772.4021406300001,100.0,0.00073,863999,2.5744175910949707,-395.9581298828125,0.0023928110022097826,0.05481184273958206
868000,8680,136915,6,771.8627246599999,100.0,0.00073,864999,5.696383476257324,-395.9563903808594,0.0024900443386286497,0.09543873369693756
869000,8690,137085,6,772.2456683199999,100.0,0.00073,865999,-3.3092517852783203,-396.091064453125,0.0025602425448596478,0.0748886987566948
870000,8700,137256,6,771.7362060500001,100.0,0.00073,866999,-3.9364991188049316,-395.9444274902344,0.0028919086325913668,0.11101768910884857
871000,8710,137421,6,771.6882314200001,100.0,0.00073,867999,-6.961585998535156,-396.5017395019531,0.002512132516130805,0.04251628369092941
872000,8720,137576,6,771.9038699399998,100.0,0.00073,868999,0.29509663581848145,-395.95941162109375,0.0023949285969138145,0.09749926626682281
873000,8730,137730,6,773.59645044,100.0,0.00073,869999,-3.021254539489746,-396.24920654296875,0.0027247753459960222,0.020742036402225494
874000,8740,137885,6,773.06658778,100.0,0.00073,870999,1.5250791311264038,-396.3524169921875,0.0022283296566456556,0.0319734662771225
875000,8750,138041,6,772.04241541,100.0,0.00073,871999,3.8562235832214355,-395.5069580078125,0.0026325855869799852,0.16284917294979095
876000,8760,138198,6,770.6135629200003,100.0,0.00073,872999,-4.124884128570557,-396.3115539550781,0.0024204973597079515,0.04143519699573517
877000,8770,138355,6,770.8318573200002,100.0,0.00073,873999,0.12168514728546143,-396.01690673828125,0.0025569582358002663,0.04236118495464325
878000,8780,138512,6,770.9352648699999,100.0,0.00073,874999,-0.29463982582092285,-396.1358337402344,0.0022806781344115734,0.04481295496225357
879000,8790,138670,6,770.04233556,100.0,0.00073,875999,1.5776033401489258,-395.87451171875,0.002928881673142314,0.06694916635751724
880000,8800,138831,6,770.1872526599999,100.0,0.00073,876999,-5.610889911651611,-396.5350341796875,0.003059052862226963,0.048328742384910583
881000,8810,139027,6,769.0940814999999,100.0,0.00073,877999,7.0904622077941895,-395.52825927734375,0.0028675119392573833,0.08660102635622025
882000,8820,139200,6,768.9921313799999,100.0,0.00073,878999,-0.3303038775920868,-396.1046142578125,0.0022987378761172295,0.018126308917999268
883000,8830,139374,6,768.06210773,100.0,0.00073,879999,0.7878904342651367,-396.41485595703125,0.00246001360937953,0.026088420301675797
884000,8840,139548,6,768.51388115,100.0,0.00073,880999,3.199772357940674,-395.8643798828125,0.0021034879609942436,0.11190527677536011
885000,8850,139720,6,768.5402578899999,100.0,0.00073,881999,0.2631385326385498,-395.98779296875,0.0029340898618102074,0.14393657445907593
886000,8860,139889,6,769.2935891300002,100.0,0.00073,882999,-3.032167434692383,-396.405029296875,0.0027720588259398937,0.012723349966108799
887000,8870,140062,6,770.0157038500001,100.0,0.00073,883999,0.821839451789856,-396.0003967285156,0.0024378709495067596,0.03432541340589523
888000,8880,140236,6,771.38985606,100.0,0.00073,884999,5.35249662399292,-395.4195556640625,0.0026561864651739597,0.11107462644577026
889000,8890,140410,6,771.1144064899999,100.0,0.00073,885999,-0.9123497605323792,-395.8349609375,0.0024051712825894356,0.03855980560183525
890000,8900,140581,6,772.4827686099999,100.0,0.00073,886999,2.424577236175537,-395.82598876953125,0.0024811066687107086,0.113091379404068
891000,8910,140747,6,772.64535138,100.0,0.00073,887999,-3.178872585296631,-395.93975830078125,0.0027263141237199306,0.06954336166381836
892000,8920,140936,6,771.60349222,100.0,0.00073,888999,3.6435444355010986,-395.4775390625,0.002838054671883583,0.07427337765693665
893000,8930,141155,6,771.7238246000001,100.0,0.00073,889999,-2.301983118057251,-396.2858581542969,0.002188008511438966,0.018127990886569023
894000,8940,141361,6,771.6048204800001,100.0,0.00073,890999,-1.310102939605713,-396.0457763671875,0.0026372820138931274,0.01735987886786461
895000,8950,141556,6,772.0775588000001,100.0,0.00073,891999,3.1475188732147217,-396.0765686035156,0.002436276525259018,0.052125412970781326
896000,8960,141754,6,772.0238789800001,100.0,0.00073,892999,-0.300268292427063,-395.9597473144531,0.002855195663869381,0.04841881990432739
897000,8970,141980,6,770.5339609600001,100.0,0.00073,893999,-1.3888452053070068,-396.3006896972656,0.0031203466933220625,0.05634450912475586
898000,8980,142183,6,769.9001636500001,100.0,0.00073,894999,-4.150856018066406,-396.2818908691406,0.002741902833804488,0.10013505816459656
899000,8990,142365,6,770.2294431600001,100.0,0.00073,895999,-2.1959547996520996,-396.2213134765625,0.0028573693707585335,0.05458083376288414
900000,9000,142548,6,769.6755293599998,100.0,0.00073,896999,-1.329958438873291,-396.00848388671875,0.002876096637919545,0.06470265984535217
901000,9010,142735,6,770.4695803699999,100.0,0.00073,897999,1.0074918270111084,-396.0714111328125,0.002685097511857748,0.013336257077753544
902000,9020,142928,6,771.06947826,100.0,0.00073,898999,5.763907432556152,-395.51409912109375,0.0025093955919146538,0.06778410077095032
903000,9030,143106,6,771.60351339,100.0,0.00073,899999,-2.8572287559509277,-396.2390441894531,0.002503586933016777,0.13981600105762482
904000,9040,143263,6,771.03455687,100.0,0.00073,900999,-0.8473073840141296,-395.9319152832031,0.002336375415325165,0.02329966425895691
905000,9050,143424,6,769.8766416400001,100.0,0.00073,901999,-4.049005508422852,-396.0754699707031,0.002998093608766794,0.009805840440094471
906000,9060,143582,6,769.95276129,100.0,0.00073,902999,1.156646728515625,-396.067138671875,0.00292070466093719,0.046322621405124664
907000,9070,143743,6,770.9936386799999,100.0,0.00073,903999,3.329597234725952,-396.0296325683594,0.0026068701408803463,0.10102519392967224
908000,9080,143902,6,771.2160726599999,100.0,0.00073,904999,-0.721969723701477,-396.0196838378906,0.0026917995419353247,0.10166925936937332
909000,9090,144062,6,770.7813906199999,100.0,0.00073,905999,-1.040799856185913,-395.9159240722656,0.0029423183295875788,0.029426444321870804
910000,9100,144216,6,770.5678297900001,100.0,0.00073,906999,-1.3300429582595825,-396.2092590332031,0.0027155273128300905,0.031501173973083496
911000,9110,144371,6,770.4251973600002,100.0,0.00073,907999,4.584593296051025,-395.4520568847656,0.002590490970760584,0.06975548714399338
912000,9120,144527,6,769.05737782,100.0,0.00073,908999,-2.6094837188720703,-395.7753601074219,0.0024744265247136354,0.02283533662557602
913000,9130,144684,6,767.6780916100001,100.0,0.00073,909999,-2.244215965270996,-396.1524658203125,0.0025270157493650913,0.04644519463181496
914000,9140,144857,6,767.6536250800001,100.0,0.00073,910999,3.2201666831970215,-395.3410949707031,0.002339495811611414,0.09087948501110077
915000,9150,145036,6,768.4237059,100.0,0.00073,911999,-2.575214385986328,-396.27874755859375,0.002598195569589734,0.12639552354812622
916000,9160,145216,6,768.18848821,100.0,0.00073,912999,0.3623851537704468,-395.65521240234375,0.002423899946734309,0.06806105375289917
917000,9170,145396,6,768.8234901700001,100.0,0.00073,913999,1.828479528427124,-395.7662048339844,0.0024845493026077747,0.09549394249916077
918000,9180,145575,6,768.4059419099999,100.0,0.00073,914999,0.4818865656852722,-395.9548645019531,0.0025052183773368597,0.05918491259217262
919000,9190,145751,6,769.4721480400002,100.0,0.00073,915999,2.545255422592163,-396.0999755859375,0.0029991716146469116,0.08135245740413666
920000,9200,145930,6,769.27142988,100.0,0.00073,916999,1.9620120525360107,-395.4473876953125,0.0029052519239485264,0.16006812453269958
921000,9210,146134,6,770.1278783100001,100.0,0.00073,917999,-0.027712583541870117,-396.03497314453125,0.002612370066344738,0.07941713184118271
922000,9220,146321,6,771.60010387,100.0,0.00073,918999,10.252547264099121,-395.7043762207031,0.0024679102934896946,0.03013591468334198
923000,9230,146510,6,771.8811098900001,100.0,0.00073,919999,-4.67607307434082,-396.3542175292969,0.002695290604606271,0.0326760858297348
924000,9240,146707,6,772.456647,100.0,0.00073,920999,3.750913619995117,-396.0596923828125,0.0026738131418824196,0.05601758882403374
925000,9250,146898,6,773.3824557700001,100.0,0.00073,921999,2.4224283695220947,-395.75555419921875,0.00261705438606441,0.03420224040746689
926000,9260,147093,6,773.72762631,100.0,0.00073,922999,-1.060211181640625,-396.16082763671875,0.002873040037229657,0.05630643293261528
927000,9270,147305,6,772.1616344699999,100.0,0.00073,923999,-0.8943485021591187,-396.0909729003906,0.00271572545170784,0.03453674167394638
928000,9280,147508,6,771.1800084499998,100.0,0.00073,924999,0.635775089263916,-395.9262390136719,0.002255343832075596,0.06359191238880157
929000,9290,147717,6,770.07085412,100.0,0.00073,925999,-4.940097332000732,-396.0560607910156,0.002667867112904787,0.05333682522177696
930000,9300,147920,6,770.15804587,100.0,0.00073,926999,-4.238349914550781,-396.292724609375,0.0025740284472703934,0.023207489401102066
931000,9310,148126,6,768.8527879599999,100.0,0.00073,927999,-1.626796841621399,-395.30145263671875,0.0024899719282984734,0.1692434847354889
932000,9320,148318,6,768.4276532499998,100.0,0.00073,928999,3.820772409439087,-395.6347961425781,0.002705001039430499,0.07767048478126526
933000,9330,148498,6,768.9489831399999,100.0,0.00073,929999,1.9251617193222046,-395.87042236328125,0.0027043421287089586,0.06957806646823883
934000,9340,148674,6,769.5818268399998,100.0,0.00073,930999,0.8333523273468018,-396.1444091796875,0.0025430128443986177,0.08009792864322662
935000,9350,148842,6,768.1582730499999,100.0,0.00073,931999,-1.9739505052566528,-396.1149597167969,0.0022575226612389088,0.01789988949894905
936000,9360,148997,6,767.1916666400002,100.0,0.00073,932999,0.5987144708633423,-396.2757263183594,0.0028699387330561876,0.043838415294885635
937000,9370,149159,6,766.3708381800002,100.0,0.00073,933999,0.15789830684661865,-396.15966796875,0.002768131671473384,0.031987905502319336
938000,9380,149321,6,767.6194835299998,100.0,0.00073,934999,-0.1793709099292755,-395.9084777832031,0.0024853728245943785,0.05537915974855423
939000,9390,149520,6,768.06660617,100.0,0.00073,935999,0.7861282825469971,-395.8235168457031,0.0024970618542283773,0.04925375431776047
940000,9400,149685,6,768.1387808299999,100.0,0.00073,936999,-7.055438041687012,-396.44183349609375,0.00256637716665864,0.04701371490955353
941000,9410,149843,6,768.83808613,100.0,0.00073,937999,4.136284351348877,-395.7325744628906,0.002224188530817628,0.041009124368429184
942000,9420,149997,6,768.8471075400001,100.0,0.00073,938999,0.14858323335647583,-395.72711181640625,0.0023203513119369745,0.04724613577127457
943000,9430,150152,6,768.1962445700001,100.0,0.00073,939999,0.9612884521484375,-395.70068359375,0.0026360161136835814,0.04454049468040466
944000,9440,150317,6,767.5520961799999,100.0,0.00073,940999,2.6683290004730225,-396.0679931640625,0.002276162849739194,0.035689398646354675
945000,9450,150481,6,769.0292087299999,100.0,0.00073,941999,1.5673627853393555,-395.6781005859375,0.0024483604356646538,0.11580029875040054
946000,9460,150680,6,769.2293539699999,100.0,0.00073,942999,-2.070833206176758,-396.5872497558594,0.0019360801670700312,0.11946216970682144
947000,9470,150864,6,771.1513568800001,100.0,0.00073,943999,1.6982080936431885,-395.84027099609375,0.0022271324414759874,0.057836443185806274
948000,9480,151059,6,770.6035137399999,100.0,0.00073,944999,5.307613849639893,-395.69915771484375,0.002957860939204693,0.17522311210632324
949000,9490,151248,6,770.7918739200001,100.0,0.00073,945999,-3.003772735595703,-395.8736267089844,0.002245043171569705,0.21845945715904236
950000,9500,151444,6,770.91812863,100.0,0.00073,946999,2.703094720840454,-395.462890625,0.0023982597049325705,0.31027477979660034
951000,9510,151624,6,771.1432561,100.0,0.00073,947999,2.856461524963379,-395.8396911621094,0.0022186781279742718,0.045392781496047974
952000,9520,151805,6,771.39198378,100.0,0.00073,948999,0.6652092933654785,-396.0362548828125,0.002238441491499543,0.046791449189186096
953000,9530,151979,6,772.1138503200001,100.0,0.00073,949999,-6.246971130371094,-396.1284484863281,0.0023683623876422644,0.04474075883626938
954000,9540,152146,6,772.42177215,100.0,0.00073,950999,1.0611827373504639,-396.1818542480469,0.0020229769870638847,0.02935582399368286
955000,9550,152313,6,771.8753399300002,100.0,0.00073,951999,2.2345314025878906,-395.7494201660156,0.002447937848046422,0.10437193512916565
956000,9560,152478,6,772.10845905,100.0,0.00073,952999,-1.2050280570983887,-395.7529602050781,0.0025651121977716684,0.04003968462347984
957000,9570,152639,6,770.65290704,100.0,0.00073,953999,2.8550891876220703,-396.0643310546875,0.002316115191206336,0.045290663838386536
958000,9580,152801,6,771.4126397,100.0,0.00073,954999,-2.6932225227355957,-396.2261047363281,0.0024151443503797054,0.0197620652616024
959000,9590,152970,6,771.3754379699999,100.0,0.00073,955999,-7.809353828430176,-396.144775390625,0.0026034738402813673,0.02762354165315628
