time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/actor_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/ent_coef_loss
6,772000,100.0,773.5937857100001,115145,7720,-396.4640197753906,0.00073,0.001464241766370833,0.11532877385616302,768999,-1.3746473789215088
6,773000,100.0,773.5533792999998,115295,7730,-396.8891906738281,0.00073,0.0015990639803931117,0.06951098144054413,769999,-4.922873497009277
6,774000,100.0,773.3812535800002,115445,7740,-396.82440185546875,0.00073,0.0017851951997727156,0.0384281761944294,770999,-0.9946280717849731
6,775000,100.0,772.85829459,115596,7750,-396.4676513671875,0.00073,0.0017279140884056687,0.13493914902210236,771999,-0.9632487297058105
6,776000,100.0,772.8489443,115749,7760,-396.6884765625,0.00073,0.0019103005761280656,0.05564666539430618,772999,-2.786320686340332
6,777000,100.0,772.0147539800001,115903,7770,-396.39227294921875,0.00073,0.0016514238668605685,0.0646587461233139,773999,1.5616035461425781
6,778000,100.0,771.64137678,116051,7780,-396.6894226074219,0.00073,0.0018926355987787247,0.037650540471076965,774999,-2.470771312713623
6,779000,100.0,771.7255677499999,116202,7790,-395.8686828613281,0.00073,0.001992784906178713,0.04328233748674393,775999,0.6720994710922241
6,780000,100.0,772.66406775,116353,7800,-396.1956787109375,0.00073,0.0018188805552199483,0.25063788890838623,776999,2.568570137023926
6,781000,100.0,772.0527646300001,116504,7810,-396.3602294921875,0.00073,0.001898074522614479,0.07602426409721375,777999,-0.7274606823921204
6,782000,100.0,770.7712551300002,116654,7820,-395.8843078613281,0.00073,0.001933370716869831,0.04221927002072334,778999,0.10836613178253174
6,783000,100.0,771.0569944800002,116805,7830,-395.9919738769531,0.00073,0.0014096725499257445,0.09963677823543549,779999,4.138415336608887
6,784000,100.0,770.8837911800001,116957,7840,-396.5476379394531,0.00073,0.0016143290558829904,0.049784183502197266,780999,1.0203917026519775
6,785000,100.0,770.5522758399999,117107,7850,-396.2722473144531,0.00073,0.001971821766346693,0.0808880552649498,781999,-1.4946157932281494
6,786000,100.0,770.3919928500001,117258,7860,-396.3626708984375,0.00073,0.0015794917708262801,0.023804090917110443,782999,0.04864633083343506
6,787000,100.0,772.5770144299998,117408,7870,-396.8031005859375,0.00073,0.0017477929359301925,0.08833044767379761,783999,-2.0198135375976562
6,788000,100.0,771.62807578,117558,7880,-396.27587890625,0.00073,0.002413379494100809,0.07880246639251709,784999,-0.5172514319419861
6,789000,100.0,770.88054855,117708,7890,-396.280029296875,0.00073,0.0015141272451728582,0.012963483110070229,785999,0.20814192295074463
6,790000,100.0,770.0246660700001,117860,7900,-396.30462646484375,0.00073,0.001807493856176734,0.02145950309932232,786999,-2.336747646331787
6,791000,100.0,770.1525696900001,118011,7910,-396.3927001953125,0.00073,0.0016377216670662165,0.04155823215842247,787999,1.1213587522506714
6,792000,100.0,770.8157629899999,118163,7920,-396.6963195800781,0.00073,0.0018286098493263125,0.029385749250650406,788999,-1.7752408981323242
6,793000,100.0,770.81481278,118313,7930,-396.7084655761719,0.00073,0.001803291030228138,0.03748765587806702,789999,-2.5959322452545166
6,794000,100.0,771.1018039100002,118464,7940,-396.1842041015625,0.00073,0.0015816533705219626,0.05945597589015961,790999,-0.13763707876205444
6,795000,100.0,771.5467856399998,118614,7950,-396.15606689453125,0.00073,0.0018247312400490046,0.06381537765264511,791999,-0.8741377592086792
6,796000,100.0,770.9112738599999,118766,7960,-396.2420349121094,0.00073,0.0016641031252220273,0.06757082790136337,792999,-2.0532679557800293
6,797000,100.0,770.35187556,118918,7970,-395.99371337890625,0.00073,0.0020247159991413355,0.05548287555575371,793999,-0.9527664184570312
6,798000,100.0,771.42815094,119069,7980,-396.5281982421875,0.00073,0.0016363977920264006,0.12984436750411987,794999,0.9346264004707336
6,799000,100.0,771.4695249999999,119220,7990,-396.074462890625,0.00073,0.0019972713198512793,0.1540621817111969,795999,0.7611066699028015
6,800000,100.0,771.4183444000003,119371,8000,-396.5000305175781,0.00073,0.0015076985582709312,0.07170501351356506,796999,-0.377632737159729
6,801000,100.0,771.70375723,119524,8010,-396.6510009765625,0.00073,0.001552225206978619,0.020829370245337486,797999,1.488325834274292
6,802000,100.0,770.1702443900001,119675,8020,-396.00726318359375,0.00073,0.0015192345017567277,0.13654133677482605,798999,1.3145513534545898
6,803000,100.0,769.7840119,119827,8030,-396.29534912109375,0.00073,0.0016575916670262814,0.038105905055999756,799999,1.8228609561920166
6,804000,100.0,769.7746195899999,119981,8040,-396.5706787109375,0.00073,0.00195965520106256,0.04672032967209816,800999,1.8158824443817139
6,805000,100.0,770.3326021,120133,8050,-396.5741882324219,0.00073,0.001542130601592362,0.05795391649007797,801999,-0.05537772178649902
6,806000,100.0,770.9847897799997,120286,8060,-396.3401184082031,0.00073,0.001711029908619821,0.08327080309391022,802999,-1.4750568866729736
6,807000,100.0,769.8662804600001,120438,8070,-396.1955871582031,0.00073,0.0017873450415208936,0.07971601188182831,803999,3.0475571155548096
6,808000,100.0,768.4751214800001,120589,8080,-395.7125244140625,0.00073,0.0015880708815529943,0.10279583930969238,804999,6.644556999206543
6,809000,100.0,769.22529039,120740,8090,-396.18927001953125,0.00073,0.0016644125571474433,0.25621241331100464,805999,-1.3237299919128418
6,810000,100.0,769.7282966800001,120889,8100,-396.562744140625,0.00073,0.0019165001576766372,0.0219724141061306,806999,-2.8503260612487793
6,811000,100.0,769.0025103200002,121043,8110,-395.9456787109375,0.00073,0.0017737876623868942,0.11059457808732986,807999,1.1346001625061035
6,812000,100.0,770.7433747700001,121194,8120,-396.5096435546875,0.00073,0.0017643944593146443,0.06413514167070389,808999,-3.3555731773376465
6,813000,100.0,771.00094828,121345,8130,-396.47344970703125,0.00073,0.0018885184545069933,0.03898616135120392,809999,-2.0485472679138184
6,814000,100.0,771.1164011899999,121495,8140,-396.0429382324219,0.00073,0.001938606845214963,0.06943175941705704,810999,0.5875344276428223
6,815000,100.0,770.8559184200001,121644,8150,-396.5638732910156,0.00073,0.0016913111321628094,0.1305636167526245,811999,4.639766216278076
6,816000,100.0,771.51137233,121796,8160,-396.3741455078125,0.00073,0.0020945381838828325,0.049456845968961716,812999,-0.404845654964447
6,817000,100.0,771.7535716499999,121947,8170,-396.7605895996094,0.00073,0.0018315297784283757,0.05042297765612602,813999,-3.561922311782837
6,818000,100.0,772.395737,122097,8180,-395.50921630859375,0.00073,0.00214604870416224,0.08824224770069122,814999,1.898923635482788
6,819000,100.0,772.94534247,122248,8190,-396.4365234375,0.00073,0.0018099475419148803,0.16951437294483185,815999,0.3841818571090698
6,820000,100.0,773.49557949,122405,8200,-396.47906494140625,0.00073,0.001995655708014965,0.1490795612335205,816999,-1.4438780546188354
6,821000,100.0,774.3878525700001,122555,8210,-396.34576416015625,0.00073,0.0017056933138519526,0.025706086307764053,817999,-1.4344298839569092
6,822000,100.0,772.9387947600001,122705,8220,-395.6072998046875,0.00073,0.0018595713190734386,0.053717516362667084,818999,4.194206714630127
6,823000,100.0,772.7202754299999,122856,8230,-396.3316650390625,0.00073,0.0019072969444096088,0.10398159921169281,819999,1.9008551836013794
6,824000,100.0,773.21565281,123007,8240,-396.7848815917969,0.00073,0.0016209711320698261,0.06162756681442261,820999,0.9018082618713379
6,825000,100.0,773.1452282999999,123157,8250,-396.5852355957031,0.00073,0.0019255586666986346,0.07280698418617249,821999,-3.632819652557373
6,826000,100.0,772.1811474700002,123309,8260,-396.83538818359375,0.00073,0.0017109605250880122,0.023539405316114426,822999,1.167823314666748
6,827000,100.0,773.52298035,123459,8270,-396.55670166015625,0.00073,0.0019873930141329765,0.10113531351089478,823999,-3.3666625022888184
6,828000,100.0,773.8756643000002,123610,8280,-396.44482421875,0.00073,0.0018033056985586882,0.044059090316295624,824999,3.69036602973938
6,829000,100.0,772.73993827,123762,8290,-396.2333068847656,0.00073,0.001885865582153201,0.05490001663565636,825999,1.8022186756134033
6,830000,100.0,771.74455216,123915,8300,-396.11407470703125,0.00073,0.0017979557160288095,0.0817723199725151,826999,1.2922852039337158
6,831000,100.0,770.52725284,124066,8310,-396.4931335449219,0.00073,0.001954874722287059,0.037811726331710815,827999,-2.5218007564544678
6,832000,100.0,771.4633932900002,124217,8320,-396.4178771972656,0.00073,0.0018677727784961462,0.030196361243724823,828999,-2.3727078437805176
6,833000,100.0,771.1373704399999,124371,8330,-395.990234375,0.00073,0.0018285933183506131,0.031844429671764374,829999,2.5345895290374756
6,834000,100.0,769.83694875,124523,8340,-396.1934509277344,0.00073,0.0017522925045341253,0.17110395431518555,830999,1.3974720239639282
6,835000,100.0,769.4144093799998,124676,8350,-396.2478332519531,0.00073,0.0016783836763352156,0.13205762207508087,831999,4.292736053466797
6,836000,100.0,770.23204094,124828,8360,-395.77490234375,0.00073,0.0019420458702370524,0.2081996500492096,832999,2.3802144527435303
6,837000,100.0,770.0200586299999,124980,8370,-396.3003845214844,0.00073,0.0017153791850432754,0.043336376547813416,833999,-0.1840110719203949
6,838000,100.0,771.1648847199998,125133,8380,-396.06695556640625,0.00073,0.001994769088923931,0.14457744359970093,834999,0.21865278482437134
6,839000,100.0,771.9996176499999,125285,8390,-396.1868896484375,0.00073,0.002100396901369095,0.016883954405784607,835999,1.5527467727661133
6,840000,100.0,772.93857895,125437,8400,-396.47271728515625,0.00073,0.0018759621307253838,0.0845063179731369,836999,1.9882906675338745
6,841000,100.0,772.94999787,125590,8410,-396.4834289550781,0.00073,0.0017108471365645528,0.03151837736368179,837999,2.4326820373535156
6,842000,100.0,771.85893805,125743,8420,-396.48431396484375,0.00073,0.0019221982220187783,0.0425945445895195,838999,0.8395277261734009
6,843000,100.0,772.1957787800001,125895,8430,-396.531494140625,0.00073,0.0020202056039124727,0.07449799031019211,839999,-3.3001885414123535
6,844000,100.0,772.5809277599999,126048,8440,-395.8260192871094,0.00073,0.0019375467672944069,0.12694236636161804,840999,2.3657426834106445
6,845000,100.0,772.5253359599998,126201,8450,-396.113037109375,0.00073,0.0016880632610991597,0.04172128438949585,841999,-0.477424681186676
6,846000,100.0,771.10486292,126353,8460,-396.3544006347656,0.00073,0.0020529686007648706,0.07911095023155212,842999,-0.5047052502632141
6,847000,100.0,769.68352086,126504,8470,-396.78167724609375,0.00073,0.00203366344794631,0.0431232824921608,843999,-1.75082266330719
6,848000,100.0,769.0428319700001,126656,8480,-396.3238525390625,0.00073,0.0018459897255524993,0.043490760028362274,844999,-1.0977129936218262
6,849000,100.0,769.82069524,126807,8490,-396.6528625488281,0.00073,0.0018002856522798538,0.03777838870882988,845999,1.1832342147827148
6,850000,100.0,768.99626513,126958,8500,-396.3819580078125,0.00073,0.0023483880795538425,0.03300976753234863,846999,2.9444010257720947
6,851000,100.0,769.65785622,127108,8510,-396.63604736328125,0.00073,0.0019449344836175442,0.054345473647117615,847999,-3.1600518226623535
6,852000,100.0,771.2587423800002,127258,8520,-395.676025390625,0.00073,0.002053814474493265,0.2405930757522583,848999,1.7959353923797607
6,853000,100.0,771.8930804699999,127410,8530,-396.5817565917969,0.00073,0.0019415495917201042,0.02625979855656624,849999,0.5541167855262756
6,854000,100.0,772.7401872099998,127560,8540,-396.6552429199219,0.00073,0.0019260591361671686,0.05621689558029175,850999,0.22729140520095825
6,855000,100.0,772.68507157,127715,8550,-396.0309753417969,0.00073,0.0019069886766374111,0.057833220809698105,851999,1.7622519731521606
6,856000,100.0,773.0122495400001,127867,8560,-396.5839538574219,0.00073,0.0017802868969738483,0.025637105107307434,852999,-2.7185733318328857
6,857000,100.0,773.68384968,128017,8570,-396.7633972167969,0.00073,0.0020317065063863993,0.059319086372852325,853999,-6.065752983093262
6,858000,100.0,772.9711885200002,128168,8580,-396.0513916015625,0.00073,0.001921265386044979,0.033748697489500046,854999,0.8164981603622437
6,859000,100.0,771.80243661,128320,8590,-395.980712890625,0.00073,0.002127445302903652,0.11510789394378662,855999,1.5004103183746338
6,860000,100.0,770.8880065000001,128474,8600,-396.46881103515625,0.00073,0.002055572113022208,0.043044447898864746,856999,-0.09210629761219025
6,861000,100.0,770.8414221999999,128625,8610,-396.52691650390625,0.00073,0.001852279994636774,0.04060550779104233,857999,-0.11242493987083435
6,862000,100.0,771.3491910399998,128776,8620,-396.2106018066406,0.00073,0.0018852362409234047,0.05034583806991577,858999,2.550144672393799
6,863000,100.0,770.48369785,128927,8630,-396.0162353515625,0.00073,0.0021460182033479214,0.0484798289835453,859999,4.669879913330078
6,864000,100.0,770.5702397099999,129077,8640,-396.2998352050781,0.00073,0.0017472929321229458,0.1094551533460617,860999,-2.0382742881774902
6,865000,100.0,770.66491829,129229,8650,-396.1446838378906,0.00073,0.001722793560475111,0.045367177575826645,861999,-1.8017359972000122
6,866000,100.0,770.4859605,129381,8660,-395.928466796875,0.00073,0.0017753267893567681,0.02424526773393154,862999,3.529259204864502
6,867000,100.0,771.0864551100001,129532,8670,-396.11114501953125,0.00073,0.0018540287856012583,0.06685828417539597,863999,-2.09114146232605
6,868000,100.0,771.03111053,129682,8680,-396.1063232421875,0.00073,0.0017094893846660852,0.03852067515254021,864999,5.9399189949035645
6,869000,100.0,772.32073128,129833,8690,-396.5051574707031,0.00073,0.0020362804643809795,0.035367682576179504,865999,1.5690524578094482
6,870000,100.0,773.18441549,129983,8700,-396.23883056640625,0.00073,0.0018405693117529154,0.09261952340602875,866999,2.1248130798339844
6,871000,100.0,773.27563494,130133,8710,-396.05340576171875,0.00073,0.0021872231736779213,0.18285265564918518,867999,1.744631290435791
6,872000,100.0,772.43380172,130284,8720,-396.36663818359375,0.00073,0.0018372266786172986,0.08012320101261139,868999,-1.0334923267364502
6,873000,100.0,772.2275206500001,130436,8730,-396.65411376953125,0.00073,0.0018864987650886178,0.036029499024152756,869999,-0.6078249216079712
6,874000,100.0,771.51064167,130590,8740,-395.9458312988281,0.00073,0.0017332597635686398,0.07592388987541199,870999,1.7323864698410034
6,875000,100.0,772.8828253899998,130743,8750,-396.720947265625,0.00073,0.0021411252673715353,0.06461266428232193,871999,-0.29221707582473755
6,876000,100.0,772.6763281799999,130896,8760,-396.3102111816406,0.00073,0.002107098000124097,0.09305484592914581,872999,-0.24826082587242126
6,877000,100.0,772.02105533,131048,8770,-396.0465393066406,0.00073,0.002410945715382695,0.021655965596437454,873999,-1.2198641300201416
6,878000,100.0,772.3008668899998,131201,8780,-396.7486877441406,0.00073,0.00196743942797184,0.06739746034145355,874999,-4.540410995483398
6,879000,100.0,770.7303542800001,131352,8790,-396.39794921875,0.00073,0.0016242478741332889,0.1785249412059784,875999,-2.8201160430908203
6,880000,100.0,771.2557954500002,131504,8800,-396.4906005859375,0.00073,0.0020846996922045946,0.024315454065799713,876999,-1.9791573286056519
6,881000,100.0,770.74864077,131656,8810,-396.0202331542969,0.00073,0.0021011673379689455,0.05724794417619705,877999,0.9926184415817261
6,882000,100.0,770.2586498799999,131808,8820,-396.0629577636719,0.00073,0.002025526249781251,0.04984605312347412,878999,-4.146681785583496
6,883000,100.0,771.2502097700001,131960,8830,-396.38519287109375,0.00073,0.0020157829858362675,0.04526912793517113,879999,3.309819221496582
6,884000,100.0,771.97055072,132111,8840,-396.3174133300781,0.00073,0.00198092358186841,0.04964180290699005,880999,0.5301661491394043
6,885000,100.0,771.8293200500002,132263,8850,-396.0697021484375,0.00073,0.0018719937652349472,0.04649388790130615,881999,-2.5761585235595703
6,886000,100.0,772.1620293000001,132415,8860,-396.5269775390625,0.00073,0.0021240911446511745,0.01770797371864319,882999,0.9708689451217651
6,887000,100.0,771.8529218199999,132566,8870,-396.80902099609375,0.00073,0.00217611575499177,0.06161520630121231,883999,-1.4360687732696533
6,888000,100.0,772.31108673,132715,8880,-396.0192565917969,0.00073,0.0019605234265327454,0.05331376940011978,884999,1.723824381828308
6,889000,100.0,773.4099988599997,132866,8890,-396.08258056640625,0.00073,0.001866958918981254,0.08319279551506042,885999,0.12156417965888977
6,890000,100.0,771.90880181,133017,8900,-395.8787536621094,0.00073,0.0017247144132852554,0.029395494610071182,886999,-1.427170991897583
6,891000,100.0,773.1299169900001,133170,8910,-395.8396911621094,0.00073,0.0018173200078308582,0.08497808873653412,887999,-0.5684735774993896
6,892000,100.0,773.9282493100001,133323,8920,-395.90338134765625,0.00073,0.0018223877996206284,0.08556388318538666,888999,2.139427661895752
6,893000,100.0,774.0620729499999,133474,8930,-396.1434326171875,0.00073,0.0018503114115446806,0.187543123960495,889999,-1.47384774684906
6,894000,100.0,774.5266491799999,133627,8940,-396.16302490234375,0.00073,0.0017340079648420215,0.22171330451965332,890999,-1.3498284816741943
6,895000,100.0,774.0208813400002,133777,8950,-396.4744873046875,0.00073,0.0019458156311884522,0.09513872861862183,891999,-3.925856113433838
6,896000,100.0,773.7839033899999,133933,8960,-396.3028259277344,0.00073,0.0018871960928663611,0.12130192667245865,892999,0.9545447826385498
6,897000,100.0,775.2625227000001,134089,8970,-396.0196838378906,0.00073,0.0018839475233107805,0.19621573388576508,893999,-3.0148754119873047
6,898000,100.0,774.39643347,134240,8980,-396.01708984375,0.00073,0.0016030872939154506,0.16890031099319458,894999,-2.1541731357574463
6,899000,100.0,773.57003528,134394,8990,-396.3800964355469,0.00073,0.0020364969968795776,0.07322515547275543,895999,-3.583010673522949
6,900000,100.0,774.8337406299999,134543,9000,-395.9521789550781,0.00073,0.0018023608718067408,0.05301032215356827,896999,5.266160011291504
6,901000,100.0,773.12682034,134694,9010,-396.52874755859375,0.00073,0.0017838201019912958,0.021425770595669746,897999,-0.8338050246238708
6,902000,100.0,772.5046361600001,134846,9020,-396.276123046875,0.00073,0.002047516405582428,0.038190826773643494,898999,1.7069780826568604
6,903000,100.0,771.9676441600002,134998,9030,-396.43035888671875,0.00073,0.001920976908877492,0.061985909938812256,899999,-0.45986872911453247
6,904000,100.0,770.53741262,135149,9040,-396.2061767578125,0.00073,0.002005749149248004,0.08421315252780914,900999,-2.5071158409118652
6,905000,100.0,770.0426702899999,135302,9050,-396.12725830078125,0.00073,0.0018448387272655964,0.04395567998290062,901999,1.3884449005126953
6,906000,100.0,771.41615053,135455,9060,-396.5921325683594,0.00073,0.001827048952691257,0.016646170988678932,902999,-5.496624946594238
6,907000,100.0,770.5825487000001,135611,9070,-395.9764709472656,0.00073,0.001985258189961314,0.14512896537780762,903999,-1.2012779712677002
6,908000,100.0,772.31974104,135761,9080,-396.72308349609375,0.00073,0.002340790117159486,0.044826969504356384,904999,-2.772519588470459
6,909000,100.0,773.01489327,135913,9090,-396.0574035644531,0.00073,0.0020653835963457823,0.02553200162947178,905999,-0.23959624767303467
6,910000,100.0,772.9331791499999,136064,9100,-396.1240234375,0.00073,0.002168221166357398,0.05727095156908035,906999,-0.45282045006752014
6,911000,100.0,774.2877473599999,136217,9110,-396.4554138183594,0.00073,0.0020072876941412687,0.047571294009685516,907999,-3.8433151245117188
6,912000,100.0,774.50492281,136369,9120,-396.2345275878906,0.00073,0.0025003443006426096,0.02898767590522766,908999,-1.9932925701141357
6,913000,100.0,775.2986034099999,136522,9130,-396.1329040527344,0.00073,0.002066096756607294,0.05966516584157944,909999,-2.561199188232422
6,914000,100.0,775.8726975199997,136675,9140,-396.08258056640625,0.00073,0.00218766531907022,0.04775364696979523,910999,-0.9283612966537476
6,915000,100.0,776.3861854799999,136828,9150,-396.3974609375,0.00073,0.0017970873741433024,0.06545136868953705,911999,0.6996841430664062
6,916000,100.0,776.0827799400004,136978,9160,-395.88641357421875,0.00073,0.002076507778838277,0.08650271594524384,912999,-2.1182050704956055
6,917000,100.0,776.0643426700001,137130,9170,-396.7503967285156,0.00073,0.00222266698256135,0.07555949687957764,913999,-0.6452502608299255
6,918000,100.0,775.13119935,137282,9180,-396.01177978515625,0.00073,0.0022579231299459934,0.08928488940000534,914999,-1.6766139268875122
6,919000,100.0,773.7657968900002,137432,9190,-395.95147705078125,0.00073,0.002065118635073304,0.09171704947948456,915999,3.5729360580444336
6,920000,100.0,773.8841841100001,137583,9200,-396.44647216796875,0.00073,0.0019872793927788734,0.0324198417365551,916999,-0.17537617683410645
6,921000,100.0,773.3118723900001,137734,9210,-396.17962646484375,0.00073,0.0022164101246744394,0.8851467967033386,917999,0.4259690046310425
6,922000,100.0,773.78836952,137885,9220,-396.3118896484375,0.00073,0.0023017069324851036,0.05352332070469856,918999,4.231439113616943
6,923000,100.0,772.5626933999998,138035,9230,-395.7865295410156,0.00073,0.0018393961945548654,0.06966233253479004,919999,0.07047969102859497
6,924000,100.0,772.4447958200002,138185,9240,-395.9190368652344,0.00073,0.002367443172261119,0.1296212524175644,920999,0.9828580617904663
6,925000,100.0,770.86832183,138336,9250,-395.86572265625,0.00073,0.002148066647350788,0.04672772437334061,921999,0.4302983283996582
6,926000,100.0,769.7759189199999,138486,9260,-395.3226623535156,0.00073,0.0022385448683053255,0.07653866708278656,922999,0.1671786904335022
6,927000,100.0,769.7638870299999,138636,9270,-396.6010437011719,0.00073,0.002017004182562232,0.023460688069462776,923999,-3.1188111305236816
6,928000,100.0,769.8221159600001,138785,9280,-396.10150146484375,0.00073,0.002044481225311756,0.020398568361997604,924999,-0.5055745840072632
6,929000,100.0,771.76556088,138936,9290,-396.3840026855469,0.00073,0.002403505379334092,0.03722138702869415,925999,-0.185122549533844
6,930000,100.0,772.1259485700002,139087,9300,-396.32879638671875,0.00073,0.002143086399883032,0.05359860509634018,926999,-0.5391507148742676
6,931000,100.0,771.3424270800001,139239,9310,-396.4855651855469,0.00073,0.0017148851184174418,0.053745120763778687,927999,-7.281177997589111
6,932000,100.0,770.9773973,139391,9320,-396.265380859375,0.00073,0.002339355181902647,0.0273380596190691,928999,-2.5193727016448975
6,933000,100.0,771.43782482,139543,9330,-395.563232421875,0.00073,0.002058240119367838,0.05410904437303543,929999,2.0468311309814453
6,934000,100.0,772.4423160099999,139695,9340,-395.8918151855469,0.00073,0.0022505728993564844,0.052975963801145554,930999,3.0883936882019043
6,935000,100.0,773.5843690400002,139848,9350,-396.4762268066406,0.00073,0.0021227190736681223,0.08771278709173203,931999,-0.016525208950042725
6,936000,100.0,774.67413899,139999,9360,-396.1209411621094,0.00073,0.002340208739042282,0.024440526962280273,932999,0.7544772624969482
6,937000,100.0,774.61324706,140152,9370,-396.2917175292969,0.00073,0.002018346218392253,0.22132176160812378,933999,0.7247973084449768
6,938000,100.0,774.4115900099999,140304,9380,-396.15399169921875,0.00073,0.0022766590118408203,0.025313569232821465,934999,3.405714511871338
6,939000,100.0,774.58536074,140456,9390,-396.57470703125,0.00073,0.0019724038429558277,0.04137830436229706,935999,-0.2275351583957672
6,940000,100.0,774.7077810900003,140609,9400,-396.1178894042969,0.00073,0.0022669171448796988,0.035032033920288086,936999,-2.471651077270508
6,941000,100.0,775.7204176499998,140761,9410,-396.1643981933594,0.00073,0.0021922120358794928,0.034689515829086304,937999,4.07107400894165
6,942000,100.0,775.14694692,140913,9420,-396.2045593261719,0.00073,0.0023068105801939964,0.09366613626480103,938999,3.09708571434021
6,943000,100.0,775.4521542199999,141064,9430,-396.6624450683594,0.00073,0.002116563729941845,0.04005445912480354,939999,-2.76637864112854
6,944000,100.0,773.5804602100001,141216,9440,-395.6296691894531,0.00073,0.002159527037292719,0.09366071224212646,940999,-2.1385905742645264
6,945000,100.0,773.00580232,141369,9450,-396.2568664550781,0.00073,0.002257326617836952,0.06810139864683151,941999,-2.3083667755126953
6,946000,100.0,772.9735210399999,141521,9460,-396.1252136230469,0.00073,0.0028599509969353676,0.08873328566551208,942999,1.7643558979034424
6,947000,100.0,772.19410988,141673,9470,-396.6111145019531,0.00073,0.0023112643975764513,0.05730392783880234,943999,-0.11389468610286713
6,948000,100.0,771.01114914,141826,9480,-395.8224792480469,0.00073,0.0020830482244491577,0.07469531893730164,944999,3.1598780155181885
6,949000,100.0,769.8698542900003,141980,9490,-396.7122497558594,0.00073,0.0021793879568576813,0.02441868558526039,945999,-6.532370567321777
6,950000,100.0,769.13319204,142133,9500,-396.0936279296875,0.00073,0.0019663036800920963,0.02927730605006218,946999,-2.5858867168426514
6,951000,100.0,768.5818015699999,142284,9510,-396.05487060546875,0.00073,0.0022960680071264505,0.04655809700489044,947999,6.437548637390137
6,952000,100.0,768.4052582300001,142436,9520,-396.5955505371094,0.00073,0.0022527342662215233,0.023203887045383453,948999,-1.0871059894561768
6,953000,100.0,768.0939804900003,142586,9530,-396.1547546386719,0.00073,0.0027089507784694433,0.0694555714726448,949999,2.105569362640381
6,954000,100.0,769.1478503699999,142739,9540,-396.609130859375,0.00073,0.002298359526321292,0.009973209351301193,950999,-3.3513052463531494
6,955000,100.0,769.83331936,142894,9550,-396.3531799316406,0.00073,0.0026239368598908186,0.046266622841358185,951999,-2.8990836143493652
6,956000,100.0,769.9565075900001,143045,9560,-395.9552307128906,0.00073,0.002300024963915348,0.07058225572109222,952999,1.6400604248046875
6,957000,100.0,771.21901085,143196,9570,-396.22552490234375,0.00073,0.002180679002776742,0.06021391600370407,953999,-0.26494622230529785
6,958000,100.0,772.17554523,143349,9580,-396.2373046875,0.00073,0.0022835901472717524,0.0929224044084549,954999,-5.207174301147461
6,959000,100.0,772.0030607599999,143498,9590,-395.93463134765625,0.00073,0.002622127067297697,0.042646072804927826,955999,1.576059103012085
6,960000,100.0,771.9309602299999,143649,9600,-396.3864440917969,0.00073,0.0022097534965723753,0.14272385835647583,956999,-1.0678588151931763
6,961000,100.0,773.00597063,143802,9610,-396.4532470703125,0.00073,0.0023957828525453806,0.05330681800842285,957999,0.02275794744491577
6,962000,100.0,773.65169744,143955,9620,-396.44927978515625,0.00073,0.002088182605803013,0.10641908645629883,958999,-3.4127941131591797
6,963000,100.0,774.08343021,144106,9630,-396.5938415527344,0.00073,0.002230103826150298,0.11677765846252441,959999,0.34085166454315186
6,964000,100.0,773.6792393599999,144260,9640,-396.4753112792969,0.00073,0.0025297983083873987,0.0408690981566906,960999,-4.971258640289307
6,965000,100.0,773.3324140999998,144413,9650,-395.5821838378906,0.00073,0.002592183882370591,0.04502062499523163,961999,3.6587607860565186
6,966000,100.0,773.2219914499999,144564,9660,-396.4594421386719,0.00073,0.0024322904646396637,0.028237352147698402,962999,0.055449455976486206
6,967000,100.0,773.45499746,144715,9670,-395.87628173828125,0.00073,0.002519892295822501,0.07478362321853638,963999,3.5262670516967773
6,968000,100.0,772.39630767,144867,9680,-396.23443603515625,0.00073,0.002141873585060239,0.030454007908701897,964999,-0.10197961330413818
6,969000,100.0,772.7123250099999,145018,9690,-395.93994140625,0.00073,0.0023760905023664236,0.031944192945957184,965999,3.3930342197418213
6,970000,100.0,773.7836373900002,145171,9700,-396.0973815917969,0.00073,0.0021084900945425034,0.06507803499698639,966999,-2.4960625171661377
6,971000,100.0,773.1925074700001,145322,9710,-395.734619140625,0.00073,0.0025167162530124187,0.07699639350175858,967999,-1.0162911415100098
6,972000,100.0,774.23683252,145473,9720,-396.5638732910156,0.00073,0.002723080338910222,0.022435883060097694,968999,-0.8426513671875
6,973000,100.0,774.03189414,145628,9730,-395.7801513671875,0.00073,0.0022162969689816236,0.08318693935871124,969999,-0.6162375211715698
6,974000,100.0,774.2736977400001,145779,9740,-396.4069519042969,0.00073,0.002207991201430559,0.04193674027919769,970999,-1.0011740922927856
6,975000,100.0,774.77082912,145930,9750,-395.86785888671875,0.00073,0.002310805954039097,0.04058203846216202,971999,1.0151184797286987
6,976000,100.0,774.6590274199999,146084,9760,-396.395263671875,0.00073,0.0026480183005332947,0.06653769314289093,972999,3.310443878173828
6,977000,100.0,773.4606876000001,146235,9770,-396.2253112792969,0.00073,0.0022221668623387814,0.045206598937511444,973999,1.873448133468628
6,978000,100.0,774.8528096800001,146386,9780,-395.796142578125,0.00073,0.002642236417159438,0.04237421974539757,974999,0.32066845893859863
