time/fps,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/actor_loss
6,16200,1162711,168694,72.12,426.01761926,7.460694313049316,0.00073,1159710,-11.85387134552002,0.02282741107046604,-370.4341125488281
6,16210,1163461,168798,72.12,354.22059577,5.307274341583252,0.00073,1160460,-4.079349517822266,0.022587813436985016,-368.2381591796875
6,16220,1164150,168894,71.51,340.5399100000001,8.535282135009766,0.00073,1161149,-1.1718307733535767,0.022612163797020912,-372.32476806640625
6,16230,1164896,168999,71.47,334.96002507,8.666927337646484,0.00073,1161895,3.2119102478027344,0.02489497698843479,-361.05865478515625
6,16240,1165646,169104,71.47,332.69240642,8.27188491821289,0.00073,1162645,-15.654319763183594,0.0263065192848444,-373.03570556640625
6,16250,1166396,169208,71.47,332.8855729300001,7.039597034454346,0.00073,1163395,13.323326110839844,0.024034487083554268,-357.2937927246094
6,16260,1167146,169312,71.47,333.49511623,5.853448390960693,0.00073,1164145,-15.938950538635254,0.02228289283812046,-364.7719421386719
6,16270,1167896,169416,71.47,333.79305076,5.659614562988281,0.00073,1164895,2.891388416290283,0.021236130967736244,-360.04595947265625
6,16280,1168646,169520,71.47,334.90233800999994,8.780050277709961,0.00073,1165645,22.269363403320312,0.02098005637526512,-354.1982421875
6,16290,1169392,169624,72.4,363.23698919000003,7.124008655548096,0.00073,1166391,-7.646977424621582,0.026087062433362007,-355.5380859375
6,16300,1170142,169729,74.31,449.85159066,7.370418071746826,0.00073,1167141,-9.457916259765625,0.02223631925880909,-357.7957763671875
6,16310,1170892,169834,74.31,519.67719591,6.091780662536621,0.00073,1167891,-2.5528926849365234,0.02028021588921547,-353.62835693359375
6,16320,1171642,169938,74.92,532.44486881,5.112785816192627,0.00073,1168641,1.5962104797363281,0.019918017089366913,-363.9220886230469
6,16330,1172392,170042,74.96,538.1586613899999,4.985110282897949,0.00073,1169391,-4.868380546569824,0.01889917626976967,-361.99847412109375
6,16340,1173142,170147,74.96,541.4303493599999,6.551955223083496,0.00073,1170141,14.015195846557617,0.01864665374159813,-361.04693603515625
6,16350,1173892,170251,74.96,542.1970615500001,6.035194396972656,0.00073,1170891,4.385628700256348,0.020929377526044846,-364.0531005859375
6,16360,1174642,170355,74.96,542.84191703,3.847137928009033,0.00073,1171641,5.342627048492432,0.018980292603373528,-362.0138854980469
6,16370,1175392,170459,74.96,543.07285576,2.8625762462615967,0.00073,1172391,-12.417367935180664,0.019058091565966606,-366.39373779296875
6,16380,1176142,170563,74.96,543.26853189,5.049160957336426,0.00073,1173141,5.61049747467041,0.019271234050393105,-357.5672912597656
6,16390,1176892,170669,75.0,551.8803508,7.3256072998046875,0.00073,1173891,-7.843032360076904,0.018807079643011093,-362.2058410644531
6,16400,1177642,170774,75.0,553.2965086300001,4.490972518920898,0.00073,1174641,-6.968581676483154,0.018158700317144394,-362.8988342285156
6,16410,1178392,170881,75.0,555.72294607,3.014561414718628,0.00073,1175391,-4.3357014656066895,0.017927592620253563,-363.85284423828125
6,16420,1179142,170992,75.0,556.5128023100001,4.716946601867676,0.00073,1176141,13.021259307861328,0.018077541142702103,-363.3447265625
6,16430,1179892,171101,75.0,556.56480643,3.5401034355163574,0.00073,1176891,7.597031116485596,0.017075756564736366,-358.76568603515625
6,16440,1180642,171211,75.0,556.69724908,3.6219048500061035,0.00073,1177641,5.37298583984375,0.017227130010724068,-358.1157531738281
6,16450,1181392,171322,75.0,556.76305413,4.535562992095947,0.00073,1178391,3.4618287086486816,0.017232298851013184,-363.2673034667969
6,16460,1182142,171431,75.0,556.69423188,4.685613632202148,0.00073,1179141,-11.501803398132324,0.01887292042374611,-362.03399658203125
6,16470,1182892,171541,75.0,556.5204963799999,3.032466411590576,0.00073,1179891,-19.875141143798828,0.0180717334151268,-364.72589111328125
6,16480,1183642,171652,75.0,555.95913508,5.9220499992370605,0.00073,1180641,-4.040188312530518,0.01829407922923565,-362.7201232910156
6,16490,1184379,171760,74.87,546.7487498200001,5.944387912750244,0.00073,1181378,-3.644721746444702,0.03511671721935272,-367.7088623046875
6,16500,1185105,171869,74.63,537.17132811,4.053362846374512,0.00073,1182104,-11.77875804901123,0.023786451667547226,-365.2467346191406
6,16510,1185855,171977,74.63,536.3249442499999,6.142782211303711,0.00073,1182854,16.17432403564453,0.018879283219575882,-362.8297119140625
6,16520,1186605,172088,74.63,536.4146382399999,2.8809714317321777,0.00073,1183604,-6.624722957611084,0.017598185688257217,-367.3563537597656
6,16530,1187355,172197,74.63,536.25358548,3.700307846069336,0.00073,1184354,-14.835559844970703,0.019806109368801117,-368.14794921875
6,16540,1188105,172308,74.63,535.6252333,14.390608787536621,0.00073,1185104,13.752057075500488,0.02047702856361866,-365.5833740234375
6,16550,1188826,172414,74.34,494.25051779000006,12.821365356445312,0.00073,1185825,27.81775665283203,0.0382007472217083,-380.51177978515625
6,16560,1189557,172520,74.15,416.20297792000014,9.825030326843262,0.00073,1186556,-11.045884132385254,0.0384368821978569,-371.1888122558594
6,16570,1190285,172625,73.93,407.71105361,13.187454223632812,0.00073,1187284,0.709425687789917,0.029086273163557053,-375.7289733886719
6,16580,1191035,172731,73.93,406.44723623000004,8.63129711151123,0.00073,1188034,-0.19655776023864746,0.02451370283961296,-371.8150634765625
6,16590,1191785,172840,74.06,414.42272643,7.408459663391113,0.00073,1188784,-5.75270938873291,0.020753921940922737,-364.1713562011719
6,16600,1192535,172948,74.3,422.73964305999993,7.393352508544922,0.00073,1189534,7.619336128234863,0.01941283978521824,-366.4741516113281
6,16610,1193285,173057,74.3,420.20979411999986,4.638251304626465,0.00073,1190284,-0.7016469836235046,0.017893610522150993,-365.0836181640625
6,16620,1194035,173168,74.3,419.82323353,4.215713024139404,0.00073,1191034,-5.35959529876709,0.017567859962582588,-370.4396667480469
6,16630,1194785,173277,74.3,419.7950416599999,4.057273864746094,0.00073,1191784,2.3786206245422363,0.018882403150200844,-369.3573303222656
6,16640,1195535,173387,74.3,420.15110401000004,3.7187132835388184,0.00073,1192534,-16.441282272338867,0.01610674522817135,-364.0608215332031
6,16650,1196285,173496,74.59,460.4482143,4.36961555480957,0.00073,1193284,-0.1805872917175293,0.016928069293498993,-364.64056396484375
6,16660,1197035,173605,74.78,538.56584679,4.271293640136719,0.00073,1194034,-6.772184371948242,0.018552111461758614,-367.84735107421875
6,16670,1197785,173716,75.0,545.8271459,9.630510330200195,0.00073,1194784,6.692041873931885,0.03100116364657879,-373.9185485839844
6,16680,1198535,173827,75.0,545.68903819,3.5783462524414062,0.00073,1195534,-17.693296432495117,0.02667432650923729,-374.0213928222656
6,16690,1199285,173936,75.0,545.7212780899999,3.120105743408203,0.00073,1196284,-10.369050979614258,0.020992880687117577,-374.81365966796875
6,16700,1200035,174046,75.0,545.64766767,7.930298805236816,0.00073,1197034,7.173632621765137,0.018307212740182877,-365.72125244140625
6,16710,1200748,174151,74.63,539.54138999,6.040772438049316,0.00073,1197747,8.470312118530273,0.026368219405412674,-370.46466064453125
6,16720,1201498,174261,74.63,535.2818603,7.45495080947876,0.00073,1198497,-1.2891535758972168,0.024377310648560524,-371.4493713378906
6,16730,1202197,174363,74.12,520.83023791,20.240779876708984,0.00073,1199196,76.19275665283203,0.044804804027080536,-397.1562805175781
6,16740,1202894,174465,73.59,465.39298650000006,20.029354095458984,0.00073,1199893,-13.783202171325684,0.062240827828645706,-428.21026611328125
6,16750,1203608,174569,73.23,441.89019383000004,13.702189445495605,0.00073,1200607,-18.23610496520996,0.04411863535642624,-420.18792724609375
6,16760,1204358,174680,73.23,441.5920557099999,14.090227127075195,0.00073,1201357,-11.631391525268555,0.03028695657849312,-403.658447265625
6,16770,1205108,174787,73.23,442.74358319,4.989561080932617,0.00073,1202107,-4.154007911682129,0.024471629410982132,-395.79278564453125
6,16780,1205858,174895,73.23,443.97084256,9.672880172729492,0.00073,1202857,18.057859420776367,0.022303298115730286,-394.78387451171875
6,16790,1206608,175002,73.23,444.59098740999997,5.328487396240234,0.00073,1203607,3.9079220294952393,0.020852793008089066,-389.7495422363281
6,16800,1207358,175111,73.23,444.49746718999995,5.068611145019531,0.00073,1204357,15.633127212524414,0.022885380312800407,-380.2435302734375
6,16810,1208108,175220,73.6,452.83966872999997,5.024125099182129,0.00073,1205107,-5.732646942138672,0.019188210368156433,-378.956298828125
6,16820,1208858,175329,73.6,457.39538516999994,6.339751243591309,0.00073,1205857,-3.2053914070129395,0.017537377774715424,-381.3661193847656
6,16830,1209608,175439,74.11,471.89862146,4.133850574493408,0.00073,1206607,1.5023977756500244,0.018522311002016068,-373.5703430175781
6,16840,1210358,175546,74.64,527.5146413299999,3.3530139923095703,0.00073,1207357,-1.6140942573547363,0.01834498904645443,-376.174072265625
6,16850,1211108,175656,75.0,551.15177063,7.838892936706543,0.00073,1208107,16.79912567138672,0.022752193734049797,-358.3466796875
6,16860,1211858,175764,75.0,545.01494008,6.25486946105957,0.00073,1208857,-4.835736274719238,0.01873643696308136,-365.42547607421875
6,16870,1212608,175874,75.0,545.31965779,3.398099660873413,0.00073,1209607,-0.05581104755401611,0.017186615616083145,-369.18731689453125
6,16880,1213358,175979,75.0,546.06250182,2.7207560539245605,0.00073,1210357,-7.401492118835449,0.01634659431874752,-364.0135803222656
6,16890,1214108,176083,75.0,546.7335260100001,2.3733749389648438,0.00073,1211107,-12.693217277526855,0.016862032935023308,-367.9283752441406
6,16900,1214858,176186,75.0,548.00053421,4.0278472900390625,0.00073,1211857,-9.150636672973633,0.016589336097240448,-364.7341003417969
6,16910,1215608,176290,75.0,548.9829639000001,3.408210277557373,0.00073,1212607,-1.920445442199707,0.01644798181951046,-366.8435363769531
6,16920,1216358,176394,75.0,549.4273877500001,2.9706549644470215,0.00073,1213357,3.6415419578552246,0.017069220542907715,-367.2933654785156
6,16930,1217108,176497,75.0,549.5540612,2.6807425022125244,0.00073,1214107,-1.1006922721862793,0.01654505729675293,-366.76214599609375
6,16940,1217858,176600,75.0,549.96476219,4.058788776397705,0.00073,1214857,13.083696365356445,0.018103834241628647,-366.0908203125
6,16950,1218608,176704,75.0,549.8432596199999,4.644268035888672,0.00073,1215607,0.9581042528152466,0.01809035614132881,-364.000732421875
6,16960,1219331,176804,74.73,549.59447719,2.8713836669921875,0.00073,1216330,-2.24835205078125,0.016221286728978157,-365.587158203125
6,16970,1220081,176907,74.73,550.04284112,3.6284685134887695,0.00073,1217080,-6.291778087615967,0.017669379711151123,-365.2366943359375
6,16980,1220831,177013,74.73,550.2843590699999,3.52731990814209,0.00073,1217830,-1.2180039882659912,0.016321701928973198,-365.7061462402344
6,16990,1221581,177121,74.73,550.4308835200001,3.9580702781677246,0.00073,1218580,-5.790890216827393,0.01623479090631008,-368.0837707519531
6,17000,1222331,177227,74.73,550.5501738400001,3.180859327316284,0.00073,1219330,-12.108450889587402,0.01865062490105629,-369.1221923828125
6,17010,1223081,177332,74.73,550.87230001,3.960808753967285,0.00073,1220080,-5.883697509765625,0.016195960342884064,-370.02880859375
6,17020,1223831,177438,74.73,550.4405714700001,3.5136499404907227,0.00073,1220830,11.307760238647461,0.01689549908041954,-366.9071044921875
6,17030,1224581,177543,74.73,550.4245803599999,3.1384353637695312,0.00073,1221580,-3.214846134185791,0.017474405467510223,-370.20025634765625
6,17040,1225331,177648,74.73,549.81184389,2.694706678390503,0.00073,1222330,-5.536214828491211,0.018524253740906715,-368.9318542480469
6,17050,1226081,177755,74.73,547.96739655,3.268519878387451,0.00073,1223080,-0.9470794200897217,0.019398344680666924,-365.21075439453125
6,17060,1226831,177860,75.0,553.78924707,5.38784122467041,0.00073,1223830,-4.536592960357666,0.018432872369885445,-369.43157958984375
6,17070,1227581,177964,75.0,553.0349866800001,6.617872714996338,0.00073,1224580,-6.766368865966797,0.017384149134159088,-367.5446472167969
6,17080,1228331,178067,75.0,552.5609756200001,6.879159927368164,0.00073,1225330,-5.298408508300781,0.017453543841838837,-364.4435119628906
6,17090,1229081,178171,75.0,552.2584277999999,3.5653696060180664,0.00073,1226080,2.0295515060424805,0.016884610056877136,-366.5867614746094
6,17100,1229831,178277,75.0,551.8716524299999,1.8116545677185059,0.00073,1226830,-41.792808532714844,0.015713628381490707,-377.46795654296875
6,17110,1230581,178382,75.0,550.97366587,2.167236328125,0.00073,1227580,-1.0175025463104248,0.016642745584249496,-368.87127685546875
6,17120,1231331,178487,75.0,551.25887657,3.1103973388671875,0.00073,1228330,-10.704187393188477,0.015497241169214249,-366.3441467285156
6,17130,1232081,178591,75.0,551.08645295,2.941162586212158,0.00073,1229080,-8.39818000793457,0.016271913424134254,-370.4148864746094
6,17140,1232831,178695,75.0,551.3968401100001,2.561713695526123,0.00073,1229830,3.247143030166626,0.017126191407442093,-367.06793212890625
6,17150,1233581,178800,75.0,554.18328011,4.458867073059082,0.00073,1230580,0.8322830200195312,0.016487259417772293,-373.3822937011719
6,17160,1234331,178905,75.0,554.7282472599999,5.44830322265625,0.00073,1231330,0.4122653007507324,0.016801493242383003,-369.2248229980469
6,17170,1235034,179003,74.53,456.02885697000005,3.798487424850464,0.00073,1232033,3.1409215927124023,0.019414357841014862,-372.3931579589844
6,17180,1235722,179099,73.91,424.69477621,6.22790002822876,0.00073,1232721,7.868238925933838,0.017995107918977737,-362.8410949707031
6,17190,1236472,179206,73.91,424.24565896,6.851968765258789,0.00073,1233471,9.951305389404297,0.017599638551473618,-362.5217590332031
6,17200,1237222,179311,73.91,424.6433991700001,4.120366096496582,0.00073,1234221,0.3386916518211365,0.017715908586978912,-366.79827880859375
6,17210,1237972,179415,73.91,425.0376971,4.9686384201049805,0.00073,1234971,18.995128631591797,0.01699431613087654,-358.66363525390625
6,17220,1238722,179520,73.91,424.75043453,2.630157232284546,0.00073,1235721,-14.798359870910645,0.01690850779414177,-364.56317138671875
6,17230,1239472,179624,73.91,425.1051327700001,3.267212390899658,0.00073,1236471,0.017986774444580078,0.016818711534142494,-367.6146240234375
6,17240,1240222,179729,73.91,425.03041246999993,3.9039392471313477,0.00073,1237221,-3.2407689094543457,0.0160331130027771,-367.9834899902344
6,17250,1240972,179833,73.91,425.3751650599999,4.098669528961182,0.00073,1237971,10.546112060546875,0.015675364062190056,-362.6546325683594
6,17260,1241722,179938,73.91,425.75426711,7.086846828460693,0.00073,1238721,7.8808488845825195,0.015824628993868828,-368.0103759765625
6,17270,1242472,180045,74.38,524.86835836,4.376004219055176,0.00073,1239471,-6.464317798614502,0.016445526853203773,-364.62432861328125
6,17280,1243222,180151,75.0,555.6658173700001,3.977632522583008,0.00073,1240221,0.5574156045913696,0.015665151178836823,-359.3914794921875
6,17290,1243972,180256,75.0,556.23778514,4.379034042358398,0.00073,1240971,-10.383635520935059,0.01494194008409977,-364.30657958984375
6,17300,1244722,180360,75.0,556.21867087,2.4318795204162598,0.00073,1241721,-0.8192632794380188,0.015913009643554688,-367.26995849609375
6,17310,1245472,180464,75.0,556.1788732299999,5.8951849937438965,0.00073,1242471,17.430397033691406,0.015085033141076565,-358.8534851074219
6,17320,1246222,180570,75.0,555.9140905300001,2.3743696212768555,0.00073,1243221,-12.099603652954102,0.016030162572860718,-366.5179748535156
6,17330,1246972,180675,75.0,555.68479879,2.045823335647583,0.00073,1243971,-24.462995529174805,0.015415395610034466,-374.7965087890625
6,17340,1247722,180779,75.0,555.69867771,6.605521202087402,0.00073,1244721,5.738825798034668,0.015533247962594032,-362.0335693359375
6,17350,1248472,180884,75.0,555.3084842000001,2.5759170055389404,0.00073,1245471,-0.9613950252532959,0.014880500733852386,-368.5241394042969
6,17360,1249222,180989,75.0,555.5370349399999,2.9647879600524902,0.00073,1246221,0.7268627882003784,0.014527672901749611,-369.6673889160156
6,17370,1249972,181092,75.0,555.67780523,5.107303142547607,0.00073,1246971,13.2220458984375,0.015165544115006924,-364.96661376953125
6,17380,1250722,181197,75.0,555.8415568599999,3.102137565612793,0.00073,1247721,2.417750835418701,0.016944488510489464,-373.119140625
6,17390,1251443,181300,74.71,547.4663253,2.844667434692383,0.00073,1248442,1.3416651487350464,0.020488910377025604,-366.5001220703125
6,17400,1252193,181403,74.71,545.46706563,3.3089003562927246,0.00073,1249192,0.322906494140625,0.017112502828240395,-368.3460998535156
6,17410,1252943,181507,74.71,543.5378220299999,4.956995010375977,0.00073,1249942,13.193170547485352,0.01602659374475479,-365.9180908203125
6,17420,1253693,181613,74.71,541.3127141699999,1.610914707183838,0.00073,1250692,-10.865701675415039,0.015370504930615425,-375.68707275390625
6,17430,1254443,181718,74.71,541.3770620199999,2.999654769897461,0.00073,1251442,3.6085829734802246,0.0152046587318182,-371.0561828613281
6,17440,1255193,181822,74.71,541.0219536300001,1.8293859958648682,0.00073,1252192,-10.173123359680176,0.014783425256609917,-368.55694580078125
6,17450,1255943,181928,74.71,540.48759526,3.905306816101074,0.00073,1252942,-0.3481454849243164,0.01652991585433483,-365.2242431640625
6,17460,1256693,182034,74.71,539.00047459,3.0054991245269775,0.00073,1253692,-4.788626194000244,0.01589030772447586,-374.55792236328125
6,17470,1257443,182140,74.71,538.35993003,2.4043142795562744,0.00073,1254442,-7.0035271644592285,0.014990403316915035,-374.27435302734375
6,17480,1258193,182244,74.71,538.72442935,3.4699368476867676,0.00073,1255192,-13.213053703308105,0.01436817366629839,-372.13360595703125
6,17490,1258943,182349,75.0,546.87509585,4.097559928894043,0.00073,1255942,0.6302106380462646,0.015951503068208694,-361.2619934082031
6,17500,1259693,182454,75.0,548.45556425,1.7176508903503418,0.00073,1256692,-10.129419326782227,0.014617562294006348,-372.23260498046875
6,17510,1260443,182561,75.0,550.4370137000001,2.201605796813965,0.00073,1257442,15.8684720993042,0.014348831959068775,-370.42059326171875
6,17520,1261193,182665,75.0,553.16754082,2.157927989959717,0.00073,1258192,-1.7147716283798218,0.01422375999391079,-371.3595886230469
6,17530,1261943,182771,75.0,553.4913323799999,2.5942649841308594,0.00073,1258942,20.815458297729492,0.01449048612266779,-369.6708679199219
6,17540,1262693,182875,75.0,554.2163073500001,2.3465576171875,0.00073,1259692,-3.8186912536621094,0.01359254214912653,-370.988037109375
6,17550,1263443,182981,75.0,555.34803373,2.111863613128662,0.00073,1260442,8.508321762084961,0.013847848400473595,-371.792724609375
6,17560,1264193,183086,75.0,556.7092859099998,3.278836488723755,0.00073,1261192,9.784534454345703,0.015131239779293537,-368.2635498046875
6,17570,1264943,183191,75.0,555.9490470699999,4.271620273590088,0.00073,1261942,6.126130104064941,0.014647460542619228,-366.709716796875
6,17580,1265693,183299,75.0,556.1435679299999,3.309678554534912,0.00073,1262692,9.861297607421875,0.01446241233497858,-369.1292724609375
6,17590,1266443,183406,75.0,556.22792342,5.722233295440674,0.00073,1263442,11.437471389770508,0.01692052371799946,-368.4354248046875
6,17600,1267193,183518,75.0,540.7022566500001,7.5165205001831055,0.00073,1264192,9.675790786743164,0.023228177800774574,-377.61260986328125
6,17610,1267943,183629,75.0,537.16691649,5.18617057800293,0.00073,1264942,2.0983684062957764,0.021111605688929558,-379.17950439453125
6,17620,1268693,183740,75.0,536.29256744,4.165994644165039,0.00073,1265692,8.164030075073242,0.017567651346325874,-377.7585754394531
6,17630,1269443,183848,75.0,536.15778086,2.6728482246398926,0.00073,1266442,-10.912464141845703,0.015656279399991035,-379.78643798828125
6,17640,1270193,183957,75.0,535.70505613,2.6006178855895996,0.00073,1267192,5.527534484863281,0.014701683074235916,-376.912353515625
6,17650,1270943,184065,75.0,534.8819437200001,4.261484622955322,0.00073,1267942,12.754199028015137,0.014201361685991287,-370.3487854003906
6,17660,1271693,184175,75.0,525.98976214,2.9403579235076904,0.00073,1268692,21.17437744140625,0.01589355804026127,-369.8851318359375
6,17670,1272379,184276,74.36,511.7686464199999,3.958238124847412,0.00073,1269378,14.353095054626465,0.015265805646777153,-367.4226989746094
6,17680,1273129,184387,74.36,511.87197494,3.3554978370666504,0.00073,1270128,-0.2700672149658203,0.01444673165678978,-372.868408203125
6,17690,1273879,184497,74.36,512.0874135199999,4.382940292358398,0.00073,1270878,-0.7020177841186523,0.014037048444151878,-370.2643127441406
6,17700,1274629,184606,74.36,527.99785611,3.648071050643921,0.00073,1271628,-8.92121696472168,0.013251182623207569,-374.195556640625
6,17710,1275379,184716,74.36,531.8619587000001,2.287700891494751,0.00073,1272378,-1.4566898345947266,0.013903995975852013,-370.296875
6,17720,1276129,184826,74.36,532.91214008,2.6781487464904785,0.00073,1273128,-11.734651565551758,0.01348823681473732,-371.44586181640625
6,17730,1276879,184936,74.36,533.064377,3.0042338371276855,0.00073,1273878,2.7302260398864746,0.01397771667689085,-372.8670349121094
6,17740,1277629,185044,74.36,533.26772112,3.991340160369873,0.00073,1274628,21.597850799560547,0.014494867995381355,-371.62261962890625
6,17750,1278379,185153,74.36,532.35679566,18.812519073486328,0.00073,1275378,22.77077865600586,0.0174583550542593,-376.11834716796875
6,17760,1279092,185257,73.99,499.02939567,14.89197826385498,0.00073,1276091,26.069026947021484,0.029423408210277557,-382.6827087402344
6,17770,1279842,185367,74.63,426.7553697000001,10.262554168701172,0.00073,1276841,-5.571509838104248,0.036689918488264084,-386.0736389160156
6,17780,1280592,185475,74.63,351.04238597999995,17.055789947509766,0.00073,1277591,12.462108612060547,0.027867155149579048,-376.527099609375
6,17790,1281342,185585,74.63,349.69694095000006,6.244226455688477,0.00073,1278341,-6.40364933013916,0.023392204195261,-374.4247741699219
6,17800,1282092,185695,74.63,348.8329440300001,7.781863212585449,0.00073,1279091,-1.4641993045806885,0.020805852487683296,-375.9609375
6,17810,1282839,185805,74.6,343.44782189,2.982151746749878,0.00073,1279838,-13.179367065429688,0.016891688108444214,-377.88861083984375
6,17820,1283589,185914,74.6,343.01554117,6.3771653175354,0.00073,1280588,-18.215734481811523,0.015697317197918892,-373.88604736328125
6,17830,1284339,186023,74.6,342.90402330000006,4.069418907165527,0.00073,1281338,-3.015171766281128,0.015222025103867054,-372.33465576171875
6,17840,1285089,186131,74.6,342.88061791,3.581681251525879,0.00073,1282088,3.4368433952331543,0.016586970537900925,-369.42877197265625
6,17850,1285839,186240,74.6,344.48255791,4.917187213897705,0.00073,1282838,-0.35770177841186523,0.01734224706888199,-370.8135986328125
6,17860,1286589,186351,74.97,386.68396262999994,4.620604991912842,0.00073,1283588,-11.939004898071289,0.016999179497361183,-368.7935791015625
6,17870,1287339,186462,74.97,473.78069132,5.274076461791992,0.00073,1284338,-0.9146101474761963,0.015863589942455292,-372.28448486328125
6,17880,1288089,186573,74.97,549.50262057,2.2536113262176514,0.00073,1285088,-11.817853927612305,0.014788184314966202,-376.4105529785156
6,17890,1288839,186681,74.97,550.7186649,4.0062947273254395,0.00073,1285838,-3.8032302856445312,0.016102520748972893,-369.39337158203125
6,17900,1289589,186793,74.97,531.01114735,7.784216403961182,0.00073,1286588,1.3539268970489502,0.016819721087813377,-370.36077880859375
6,17910,1290336,186902,74.97,435.81097041999993,4.257990837097168,0.00073,1287335,-4.527190685272217,0.017754843458533287,-372.424072265625
6,17920,1291086,187010,74.97,383.5349011900001,5.234123706817627,0.00073,1288085,-4.706212520599365,0.01886962167918682,-371.3065185546875
6,17930,1291836,187118,74.97,383.22217272,5.312996864318848,0.00073,1288835,7.217689514160156,0.017523961141705513,-368.7464294433594
6,17940,1292586,187228,74.97,382.9868132699999,6.299522399902344,0.00073,1289585,5.596069812774658,0.01683257520198822,-367.5672607421875
6,17950,1293336,187338,74.97,382.58404992,3.962070941925049,0.00073,1290335,4.775607109069824,0.016150690615177155,-370.68939208984375
6,17960,1294086,187449,74.97,380.64674051,3.077270030975342,0.00073,1291085,9.930880546569824,0.019445598125457764,-367.9847412109375
6,17970,1294793,187550,74.54,352.21824815,5.149857044219971,0.00073,1291792,-13.195887565612793,0.03544046729803085,-378.0679931640625
6,17980,1295543,187660,74.54,344.6093831300001,3.8495187759399414,0.00073,1292542,-18.260169982910156,0.025210395455360413,-380.0476379394531
6,17990,1296293,187768,74.54,344.15779455000006,3.929736614227295,0.00073,1293292,-26.283573150634766,0.01928412728011608,-382.4111022949219
6,18000,1297043,187878,74.54,364.63681190000005,3.420884609222412,0.00073,1294042,1.8241119384765625,0.016805587336421013,-374.8083190917969
6,18010,1297793,187985,74.57,465.11580681,2.8892264366149902,0.00073,1294792,-3.3555617332458496,0.015660684555768967,-373.10986328125
6,18020,1298543,188095,74.57,517.45119963,3.3924293518066406,0.00073,1295542,7.49010705947876,0.014837033115327358,-373.54248046875
6,18030,1299293,188206,74.57,517.58724053,3.3766794204711914,0.00073,1296292,-0.5816524028778076,0.01492356974631548,-372.3746337890625
6,18040,1300043,188317,74.57,517.72698675,2.979901075363159,0.00073,1297042,3.403916835784912,0.01466326043009758,-372.8931884765625
6,18050,1300793,188428,74.57,517.8118364199998,2.8256397247314453,0.00073,1297792,6.605354309082031,0.014281275682151318,-376.4973449707031
6,18060,1301543,188537,74.57,519.6273648099999,3.013361930847168,0.00073,1298542,-3.1772732734680176,0.015183459036052227,-371.5107116699219
6,18070,1302293,188649,75.0,548.82966879,3.290050983428955,0.00073,1299292,13.57365608215332,0.01455388218164444,-374.10150146484375
6,18080,1303043,188760,75.0,556.5045898099999,2.5628437995910645,0.00073,1300042,-4.867986679077148,0.013959519565105438,-371.04150390625
6,18090,1303793,188869,75.0,557.07313271,4.879545211791992,0.00073,1300792,4.540434837341309,0.014953123405575752,-373.1866455078125
6,18100,1304543,188978,75.0,556.97675854,3.0075464248657227,0.00073,1301542,10.189661026000977,0.014745794236660004,-371.50347900390625
6,18110,1305293,189087,75.0,556.43920601,1.8762586116790771,0.00073,1302292,-16.219816207885742,0.0146786505356431,-379.0036926269531
6,18120,1305876,189172,73.33,470.39294520000004,5.6441121101379395,0.00073,1302875,-6.904698848724365,0.014871910214424133,-375.50146484375
6,18130,1306503,189264,72.1,383.6917931699999,2.443817615509033,0.00073,1303502,4.2116289138793945,0.016954146325588226,-375.91424560546875
6,18140,1307191,189364,71.48,357.91896994,5.510322570800781,0.00073,1304190,11.87529182434082,0.01922384835779667,-367.4920654296875
6,18150,1307899,189468,71.06,343.46494895,4.955739974975586,0.00073,1304898,-2.0295252799987793,0.019242649897933006,-371.15740966796875
6,18160,1308649,189579,71.06,342.25406101,10.124296188354492,0.00073,1305648,0.47099828720092773,0.01755642145872116,-371.52685546875
6,18170,1309399,189691,71.06,341.38807994,3.8566555976867676,0.00073,1306398,3.637671709060669,0.01460303645581007,-365.6756591796875
6,18180,1310149,189803,71.06,340.95492604,3.88134765625,0.00073,1307148,-17.24582290649414,0.014776313677430153,-370.12750244140625
6,18190,1310899,189914,71.06,340.69361882000004,10.283864974975586,0.00073,1307898,0.7067179679870605,0.014558359049260616,-367.65594482421875
6,18200,1311649,190024,71.06,340.50716504999997,18.928863525390625,0.00073,1308648,43.85829162597656,0.02255825698375702,-376.3809814453125
6,18210,1312343,190126,70.5,302.85763121,36.746665954589844,0.00073,1309342,58.0545654296875,0.06493432819843292,-524.2728271484375
6,18220,1313093,190236,72.17,379.90437541000006,24.37518310546875,0.00073,1310092,-23.113489151000977,0.0715998038649559,-531.8796997070312
6,18230,1313843,190346,73.4,464.05311047,32.219303131103516,0.00073,1310842,-34.71434020996094,0.052421730011701584,-488.08056640625
6,18240,1314593,190451,74.02,488.66598430000005,6.040806770324707,0.00073,1311592,-29.7977237701416,0.0360296294093132,-460.0079345703125
6,18250,1315343,190559,74.44,501.64941662999996,5.0568928718566895,0.00073,1312342,-16.655805587768555,0.02616232819855213,-435.023681640625
6,18260,1316093,190668,74.44,501.6365109300001,5.895139694213867,0.00073,1313092,-20.545211791992188,0.02033868432044983,-419.13641357421875
