time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/ent_coef,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/n_updates
36160,83623,16.45,599808,-2.4783215999999997,7,0.0003067865618504584,0.0024930930230766535,0.00073,1.7395356893539429,-6.444547653198242,596807
36170,83647,16.43,599972,-2.45391424,7,0.000305647641653195,0.004741060547530651,0.00073,1.7718994617462158,-9.667240142822266,596971
36180,83671,16.45,600141,-2.45557817,7,0.00030777938081882894,0.0029143053106963634,0.00073,1.7849576473236084,-11.924395561218262,597140
36190,83694,16.45,600304,-2.44310602,7,0.0002977671392727643,0.00243463646620512,0.00073,1.746909260749817,-21.350078582763672,597303
36200,83717,16.45,600465,-2.4480917200000003,7,0.0002888946619350463,0.0031082560308277607,0.00073,1.8296513557434082,4.8771209716796875,597464
36210,83740,16.41,600623,-2.44971754,7,0.00028820341685786843,0.003058740869164467,0.00073,1.7204805612564087,-13.140777587890625,597622
36220,83763,16.44,600786,-2.4575630299999998,7,0.0002963548758998513,0.003674200037494302,0.00073,1.7564926147460938,3.1088523864746094,597785
36230,83786,16.39,600946,-2.4553672200000003,7,0.00029443195671774447,0.003976643551141024,0.00073,1.8170020580291748,25.79635238647461,597945
36240,83809,16.35,601108,-2.4656111,7,0.0002950624329969287,0.003094825427979231,0.00073,1.8164981603622437,16.021347045898438,598107
36250,83832,16.31,601271,-2.47009189,7,0.00029211558285169303,0.0025846760254353285,0.00073,1.7845054864883423,10.04648494720459,598270
36260,83856,16.28,601436,-2.4785684999999997,7,0.00029453952447511256,0.004397681914269924,0.00073,1.7609126567840576,-7.3451642990112305,598435
36270,83881,16.28,601600,-2.4829793199999997,7,0.0002969557826872915,0.003045122604817152,0.00073,1.7800925970077515,-5.947796821594238,598599
36280,83906,16.23,601764,-2.47642861,7,0.0002919551625382155,0.003871639259159565,0.00073,1.8067657947540283,1.0087376832962036,598763
36290,83930,16.22,601926,-2.47879176,7,0.00028926602681167424,0.0033124121837317944,0.00073,1.7533782720565796,-1.7973051071166992,598925
36300,83954,16.24,602089,-2.47990719,7,0.0002903425192926079,0.0026225578039884567,0.00073,1.781148076057434,1.0622485876083374,599088
36310,83978,16.29,602252,-2.4793725299999996,7,0.00029068911680951715,0.005401395261287689,0.00073,1.7908189296722412,-1.893096923828125,599251
36320,84001,16.31,602417,-2.4708178400000005,7,0.00028731892234645784,0.0025136671029031277,0.00073,1.8514516353607178,35.3280143737793,599416
36330,84025,16.35,602581,-2.47358133,7,0.0002917923266068101,0.004813957028090954,0.00073,1.7557250261306763,-10.410135269165039,599580
36340,84048,16.34,602742,-2.4568798399999996,7,0.00029460020596161485,0.0018668477423489094,0.00073,1.7706186771392822,-8.92697525024414,599741
36350,84071,16.32,602903,-2.4378603,7,0.0002937728422693908,0.00300297187641263,0.00073,1.8018138408660889,-0.1167076826095581,599902
36360,84094,16.32,603068,-2.42654789,7,0.00029721928876824677,0.0048741865903139114,0.00073,1.7952237129211426,9.22389030456543,600067
36370,84118,16.31,603231,-2.4259262700000006,7,0.0003011923690792173,0.003296182956546545,0.00073,1.852795958518982,2.530289649963379,600230
36380,84142,16.35,603399,-2.4192079499999997,7,0.000308658869471401,0.0025006704963743687,0.00073,1.8222750425338745,-5.290582180023193,600398
36390,84165,16.35,603561,-2.40520092,7,0.0003070218663197011,0.0021447679027915,0.00073,1.8186357021331787,-4.111437797546387,600560
36400,84187,16.31,603720,-2.40119227,7,0.000309541734168306,0.0033642477355897427,0.00073,1.7946248054504395,6.034313201904297,600719
36410,84211,16.32,603884,-2.40891059,7,0.00030729194986633956,0.0018874048255383968,0.00073,1.7657124996185303,-11.935114860534668,600883
36420,84234,16.28,604045,-2.40287765,7,0.0002962110738735646,0.0033499919809401035,0.00073,1.763272762298584,-28.80880355834961,601044
36430,84257,16.26,604207,-2.39900312,7,0.00029388885013759136,0.0019204281270503998,0.00073,1.7756764888763428,-15.435529708862305,601206
36440,84280,16.25,604367,-2.40500542,7,0.00029589541372843087,0.005486412439495325,0.00073,1.796143651008606,5.065071105957031,601366
36450,84303,16.28,604531,-2.4042389500000003,7,0.0002898340462706983,0.0030980361625552177,0.00073,1.7830482721328735,-11.104757308959961,601530
36460,84327,16.28,604696,-2.40322556,7,0.00030103069730103016,0.0023946671281009912,0.00073,1.7824342250823975,16.617149353027344,601695
36470,84350,16.31,604862,-2.3979291600000003,7,0.00030501431319862604,0.0026254570111632347,0.00073,1.774820327758789,8.959634780883789,601861
36480,84373,16.26,605025,-2.3947923700000002,7,0.000308513204799965,0.0026560926344245672,0.00073,1.8054560422897339,-4.67539119720459,602024
36490,84395,16.25,605186,-2.3926476599999997,7,0.0003067347570322454,0.0023802542127668858,0.00073,1.7378077507019043,-19.577146530151367,602185
36500,84418,16.28,605348,-2.4002042299999995,7,0.0002977637341246009,0.0033703120425343513,0.00073,1.7797423601150513,19.482389450073242,602347
36510,84441,16.25,605509,-2.3855835599999997,7,0.00029530003666877747,0.0051561701111495495,0.00073,1.7691701650619507,-8.877933502197266,602508
36520,84464,16.27,605672,-2.40361422,7,0.00029299891320988536,0.002343033440411091,0.00073,1.7627204656600952,-14.836433410644531,602671
36530,84487,16.26,605833,-2.40341661,7,0.0003001300210598856,0.0034789119381457567,0.00073,1.7663283348083496,-5.307558059692383,602832
36540,84510,16.26,605993,-2.39573354,7,0.00030995055567473173,0.0025101364590227604,0.00073,1.7424755096435547,-3.2113704681396484,602992
36550,84533,16.24,606155,-2.4175379200000005,7,0.0003085231874138117,0.001726738060824573,0.00073,1.7553503513336182,1.3957998752593994,603154
36560,84556,16.21,606317,-2.4190945200000002,7,0.0003081762115471065,0.0026170420460402966,0.00073,1.7439641952514648,-8.399497032165527,603316
36570,84580,16.19,606481,-2.43107186,7,0.0003122081980109215,0.0019439337775111198,0.00073,1.7703853845596313,-15.609151840209961,603480
36580,84602,16.18,606643,-2.4439419,7,0.00030563102336600423,0.0026753530837595463,0.00073,1.7400424480438232,-15.651529312133789,603642
36590,84625,16.21,606807,-2.4618476,7,0.0002963741135317832,0.0023984191939234734,0.00073,1.7903492450714111,-11.154184341430664,603806
36600,84649,16.23,606971,-2.46299857,7,0.0002919693652074784,0.004224914126098156,0.00073,1.7789490222930908,10.34648609161377,603970
36610,84672,16.23,607132,-2.4734484199999995,7,0.0003002173325512558,0.002690544817596674,0.00073,1.7642701864242554,-31.362499237060547,604131
36620,84696,16.23,607295,-2.4761966299999996,7,0.00030060383141972125,0.002803892595693469,0.00073,1.7986719608306885,4.9959869384765625,604294
36630,84719,16.25,607458,-2.4869405899999997,7,0.0002967918699141592,0.0033503323793411255,0.00073,1.7801928520202637,-4.301207542419434,604457
36640,84741,16.25,607618,-2.49259478,7,0.00030273332959041,0.003463721601292491,0.00073,1.7584176063537598,-10.58057689666748,604617
36650,84765,16.26,607781,-2.48649934,7,0.00030440636328421533,0.002070743590593338,0.00073,1.7476245164871216,-26.52584457397461,604780
36660,84788,16.27,607944,-2.5026188599999997,7,0.0002993536472786218,0.0033867480233311653,0.00073,1.8308563232421875,6.464067459106445,604943
36670,84811,16.23,608104,-2.49939662,7,0.00030474187224172056,0.002848835429176688,0.00073,1.7345818281173706,-27.253732681274414,605103
36680,84834,16.24,608267,-2.5131381400000006,7,0.00030576891731470823,0.002873389981687069,0.00073,1.8100746870040894,23.081787109375,605266
36690,84858,16.25,608432,-2.52699481,7,0.0002986402250826359,0.003285543527454138,0.00073,1.7239876985549927,-16.036527633666992,605431
36700,84881,16.23,608594,-2.52299339,7,0.0003009687061421573,0.0028944823425263166,0.00073,1.7748726606369019,-5.957126617431641,605593
36710,84904,16.22,608754,-2.53317953,7,0.0002947370521724224,0.0018168974202126265,0.00073,1.7578542232513428,-14.806436538696289,605753
36720,84926,16.17,608912,-2.5276906599999998,7,0.0003043805481866002,0.0037386128678917885,0.00073,1.7219616174697876,-7.499250888824463,605911
36730,84949,16.12,609070,-2.52321586,7,0.00030681522912345827,0.0021273326128721237,0.00073,1.7660393714904785,-17.52358055114746,606069
36740,84974,16.29,609247,-2.9122301100000003,7,0.00047408530372194946,0.013325642794370651,0.00073,0.6419851779937744,229.86378479003906,606246
36750,85003,16.63,609444,-3.1338733299999997,7,0.0005535123054869473,0.007730509154498577,0.00073,1.2445428371429443,77.14545440673828,606443
36760,85029,16.83,609627,-3.2103909000000006,7,0.0005780459032393992,0.006921576336026192,0.00073,1.508291482925415,23.1043701171875,606626
36770,85059,17.41,609845,-3.5365044199999995,7,0.0005751524004153907,0.004154149442911148,0.00073,1.6968793869018555,-34.6477165222168,606844
36780,85089,17.83,610050,-3.68604155,7,0.0005446469876915216,0.0052325064316391945,0.00073,1.8628178834915161,-24.756105422973633,607049
36790,85117,18.14,610246,-3.79857539,7,0.0005113716470077634,0.003053124528378248,0.00073,1.811170220375061,-50.97494888305664,607245
36800,85143,18.3,610424,-3.8590994499999995,7,0.00048315071035176516,0.0027963481843471527,0.00073,1.7655998468399048,-66.96940612792969,607423
36810,85168,18.47,610601,-3.9269714500000004,7,0.00045625437633134425,0.0023381796199828386,0.00073,1.8069980144500732,-49.16288375854492,607600
36820,85191,18.49,610761,-4.016137179999999,7,0.0004340908781159669,0.0029441192746162415,0.00073,1.7757574319839478,-39.27127456665039,607760
36830,85215,18.5,610920,-4.06125599,7,0.0004119435034226626,0.0033046780154109,0.00073,1.8332277536392212,-23.802043914794922,607919
36840,85238,18.32,611079,-3.7112254200000008,7,0.00039148255018517375,0.003059642156586051,0.00073,1.7869890928268433,-37.20983123779297,608078
36850,85261,17.92,611236,-3.51343191,7,0.0003723763220477849,0.003008021041750908,0.00073,1.7647318840026855,-41.78069305419922,608235
36860,85283,17.62,611389,-3.43401305,7,0.00036149806692264974,0.004733136855065823,0.00073,1.810028076171875,-15.057180404663086,608388
36870,85305,16.99,611544,-3.1261770399999995,7,0.00035047854180447757,0.003332698717713356,0.00073,1.7138029336929321,-47.337257385253906,608543
36880,85327,16.46,611696,-2.95932007,7,0.00034360363497398794,0.009163066744804382,0.00073,1.7776106595993042,-3.5753860473632812,608695
36890,85349,16.05,611851,-2.8357938900000006,7,0.0003344975411891937,0.0024965570773929358,0.00073,1.8439981937408447,-1.7495856285095215,608850
36900,85372,15.83,612007,-2.7857408599999998,7,0.0003275179478805512,0.00413172971457243,0.00073,1.7866501808166504,-0.2820124626159668,609006
36910,85394,15.66,612167,-2.7063586299999995,7,0.0003195397730451077,0.002947680652141571,0.00073,1.7895537614822388,-5.880244255065918,609166
36920,85417,15.65,612326,-2.60826438,7,0.00031093673896975815,0.0037339646369218826,0.00073,1.8489282131195068,0.4782843589782715,609325
36930,85440,15.65,612485,-2.5653184300000005,7,0.0003071946557611227,0.004598395898938179,0.00073,1.7584469318389893,-2.546137809753418,609484
36940,85463,15.68,612647,-2.5350870199999997,7,0.0003093283739872277,0.003121974179521203,0.00073,1.7908985614776611,1.4667291641235352,609646
36950,85487,15.76,612812,-2.50859467,7,0.0003137606254313141,0.004864374175667763,0.00073,1.7257614135742188,-4.6320929527282715,609811
36960,85509,15.82,612971,-2.4954219,7,0.00031520018819719553,0.005556769669055939,0.00073,1.7409926652908325,-5.722976207733154,609970
36970,85532,15.89,613133,-2.48165968,7,0.0003134134167339653,0.003882825141772628,0.00073,1.885342001914978,43.341312408447266,610132
36980,85556,16.01,613297,-2.47725144,7,0.0003170651907566935,0.0028001070022583008,0.00073,1.7713567018508911,14.97685718536377,610296
36990,85579,16.07,613458,-2.4691360500000004,7,0.00031719947583042085,0.002360173501074314,0.00073,1.7654470205307007,-18.235191345214844,610457
37000,85602,16.14,613621,-2.4568431200000003,7,0.0003111577534582466,0.0028154724277555943,0.00073,1.8315625190734863,9.232973098754883,610620
37010,85625,16.12,613779,-2.4780522800000004,7,0.0003086376818828285,0.0027078783605247736,0.00073,1.7869117259979248,-3.8451387882232666,610778
37020,85647,16.07,613933,-2.47834648,7,0.0003076206485275179,0.0029598884284496307,0.00073,1.7612109184265137,-6.832339286804199,610932
37030,85668,15.99,614084,-2.49528189,7,0.0003014909743797034,0.0023947209119796753,0.00073,1.778272032737732,-11.175566673278809,611083
37040,85690,15.92,614239,-2.5031924199999995,7,0.00030468954355455935,0.004567563533782959,0.00073,1.817365050315857,4.555649757385254,611238
37050,85712,15.78,614390,-2.5126062300000003,7,0.0003098530287388712,0.0023939707316458225,0.00073,1.7687586545944214,2.684791326522827,611389
37060,85734,15.77,614548,-2.5342882999999996,7,0.0003063646436203271,0.003846474690362811,0.00073,1.7679827213287354,-5.011807918548584,611547
37070,85757,15.77,614710,-2.52059829,7,0.00030853113275952637,0.0029966547153890133,0.00073,1.7460390329360962,-12.183393478393555,611709
37080,85781,15.8,614877,-2.53629237,7,0.000314834265736863,0.004532316699624062,0.00073,1.7931249141693115,19.85689926147461,611876
37090,85804,15.81,615039,-2.5400441700000003,7,0.0003178808547090739,0.005200725514441729,0.00073,1.8154045343399048,8.806827545166016,612038
37100,85827,15.79,615200,-2.5410259899999996,7,0.0003111533005721867,0.004619954153895378,0.00073,1.8052853345870972,-0.3401646614074707,612199
37110,85850,15.85,615364,-2.5370071,7,0.0003137818712275475,0.003925836645066738,0.00073,1.7995753288269043,44.859527587890625,612363
37120,85874,15.96,615529,-2.55565001,7,0.0003113634593319148,0.0033233934082090855,0.00073,1.7317194938659668,-13.566896438598633,612528
37130,85899,16.15,615699,-2.56652342,7,0.00031940327608026564,0.002751890104264021,0.00073,1.7855336666107178,7.482184886932373,612698
37140,85923,16.28,615867,-2.5802244,7,0.00031984495581127703,0.0031027146615087986,0.00073,1.7534395456314087,-11.548351287841797,612866
37150,85947,16.44,616034,-2.5687212999999995,7,0.00031892600236460567,0.003922510426491499,0.00073,1.8399661779403687,9.572195053100586,613033
37160,85970,16.5,616198,-2.55652296,7,0.0003159414336550981,0.003953837789595127,0.00073,1.7894471883773804,8.253121376037598,613197
37170,85994,16.57,616367,-2.57358121,7,0.00031875420245341957,0.0026482001412659883,0.00073,1.8243210315704346,2.520801067352295,613366
37180,86017,16.54,616531,-2.55160265,7,0.00031725846929475665,0.002732822671532631,0.00073,1.7401139736175537,-19.803117752075195,613530
37190,86041,16.59,616698,-2.5596514399999997,7,0.00032356983865611255,0.004884624853730202,0.00073,1.8278807401657104,11.419005393981934,613697
37200,86065,16.62,616862,-2.5600940899999993,7,0.00031768050394020975,0.0023809922859072685,0.00073,1.7932486534118652,2.8741092681884766,613861
37210,86089,16.63,617027,-2.5550011899999996,7,0.0003105328360106796,0.002594348043203354,0.00073,1.7808969020843506,3.8385252952575684,614026
37220,86112,16.61,617190,-2.5454068199999997,7,0.000302706757793203,0.002978940960019827,0.00073,1.7823824882507324,1.290532112121582,614189
37230,86135,16.52,617351,-2.51714775,7,0.0002972042711917311,0.002903642598539591,0.00073,1.7949144840240479,22.218198776245117,614350
37240,86158,16.47,617514,-2.5054227499999997,7,0.0002932762436103076,0.002190936589613557,0.00073,1.8098504543304443,-7.32844877243042,614513
37250,86182,16.46,617680,-2.51542048,7,0.00029408931732177734,0.0032516885548830032,0.00073,1.8053739070892334,0.37972259521484375,614679
37260,86205,16.48,617846,-2.5269786799999996,7,0.0002902907435782254,0.0019844365306198597,0.00073,1.731128454208374,-12.212545394897461,614845
37270,86229,16.41,618008,-2.51837374,7,0.0002880723332054913,0.0031489289831370115,0.00073,1.7473878860473633,6.401368618011475,615007
37280,86253,16.41,618172,-2.5271634599999997,7,0.0002875006466638297,0.0024720251094549894,0.00073,1.7367849349975586,-6.894708633422852,615171
37290,86276,16.34,618332,-2.50670727,7,0.0002905746514443308,0.002166970632970333,0.00073,1.8295295238494873,-12.578044891357422,615331
37300,86299,16.34,618496,-2.51024314,7,0.00028513683355413377,0.0036544054746627808,0.00073,1.7563726902008057,-1.113058090209961,615495
37310,86322,16.31,618658,-2.496914,7,0.00028849105001427233,0.002062368206679821,0.00073,1.7670022249221802,-6.05158805847168,615657
37320,86345,16.27,618817,-2.48900055,7,0.00029038681532256305,0.003456568345427513,0.00073,1.7494184970855713,-9.702205657958984,615816
37330,86368,16.28,618979,-2.49235274,7,0.000300300947856158,0.0031679829116910696,0.00073,1.8017023801803589,11.03193187713623,615978
37340,86391,16.27,619141,-2.4857289999999996,7,0.0003022457822225988,0.002610774477943778,0.00073,1.7448127269744873,-27.860109329223633,616140
37350,86414,16.22,619302,-2.4607190899999996,7,0.00030321034137159586,0.0025863025803118944,0.00073,1.7351628541946411,-10.833089828491211,616301
37360,86437,16.18,619464,-2.43466982,7,0.00029880914371460676,0.0028937936294823885,0.00073,1.7456371784210205,-27.043947219848633,616463
37370,86460,16.19,619627,-2.4373081400000003,7,0.00029150390764698386,0.003259910037741065,0.00073,1.8472620248794556,27.45013999938965,616626
37380,86484,16.22,619794,-2.46586647,7,0.0002966682077385485,0.002347165485844016,0.00073,1.736731767654419,-15.09027099609375,616793
37390,86508,16.32,619964,-2.4902949,7,0.0002937212702818215,0.0024979757145047188,0.00073,1.807319164276123,25.71166229248047,616963
37400,86532,16.33,620129,-2.4868305399999997,7,0.00029446734697557986,0.0033871736377477646,0.00073,1.8265409469604492,22.389846801757812,617128
37410,86555,16.35,620293,-2.50048194,7,0.00029656977858394384,0.003217108314856887,0.00073,1.7920762300491333,-10.338890075683594,617292
37420,86579,16.37,620454,-2.4881944199999997,7,0.00029793870635330677,0.0044213877990841866,0.00073,1.8267580270767212,22.72486686706543,617453
37430,86601,16.36,620615,-2.4774839500000003,7,0.0002981476136483252,0.003051906358450651,0.00073,1.749273419380188,-11.213295936584473,617614
37440,86625,16.37,620778,-2.4833190199999997,7,0.0002943993895314634,0.0033069774508476257,0.00073,1.7850878238677979,-6.611696720123291,617777
37450,86648,16.37,620939,-2.4810270699999997,7,0.00029344551148824394,0.004086782224476337,0.00073,1.8538575172424316,18.275537490844727,617938
37460,86672,16.41,621105,-2.4880691600000002,7,0.0002964411105494946,0.0039903041906654835,0.00073,1.764596700668335,12.551139831542969,618104
37470,86695,16.39,621266,-2.4744384999999998,7,0.0003047985373996198,0.0019246488809585571,0.00073,1.770449161529541,10.944942474365234,618265
37480,86718,16.36,621430,-2.44347571,7,0.0003036374691873789,0.0035453462041914463,0.00073,1.7809488773345947,16.80847930908203,618429
37490,86741,16.29,621593,-2.42268018,7,0.000296182552119717,0.0028354329988360405,0.00073,1.7663885354995728,-8.338903427124023,618592
37500,86765,16.31,621760,-2.4360811800000004,7,0.0002934499643743038,0.002532993908971548,0.00073,1.7624305486679077,-1.9245352745056152,618759
37510,86788,16.28,621921,-2.41351258,7,0.0002953913062810898,0.00394054502248764,0.00073,1.7429988384246826,-9.925161361694336,618920
37520,86812,16.3,622084,-2.4235638400000004,7,0.0002935039810836315,0.0022428715601563454,0.00073,1.7605829238891602,-10.244598388671875,619083
37530,86835,16.3,622245,-2.4262708,7,0.0002931423077825457,0.003277041483670473,0.00073,1.7396761178970337,-4.949250221252441,619244
37540,86858,16.28,622406,-2.41833117,7,0.0002955682575702667,0.004029594827443361,0.00073,1.8295807838439941,10.320259094238281,619405
37550,86881,16.27,622566,-2.42243965,7,0.0002942059945780784,0.0035516340285539627,0.00073,1.800586223602295,3.5394704341888428,619565
37560,86904,16.23,622728,-2.4169852,7,0.00029778957832604647,0.0031413023825734854,0.00073,1.7533317804336548,0.5721108913421631,619727
37570,86928,16.37,622903,-2.5953866600000004,7,0.00039525461033917964,0.0135125070810318,0.00073,1.4933109283447266,148.03829956054688,619902
37580,86955,16.59,623089,-2.86582118,7,0.0005533352377824485,0.012854124419391155,0.00073,1.2193264961242676,108.82313537597656,620088
37590,86992,17.56,623349,-3.283752390000001,7,0.0006475659320130944,0.00864192470908165,0.00073,1.3583468198776245,18.29804229736328,620348
37600,87033,18.74,623634,-3.89988911,7,0.0005955763044767082,0.006625618319958448,0.00073,1.6649188995361328,-34.54412078857422,620633
37610,87067,19.55,623876,-4.44513346,7,0.0005175310652703047,0.007219003513455391,0.00073,1.7421678304672241,-51.328853607177734,620875
37620,87093,19.72,624056,-4.588597589999999,7,0.00046413042582571507,0.006478898227214813,0.00073,1.7680034637451172,-61.4295654296875,621055
37630,87115,19.66,624211,-4.63389572,7,0.0004232520004734397,0.004115624353289604,0.00073,1.747464656829834,-69.12157440185547,621210
37640,87137,19.55,624361,-4.63906503,7,0.0003933049738407135,0.004086444154381752,0.00073,1.8079380989074707,-41.869789123535156,621360
37650,87159,19.46,624512,-4.67462287,7,0.00037203432293608785,0.006219567731022835,0.00073,1.805772304534912,-8.544361114501953,621511
37660,87181,19.41,624669,-4.71397291,7,0.00035479184589348733,0.002810755046084523,0.00073,1.803558111190796,-23.799985885620117,621668
37670,87204,19.23,624826,-4.550517899999999,7,0.00034025099012069404,0.003948134370148182,0.00073,1.8442820310592651,-6.134155750274658,621825
37680,87226,18.94,624983,-4.2771941600000005,7,0.00032918257056735456,0.00233854865655303,0.00073,1.7458895444869995,-17.802734375,621982
37690,87249,17.93,625142,-3.8783043,7,0.00032062159152701497,0.0052967369556427,0.00073,1.7500884532928467,-17.15284538269043,622141
37700,87272,16.66,625300,-3.2577766199999996,7,0.0003153923316858709,0.0026147805619984865,0.00073,1.799721121788025,-15.771139144897461,622299
37710,87295,15.81,625457,-2.7354358700000008,7,0.0003099972673226148,0.0022247429005801678,0.00073,1.7228035926818848,-15.357795715332031,622456
37720,87318,15.61,625617,-2.6296362600000003,7,0.0003037747519556433,0.0034619339276105165,0.00073,1.803432583808899,5.454858779907227,622616
37730,87341,15.67,625778,-2.5978895,7,0.0002980304998345673,0.005789288319647312,0.00073,1.8165665864944458,-0.43477725982666016,622777
37740,87364,15.78,625939,-2.5889354600000005,7,0.0002965083986055106,0.00463065505027771,0.00073,1.7969069480895996,5.346725940704346,622938
37750,87388,15.92,626104,-2.56081995,7,0.0002961729478556663,0.004833051469177008,0.00073,1.8182885646820068,0.5033941268920898,623103
37760,87411,15.99,626268,-2.52214822,7,0.00029739338788203895,0.0025827251374721527,0.00073,1.8056135177612305,11.651138305664062,623267
37770,87434,16.0,626426,-2.52249343,7,0.0002988986379932612,0.0028988253325223923,0.00073,1.784798502922058,-28.726776123046875,623425
37780,87457,16.04,626587,-2.53610955,7,0.0002983538433909416,0.002988604363054037,0.00073,1.7931703329086304,9.16995620727539,623586
37790,87480,16.07,626749,-2.5382435599999997,7,0.000309614057186991,0.004921949002891779,0.00073,1.8068785667419434,-1.1334677934646606,623748
37800,87504,16.13,626913,-2.5472382700000002,7,0.00030622092890553176,0.0029503488913178444,0.00073,1.8170955181121826,15.237164497375488,623912
37810,87527,16.16,627073,-2.54711976,7,0.00030375795904546976,0.0037615399342030287,0.00073,1.7806267738342285,-7.30766487121582,624072
37820,87551,16.18,627235,-2.51066588,7,0.000300062500173226,0.0032533961348235607,0.00073,1.793332815170288,-11.52126407623291,624234
37830,87574,16.18,627396,-2.50808842,7,0.00029413250740617514,0.003392360173165798,0.00073,1.761863112449646,-12.030954360961914,624395
37840,87596,16.14,627553,-2.5212116,7,0.00029379804618656635,0.002254369668662548,0.00073,1.767284870147705,8.842500686645508,624552
37850,87619,16.06,627710,-2.5314036700000004,7,0.00029597640968859196,0.002711298642680049,0.00073,1.8113787174224854,5.226975917816162,624709
37860,87642,16.04,627872,-2.57361965,7,0.00028910028049722314,0.002244297880679369,0.00073,1.7668451070785522,-19.059667587280273,624871
37870,87665,16.05,628031,-2.58000043,7,0.000293823832180351,0.004312447737902403,0.00073,1.7935034036636353,15.93379020690918,625030
37880,87689,16.06,628193,-2.5923178299999994,7,0.0003039187577087432,0.0022419788874685764,0.00073,1.8010188341140747,11.89410400390625,625192
37890,87711,16.02,628351,-2.56991276,7,0.0002962896251119673,0.003922419622540474,0.00073,1.7836731672286987,15.371908187866211,625350
37900,87734,15.98,628511,-2.55216418,7,0.0002957743708975613,0.005381153896450996,0.00073,1.8239878416061401,18.978811264038086,625510
37910,87758,16.01,628674,-2.5489926599999997,7,0.00030481567955575883,0.0017046525608748198,0.00073,1.7224915027618408,-16.99172592163086,625673
37920,87782,16.05,628840,-2.5583114800000004,7,0.0003126793017145246,0.0023868808057159185,0.00073,1.7909846305847168,3.6714015007019043,625839
37930,87805,16.11,629007,-2.56236393,7,0.00030674529261887074,0.0035253644455224276,0.00073,1.7738181352615356,-16.49126434326172,626006
37940,87829,16.19,629172,-2.55299181,7,0.00030098995193839073,0.0037647648714482784,0.00073,1.798614263534546,11.92605209350586,626171
37950,87852,16.22,629332,-2.5415294200000003,7,0.0002936884993687272,0.002878773957490921,0.00073,1.823394775390625,8.37983226776123,626331
37960,87876,16.25,629497,-2.5065864400000004,7,0.00028351126820780337,0.0029623452574014664,0.00073,1.7593803405761719,21.996084213256836,626496
37970,87900,16.33,629664,-2.5000592400000006,7,0.0002997504489030689,0.003672368358820677,0.00073,1.8017339706420898,21.03292465209961,626663
37980,87924,16.34,629827,-2.47055656,7,0.00029787846142426133,0.004394776187837124,0.00073,1.783268690109253,9.279523849487305,626826
37990,87948,16.43,629994,-2.4899289199999997,7,0.0002961726568173617,0.005567638203501701,0.00073,1.8159812688827515,21.763063430786133,626993
38000,87972,16.5,630161,-2.48605288,7,0.0002970523783005774,0.003876029048115015,0.00073,1.81244957447052,10.19672679901123,627160
38010,87997,16.52,630326,-2.47588975,7,0.00028820917941629887,0.0051127891056239605,0.00073,1.8174364566802979,15.662879943847656,627325
38020,88020,16.5,630490,-2.46594745,7,0.00029890434234403074,0.003420537803322077,0.00073,1.7613024711608887,13.311922073364258,627489
38030,88044,16.47,630654,-2.4506623399999996,7,0.0003027494822163135,0.002731806831434369,0.00073,1.7353239059448242,1.5813138484954834,627653
38040,88067,16.42,630814,-2.43490204,7,0.0003024167672265321,0.0030674044974148273,0.00073,1.7812576293945312,4.4407429695129395,627813
38050,88091,16.42,630974,-2.44428954,7,0.000299248902592808,0.002909162314608693,0.00073,1.7836556434631348,-15.223369598388672,627973
38060,88114,16.38,631135,-2.4419278700000002,7,0.0002929958573076874,0.0038280931767076254,0.00073,1.7308753728866577,-12.746914863586426,628134
38070,88137,16.33,631297,-2.43513152,7,0.00029810896376147866,0.0043760621920228004,0.00073,1.7643119096755981,9.728866577148438,628296
38080,88160,16.3,631457,-2.433097,7,0.00030098878778517246,0.004158154595643282,0.00073,1.767122507095337,-5.9285383224487305,628456
38090,88184,16.24,631618,-2.4266212800000004,7,0.00030137511203065515,0.0032353682909160852,0.00073,1.750474214553833,4.1431050300598145,628617
38100,88207,16.17,631778,-2.42476567,7,0.00029609978082589805,0.004139307886362076,0.00073,1.8192272186279297,21.829830169677734,628777
38110,88232,16.22,631948,-2.44653025,7,0.00030024483567103744,0.0051591224037110806,0.00073,1.7914015054702759,-6.795969486236572,628947
38120,88257,16.29,632119,-2.45833123,7,0.0003007515042554587,0.002131049055606127,0.00073,1.7319965362548828,-22.10462760925293,629118
38130,88280,16.3,632284,-2.4735048300000004,7,0.0002963814476970583,0.002759410534054041,0.00073,1.8283178806304932,4.66751766204834,629283
38140,88304,16.33,632447,-2.4843355099999997,7,0.0003050148661714047,0.002442640019580722,0.00073,1.770688772201538,-7.326059818267822,629446
38150,88327,16.32,632606,-2.48014943,7,0.00031211532768793404,0.002388502238318324,0.00073,1.7692945003509521,11.20969009399414,629605
38160,88350,16.32,632767,-2.48148514,7,0.00030446212622337043,0.0027506970800459385,0.00073,1.7634919881820679,1.0758037567138672,629766
38170,88374,16.32,632929,-2.4816864400000003,7,0.0003135165316052735,0.003028532722964883,0.00073,1.7805160284042358,11.818279266357422,629928
38180,88397,16.33,633090,-2.47430307,7,0.00031750273774378,0.0040319194085896015,0.00073,1.7962429523468018,15.047577857971191,630089
