rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/episodes,time/total_timesteps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,train/ent_coef,train/ent_coef_loss
521.32167702,75.0,103770,7,10370,743058,0.00073,-349.0318603515625,740057,3.634439468383789,0.022663919255137444,-2.0774483680725098
522.66421725,75.0,103883,7,10380,743808,0.00073,-351.0463562011719,740807,2.7913639545440674,0.02179437316954136,-1.2817292213439941
524.1798730500001,75.0,103995,7,10390,744558,0.00073,-355.85382080078125,741557,1.8035306930541992,0.022352097555994987,-10.506299018859863
533.6519245200001,75.0,104106,7,10400,745308,0.00073,-354.5644226074219,742307,3.052523374557495,0.02199607715010643,-4.369842529296875
543.13890364,75.0,104216,7,10410,746058,0.00073,-356.289794921875,743057,1.9790337085723877,0.021888675168156624,-3.022491931915283
551.7820334,75.0,104327,7,10420,746808,0.00073,-352.5712890625,743807,3.480818510055542,0.021507203578948975,6.901429653167725
552.94501015,75.0,104438,7,10430,747558,0.00073,-346.68670654296875,744557,3.7107744216918945,0.021723970770835876,9.72719669342041
552.69229959,75.0,104549,7,10440,748308,0.00073,-358.3605651855469,745307,3.1533379554748535,0.021952403709292412,-3.5700950622558594
551.43845658,75.0,104664,7,10450,749058,0.00073,-355.2521057128906,746057,2.778247833251953,0.02271696738898754,0.004940509796142578
547.71799412,75.0,104776,7,10460,749808,0.00073,-351.6961669921875,746807,2.968320846557617,0.02256138250231743,-5.459031105041504
543.94983138,75.0,104887,7,10470,750558,0.00073,-356.2030029296875,747557,2.6587307453155518,0.02197938971221447,-9.99467945098877
543.41365301,75.0,104997,7,10480,751308,0.00073,-352.8451232910156,748307,3.8611316680908203,0.022717546671628952,-0.3666868805885315
543.3324495200001,75.0,105108,7,10490,752058,0.00073,-350.9571838378906,749057,3.868863105773926,0.022918956354260445,1.049330472946167
542.8174863099999,75.0,105219,7,10500,752808,0.00073,-354.54864501953125,749807,2.1155550479888916,0.021441014483571053,-4.313823223114014
542.48456169,75.0,105331,7,10510,753558,0.00073,-351.5751037597656,750557,3.5468192100524902,0.02108466997742653,1.1028621196746826
542.61889031,75.0,105442,7,10520,754308,0.00073,-357.13861083984375,751307,3.0121021270751953,0.020428163930773735,2.4864389896392822
542.0761979800001,75.0,105553,7,10530,755058,0.00073,-352.4830627441406,752057,2.9878909587860107,0.020914284512400627,-2.304901123046875
542.16163221,75.0,105666,7,10540,755808,0.00073,-354.475830078125,752807,2.2119288444519043,0.021903887391090393,-0.15007150173187256
528.25316265,74.09,105766,7,10550,756467,0.00073,-352.1123962402344,753466,6.649143218994141,0.022453216835856438,0.134749174118042
503.94694151,73.61,105871,7,10560,757169,0.00073,-355.3097229003906,754168,3.8845067024230957,0.026353953406214714,6.697359085083008
497.2564443800001,73.61,105983,7,10570,757919,0.00073,-367.8309631347656,754918,8.23904800415039,0.05418228730559349,-1.3064359426498413
492.07002442000004,73.61,106095,7,10580,758669,0.00073,-377.1148681640625,755668,4.576562881469727,0.04353737458586693,-9.121047973632812
490.4538961,73.61,106208,7,10590,759419,0.00073,-371.52392578125,756418,4.097208023071289,0.03264822065830231,1.7559010982513428
489.91132725000006,73.61,106321,7,10600,760169,0.00073,-364.5232849121094,757168,4.602254867553711,0.02680680900812149,0.1026390790939331
489.32564218999994,73.61,106433,7,10610,760919,0.00073,-366.6898498535156,757918,4.653171539306641,0.02399735525250435,-4.061098098754883
488.9868233799999,73.61,106545,7,10620,761669,0.00073,-366.3404541015625,758668,2.192690134048462,0.023066677153110504,-9.381473541259766
489.0449241199999,73.61,106657,7,10630,762419,0.00073,-353.63226318359375,759418,4.1136651039123535,0.022990508005023003,-1.7314422130584717
463.07105405000004,73.6,106770,7,10640,763168,0.00073,-361.7760009765625,760167,6.188551902770996,0.024536553770303726,-0.9254941940307617
463.45414911,74.51,106882,7,10650,763918,0.00073,-356.5106201171875,760917,3.3995556831359863,0.02385783940553665,2.9735450744628906
486.44284817,74.99,106995,7,10660,764668,0.00073,-352.5633239746094,761667,5.646838188171387,0.02417493797838688,0.2924776077270508
496.71617144,74.99,107107,7,10670,765418,0.00073,-353.47467041015625,762417,2.413050889968872,0.021622184664011,-4.423654556274414
502.39569327,74.99,107221,7,10680,766168,0.00073,-344.1564025878906,763167,11.635467529296875,0.0215940922498703,8.841447830200195
503.81815717999996,74.99,107334,7,10690,766918,0.00073,-350.38623046875,763917,5.0997796058654785,0.022241683676838875,2.559846878051758
504.48516918999997,74.99,107446,7,10700,767668,0.00073,-352.664794921875,764667,5.019608497619629,0.022028587758541107,5.717479228973389
504.91538410999993,74.99,107558,7,10710,768418,0.00073,-350.12518310546875,765417,3.1810812950134277,0.02122030034661293,6.680068016052246
505.1187132900001,74.99,107669,7,10720,769168,0.00073,-356.1416931152344,766167,1.5663233995437622,0.020006965845823288,-8.672198295593262
505.24505008000006,74.99,107781,7,10730,769918,0.00073,-343.05908203125,766917,4.673440933227539,0.021340442821383476,8.582833290100098
531.26808915,75.0,107924,7,10740,770668,0.00073,-356.5111999511719,767667,1.6881182193756104,0.02134518511593342,-9.244455337524414
545.44129714,75.0,108035,7,10750,771418,0.00073,-350.35791015625,768417,4.187763214111328,0.0211141686886549,2.5845227241516113
551.88762636,75.0,108168,7,10760,772168,0.00073,-352.1715087890625,769167,3.5032715797424316,0.020403023809194565,-2.7183895111083984
552.1921491999999,75.0,108279,7,10770,772918,0.00073,-356.763671875,769917,2.273951530456543,0.020708385854959488,-2.846416711807251
545.1729695300002,74.77,108386,7,10780,773645,0.00073,-357.4556884765625,770644,2.0981931686401367,0.020879477262496948,0.7516682147979736
545.35580522,74.77,108497,7,10790,774395,0.00073,-349.72314453125,771394,2.7340087890625,0.021069765090942383,-0.9846464395523071
545.28345069,74.77,108606,7,10800,775145,0.00073,-356.5946044921875,772144,2.8662848472595215,0.02156185172498226,-2.9521799087524414
545.63536596,74.77,108718,7,10810,775895,0.00073,-352.07110595703125,772894,2.2814559936523438,0.021743780001997948,9.669158935546875
545.72624521,74.77,108828,7,10820,776645,0.00073,-352.8664245605469,773644,2.768061399459839,0.02147761546075344,8.625471115112305
545.78283213,74.77,108939,7,10830,777395,0.00073,-351.1195373535156,774394,2.417538642883301,0.021089661866426468,11.678727149963379
546.0844948600001,74.77,109050,7,10840,778145,0.00073,-352.3828125,775144,2.4124393463134766,0.021010741591453552,-8.512890815734863
546.61666336,74.77,109161,7,10850,778895,0.00073,-352.68017578125,775894,5.627685546875,0.021067127585411072,-4.583261489868164
546.51760261,74.77,109273,7,10860,779645,0.00073,-356.2601318359375,776644,2.8154101371765137,0.022304121404886246,-8.435515403747559
546.6234023000001,74.77,109386,7,10870,780395,0.00073,-351.7022399902344,777394,3.9553284645080566,0.02245292253792286,2.8776745796203613
551.7966967699999,75.0,109500,7,10880,781145,0.00073,-358.5121765136719,778144,3.3535408973693848,0.021168792620301247,-2.1602985858917236
546.38494881,75.0,109612,7,10890,781895,0.00073,-359.2717590332031,778894,2.2426068782806396,0.02181343175470829,-11.136886596679688
542.0115932200001,75.0,109724,7,10900,782645,0.00073,-347.36383056640625,779644,3.8155360221862793,0.021723736077547073,-3.6568078994750977
541.2141837300001,75.0,109837,7,10910,783395,0.00073,-352.7003173828125,780394,2.6637520790100098,0.021545791998505592,-14.36762523651123
540.8549066299998,75.0,109949,7,10920,784145,0.00073,-352.7303161621094,781144,3.6933889389038086,0.021409939974546432,8.246094703674316
538.33285077,75.0,110061,7,10930,784895,0.00073,-356.14068603515625,781894,2.0992932319641113,0.021640127524733543,1.1566318273544312
538.1178997,75.0,110174,7,10940,785645,0.00073,-355.9344177246094,782644,3.6577093601226807,0.021072261035442352,-3.85623836517334
537.69831909,75.0,110286,7,10950,786395,0.00073,-357.91961669921875,783394,2.860806465148926,0.02026703953742981,6.186174392700195
530.5643145800001,74.67,110394,7,10960,787112,0.00073,-356.6278381347656,784111,2.1697981357574463,0.021886702626943588,-7.214613437652588
503.32559826,73.78,110492,7,10970,787773,0.00073,-355.3641052246094,784772,2.8711087703704834,0.021236784756183624,-10.398561477661133
491.50873517,73.29,110598,7,10980,788474,0.00073,-356.3011169433594,785473,3.7612802982330322,0.02447238750755787,7.707652568817139
496.22459656,73.29,110710,7,10990,789224,0.00073,-356.05767822265625,786223,3.1693453788757324,0.023110471665859222,2.4987006187438965
500.24782244999994,73.29,110825,7,11000,789974,0.00073,-351.72198486328125,786973,3.505563974380493,0.02280230075120926,-5.068411827087402
494.43196838999995,73.29,110938,7,11010,790724,0.00073,-352.33831787109375,787723,6.4518585205078125,0.026860784739255905,-0.832429826259613
483.6828806500001,73.29,111050,7,11020,791474,0.00073,-353.61041259765625,788473,4.948628902435303,0.026405727490782738,-4.404995441436768
472.7777348100001,73.29,111163,7,11030,792224,0.00073,-353.24346923828125,789223,3.307708740234375,0.023412039503455162,-0.6253187656402588
472.97160174000004,73.29,111276,7,11040,792974,0.00073,-348.7509460449219,789973,2.756351947784424,0.023983553051948547,-2.1612207889556885
473.03634126,73.29,111389,7,11050,793724,0.00073,-350.4436950683594,790723,3.4835212230682373,0.023808646947145462,-2.951775550842285
480.30778011000007,73.62,111501,7,11060,794474,0.00073,-353.4962463378906,791473,3.9581000804901123,0.0222369022667408,1.0417320728302002
507.4816920699999,74.51,111613,7,11070,795224,0.00073,-352.36663818359375,792223,2.4735324382781982,0.02167275920510292,2.8789243698120117
521.4262489,75.0,111729,7,11080,795974,0.00073,-349.5330810546875,792973,5.854887962341309,0.022001363337039948,6.085183620452881
522.31657928,75.0,111842,7,11090,796724,0.00073,-356.83624267578125,793723,2.5349113941192627,0.02222224697470665,-10.294769287109375
522.9448951100001,75.0,111955,7,11100,797474,0.00073,-353.0179748535156,794473,2.2686657905578613,0.021186554804444313,-0.4407004117965698
529.7443935200001,75.0,112068,7,11110,798224,0.00073,-357.7683410644531,795223,3.472015380859375,0.02199934422969818,-8.501648902893066
541.06523369,75.0,112180,7,11120,798974,0.00073,-353.3185729980469,795973,4.346798896789551,0.022055715322494507,4.1727705001831055
554.4509829399999,75.0,112296,7,11130,799724,0.00073,-353.8258056640625,796723,2.956247091293335,0.021820031106472015,0.7316297292709351
551.84834113,75.0,112409,7,11140,800474,0.00073,-353.6707458496094,797473,2.565939426422119,0.02182118594646454,1.9173836708068848
537.92363684,74.73,112518,7,11150,801197,0.00073,-353.70941162109375,798196,5.655829429626465,0.022498207166790962,-2.2729978561401367
537.55660684,74.73,112631,7,11160,801947,0.00073,-351.02728271484375,798946,3.0845956802368164,0.02236124314367771,8.594878196716309
537.2616436100001,74.73,112745,7,11170,802697,0.00073,-350.8380126953125,799696,4.841101169586182,0.021571245044469833,-8.13759708404541
536.98117606,74.73,112857,7,11180,803447,0.00073,-353.3560791015625,800446,3.39068603515625,0.021809333935379982,8.029024124145508
536.8362458299999,74.73,112970,7,11190,804197,0.00073,-350.5270690917969,801196,4.29193639755249,0.021864039823412895,8.042441368103027
536.47480499,74.73,113083,7,11200,804947,0.00073,-357.1919860839844,801946,2.5853452682495117,0.02253195084631443,-8.201568603515625
536.10686589,74.73,113196,7,11210,805697,0.00073,-357.1365661621094,802696,2.633437156677246,0.02157347835600376,-0.7195748686790466
535.7569609100001,74.73,113308,7,11220,806447,0.00073,-357.2315673828125,803446,2.554417610168457,0.021815719082951546,-9.99300765991211
535.3917432000001,74.73,113419,7,11230,807197,0.00073,-358.0075988769531,804196,2.4195642471313477,0.022815532982349396,-2.5079996585845947
531.74962087,74.73,113532,7,11240,807947,0.00073,-355.8724060058594,804946,2.443584442138672,0.025196930393576622,10.75271224975586
543.2711653700001,75.0,113644,7,11250,808697,0.00073,-357.40435791015625,805696,2.8720643520355225,0.022346166893839836,-5.996620178222656
534.1961625700001,74.82,113752,7,11260,809429,0.00073,-354.0758361816406,806428,2.5785374641418457,0.021548720076680183,0.33833831548690796
534.23632351,74.82,113864,7,11270,810179,0.00073,-353.7752380371094,807178,2.9981143474578857,0.021566545590758324,-6.22410774230957
534.4196894,74.82,113976,7,11280,810929,0.00073,-351.8661193847656,807928,5.540615081787109,0.021404510363936424,12.92070198059082
534.4870977400001,74.82,114089,7,11290,811679,0.00073,-353.6997375488281,808678,3.1985769271850586,0.02119929902255535,5.168987274169922
534.67103573,74.82,114199,7,11300,812429,0.00073,-356.65765380859375,809428,4.355308532714844,0.021261917427182198,-3.969292402267456
534.64059815,74.82,114310,7,11310,813179,0.00073,-354.4023132324219,810178,5.425419807434082,0.02119360864162445,-5.605317115783691
529.8874639,74.82,114425,7,11320,813929,0.00073,-357.3984069824219,810928,4.036452293395996,0.02358550950884819,-3.773932933807373
511.84114104,74.82,114538,7,11330,814679,0.00073,-361.39434814453125,811678,4.3655853271484375,0.02766558900475502,-8.288058280944824
511.99091989,74.82,114650,7,11340,815429,0.00073,-354.98236083984375,812428,4.643468856811523,0.025433706119656563,7.8875837326049805
511.45620719,74.82,114761,7,11350,816179,0.00073,-349.08184814453125,813178,3.3956313133239746,0.02485954388976097,1.7755343914031982
518.51022481,75.0,114874,7,11360,816929,0.00073,-348.30096435546875,813928,8.138778686523438,0.024413738399744034,-2.6053168773651123
518.79106388,75.0,114988,7,11370,817679,0.00073,-356.7422180175781,814678,2.3200831413269043,0.021436387673020363,-13.466167449951172
518.7383116899999,75.0,115100,7,11380,818429,0.00073,-355.27996826171875,815428,2.8433713912963867,0.02198375016450882,-2.8751068115234375
518.73937781,75.0,115212,7,11390,819179,0.00073,-350.33013916015625,816178,2.576488971710205,0.02074190229177475,-7.343113899230957
518.79200529,75.0,115323,7,11400,819929,0.00073,-353.4099426269531,816928,2.8236093521118164,0.02162572741508484,5.138895034790039
519.1246010400001,75.0,115436,7,11410,820679,0.00073,-351.3043518066406,817678,4.210130214691162,0.021718516945838928,-2.318716287612915
523.78768975,75.0,115550,7,11420,821429,0.00073,-353.37506103515625,818428,3.075690269470215,0.02143944427371025,-1.7449817657470703
542.4008499900001,75.0,115663,7,11430,822179,0.00073,-353.18817138671875,819178,5.892458438873291,0.021647630259394646,-4.656778335571289
547.8199060000001,75.0,115775,7,11440,822929,0.00073,-356.0257873535156,819928,2.080090045928955,0.02298741601407528,-3.2321221828460693
549.8030384799999,75.0,115886,7,11450,823679,0.00073,-358.1358642578125,820678,1.8805522918701172,0.022391755133867264,-0.8222408294677734
551.5864897600001,75.0,115998,7,11460,824429,0.00073,-357.25518798828125,821428,4.406645774841309,0.023174582049250603,1.1591532230377197
551.4226670300001,75.0,116109,7,11470,825179,0.00073,-350.20599365234375,822178,4.144635200500488,0.022221611812710762,10.643047332763672
525.86103157,74.37,116211,7,11480,825866,0.00073,-351.7090759277344,822865,2.079530954360962,0.024313636124134064,-4.224754333496094
516.5526010899999,74.37,116321,7,11490,826616,0.00073,-354.0452880859375,823615,2.543405055999756,0.022398952394723892,-3.8910303115844727
516.3009797999999,74.37,116434,7,11500,827366,0.00073,-349.5013427734375,824365,4.839135646820068,0.023227496072649956,9.563543319702148
515.8106771800001,74.37,116548,7,11510,828116,0.00073,-355.3796081542969,825115,4.652796745300293,0.02430158108472824,-3.474186420440674
514.3859846500001,74.37,116659,7,11520,828866,0.00073,-350.17303466796875,825865,4.76849365234375,0.024690967053174973,3.707929849624634
513.21790638,74.37,116770,7,11530,829616,0.00073,-351.30853271484375,826615,5.0069098472595215,0.025323642417788506,-2.0552477836608887
513.13859888,74.37,116880,7,11540,830366,0.00073,-355.01123046875,827365,2.548855781555176,0.023732541128993034,-9.049720764160156
514.6493452,74.37,116991,7,11550,831116,0.00073,-349.52716064453125,828115,16.472856521606445,0.023586250841617584,6.685724258422852
515.17148965,74.37,117102,7,11560,831866,0.00073,-356.75299072265625,828865,2.1815261840820312,0.02335519529879093,-2.7368063926696777
514.9332947099999,74.37,117211,7,11570,832616,0.00073,-351.29888916015625,829615,4.099161624908447,0.023575929924845695,4.44008731842041
540.4440213600001,75.0,117321,7,11580,833366,0.00073,-351.98516845703125,830365,3.770676612854004,0.02260238118469715,-8.441930770874023
543.5179712900001,74.7,117426,7,11590,834086,0.00073,-354.7494201660156,831085,13.402711868286133,0.02211589738726616,3.1988325119018555
540.1301732300001,74.7,117537,7,11600,834836,0.00073,-354.95977783203125,831835,4.819881916046143,0.022860383614897728,17.097713470458984
532.83792223,74.69,117648,7,11610,835585,0.00073,-357.6069641113281,832584,6.573850631713867,0.02407764084637165,0.9952255487442017
526.1311050200001,74.69,117762,7,11620,836335,0.00073,-362.7324523925781,833334,4.72845458984375,0.02857344225049019,5.287245750427246
522.6743001899999,74.69,117872,7,11630,837085,0.00073,-358.3951416015625,834084,14.495687484741211,0.028707806020975113,-0.21078455448150635
517.9568547399999,74.69,117981,7,11640,837835,0.00073,-358.9295654296875,834834,4.325945854187012,0.027317633852362633,-3.3325083255767822
482.37683074,74.26,118083,7,11650,838542,0.00073,-353.5472717285156,835541,18.079620361328125,0.03514537960290909,9.244183540344238
408.3946100099999,73.26,118176,7,11660,839192,0.00073,-377.0101623535156,836191,15.962748527526855,0.043204415589571,-7.738010406494141
339.86108222,72.66,118276,7,11670,839882,0.00073,-381.5018615722656,836881,18.474891662597656,0.04505692794919014,10.211912155151367
300.37854726999996,72.25,118376,7,11680,840591,0.00073,-369.9034729003906,837590,13.68327522277832,0.040635090321302414,-5.106204986572266
303.29136133,72.55,118481,7,11690,841341,0.00073,-358.6513366699219,838340,22.403568267822266,0.03573444485664368,1.8020164966583252
304.12790337,72.55,118589,7,11700,842091,0.00073,-359.13677978515625,839090,5.009191036224365,0.03277569264173508,-7.997619152069092
307.14501498000004,72.56,118695,7,11710,842841,0.00073,-352.02325439453125,839840,5.3076887130737305,0.029215455055236816,0.325610876083374
309.28472828,72.54,118801,7,11720,843589,0.00073,-351.3587341308594,840588,12.956965446472168,0.02687784470617771,0.7999759912490845
311.67812814000007,72.54,118906,7,11730,844339,0.00073,-346.3816223144531,841338,7.482278823852539,0.026071865111589432,5.160018444061279
315.79525378,72.54,119012,7,11740,845089,0.00073,-353.9917297363281,842088,4.158650875091553,0.026553994044661522,-3.7273757457733154
350.5594287100001,72.97,119120,7,11750,845839,0.00073,-354.17034912109375,842838,3.4333715438842773,0.02476731315255165,-8.620091438293457
424.29902100999993,73.97,119226,7,11760,846589,0.00073,-352.237060546875,843588,7.04180908203125,0.026226753368973732,1.5558903217315674
474.43050295000006,74.57,119332,7,11770,847339,0.00073,-356.988037109375,844338,8.652955055236816,0.02857104502618313,2.4504947662353516
470.31015938,74.48,119430,7,11780,848039,0.00073,-355.762451171875,845038,9.223328590393066,0.0310062188655138,2.271484851837158
456.76029399999993,74.48,119536,7,11790,848789,0.00073,-353.34124755859375,845788,3.3005547523498535,0.0281336922198534,-5.614482879638672
452.76768216000005,74.32,119638,7,11800,849523,0.00073,-348.22186279296875,846522,7.413324356079102,0.027425704523921013,-1.5164916515350342
456.92391945,74.32,119743,7,11810,850273,0.00073,-349.2635192871094,847272,5.602272033691406,0.026957809925079346,-2.8725593090057373
462.73153741000004,74.34,119849,7,11820,851023,0.00073,-354.004150390625,848022,4.074422836303711,0.02496834471821785,-13.100857734680176
464.34365655,74.34,119953,7,11830,851773,0.00073,-351.8810119628906,848772,7.531429290771484,0.02582760900259018,3.1926429271698
465.0728006300001,74.34,120058,7,11840,852523,0.00073,-350.7069396972656,849522,5.568084716796875,0.02502780221402645,-2.810603618621826
465.10507034999995,74.34,120163,7,11850,853273,0.00073,-354.720947265625,850272,3.831726551055908,0.027046367526054382,4.733554840087891
443.9242022100001,74.34,120269,7,11860,854023,0.00073,-359.35516357421875,851022,22.772768020629883,0.03317060321569443,11.424203872680664
444.93665595,74.34,120374,7,11870,854773,0.00073,-361.92498779296875,851772,6.517396926879883,0.031070133671164513,3.9502360820770264
482.9561180199999,74.84,120480,7,11880,855523,0.00073,-356.0065002441406,852522,5.343518257141113,0.027900854125618935,-2.615922451019287
493.43843026,74.84,120585,7,11890,856273,0.00073,-350.77740478515625,853272,6.5234055519104,0.035562969744205475,12.782769203186035
486.12815429,74.95,120690,7,11900,857018,0.00073,-366.6025085449219,854017,4.66666316986084,0.03307640552520752,-10.549778938293457
476.74504695999997,74.95,120795,7,11910,857768,0.00073,-363.7746887207031,854767,4.006514072418213,0.030747488141059875,5.980282783508301
475.0340523,74.95,120901,7,11920,858518,0.00073,-366.9635925292969,855517,4.882150173187256,0.030658818781375885,-7.531245231628418
474.82570733,74.95,121006,7,11930,859268,0.00073,-360.81280517578125,856267,9.96993637084961,0.027401665225625038,1.4177887439727783
474.98086823,74.95,121111,7,11940,860018,0.00073,-355.83929443359375,857017,7.18302583694458,0.02609371766448021,-2.8679542541503906
475.23998525,74.95,121219,7,11950,860768,0.00073,-360.2250061035156,857767,5.491341590881348,0.02712412364780903,-14.213957786560059
496.45274163000016,74.95,121326,7,11960,861518,0.00073,-356.8336181640625,858517,4.557267665863037,0.02585560455918312,6.446230888366699
513.64006213,74.95,121431,7,11970,862268,0.00073,-355.15985107421875,859267,2.300551652908325,0.0246482715010643,-3.449300765991211
519.10408232,74.95,121535,7,11980,863018,0.00073,-357.03558349609375,860017,3.1689186096191406,0.02466203272342682,-8.771075248718262
525.45138163,74.95,121640,7,11990,863768,0.00073,-353.5773010253906,860767,3.7405152320861816,0.02500464953482151,-4.330730438232422
538.4335629200001,75.0,121744,7,12000,864518,0.00073,-358.0675354003906,861517,2.7932848930358887,0.025766674429178238,-17.314254760742188
547.56641983,75.0,121850,7,12010,865268,0.00073,-351.7372131347656,862267,5.3828654289245605,0.02413860708475113,6.758745193481445
549.39623448,75.0,121956,7,12020,866018,0.00073,-356.92755126953125,863017,4.24853515625,0.02457254007458687,-3.7558255195617676
543.23338738,74.7,122057,7,12030,866738,0.00073,-358.810302734375,863737,5.707562446594238,0.028411556035280228,3.6428909301757812
541.4902470000001,74.7,122162,7,12040,867488,0.00073,-345.9761962890625,864487,8.0363130569458,0.0292580034583807,7.565308094024658
538.95663752,74.7,122267,7,12050,868238,0.00073,-350.58489990234375,865237,5.7396039962768555,0.027404388412833214,8.407934188842773
521.64868599,74.61,122372,7,12060,868979,0.00073,-356.4928283691406,865978,4.548047065734863,0.029392557218670845,-3.5314693450927734
478.61476499,73.87,122467,7,12070,869655,0.00073,-359.43499755859375,866654,8.582157135009766,0.03215201571583748,5.8950371742248535
426.05882508999997,73.1,122561,7,12080,870328,0.00073,-357.2444152832031,867327,19.091468811035156,0.033191971480846405,11.970901489257812
412.79784939000007,73.04,122665,7,12090,871072,0.00073,-361.50738525390625,868071,5.924616813659668,0.03427729383111,-2.9059181213378906
410.26892368999995,73.04,122770,7,12100,871822,0.00073,-351.8755187988281,868821,6.901003837585449,0.034876324236392975,16.231348037719727
392.32092013,72.69,122871,7,12110,872537,0.00073,-362.27569580078125,869536,5.817702293395996,0.04324280470609665,6.614559650421143
369.33195753,71.87,122965,7,12120,873205,0.00073,-353.96978759765625,870204,8.36672592163086,0.03890937566757202,-8.300527572631836
374.20470134999994,72.17,123071,7,12130,873955,0.00073,-350.123046875,870954,5.6232147216796875,0.03376990556716919,-8.39021110534668
375.25890824000004,72.17,123178,7,12140,874705,0.00073,-351.9935302734375,871704,4.655801773071289,0.028221793472766876,-2.974302053451538
371.8172025099999,72.05,123280,7,12150,875443,0.00073,-350.7607116699219,872442,35.80567169189453,0.03091350942850113,5.694631099700928
371.56675320999994,72.04,123383,7,12160,876183,0.00073,-363.3174743652344,873182,10.219066619873047,0.04995763674378395,10.379193305969238
391.60603769999994,72.74,123487,7,12170,876929,0.00073,-375.0756530761719,873928,14.81737995147705,0.043175142258405685,-1.3534886837005615
429.13571977,73.51,123593,7,12180,877679,0.00073,-375.53948974609375,874678,6.5033464431762695,0.03868013992905617,3.379194974899292
431.84531672,73.57,123697,7,12190,878429,0.00073,-375.35089111328125,875428,4.553095817565918,0.03152839466929436,-7.148766040802002
434.44918381,73.57,123803,7,12200,879179,0.00073,-364.94744873046875,876178,5.069619178771973,0.03043905831873417,-6.961482048034668
452.54561508,73.92,123908,7,12210,879929,0.00073,-362.6011047363281,876928,7.848996639251709,0.030665559694170952,-7.180069446563721
474.69723642,74.74,124013,7,12220,880679,0.00073,-367.4501647949219,877678,6.037932395935059,0.03039509616792202,-5.756278038024902
474.3099714299999,74.74,124117,7,12230,881429,0.00073,-362.40789794921875,878428,10.985902786254883,0.03140340372920036,1.671893835067749
470.24085379000013,74.74,124222,7,12240,882179,0.00073,-359.6100769042969,879178,9.273674964904785,0.028561728075146675,-0.6325949430465698
468.1878874600001,74.86,124327,7,12250,882929,0.00073,-352.9781799316406,879928,8.423273086547852,0.027604835107922554,0.49156713485717773
484.79691299000007,74.96,124432,7,12260,883679,0.00073,-352.0130310058594,880678,6.510210037231445,0.0316692590713501,1.2861361503601074
507.43009344000006,75.0,124536,7,12270,884429,0.00073,-350.87615966796875,881428,5.3316650390625,0.027080385014414787,9.876442909240723
518.95565568,75.0,124641,7,12280,885179,0.00073,-350.30487060546875,882178,10.505404472351074,0.027686836197972298,6.8242506980896
524.3589896499999,75.0,124746,7,12290,885929,0.00073,-354.64630126953125,882928,3.4554786682128906,0.02866770513355732,-1.6973896026611328
524.6867157,75.0,124850,7,12300,886679,0.00073,-351.9677734375,883678,7.873172760009766,0.030965158715844154,-1.3059203624725342
494.83056144999995,73.85,124938,7,12310,887314,0.00073,-355.9765930175781,884313,8.541129112243652,0.035890448838472366,-5.502774238586426
477.23440317,73.57,125039,7,12320,888036,0.00073,-348.9501953125,885035,7.158331871032715,0.03211814910173416,5.168490886688232
471.94310507,73.21,125139,7,12330,888750,0.00073,-358.9765930175781,885749,5.722664833068848,0.03039027750492096,0.10438823699951172
469.28284528000006,72.94,125240,7,12340,889473,0.00073,-349.8941650390625,886472,5.366224765777588,0.029460633173584938,9.255050659179688
475.72797479,72.94,125344,7,12350,890223,0.00073,-347.9649963378906,887222,19.245040893554688,0.029029428958892822,5.9975385665893555
473.06572192000004,72.94,125449,7,12360,890973,0.00073,-350.6949157714844,887972,6.558767318725586,0.03093952126801014,3.9914841651916504
465.0561511899999,72.94,125554,7,12370,891723,0.00073,-358.16888427734375,888722,9.510259628295898,0.03352944925427437,1.151742935180664
454.03141256999993,72.93,125658,7,12380,892472,0.00073,-358.4563293457031,889471,11.544794082641602,0.035441186279058456,8.470393180847168
433.73892709,72.55,125757,7,12390,893184,0.00073,-366.1069641113281,890183,6.442053318023682,0.037423089146614075,-12.063260078430176
401.36999950999996,71.85,125852,7,12400,893864,0.00073,-363.7240295410156,890863,13.966733932495117,0.0351247563958168,-3.6722984313964844
425.58832878,73.0,125956,7,12410,894614,0.00073,-358.1565856933594,891613,7.912250518798828,0.03326714038848877,-2.4162440299987793
429.37951711999995,72.64,126054,7,12420,895300,0.00073,-350.3155517578125,892299,10.941529273986816,0.031834136694669724,11.539435386657715
434.93542479,73.0,126160,7,12430,896050,0.00073,-353.185302734375,893049,9.251626014709473,0.03070376254618168,0.2715287208557129
441.79129734,73.27,126265,7,12440,896800,0.00073,-346.7711181640625,893799,9.97956371307373,0.028646236285567284,-3.7319180965423584
443.25077713999997,73.27,126371,7,12450,897550,0.00073,-355.0259094238281,894549,7.013450622558594,0.028130391612648964,1.6370940208435059
445.67956338000005,73.27,126476,7,12460,898300,0.00073,-359.436767578125,895299,9.352859497070312,0.032775308936834335,-4.421175479888916
448.2833371499999,73.27,126580,7,12470,899050,0.00073,-359.6133728027344,896049,7.199021339416504,0.031940437853336334,2.4278221130371094
459.9837922399999,73.28,126685,7,12480,899800,0.00073,-353.593505859375,896799,10.355361938476562,0.030933819711208344,13.69857406616211
479.30581988,73.66,126791,7,12490,900550,0.00073,-354.0248107910156,897549,5.989782810211182,0.03475624695420265,-3.3340492248535156
