time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
151156,6,764.4811400899999,100.0,1016000,10160,-394.66998291015625,0.00073,1012999,-6.004776954650879,0.0014784066006541252,0.013530620373785496
151304,6,764.1322461199999,100.0,1017000,10170,-394.308837890625,0.00073,1013999,1.467182993888855,0.001649457961320877,0.05010506510734558
151452,6,764.41866445,100.0,1018000,10180,-394.2380065917969,0.00073,1014999,-6.495154857635498,0.0013173827901482582,0.04975003004074097
151600,6,765.79212,100.0,1019000,10190,-394.24658203125,0.00073,1015999,-0.4412249028682709,0.001281269360333681,0.0410076268017292
151763,6,765.3092242099999,100.0,1020000,10200,-394.8758239746094,0.00073,1016999,1.0033036470413208,0.00199857447296381,0.08534188568592072
151910,6,764.7884526400001,100.0,1021000,10210,-393.61505126953125,0.00073,1017999,-1.280401349067688,0.0013633007183670998,0.10367022454738617
152061,6,765.2430471999999,100.0,1022000,10220,-394.34674072265625,0.00073,1018999,-0.1940978765487671,0.0013873749412596226,0.03252513334155083
152209,6,763.52931304,100.0,1023000,10230,-393.6973571777344,0.00073,1019999,-1.7090805768966675,0.0017280203755944967,0.023723948746919632
152358,6,763.9200508900001,100.0,1024000,10240,-394.30859375,0.00073,1020999,3.6318562030792236,0.001232741866260767,0.12389734387397766
152507,6,765.02116454,100.0,1025000,10250,-394.3177795410156,0.00073,1021999,-3.7769274711608887,0.001772155985236168,0.01091302651911974
152654,6,764.8641422800001,100.0,1026000,10260,-394.66314697265625,0.00073,1022999,4.699348449707031,0.0010412295814603567,0.03578489273786545
152803,6,765.16295629,100.0,1027000,10270,-394.4248352050781,0.00073,1023999,0.681251049041748,0.0017340666381642222,0.015452439896762371
152952,6,765.1692698200002,100.0,1028000,10280,-394.16680908203125,0.00073,1024999,0.12195980548858643,0.0016027747187763453,0.01645519956946373
153099,6,764.70134999,100.0,1029000,10290,-394.25970458984375,0.00073,1025999,-3.0594100952148438,0.0011660745367407799,0.028158724308013916
153247,6,765.1108164599999,100.0,1030000,10300,-394.1304931640625,0.00073,1026999,1.0955488681793213,0.0016153546748682857,0.01279827207326889
153395,6,763.76472425,100.0,1031000,10310,-394.35797119140625,0.00073,1027999,-0.6927953958511353,0.0016465283697471023,0.02277180925011635
153542,6,764.33497421,100.0,1032000,10320,-393.84686279296875,0.00073,1028999,3.2529940605163574,0.0013973112218081951,0.00668641272932291
153691,6,764.5102400799999,100.0,1033000,10330,-393.9264221191406,0.00073,1029999,-1.6415677070617676,0.0016769685316830873,0.02862396091222763
153839,6,764.30873406,100.0,1034000,10340,-393.7241516113281,0.00073,1030999,7.710500240325928,0.0016782580642029643,0.041330769658088684
153988,6,763.68852858,100.0,1035000,10350,-393.7470397949219,0.00073,1031999,3.0369150638580322,0.001241659396328032,0.03720855712890625
154135,6,762.8122484299998,100.0,1036000,10360,-394.40411376953125,0.00073,1032999,-0.9896203279495239,0.0015352858463302255,0.011920133605599403
154283,6,762.1614790900001,100.0,1037000,10370,-394.3284912109375,0.00073,1033999,-1.3569073677062988,0.001399608445353806,0.10702404379844666
154431,6,761.9390715000002,100.0,1038000,10380,-393.74029541015625,0.00073,1034999,11.0121431350708,0.001796985394321382,0.03152206912636757
154580,6,762.4045490600001,100.0,1039000,10390,-393.74237060546875,0.00073,1035999,2.464036464691162,0.0016068932600319386,0.016869787126779556
154727,6,762.79663537,100.0,1040000,10400,-393.8609313964844,0.00073,1036999,0.39474380016326904,0.0017106260638684034,0.10687238723039627
154875,6,765.0178698399999,100.0,1041000,10410,-394.2442932128906,0.00073,1037999,1.39622962474823,0.0016079993220046163,0.03689279779791832
155022,6,762.4053050899998,100.0,1042000,10420,-394.34906005859375,0.00073,1038999,-6.7203369140625,0.0014936925144866109,0.0464298240840435
155171,6,764.04448249,100.0,1043000,10430,-394.47686767578125,0.00073,1039999,0.04193943738937378,0.0015299954684451222,0.030953016132116318
155319,6,764.37403129,100.0,1044000,10440,-394.1808776855469,0.00073,1040999,-2.3472094535827637,0.0013758867280557752,0.022950349375605583
155467,6,764.5344210400002,100.0,1045000,10450,-394.9501953125,0.00073,1041999,-7.475937843322754,0.0015601904597133398,0.002880531596019864
155616,6,765.2887375800002,100.0,1046000,10460,-394.4573059082031,0.00073,1042999,-1.7753010988235474,0.0014622637536376715,0.01995333470404148
155765,6,765.1654057700001,100.0,1047000,10470,-393.96380615234375,0.00073,1043999,0.8862779140472412,0.001460430328734219,0.06284402310848236
155914,6,765.58989204,100.0,1048000,10480,-394.5398254394531,0.00073,1044999,0.6209280490875244,0.0014853653265163302,0.08876200765371323
156065,6,766.4461471899999,100.0,1049000,10490,-394.1569519042969,0.00073,1045999,3.0228333473205566,0.001427234965376556,0.01643207110464573
156217,6,766.46981296,100.0,1050000,10500,-394.6673278808594,0.00073,1046999,-1.7572834491729736,0.0013533566379919648,0.019187599420547485
156369,6,765.2377866200001,100.0,1051000,10510,-394.10394287109375,0.00073,1047999,-1.1952261924743652,0.0014303656062111259,0.016105078160762787
156520,6,766.5471167400001,100.0,1052000,10520,-393.72125244140625,0.00073,1048999,0.9797557592391968,0.0018226571846753359,0.023143770173192024
156671,6,763.4122059000001,100.0,1053000,10530,-394.1233215332031,0.00073,1049999,1.6561989784240723,0.0014037236105650663,0.09815863519906998
156823,6,763.87920968,100.0,1054000,10540,-394.63250732421875,0.00073,1050999,-6.955655097961426,0.0015195786254480481,0.07825877517461777
156973,6,762.74430803,100.0,1055000,10550,-394.2889099121094,0.00073,1051999,-1.512141466140747,0.00153262703679502,0.20237106084823608
157126,6,761.6684751700002,100.0,1056000,10560,-394.4151611328125,0.00073,1052999,0.9052286744117737,0.0016939535271376371,0.07106999307870865
157280,6,762.72530445,100.0,1057000,10570,-394.6607360839844,0.00073,1053999,2.332012891769409,0.0012385755544528365,0.040224868804216385
157432,6,762.3391726199999,100.0,1058000,10580,-394.2417297363281,0.00073,1054999,1.8235447406768799,0.0016286771278828382,0.05542794242501259
157585,6,760.4172082499998,100.0,1059000,10590,-393.8887939453125,0.00073,1055999,2.2029802799224854,0.0017431960441172123,0.030967481434345245
157743,6,760.4526080800001,100.0,1060000,10600,-394.1725769042969,0.00073,1056999,2.5719504356384277,0.0013922924408689141,0.05244068056344986
157899,6,761.2330577299998,100.0,1061000,10610,-393.41986083984375,0.00073,1057999,-2.3340370655059814,0.0015918298158794641,0.5639926195144653
158056,6,760.65504323,100.0,1062000,10620,-393.8345642089844,0.00073,1058999,2.5592269897460938,0.0012721201637759805,0.017273331061005592
158214,6,763.6569703199999,100.0,1063000,10630,-393.6761779785156,0.00073,1059999,4.949186325073242,0.0015837725950405002,0.028501948341727257
158372,6,763.1283316799996,100.0,1064000,10640,-394.033935546875,0.00073,1060999,0.5476778745651245,0.0011228015646338463,0.07556813955307007
158530,6,763.7868267200001,100.0,1065000,10650,-394.5685119628906,0.00073,1061999,2.489386558532715,0.0014116959646344185,0.08972421288490295
158688,6,764.3963737899999,100.0,1066000,10660,-394.6947021484375,0.00073,1062999,-3.5441274642944336,0.002206171629950404,0.027529224753379822
158848,6,762.7332817199999,100.0,1067000,10670,-394.16534423828125,0.00073,1063999,0.17094075679779053,0.0016514119924977422,0.024016236886382103
159007,6,763.15082712,100.0,1068000,10680,-394.02362060546875,0.00073,1064999,-1.954533576965332,0.0013972172746434808,0.13014356791973114
159166,6,763.2190009999998,100.0,1069000,10690,-394.61090087890625,0.00073,1065999,-10.400080680847168,0.0018572964472696185,0.007388018071651459
159325,6,761.88823276,100.0,1070000,10700,-393.4906005859375,0.00073,1066999,4.778958320617676,0.0013832470867782831,0.05409357696771622
159487,6,761.0135051400002,100.0,1071000,10710,-394.204833984375,0.00073,1067999,-6.0158586502075195,0.001673828111961484,0.019681107252836227
159649,6,762.43480022,100.0,1072000,10720,-394.3365783691406,0.00073,1068999,-1.072772741317749,0.001497287885285914,0.01861744560301304
159800,6,760.7879320700002,100.0,1073000,10730,-393.91387939453125,0.00073,1069999,2.6280736923217773,0.0012519726296886802,0.09450791776180267
159948,6,760.70473221,100.0,1074000,10740,-393.72564697265625,0.00073,1070999,0.9492443799972534,0.0013662825804203749,0.012453357689082623
160097,6,760.1860014899999,100.0,1075000,10750,-394.18780517578125,0.00073,1071999,1.940702199935913,0.0019417800940573215,0.026701021939516068
160245,6,759.8464018200002,100.0,1076000,10760,-393.954833984375,0.00073,1072999,1.0124752521514893,0.0014332234859466553,0.053498297929763794
160393,6,761.66578288,100.0,1077000,10770,-394.679443359375,0.00073,1073999,-0.8974691033363342,0.0015499989967793226,0.026383426040410995
160541,6,761.8250673300001,100.0,1078000,10780,-393.80706787109375,0.00073,1074999,2.874591112136841,0.0018129050731658936,0.008546249009668827
160690,6,763.2387245799999,100.0,1079000,10790,-393.76129150390625,0.00073,1075999,5.213728427886963,0.0016973017482087016,0.10735049843788147
160840,6,764.2239926799998,100.0,1080000,10800,-394.04449462890625,0.00073,1076999,2.365838050842285,0.0018126120558008552,0.057483501732349396
160989,6,763.55168615,100.0,1081000,10810,-393.8485107421875,0.00073,1077999,1.03312349319458,0.0015054449904710054,0.03022661805152893
161137,6,762.98087381,100.0,1082000,10820,-393.72271728515625,0.00073,1078999,2.8299057483673096,0.0019519220804795623,0.0324641615152359
161286,6,763.0344876799999,100.0,1083000,10830,-393.96221923828125,0.00073,1079999,-2.987173318862915,0.0014932907652109861,0.020610693842172623
161435,6,764.5720630199997,100.0,1084000,10840,-394.3853454589844,0.00073,1080999,-2.4828741550445557,0.0017566930036991835,0.008942872285842896
161586,6,765.4389721400001,100.0,1085000,10850,-393.6477966308594,0.00073,1081999,6.4570159912109375,0.0012788614258170128,0.021232955157756805
161736,6,765.1657846,100.0,1086000,10860,-394.11383056640625,0.00073,1082999,-3.437993049621582,0.0019804721232503653,0.02934367209672928
161885,6,763.3669554700001,100.0,1087000,10870,-393.8138427734375,0.00073,1083999,7.709238529205322,0.0017761769704520702,0.031628236174583435
162034,6,762.21428126,100.0,1088000,10880,-394.1002197265625,0.00073,1084999,1.2221176624298096,0.0017049566376954317,0.008520602248609066
162182,6,760.6539798599999,100.0,1089000,10890,-394.2615966796875,0.00073,1085999,-4.200141906738281,0.0021258024498820305,0.08140119910240173
162333,6,760.7378055300001,100.0,1090000,10900,-394.24468994140625,0.00073,1086999,-0.2892324924468994,0.0013147903373464942,0.012915870174765587
162484,6,761.4805114100001,100.0,1091000,10910,-394.2359619140625,0.00073,1087999,-3.2542667388916016,0.001709470641799271,0.023467693477869034
162635,6,760.95554615,100.0,1092000,10920,-394.15576171875,0.00073,1088999,2.381624698638916,0.0020784533116966486,0.012937173247337341
162786,6,762.61007866,100.0,1093000,10930,-394.2579650878906,0.00073,1089999,-5.104264259338379,0.0014410301810130477,0.044238459318876266
162935,6,760.78904569,100.0,1094000,10940,-394.80328369140625,0.00073,1090999,-4.233030319213867,0.0015077567659318447,0.019830698147416115
163087,6,760.0366311700001,100.0,1095000,10950,-394.5205383300781,0.00073,1091999,-1.3132455348968506,0.0016007659723982215,0.037910062819719315
163236,6,761.41258406,100.0,1096000,10960,-394.1916198730469,0.00073,1092999,-0.6812013983726501,0.0013344978215172887,0.15291327238082886
163386,6,761.9978776699999,100.0,1097000,10970,-394.2248229980469,0.00073,1093999,-0.8498833775520325,0.002217058092355728,0.024548320099711418
163536,6,763.4227675099999,100.0,1098000,10980,-393.7025451660156,0.00073,1094999,4.438421726226807,0.001524290768429637,0.018358606845140457
163686,6,764.4060986999998,100.0,1099000,10990,-394.4896240234375,0.00073,1095999,-4.161208152770996,0.0021705725230276585,0.023153696209192276
163836,6,764.5592668599999,100.0,1100000,11000,-394.3265686035156,0.00073,1096999,-0.40616729855537415,0.0013267918257042766,0.07833193987607956
163986,6,764.1133246400001,100.0,1101000,11010,-394.27099609375,0.00073,1097999,0.15318363904953003,0.0018172299023717642,0.017165686935186386
164136,6,764.4640659699998,100.0,1102000,11020,-393.6214599609375,0.00073,1098999,4.589476585388184,0.00159909063950181,0.010926422663033009
164286,6,763.30756121,100.0,1103000,11030,-393.8939514160156,0.00073,1099999,2.123185873031616,0.0017786170355975628,0.01902804523706436
164437,6,763.78138229,100.0,1104000,11040,-393.9618225097656,0.00073,1100999,-1.8107502460479736,0.0016939309425652027,0.01684144325554371
164587,6,763.47607088,100.0,1105000,11050,-394.0402526855469,0.00073,1101999,2.6282074451446533,0.001375751569867134,0.0469902902841568
164736,6,762.40720033,100.0,1106000,11060,-394.3759765625,0.00073,1102999,-0.20448651909828186,0.0020175985991954803,0.04494516924023628
164887,6,762.2428996200001,100.0,1107000,11070,-394.00250244140625,0.00073,1103999,1.3428990840911865,0.0015358320670202374,0.03031173348426819
165039,6,761.20401334,100.0,1108000,11080,-394.23248291015625,0.00073,1104999,-2.646552562713623,0.0019057542085647583,0.18479080498218536
165190,6,761.42053189,100.0,1109000,11090,-393.89166259765625,0.00073,1105999,1.9013454914093018,0.0013507005060091615,0.02089020051062107
165339,6,760.9281575400001,100.0,1110000,11100,-393.96392822265625,0.00073,1106999,0.023856312036514282,0.001349806785583496,0.02102881669998169
165490,6,762.8970889800003,100.0,1111000,11110,-394.2944641113281,0.00073,1107999,1.1852811574935913,0.0017958615208044648,0.06310924887657166
165639,6,763.3285678399999,100.0,1112000,11120,-393.8531494140625,0.00073,1108999,0.11650949716567993,0.0016090708086267114,0.01949435845017433
165790,6,762.66785957,100.0,1113000,11130,-394.2197570800781,0.00073,1109999,-2.4478955268859863,0.0018303180113434792,0.02718939445912838
165940,6,763.9218950000001,100.0,1114000,11140,-394.2192077636719,0.00073,1110999,2.502361297607422,0.0014582328731194139,0.0796721950173378
166091,6,764.2139647899999,100.0,1115000,11150,-393.3499755859375,0.00073,1111999,10.610817909240723,0.0017097739037126303,0.11732921004295349
166241,6,764.2488643499997,100.0,1116000,11160,-394.1076354980469,0.00073,1112999,-0.5251931548118591,0.0018314397893846035,0.03646434471011162
166389,6,764.32997854,100.0,1117000,11170,-393.6419372558594,0.00073,1113999,5.296565055847168,0.0015078185824677348,0.03598679602146149
166538,6,763.7727974199998,100.0,1118000,11180,-394.02435302734375,0.00073,1114999,-0.24028560519218445,0.001885229954496026,0.028697770088911057
166688,6,763.5087565899998,100.0,1119000,11190,-393.8166198730469,0.00073,1115999,1.5379517078399658,0.0016530948923900723,0.023952968418598175
166839,6,763.4570971300001,100.0,1120000,11200,-394.2240295410156,0.00073,1116999,-1.7212986946105957,0.0014973258366808295,0.02161637879908085
166989,6,761.42025398,100.0,1121000,11210,-394.73577880859375,0.00073,1117999,-4.761249542236328,0.001568355830386281,0.011671822518110275
167140,6,760.30014818,100.0,1122000,11220,-394.4613037109375,0.00073,1118999,-4.150984764099121,0.0016692824428901076,0.014575988054275513
167293,6,760.58190798,100.0,1123000,11230,-393.59002685546875,0.00073,1119999,1.7888219356536865,0.0015796634834259748,0.02241964265704155
167446,6,759.8611863299999,100.0,1124000,11240,-394.123779296875,0.00073,1120999,7.811233997344971,0.0015751445898786187,0.21772828698158264
167597,6,761.2688034700001,100.0,1125000,11250,-394.67108154296875,0.00073,1121999,-4.868005275726318,0.0023142285645008087,0.018084263429045677
167749,6,762.6414690000003,100.0,1126000,11260,-394.2483825683594,0.00073,1122999,0.5900590419769287,0.0016850860556587577,0.10265849530696869
167901,6,762.7307636700003,100.0,1127000,11270,-393.8213195800781,0.00073,1123999,2.7724180221557617,0.0019314098171889782,0.016225548461079597
168053,6,763.1124455599999,100.0,1128000,11280,-394.0704345703125,0.00073,1124999,2.7823173999786377,0.00156889739446342,0.05747746676206589
168204,6,763.1227561799999,100.0,1129000,11290,-393.6334533691406,0.00073,1125999,1.080518126487732,0.0018060964066535234,0.015072530135512352
168355,6,764.15205634,100.0,1130000,11300,-394.0665588378906,0.00073,1126999,1.8474383354187012,0.001406526193022728,0.059293925762176514
168506,6,765.4866187,100.0,1131000,11310,-393.93280029296875,0.00073,1127999,3.086491823196411,0.0015899394638836384,0.050921276211738586
168658,6,765.8055706100001,100.0,1132000,11320,-394.16827392578125,0.00073,1128999,4.113735198974609,0.0015409633051604033,0.03559788689017296
168811,6,765.7142423999999,100.0,1133000,11330,-393.7547302246094,0.00073,1129999,3.675508975982666,0.0014920352259650826,0.24726445972919464
168962,6,764.9032518200002,100.0,1134000,11340,-394.6378479003906,0.00073,1130999,4.443906784057617,0.0015758064109832048,0.027855653315782547
169113,6,764.81294443,100.0,1135000,11350,-394.02850341796875,0.00073,1131999,2.198014736175537,0.001555813243612647,0.13375481963157654
169264,6,763.1931133599999,100.0,1136000,11360,-394.47906494140625,0.00073,1132999,-5.573939323425293,0.001642270595766604,0.035362426191568375
169415,6,762.9592778699999,100.0,1137000,11370,-394.4818420410156,0.00073,1133999,-5.007985591888428,0.0012839805567637086,0.04930376634001732
169565,6,762.7490413499999,100.0,1138000,11380,-394.28363037109375,0.00073,1134999,-1.8769054412841797,0.0017307301750406623,0.012948686257004738
169716,6,762.3906329900002,100.0,1139000,11390,-394.2372131347656,0.00073,1135999,5.476102352142334,0.0017958487151190639,0.03319334611296654
169868,6,762.7554090399999,100.0,1140000,11400,-393.869140625,0.00073,1136999,1.5390918254852295,0.001619927235879004,0.048127442598342896
170018,6,762.8660960600001,100.0,1141000,11410,-394.27691650390625,0.00073,1137999,-2.714568853378296,0.0017868065042421222,0.04065578430891037
170170,6,763.5746708399998,100.0,1142000,11420,-393.9466857910156,0.00073,1138999,-2.534177303314209,0.001868435530923307,0.030144449323415756
170324,6,763.74724219,100.0,1143000,11430,-393.9300231933594,0.00073,1139999,-0.4031846523284912,0.0017789537087082863,0.014662642031908035
170476,6,763.2856184999998,100.0,1144000,11440,-393.6915283203125,0.00073,1140999,1.0366264581680298,0.0016768077621236444,0.026681169867515564
170629,6,761.57022194,100.0,1145000,11450,-394.5721740722656,0.00073,1141999,-5.6137871742248535,0.0016336432890966535,0.02689317800104618
170781,6,762.9858159,100.0,1146000,11460,-393.9727783203125,0.00073,1142999,3.8568384647369385,0.0015285770641639829,0.04918261617422104
170931,6,763.1959168100001,100.0,1147000,11470,-394.45977783203125,0.00073,1143999,0.9489699006080627,0.001526332343928516,0.03134232759475708
171083,6,763.3771764599998,100.0,1148000,11480,-393.8236083984375,0.00073,1144999,3.5118324756622314,0.001421470078639686,0.026588281616568565
171237,6,762.84488069,100.0,1149000,11490,-394.2763671875,0.00073,1145999,-4.188593864440918,0.0018743759719654918,0.018729906529188156
171388,6,761.5015320599999,100.0,1150000,11500,-394.8040466308594,0.00073,1146999,-2.103085994720459,0.0014983135042712092,0.19246891140937805
171539,6,760.3761966499998,100.0,1151000,11510,-393.85186767578125,0.00073,1147999,4.504661560058594,0.0016109655844047666,0.03900435194373131
171694,6,760.8764622099999,100.0,1152000,11520,-394.2145080566406,0.00073,1148999,-0.5059962272644043,0.0015748036094009876,0.0123213529586792
171847,6,760.73844955,100.0,1153000,11530,-393.754150390625,0.00073,1149999,-1.216902256011963,0.0016706640599295497,0.01290193572640419
171999,6,761.5527880200002,100.0,1154000,11540,-394.3724670410156,0.00073,1150999,1.9128977060317993,0.0014979392290115356,0.03373167663812637
172152,6,762.51458374,100.0,1155000,11550,-394.3070983886719,0.00073,1151999,0.1127166748046875,0.0015173753490671515,0.02402382716536522
172306,6,761.6902562299999,100.0,1156000,11560,-394.28253173828125,0.00073,1152999,3.803576946258545,0.001485620392486453,0.03540775924921036
172456,6,762.9578875000001,100.0,1157000,11570,-394.4129333496094,0.00073,1153999,-2.0466432571411133,0.0016682845307514071,0.012960739433765411
172610,6,763.5348820199999,100.0,1158000,11580,-394.67169189453125,0.00073,1154999,-1.6934713125228882,0.0013209569733589888,0.008400900289416313
172763,6,764.66097362,100.0,1159000,11590,-394.39752197265625,0.00073,1155999,0.13212278485298157,0.0013419452589005232,0.008574344217777252
172916,6,764.06596513,100.0,1160000,11600,-393.9543762207031,0.00073,1156999,1.9156824350357056,0.0014461625833064318,0.023464426398277283
173069,6,765.75776566,100.0,1161000,11610,-394.14154052734375,0.00073,1157999,2.2456915378570557,0.0018235509051010013,0.05912437289953232
173223,6,764.68714947,100.0,1162000,11620,-394.0194396972656,0.00073,1158999,2.3888044357299805,0.001269906759262085,0.03239785507321358
173375,6,766.1553581700001,100.0,1163000,11630,-394.1790466308594,0.00073,1159999,-0.5450077056884766,0.0016213917406275868,0.01159340888261795
173528,6,766.9056156199999,100.0,1164000,11640,-393.6282958984375,0.00073,1160999,4.641061782836914,0.0013849802780896425,0.07494593411684036
173680,6,767.99841045,100.0,1165000,11650,-394.22930908203125,0.00073,1161999,0.15512272715568542,0.0014399414649233222,0.011058710515499115
173833,6,768.4586457699999,100.0,1166000,11660,-394.062744140625,0.00073,1162999,0.912786602973938,0.0013774969847872853,0.033913977444171906
173989,6,767.0224189999999,100.0,1167000,11670,-394.3341369628906,0.00073,1163999,-0.2537991404533386,0.0016581687377765775,0.029506275430321693
174143,6,766.4309749099999,100.0,1168000,11680,-394.65179443359375,0.00073,1164999,-0.8968168497085571,0.001510048401542008,0.027704518288373947
174296,6,767.9159080699999,100.0,1169000,11690,-394.32110595703125,0.00073,1165999,0.07190322875976562,0.0016563970129936934,0.014196835458278656
174453,6,769.4048564,100.0,1170000,11700,-394.18890380859375,0.00073,1166999,-0.04748421907424927,0.0016136517515406013,0.023513685911893845
174607,6,768.5859578500001,100.0,1171000,11710,-394.3021240234375,0.00073,1167999,-3.1528208255767822,0.0018242074875161052,0.027074623852968216
174761,6,769.1126808999999,100.0,1172000,11720,-394.3369445800781,0.00073,1168999,-4.360771656036377,0.001541466685011983,0.047190990298986435
174915,6,767.1422390799999,100.0,1173000,11730,-393.8613586425781,0.00073,1169999,-0.7966523170471191,0.0014419395010918379,0.013630051165819168
175070,6,766.7963591200001,100.0,1174000,11740,-394.0634460449219,0.00073,1170999,4.28379487991333,0.0015877257101237774,0.016451409086585045
175226,6,765.85173551,100.0,1175000,11750,-394.54779052734375,0.00073,1171999,-7.079119682312012,0.0015101830940693617,0.030696332454681396
175383,6,765.56012099,100.0,1176000,11760,-394.4462585449219,0.00073,1172999,-1.0169161558151245,0.0012774894712492824,0.04059793800115585
175539,6,766.8968753000001,100.0,1177000,11770,-394.1904602050781,0.00073,1173999,-1.4233111143112183,0.0018531581154093146,0.01974235102534294
175694,6,768.0178678500001,100.0,1178000,11780,-393.9427185058594,0.00073,1174999,2.223959445953369,0.0013555202167481184,0.0566680021584034
175849,6,766.8628864000001,100.0,1179000,11790,-394.2218017578125,0.00073,1175999,1.2889487743377686,0.0012884780298918486,0.028453368693590164
176009,6,765.5798821200001,100.0,1180000,11800,-393.9978332519531,0.00073,1176999,3.266604423522949,0.00173435197211802,0.06519830971956253
176167,6,766.67873064,100.0,1181000,11810,-394.1605529785156,0.00073,1177999,0.2213864028453827,0.001256622839719057,0.019030002877116203
176329,6,767.16998916,100.0,1182000,11820,-394.4034729003906,0.00073,1178999,-0.5558189153671265,0.0014661086024716496,0.02301933243870735
176489,6,768.2030742699999,100.0,1183000,11830,-394.21502685546875,0.00073,1179999,-0.6892251968383789,0.001404219656251371,0.04944603890180588
176646,6,766.77703077,100.0,1184000,11840,-394.03717041015625,0.00073,1180999,1.7365753650665283,0.0015877211699262261,0.1176990494132042
176802,6,766.06614821,100.0,1185000,11850,-394.3709716796875,0.00073,1181999,-1.2317068576812744,0.0013602066319435835,0.03634415194392204
176959,6,767.0612685299999,100.0,1186000,11860,-394.6617431640625,0.00073,1182999,5.284816741943359,0.0015217909822240472,0.029632600024342537
177118,6,765.8583201299999,100.0,1187000,11870,-394.83978271484375,0.00073,1183999,-10.003849029541016,0.001407333300448954,0.009547431021928787
177277,6,765.18024472,100.0,1188000,11880,-394.1568908691406,0.00073,1184999,0.734739363193512,0.0013250019401311874,0.02844664268195629
177436,6,764.7228957799999,100.0,1189000,11890,-394.6700744628906,0.00073,1185999,-2.2232351303100586,0.0014735356671735644,0.13343866169452667
177595,6,765.23328043,100.0,1190000,11900,-394.6765441894531,0.00073,1186999,0.47860655188560486,0.0014838334172964096,0.014722825959324837
177752,6,763.0836693,100.0,1191000,11910,-394.21990966796875,0.00073,1187999,-2.4355621337890625,0.0013495326275005937,0.017026791349053383
177907,6,762.86993608,100.0,1192000,11920,-394.44769287109375,0.00073,1188999,-0.28636205196380615,0.0017259855521842837,0.014981376007199287
178063,6,762.90585837,100.0,1193000,11930,-394.79473876953125,0.00073,1189999,-4.514447212219238,0.0017020364757627249,0.00990605354309082
178220,6,764.13385623,100.0,1194000,11940,-394.05511474609375,0.00073,1190999,-3.2121169567108154,0.0014593799132853746,0.029354650527238846
178377,6,764.2757623000001,100.0,1195000,11950,-394.35394287109375,0.00073,1191999,1.9326030015945435,0.0012692904565483332,0.01948641985654831
178534,6,763.2421268500001,100.0,1196000,11960,-394.3046569824219,0.00073,1192999,-4.30013370513916,0.0013042594073340297,0.03538597747683525
178710,6,764.2976286,100.0,1197000,11970,-393.9195251464844,0.00073,1193999,-4.152743339538574,0.0013833658304065466,0.012235326692461967
178868,6,764.5274228700001,100.0,1198000,11980,-394.5064697265625,0.00073,1194999,0.35567158460617065,0.001517582219094038,0.027711641043424606
179026,6,763.42588286,100.0,1199000,11990,-394.3145751953125,0.00073,1195999,6.545754909515381,0.0016093348385766149,0.031405698508024216
179183,6,763.0927264899999,100.0,1200000,12000,-394.2981262207031,0.00073,1196999,-1.1898391246795654,0.0013834707206115127,0.012593990191817284
179340,6,764.57626897,100.0,1201000,12010,-394.0848388671875,0.00073,1197999,-1.1034373044967651,0.0012570464750751853,0.0434425063431263
179499,6,763.6059036,100.0,1202000,12020,-394.1137390136719,0.00073,1198999,-0.6127184629440308,0.0015002480940893292,0.05997457355260849
179658,6,762.9453206699998,100.0,1203000,12030,-393.3831787109375,0.00073,1199999,3.1208713054656982,0.0015913835959509015,0.013358639553189278
179815,6,763.6090840100001,100.0,1204000,12040,-394.41180419921875,0.00073,1200999,-1.0144675970077515,0.0013964478857815266,0.03920615836977959
179971,6,764.2203308699999,100.0,1205000,12050,-394.41339111328125,0.00073,1201999,-2.83158278465271,0.0019567026756703854,0.011141776107251644
180130,6,764.2124524000002,100.0,1206000,12060,-394.595947265625,0.00073,1202999,-2.365882396697998,0.0013587831053882837,0.007210228126496077
180288,6,763.12154442,100.0,1207000,12070,-394.0065002441406,0.00073,1203999,0.7419553995132446,0.0015289306174963713,0.037360548973083496
180444,6,763.1711616800001,100.0,1208000,12080,-394.05584716796875,0.00073,1204999,6.110397815704346,0.0015086758648976684,0.034406065940856934
180600,6,763.4465542699999,100.0,1209000,12090,-393.9315490722656,0.00073,1205999,2.72289776802063,0.0015816104132682085,0.03182417154312134
180757,6,764.77854774,100.0,1210000,12100,-394.24237060546875,0.00073,1206999,-2.439577579498291,0.0013875588774681091,0.025751013308763504
180919,6,764.4399550999999,100.0,1211000,12110,-393.6525573730469,0.00073,1207999,5.6038007736206055,0.0010953975142911077,0.01793445460498333
181077,6,765.42179923,100.0,1212000,12120,-394.8487548828125,0.00073,1208999,-5.404658317565918,0.0015984235797077417,0.010459426790475845
181234,6,765.2054307699999,100.0,1213000,12130,-394.2484130859375,0.00073,1209999,3.9216525554656982,0.001710861804895103,0.0243215449154377
181390,6,764.1260704500003,100.0,1214000,12140,-394.0640563964844,0.00073,1210999,0.16150832176208496,0.0013941877987235785,0.04302128031849861
181548,6,764.19534197,100.0,1215000,12150,-394.4197998046875,0.00073,1211999,-1.2295849323272705,0.0013099337229505181,0.019679350778460503
181704,6,763.6204204099998,100.0,1216000,12160,-394.19696044921875,0.00073,1212999,0.9920777082443237,0.0014115222729742527,0.016338223591446877
