rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates
49.98,125861,18090,7,887477,-114.73158971000001,0.00073,0.016594763845205307,-3.0137522220611572,6.2806196212768555,89.88809204101562,884476
49.99,125930,18100,7,887977,-113.86679083000001,0.00073,0.016189420595765114,5.2766265869140625,6.269761085510254,84.00651550292969,884976
49.99,126000,18110,7,888477,-115.24876434999999,0.00073,0.01683890074491501,0.579500675201416,6.297674179077148,90.93640899658203,885476
49.97,126068,18120,7,888975,-115.52608955,0.00073,0.01696125417947769,1.7453420162200928,5.317878723144531,94.01445770263672,885974
49.97,126137,18130,7,889475,-115.99676543999998,0.00073,0.016839060932397842,-1.6321734189987183,6.177754878997803,86.99790954589844,886474
49.97,126206,18140,7,889975,-117.05349158000001,0.00073,0.016816385090351105,1.912920355796814,6.071720123291016,93.13113403320312,886974
49.98,126275,18150,7,890475,-116.03025294999999,0.00073,0.016428150236606598,-3.0988757610321045,6.127594947814941,92.59275817871094,887474
49.98,126345,18160,7,890975,-115.41660930999997,0.00073,0.01638764701783657,-2.787870407104492,6.063370704650879,92.51078796386719,887974
49.98,126414,18170,7,891475,-116.32473875000001,0.00073,0.016477065160870552,-3.747239828109741,5.999486923217773,89.64045715332031,888474
49.98,126483,18180,7,891975,-116.61356190999999,0.00073,0.016594113782048225,1.4787213802337646,6.75228214263916,91.56597137451172,888974
49.98,126553,18190,7,892475,-115.29694705999998,0.00073,0.015947403386235237,-4.376794815063477,5.654966354370117,95.57368469238281,889474
49.98,126621,18200,7,892975,-112.22760141,0.00073,0.016569137573242188,4.888972759246826,5.768731594085693,89.07771301269531,889974
49.98,126690,18210,7,893475,-111.59236222999999,0.00073,0.016304051503539085,-8.476448059082031,7.282160758972168,88.38751983642578,890474
50.0,126761,18220,7,893975,-111.06067689,0.00073,0.016845213249325752,-1.6745004653930664,6.028995037078857,92.95179748535156,890974
50.0,126830,18230,7,894475,-112.97198065,0.00073,0.016847381368279457,7.663060188293457,6.325026512145996,92.02422332763672,891474
50.0,126899,18240,7,894975,-113.38857816000001,0.00073,0.016707325354218483,2.446835994720459,7.708115100860596,96.74944305419922,891974
50.0,126969,18250,7,895475,-114.28018513,0.00073,0.01733170635998249,-2.7584409713745117,6.482087135314941,91.04081726074219,892474
50.0,127039,18260,7,895975,-114.7344517,0.00073,0.01711539924144745,-4.9903950691223145,5.65585994720459,89.0457992553711,892974
50.0,127107,18270,7,896475,-114.18532655999998,0.00073,0.016697481274604797,7.262931823730469,6.617148399353027,92.5545883178711,893474
50.0,127177,18280,7,896975,-113.99182054,0.00073,0.01677812449634075,-3.133240222930908,5.462502956390381,94.54408264160156,893974
50.0,127246,18290,7,897475,-114.37640212000001,0.00073,0.016406966373324394,3.495673179626465,5.3479132652282715,92.0106201171875,894474
50.0,127316,18300,7,897975,-116.53362295999999,0.00073,0.017128217965364456,-2.2990994453430176,7.096162796020508,93.997314453125,894974
50.0,127386,18310,7,898475,-116.54476590999998,0.00073,0.01702084392309189,-4.303432464599609,5.814875602722168,93.81575775146484,895474
49.94,127454,18320,7,898969,-115.98975127,0.00073,0.016524652019143105,-1.009993314743042,6.071579933166504,88.85885620117188,895968
49.94,127524,18330,7,899469,-113.80464258,0.00073,0.01683545671403408,-0.6218701004981995,6.254392623901367,89.03240966796875,896468
49.94,127593,18340,7,899969,-111.51740598,0.00073,0.0165773406624794,-0.9152693748474121,5.826367378234863,93.54706573486328,896968
49.94,127662,18350,7,900469,-109.25312641000001,0.00073,0.016752902418375015,-0.21825671195983887,6.548151016235352,94.28031158447266,897468
49.94,127732,18360,7,900969,-107.34772349,0.00073,0.017003808170557022,-4.039533615112305,5.7187089920043945,89.97250366210938,897968
49.94,127801,18370,7,901469,-109.50462319999997,0.00073,0.016433171927928925,-2.7963387966156006,6.339578151702881,94.78398132324219,898468
49.93,127870,18380,7,901968,-111.39657994,0.00073,0.016296638175845146,-1.1471667289733887,5.927326679229736,94.4775390625,898967
49.93,127939,18390,7,902468,-110.50885086999999,0.00073,0.016182951629161835,-6.69360876083374,5.850998401641846,89.60417175292969,899467
49.93,128008,18400,7,902968,-110.98947057,0.00073,0.016068274155259132,0.6465715169906616,6.592198848724365,90.33092498779297,899967
49.84,128076,18410,7,903459,-116.38209538,0.00073,0.016200246289372444,2.2098042964935303,7.15585994720459,89.45018005371094,900458
49.9,128146,18420,7,903959,-116.03074481,0.00073,0.016278261318802834,-5.5176615715026855,6.225573539733887,90.62716674804688,900958
49.84,128214,18430,7,904453,-116.83848087999999,0.00073,0.016201775521039963,-0.2884453535079956,4.704572677612305,87.81083679199219,901452
49.84,128283,18440,7,904953,-117.18637336999998,0.00073,0.016390318050980568,4.948239803314209,5.9590301513671875,91.57017517089844,901952
49.84,128352,18450,7,905453,-116.95959822999997,0.00073,0.01613067090511322,-3.4318039417266846,5.1376800537109375,90.57998657226562,902452
49.84,128421,18460,7,905953,-117.94998151999998,0.00073,0.01634134165942669,-5.623674392700195,6.342063903808594,85.50457000732422,902952
49.84,128490,18470,7,906453,-116.83763347999998,0.00073,0.017019009217619896,-10.262495994567871,5.919480323791504,90.59640502929688,903452
49.85,128559,18480,7,906953,-117.30556853000002,0.00073,0.016849061474204063,-0.6589677333831787,6.673566818237305,87.72985076904297,903952
49.85,128628,18490,7,907453,-117.65163296,0.00073,0.01669672504067421,-9.550701141357422,6.444430351257324,86.04805755615234,904452
49.85,128698,18500,7,907953,-116.34750179999997,0.00073,0.017053738236427307,1.3361800909042358,5.995995998382568,92.7705307006836,904952
49.94,128769,18510,7,908453,-111.43558417,0.00073,0.017039204016327858,-9.791004180908203,5.602463722229004,83.51788330078125,905452
49.94,128838,18520,7,908953,-110.48070220000001,0.00073,0.017035378143191338,0.6420033574104309,5.916294097900391,89.93128967285156,905952
50.0,128908,18530,7,909453,-110.53639787,0.00073,0.016947122290730476,10.703901290893555,6.191413879394531,91.04635620117188,906452
50.0,128978,18540,7,909953,-112.60322833000001,0.00073,0.016549207270145416,3.450456142425537,6.8830461502075195,89.39698028564453,906952
50.0,129048,18550,7,910453,-114.07508659999999,0.00073,0.016453441232442856,2.631600856781006,6.210916519165039,90.53425598144531,907452
49.96,129116,18560,7,910949,-115.39138035000002,0.00073,0.01621202379465103,1.7989988327026367,6.269255638122559,85.51950073242188,907948
49.94,129185,18570,7,911447,-115.89904179999999,0.00073,0.01631396822631359,-6.4654412269592285,4.98685359954834,89.08018493652344,908446
49.94,129256,18580,7,911947,-114.49220994,0.00073,0.016727756708860397,-7.306758880615234,6.132295608520508,88.59262084960938,908946
49.94,129325,18590,7,912447,-112.55003036999999,0.00073,0.01581059955060482,4.1319780349731445,5.574272155761719,86.9438705444336,909446
49.94,129394,18600,7,912947,-112.63322797,0.00073,0.015553148463368416,5.934711933135986,5.744433403015137,90.14498901367188,909946
49.81,129464,18610,7,913434,-113.62386768000002,0.00073,0.015348539687693119,-2.8085904121398926,5.6331787109375,88.1675033569336,910433
49.81,129534,18620,7,913934,-115.97987718,0.00073,0.01530697476118803,7.530384540557861,5.521415710449219,88.90654754638672,910933
49.81,129604,18630,7,914434,-115.83179005000002,0.00073,0.01573031023144722,-1.7795348167419434,5.753613471984863,88.4566650390625,911433
49.81,129673,18640,7,914934,-115.86723833,0.00073,0.015987178310751915,-1.8173731565475464,4.772656440734863,86.9866943359375,911933
49.81,129742,18650,7,915434,-115.07052444000001,0.00073,0.016051121056079865,0.8577624559402466,5.9180097579956055,92.0566177368164,912433
49.85,129811,18660,7,915934,-114.10600853,0.00073,0.01603349670767784,-5.619776725769043,5.356395721435547,88.76337432861328,912933
49.87,129880,18670,7,916434,-112.16086453,0.00073,0.016301067546010017,-4.313944339752197,5.872060775756836,92.59183502197266,913433
49.87,129948,18680,7,916934,-111.98749253,0.00073,0.015731457620859146,2.348618984222412,6.557587146759033,87.931396484375,913933
49.78,130017,18690,7,917425,-115.76247176999999,0.00073,0.016211815178394318,4.087491035461426,5.427940368652344,93.0525894165039,914424
49.78,130085,18700,7,917925,-115.56699237999997,0.00073,0.016099020838737488,-3.8289287090301514,5.8885698318481445,92.95174407958984,914924
49.91,130156,18710,7,918425,-115.02152349000002,0.00073,0.016011163592338562,2.4503650665283203,12.428304672241211,84.45755004882812,915424
49.91,130225,18720,7,918925,-115.88423235,0.00073,0.016013722866773605,-0.9222875237464905,5.3761444091796875,90.07483673095703,915924
49.91,130295,18730,7,919425,-114.58817369999998,0.00073,0.016111576929688454,0.19689470529556274,6.360250949859619,90.16663360595703,916424
49.91,130365,18740,7,919925,-112.84231421,0.00073,0.016003362834453583,2.9902150630950928,8.433216094970703,90.82456970214844,916924
49.91,130434,18750,7,920425,-114.04783936999996,0.00073,0.016020243987441063,-6.939201354980469,6.65593147277832,89.73213958740234,917424
49.91,130503,18760,7,920925,-114.32551515000002,0.00073,0.015997877344489098,-2.9219753742218018,7.01828145980835,90.31591796875,917924
49.91,130572,18770,7,921425,-115.17020362,0.00073,0.016014913097023964,-2.765885353088379,6.147303104400635,91.27002716064453,918424
49.91,130641,18780,7,921925,-114.65401903,0.00073,0.016505170613527298,-9.401124954223633,9.397259712219238,89.44538879394531,918924
50.0,130711,18790,7,922425,-113.93837224999999,0.00073,0.015999678522348404,-2.969973087310791,5.5586042404174805,88.38619232177734,919424
50.0,130781,18800,7,922925,-114.51532501999998,0.00073,0.01595609076321125,1.8329212665557861,6.458944320678711,82.1788330078125,919924
50.0,130850,18810,7,923425,-113.60525365,0.00073,0.01661001145839691,-6.387595176696777,6.62925386428833,90.53482055664062,920424
49.97,130920,18820,7,923922,-111.67429425000002,0.00073,0.01652190275490284,-4.759526252746582,5.925032615661621,90.31668090820312,920921
49.97,130989,18830,7,924422,-114.06474719000002,0.00073,0.016500936821103096,-8.366929054260254,6.480928421020508,87.34752655029297,921421
49.97,131059,18840,7,924922,-113.04059991999999,0.00073,0.017290152609348297,-5.697399139404297,6.902138710021973,88.75927734375,921921
49.97,131128,18850,7,925422,-109.89310158,0.00073,0.016739167273044586,1.434543490409851,6.6961164474487305,85.95743560791016,922421
49.93,131198,18860,7,925918,-111.31662140999998,0.00073,0.017094315961003304,0.46744564175605774,6.864988327026367,85.51315307617188,922917
49.93,131267,18870,7,926418,-111.20327458,0.00073,0.017298441380262375,3.7047793865203857,6.0596537590026855,88.23003387451172,923417
49.93,131337,18880,7,926918,-110.38704859,0.00073,0.01741712912917137,-4.409407615661621,5.903363227844238,90.80961608886719,923917
49.93,131406,18890,7,927418,-110.93467423,0.00073,0.01660536229610443,-16.390199661254883,6.418257713317871,88.2435302734375,924417
49.93,131475,18900,7,927918,-111.65367952000001,0.00073,0.017464574426412582,-3.230726480484009,5.400932312011719,89.7021255493164,924917
49.93,131545,18910,7,928418,-112.63425340000002,0.00073,0.016865620389580727,4.75089168548584,5.853291034698486,92.3468246459961,925417
49.96,131615,18920,7,928918,-111.14437737999998,0.00073,0.0165982935577631,-1.8043601512908936,6.196361064910889,89.9683837890625,925917
49.96,131685,18930,7,929418,-110.71680650000002,0.00073,0.01671750284731388,-1.064375400543213,6.239213943481445,89.30582427978516,926417
49.95,131755,18940,7,929917,-114.72261051000001,0.00073,0.016692306846380234,-1.501596212387085,6.22194242477417,89.86382293701172,926916
49.95,131824,18950,7,930417,-117.45519718999999,0.00073,0.016979096457362175,-5.744497776031494,5.703177452087402,92.38701629638672,927416
49.99,131894,18960,7,930917,-114.24597677,0.00073,0.01697595603764057,-1.8245904445648193,6.550525665283203,88.67276000976562,927916
49.99,131963,18970,7,931417,-115.12908437999998,0.00073,0.016811976209282875,-1.9293426275253296,5.61129093170166,89.47298431396484,928416
49.99,132033,18980,7,931917,-114.99348585,0.00073,0.016980011016130447,2.492581367492676,6.441967010498047,87.77323150634766,928916
49.99,132101,18990,7,932417,-111.93808978999999,0.00073,0.01660357229411602,-2.13425874710083,5.460776329040527,89.30052947998047,929416
49.89,132169,19000,7,932907,-117.40595754999998,0.00073,0.016776852309703827,-3.8931939601898193,5.886180877685547,88.14191436767578,929906
49.89,132240,19010,7,933407,-116.87037488,0.00073,0.017753157764673233,2.685014247894287,6.994781970977783,92.98900604248047,930406
49.87,132309,19020,7,933905,-119.44945694000002,0.00073,0.017478013411164284,-7.101822376251221,6.082818984985352,89.76844024658203,930904
49.87,132377,19030,7,934405,-117.74451102,0.00073,0.017556890845298767,-3.995508909225464,6.851653099060059,87.28136444091797,931404
49.88,132447,19040,7,934905,-116.12081605999998,0.00073,0.017189418897032738,0.8768138885498047,6.1952128410339355,91.365234375,931904
49.88,132516,19050,7,935405,-115.75761955,0.00073,0.01692965254187584,-7.464259147644043,5.614754676818848,88.46981048583984,932404
49.88,132584,19060,7,935905,-118.11928854,0.00073,0.016863618046045303,5.907700538635254,6.033779144287109,91.91009521484375,932904
49.88,132654,19070,7,936405,-116.95309632,0.00073,0.016451284289360046,-8.014516830444336,6.118734359741211,87.911376953125,933404
49.88,132722,19080,7,936905,-116.73037958,0.00073,0.01644976995885372,-2.093557834625244,6.201754570007324,92.88493347167969,933904
49.88,132791,19090,7,937405,-117.42887639,0.00073,0.016056548804044724,1.0283010005950928,6.839169502258301,89.97552490234375,934404
49.98,132861,19100,7,937905,-112.55180160000002,0.00073,0.015384700149297714,-3.5477161407470703,6.642075538635254,88.89863586425781,934904
49.98,132930,19110,7,938405,-112.33602867999998,0.00073,0.01589299738407135,1.4832136631011963,6.8657636642456055,93.17024993896484,935404
50.0,133000,19120,7,938905,-111.22106099999999,0.00073,0.016520680859684944,-9.275138854980469,8.41963005065918,91.18453216552734,935904
49.94,133068,19130,7,939399,-113.63681860000001,0.00073,0.016133664175868034,-0.8516250848770142,6.331920623779297,88.89876556396484,936398
49.94,133138,19140,7,939899,-112.15975057,0.00073,0.016290459781885147,-3.778423547744751,6.282657623291016,91.2828598022461,936898
49.94,133208,19150,7,940399,-114.00524893999999,0.00073,0.01680327206850052,-0.17514705657958984,6.0160369873046875,97.44702911376953,937398
49.94,133279,19160,7,940899,-111.54472283,0.00073,0.01675916649401188,0.9556248188018799,7.080899238586426,90.03514099121094,937898
49.85,133349,19170,7,941390,-113.18795732000001,0.00073,0.017087403684854507,-10.04954719543457,6.044551849365234,91.83306884765625,938389
49.85,133420,19180,7,941890,-114.87229477000001,0.00073,0.01622607558965683,0.0680006742477417,6.261373519897461,92.73436737060547,938889
49.85,133489,19190,7,942390,-115.56147319000002,0.00073,0.01669781655073166,2.3709001541137695,6.507373809814453,88.35441589355469,939389
49.85,133559,19200,7,942890,-114.80719535000001,0.00073,0.016232917085289955,0.913151741027832,9.414920806884766,89.60317993164062,939889
49.85,133629,19210,7,943390,-114.54450992999999,0.00073,0.01563904993236065,1.5676840543746948,10.463624954223633,84.49195861816406,940389
49.85,133699,19220,7,943890,-115.51982430000002,0.00073,0.01644086092710495,-12.63320541381836,6.988767623901367,88.37300109863281,940889
49.91,133769,19230,7,944390,-113.97760812,0.00073,0.016543596982955933,-1.0447096824645996,5.849005699157715,90.58248901367188,941389
49.91,133839,19240,7,944890,-114.35701259999998,0.00073,0.016075531020760536,4.356215476989746,5.561925888061523,92.39148712158203,941889
49.89,133908,19250,7,945388,-115.28235351000001,0.00073,0.017117202281951904,-4.561655044555664,6.851844787597656,92.37352752685547,942387
49.89,133978,19260,7,945888,-116.35682235000002,0.00073,0.016076190397143364,-4.635892391204834,7.161360263824463,87.97916412353516,942887
49.98,134047,19270,7,946388,-114.79424935000002,0.00073,0.016544340178370476,-5.792079925537109,6.120234489440918,89.57939147949219,943387
49.98,134117,19280,7,946888,-113.26041649000001,0.00073,0.01647031679749489,5.155076503753662,6.580389022827148,88.73897552490234,943887
49.98,134188,19290,7,947388,-113.17350918000002,0.00073,0.01598474010825157,1.0519951581954956,11.490946769714355,90.8486328125,944387
49.98,134257,19300,7,947888,-112.42322298,0.00073,0.016137925907969475,-3.0303642749786377,6.509822845458984,86.43183898925781,944887
49.98,134327,19310,7,948388,-112.19485992000001,0.00073,0.01592426560819149,-5.917038917541504,5.756608009338379,92.7571792602539,945387
49.98,134397,19320,7,948888,-112.42465901999999,0.00073,0.01708712801337242,-3.469137191772461,6.175753116607666,87.83871459960938,945887
49.98,134466,19330,7,949388,-112.34854247000001,0.00073,0.016593655571341515,1.0024371147155762,5.554378986358643,83.80665588378906,946387
49.98,134535,19340,7,949888,-112.08790810999999,0.00073,0.016643570736050606,14.081270217895508,6.264815330505371,89.43913269042969,946887
50.0,134604,19350,7,950388,-112.25383222000002,0.00073,0.016389045864343643,0.8495203256607056,6.574894905090332,88.55436706542969,947387
50.0,134674,19360,7,950888,-113.85990711999999,0.00073,0.016110524535179138,-3.2171382904052734,5.960550785064697,89.7289810180664,947887
49.94,134743,19370,7,951382,-114.96011987,0.00073,0.015987224876880646,4.627954959869385,5.765712738037109,90.99217224121094,948381
49.94,134812,19380,7,951882,-115.35830663,0.00073,0.015839319676160812,6.570713996887207,5.233129501342773,93.63207244873047,948881
49.94,134882,19390,7,952382,-115.68100903,0.00073,0.016210516914725304,-12.074515342712402,5.466241836547852,91.84559631347656,949381
49.94,134952,19400,7,952882,-115.21421565999998,0.00073,0.016050416976213455,0.725243330001831,7.099180221557617,88.15692138671875,949881
49.94,135021,19410,7,953382,-116.55895407000001,0.00073,0.01676459237933159,1.0962034463882446,6.083648681640625,89.92169952392578,950381
49.93,135090,19420,7,953881,-116.57801672000001,0.00073,0.016865717247128487,-8.482576370239258,5.795025825500488,87.83181762695312,950880
49.93,135160,19430,7,954381,-115.04711309,0.00073,0.017111441120505333,-3.0227341651916504,6.790821075439453,89.64128112792969,951380
49.93,135229,19440,7,954881,-117.26767823999998,0.00073,0.01748388074338436,-4.666252613067627,5.978188991546631,92.28706359863281,951880
49.93,135299,19450,7,955381,-114.38472285,0.00073,0.017326194792985916,-9.340679168701172,7.23975944519043,92.71363830566406,952380
49.93,135367,19460,7,955881,-112.09131287000002,0.00073,0.017572544515132904,3.6621837615966797,7.160888671875,93.8978271484375,952880
49.99,135436,19470,7,956381,-114.30180542,0.00073,0.017813483253121376,0.10457301139831543,6.809994697570801,90.36940002441406,953380
49.99,135504,19480,7,956881,-114.46908565999998,0.00073,0.017615683376789093,3.4883668422698975,7.265908718109131,92.81993103027344,953880
49.99,135573,19490,7,957381,-114.46443723,0.00073,0.017419172450900078,-0.867235004901886,6.271462440490723,86.7673110961914,954380
49.99,135643,19500,7,957881,-112.51672284999997,0.00073,0.017361309379339218,6.982443809509277,7.474897384643555,91.11974334716797,954880
49.99,135711,19510,7,958381,-111.55962395000002,0.00073,0.017434196546673775,-2.4022552967071533,6.311223030090332,88.951171875,955380
50.0,135780,19520,7,958881,-108.52334793000001,0.00073,0.01722557097673416,-4.81544303894043,5.395169734954834,89.10960388183594,955880
50.0,135849,19530,7,959381,-111.18128438000002,0.00073,0.016815584152936935,-1.80668044090271,7.431830883026123,90.34293365478516,956380
50.0,135918,19540,7,959881,-108.41521673000001,0.00073,0.017370054498314857,-2.2837367057800293,7.015751838684082,91.7314453125,956880
50.0,135987,19550,7,960381,-108.98205668999998,0.00073,0.017871730029582977,2.164811611175537,6.380227088928223,91.06297302246094,957380
50.0,136057,19560,7,960881,-108.56315413000002,0.00073,0.017687596380710602,6.743152618408203,16.115859985351562,95.73240661621094,957880
50.0,136126,19570,7,961381,-105.77639405999999,0.00073,0.017212867736816406,4.566230297088623,5.94282341003418,91.2697525024414,958380
49.99,136195,19580,7,961880,-107.74243089999999,0.00073,0.017805730924010277,-4.960722923278809,6.897254943847656,93.4591064453125,958879
49.99,136265,19590,7,962380,-107.96939091999998,0.00073,0.017433257773518562,-5.894226551055908,6.1136016845703125,85.09539031982422,959379
49.99,136335,19600,7,962880,-109.23303041000001,0.00073,0.01755138300359249,-2.6207022666931152,6.203722953796387,91.40834045410156,959879
49.99,136404,19610,7,963380,-108.02432368000001,0.00073,0.01778414286673069,4.610942840576172,11.005714416503906,91.39115905761719,960379
49.99,136474,19620,7,963880,-109.70390207,0.00073,0.01785634458065033,-5.294924736022949,7.079629421234131,92.63053894042969,960879
49.93,136543,19630,7,964374,-111.92067475999998,0.00073,0.017701873555779457,-0.6601954102516174,8.600008964538574,86.7287826538086,961373
49.93,136612,19640,7,964874,-111.95989025000003,0.00073,0.01714339107275009,6.344601631164551,7.748160362243652,89.39813995361328,961873
49.93,136682,19650,7,965374,-110.67032700999998,0.00073,0.017582299187779427,3.02882981300354,7.02462100982666,87.27944946289062,962373
49.93,136751,19660,7,965874,-110.72503148,0.00073,0.016858207061886787,-0.5934268236160278,6.524898052215576,92.4480972290039,962873
49.93,136821,19670,7,966374,-109.37950906,0.00073,0.017241528257727623,-0.38456106185913086,6.747424125671387,86.03376007080078,963373
49.94,136891,19680,7,966874,-107.83620551,0.00073,0.01724471151828766,-2.686699390411377,6.402376174926758,86.86846923828125,963873
49.89,136960,19690,7,967369,-108.86264996000001,0.00073,0.017437580972909927,14.469226837158203,6.388233661651611,97.29396057128906,964368
49.89,137029,19700,7,967869,-111.44082746,0.00073,0.01750132255256176,-5.456014633178711,5.9583563804626465,86.71097564697266,964868
49.89,137098,19710,7,968369,-113.39751865,0.00073,0.01722801849246025,-0.9229121208190918,8.980925559997559,91.80159759521484,965368
49.89,137167,19720,7,968869,-112.44682982000002,0.00073,0.017976291477680206,6.034469127655029,7.739084243774414,89.20532989501953,965868
49.95,137238,19730,7,969369,-108.26077957000001,0.00073,0.01781405322253704,1.5586841106414795,7.067018508911133,92.03952026367188,966368
49.95,137307,19740,7,969869,-109.09876707,0.00073,0.017769504338502884,-6.8321638107299805,5.983758926391602,86.75074005126953,966868
49.91,137375,19750,7,970365,-113.90997332,0.00073,0.016897667199373245,-2.2004404067993164,6.611846923828125,85.32918548583984,967364
49.91,137444,19760,7,970865,-117.79568404000001,0.00073,0.01687624678015709,-5.27760648727417,7.009958267211914,92.92452239990234,967864
49.91,137514,19770,7,971365,-121.10110876,0.00073,0.016549894586205482,5.9336113929748535,6.234294891357422,91.6458740234375,968364
49.91,137583,19780,7,971865,-120.32740448000003,0.00073,0.0171523280441761,1.38999342918396,6.962446212768555,90.41778564453125,968864
49.96,137652,19790,7,972365,-119.41833128999998,0.00073,0.017287803813815117,2.2012598514556885,6.883023738861084,90.25003051757812,969364
49.96,137722,19800,7,972865,-117.11944062999997,0.00073,0.017572209239006042,0.12495231628417969,6.3456315994262695,87.72378540039062,969864
49.96,137791,19810,7,973365,-116.51455311,0.00073,0.01713002286851406,-9.798410415649414,6.938002586364746,86.63839721679688,970364
49.96,137860,19820,7,973865,-116.69921764,0.00073,0.017629027366638184,4.596242904663086,6.913163185119629,91.06459045410156,970864
49.96,137928,19830,7,974365,-117.20188719,0.00073,0.0175721924751997,4.718108654022217,7.639883995056152,92.83531188964844,971364
49.96,137997,19840,7,974865,-119.93010401000001,0.00073,0.01776663213968277,-3.6123147010803223,6.806303024291992,90.48638916015625,971864
50.0,138066,19850,7,975365,-115.63453386,0.00073,0.017696497961878777,1.0468485355377197,7.211138725280762,89.2261962890625,972364
49.98,138135,19860,7,975863,-114.14394141000001,0.00073,0.01740068569779396,1.583207368850708,10.136402130126953,89.03775024414062,972862
49.97,138205,19870,7,976362,-112.77243861,0.00073,0.0176058579236269,12.625425338745117,5.822722911834717,84.878173828125,973361
49.97,138274,19880,7,976862,-113.08181751999999,0.00073,0.01735825464129448,6.786415100097656,7.257465362548828,90.9981689453125,973861
49.92,138342,19890,7,977357,-113.19936100000001,0.00073,0.01693200133740902,7.8588337898254395,6.817359924316406,91.73406982421875,974356
49.92,138411,19900,7,977857,-113.82112443,0.00073,0.016761643812060356,-1.6652493476867676,6.258838653564453,90.63090515136719,974856
49.92,138480,19910,7,978357,-113.51365553,0.00073,0.017124542966485023,-4.640335559844971,6.648702621459961,94.09468841552734,975356
49.92,138549,19920,7,978857,-114.88608989000002,0.00073,0.016915200278162956,-5.3467488288879395,7.03995943069458,90.68387603759766,975856
49.91,138617,19930,7,979356,-115.95693976000003,0.00073,0.016792187467217445,2.2151689529418945,6.588018894195557,87.59257507324219,976355
49.91,138686,19940,7,979856,-113.90728854999999,0.00073,0.01716695725917816,-6.974635124206543,7.049654483795166,89.28668975830078,976855
49.91,138755,19950,7,980356,-114.16330595,0.00073,0.0177127905189991,1.9019070863723755,6.719646453857422,88.03765106201172,977355
49.93,138824,19960,7,980856,-112.98775558999998,0.00073,0.017425088211894035,3.99057936668396,8.629809379577637,90.2143783569336,977855
49.94,138894,19970,7,981356,-112.27990312000001,0.00073,0.01827714778482914,-0.3116033673286438,7.278555870056152,92.04442596435547,978355
49.94,138963,19980,7,981856,-113.40516998999999,0.00073,0.017865799367427826,7.397562026977539,9.019960403442383,86.18196105957031,978855
49.99,139032,19990,7,982356,-113.33045221999998,0.00073,0.017144273966550827,-1.588597297668457,7.260443687438965,86.93016052246094,979355
49.99,139102,20000,7,982856,-115.09315520999999,0.00073,0.017219509929418564,4.731701850891113,6.710623741149902,89.15980529785156,979855
49.99,139172,20010,7,983356,-113.95288655,0.00073,0.01789928413927555,3.7978897094726562,7.431514739990234,85.82345581054688,980355
49.99,139243,20020,7,983856,-114.16772088000002,0.00073,0.018288688734173775,-11.780738830566406,6.364121437072754,88.64024353027344,980855
49.99,139313,20030,7,984355,-117.14105899,0.00073,0.017678365111351013,-14.112627983093262,6.7376227378845215,89.63946533203125,981354
49.99,139383,20040,7,984855,-118.52116885999997,0.00073,0.018305562436580658,1.708071231842041,7.310488700866699,90.54930114746094,981854
49.99,139453,20050,7,985355,-118.29237149000002,0.00073,0.018260831013321877,-0.26837438344955444,6.424427032470703,91.42401123046875,982354
49.99,139524,20060,7,985855,-119.59792932,0.00073,0.018970904871821404,2.3574767112731934,8.874680519104004,90.98870086669922,982854
49.99,139594,20070,7,986355,-119.86780046000001,0.00073,0.01901250332593918,5.810511589050293,10.017659187316895,93.08489227294922,983354
49.99,139664,20080,7,986855,-119.10153765000001,0.00073,0.018886135891079903,4.679529190063477,8.016860008239746,92.35942840576172,983854
49.99,139734,20090,7,987355,-117.62762699999999,0.00073,0.018970739096403122,-2.838859796524048,7.091850757598877,92.05038452148438,984354
49.99,139804,20100,7,987855,-114.98244919999999,0.00073,0.01810566522181034,-2.7460007667541504,8.00612735748291,91.87655639648438,984854
49.99,139875,20110,7,988355,-115.89060090999999,0.00073,0.018601980060338974,1.3591382503509521,6.899220943450928,90.50924682617188,985354
49.99,139946,20120,7,988855,-115.84882001,0.00073,0.018591785803437233,-7.020458221435547,8.625276565551758,89.01746368408203,985854
50.0,140015,20130,7,989355,-112.43852426999997,0.00073,0.018534692004323006,-2.409269094467163,6.508460998535156,91.92526245117188,986354
50.0,140086,20140,7,989855,-111.50243180000001,0.00073,0.01863582246005535,-6.804048538208008,7.757106781005859,90.83329010009766,986854
50.0,140156,20150,7,990355,-111.79779112,0.00073,0.01866641640663147,-0.9432103633880615,6.97029447555542,90.04949188232422,987354
50.0,140226,20160,7,990855,-109.00992381999998,0.00073,0.01847616769373417,-6.122130870819092,6.6305084228515625,90.36036682128906,987854
50.0,140296,20170,7,991355,-109.36141381000002,0.00073,0.017920447513461113,3.1526551246643066,7.803156852722168,92.47532653808594,988354
50.0,140367,20180,7,991855,-109.16563820999998,0.00073,0.017501255497336388,0.13855481147766113,6.312996864318848,89.68435668945312,988854
50.0,140438,20190,7,992355,-109.52151298000004,0.00073,0.017653269693255424,0.5509191751480103,6.973225116729736,89.37933349609375,989354
50.0,140508,20200,7,992855,-114.02978127,0.00073,0.017040342092514038,4.807048797607422,6.143485069274902,86.31751251220703,989854
