rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
1004.6691666500001,15290,720367,100006,7,50.0,0.31317415833473206,0.5532530546188354,1363.5750732421875,-2247.004150390625,717366,0.00073
934.3354489200001,15300,720738,100058,7,48.71,0.32567664980888367,-0.3729121685028076,399.3035888671875,-2252.552001953125,717737,0.00073
830.4476790700002,15310,721037,100100,7,46.7,0.3252635896205902,1.5771634578704834,801.0317993164062,-2212.470703125,718036,0.00073
803.2378084400001,15320,721474,100161,7,46.07,0.315527081489563,-0.558163046836853,627.8876953125,-2241.434326171875,718473,0.00073
819.65110386,15330,721974,100232,7,46.07,0.3443182408809662,1.6691033840179443,625.0137329101562,-2219.11962890625,718973,0.00073
819.3733791399999,15340,722474,100303,7,46.07,0.33304548263549805,1.8898134231567383,695.930908203125,-2192.39013671875,719473,0.00073
923.3760219800001,15350,722974,100374,7,46.07,0.3262428343296051,0.915915846824646,600.902099609375,-2158.041015625,719973,0.00073
1110.38047244,15360,723474,100445,7,46.07,0.32757875323295593,3.0734145641326904,822.86376953125,-2150.785400390625,720473,0.00073
1297.76880807,15370,723974,100517,7,46.07,0.32973504066467285,1.1406478881835938,434.6450500488281,-2291.591796875,720973,0.00073
1469.13649259,15380,724474,100588,7,46.07,0.3373427987098694,0.9502905011177063,604.728759765625,-2235.76220703125,721473,0.00073
1609.03716454,15390,724974,100660,7,46.07,0.3275294899940491,-2.168604612350464,436.0450134277344,-2243.308349609375,721973,0.00073
1675.8226129200002,15400,725474,100733,7,47.36,0.3364119231700897,-0.1861506998538971,527.828369140625,-2231.22119140625,722473,0.00073
1764.8817262099997,15410,725974,100806,7,49.37,0.33249524235725403,0.08324398100376129,1003.784912109375,-2145.94189453125,722973,0.00073
1800.1450997800002,15420,726474,100877,7,50.0,0.3561458885669708,1.2497731447219849,450.76483154296875,-2123.245361328125,723473,0.00073
1791.75977919,15430,726974,100950,7,50.0,0.33236393332481384,2.134983539581299,455.4112548828125,-2231.48876953125,723973,0.00073
1791.90404475,15440,727474,101022,7,50.0,0.32781490683555603,-0.4333901107311249,506.8541564941406,-2195.2880859375,724473,0.00073
1799.6920639200002,15450,727974,101095,7,50.0,0.3273622989654541,0.004346668720245361,809.9671630859375,-2221.0419921875,724973,0.00073
1799.53138581,15460,728474,101167,7,50.0,0.31715285778045654,-0.09621475636959076,789.28955078125,-2189.489501953125,725473,0.00073
1788.4226838700001,15470,728974,101238,7,50.0,0.3278626501560211,0.1379428505897522,557.4566650390625,-2193.04833984375,725973,0.00073
1769.77354349,15480,729474,101310,7,50.0,0.3348921239376068,2.0671870708465576,583.47021484375,-2181.94970703125,726473,0.00073
1624.19104643,15490,729974,101381,7,50.0,0.34282800555229187,0.11189037561416626,499.4812927246094,-2192.048828125,726973,0.00073
1446.8066414500001,15500,730474,101453,7,50.0,0.3182891011238098,-1.2508984804153442,412.00421142578125,-2256.509521484375,727473,0.00073
1292.30887057,15510,730960,101522,7,49.86,0.31971198320388794,0.36883795261383057,532.2462158203125,-2234.67626953125,727959,0.00073
1142.62769743,15520,731425,101589,7,49.51,0.3383373022079468,-0.953088641166687,483.7718505859375,-2233.745361328125,728424,0.00073
1076.6891331,15530,731897,101657,7,49.23,0.3381224274635315,0.42298319935798645,653.406982421875,-2202.79638671875,728896,0.00073
1029.5047252599998,15540,732363,101724,7,48.89,0.336058109998703,2.1225597858428955,634.525390625,-2163.969970703125,729362,0.00073
1030.6578368,15550,732863,101796,7,48.89,0.34104683995246887,-1.1738616228103638,968.4049072265625,-2193.17724609375,729862,0.00073
1032.85075863,15560,733363,101868,7,48.89,0.3244491517543793,-0.9707971811294556,459.8080139160156,-2143.58984375,730362,0.00073
1044.2915649699999,15570,733863,101942,7,48.89,0.33591902256011963,0.9655719995498657,525.4605712890625,-2159.36962890625,730862,0.00073
1066.6100479699999,15580,734363,102016,7,48.89,0.3351152539253235,-0.192667156457901,528.218017578125,-2131.442138671875,731362,0.00073
1215.43581017,15590,734863,102089,7,48.89,0.3227534890174866,1.937638282775879,1777.412841796875,-2143.670166015625,731862,0.00073
1402.8052533399998,15600,735363,102163,7,48.89,0.3227512538433075,0.30647554993629456,520.2815551757812,-2110.988037109375,732362,0.00073
1587.49504764,15610,735863,102235,7,49.03,0.31758177280426025,-0.6673614978790283,604.25,-2189.947021484375,732862,0.00073
1744.05126004,15620,736363,102309,7,49.38,0.30727747082710266,1.0218236446380615,390.5096435546875,-2202.372802734375,733362,0.00073
1824.3016860600003,15630,736863,102382,7,49.66,0.316190630197525,-0.5573669672012329,590.550537109375,-2178.784912109375,733862,0.00073
1875.0446588999998,15640,737363,102456,7,50.0,0.3231946527957916,-0.6980050802230835,1841.725341796875,-2233.0263671875,734362,0.00073
1874.4154284900003,15650,737863,102530,7,50.0,0.318960040807724,-1.3593589067459106,773.5398559570312,-2228.974365234375,734862,0.00073
1871.8660807199997,15660,738363,102603,7,50.0,0.3141360580921173,3.4892866611480713,879.1988525390625,-2119.1943359375,735362,0.00073
1869.9714659800002,15670,738863,102676,7,50.0,0.3150501847267151,2.2400238513946533,602.140869140625,-2174.038818359375,735862,0.00073
1681.0018023200005,15680,739363,102751,7,50.0,0.32393214106559753,1.2759063243865967,1677.19921875,-2199.02001953125,736362,0.00073
1495.5396588499998,15690,739863,102824,7,50.0,0.3331872224807739,-1.7416040897369385,568.1635131835938,-2290.1279296875,736862,0.00073
1304.74722092,15700,740363,102899,7,50.0,0.32141587138175964,2.9359395503997803,670.3565063476562,-2248.5712890625,737362,0.00073
1115.26453017,15710,740863,102973,7,50.0,0.32150375843048096,-1.5433533191680908,434.401123046875,-2163.016357421875,737862,0.00073
925.6221165699999,15720,741357,103047,7,49.94,0.32683616876602173,2.2287590503692627,460.82666015625,-2171.666015625,738356,0.00073
735.9117571699999,15730,741755,103106,7,48.92,0.3280999958515167,-1.1506117582321167,644.3478393554688,-2215.717529296875,738754,0.00073
554.8062928100001,15740,742201,103174,7,48.38,0.3160274624824524,1.3307507038116455,505.9880676269531,-2150.86376953125,739200,0.00073
558.61788625,15750,742701,103248,7,48.38,0.31517013907432556,-1.6546157598495483,419.9239501953125,-2211.326171875,739700,0.00073
562.6429728400001,15760,743201,103323,7,48.38,0.32011517882347107,-2.239743947982788,415.7550354003906,-2153.44287109375,740200,0.00073
566.23349724,15770,743701,103397,7,48.38,0.2945971190929413,0.5431998372077942,651.566162109375,-2279.712646484375,740700,0.00073
758.17963821,15780,744201,103470,7,48.38,0.29375237226486206,1.2506321668624878,646.7940673828125,-2230.47412109375,741200,0.00073
944.17305305,15790,744701,103545,7,48.38,0.30894744396209717,0.14545243978500366,453.80084228515625,-2166.25,741700,0.00073
1137.2083482399999,15800,745201,103619,7,48.38,0.3029692471027374,0.9406025409698486,450.33184814453125,-2181.23828125,742200,0.00073
1329.84138245,15810,745701,103693,7,48.38,0.31445029377937317,1.0806138515472412,618.31201171875,-2195.4169921875,742700,0.00073
1519.20668592,15820,746201,103767,7,48.44,0.3027644157409668,1.1459037065505981,401.6626281738281,-2171.284912109375,743200,0.00073
1683.25431283,15830,746691,103839,7,49.36,0.31397679448127747,0.18423578143119812,3977.365234375,-2195.15185546875,743690,0.00073
1842.9365234699999,15840,747161,103909,7,49.6,0.31127095222473145,-0.1790231466293335,382.2270812988281,-2234.42236328125,744160,0.00073
1798.5472688999998,15850,747661,103984,7,49.6,0.3152087926864624,-0.7655123472213745,1898.9320068359375,-2218.744140625,744660,0.00073
1792.65546456,15860,748161,104059,7,49.6,0.3134686350822449,3.039966344833374,521.6053466796875,-2115.242919921875,745160,0.00073
1791.7158935,15870,748661,104133,7,49.6,0.3204924166202545,-1.6860744953155518,444.55474853515625,-2164.064697265625,745660,0.00073
1787.96057787,15880,749161,104208,7,49.6,0.3277117908000946,0.640572190284729,512.6969604492188,-2108.7587890625,746160,0.00073
1788.07592097,15890,749661,104283,7,49.6,0.348212867975235,0.31486526131629944,803.3345336914062,-2209.507080078125,746660,0.00073
1746.3992859199998,15900,750094,104347,7,48.93,0.37988144159317017,2.7729597091674805,894.087646484375,-2319.722412109375,747093,0.00073
1552.5598892200003,15910,750458,104402,7,47.57,0.41790953278541565,-0.3440929055213928,1057.7952880859375,-2445.000244140625,747457,0.00073
1360.58205224,15920,750958,104477,7,47.57,0.4499637186527252,1.04700767993927,1479.659912109375,-2513.92138671875,747957,0.00073
1193.9196905,15930,751458,104552,7,47.67,0.43953678011894226,1.42331063747406,1395.173828125,-2623.61474609375,748457,0.00073
1023.9694989500001,15940,751958,104627,7,47.97,0.41067779064178467,1.1765111684799194,1834.432373046875,-2585.84765625,748957,0.00073
876.0020579200002,15950,752458,104701,7,47.97,0.4036540687084198,0.7441673874855042,2653.3486328125,-2525.89111328125,749457,0.00073
689.7971263100001,15960,752958,104775,7,47.97,0.3819802403450012,-0.3109540343284607,1678.4088134765625,-2472.69580078125,749957,0.00073
499.97070189000004,15970,753458,104850,7,47.97,0.3540506958961487,0.894618034362793,1131.322998046875,-2420.443115234375,750457,0.00073
314.82867925,15980,753958,104925,7,47.97,0.3363266885280609,-0.991352915763855,591.4617919921875,-2374.66357421875,750957,0.00073
131.74622022000003,15990,754458,105000,7,47.97,0.34751465916633606,0.6892532706260681,1198.349609375,-2341.6494140625,751457,0.00073
-17.48959433,16000,754958,105075,7,48.64,0.34615880250930786,2.024836778640747,2171.84375,-2299.220947265625,751957,0.00073
-15.663290009999999,16010,755458,105149,7,50.0,0.3730787932872772,-0.13463544845581055,1404.7044677734375,-2278.99853515625,752457,0.00073
-14.083669930000001,16020,755958,105224,7,50.0,0.33394864201545715,-1.4342796802520752,600.198486328125,-2272.8740234375,752957,0.00073
-13.190101640000002,16030,756458,105299,7,50.0,0.3246085047721863,1.443526029586792,572.24169921875,-2235.3603515625,753457,0.00073
-13.820314939999998,16040,756823,105354,7,48.65,0.3358927071094513,-0.14605757594108582,11001.6640625,-2223.79443359375,753822,0.00073
-14.698520930000003,16050,757301,105425,7,48.43,0.3228556215763092,-0.03997287154197693,658.7266845703125,-2236.4609375,754300,0.00073
-15.070068200000001,16060,757801,105501,7,48.43,0.33027175068855286,1.3466248512268066,2614.976318359375,-2202.0107421875,754800,0.00073
58.21826991,16070,758301,105577,7,48.43,0.325844943523407,1.4035873413085938,730.4524536132812,-2197.56982421875,755300,0.00073
238.32322666999997,16080,758801,105654,7,48.43,0.33641237020492554,0.2275415062904358,786.364013671875,-2190.511474609375,755800,0.00073
417.29626227,16090,759301,105729,7,48.43,0.3311581015586853,-1.1430943012237549,1242.974853515625,-2219.945556640625,756300,0.00073
598.5598586199999,16100,759801,105805,7,48.43,0.33344727754592896,-0.977150559425354,507.4712829589844,-2138.4912109375,756800,0.00073
653.5800193300001,16110,760301,105880,7,48.43,0.330864816904068,-1.3886127471923828,821.1207275390625,-2180.049072265625,757300,0.00073
654.80973907,16120,760801,105956,7,48.43,0.3450806140899658,-3.2073211669921875,513.3087158203125,-2216.62109375,757800,0.00073
656.90347904,16130,761240,106022,7,47.82,0.3540356755256653,-2.169440507888794,515.0341796875,-2197.0673828125,758239,0.00073
659.6593243300002,16140,761684,106089,7,48.61,0.3586563766002655,-0.7787288427352905,2096.724365234375,-2196.240478515625,758683,0.00073
743.57545982,16150,762171,106163,7,48.7,0.34645119309425354,-1.4488797187805176,666.3685302734375,-2241.52685546875,759170,0.00073
876.16872553,16160,762662,106237,7,48.61,0.3672028183937073,0.8560040593147278,964.68994140625,-2204.267822265625,759661,0.00073
814.6988642099998,16170,763162,106314,7,48.61,0.407503604888916,-1.727249264717102,966.97802734375,-2263.5166015625,760161,0.00073
634.08557298,16180,763662,106390,7,48.61,0.3977140188217163,-0.7427771091461182,785.6663818359375,-2233.303466796875,760661,0.00073
454.00484959,16190,764162,106465,7,48.61,0.40299052000045776,1.5498712062835693,939.93701171875,-2340.244384765625,761161,0.00073
272.51737812999994,16200,764662,106540,7,48.61,0.4009692072868347,0.24956026673316956,1362.2886962890625,-2278.768798828125,761661,0.00073
218.90768760999998,16210,765162,106615,7,48.61,0.39062339067459106,-0.38631218671798706,1443.4942626953125,-2292.48388671875,762161,0.00073
219.26996780000002,16220,765662,106691,7,48.61,0.3565630316734314,0.06400948762893677,929.642822265625,-2237.985595703125,762661,0.00073
218.98203873,16230,766162,106766,7,49.22,0.35999539494514465,-0.43526118993759155,656.5068969726562,-2310.546875,763161,0.00073
256.59704859,16240,766662,106841,7,49.78,0.3546018600463867,1.3869938850402832,1192.512939453125,-2202.74609375,763661,0.00073
359.25399089,16250,767162,106915,7,49.91,0.3700597882270813,0.45153459906578064,569.4901733398438,-2169.484619140625,764161,0.00073
401.89696581000004,16260,767662,106989,7,50.0,0.3574545085430145,0.7217787504196167,561.6611328125,-2166.4130859375,764661,0.00073
565.94969692,16270,768162,107063,7,50.0,0.3453282117843628,1.7379355430603027,923.5531616210938,-2204.919921875,765161,0.00073
749.9889439000002,16280,768662,107137,7,50.0,0.347838819026947,-0.16960936784744263,569.023681640625,-2112.852294921875,765661,0.00073
930.3219704599999,16290,769162,107215,7,50.0,0.35167306661605835,0.3388335108757019,568.8869018554688,-2124.0458984375,766161,0.00073
1111.8365743499999,16300,769662,107288,7,50.0,0.32835185527801514,-1.895882487297058,377.8566589355469,-2169.8876953125,766661,0.00073
1288.39909625,16310,770162,107362,7,50.0,0.3304733335971832,-1.7193111181259155,660.797119140625,-2167.523193359375,767161,0.00073
1455.1074454399995,16320,770662,107435,7,50.0,0.32153651118278503,0.022615671157836914,1299.0859375,-2216.250244140625,767661,0.00073
1453.5510879800004,16330,771162,107509,7,50.0,0.3358645737171173,-0.8655453324317932,458.89727783203125,-2182.765625,768161,0.00073
1414.8697420399997,16340,771662,107583,7,50.0,0.3241546154022217,0.3212682604789734,726.99853515625,-2164.009765625,768661,0.00073
1261.28673653,16350,772162,107657,7,50.0,0.32795655727386475,-0.47024428844451904,685.7101440429688,-2125.906005859375,769161,0.00073
1181.3158369100001,16360,772662,107730,7,50.0,0.3192656636238098,-0.3178163766860962,562.817626953125,-2015.3917236328125,769661,0.00073
1156.11518851,16370,773162,107804,7,50.0,0.314463347196579,-1.2812421321868896,512.9940185546875,-2124.55078125,770161,0.00073
1148.04351176,16380,773662,107878,7,50.0,0.31655144691467285,-2.2363109588623047,807.531494140625,-2083.26416015625,770661,0.00073
1141.9862765100002,16390,774162,107953,7,50.0,0.3265380859375,-1.4460082054138184,828.17431640625,-2065.76123046875,771161,0.00073
1138.50031702,16400,774662,108026,7,50.0,0.3095681071281433,1.626858115196228,1235.4521484375,-2050.0986328125,771661,0.00073
1139.4972980399998,16410,775162,108100,7,50.0,0.3131263256072998,3.936649799346924,439.51226806640625,-2001.4354248046875,772161,0.00073
1158.9025417900002,16420,775662,108174,7,50.0,0.298038512468338,-0.7827571034431458,671.3480834960938,-2101.3662109375,772661,0.00073
1336.70460628,16430,776162,108248,7,50.0,0.30158761143684387,-3.4960134029388428,387.3066711425781,-2168.68798828125,773161,0.00073
1511.2875294299997,16440,776662,108321,7,50.0,0.3050430119037628,0.3399991989135742,1247.4267578125,-2079.597900390625,773661,0.00073
1663.8978039200001,16450,777162,108395,7,50.0,0.2952064871788025,-1.0262134075164795,707.7308959960938,-2092.234619140625,774161,0.00073
1760.04921654,16460,777662,108469,7,50.0,0.303313672542572,-2.0482873916625977,6667.4775390625,-2119.140625,774661,0.00073
1798.7592783699997,16470,778162,108545,7,50.0,0.29751425981521606,-1.1229448318481445,895.5140380859375,-2124.3818359375,775161,0.00073
1812.68356264,16480,778662,108620,7,50.0,0.2955588102340698,2.463282346725464,402.29412841796875,-2156.92919921875,775661,0.00073
1825.73387814,16490,779162,108695,7,50.0,0.3093227744102478,-0.0012514293193817139,447.9910888671875,-2150.97265625,776161,0.00073
1836.6418757600002,16500,779662,108769,7,50.0,0.29354748129844666,-4.590887069702148,513.982421875,-2200.545654296875,776661,0.00073
1845.3428924300001,16510,780162,108842,7,50.0,0.3107897937297821,2.073852300643921,1049.3558349609375,-2116.98828125,777161,0.00073
1840.8910235799997,16520,780662,108916,7,50.0,0.31280264258384705,1.894648551940918,739.1624755859375,-2112.18408203125,777661,0.00073
1840.3094093900002,16530,781162,108990,7,50.0,0.31232479214668274,0.32563167810440063,678.4447021484375,-2241.451171875,778161,0.00073
1839.6611920500002,16540,781662,109065,7,50.0,0.317275732755661,4.002212047576904,876.2566528320312,-2203.774658203125,778661,0.00073
1651.9829614799996,16550,782162,109140,7,50.0,0.3738247752189636,0.932876706123352,6139.6474609375,-2414.759521484375,779161,0.00073
1459.22375039,16560,782662,109214,7,50.0,0.3954567313194275,1.933283805847168,1956.53759765625,-2527.77587890625,779661,0.00073
1269.50342076,16570,783162,109289,7,50.0,0.3823452591896057,-0.9645993709564209,1623.4130859375,-2632.365478515625,780161,0.00073
1078.33986517,16580,783662,109363,7,50.0,0.37468090653419495,2.385422945022583,1773.188720703125,-2608.4296875,780661,0.00073
888.1639738899999,16590,784162,109437,7,50.0,0.4289805591106415,0.6504875421524048,1119.562744140625,-2591.3837890625,781161,0.00073
696.83223073,16600,784662,109512,7,50.0,0.40969765186309814,-1.2473210096359253,844.890380859375,-2615.724365234375,781661,0.00073
509.24846841999994,16610,785162,109587,7,50.0,0.3866373896598816,-1.2767748832702637,725.50146484375,-2515.50048828125,782161,0.00073
328.06005877,16620,785662,109661,7,50.0,0.37929683923721313,0.19908878207206726,757.1851196289062,-2441.74462890625,782661,0.00073
153.14484959,16630,786162,109736,7,50.0,0.36309078335762024,-1.6865954399108887,581.3751220703125,-2385.44580078125,783161,0.00073
-18.44494686,16640,786662,109810,7,50.0,0.3409896492958069,1.9723700284957886,665.9495239257812,-2304.014892578125,783661,0.00073
63.367061969999995,16650,787130,109880,7,49.68,0.32616692781448364,-0.12701988220214844,574.2637939453125,-2262.4658203125,784129,0.00073
193.85278688999998,16660,787630,109955,7,49.68,0.3311977982521057,-0.8494219183921814,967.7034912109375,-2226.30224609375,784629,0.00073
372.65413842000004,16670,788130,110029,7,49.68,0.3307720720767975,-0.16963517665863037,609.0372314453125,-2259.9716796875,785129,0.00073
554.2891197799999,16680,788630,110104,7,49.68,0.3257739841938019,0.5033555626869202,473.68072509765625,-2221.48486328125,785629,0.00073
575.9051416300001,16690,789130,110180,7,49.68,0.3340438902378082,-1.5624816417694092,3386.59814453125,-2213.59228515625,786129,0.00073
584.20191424,16700,789630,110255,7,49.68,0.3228209912776947,0.13462664186954498,572.2167358398438,-2117.507568359375,786629,0.00073
761.7222781899998,16710,790130,110330,7,49.68,0.31307610869407654,-1.3127837181091309,591.27685546875,-2101.265380859375,787129,0.00073
950.6983448699998,16720,790630,110405,7,49.68,0.3223195970058441,0.9562488794326782,563.2676391601562,-2058.872802734375,787629,0.00073
1141.09620389,16730,791130,110482,7,49.68,0.30787017941474915,-0.08884096145629883,1274.3623046875,-2187.0947265625,788129,0.00073
1330.12200407,16740,791630,110560,7,49.68,0.3133450746536255,0.8096259832382202,920.76220703125,-2164.13525390625,788629,0.00073
1444.4631111400001,16750,792130,110635,7,50.0,0.30602121353149414,-1.5599908828735352,451.1587829589844,-2118.833251953125,789129,0.00073
1506.83114981,16760,792630,110709,7,50.0,0.31209319829940796,-3.3426599502563477,453.1174011230469,-2144.29931640625,789629,0.00073
1519.35309323,16770,793130,110783,7,50.0,0.30344584584236145,0.5418201088905334,467.4154052734375,-2090.525390625,790129,0.00073
1531.6805216100004,16780,793630,110858,7,50.0,0.30911746621131897,-3.6314783096313477,516.2904052734375,-2152.72509765625,790629,0.00073
1704.6062558699998,16790,794130,110933,7,50.0,0.30970266461372375,0.09314543008804321,491.804931640625,-2052.60400390625,791129,0.00073
1888.8099714000004,16800,794630,111006,7,50.0,0.3016539514064789,3.573725700378418,442.70245361328125,-2020.938720703125,791629,0.00073
1900.0408735600004,16810,795130,111082,7,50.0,0.29770147800445557,-0.5268964767456055,418.44384765625,-2085.473876953125,792129,0.00073
1901.27314429,16820,795630,111157,7,50.0,0.3116220235824585,1.1314319372177124,555.70263671875,-2126.9169921875,792629,0.00073
1899.67314198,16830,796130,111233,7,50.0,0.3069975674152374,-2.289301872253418,574.9362182617188,-2185.37744140625,793129,0.00073
1880.0406319400001,16840,796614,111306,7,49.84,0.3114025592803955,-0.6798861026763916,355.23260498046875,-2114.669189453125,793613,0.00073
1696.4404754200002,16850,797001,111365,7,48.71,0.31065964698791504,3.5250933170318604,1127.948486328125,-2080.994140625,794000,0.00073
1576.21077857,16860,797475,111436,7,48.45,0.31533169746398926,0.10919828712940216,633.9638671875,-2209.68359375,794474,0.00073
1469.9472522999997,16870,797975,111512,7,48.45,0.31443190574645996,-2.0187551975250244,401.97113037109375,-2144.87744140625,794974,0.00073
1423.74293918,16880,798475,111587,7,48.45,0.32462960481643677,2.0210890769958496,525.3916015625,-2154.171875,795474,0.00073
1393.7756278600002,16890,798975,111663,7,48.45,0.3154356777667999,1.3622796535491943,606.023193359375,-2213.49658203125,795974,0.00073
1383.95008157,16900,799475,111738,7,48.45,0.3219427168369293,0.6772546768188477,1114.673095703125,-2152.285888671875,796474,0.00073
1382.07260599,16910,799975,111813,7,48.45,0.3312874734401703,-1.3467957973480225,566.3253173828125,-2296.25732421875,796974,0.00073
1354.6092220300002,16920,800475,111888,7,48.45,0.3347161114215851,-0.1573788821697235,560.1726684570312,-2247.3623046875,797474,0.00073
1165.24735891,16930,800925,111956,7,47.95,0.3425635099411011,1.1740683317184448,546.8680419921875,-2166.39453125,797924,0.00073
995.0070959100001,16940,801425,112032,7,48.11,0.31590700149536133,0.7729372978210449,603.2235107421875,-2130.904052734375,798424,0.00073
1020.20944693,16950,801925,112108,7,49.24,0.31267446279525757,2.377254009246826,703.383056640625,-2144.396484375,798924,0.00073
1135.5054650700001,16960,802425,112184,7,49.5,0.3203315734863281,-2.043501615524292,613.4781494140625,-2144.90478515625,799424,0.00073
1231.14933964,16970,802925,112260,7,49.5,0.31802695989608765,-2.3465747833251953,455.8770751953125,-2176.225341796875,799924,0.00073
1264.8179192700002,16980,803425,112336,7,49.5,0.3100181519985199,-1.7466909885406494,4896.17724609375,-2140.27490234375,800424,0.00073
1288.9402200899997,16990,803925,112411,7,49.5,0.30692222714424133,-1.3814064264297485,550.5357666015625,-2144.2578125,800924,0.00073
1295.2312916600001,17000,804425,112488,7,49.5,0.3149664103984833,-0.5951968431472778,613.03466796875,-2216.355712890625,801424,0.00073
1109.6319261899998,17010,804925,112564,7,49.5,0.32754597067832947,-1.8327360153198242,502.4730529785156,-2203.61328125,801924,0.00073
946.4127103500001,17020,805397,112636,7,49.22,0.3268791139125824,-3.1787967681884766,455.1453552246094,-2217.251708984375,802396,0.00073
946.43049157,17030,805854,112704,7,49.29,0.3041856586933136,1.7752010822296143,536.8204956054688,-2178.028076171875,802853,0.00073
977.87199911,17040,806354,112780,7,49.29,0.2993946671485901,-1.0954251289367676,327.5865783691406,-2180.922607421875,803353,0.00073
1137.9604929000002,17050,806854,112856,7,49.29,0.2963348627090454,-0.8282185792922974,441.7120361328125,-2192.58544921875,803853,0.00073
1146.96092767,17060,807354,112931,7,49.29,0.314195454120636,-1.6829161643981934,406.6705322265625,-2104.69482421875,804353,0.00073
1155.52193508,17070,807854,113006,7,49.29,0.3012821674346924,0.5786568522453308,425.8343505859375,-2148.72314453125,804853,0.00073
1166.5045221399998,17080,808354,113081,7,49.29,0.29543745517730713,-1.7367420196533203,556.8706665039062,-2170.278564453125,805353,0.00073
1171.9457724,17090,808854,113155,7,49.29,0.30136340856552124,-3.4676737785339355,437.83740234375,-2240.5400390625,805853,0.00073
1178.22938106,17100,809354,113230,7,49.29,0.29179129004478455,0.42788493633270264,678.493896484375,-2177.78759765625,806353,0.00073
1367.9052058999996,17110,809854,113305,7,49.29,0.30010518431663513,-1.640864610671997,402.68524169921875,-2182.405029296875,806853,0.00073
1558.7276920200002,17120,810354,113381,7,49.57,0.28563740849494934,-1.2472974061965942,719.6792602539062,-2156.392333984375,807353,0.00073
1732.6125150300002,17130,810830,113451,7,49.76,0.2921251654624939,-0.5940534472465515,441.5789489746094,-2216.712158203125,807829,0.00073
1879.0042506799998,17140,811330,113525,7,49.76,0.2896995544433594,0.11422434449195862,543.5833740234375,-2178.5,808329,0.00073
1799.4110092199999,17150,811830,113599,7,49.76,0.2939831018447876,-0.5039290189743042,569.755615234375,-2202.710205078125,808829,0.00073
1603.7148544199997,17160,812330,113673,7,49.76,0.3001352548599243,0.13281488418579102,456.7559814453125,-2222.690673828125,809329,0.00073
1527.0662816600002,17170,812830,113748,7,49.76,0.3010866045951843,0.792361855506897,1987.1884765625,-2165.110107421875,809829,0.00073
1527.5674347399995,17180,813330,113820,7,49.76,0.2980704605579376,0.2996055483818054,397.8135681152344,-2174.961669921875,810329,0.00073
1529.95525059,17190,813830,113895,7,49.76,0.3069092929363251,-0.9724483489990234,489.72320556640625,-2158.990478515625,810829,0.00073
1526.5365394300002,17200,814330,113969,7,49.76,0.30303049087524414,1.332958698272705,438.05841064453125,-2159.8642578125,811329,0.00073
1484.4875770299998,17210,814795,114039,7,49.41,0.3145255148410797,7.4018402099609375,983.1719360351562,-2118.683349609375,811794,0.00073
1292.62072963,17220,815025,114073,7,46.71,0.31160324811935425,-2.2229859828948975,536.0142211914062,-2255.467529296875,812024,0.00073
1116.70311731,17230,815495,114143,7,46.65,0.304260790348053,-0.9697198271751404,613.2452392578125,-2240.3310546875,812494,0.00073
936.4154561900001,17240,815995,114216,7,46.65,0.3084302544593811,0.2731955051422119,666.0357666015625,-2223.63671875,812994,0.00073
821.5357037499999,17250,816490,114290,7,46.6,0.3177933990955353,-0.9565273523330688,2838.46044921875,-2242.427734375,813489,0.00073
938.91162791,17260,816990,114365,7,46.6,0.30767908692359924,0.4537803530693054,365.6383056640625,-2252.310302734375,813989,0.00073
1014.1104899300002,17270,817490,114440,7,46.6,0.31298500299453735,-1.975298523902893,419.2841796875,-2261.3935546875,814489,0.00073
1013.36602346,17280,817990,114515,7,46.6,0.323611855506897,-3.3622400760650635,384.99072265625,-2255.400146484375,814989,0.00073
1010.7882838400001,17290,818490,114589,7,46.6,0.3161804676055908,-2.6425349712371826,659.3634033203125,-2293.656494140625,815489,0.00073
1013.6944575799998,17300,818990,114664,7,46.6,0.30992597341537476,-0.5433788895606995,529.3665771484375,-2242.091552734375,815989,0.00073
1017.6619772400002,17310,819426,114728,7,46.31,0.3215827941894531,-0.458702027797699,469.4755859375,-2292.77392578125,816425,0.00073
1166.46749287,17320,819926,114803,7,49.01,0.32495176792144775,0.40247970819473267,455.5399169921875,-2256.24267578125,816925,0.00073
1167.9378538800004,17330,820426,114878,7,49.31,0.3348994851112366,-2.588188409805298,463.767578125,-2323.917724609375,817425,0.00073
1169.8876334899999,17340,820926,114952,7,49.31,0.31354865431785583,-2.1337292194366455,3587.5380859375,-2305.9384765625,817925,0.00073
1169.1623335800002,17350,821426,115026,7,49.36,0.3113759756088257,1.300201654434204,487.97564697265625,-2276.06005859375,818425,0.00073
1052.83821859,17360,821926,115101,7,49.36,0.29461193084716797,0.6846627593040466,388.23260498046875,-2181.484130859375,818925,0.00073
960.1818702100002,17370,822426,115175,7,49.36,0.29488441348075867,-1.0659103393554688,469.3865966796875,-2164.783935546875,819425,0.00073
960.4288705,17380,822926,115250,7,49.36,0.30022141337394714,2.0015146732330322,454.463623046875,-2210.5048828125,819925,0.00073
960.2212553299998,17390,823426,115324,7,49.36,0.30040305852890015,-1.6335917711257935,440.3279724121094,-2164.666259765625,820425,0.00073
