rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss,train/n_updates
380.3281280399999,103545,73.34,734406,7,10660,-6.971316814422607,0.00073,0.04170127958059311,47.995758056640625,-363.4028015136719,731405
374.17905362,103652,73.19,735123,7,10670,-3.0780253410339355,0.00073,0.04150829091668129,67.1860580444336,-340.2320556640625,732122
359.4314966499999,103763,73.11,735865,7,10680,48.25651550292969,0.00073,0.05300559103488922,169.81625366210938,-353.3472900390625,732864
312.63022562,103868,72.77,736565,7,10690,36.291908264160156,0.00073,0.1585661917924881,1274.4864501953125,-746.3410034179688,733564
259.53536385,103980,72.77,737315,7,10700,9.119559288024902,0.00073,0.21991297602653503,1355.885498046875,-1044.2791748046875,734314
224.14828095999997,104093,73.11,738065,7,10710,-1.5970977544784546,0.00073,0.24049563705921173,1388.9434814453125,-1147.72021484375,735064
183.63157983000002,104202,73.21,738789,7,10720,-0.9341541528701782,0.00073,0.22289524972438812,1305.680419921875,-1187.523193359375,735788
135.47386747999997,104307,72.66,739484,7,10730,-2.603137254714966,0.00073,0.2071426510810852,1172.7005615234375,-1221.0135498046875,736483
78.45792640999998,104415,72.27,740195,7,10740,7.56497859954834,0.00073,0.18603231012821198,1425.3648681640625,-1191.6009521484375,737194
47.99974105999999,104521,71.92,740898,7,10750,-2.6572747230529785,0.00073,0.1704593151807785,945.2154541015625,-1203.773193359375,737897
28.95365542,104634,72.34,741640,7,10760,2.665529727935791,0.00073,0.15301021933555603,759.646240234375,-1081.155029296875,738639
2.4594146600000033,104741,72.24,742347,7,10770,-9.235084533691406,0.00073,0.13953648507595062,758.1312255859375,-986.2542724609375,739346
-7.43259956,104850,72.13,743078,7,10780,-0.3057771921157837,0.00073,0.11971680074930191,369.3898620605469,-945.667236328125,740077
12.003524969999994,104962,72.37,743802,7,10790,1.5793309211730957,0.00073,0.10859771072864532,495.9596862792969,-849.3675537109375,740801
38.100890939999985,105067,71.84,744499,7,10800,-2.815653085708618,0.00073,0.09926672279834747,367.05389404296875,-784.32080078125,741498
58.01989056,105176,71.62,745227,7,10810,2.1201820373535156,0.00073,0.09282036125659943,272.08990478515625,-714.474609375,742226
95.34491948,105291,71.88,745977,7,10820,1.1339099407196045,0.00073,0.08562685549259186,301.58685302734375,-668.57666015625,742976
125.57360154999998,105402,72.31,746715,7,10830,1.5076285600662231,0.00073,0.08329350501298904,270.2705078125,-612.0859375,743714
162.93240536000002,105505,72.06,747401,7,10840,0.2894294261932373,0.00073,0.0780373364686966,173.73374938964844,-572.9314575195312,744400
175.6464819,105620,72.53,748151,7,10850,-7.806416988372803,0.00073,0.07289066910743713,180.5933074951172,-565.626953125,745150
193.09048359000005,105729,72.31,748871,7,10860,-3.570836067199707,0.00073,0.07172151654958725,186.1850128173828,-536.5556030273438,745870
198.31900362,105829,71.82,749529,7,10870,0.0915600061416626,0.00073,0.07044821977615356,170.07131958007812,-500.324462890625,746528
202.98164040000003,105941,71.84,750262,7,10880,1.815382480621338,0.00073,0.0791226327419281,186.41018676757812,-491.04150390625,747261
202.82342772,106049,71.67,750969,7,10890,-1.6801917552947998,0.00073,0.08081674575805664,209.6089324951172,-519.8832397460938,747968
220.13024029999997,106165,72.2,751719,7,10900,-1.842490792274475,0.00073,0.07301024347543716,160.16415405273438,-519.4132690429688,748718
223.4047972,106279,72.27,752454,7,10910,-0.6634382605552673,0.00073,0.06985174119472504,140.34918212890625,-502.9300842285156,749453
225.39649917999998,106397,72.27,753204,7,10920,6.819337844848633,0.00073,0.07898768037557602,173.8035888671875,-496.85528564453125,750203
237.94563085000001,106513,72.39,753954,7,10930,-3.920374870300293,0.00073,0.07951189577579498,149.52313232421875,-527.1400146484375,750953
250.25951384,106625,72.71,754672,7,10940,0.5097305774688721,0.00073,0.07476095110177994,155.23709106445312,-506.81695556640625,751671
262.59469299999995,106740,72.71,755422,7,10950,-2.0679898262023926,0.00073,0.06982389837503433,125.97130584716797,-493.9559631347656,752421
266.13779944,106847,72.57,756128,7,10960,5.340776443481445,0.00073,0.061339907348155975,119.96910095214844,-496.0305480957031,753127
293.59623121,106959,73.19,756848,7,10970,5.49077033996582,0.00073,0.05694007873535156,118.29425811767578,-470.5344543457031,753847
306.23628119,107071,73.36,757598,7,10980,0.1245093047618866,0.00073,0.055641092360019684,145.70852661132812,-454.8134460449219,754597
330.70784590999995,107185,73.79,758348,7,10990,-3.7885286808013916,0.00073,0.052872974425554276,72.66328430175781,-436.7004089355469,755347
333.17998715,107298,73.79,759098,7,11000,4.428962230682373,0.00073,0.05200587958097458,94.57231903076172,-435.07183837890625,756097
348.26614922999994,107410,73.94,759848,7,11010,-0.0071926116943359375,0.00073,0.055121246725320816,75.59675598144531,-413.7590026855469,756847
343.2181258300001,107520,73.74,760578,7,11020,1.2731211185455322,0.00073,0.05155870318412781,113.49249267578125,-405.3699951171875,757577
347.09633156999996,107633,73.74,761328,7,11030,-2.1752395629882812,0.00073,0.05115743353962898,80.6406478881836,-418.9276428222656,758327
340.21333117,107746,74.06,762078,7,11040,2.764986991882324,0.00073,0.05244426801800728,87.8626937866211,-399.8077087402344,759077
322.1476454599999,107852,73.59,762781,7,11050,-1.1667256355285645,0.00073,0.05179254338145256,94.31538391113281,-393.83599853515625,759780
325.97431150000006,107967,74.03,763531,7,11060,12.132838249206543,0.00073,0.05021828040480614,78.73927307128906,-401.4388427734375,760530
317.62630415,108073,73.82,764230,7,11070,0.9109740257263184,0.00073,0.051345109939575195,65.14495849609375,-387.46636962890625,761229
318.95069308999996,108186,73.82,764980,7,11080,-0.5827627182006836,0.00073,0.049604013562202454,67.29389953613281,-396.9407958984375,761979
317.07001386,108292,73.3,765678,7,11090,4.549042701721191,0.00073,0.05143357068300247,96.73273468017578,-381.4989929199219,762677
311.0493002,108403,73.15,766413,7,11100,3.4290771484375,0.00073,0.05288102850317955,89.83340454101562,-401.2221374511719,763412
297.31596029,108509,72.65,767113,7,11110,2.7167301177978516,0.00073,0.05584673583507538,102.30619812011719,-397.1757507324219,764112
285.32338809,108608,71.77,767755,7,11120,1.0107954740524292,0.00073,0.057971980422735214,100.02570343017578,-390.5303649902344,764754
273.60194673,108717,71.45,768473,7,11130,0.8880862593650818,0.00073,0.05894922837615013,89.21624755859375,-378.9129638671875,765472
270.09088520999995,108826,71.17,769195,7,11140,-6.227771759033203,0.00073,0.057264603674411774,98.61981201171875,-411.5494689941406,766194
272.50787901,108932,71.1,769891,7,11150,2.3914546966552734,0.00073,0.05496123805642128,80.07534790039062,-405.893310546875,766890
260.30242060999996,109043,70.75,770606,7,11160,10.202295303344727,0.00073,0.05439799651503563,112.71272277832031,-403.89556884765625,767605
263.03390186,109155,71.04,771334,7,11170,-4.972323417663574,0.00073,0.0539541058242321,88.61788940429688,-400.9605712890625,768333
256.60875918,109264,70.74,772054,7,11180,-2.5547049045562744,0.00073,0.05285739526152611,87.660400390625,-403.8531799316406,769053
252.51927177999994,109375,71.12,772790,7,11190,-5.543143272399902,0.00073,0.054114844650030136,83.39860534667969,-401.7170715332031,769789
262.09364300000004,109481,70.79,773492,7,11200,-5.238038063049316,0.00073,0.052447907626628876,83.70902252197266,-410.3618469238281,770491
278.38089015,109594,71.29,774242,7,11210,-5.626624584197998,0.00073,0.05043505132198334,74.82730102539062,-387.5267333984375,771241
299.23156577000003,109705,72.1,774965,7,11220,-3.2587218284606934,0.00073,0.046932537108659744,70.80927276611328,-392.85638427734375,771964
321.30261464999995,109819,72.42,775715,7,11230,-5.452449798583984,0.00073,0.04806630313396454,62.76559066772461,-390.1580810546875,772714
336.73547364,109933,72.7,776465,7,11240,1.9719834327697754,0.00073,0.04688934236764908,100.72428894042969,-383.9108581542969,773464
357.76708791,110049,73.24,777215,7,11250,-2.886549472808838,0.00073,0.04681859537959099,60.39532470703125,-388.0755310058594,774214
362.55578670999995,110161,73.35,777941,7,11260,9.085234642028809,0.00073,0.04808510094881058,98.2489242553711,-373.24951171875,774940
373.81473982000006,110276,73.57,778691,7,11270,6.436206817626953,0.00073,0.05172545090317726,86.59489440917969,-379.5396728515625,775690
370.10801653999994,110386,73.54,779408,7,11280,-7.386765003204346,0.00073,0.053113508969545364,79.51274871826172,-400.1337890625,776407
356.56507534,110490,72.97,780087,7,11290,-1.9838131666183472,0.00073,0.05381379276514053,97.97071838378906,-400.95928955078125,777086
353.09502631,110604,73.33,780825,7,11300,10.203742027282715,0.00073,0.05160382390022278,94.46632385253906,-401.253173828125,777824
340.18273974999994,110712,72.96,781538,7,11310,10.48031234741211,0.00073,0.05174120143055916,75.53629302978516,-375.4310302734375,778537
345.76776359999997,110827,73.2,782285,7,11320,7.012723445892334,0.00073,0.04912398010492325,145.62429809570312,-398.6563415527344,779284
322.73097244,110932,72.62,782977,7,11330,-3.6519010066986084,0.00073,0.05072961002588272,59.26536178588867,-395.124267578125,779976
308.3516402,111040,72.25,783690,7,11340,7.858278751373291,0.00073,0.049198172986507416,58.13991928100586,-389.75469970703125,780689
307.51710590000005,111157,72.25,784440,7,11350,-8.015350341796875,0.00073,0.049174100160598755,68.12835693359375,-386.0347900390625,781439
315.8802088499999,111269,72.39,785180,7,11360,1.3762787580490112,0.00073,0.04898395389318466,82.86648559570312,-388.63525390625,782179
305.51880934999997,111385,72.36,785927,7,11370,3.060413360595703,0.00073,0.04791819676756859,66.1034927368164,-375.947265625,782926
321.22882469999996,111501,72.69,786677,7,11380,6.343667984008789,0.00073,0.04716381058096886,80.40666198730469,-385.8328552246094,783676
341.52611123,111615,73.26,787413,7,11390,-0.2347545027732849,0.00073,0.047229964286088943,62.850929260253906,-367.8954772949219,784412
341.2487048399999,111728,73.16,788141,7,11400,-7.433117866516113,0.00073,0.04449239373207092,63.215370178222656,-385.2995300292969,785140
354.4499261100001,111841,73.34,788872,7,11410,2.4655916690826416,0.00073,0.04380694776773453,71.89515686035156,-368.8713073730469,785871
352.6118679,111957,73.37,789622,7,11420,-5.496255874633789,0.00073,0.044403884559869766,74.29231262207031,-371.9049987792969,786621
366.79423149999997,112074,73.92,790369,7,11430,-10.65399169921875,0.00073,0.043222539126873016,56.44069290161133,-377.6230773925781,787368
364.41697948,112176,73.38,791028,7,11440,-6.9072346687316895,0.00073,0.042183779180049896,59.37956237792969,-383.5108642578125,788027
363.12260406000007,112290,73.38,791778,7,11450,-8.917217254638672,0.00073,0.04327799379825592,70.15585327148438,-380.92022705078125,788777
355.34967256,112397,72.9,792470,7,11460,-7.696296691894531,0.00073,0.042827192693948746,74.51918029785156,-368.22296142578125,789469
352.5731103299999,112506,72.57,793184,7,11470,5.586108207702637,0.00073,0.04434072971343994,68.37220764160156,-368.8027038574219,790183
343.30499733000005,112622,72.55,793932,7,11480,-14.845207214355469,0.00073,0.04413428157567978,52.35939025878906,-369.4503173828125,790931
335.30334649,112736,72.69,794682,7,11490,-7.1310014724731445,0.00073,0.043840572237968445,76.31761932373047,-357.02874755859375,791681
317.3873632,112837,72.03,795344,7,11500,5.855037689208984,0.00073,0.044101305305957794,75.74042510986328,-369.2083435058594,792343
319.05972075,112952,72.22,796094,7,11510,6.395283222198486,0.00073,0.044172801077365875,94.66099548339844,-358.8525085449219,793093
317.01141626000003,113065,72.22,796844,7,11520,-2.4723033905029297,0.00073,0.04370259866118431,53.595909118652344,-364.642333984375,793843
319.48032237,113179,72.25,797594,7,11530,0.6033858060836792,0.00073,0.04570866748690605,53.41956329345703,-366.93341064453125,794593
327.4424402000001,113291,73.1,798338,7,11540,9.02603530883789,0.00073,0.04493759945034981,71.08229064941406,-361.7314453125,795337
331.92600268,113409,73.1,799088,7,11550,-5.4065165519714355,0.00073,0.047331757843494415,76.5500717163086,-369.255126953125,796087
338.61919788,113521,73.63,799833,7,11560,-0.9807648658752441,0.00073,0.04767628759145737,53.240570068359375,-382.138916015625,796832
331.40833796,113628,73.58,800542,7,11570,-5.8646721839904785,0.00073,0.046778127551078796,68.52645874023438,-369.4588928222656,797541
330.04724486,113735,73.17,801249,7,11580,-11.393712043762207,0.00073,0.04629253223538399,62.540374755859375,-374.05902099609375,798248
339.5575515600001,113849,73.17,801999,7,11590,-5.120704650878906,0.00073,0.04777920991182327,58.295799255371094,-377.22015380859375,798998
350.84397950999994,113958,73.46,802690,7,11600,-1.5819318294525146,0.00073,0.047219324856996536,50.038578033447266,-376.03900146484375,799689
348.2288086600001,114072,73.44,803438,7,11610,-1.4630804061889648,0.00073,0.0478716641664505,77.01988220214844,-371.4924621582031,800437
353.53906254000003,114185,73.44,804188,7,11620,3.0160977840423584,0.00073,0.045903269201517105,60.96491241455078,-362.33154296875,801187
348.3340015699999,114294,73.11,804905,7,11630,-2.3941969871520996,0.00073,0.04666559770703316,47.17121887207031,-373.3310241699219,801904
351.47586135999995,114407,73.17,805655,7,11640,12.477524757385254,0.00073,0.04581289365887642,65.22834777832031,-352.97161865234375,802654
345.13544887000006,114519,73.1,806398,7,11650,-0.31972506642341614,0.00073,0.046770475804805756,61.434425354003906,-374.8193664550781,803397
346.16823119000003,114633,73.09,807142,7,11660,-6.281417369842529,0.00073,0.04699249565601349,56.6382942199707,-362.7401428222656,804141
367.7464326,114746,73.5,807892,7,11670,-1.6017780303955078,0.00073,0.045282211154699326,49.910648345947266,-362.7459411621094,804891
372.54734745999997,114858,73.93,808642,7,11680,-2.682257652282715,0.00073,0.045488301664590836,86.14537811279297,-363.4202880859375,805641
375.61266745000006,114971,73.93,809392,7,11690,-2.3076043128967285,0.00073,0.047031767666339874,71.58067321777344,-373.27264404296875,806391
394.32344424999997,115083,74.52,810142,7,11700,8.662572860717773,0.00073,0.04414872080087662,57.17953109741211,-363.53228759765625,807141
396.57175035,115193,74.39,810877,7,11710,-2.4513416290283203,0.00073,0.0463707260787487,47.59536361694336,-347.7872009277344,807876
387.44120754999994,115304,74.29,811617,7,11720,-0.9837305545806885,0.00073,0.04693722352385521,56.15374755859375,-369.4935302734375,808616
397.9878457,115419,74.62,812367,7,11730,-6.967315673828125,0.00073,0.04714161902666092,56.669715881347656,-365.2430725097656,809366
390.05503647999996,115532,74.62,813117,7,11740,2.7269082069396973,0.00073,0.048792410641908646,80.04103088378906,-376.141357421875,810116
389.9096422,115638,74.27,813825,7,11750,-5.138315200805664,0.00073,0.047715939581394196,66.85590362548828,-389.696044921875,810824
385.97180556000006,115746,74.06,814548,7,11760,1.1883295774459839,0.00073,0.048324279487133026,49.53390884399414,-365.711669921875,811547
377.78741062000006,115859,74.06,815298,7,11770,5.2954277992248535,0.00073,0.048745471984148026,67.0272216796875,-370.62109375,812297
368.75031107999996,115964,73.64,816006,7,11780,-2.097372055053711,0.00073,0.04943671450018883,62.819114685058594,-379.5568542480469,813005
363.16037501999995,116072,73.38,816730,7,11790,0.5308234691619873,0.00073,0.04767151176929474,66.28377532958984,-375.68267822265625,813729
358.95893030999997,116185,73.38,817480,7,11800,-7.776217937469482,0.00073,0.04744509980082512,53.55194091796875,-377.82928466796875,814479
353.75265382,116296,73.53,818230,7,11810,-0.11350488662719727,0.00073,0.045844271779060364,70.62754821777344,-375.2160339355469,815229
366.45745433,116408,73.63,818980,7,11820,6.466367721557617,0.00073,0.045310333371162415,67.15641021728516,-364.64447021484375,815979
365.93674596,116520,73.63,819730,7,11830,-1.0912495851516724,0.00073,0.0439714752137661,46.17319107055664,-358.9901123046875,816729
377.43465385999997,116633,73.63,820480,7,11840,-8.030723571777344,0.00073,0.04476513713598251,79.12498474121094,-375.7115173339844,817479
361.19452835000004,116731,73.04,821129,7,11850,2.544189453125,0.00073,0.04338464140892029,67.5020980834961,-365.64825439453125,818128
365.5164402900001,116845,73.31,821879,7,11860,5.622374057769775,0.00073,0.04627563804388046,77.50788879394531,-355.62945556640625,818878
357.02124549,116954,72.97,822595,7,11870,-7.26882791519165,0.00073,0.04776318743824959,60.37151336669922,-360.9546813964844,819594
349.5065161300001,117062,73.0,823306,7,11880,7.887883186340332,0.00073,0.0501394160091877,90.59519958496094,-381.8318176269531,820305
316.84518434,117163,72.52,823982,7,11890,-2.6265740394592285,0.00073,0.051556121557950974,48.911651611328125,-382.8821105957031,820981
300.82404147,117269,72.05,824685,7,11900,-1.606377124786377,0.00073,0.050990328192710876,73.94369506835938,-370.165283203125,821684
303.42405149,117381,72.05,825435,7,11910,-11.073281288146973,0.00073,0.051759831607341766,66.21238708496094,-388.3402099609375,822434
293.91288907,117494,72.05,826185,7,11920,-2.7434792518615723,0.00073,0.047058768570423126,53.99806213378906,-374.380615234375,823184
284.5374608,117600,71.65,826895,7,11930,-4.099521636962891,0.00073,0.046140238642692566,66.1302719116211,-367.43017578125,823894
276.12205262000003,117702,70.95,827575,7,11940,-1.9295872449874878,0.00073,0.04693951830267906,69.43898010253906,-380.4488525390625,824574
283.71509865,117801,71.12,828241,7,11950,-2.8556249141693115,0.00073,0.04616100341081619,71.14344787597656,-364.1726989746094,825240
290.73575711999996,117914,71.12,828991,7,11960,2.1725287437438965,0.00073,0.044568710029125214,87.44561767578125,-372.260498046875,825990
298.74968728,118017,71.06,829701,7,11970,7.244707107543945,0.00073,0.04745478555560112,68.94486999511719,-381.1328125,826700
315.23796826,118128,71.42,830448,7,11980,-5.447172164916992,0.00073,0.04580901563167572,59.29486083984375,-381.6396179199219,827447
352.18239092000005,118238,72.08,831190,7,11990,-7.1681365966796875,0.00073,0.04592297226190567,59.498268127441406,-381.57861328125,828189
352.76323733999993,118346,72.32,831917,7,12000,4.24471378326416,0.00073,0.046100180596113205,65.45022583007812,-387.3041076660156,828916
349.86658539999996,118451,72.04,832639,7,12010,5.698497772216797,0.00073,0.046746574342250824,98.17549896240234,-371.43560791015625,829638
340.26708579999996,118543,70.89,833274,7,12020,7.095569610595703,0.00073,0.04752618446946144,65.21195983886719,-369.0109558105469,830273
344.6804167799999,118652,71.29,834024,7,12030,-11.32623291015625,0.00073,0.050290290266275406,78.80789184570312,-373.8837890625,831023
337.81112061,118753,71.49,834724,7,12040,3.6292762756347656,0.00073,0.048334524035453796,67.63728332519531,-355.48944091796875,831723
335.17930989000007,118853,71.78,835419,7,12050,-5.046820640563965,0.00073,0.04830825701355934,68.89186096191406,-379.4145202636719,832418
314.04951918,118944,70.71,836062,7,12060,-2.042900562286377,0.00073,0.04975386708974838,56.68842315673828,-377.0164489746094,833061
307.20758072999996,119046,70.75,836776,7,12070,-15.545350074768066,0.00073,0.049433447420597076,115.12108612060547,-383.45550537109375,833775
287.82869362,119143,70.1,837458,7,12080,2.671499729156494,0.00073,0.050166357308626175,83.98507690429688,-383.8971252441406,834457
272.03590578,119239,69.3,838120,7,12090,3.0086865425109863,0.00073,0.0494142509996891,68.24679565429688,-369.0992431640625,835119
270.22638173,119334,68.63,838780,7,12100,7.378080368041992,0.00073,0.048262059688568115,76.39356994628906,-357.6279602050781,835779
269.69476206,119441,68.87,839526,7,12110,11.272635459899902,0.00073,0.04834199324250221,80.873046875,-356.58477783203125,836525
270.64865695000003,119541,69.4,840214,7,12120,-3.8920295238494873,0.00073,0.049780480563640594,73.07420349121094,-368.9169006347656,837213
259.7566569,119636,68.55,840879,7,12130,-0.6519407033920288,0.00073,0.05001883581280708,59.58890151977539,-378.11981201171875,837878
267.38319839999997,119735,68.43,841567,7,12140,0.09121155738830566,0.00073,0.05082942917943001,77.08534240722656,-363.92144775390625,838566
274.59002704,119837,68.54,842273,7,12150,-8.194280624389648,0.00073,0.04983904957771301,58.414344787597656,-377.1855163574219,839272
283.3677106200001,119938,69.18,842980,7,12160,-2.016164779663086,0.00073,0.047957807779312134,59.542884826660156,-375.8770751953125,839979
301.72500183,120045,69.54,843730,7,12170,-5.369647026062012,0.00073,0.0464475080370903,58.81521224975586,-372.863525390625,840729
330.54806147999994,120156,70.22,844480,7,12180,2.6269989013671875,0.00073,0.04720568284392357,57.37592315673828,-371.2748107910156,841479
343.80583103000004,120263,70.91,845211,7,12190,-0.5584268569946289,0.00073,0.04534120857715607,51.764259338378906,-363.396484375,842210
342.76092866000005,120363,71.38,845918,7,12200,-5.476236343383789,0.00073,0.04696313664317131,73.325927734375,-359.5333251953125,842917
339.56457610000007,120464,71.04,846630,7,12210,2.181763172149658,0.00073,0.04662593826651573,76.2494125366211,-358.4710693359375,843629
345.81908264000003,120566,71.4,847354,7,12220,-3.2963249683380127,0.00073,0.045038532465696335,46.696815490722656,-362.69805908203125,844353
349.7139596999999,120672,72.21,848100,7,12230,5.471514701843262,0.00073,0.04661758244037628,69.3980941772461,-369.9447021484375,845099
358.50406172999993,120776,72.78,848845,7,12240,1.3674123287200928,0.00073,0.045941270887851715,59.813812255859375,-360.8873291015625,845844
350.75228745,120874,72.61,849534,7,12250,4.555447101593018,0.00073,0.04560218006372452,69.46025085449219,-372.5076599121094,846533
348.45741167,120965,71.93,850173,7,12260,0.16995209455490112,0.00073,0.04466831311583519,70.66569519042969,-342.9281005859375,847172
324.45395044,121063,71.26,850856,7,12270,2.6830172538757324,0.00073,0.0460645966231823,60.653053283691406,-368.4416198730469,847855
319.79600573,121170,71.26,851606,7,12280,3.8678019046783447,0.00073,0.04506643861532211,66.12654113769531,-371.13958740234375,848605
317.86024724,121273,71.16,852327,7,12290,1.2141304016113281,0.00073,0.04704099893569946,62.096580505371094,-353.50115966796875,849326
320.99897144999994,121372,70.98,853016,7,12300,11.149977684020996,0.00073,0.04535769671201706,74.11119079589844,-355.5986633300781,850015
321.95746414,121474,70.95,853725,7,12310,-4.273320198059082,0.00073,0.04568846896290779,57.86309814453125,-359.21795654296875,850724
314.83363915999996,121582,71.21,854475,7,12320,-4.976545333862305,0.00073,0.04622101038694382,69.90879821777344,-366.6307067871094,851474
321.37810375000004,121682,70.79,855179,7,12330,7.530556678771973,0.00073,0.0463452972471714,63.230567932128906,-356.27490234375,852178
306.16712372,121787,70.59,855904,7,12340,10.006799697875977,0.00073,0.04564594104886055,88.1495361328125,-360.3018798828125,852903
309.82372714999997,121890,70.93,856627,7,12350,3.0097055435180664,0.00073,0.04868629574775696,63.50434112548828,-350.2606201171875,853626
310.37659671,121992,71.75,857348,7,12360,7.596671104431152,0.00073,0.04608454182744026,63.14244842529297,-356.2283935546875,854347
331.49471288999996,122094,72.15,858071,7,12370,0.37596285343170166,0.00073,0.04636571928858757,55.63893508911133,-358.88665771484375,855070
328.22597699,122196,71.86,858792,7,12380,2.943957805633545,0.00073,0.047179557383060455,62.54267120361328,-364.1386413574219,855791
324.6325756500001,122296,71.65,859492,7,12390,0.5763019323348999,0.00073,0.046729885041713715,56.692047119140625,-358.4497375488281,856491
336.09123357000004,122400,72.04,860220,7,12400,1.8406667709350586,0.00073,0.045503661036491394,81.4617919921875,-361.3655700683594,857219
334.06158869,122501,71.98,860923,7,12410,3.1507866382598877,0.00073,0.04569317400455475,56.37712097167969,-362.8067626953125,857922
344.21747286999994,122608,71.98,861673,7,12420,1.683009386062622,0.00073,0.047178588807582855,57.055076599121094,-366.06097412109375,858672
341.76228309000004,122715,72.44,862423,7,12430,4.823416709899902,0.00073,0.04671298339962959,57.71015167236328,-355.44482421875,859422
342.12685364000004,122817,72.28,863132,7,12440,-2.0778801441192627,0.00073,0.048984698951244354,74.05399322509766,-354.8380126953125,860131
352.27994468,122920,72.32,863859,7,12450,-9.277809143066406,0.00073,0.046722542494535446,75.2794189453125,-361.3122253417969,860858
356.29785240000007,123023,72.32,864580,7,12460,10.215177536010742,0.00073,0.04771260544657707,69.49620056152344,-358.0332336425781,861579
340.21520709000004,123129,72.58,865329,7,12470,-1.4962117671966553,0.00073,0.050206247717142105,72.52894592285156,-359.8172607421875,862328
319.37318568,123228,72.33,866025,7,12480,3.400644302368164,0.00073,0.049522582441568375,57.613311767578125,-357.72149658203125,863024
304.20224894,123325,72.21,866713,7,12490,6.869002819061279,0.00073,0.048693493008613586,51.87031173706055,-359.1496887207031,863712
309.23202082000006,123431,72.43,867463,7,12500,3.113466501235962,0.00073,0.04768145829439163,71.36918640136719,-349.3382873535156,864462
308.37406525000006,123536,72.9,868213,7,12510,6.439560890197754,0.00073,0.04857654124498367,79.40501403808594,-351.7801513671875,865212
308.05515259,123638,72.45,868918,7,12520,11.22159194946289,0.00073,0.047157660126686096,65.92915344238281,-353.7643737792969,865917
306.13701851,123737,72.03,869626,7,12530,0.6099750995635986,0.00073,0.0475027933716774,77.5793685913086,-366.8461608886719,866625
323.48333212,123840,72.44,870376,7,12540,-1.1506258249282837,0.00073,0.04697215184569359,57.77007293701172,-364.3360290527344,867375
331.66961302999994,123943,72.67,871126,7,12550,13.576825141906738,0.00073,0.04585473611950874,92.34465026855469,-343.5027160644531,868125
334.97973207999996,124043,72.64,871844,7,12560,8.029217720031738,0.00073,0.04534750059247017,60.658390045166016,-351.1859130859375,868843
343.03894512,124138,72.05,872534,7,12570,-2.188366651535034,0.00073,0.0462532564997673,52.269508361816406,-352.7304992675781,869533
361.56456219,124244,72.59,873284,7,12580,-1.7408320903778076,0.00073,0.046815235167741776,62.823326110839844,-352.8130187988281,870283
390.05449156,124350,73.21,874034,7,12590,9.923553466796875,0.00073,0.047660499811172485,77.4766616821289,-344.03009033203125,871033
375.12237391,124454,73.1,874773,7,12600,1.2055730819702148,0.00073,0.048051223158836365,75.84623718261719,-352.60394287109375,871772
375.7611797,124553,72.7,875483,7,12610,-1.7954375743865967,0.00073,0.04936923459172249,62.492332458496094,-360.22845458984375,872482
379.32182818,124655,72.93,876211,7,12620,4.309858322143555,0.00073,0.049041058868169785,60.619651794433594,-353.8538513183594,873210
385.59144802999987,124761,73.35,876961,7,12630,-1.3540902137756348,0.00073,0.047852445393800735,80.15035247802734,-356.28118896484375,873960
375.01784985000006,124863,73.16,877692,7,12640,-7.401043891906738,0.00073,0.047135964035987854,66.6041488647461,-362.409423828125,874691
362.03149938,124966,73.0,878426,7,12650,5.20347785949707,0.00073,0.04733835905790329,69.1361083984375,-342.0702819824219,875425
367.25993177000004,125072,73.32,879176,7,12660,-0.9767705202102661,0.00073,0.04496809095144272,47.45535659790039,-340.4810485839844,876175
359.32755603,125165,72.99,879833,7,12670,-1.0267970561981201,0.00073,0.04605116322636604,60.30706787109375,-337.1899719238281,876832
367.00171395000007,125272,72.99,880583,7,12680,3.868394136428833,0.00073,0.04387445002794266,78.81886291503906,-346.56195068359375,877582
350.57847551,125374,72.74,881308,7,12690,-3.9534268379211426,0.00073,0.04505148530006409,82.97370147705078,-349.7193603515625,878307
340.8828287700001,125468,72.02,881975,7,12700,-11.379484176635742,0.00073,0.04629073292016983,89.54827880859375,-358.88653564453125,878974
353.67256918,125574,72.42,882725,7,12710,-3.551499128341675,0.00073,0.04416169971227646,53.600040435791016,-355.8360595703125,879724
351.63800051,125681,72.64,883475,7,12720,1.4755628108978271,0.00073,0.042754165828228,53.830631256103516,-356.5353698730469,880474
356.72088314999996,125787,72.64,884225,7,12730,-3.621553421020508,0.00073,0.04399682953953743,48.51117706298828,-341.6911315917969,881224
360.48803690000005,125888,72.44,884936,7,12740,0.050530433654785156,0.00073,0.04357430338859558,66.9765625,-344.8719787597656,881935
367.86117921000005,125996,72.6,885686,7,12750,-11.52839183807373,0.00073,0.04458599165081978,56.74584197998047,-352.45550537109375,882685
364.41985296999997,126104,72.6,886436,7,12760,-1.5665678977966309,0.00073,0.043444469571113586,85.16725158691406,-346.5118408203125,883435
374.6014173300001,126210,73.53,887186,7,12770,-8.060741424560547,0.00073,0.046089060604572296,59.690826416015625,-344.720703125,884185
373.4425456100001,126317,73.53,887936,7,12780,0.15677332878112793,0.00073,0.04396500438451767,48.56059265136719,-346.6863098144531,884935
383.73839857,126424,73.78,888686,7,12790,-0.6721463203430176,0.00073,0.04371124878525734,62.489646911621094,-346.3536682128906,885685
